configuration_id,experiment,population_pair_id,purpose,power_family,calibration_key,n_p,n_q,sample_size_ratio_q_over_p,u_p,v_p,u_q,v_q,association_direction_p,association_direction_q,association_delta_p,association_delta_q,true_mi_p,true_mi_q,true_delta_p_minus_q,effect_delta_i_q_minus_p,minimum_probability_p,minimum_probability_q,minimum_expected_p,minimum_expected_q,minimum_expected_either,probability_p_json,probability_q_json,expected_p_json,expected_q_json,population_variance_p,population_variance_q,method,method_label,replicates,valid_count,invalid_count,valid_rate,invalid_shared_statistic_count,invalid_reference_count,invalid_component_p_count,invalid_component_q_count,invalid_combined_df_count,mean_degrees_of_freedom,median_degrees_of_freedom,p10_degrees_of_freedom,p90_degrees_of_freedom,coverage_95_valid,false_positive_count_10,true_negative_count_10,false_positive_rate_10,true_negative_rate_10,fpr_wilson_low_10,fpr_wilson_high_10,absolute_fpr_error_10,unconditional_rejection_rate_10,false_positive_count_05,true_negative_count_05,false_positive_rate_05,true_negative_rate_05,fpr_wilson_low_05,fpr_wilson_high_05,absolute_fpr_error_05,unconditional_rejection_rate_05,false_positive_count_01,true_negative_count_01,false_positive_rate_01,true_negative_rate_01,fpr_wilson_low_01,fpr_wilson_high_01,absolute_fpr_error_01,unconditional_rejection_rate_01
C1_N2_n50,C1,N2,Mild margin mismatch,,,50,50,1.0,0.5,0.5,0.3,0.4,1,1,0.10989731308070487,0.09999802348154296,0.09999999999999987,0.09999999999994569,5.417888360170764e-14,0.0,0.14010268691929512,0.08000197651845703,7.0051343459647555,4.000098825922851,4.000098825922851,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.5199980234815429, 0.180001976518457], [0.08000197651845703, 0.21999802348154296]]","[[17.994865654035245, 7.0051343459647555], [7.0051343459647555, 17.994865654035245]]","[[25.999901174077145, 9.00009882592285], [4.000098825922851, 10.999901174077149]]",0.179521513612991,0.1822875754189648,expanded_welch,Expanded Welch,10000,9999,1,0.9999,0,1,1,0,1,20.700038402066312,16.90768060580899,7.190028662891252,37.66911629414729,0.9588958895889589,859,9140,0.0859085908590859,0.9140914091409141,0.08057370736177083,0.09156152700229497,0.014091409140914099,0.0859,411,9588,0.0411041104110411,0.9588958895889589,0.03738577029503486,0.0451749163079155,0.0088958895889589,0.0411,80,9919,0.008000800080008,0.991999199919992,0.006433693873151101,0.00994579784379655,0.0019991999199919994,0.008
C1_N2_n100,C1,N2,Mild margin mismatch,,,100,100,1.0,0.5,0.5,0.3,0.4,1,1,0.10989731308070487,0.09999802348154296,0.09999999999999987,0.09999999999994569,5.417888360170764e-14,0.0,0.14010268691929512,0.08000197651845703,14.010268691929511,8.000197651845703,8.000197651845703,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.5199980234815429, 0.180001976518457], [0.08000197651845703, 0.21999802348154296]]","[[35.98973130807049, 14.010268691929511], [14.010268691929511, 35.98973130807049]]","[[51.99980234815429, 18.0001976518457], [8.000197651845703, 21.999802348154297]]",0.179521513612991,0.1822875754189648,normal_wald,Normal Wald,10000,10000,0,1.0,0,0,0,0,0,inf,inf,inf,inf,0.958,961,9039,0.0961,0.9039,0.09047755482691994,0.10203263905691262,0.0039000000000000007,0.0961,420,9580,0.042,0.958,0.0382412189005821,0.04611052360695765,0.008,0.042,84,9916,0.0084,0.9916,0.006790405766700767,0.01038714143134846,0.0016000000000000007,0.0084
C1_N2_n100,C1,N2,Mild margin mismatch,,,100,100,1.0,0.5,0.5,0.3,0.4,1,1,0.10989731308070487,0.09999802348154296,0.09999999999999987,0.09999999999994569,5.417888360170764e-14,0.0,0.14010268691929512,0.08000197651845703,14.010268691929511,8.000197651845703,8.000197651845703,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.5199980234815429, 0.180001976518457], [0.08000197651845703, 0.21999802348154296]]","[[35.98973130807049, 14.010268691929511], [14.010268691929511, 35.98973130807049]]","[[51.99980234815429, 18.0001976518457], [8.000197651845703, 21.999802348154297]]",0.179521513612991,0.1822875754189648,simple_welch,Simple Welch,10000,10000,0,1.0,0,0,0,0,0,186.60926831807117,192.06607339598912,166.88478496658095,197.7934384454039,0.9596,940,9060,0.094,0.906,0.08843513913331585,0.09987666754367353,0.006000000000000005,0.094,404,9596,0.0404,0.9596,0.03671411143577194,0.04443885986655398,0.009600000000000004,0.0404,75,9925,0.0075,0.9925,0.00598789788843675,0.009390340506679695,0.0025000000000000005,0.0075
C1_N2_n100,C1,N2,Mild margin mismatch,,,100,100,1.0,0.5,0.5,0.3,0.4,1,1,0.10989731308070487,0.09999802348154296,0.09999999999999987,0.09999999999994569,5.417888360170764e-14,0.0,0.14010268691929512,0.08000197651845703,14.010268691929511,8.000197651845703,8.000197651845703,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.5199980234815429, 0.180001976518457], [0.08000197651845703, 0.21999802348154296]]","[[35.98973130807049, 14.010268691929511], [14.010268691929511, 35.98973130807049]]","[[51.99980234815429, 18.0001976518457], [8.000197651845703, 21.999802348154297]]",0.179521513612991,0.1822875754189648,expanded_welch,Expanded Welch,10000,10000,0,1.0,0,0,0,0,0,34.45663080679613,31.180619204329787,17.102538183153587,56.00309346871846,0.964,851,9149,0.0851,0.9149,0.07978915415679394,0.09072948769119349,0.01490000000000001,0.0851,360,9640,0.036,0.964,0.032523311925956866,0.03983303856203099,0.014000000000000005,0.036,67,9933,0.0067,0.9933,0.00527963331754198,0.00849921947496755,0.0033,0.0067
C1_N2_n200,C1,N2,Mild margin mismatch,,,200,200,1.0,0.5,0.5,0.3,0.4,1,1,0.10989731308070487,0.09999802348154296,0.09999999999999987,0.09999999999994569,5.417888360170764e-14,0.0,0.14010268691929512,0.08000197651845703,28.020537383859022,16.000395303691406,16.000395303691406,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.5199980234815429, 0.180001976518457], [0.08000197651845703, 0.21999802348154296]]","[[71.97946261614098, 28.020537383859022], [28.020537383859022, 71.97946261614098]]","[[103.99960469630858, 36.0003953036914], [16.000395303691406, 43.999604696308594]]",0.179521513612991,0.1822875754189648,normal_wald,Normal Wald,10000,10000,0,1.0,0,0,0,0,0,inf,inf,inf,inf,0.9472,1053,8947,0.1053,0.8947,0.09943490464917348,0.11146822366463863,0.005299999999999999,0.1053,528,9472,0.0528,0.9472,0.0485860568347076,0.05735739130802554,0.002799999999999997,0.0528,105,9895,0.0105,0.9895,0.008681732235914952,0.012694202168977434,0.0005000000000000004,0.0105
C1_N2_n200,C1,N2,Mild margin mismatch,,,200,200,1.0,0.5,0.5,0.3,0.4,1,1,0.10989731308070487,0.09999802348154296,0.09999999999999987,0.09999999999994569,5.417888360170764e-14,0.0,0.14010268691929512,0.08000197651845703,28.020537383859022,16.000395303691406,16.000395303691406,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.5199980234815429, 0.180001976518457], [0.08000197651845703, 0.21999802348154296]]","[[71.97946261614098, 28.020537383859022], [28.020537383859022, 71.97946261614098]]","[[103.99960469630858, 36.0003953036914], [16.000395303691406, 43.999604696308594]]",0.179521513612991,0.1822875754189648,simple_welch,Simple Welch,10000,10000,0,1.0,0,0,0,0,0,384.9848457705986,391.6274554819602,362.63699150969455,397.77157771365427,0.9477,1037,8963,0.1037,0.8963,0.09787602678976116,0.10982833031883711,0.003699999999999995,0.1037,523,9477,0.0523,0.9477,0.04810587403933279,0.05683795810177102,0.0022999999999999965,0.0523,103,9897,0.0103,0.9897,0.008500632273877465,0.012475455730363192,0.0002999999999999999,0.0103
C1_N2_n200,C1,N2,Mild margin mismatch,,,200,200,1.0,0.5,0.5,0.3,0.4,1,1,0.10989731308070487,0.09999802348154296,0.09999999999999987,0.09999999999994569,5.417888360170764e-14,0.0,0.14010268691929512,0.08000197651845703,28.020537383859022,16.000395303691406,16.000395303691406,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.5199980234815429, 0.180001976518457], [0.08000197651845703, 0.21999802348154296]]","[[71.97946261614098, 28.020537383859022], [28.020537383859022, 71.97946261614098]]","[[103.99960469630858, 36.0003953036914], [16.000395303691406, 43.999604696308594]]",0.179521513612991,0.1822875754189648,expanded_welch,Expanded Welch,10000,10000,0,1.0,0,0,0,0,0,62.5671920226915,59.30437893814985,39.62769112017123,89.29478132780736,0.9509,990,9010,0.099,0.901,0.09329941405957805,0.10500855263370458,0.0010000000000000009,0.099,491,9509,0.0491,0.9509,0.045035391683213966,0.053510898047462174,0.000900000000000005,0.0491,89,9911,0.0089,0.9911,0.007238518896069928,0.010938644303608623,0.0011000000000000003,0.0089
C1_N2_n500,C1,N2,Mild margin mismatch,,,500,500,1.0,0.5,0.5,0.3,0.4,1,1,0.10989731308070487,0.09999802348154296,0.09999999999999987,0.09999999999994569,5.417888360170764e-14,0.0,0.14010268691929512,0.08000197651845703,70.05134345964755,40.000988259228514,40.000988259228514,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.5199980234815429, 0.180001976518457], [0.08000197651845703, 0.21999802348154296]]","[[179.94865654035243, 70.05134345964755], [70.05134345964755, 179.94865654035243]]","[[259.99901174077144, 90.0009882592285], [40.000988259228514, 109.99901174077148]]",0.179521513612991,0.1822875754189648,normal_wald,Normal Wald,10000,10000,0,1.0,0,0,0,0,0,inf,inf,inf,inf,0.9471,1037,8963,0.1037,0.8963,0.09787602678976116,0.10982833031883711,0.003699999999999995,0.1037,529,9471,0.0529,0.9471,0.04868210654613315,0.05746126479692585,0.0029,0.0529,102,9898,0.0102,0.9898,0.00841015237783062,0.012366012426084172,0.00020000000000000052,0.0102
C1_N2_n500,C1,N2,Mild margin mismatch,,,500,500,1.0,0.5,0.5,0.3,0.4,1,1,0.10989731308070487,0.09999802348154296,0.09999999999999987,0.09999999999994569,5.417888360170764e-14,0.0,0.14010268691929512,0.08000197651845703,70.05134345964755,40.000988259228514,40.000988259228514,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.5199980234815429, 0.180001976518457], [0.08000197651845703, 0.21999802348154296]]","[[179.94865654035243, 70.05134345964755], [70.05134345964755, 179.94865654035243]]","[[259.99901174077144, 90.0009882592285], [40.000988259228514, 109.99901174077148]]",0.179521513612991,0.1822875754189648,simple_welch,Simple Welch,10000,10000,0,1.0,0,0,0,0,0,984.208977367466,991.5147307272371,960.6867811830941,997.7689682168848,0.9474,1029,8971,0.1029,0.8971,0.09709675304748978,0.10900821845850157,0.0029,0.1029,526,9474,0.0526,0.9474,0.0483939705288705,0.057149631213210914,0.002599999999999998,0.0526,100,9900,0.01,0.99,0.008229336148148417,0.012146982255114645,0.0,0.01
C1_N2_n500,C1,N2,Mild margin mismatch,,,500,500,1.0,0.5,0.5,0.3,0.4,1,1,0.10989731308070487,0.09999802348154296,0.09999999999999987,0.09999999999994569,5.417888360170764e-14,0.0,0.14010268691929512,0.08000197651845703,70.05134345964755,40.000988259228514,40.000988259228514,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.5199980234815429, 0.180001976518457], [0.08000197651845703, 0.21999802348154296]]","[[179.94865654035243, 70.05134345964755], [70.05134345964755, 179.94865654035243]]","[[259.99901174077144, 90.0009882592285], [40.000988259228514, 109.99901174077148]]",0.179521513612991,0.1822875754189648,expanded_welch,Expanded Welch,10000,10000,0,1.0,0,0,0,0,0,148.27865021315634,145.7702175566023,112.94840866454896,187.28292185852362,0.9489,1005,8995,0.1005,0.8995,0.09475960632391275,0.10654720837425785,0.0005000000000000004,0.1005,511,9489,0.0511,0.9489,0.04695388984871269,0.055590863888480745,0.0010999999999999968,0.0511,89,9911,0.0089,0.9911,0.007238518896069928,0.010938644303608623,0.0011000000000000003,0.0089
C1_N2_n1000,C1,N2,Mild margin mismatch,,,1000,1000,1.0,0.5,0.5,0.3,0.4,1,1,0.10989731308070487,0.09999802348154296,0.09999999999999987,0.09999999999994569,5.417888360170764e-14,0.0,0.14010268691929512,0.08000197651845703,140.1026869192951,80.00197651845703,80.00197651845703,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.5199980234815429, 0.180001976518457], [0.08000197651845703, 0.21999802348154296]]","[[359.89731308070486, 140.1026869192951], [140.1026869192951, 359.89731308070486]]","[[519.9980234815429, 180.001976518457], [80.00197651845703, 219.99802348154296]]",0.179521513612991,0.1822875754189648,normal_wald,Normal Wald,10000,10000,0,1.0,0,0,0,0,0,inf,inf,inf,inf,0.9487,1008,8992,0.1008,0.8992,0.09505169363372346,0.10685489066542472,0.0007999999999999952,0.1008,513,9487,0.0513,0.9487,0.047145842042160484,0.05579875809568468,0.0012999999999999956,0.0513,94,9906,0.0094,0.9906,0.007688088248246492,0.011488690953061383,0.0005999999999999998,0.0094
C1_N2_n1000,C1,N2,Mild margin mismatch,,,1000,1000,1.0,0.5,0.5,0.3,0.4,1,1,0.10989731308070487,0.09999802348154296,0.09999999999999987,0.09999999999994569,5.417888360170764e-14,0.0,0.14010268691929512,0.08000197651845703,140.1026869192951,80.00197651845703,80.00197651845703,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.5199980234815429, 0.180001976518457], [0.08000197651845703, 0.21999802348154296]]","[[359.89731308070486, 140.1026869192951], [140.1026869192951, 359.89731308070486]]","[[519.9980234815429, 180.001976518457], [80.00197651845703, 219.99802348154296]]",0.179521513612991,0.1822875754189648,simple_welch,Simple Welch,10000,10000,0,1.0,0,0,0,0,0,1984.1942846635957,1991.679055850223,1960.811892937111,1997.7669678277884,0.9487,1006,8994,0.1006,0.8994,0.09485696696379994,0.10664977093469652,0.0005999999999999894,0.1006,513,9487,0.0513,0.9487,0.047145842042160484,0.05579875809568468,0.0012999999999999956,0.0513,93,9907,0.0093,0.9907,0.007598063501358216,0.011378792499623794,0.000700000000000001,0.0093
C1_N2_n1000,C1,N2,Mild margin mismatch,,,1000,1000,1.0,0.5,0.5,0.3,0.4,1,1,0.10989731308070487,0.09999802348154296,0.09999999999999987,0.09999999999994569,5.417888360170764e-14,0.0,0.14010268691929512,0.08000197651845703,140.1026869192951,80.00197651845703,80.00197651845703,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.5199980234815429, 0.180001976518457], [0.08000197651845703, 0.21999802348154296]]","[[359.89731308070486, 140.1026869192951], [140.1026869192951, 359.89731308070486]]","[[519.9980234815429, 180.001976518457], [80.00197651845703, 219.99802348154296]]",0.179521513612991,0.1822875754189648,expanded_welch,Expanded Welch,10000,10000,0,1.0,0,0,0,0,0,291.7108806179255,288.7544753243272,241.1770436810045,345.6726009977426,0.9497,996,9004,0.0996,0.9004,0.09388344184756302,0.10562406404767478,0.00040000000000001146,0.0996,503,9497,0.0503,0.9497,0.04618626511967923,0.05475910301490729,0.0002999999999999947,0.0503,91,9909,0.0091,0.9909,0.0074181785377802605,0.01115883106255002,0.0008999999999999998,0.0091
C1_N3_n10,C1,N3,One skewed population,,,10,10,1.0,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,1.2471890016818452,0.34595836864220736,0.34595836864220736,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[4.752810998318155, 2.247189001681845], [1.2471890016818452, 1.7528109983181548]]","[[6.654041631357792, 2.3459583686422074], [0.34595836864220736, 0.6540416313577926]]",0.05919008954132586,0.0626368161702698,normal_wald,Normal Wald,10000,9684,316,0.9684,316,0,0,0,0,inf,inf,inf,inf,0.946303180503924,887,8797,0.0915943824865758,0.9084056175134242,0.08601011566557049,0.09750253432747671,0.00840561751342421,0.0887,520,9164,0.053696819496076,0.946303180503924,0.04938156664364953,0.05836601193282331,0.0036968194960759967,0.052,166,9518,0.017141676992978108,0.9828583230070219,0.014741380450713007,0.019924903080889733,0.007141676992978107,0.0166
C1_N3_n10,C1,N3,One skewed population,,,10,10,1.0,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,1.2471890016818452,0.34595836864220736,0.34595836864220736,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[4.752810998318155, 2.247189001681845], [1.2471890016818452, 1.7528109983181548]]","[[6.654041631357792, 2.3459583686422074], [0.34595836864220736, 0.6540416313577926]]",0.05919008954132586,0.0626368161702698,simple_welch,Simple Welch,10000,9684,316,0.9684,316,0,0,0,0,11.86730723128012,10.031672154436162,9.0,17.549498561685823,0.9669558033870301,578,9106,0.059686080132176786,0.9403139198678232,0.055139992676173394,0.06458135740482618,0.04031391986782322,0.0578,320,9364,0.033044196612969846,0.9669558033870301,0.02966507178942097,0.03679363953006311,0.016955803387030156,0.032,72,9612,0.007434944237918215,0.9925650557620818,0.0059085262984094585,0.009351989622408564,0.002565055762081785,0.0072
C1_N3_n10,C1,N3,One skewed population,,,10,10,1.0,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,1.2471890016818452,0.34595836864220736,0.34595836864220736,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[4.752810998318155, 2.247189001681845], [1.2471890016818452, 1.7528109983181548]]","[[6.654041631357792, 2.3459583686422074], [0.34595836864220736, 0.6540416313577926]]",0.05919008954132586,0.0626368161702698,expanded_welch,Expanded Welch,10000,6131,3869,0.6131,316,3553,226,3327,3553,6.122029770382864,3.0009230539134286,0.4829793343342443,11.57768299186437,0.9869515576578046,213,5918,0.034741477736095254,0.9652585222639047,0.030441163969231633,0.039624454141023974,0.06525852226390474,0.0213,80,6051,0.0130484423421954,0.9869515576578046,0.010497326018056391,0.016209388396726466,0.0369515576578046,0.008,0,6131,0.0,1.0,0.0,0.0006261708385586499,0.01,0.0
C1_N3_n20,C1,N3,One skewed population,,,20,20,1.0,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,2.4943780033636904,0.6919167372844147,0.6919167372844147,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[9.50562199663631, 4.49437800336369], [2.4943780033636904, 3.5056219966363096]]","[[13.308083262715584, 4.691916737284415], [0.6919167372844147, 1.3080832627155852]]",0.05919008954132586,0.0626368161702698,normal_wald,Normal Wald,10000,9959,41,0.9959,41,0,0,0,0,inf,inf,inf,inf,0.9647554975399136,723,9236,0.07259765036650266,0.9274023496334973,0.06766469315212227,0.07786020201090009,0.027402349633497344,0.0723,351,9608,0.035244502460086355,0.9647554975399136,0.03179841831350217,0.03904898618833006,0.014755497539913648,0.0351,78,9881,0.007832111657796967,0.992167888342203,0.0062805438907002,0.009763218271065105,0.002167888342203033,0.0078
C1_N3_n20,C1,N3,One skewed population,,,20,20,1.0,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,2.4943780033636904,0.6919167372844147,0.6919167372844147,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[9.50562199663631, 4.49437800336369], [2.4943780033636904, 3.5056219966363096]]","[[13.308083262715584, 4.691916737284415], [0.6919167372844147, 1.3080832627155852]]",0.05919008954132586,0.0626368161702698,simple_welch,Simple Welch,10000,9959,41,0.9959,41,0,0,0,0,27.327710367309685,26.27926391657182,19.0,37.40734046247844,0.973089667637313,639,9320,0.06416306858118286,0.9358369314188172,0.05951647775209148,0.06914575822937183,0.03583693141881715,0.0639,268,9691,0.026910332362687018,0.973089667637313,0.02390996368568391,0.030275527577226884,0.023089667637312985,0.0268,42,9917,0.0042172908926599055,0.9957827091073401,0.0031216818251202073,0.005695226401691216,0.005782709107340095,0.0042
C1_N3_n20,C1,N3,One skewed population,,,20,20,1.0,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,2.4943780033636904,0.6919167372844147,0.6919167372844147,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[9.50562199663631, 4.49437800336369], [2.4943780033636904, 3.5056219966363096]]","[[13.308083262715584, 4.691916737284415], [0.6919167372844147, 1.3080832627155852]]",0.05919008954132586,0.0626368161702698,expanded_welch,Expanded Welch,10000,8737,1263,0.8737,41,1222,19,1203,1222,4.477978340728232,2.725330320802299,0.4597717587672378,9.608692089325483,0.9827171798100034,365,8372,0.041776353439395675,0.9582236465606043,0.03777850054611295,0.04617697013459006,0.05822364656060433,0.0365,151,8586,0.017282820189996568,0.9827171798100034,0.014754664656260715,0.020235268551149044,0.03271717981000344,0.0151,32,8705,0.0036625844111251,0.9963374155888749,0.0025956746782382,0.005165758719256145,0.0063374155888749,0.0032
C1_N3_n30,C1,N3,One skewed population,,,30,30,1.0,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,3.7415670050455354,1.037875105926622,1.037875105926622,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[14.258432994954463, 6.7415670050455345], [3.7415670050455354, 5.258432994954465]]","[[19.962124894073376, 7.037875105926623], [1.037875105926622, 1.962124894073378]]",0.05919008954132586,0.0626368161702698,normal_wald,Normal Wald,10000,9989,11,0.9989,11,0,0,0,0,inf,inf,inf,inf,0.9682650916007608,652,9337,0.06527179897887676,0.9347282010211232,0.06059309543381114,0.07028473988561751,0.03472820102112324,0.0652,317,9672,0.03173490839923916,0.9682650916007608,0.028473289044235694,0.035356549690738995,0.01826509160076084,0.0317,67,9922,0.00670737811592752,0.9932926218840725,0.005285450974689089,0.008508569413678155,0.00329262188407248,0.0067
C1_N3_n30,C1,N3,One skewed population,,,30,30,1.0,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,3.7415670050455354,1.037875105926622,1.037875105926622,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[14.258432994954463, 6.7415670050455345], [3.7415670050455354, 5.258432994954465]]","[[19.962124894073376, 7.037875105926623], [1.037875105926622, 1.962124894073378]]",0.05919008954132586,0.0626368161702698,simple_welch,Simple Welch,10000,9989,11,0.9989,11,0,0,0,0,43.062394738567995,42.69747800847829,29.402125691653282,57.283158719787316,0.971568725598158,588,9401,0.05886475122634898,0.9411352487736511,0.0544163715627395,0.06365229425995766,0.041135248773651024,0.0588,284,9705,0.028431274401842028,0.971568725598158,0.02534886084916538,0.03187624986405713,0.021568725598157975,0.0284,44,9945,0.004404845329862849,0.9955951546701372,0.0032830541335965493,0.0059076709668828085,0.005595154670137151,0.0044
C1_N3_n30,C1,N3,One skewed population,,,30,30,1.0,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,3.7415670050455354,1.037875105926622,1.037875105926622,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[14.258432994954463, 6.7415670050455345], [3.7415670050455354, 5.258432994954465]]","[[19.962124894073376, 7.037875105926623], [1.037875105926622, 1.962124894073378]]",0.05919008954132586,0.0626368161702698,expanded_welch,Expanded Welch,10000,9546,454,0.9546,11,443,23,420,443,4.485346785501833,3.129283985972302,0.557336030192581,9.587143723060294,0.9832390530064948,403,9143,0.042216635239891054,0.957783364760109,0.03836360407144235,0.046437956489825974,0.05778336476010895,0.0403,160,9386,0.016760946993505135,0.9832390530064948,0.014373291193392023,0.019537372163388488,0.033239053006494865,0.016,30,9516,0.0031426775612822125,0.9968573224387178,0.002202309626745658,0.004482770863436415,0.006857322438717788,0.003
C1_N3_n50,C1,N3,One skewed population,,,50,50,1.0,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,6.235945008409225,1.7297918432110366,1.7297918432110366,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[23.764054991590772, 11.235945008409224], [6.235945008409225, 8.764054991590774]]","[[33.27020815678896, 11.729791843211038], [1.7297918432110366, 3.2702081567889634]]",0.05919008954132586,0.0626368161702698,normal_wald,Normal Wald,10000,10000,0,1.0,0,0,0,0,0,inf,inf,inf,inf,0.9691,679,9321,0.0679,0.9321,0.06313331677397152,0.07299853461796721,0.032100000000000004,0.0679,309,9691,0.0309,0.9691,0.027684349146600024,0.03447591812476875,0.019100000000000002,0.0309,45,9955,0.0045,0.9955,0.003364971291591769,0.006015571093748737,0.0055000000000000005,0.0045
C1_N3_n50,C1,N3,One skewed population,,,50,50,1.0,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,6.235945008409225,1.7297918432110366,1.7297918432110366,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[23.764054991590772, 11.235945008409224], [6.235945008409225, 8.764054991590774]]","[[33.27020815678896, 11.729791843211038], [1.7297918432110366, 3.2702081567889634]]",0.05919008954132586,0.0626368161702698,simple_welch,Simple Welch,10000,10000,0,1.0,0,0,0,0,0,76.21190042798393,78.72604801285007,51.10657531497102,97.06212541840615,0.9716,645,9355,0.0645,0.9355,0.059850766612729644,0.06948369596812967,0.035500000000000004,0.0645,284,9716,0.0284,0.9716,0.025320935521216358,0.031841251742005805,0.0216,0.0284,37,9963,0.0037,0.9963,0.002685648037750953,0.005095508744982636,0.0063,0.0037
