configuration_id,experiment,population_pair_id,purpose,power_family,calibration_key,n_p,n_q,sample_size_ratio_q_over_p,u_p,v_p,u_q,v_q,association_direction_p,association_direction_q,association_delta_p,association_delta_q,true_mi_p,true_mi_q,true_delta_p_minus_q,effect_delta_i_q_minus_p,minimum_probability_p,minimum_probability_q,minimum_expected_p,minimum_expected_q,minimum_expected_either,probability_p_json,probability_q_json,expected_p_json,expected_q_json,population_variance_p,population_variance_q,method,method_label,truth,replicates,valid_count,invalid_count,valid_rate,invalid_shared_statistic_count,invalid_reference_count,invalid_component_p_count,invalid_component_q_count,invalid_combined_df_count,reject_count_05,nonreject_count_05,false_positive_count_05,true_negative_count_05,true_positive_count_05,false_negative_count_05,false_positive_rate_05,true_negative_rate_05,true_positive_rate_05,false_negative_rate_05,nominal_rejection_rate_05,rejection_wilson_low_05,rejection_wilson_high_05,unconditional_rejection_rate_05,size_adjustment_p_threshold,size_adjusted_reject_count,size_adjusted_rejection_rate,size_adjusted_power,size_adjusted_fpr
P1_balanced_mild_dim0p04_n50,P1,balanced_mild_dim0p04,Balanced/mild power family,balanced_mild,balanced_mild_np50_nq50,50,50,1.0,0.5,0.5,0.3,0.4,1,1,0.07839079918248305,0.031915955607220596,0.0499999999999996,0.009999999999999343,0.04000000000000026,-0.04,0.17160920081751696,0.1480840443927794,8.580460040875849,7.40420221963897,7.40420221963897,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.4519159556072206, 0.24808404439277937], [0.1480840443927794, 0.1519159556072206]]","[[16.41953995912415, 8.580460040875849], [8.580460040875849, 16.41953995912415]]","[[22.59579778036103, 12.404202219638968], [7.40420221963897, 7.59579778036103]]",0.09494241304247028,0.02004819181517319,simple_welch,Simple Welch,alternative,10000,9999,1,0.9999,1,0,0,0,0,364,9635,,,364.0,9635.0,,,0.036403640364036406,0.9635963596359636,0.036403640364036406,0.03290702216515029,0.04025633465036163,0.0364,0.08539738889368355,760,0.07600760076007601,0.07600760076007601,
P1_balanced_mild_dim0p04_n50,P1,balanced_mild_dim0p04,Balanced/mild power family,balanced_mild,balanced_mild_np50_nq50,50,50,1.0,0.5,0.5,0.3,0.4,1,1,0.07839079918248305,0.031915955607220596,0.0499999999999996,0.009999999999999343,0.04000000000000026,-0.04,0.17160920081751696,0.1480840443927794,8.580460040875849,7.40420221963897,7.40420221963897,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.4519159556072206, 0.24808404439277937], [0.1480840443927794, 0.1519159556072206]]","[[16.41953995912415, 8.580460040875849], [8.580460040875849, 16.41953995912415]]","[[22.59579778036103, 12.404202219638968], [7.40420221963897, 7.59579778036103]]",0.09494241304247028,0.02004819181517319,expanded_welch,Expanded Welch,alternative,10000,9982,18,0.9982,1,17,5,12,17,237,9745,,,237.0,9745.0,,,0.023742736926467643,0.9762572630735323,0.023742736926467643,0.020934240691511074,0.026917656496242417,0.0237,0.10287696116326418,692,0.06932478461230214,0.06932478461230214,
P1_balanced_mild_dim0p04_n100,P1,balanced_mild_dim0p04,Balanced/mild power family,balanced_mild,balanced_mild_np100_nq100,100,100,1.0,0.5,0.5,0.3,0.4,1,1,0.07839079918248305,0.031915955607220596,0.0499999999999996,0.009999999999999343,0.04000000000000026,-0.04,0.17160920081751696,0.1480840443927794,17.160920081751698,14.80840443927794,14.80840443927794,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.4519159556072206, 0.24808404439277937], [0.1480840443927794, 0.1519159556072206]]","[[32.8390799182483, 17.160920081751698], [17.160920081751698, 32.8390799182483]]","[[45.19159556072206, 24.808404439277936], [14.80840443927794, 15.19159556072206]]",0.09494241304247028,0.02004819181517319,normal_wald,Normal Wald,alternative,10000,10000,0,1.0,0,0,0,0,0,1231,8769,,,1231.0,8769.0,,,0.1231,0.8769,0.1231,0.11680483889680071,0.1296846190750153,0.1231,0.06385892098751635,1607,0.1607,0.1607,
P1_balanced_mild_dim0p04_n100,P1,balanced_mild_dim0p04,Balanced/mild power family,balanced_mild,balanced_mild_np100_nq100,100,100,1.0,0.5,0.5,0.3,0.4,1,1,0.07839079918248305,0.031915955607220596,0.0499999999999996,0.009999999999999343,0.04000000000000026,-0.04,0.17160920081751696,0.1480840443927794,17.160920081751698,14.80840443927794,14.80840443927794,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.4519159556072206, 0.24808404439277937], [0.1480840443927794, 0.1519159556072206]]","[[32.8390799182483, 17.160920081751698], [17.160920081751698, 32.8390799182483]]","[[45.19159556072206, 24.808404439277936], [14.80840443927794, 15.19159556072206]]",0.09494241304247028,0.02004819181517319,simple_welch,Simple Welch,alternative,10000,10000,0,1.0,0,0,0,0,0,1162,8838,,,1162.0,8838.0,,,0.1162,0.8838,0.1162,0.11006586473190991,0.12262889241742145,0.1162,0.06609074012773897,1595,0.1595,0.1595,
P1_balanced_mild_dim0p04_n100,P1,balanced_mild_dim0p04,Balanced/mild power family,balanced_mild,balanced_mild_np100_nq100,100,100,1.0,0.5,0.5,0.3,0.4,1,1,0.07839079918248305,0.031915955607220596,0.0499999999999996,0.009999999999999343,0.04000000000000026,-0.04,0.17160920081751696,0.1480840443927794,17.160920081751698,14.80840443927794,14.80840443927794,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.4519159556072206, 0.24808404439277937], [0.1480840443927794, 0.1519159556072206]]","[[32.8390799182483, 17.160920081751698], [17.160920081751698, 32.8390799182483]]","[[45.19159556072206, 24.808404439277936], [14.80840443927794, 15.19159556072206]]",0.09494241304247028,0.02004819181517319,expanded_welch,Expanded Welch,alternative,10000,9998,2,0.9998,0,2,0,2,2,760,9238,,,760.0,9238.0,,,0.07601520304060812,0.9239847969593918,0.07601520304060812,0.07098162680394308,0.0813744633315197,0.076,0.08060172475468079,1368,0.13682736547309463,0.13682736547309463,
P1_balanced_mild_dim0p04_n200,P1,balanced_mild_dim0p04,Balanced/mild power family,balanced_mild,balanced_mild_np200_nq200,200,200,1.0,0.5,0.5,0.3,0.4,1,1,0.07839079918248305,0.031915955607220596,0.0499999999999996,0.009999999999999343,0.04000000000000026,-0.04,0.17160920081751696,0.1480840443927794,34.321840163503396,29.61680887855588,29.61680887855588,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.4519159556072206, 0.24808404439277937], [0.1480840443927794, 0.1519159556072206]]","[[65.6781598364966, 34.321840163503396], [34.321840163503396, 65.6781598364966]]","[[90.38319112144411, 49.61680887855587], [29.61680887855588, 30.38319112144412]]",0.09494241304247028,0.02004819181517319,normal_wald,Normal Wald,alternative,10000,10000,0,1.0,0,0,0,0,0,3509,6491,,,3509.0,6491.0,,,0.3509,0.6491,0.3509,0.34160491349342487,0.36030959482071073,0.3509,0.05583891577872553,3737,0.3737,0.3737,
P1_balanced_mild_dim0p04_n200,P1,balanced_mild_dim0p04,Balanced/mild power family,balanced_mild,balanced_mild_np200_nq200,200,200,1.0,0.5,0.5,0.3,0.4,1,1,0.07839079918248305,0.031915955607220596,0.0499999999999996,0.009999999999999343,0.04000000000000026,-0.04,0.17160920081751696,0.1480840443927794,34.321840163503396,29.61680887855588,29.61680887855588,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.4519159556072206, 0.24808404439277937], [0.1480840443927794, 0.1519159556072206]]","[[65.6781598364966, 34.321840163503396], [34.321840163503396, 65.6781598364966]]","[[90.38319112144411, 49.61680887855587], [29.61680887855588, 30.38319112144412]]",0.09494241304247028,0.02004819181517319,simple_welch,Simple Welch,alternative,10000,10000,0,1.0,0,0,0,0,0,3470,6530,,,3470.0,6530.0,,,0.347,0.653,0.347,0.3377306208244135,0.35638688267701335,0.347,0.05671395759456207,3727,0.3727,0.3727,
P1_balanced_mild_dim0p04_n200,P1,balanced_mild_dim0p04,Balanced/mild power family,balanced_mild,balanced_mild_np200_nq200,200,200,1.0,0.5,0.5,0.3,0.4,1,1,0.07839079918248305,0.031915955607220596,0.0499999999999996,0.009999999999999343,0.04000000000000026,-0.04,0.17160920081751696,0.1480840443927794,34.321840163503396,29.61680887855588,29.61680887855588,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.4519159556072206, 0.24808404439277937], [0.1480840443927794, 0.1519159556072206]]","[[65.6781598364966, 34.321840163503396], [34.321840163503396, 65.6781598364966]]","[[90.38319112144411, 49.61680887855587], [29.61680887855588, 30.38319112144412]]",0.09494241304247028,0.02004819181517319,expanded_welch,Expanded Welch,alternative,10000,10000,0,1.0,0,0,0,0,0,2712,7288,,,2712.0,7288.0,,,0.2712,0.7288,0.2712,0.26257549909078826,0.2800002185636332,0.2712,0.06715207194572655,3385,0.3385,0.3385,
P1_balanced_mild_dim0p04_n500,P1,balanced_mild_dim0p04,Balanced/mild power family,balanced_mild,balanced_mild_np500_nq500,500,500,1.0,0.5,0.5,0.3,0.4,1,1,0.07839079918248305,0.031915955607220596,0.0499999999999996,0.009999999999999343,0.04000000000000026,-0.04,0.17160920081751696,0.1480840443927794,85.80460040875847,74.0420221963897,74.0420221963897,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.4519159556072206, 0.24808404439277937], [0.1480840443927794, 0.1519159556072206]]","[[164.1953995912415, 85.80460040875847], [85.80460040875847, 164.1953995912415]]","[[225.9579778036103, 124.04202219638968], [74.0420221963897, 75.9579778036103]]",0.09494241304247028,0.02004819181517319,normal_wald,Normal Wald,alternative,10000,10000,0,1.0,0,0,0,0,0,7829,2171,,,7829.0,2171.0,,,0.7829,0.21709999999999996,0.7829,0.7747118199190131,0.7908709138028582,0.7829,0.04690969215924157,7728,0.7728,0.7728,
P1_balanced_mild_dim0p04_n500,P1,balanced_mild_dim0p04,Balanced/mild power family,balanced_mild,balanced_mild_np500_nq500,500,500,1.0,0.5,0.5,0.3,0.4,1,1,0.07839079918248305,0.031915955607220596,0.0499999999999996,0.009999999999999343,0.04000000000000026,-0.04,0.17160920081751696,0.1480840443927794,85.80460040875847,74.0420221963897,74.0420221963897,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.4519159556072206, 0.24808404439277937], [0.1480840443927794, 0.1519159556072206]]","[[164.1953995912415, 85.80460040875847], [85.80460040875847, 164.1953995912415]]","[[225.9579778036103, 124.04202219638968], [74.0420221963897, 75.9579778036103]]",0.09494241304247028,0.02004819181517319,simple_welch,Simple Welch,alternative,10000,10000,0,1.0,0,0,0,0,0,7813,2187,,,7813.0,2187.0,,,0.7813,0.2187,0.7813,0.7730910190509389,0.7892929434657184,0.7813,0.047211803283239144,7727,0.7727,0.7727,
