config_id,family_x,family_y,pair_family,kx,ky,kmax,N,bootstrap,lam_target,lam_min,lam_tp,frac_cells_lt_1,expected_zero_frac,expected_singleton_frac,nu0,mu,sigma2,nu,a,nu_norm,T_q95,T_q99,standard_q95,standard_q99,true_mm_q95,true_mm_q99,pred_mu,pred_sigma2,pred_a,pred_nu,pred_nu_norm,stage12_q95,stage12_q99,standard_q95_ratio_emp,standard_q99_ratio_emp,true_mm_q95_ratio_emp,true_mm_q99_ratio_emp,stage12_q95_ratio_emp,stage12_q99_ratio_emp,mu_ratio_pred,sigma2_ratio_pred,a_ratio_pred,nu_ratio_pred
kx=10|ky=10|x=one_rare_0p25|y=geom_q0p72|N=5289|lam=2,one_rare_0p25,geom_q0p72,one_rare_0p25|geom_q0p72,10,10,10,5289,1000,2.0,2.0000269219616937,0.18908148335758576,0.0,0.0022554528973658555,0.005688293719173434,81.0,81.90919352918422,159.27062116888573,84.24800425041617,0.9722389777414769,1.0400988179063726,104.24828095599715,114.20096009473237,103.00950871222618,113.51241047036062,103.71299692814736,114.09136070176558,81.96446981483356,166.69325974387118,1.0168629170691212,80.60523049761488,0.9951263024396899,104.29302232564146,114.95156417988288,0.9881170966810106,0.9939707194773093,0.9948652963584529,0.9990402935940655,1.0004291808865722,1.0065726600242928,1.0006748483688788,1.046603940642102,1.0458981180031541,0.9567613050871375
kx=10|ky=10|x=one_rare_0p25|y=geom_q0p72|N=13222|lam=5,one_rare_0p25,geom_q0p72,one_rare_0p25|geom_q0p72,10,10,10,13222,1000,5.0,4.999878230700986,0.4726858334191717,0.0,7.769199675315979e-05,0.0004103347511684345,81.0,81.39903205328758,159.43155300624255,83.11783074649854,0.9793209389877712,1.0261460585987474,103.71661191111971,113.77230846315437,103.00950871222618,113.51241047036062,103.22051582121983,113.61630594911675,81.29328075952566,164.09529288685638,1.009279557632002,80.5458508941349,0.9943932209152457,103.44752645302715,114.02337137954233,0.9931823534739113,0.9977156304877305,0.9952168116489862,0.998628818241056,0.9974055703022467,1.0022067137406223,0.9987008286082235,1.0292523016471602,1.0305912162719568,0.9690562201965072
kx=10|ky=12|x=zipf_a0p85|y=two_rare_0p35_rect|N=411|lam=0.5,zipf_a0p85,two_rare_0p35_rect,zipf_a0p85|two_rare_0p35_rect,10,12,12,411,1000,0.5,0.500073209544981,0.01663697920875469,0.1,0.13138422082255452,0.19151647371623431,99.0,110.61620076791246,208.89310625542674,117.15028888857117,0.9442247374492292,1.1833362513997088,134.24833259353525,144.1479215680019,123.2252214533618,134.64161685578915,135.41374850279516,146.9870273438405,111.76059291669662,212.1508967666898,0.9491310453444957,117.75043442618833,1.189398327537256,136.74825257565828,148.40695205436845,0.9178901448739165,0.9340517392910994,1.0086810456915576,1.0196957801746678,1.0186216091762723,1.0295462497137522,1.0103456106866773,1.015595490773542,1.0051961230210094,1.0051228686101492
kx=10|ky=12|x=zipf_a0p85|y=two_rare_0p35_rect|N=822|lam=1,zipf_a0p85,two_rare_0p35_rect,zipf_a0p85|two_rare_0p35_rect,10,12,12,822,1000,1.0,1.000146419089962,0.03327395841750938,0.0,0.0399255400259118,0.07821010894347058,99.0,106.06013501361207,225.1077110033623,99.94106544788778,1.0612267793854464,1.009505711594826,131.6156831553037,141.87486185438058,123.2252214533618,134.64161685578915,131.88534419559664,144.04888671925593,103.92956290218677,220.5033009075497,1.0608305026505125,97.96999864023148,0.989595945860924,129.50003409599884,141.55794291332595,0.9362502894731675,0.9490167256972163,1.0020488518832116,1.0153235381973922,0.9839255550054133,0.9977662079320301,0.9799116594453529,0.979545746899164,0.9996265861900286,0.9802777086793809
kx=10|ky=12|x=zipf_a0p85|y=two_rare_0p35_rect|N=1644|lam=2,zipf_a0p85,two_rare_0p35_rect,zipf_a0p85|two_rare_0p35_rect,10,12,12,1644,1000,2.0,2.000292838179924,0.06654791683501876,0.0,0.008470018690393849,0.022290586179506876,99.0,102.6750023492311,201.91808985271967,104.42012516168438,0.9832874859156592,1.054748739006913,127.19662773446088,136.0834132145146,123.2252214533618,134.64161685578915,127.11155371403157,138.59133650131625,101.79713477339253,211.34680137926526,1.0380783400718394,98.06305636465525,0.9905359228753056,126.83056071162976,138.63455007432472,0.9687774247491066,0.9894050544098811,0.9993311613527451,1.0184293091094674,0.9971220383012408,1.018746861204816,0.9914500359800076,1.046695724654601,1.0557221107163361,0.939120272196707
kx=10|ky=12|x=zipf_a0p85|y=two_rare_0p35_rect|N=4109|lam=5,zipf_a0p85,two_rare_0p35_rect,zipf_a0p85|two_rare_0p35_rect,10,12,12,4109,1000,5.0,4.9995153723122305,0.16632931281939908,0.0,0.0002511418376304376,0.0013940771617816997,99.0,99.28461593041548,206.82504877647295,95.32148082414888,1.0415765163528867,0.9628432406479684,124.09454879562158,133.815281918762,123.2252214533618,134.64161685578915,124.06376482855755,135.7678718210371,99.74151847963859,203.51171453278164,1.020195589734915,97.76705514435243,0.9875460115591154,124.30811418915957,135.89408211967896,0.9929946371480707,1.0061751910931132,0.999751931351032,1.014591680967055,1.001720989323147,1.015534849018059,1.0046019470885936,0.9839800146873302,0.9794725339115387,1.025656067227021
kx=10|ky=11|x=dirichlet_a0p55|y=dirichlet_a1p60_rect|N=2533|lam=0.5,dirichlet_a0p55,dirichlet_a1p60_rect,dirichlet_a0p55|dirichlet_a1p60_rect,10,11,11,2533,1000,0.5,0.4999159171122398,0.04958265985804329,0.03636363636363636,0.032300323769831614,0.049166817250191175,90.0,94.39708494152616,199.33323459845363,89.40616112920722,1.055823041156036,0.9934017903245247,118.0624027356954,130.58680339271072,113.1452701425554,124.11631868612129,118.7571847621486,130.30883837905017,93.9768506048319,190.4072800892208,1.013054166338656,92.76586951365064,1.0307318834850072,117.76611407568232,129.02133162378937,0.9583514101085346,0.9504506999292196,1.0058848711389399,0.9978714157446321,0.9974904063177812,0.988012021672561,0.9955482276072977,0.9552209418202955,0.9594923835242772,1.0375780409538897
kx=10|ky=11|x=dirichlet_a0p55|y=dirichlet_a1p60_rect|N=5067|lam=1,dirichlet_a0p55,dirichlet_a1p60_rect,dirichlet_a0p55|dirichlet_a1p60_rect,10,11,11,5067,1000,1.0,1.0000291954234974,0.09918489439427768,0.0,0.010713403871430346,0.018116824518109663,90.0,91.93390542806532,173.50727789014354,97.42349796540245,0.9436522743282466,1.0824833107266938,114.51437525600561,125.69207529428158,113.1452701425554,124.11631868612129,114.61905065393856,125.31996339169369,91.8941228760876,186.89833456490138,1.016922131227695,90.36495524504613,1.0040550582782903,115.47664039627364,126.65213479956927,0.9880442511222765,0.9874633575388824,1.000914080854032,0.9970394959131936,1.0084030073789148,1.0076381864412685,0.9995672700752515,1.0771786454008945,1.0776449746296715,0.9275478414574789
kx=10|ky=11|x=dirichlet_a0p55|y=dirichlet_a1p60_rect|N=10134|lam=2,dirichlet_a0p55,dirichlet_a1p60_rect,dirichlet_a0p55|dirichlet_a1p60_rect,10,11,11,10134,1000,2.0,2.000058390846995,0.19836978878855535,0.0,0.0026392597755753307,0.006657724454104342,90.0,91.60210697283627,185.47660339964497,90.47983247550671,1.012403587259441,1.0053314719500746,115.13533084854174,127.05647401704594,113.1452701425554,124.11631868612129,115.09410349432888,126.22582243220221,91.02303619171167,184.67296745461366,1.0144298365616897,89.72827189332808,0.9969807988147565,114.4683750011573,125.58375179402883,0.9827154645640075,0.9768594606951693,0.9996419226495549,0.9934623434872567,0.994207200843833,0.9884089163152794,0.9936784119900613,0.9956671842685207,1.0020014244593243,0.9916936121385715
kx=15|ky=15|x=uniform|y=uniform|N=112|lam=0.5,uniform,uniform,uniform|uniform,15,15,15,112,1000,0.5,0.49777777777777776,0.0022123456790123456,1.0,0.6078800043396281,0.302589157715726,196.0,196.94884122656995,123.3634402111526,628.8548048610918,0.3131865093565981,3.208442881944346,215.46465062158398,222.27804014432365,229.66322644710888,244.97724396020712,215.5671929293288,223.7046534281815,188.35742903696237,129.9029583916775,0.34483099248022214,546.2311484306784,2.786893614442237,207.48846365419553,215.88159859161658,1.0658974722051346,1.1021207664110455,1.0004759124406208,1.006418147662862,0.962981459165676,0.9712232411777884,0.9563774423037908,1.0530101800771092,1.1010403774691113,0.8686125067476201
kx=15|ky=15|x=uniform|y=uniform|N=225|lam=1,uniform,uniform,uniform|uniform,15,15,15,225,1000,1.0,1.0,0.0044444444444444444,0.0,0.3678794411714424,0.3678794411714424,196.0,229.4318419086317,253.29929674901405,415.626657927484,0.5520142597510228,2.1205441730994083,254.71271321292863,265.0948458350477,229.66322644710888,244.97724396020712,256.2227817207516,268.07161611983656,211.6178284425233,267.21964127252517,0.6313731769180867,335.1707614116433,1.7100549051614453,239.20453675630978,251.4923416264583,0.9016559226673563,0.9241116823246027,1.0059285164402476,1.0112290764288987,0.9391150278248785,0.948688160398813,0.9223559671669175,1.0549561120073079,1.1437624404899567,0.8064226752994315
kx=15|ky=15|x=uniform|y=uniform|N=450|lam=2,uniform,uniform,uniform|uniform,15,15,15,450,1000,2.0,2.0,0.008888888888888889,0.0,0.13533528323661276,0.2706705664732255,196.0,226.15184063600054,448.3051834465213,228.16892113473443,0.9911597053240095,1.1641271486466043,260.7543133078321,280.6927530089156,229.66322644710888,244.97724396020712,262.06873367097546,278.30208534419694,232.05001933458212,436.402130687109,0.940319100033948,246.7779494495055,1.2590711706607425,267.44690547343424,283.39436555265405,0.8807648223865858,0.8727594187386304,1.0050408384293594,0.9914829733254897,1.0256662759695225,1.0096248033295419,1.0260806132817415,0.9734487728473203,0.9487059401053418,1.0815581202830966
kx=15|ky=15|x=uniform|y=uniform|N=1125|lam=5,uniform,uniform,uniform|uniform,15,15,15,1125,1000,5.0,5.0,0.022222222222222223,0.0,0.006737946999085466,0.03368973499542733,196.0,205.85544044044295,397.54060847869124,213.193125205976,0.965581982259307,1.087720026561102,239.45316493240753,256.07848629378253,229.66322644710888,244.97724396020712,239.71188234471524,255.05764343827718,206.73768049056775,427.10302369335477,1.0329588265667928,200.14125943208614,1.0211288746535008,241.86437366198598,257.82943549383253,0.9591154350034916,0.9566490629718903,1.0010804510033549,0.9960135547882996,1.0100696465225636,1.0068375490084758,1.0042857261787068,1.074363258958105,1.0697784813153148,0.9387791432707794
kx=15|ky=18|x=uniform|y=zipf_a1p45_rect|N=1107|lam=0.5,uniform,zipf_a1p45_rect,uniform|zipf_a1p45_rect,15,18,18,1107,1000,0.5,0.4999623678286348,0.004244231482909919,0.3888888888888889,0.27809099357452355,0.2465911324395061,238.0,261.8864217050624,382.3082868818129,358.7915837915595,0.7299123879594837,1.5075276629897458,294.92178057303096,308.82582931927163,274.987027233029,291.6751953625246,294.856063354251,309.5074350155315,257.337974515001,391.5658372640754,0.7608007290840977,338.2462249014949,1.421202625636533,290.72820210779724,305.5963354054087,0.9324066425298637,0.9444650274410297,0.9997771706835206,1.00220708772243,0.9857807095254694,0.9895426690151483,0.9826319854215891,1.024214882857416,1.0423178749040887,0.9427373444132946
kx=15|ky=18|x=uniform|y=zipf_a1p45_rect|N=2214|lam=1,uniform,zipf_a1p45_rect,uniform|zipf_a1p45_rect,15,18,18,2214,1000,1.0,0.9999247356572696,0.008488462965819838,0.05555555555555555,0.12470997085817809,0.1850836494947252,238.0,263.36179571291314,480.77520259220046,288.5316674702199,0.9127656524568326,1.2123179305471423,299.6913275826116,317.6180467526674,274.987027233029,291.6751953625246,300.43546455102637,317.0381086454819,258.56022425021473,503.88144460841085,0.9743986068808346,265.35364729009274,1.1149312911348435,296.55704015960225,313.62715930415345,0.9175675167217752,0.9183206003078762,1.0024830113517704,0.998174102154727,0.9895416145395619,0.9874349474492496,0.9817681549075837,1.048060386416829,1.0675233059637033,0.9196690596101746
kx=15|ky=18|x=uniform|y=zipf_a1p45_rect|N=4428|lam=2,uniform,zipf_a1p45_rect,uniform|zipf_a1p45_rect,15,18,18,4428,1000,2.0,1.9998494713145392,0.016976925931639675,0.0,0.0318147040236426,0.08169034115356014,238.0,253.96375522175916,544.6252680514725,236.85125443075086,1.0722499901135696,0.9951733379443314,292.5453550825075,307.85465490934183,274.987027233029,291.6751953625246,293.5300233070532,311.3854259551971,250.18599759610916,538.5437415421338,1.0762867361017112,232.45292281709033,0.9766929530129845,289.5414117339386,307.3152554015247,0.9399808352980805,0.9474444862573808,1.0033658651810349,1.0114689545522546,0.989731700413696,0.9982478760700372,0.9851248158527531,0.9888335579230526,1.0037647433204584,0.9814299838764565
