config_id,seed,bootstrap,shape_x,shape_y,family_x,family_y,pair_family,symmetric_shape,lam_target,kx,ky,k_cells,nu0,log_nu0,log_k_cells,N,pi_min,pi_max,pi_max_min_ratio,lam_min,lam_tp,lam_sqrt_harm,inv_pi_sum,inv_sqrt_pi_sum,expected_mean,expected_sd,expected_cv,n_cells_lt_0p5,n_cells_lt_1,n_cells_lt_5,frac_cells_lt_0p5,frac_cells_lt_1,frac_cells_lt_5,H_cell,H_cell_norm,cell_perp,cell_perp_n,cell_simpson,cell_simpson_n,q95_chi2,q99_chi2,x_k,x_H,x_H_norm,x_perp,x_perp_n,x_simpson,x_simpson_n,x_min_p,x_max_p,x_k_min_p,x_max_min_ratio,x_gini,y_k,y_H,y_H_norm,y_perp,y_perp_n,y_simpson,y_simpson_n,y_min_p,y_max_p,y_k_min_p,y_max_min_ratio,y_gini,mu,sigma2,nu,a,T_q50,T_q90,T_q95,T_q99,nu_norm,q95_ratio_chi2,q99_ratio_chi2,descriptor_mode,descriptor_bootstrap,x_inv_p_sum,y_inv_p_sum,x_inv_p2_sum,y_inv_p2_sum,bartlett_B,bartlett_C,expected_zero_count,expected_singleton_count,expected_doubleton_count,expected_le1_count,expected_le2_count,expected_nonempty_count,expected_zero_frac,expected_singleton_frac,expected_doubleton_frac,expected_le1_frac,expected_le2_frac,collision_prob,expected_collision_count,birthday_ratio
kx=9|ky=9|x=geom_q0p6|y=geom_q0p6|N=173681|K=2000,42,2000,geom_q0p6,geom_q0p6,geometric,geometric,geometric|geometric,True,8.0,9.0,9.0,81.0,64.0,4.1588830833596715,4.394449154672439,173681.0,4.606146745123235e-05,0.1632742748855515,3544.704151217467,8.000001728397487,1.3061944812872597,73.99989651116483,132967.18252004613,2347.0438228760986,2144.2098765432097,4431.17950823061,2.0665791892416525,0,0,0,0.0,0.0,0.0,4.690481955587462,0.7398411560925413,25.821160830402825,0.3187797633383065,15.36783322793042,0.1897263361472891,83.67526074272097,93.21685966023844,9.0,2.345240977793731,0.7398411560925413,5.0814526299477425,0.5646058477719714,3.9201828054225256,0.4355758672691695,0.0067868599109774,0.4040721159465864,0.0610817391987967,59.53741807651275,0.5759161352884876,9.0,2.345240977793731,0.7398411560925413,5.0814526299477425,0.5646058477719714,3.9201828054225256,0.4355758672691695,0.0067868599109774,0.4040721159465864,0.0610817391987967,59.53741807651275,0.5759161352884876,63.96670226972928,131.04283194822676,62.44887932337695,1.024305046988796,63.28221142580943,79.07280971159044,84.45761131979101,92.7283513079751,0.9757637394277648,1.0093498433124166,0.9947594420789988,medium,2000,364.6466543382047,364.6466543382047,33918.61786040222,33918.61786040222,22039.81486856162,191712093.73917744,0.0003387019024304076,0.00272690098806644,0.011022883244689304,0.0030656028904968474,0.014088486135186151,80.99966129809758,4.181504968276637e-06,3.3665444297116544e-05,0.0001360849783294976,3.7846949265393175e-05,0.00017393192759489076,0.06507098204205783,981430356.2709308,44304.31146214884
kx=9|ky=9|x=geom_q0p6|y=geom_q0p6|N=260521|K=2000,42,2000,geom_q0p6,geom_q0p6,geometric,geometric,geometric|geometric,True,12.0,9.0,9.0,81.0,64.0,4.1588830833596715,4.394449154672439,260521.0,4.606146745123235e-05,0.1632742748855515,3544.704151217467,11.999979561862505,1.95928796160454,110.99963173280425,132967.18252004613,2347.0438228760986,3216.3086419753076,6646.756505684253,2.066579189241653,0,0,0,0.0,0.0,0.0,4.690481955587462,0.7398411560925413,25.821160830402825,0.3187797633383065,15.36783322793042,0.1897263361472891,83.67526074272097,93.21685966023844,9.0,2.345240977793731,0.7398411560925413,5.0814526299477425,0.5646058477719714,3.9201828054225256,0.4355758672691695,0.0067868599109774,0.4040721159465864,0.0610817391987967,59.53741807651275,0.5759161352884876,9.0,2.345240977793731,0.7398411560925413,5.0814526299477425,0.5646058477719714,3.9201828054225256,0.4355758672691695,0.0067868599109774,0.4040721159465864,0.0610817391987967,59.53741807651275,0.5759161352884876,63.96628244407731,132.71818124801567,61.659755298623026,1.0374073353727011,63.160518669732774,78.99800308961284,84.4478546655653,93.35491800108994,0.9634336765409848,1.009233241892366,1.001481044752577,medium,2000,364.6466543382047,364.6466543382047,33918.61786040222,33918.61786040222,22039.81486856162,191712093.73917744,6.14846038855139e-06,7.381437873836868e-05,0.00044321531636699624,7.996283912692007e-05,0.0005231781554939164,80.99999385153961,7.590691837717766e-08,9.112886263996133e-07,5.471794029222176e-06,9.87195544776791e-07,6.4589895739989675e-06,0.06507098204205783,2208214063.536534,66456.3396481508
kx=9|ky=9|x=geom_q0p6|y=geom_q0p6|N=434202|K=2000,42,2000,geom_q0p6,geom_q0p6,geometric,geometric,geometric|geometric,True,20.0,9.0,9.0,81.0,64.0,4.1588830833596715,4.394449154672439,434202.0,4.606146745123235e-05,0.1632742748855515,3544.704151217467,19.999981290259992,3.2654824428917992,184.99952824396908,132967.18252004613,2347.0438228760986,5360.518518518516,11077.93601391486,2.0665791892416525,0,0,0,0.0,0.0,0.0,4.690481955587462,0.7398411560925413,25.821160830402825,0.3187797633383065,15.36783322793042,0.1897263361472891,83.67526074272097,93.21685966023844,9.0,2.345240977793731,0.7398411560925413,5.0814526299477425,0.5646058477719714,3.9201828054225256,0.4355758672691695,0.0067868599109774,0.4040721159465864,0.0610817391987967,59.53741807651275,0.5759161352884876,9.0,2.345240977793731,0.7398411560925413,5.0814526299477425,0.5646058477719714,3.9201828054225256,0.4355758672691695,0.0067868599109774,0.4040721159465864,0.0610817391987967,59.53741807651275,0.5759161352884876,63.73424003255143,127.5953218690048,63.6708821769684,1.0009950836774484,63.26357281350896,78.72663960159522,82.68360842489075,93.61404167281108,0.9948575340151312,0.9881487991907276,1.0042608388012677,medium,2000,364.6466543382047,364.6466543382047,33918.61786040222,33918.61786040222,22039.81486856162,191712093.73917744,2.0611988631314983e-09,4.122402772050241e-08,4.122413752643379e-07,4.328522658363391e-08,4.5552660184797184e-07,80.9999999979388,2.5446899544833312e-11,5.089386138333631e-10,5.089399694621456e-09,5.343855133781963e-10,5.623785207999653e-09,0.06507098204205783,6133946790.213489,110760.65111029964
kx=9|ky=9|x=geom_q0p6|y=geom_q0p6|N=651304|K=2000,42,2000,geom_q0p6,geom_q0p6,geometric,geometric,geometric|geometric,True,30.0,9.0,9.0,81.0,64.0,4.1588830833596715,4.394449154672439,651304.0,4.606146745123235e-05,0.1632742748855515,3544.704151217467,30.000017996857437,4.898231184990397,277.49971843383963,132967.18252004613,2347.0438228760986,8040.790123456789,16616.929534195617,2.0665791892416525,0,0,0,0.0,0.0,0.0,4.690481955587462,0.7398411560925413,25.821160830402825,0.3187797633383065,15.36783322793042,0.1897263361472891,83.67526074272097,93.21685966023844,9.0,2.345240977793731,0.7398411560925413,5.0814526299477425,0.5646058477719714,3.9201828054225256,0.4355758672691695,0.0067868599109774,0.4040721159465864,0.0610817391987967,59.53741807651275,0.5759161352884876,9.0,2.345240977793731,0.7398411560925413,5.0814526299477425,0.5646058477719714,3.9201828054225256,0.4355758672691695,0.0067868599109774,0.4040721159465864,0.0610817391987967,59.53741807651275,0.5759161352884876,63.838559612533864,145.1024794111051,56.17218547805382,1.1364798978219437,62.69272850276822,79.85158448191908,84.83020731194118,96.09219014100375,0.8776903980945909,1.013802724472785,1.0308456055186317,medium,2000,364.6466543382047,364.6466543382047,33918.61786040222,33918.61786040222,22039.81486856162,191712093.73917744,9.35745460112289e-14,2.807238072099404e-12,4.210859653509217e-11,2.900812618110633e-12,4.50094091532028e-11,80.9999999999999,1.1552413087806036e-15,3.465726014937536e-14,5.198592164826194e-13,3.5812501458155967e-14,5.556717179407753e-13,0.06507098204205783,13801433254.13762,166141.2317555944
kx=9|ky=9|x=geom_q0p8|y=geom_q0p8|N=67|K=2000,42,2000,geom_q0p8,geom_q0p8,geometric,geometric,geometric|geometric,True,0.1,9.0,9.0,81.0,64.0,4.1588830833596715,4.394449154672439,67.0,0.0015020431378091,0.0533632920184307,35.527136788004974,0.1006368902332146,0.0053703157613417,0.0720827578290475,12475.988932028791,929.4871896951852,0.8271604938271606,0.700029000444055,0.8463037169547529,36,60,81,0.4444444444444444,0.7407407407407407,1.0,5.905110155597794,0.9314274238209068,59.925999253395375,0.7398271512764861,47.19647184881429,0.5826724919606703,83.67526074272097,93.21685966023844,9.0,2.952555077798897,0.9314274238209068,7.74118849101321,0.8601320545570234,6.869968838998786,0.7633298709998652,0.0387562012819777,0.2310049610255821,0.3488058115377998,5.96046447753906,0.3100496102558219,9.0,2.952555077798897,0.9314274238209068,7.74118849101321,0.8601320545570234,6.869968838998786,0.7633298709998652,0.0387562012819777,0.2310049610255821,0.3488058115377998,5.96046447753906,0.3100496102558219,62.19686029584316,81.05173102007457,95.45630628672222,0.6515741360138363,61.83449506804337,73.59652844733782,76.96848156573486,85.01228757825358,1.4915047857300348,0.9198475258104344,0.9119840325892838,medium,2000,111.69596649847652,111.69596649847652,1816.0182708844736,1816.0182708844736,2042.2661665053063,547006.2877742386,42.126133491221324,22.42090684928088,9.551092774297969,64.5470403405022,74.09813311480018,38.87386650877867,0.5200757221138436,0.2768013191269244,0.11791472560861689,0.796877041240768,0.9147917668493849,0.021188024460881874,46.84672208300982,9.752591543015566
kx=9|ky=9|x=geom_q0p8|y=geom_q0p8|N=133|K=2000,42,2000,geom_q0p8,geom_q0p8,geometric,geometric,geometric|geometric,True,0.2,9.0,9.0,81.0,64.0,4.1588830833596715,4.394449154672439,133.0,0.0015020431378091,0.0533632920184307,35.527136788004974,0.1997717373286202,0.0106604775560963,0.143089653600945,12475.988932028791,929.4871896951852,1.641975308641976,1.3896098068516318,0.8463037169547529,15,36,78,0.1851851851851851,0.4444444444444444,0.9629629629629628,5.905110155597794,0.9314274238209068,59.925999253395375,0.7398271512764861,47.19647184881429,0.5826724919606703,83.67526074272097,93.21685966023844,9.0,2.952555077798897,0.9314274238209068,7.74118849101321,0.8601320545570234,6.869968838998786,0.7633298709998652,0.0387562012819777,0.2310049610255821,0.3488058115377998,5.96046447753906,0.3100496102558219,9.0,2.952555077798897,0.9314274238209068,7.74118849101321,0.8601320545570234,6.869968838998786,0.7633298709998652,0.0387562012819777,0.2310049610255821,0.3488058115377998,5.96046447753906,0.3100496102558219,69.73840296525059,106.39507185553792,91.42237066670164,0.7628155172161937,69.42954030862444,82.97239576041484,87.43528386556073,97.08792490100892,1.428474541667213,1.0449358996848643,1.041527522541308,medium,2000,111.69596649847652,111.69596649847652,1816.0182708844736,1816.0182708844736,2042.2661665053063,547006.2877742386,26.60026182092296,21.912881267991654,13.421136450239787,48.51314308891462,61.9342795391544,54.39973817907704,0.3283982940854686,0.27052939837026735,0.16569304259555293,0.5989276924557361,0.7646207350512889,0.021188024460881874,185.9884787176211,19.35962201822493
kx=9|ky=9|x=geom_q0p8|y=geom_q0p8|N=233|K=2000,42,2000,geom_q0p8,geom_q0p8,geometric,geometric,geometric|geometric,True,0.35,9.0,9.0,81.0,64.0,4.1588830833596715,4.394449154672439,233.0,0.0015020431378091,0.0533632920184307,35.527136788004974,0.3499760511095376,0.0186758742148154,0.2506758593159414,12475.988932028791,929.4871896951852,2.8765432098765444,2.434429210499475,0.8463037169547527,3,15,66,0.037037037037037,0.1851851851851851,0.8148148148148148,5.905110155597794,0.9314274238209068,59.925999253395375,0.7398271512764861,47.19647184881429,0.5826724919606703,83.67526074272097,93.21685966023844,9.0,2.952555077798897,0.9314274238209068,7.74118849101321,0.8601320545570234,6.869968838998786,0.7633298709998652,0.0387562012819777,0.2310049610255821,0.3488058115377998,5.96046447753906,0.3100496102558219,9.0,2.952555077798897,0.9314274238209068,7.74118849101321,0.8601320545570234,6.869968838998786,0.7633298709998652,0.0387562012819777,0.2310049610255821,0.3488058115377998,5.96046447753906,0.3100496102558219,71.28649886567938,121.28115610042954,83.80139312521788,0.8506600690893231,70.53381682969805,86.11324715226371,90.618707265334,98.86489936692404,1.3093967675815297,1.0829808770355946,1.0605903237597991,medium,2000,111.69596649847652,111.69596649847652,1816.0182708844736,1816.0182708844736,2042.2661665053063,547006.2877742386,15.408135714328706,17.507688182774448,13.879298948973066,32.91582389710315,46.79512284607622,65.59186428567129,0.1902238977077618,0.21614429855277095,0.1713493697404082,0.40636819626053283,0.5777175660009409,0.021188024460881874,572.6699251287152,33.91572879884518
kx=9|ky=9|x=geom_q0p8|y=geom_q0p8|N=333|K=2000,42,2000,geom_q0p8,geom_q0p8,geometric,geometric,geometric|geometric,True,0.5,9.0,9.0,81.0,64.0,4.1588830833596715,4.394449154672439,333.0,0.0015020431378091,0.0533632920184307,35.527136788004974,0.5001803648904551,0.0266912708735345,0.3582620650309377,12475.988932028791,929.4871896951852,4.111111111111112,3.4792486141473185,0.846303716954753,0,10,60,0.0,0.1234567901234567,0.7407407407407407,5.905110155597794,0.9314274238209068,59.925999253395375,0.7398271512764861,47.19647184881429,0.5826724919606703,83.67526074272097,93.21685966023844,9.0,2.952555077798897,0.9314274238209068,7.74118849101321,0.8601320545570234,6.869968838998786,0.7633298709998652,0.0387562012819777,0.2310049610255821,0.3488058115377998,5.96046447753906,0.3100496102558219,9.0,2.952555077798897,0.9314274238209068,7.74118849101321,0.8601320545570234,6.869968838998786,0.7633298709998652,0.0387562012819777,0.2310049610255821,0.3488058115377998,5.96046447753906,0.3100496102558219,70.49269795662028,135.84980657226276,73.15756408618826,0.9635736076938202,69.95607771024788,85.86880436856742,90.6659552676386,99.30650492955763,1.1430869388466915,1.0835455361939317,1.0653277238850898,medium,2000,111.69596649847652,111.69596649847652,1816.0182708844736,1816.0182708844736,2042.2661665053063,547006.2877742386,9.846497598001568,13.567206230210486,12.526867101010106,23.413703828212054,35.94057092922216,71.15350240199844,0.12156169874076009,0.16749637321247512,0.15465268025938403,0.2890580719532353,0.4437107522126192,0.021188024460881874,1171.2316161486283,48.47183557946543
kx=9|ky=9|x=geom_q0p8|y=geom_q0p8|N=499|K=2000,42,2000,geom_q0p8,geom_q0p8,geometric,geometric,geometric|geometric,True,0.75,9.0,9.0,81.0,64.0,4.1588830833596715,4.394449154672439,499.0,0.0015020431378091,0.0533632920184307,35.527136788004974,0.749519525766778,0.0399968293270082,0.5368551665178316,12475.988932028791,929.4871896951852,6.160493827160495,5.213648824202739,0.846303716954753,0,3,45,0.0,0.037037037037037,0.5555555555555556,5.905110155597794,0.9314274238209068,59.925999253395375,0.7398271512764861,47.19647184881429,0.5826724919606703,83.67526074272097,93.21685966023844,9.0,2.952555077798897,0.9314274238209068,7.74118849101321,0.8601320545570234,6.869968838998786,0.7633298709998652,0.0387562012819777,0.2310049610255821,0.3488058115377998,5.96046447753906,0.3100496102558219,9.0,2.952555077798897,0.9314274238209068,7.74118849101321,0.8601320545570234,6.869968838998786,0.7633298709998652,0.0387562012819777,0.2310049610255821,0.3488058115377998,5.96046447753906,0.3100496102558219,69.41730504152035,139.130171238883,69.26983840124502,1.002128872301118,68.84912054072153,84.74939900822369,88.9218836296831,98.88799433248384,1.0823412250194535,1.0627021994361523,1.0608380790011147,medium,2000,111.69596649847652,111.69596649847652,1816.0182708844736,1816.0182708844736,2042.2661665053063,547006.2877742386,5.289498190131003,9.02677384643419,9.816307184091368,14.316272036565195,24.132579220656563,75.71050180986899,0.06530244679174078,0.11144165242511346,0.12118897758137491,0.17674409921685424,0.2979330767982291,0.021188024460881874,2632.6332272890336,72.63497283529503
kx=9|ky=9|x=geom_q0p8|y=geom_q0p8|N=666|K=2000,42,2000,geom_q0p8,geom_q0p8,geometric,geometric,geometric|geometric,True,1.0,9.0,9.0,81.0,64.0,4.1588830833596715,4.394449154672439,666.0,0.0015020431378091,0.0533632920184307,35.527136788004974,1.0003607297809105,0.0533825417470691,0.7165241300618754,12475.988932028791,929.4871896951852,8.222222222222223,6.958497228294637,0.846303716954753,0,0,36,0.0,0.0,0.4444444444444444,5.905110155597794,0.9314274238209068,59.925999253395375,0.7398271512764861,47.19647184881429,0.5826724919606703,83.67526074272097,93.21685966023844,9.0,2.952555077798897,0.9314274238209068,7.74118849101321,0.8601320545570234,6.869968838998786,0.7633298709998652,0.0387562012819777,0.2310049610255821,0.3488058115377998,5.96046447753906,0.3100496102558219,9.0,2.952555077798897,0.9314274238209068,7.74118849101321,0.8601320545570234,6.869968838998786,0.7633298709998652,0.0387562012819777,0.2310049610255821,0.3488058115377998,5.96046447753906,0.3100496102558219,68.50304230287738,139.92977418963775,67.07174126344462,1.02133985211165,67.85340539690804,83.91168016352104,89.22979278148055,99.37176704652224,1.0479959572413222,1.0663820105184767,1.0660278345432097,medium,2000,111.69596649847652,111.69596649847652,1816.0182708844736,1816.0182708844736,2042.2661665053063,547006.2877742386,3.1044647554146807,6.191822351046873,7.564151647151623,9.296287106461554,16.860438753613177,77.89553524458533,0.03832672537548989,0.07644225124749225,0.09338458823643979,0.11476897662298215,0.20815356485942194,0.021188024460881874,4691.982076739987,96.94367115893085
kx=9|ky=9|x=geom_q0p8|y=geom_q0p8|N=999|K=2000,42,2000,geom_q0p8,geom_q0p8,geometric,geometric,geometric|geometric,True,1.5,9.0,9.0,81.0,64.0,4.1588830833596715,4.394449154672439,999.0,0.0015020431378091,0.0533632920184307,35.527136788004974,1.500541094671365,0.0800738126206037,1.074786195092813,12475.988932028791,929.4871896951852,12.333333333333336,10.437745842441954,0.8463037169547527,0,0,21,0.0,0.0,0.2592592592592592,5.905110155597794,0.9314274238209068,59.925999253395375,0.7398271512764861,47.19647184881429,0.5826724919606703,83.67526074272097,93.21685966023844,9.0,2.952555077798897,0.9314274238209068,7.74118849101321,0.8601320545570234,6.869968838998786,0.7633298709998652,0.0387562012819777,0.2310049610255821,0.3488058115377998,5.96046447753906,0.3100496102558219,9.0,2.952555077798897,0.9314274238209068,7.74118849101321,0.8601320545570234,6.869968838998786,0.7633298709998652,0.0387562012819777,0.2310049610255821,0.3488058115377998,5.96046447753906,0.3100496102558219,67.3223610371093,143.06678886921512,63.359223079426314,1.0625502928392108,66.93791914170967,83.05848159188805,87.59157564672894,96.81837693296298,0.9899878606160362,1.0468037370812575,1.0386359000491063,medium,2000,111.69596649847652,111.69596649847652,1816.0182708844736,1816.0182708844736,2042.2661665053063,547006.2877742386,1.2507973974390767,3.148588273624872,4.592526588594322,4.399385671063948,8.991912259658271,79.74920260256091,0.015441943178260207,0.03887146016820829,0.05669785911844842,0.054313403346468496,0.11101126246491692,0.021188024460881874,10562.251381774075,145.41550673839626
kx=9|ky=9|x=geom_q0p8|y=geom_q0p8|N=1332|K=2000,42,2000,geom_q0p8,geom_q0p8,geometric,geometric,geometric|geometric,True,2.0,9.0,9.0,81.0,64.0,4.1588830833596715,4.394449154672439,1332.0,0.0015020431378091,0.0533632920184307,35.527136788004974,2.000721459561821,0.1067650834941383,1.4330482601237509,12475.988932028791,929.4871896951852,16.444444444444446,13.916994456589274,0.846303716954753,0,0,15,0.0,0.0,0.1851851851851851,5.905110155597794,0.9314274238209068,59.925999253395375,0.7398271512764861,47.19647184881429,0.5826724919606703,83.67526074272097,93.21685966023844,9.0,2.952555077798897,0.9314274238209068,7.74118849101321,0.8601320545570234,6.869968838998786,0.7633298709998652,0.0387562012819777,0.2310049610255821,0.3488058115377998,5.96046447753906,0.3100496102558219,9.0,2.952555077798897,0.9314274238209068,7.74118849101321,0.8601320545570234,6.869968838998786,0.7633298709998652,0.0387562012819777,0.2310049610255821,0.3488058115377998,5.96046447753906,0.3100496102558219,66.21422151482992,141.1790515622156,62.11010886247322,1.0660780141513548,65.2732311401956,81.84558491624273,86.71874492481646,97.16409762489944,0.970470450976144,1.0363725688462853,1.0423446786241042,medium,2000,111.69596649847652,111.69596649847652,1816.0182708844736,1816.0182708844736,2042.2661665053063,547006.2877742386,0.5664939776161965,1.7048708947360294,2.8704298614791828,2.2713648723522257,5.141794733831409,80.43350602238381,0.0069937528100765,0.021047788823901598,0.03543740569727386,0.028041541633978095,0.06347894733125196,0.021188024460881874,18782.039531250895,193.8873423178617
kx=9|ky=9|x=geom_q0p8|y=geom_q0p8|N=1997|K=2000,42,2000,geom_q0p8,geom_q0p8,geometric,geometric,geometric|geometric,True,3.0,9.0,9.0,81.0,64.0,4.1588830833596715,4.394449154672439,1997.0,0.0015020431378091,0.0533632920184307,35.527136788004974,2.9995801462049214,0.1600674712746203,2.148496528128476,12475.988932028791,929.4871896951852,24.65432098765433,20.86504349084743,0.8463037169547527,0,0,6,0.0,0.0,0.074074074074074,5.905110155597794,0.9314274238209068,59.925999253395375,0.7398271512764861,47.19647184881429,0.5826724919606703,83.67526074272097,93.21685966023844,9.0,2.952555077798897,0.9314274238209068,7.74118849101321,0.8601320545570234,6.869968838998786,0.7633298709998652,0.0387562012819777,0.2310049610255821,0.3488058115377998,5.96046447753906,0.3100496102558219,9.0,2.952555077798897,0.9314274238209068,7.74118849101321,0.8601320545570234,6.869968838998786,0.7633298709998652,0.0387562012819777,0.2310049610255821,0.3488058115377998,5.96046447753906,0.3100496102558219,65.29412567702578,132.96787958084334,64.12560479066934,1.0182223760722555,64.41851459636983,80.77946473185004,85.44609638769656,95.8171373454271,1.0019625748542085,1.0211631924329514,1.027894929036081,medium,2000,111.69596649847652,111.69596649847652,1816.0182708844736,1816.0182708844736,2042.2661665053063,547006.2877742386,0.13995201350483216,0.5532569616765896,1.175071433512115,0.6932089751814217,1.8682804086935367,80.86004798649516,0.0017278026358621254,0.006830332860204809,0.01450705473471747,0.008558135496066935,0.023065190230784405,0.021188024460881874,42227.85987868434,290.68545240898635
kx=9|ky=9|x=geom_q0p8|y=geom_q0p8|N=3329|K=2000,42,2000,geom_q0p8,geom_q0p8,geometric,geometric,geometric|geometric,True,5.0,9.0,9.0,81.0,64.0,4.1588830833596715,4.394449154672439,3329.0,0.0015020431378091,0.0533632920184307,35.527136788004974,5.000301605766742,0.2668325547687587,3.581544788252227,12475.988932028791,929.4871896951852,41.09876543209877,34.782037947436706,0.8463037169547529,0,0,0,0.0,0.0,0.0,5.905110155597794,0.9314274238209068,59.925999253395375,0.7398271512764861,47.19647184881429,0.5826724919606703,83.67526074272097,93.21685966023844,9.0,2.952555077798897,0.9314274238209068,7.74118849101321,0.8601320545570234,6.869968838998786,0.7633298709998652,0.0387562012819777,0.2310049610255821,0.3488058115377998,5.96046447753906,0.3100496102558219,9.0,2.952555077798897,0.9314274238209068,7.74118849101321,0.8601320545570234,6.869968838998786,0.7633298709998652,0.0387562012819777,0.2310049610255821,0.3488058115377998,5.96046447753906,0.3100496102558219,65.15768727313353,132.1940593794005,64.23169438497533,1.0144164480950513,64.39239551626123,80.58975390230245,85.25134815801535,94.92981882069668,1.0036202247652397,1.01883576341806,1.0183760659466723,medium,2000,111.69596649847652,111.69596649847652,1816.0182708844736,1816.0182708844736,2042.2661665053063,547006.2877742386,0.012064570013444308,0.06985224619106828,0.20960408971001104,0.08191681620451259,0.2915209059145236,80.98793542998656,0.00014894530880795443,0.0008623734097662751,0.002587704811234704,0.0010113187185742296,0.0035990235298089344,0.021188024460881874,117370.12922797886,484.57279472684803
kx=9|ky=9|x=geom_q0p8|y=geom_q0p8|N=5326|K=2000,42,2000,geom_q0p8,geom_q0p8,geometric,geometric,geometric|geometric,True,8.0,9.0,9.0,81.0,64.0,4.1588830833596715,4.394449154672439,5326.0,0.0015020431378091,0.0533632920184307,35.527136788004974,7.999881751971663,0.426900026043379,5.730041316380703,12475.988932028791,929.4871896951852,65.7530864197531,55.64708143828414,0.8463037169547529,0,0,0,0.0,0.0,0.0,5.905110155597794,0.9314274238209068,59.925999253395375,0.7398271512764861,47.19647184881429,0.5826724919606703,83.67526074272097,93.21685966023844,9.0,2.952555077798897,0.9314274238209068,7.74118849101321,0.8601320545570234,6.869968838998786,0.7633298709998652,0.0387562012819777,0.2310049610255821,0.3488058115377998,5.96046447753906,0.3100496102558219,9.0,2.952555077798897,0.9314274238209068,7.74118849101321,0.8601320545570234,6.869968838998786,0.7633298709998652,0.0387562012819777,0.2310049610255821,0.3488058115377998,5.96046447753906,0.3100496102558219,64.55712037657231,134.68729977846957,61.88589121869772,1.0431637826533802,63.71987464319818,79.55710569493452,84.21835153811983,95.9051169388859,0.966967050292152,1.0064904583574437,1.0288387453562131,medium,2000,111.69596649847652,111.69596649847652,1816.0182708844736,1816.0182708844736,2042.2661665053063,547006.2877742386,0.00043816933065021237,0.003742432583699807,0.016233008834367485,0.004180601914350019,0.020413610748717503,80.99956183066934,5.409497909261881e-06,4.620287140370132e-05,0.00020040751647367266,5.161236931296321e-05,0.00025201988578663585,0.021188024460881874,300456.2511669239,775.2582471358344
kx=9|ky=9|x=geom_q0p8|y=geom_q0p8|N=7989|K=2000,42,2000,geom_q0p8,geom_q0p8,geometric,geometric,geometric|geometric,True,12.0,9.0,9.0,81.0,64.0,4.1588830833596715,4.394449154672439,7989.0,0.0015020431378091,0.0533632920184307,35.527136788004974,11.999822627957494,0.6403500390650686,8.595061974571054,12475.988932028791,929.4871896951852,98.62962962962966,83.4706221574262,0.8463037169547528,0,0,0,0.0,0.0,0.0,5.905110155597794,0.9314274238209068,59.925999253395375,0.7398271512764861,47.19647184881429,0.5826724919606703,83.67526074272097,93.21685966023844,9.0,2.952555077798897,0.9314274238209068,7.74118849101321,0.8601320545570234,6.869968838998786,0.7633298709998652,0.0387562012819777,0.2310049610255821,0.3488058115377998,5.96046447753906,0.3100496102558219,9.0,2.952555077798897,0.9314274238209068,7.74118849101321,0.8601320545570234,6.869968838998786,0.7633298709998652,0.0387562012819777,0.2310049610255821,0.3488058115377998,5.96046447753906,0.3100496102558219,64.11745149179725,129.5133843280593,63.48452103436091,1.0099698390587806,63.15291456559867,79.63872821286492,84.0947092587658,94.92127135513104,0.9919456411618892,1.0050128139706016,1.0182843715300531,medium,2000,111.69596649847652,111.69596649847652,1816.0182708844736,1816.0182708844736,2042.2661665053063,547006.2877742386,6.779097005998472e-06,8.33325234175449e-05,0.0005151578722299414,9.011162042354337e-05,0.0006052694926534848,80.999993220903,8.369255562961077e-08,1.0287965854017888e-06,6.359973731233844e-06,1.1124891410313995e-06,7.472462872265243e-06,0.021188024460881874,676068.8829074332,1162.8873707037515
kx=9|ky=9|x=geom_q0p8|y=geom_q0p8|N=13315|K=2000,42,2000,geom_q0p8,geom_q0p8,geometric,geometric,geometric|geometric,True,20.0,9.0,9.0,81.0,64.0,4.1588830833596715,4.394449154672439,13315.0,0.0015020431378091,0.0533632920184307,35.527136788004974,19.999704379929156,1.0672500651084478,14.32510329095176,12475.988932028791,929.4871896951852,164.38271604938274,139.11770359571037,0.8463037169547531,0,0,0,0.0,0.0,0.0,5.905110155597794,0.9314274238209068,59.925999253395375,0.7398271512764861,47.19647184881429,0.5826724919606703,83.67526074272097,93.21685966023844,9.0,2.952555077798897,0.9314274238209068,7.74118849101321,0.8601320545570234,6.869968838998786,0.7633298709998652,0.0387562012819777,0.2310049610255821,0.3488058115377998,5.96046447753906,0.3100496102558219,9.0,2.952555077798897,0.9314274238209068,7.74118849101321,0.8601320545570234,6.869968838998786,0.7633298709998652,0.0387562012819777,0.2310049610255821,0.3488058115377998,5.96046447753906,0.3100496102558219,64.39323011238523,130.12518076449246,63.73075618332677,1.0103948857464171,64.1000457095242,79.19359495014892,84.38808027456764,93.80971472590458,0.9957930653644808,1.0085188803180238,1.00635995535386,medium,2000,111.69596649847652,111.69596649847652,1816.0182708844736,1816.0182708844736,2042.2661665053063,547006.2877742386,2.089629695102792e-09,4.193181095084033e-08,4.2106265521005674e-07,4.402144064594312e-08,4.6508409585599986e-07,80.99999999791036,2.579789747040484e-11,5.176766784054362e-10,5.1983043853093425e-09,5.434745758758411e-10,5.741778961185184e-09,0.021188024460881874,1878063.1587025467,1938.1456178395858
