scenario_id,shape_index,design_index,rows,columns,n_p,n_q,target_mi,margin_alpha_p,margin_alpha_q,association_p,association_q,generation_attempts,true_mi_p,true_mi_q,true_delta,distribution_l1,population_variance_p,population_variance_q,pooled_mixture_mi,pooled_mixture_variance,min_probability_p,min_probability_q,min_joint_expected_p,min_joint_expected_q,independence_expected_below_1_p,independence_expected_below_1_q,independence_expected_below_5_p,independence_expected_below_5_q,is_permutation_anchor,stage,population_seed,scenario_key,probability_p_json,probability_q_json,family,margin_p,margin_q,target_mi_p,target_mi_q,regular,pattern_p,pattern_q,min_expected_p,min_expected_q,different_distributions_l1,simulation_seed
random_5x5_d5,5.0,5.0,5,5,250,1000,0.15,2.0,20.0,0.9549861539222382,0.6232270733500481,1.0,0.14999999999999103,0.15000000000001457,-2.353672812205332e-14,1.126824739374251,0.22752783296616486,0.2703293092009835,0.07905168073122537,0.1541077523529648,0.0006540530253644057,0.008358942852885694,0.16351325634110142,8.358942852885693,0.08,0.0,0.52,0.0,False,hard,91370211.0,hard:91370211:random_5x5_d5,"[[0.019399078162447906, 0.0008323855566577149, 0.03666868111200936, 0.06943121007163496, 0.001236589372302947], [0.02643108079123684, 0.01940654029157003, 0.06883666946843553, 0.1101122157135247, 0.013688719717668867], [0.0406304095807053, 0.0006540530253644057, 0.00594314565347646, 0.11706571440725579, 0.026998551041883992], [0.016695404842137596, 0.006380954609690121, 0.0016704765215816261, 0.009043979343915154, 0.0071328191680503404], [0.022740661080806298, 0.005683392951113109, 0.2156133426553234, 0.1484415138016223, 0.009262411059585413]]","[[0.008358942852885694, 0.017481353295109657, 0.08965558974169027, 0.051178290527085, 0.03605529899613284], [0.06916566292181886, 0.029665272231809724, 0.02572010602587707, 0.01501869383658691, 0.012888130008703966], [0.044080607361967325, 0.06033510014653232, 0.03580214819763876, 0.03185464312976752, 0.0435772878714427], [0.011382278773602313, 0.03122520320117408, 0.030864608597781035, 0.07748296158669261, 0.05104160150731174], [0.02726396091276235, 0.05965295207578477, 0.008785283686994003, 0.050685130311422986, 0.08077889220142556]]",,,,,,,,,,,,
random_5x10_d5,6.0,5.0,5,10,500,2000,0.15,2.0,20.0,0.8939850628616056,0.6592514075674625,1.0,0.14999999999999214,0.1499999999999999,-7.771561172376096e-15,1.0267254125957261,0.23173382516775054,0.26093749989165044,0.12478433819922996,0.21812706775365945,0.00012168340981218449,0.0015531411506320356,0.060841704906092246,3.1062823012640712,0.08,0.0,0.5,0.0,False,hard,91370211.0,hard:91370211:random_5x10_d5,"[[0.0005182813513280377, 0.0024107383938317076, 0.04850009424014205, 0.00935584511711771, 0.005233200078621537, 0.00026264980037910197, 0.020989616113022365, 0.002737237108467608, 0.015180597711992448, 0.0017928196269777173], [0.0033872179395006514, 0.0023650726425833795, 0.02431886753056108, 0.007716639661481285, 0.014219446397586172, 0.0005664005801886587, 0.001965966693141838, 0.0029366834718614087, 0.0077634627088377615, 0.002120685622255001], [0.0072897462364499765, 0.0008777805179000602, 0.13156228481943244, 0.00012168340981218449, 0.0058301381356542755, 0.0012860394495716508, 0.0017579877308022953, 0.007340604033372516, 0.017342279514538355, 0.001472903936261484], [0.032468862822217136, 0.022930073731842106, 0.12402157076347552, 0.04016361328437629, 0.05737775339751427, 0.002006305518151679, 0.022038219463757152, 0.03952409136789157, 0.07262949028409887, 0.038311779191475825], [0.02370572104462859, 0.009834255767961823, 0.09035717762547318, 0.007039034111657492, 0.049173577812281655, 0.004909287297970845, 0.0014888421048681814, 0.0072505295671483295, 0.0026911129287894363, 0.0028557313407473525]]","[[0.0190098572184916, 0.014363684932895294, 0.02614447878656309, 0.03650861596602435, 0.009767990722809514, 0.003232358184713136, 0.018497768282596402, 0.01736668153346475, 0.046706716943213426, 0.0512634092314288], [0.03024122428981858, 0.02708117726291254, 0.011641522929604232, 0.03228359656985819, 0.013544363734408628, 0.0015531411506320356, 0.021142439727899545, 0.03841236954317732, 0.020807676276229165, 0.0034297539672681295], [0.014907713622407592, 0.0031005310673062406, 0.024388706857254912, 0.008476465277195767, 0.022901329623074538, 0.03040817081208852, 0.011760818886805375, 0.01636935406975574, 0.012035095147886756, 0.007284902992528564], [0.03779004509009018, 0.01957146630412573, 0.0245783979590193, 0.02692497538529757, 0.01951084864808967, 0.009569245990749648, 0.029724501154323645, 0.008957579743831339, 0.010974182667214222, 0.016480329516871464], [0.011645509067783496, 0.030203172891402133, 0.03621518368530258, 0.017809175666041663, 0.020654322104627743, 0.025064943674750137, 0.03875081689196011, 0.007842531817119117, 0.005068004454263336, 0.008032851676824047]]",,,,,,,,,,,,
random_2x2_d5,0.0,5.0,2,2,120,480,0.15,2.0,20.0,0.9866694526169498,0.5987210048681308,2.0,0.1499999999999987,0.1499999999999725,2.6201263381153694e-14,1.3526362930912041,0.3180792239038385,0.25282704325182004,0.0462567191792701,0.08634569437698318,0.02156984502569482,0.0989118910682321,2.5883814030833783,47.47770771275141,0.0,0.0,0.25,0.0,False,hard,47628903.0,hard:47628903:random_2x2_d5,"[[0.02156984502569482, 0.09697890178042479], [0.8110086602359894, 0.07044259295789097]]","[[0.35609679448038206, 0.0989118910682321], [0.13469051369038737, 0.4103008007609985]]",,,,,,,,,,,,
random_2x5_d5,1.0,5.0,2,5,120,480,0.15,2.0,20.0,0.9714695777954149,0.723383790954565,1.0,0.1499999999999999,0.1500000000000088,-8.881784197001252e-15,1.1114244114707472,0.215341457207445,0.2423369994160757,0.05410936077509709,0.0993040742730738,0.0036154223474076687,0.010211684522747603,0.43385068168892027,4.9016085709188495,0.0,0.0,0.2,0.0,False,hard,47628903.0,hard:47628903:random_2x5_d5,"[[0.09757693793002531, 0.03174782689700033, 0.09219062326196327, 0.12434608893324488, 0.012540515012092347], [0.0036154223474076687, 0.19436833558656177, 0.06300739754005298, 0.28582880504321795, 0.09477804744843374]]","[[0.03638794923143241, 0.14680635233118836, 0.13347128311997844, 0.1995078833677756, 0.18471301652262262], [0.12632142135897773, 0.04818989938314816, 0.09234012302659232, 0.022050387135536892, 0.010211684522747603]]",,,,,,,,,,,,
random_3x7_d5,3.0,5.0,3,7,210,840,0.15,2.0,20.0,0.5148668437916605,0.561269333852493,1.0,0.15000000000000147,0.1499999999999999,1.5543122344752192e-15,0.9053726573459788,0.24736120341557463,0.26161292937361436,0.13097468245848476,0.2506880401902773,0.005061478122910194,0.008655334357918591,1.0629104058111407,7.270480860651617,0.047619047619047616,0.0,0.38095238095238093,0.0,False,hard,47628903.0,hard:47628903:random_3x7_d5,"[[0.03056681554687558, 0.06805500309245831, 0.20589315726721735, 0.023250867341316196, 0.05887951071459222, 0.09335731359650624, 0.051046458648175135], [0.005061478122910194, 0.025770891198836018, 0.015119512479059063, 0.008476714020145519, 0.00817839597054063, 0.022599672671873867, 0.008599453551552816], [0.06034983865524926, 0.19817408075364779, 0.026446757319931624, 0.012577285480443757, 0.014181924220968489, 0.05660585613010235, 0.006809013217597421]]","[[0.04770474589608541, 0.03002426267103129, 0.07215827468405604, 0.038757531332536704, 0.066757405643673, 0.14296652499942084, 0.017763471335401335], [0.05377075400513778, 0.029931663607820336, 0.051195842276076826, 0.08751259821073654, 0.037032550083816056, 0.018171826820898063, 0.10623875522940911], [0.015000425319877003, 0.0482641433565525, 0.04001791520774454, 0.019191515712395683, 0.04775462856805481, 0.008655334357918591, 0.021129830681357643]]",,,,,,,,,,,,
random_4x6_d5,4.0,5.0,4,6,240,960,0.15,2.0,20.0,0.6971258246719926,0.5917420765435687,1.0,0.1499999999999997,0.15000000000000013,-4.440892098500626e-16,0.8287130296754691,0.25424363634502456,0.2719758997328314,0.11232618161890007,0.21546687253374835,0.0019742627485742873,0.008280019170451507,0.47382305965782895,7.948818403633446,0.0,0.0,0.375,0.0,True,hard,47628903.0,hard:47628903:random_4x6_d5,"[[0.030307468199749645, 0.012632717135471564, 0.035503511250842605, 0.0019742627485742873, 0.003838481605896956, 0.030739503320085414], [0.043710470569238886, 0.054965415677622836, 0.028960358079246375, 0.00397850008944762, 0.013713347251607388, 0.021464276913885885], [0.05575604681051658, 0.005000102847894294, 0.17042826943403144, 0.006063829150669141, 0.012643251304203679, 0.03607102841855495], [0.05013865522852569, 0.04129476320530734, 0.19157470468084176, 0.07666564574523319, 0.057396061434677084, 0.015179328897875226]]","[[0.010480821472441894, 0.03475253176593526, 0.04347820119110736, 0.043099959660067085, 0.045951830526832126, 0.08574804723852897], [0.0314041870670096, 0.07730859155081009, 0.010846716146663993, 0.008280019170451507, 0.05525498753279842, 0.017515275211398777], [0.08529310400221414, 0.07212893040247118, 0.013684710875274498, 0.03002285427976564, 0.033111426702609165, 0.01491045520658653], [0.021355890990410728, 0.051878378707625857, 0.09207991458201109, 0.0226863908797763, 0.05927402955465081, 0.03945274528255906]]",,,,,,,,,,,,
random_5x5_d5,5.0,5.0,5,5,250,1000,0.15,2.0,20.0,0.5082092820831864,0.6150424277350507,1.0,0.150000000000041,0.1499999999999999,4.107825191113079e-14,0.8329903415779423,0.2438653275594594,0.2675747598087292,0.11231242030449784,0.20834500048584628,0.004818846999575211,0.0055200605137807855,1.2047117498938027,5.520060513780786,0.0,0.0,0.32,0.0,False,hard,47628903.0,hard:47628903:random_5x5_d5,"[[0.011962127760074447, 0.011900970527244634, 0.010370955087081676, 0.03580164220997713, 0.015423579681064508], [0.10324857338415146, 0.08349527873447118, 0.015812040367451725, 0.20967961546059988, 0.03972280069956304], [0.012917140418965497, 0.006462366253669008, 0.006276061408174553, 0.028498653343358167, 0.057006457421006886], [0.03373606376837701, 0.012654576976554626, 0.004818846999575211, 0.022663383777509174, 0.11934962771786879], [0.027922349110723298, 0.010387354248806777, 0.009803818237380342, 0.03069405839786367, 0.07939165800848713]]","[[0.08597095250905795, 0.009734182278460402, 0.029546570572914696, 0.0505607049912934, 0.021834820930231327], [0.018953938990332778, 0.05994678892262942, 0.01873524280114218, 0.0055200605137807855, 0.03803477619947122], [0.04522068244576408, 0.027594829333735315, 0.09206996036808573, 0.030114941657532653, 0.042334308785751465], [0.066296577885725, 0.0442691243734395, 0.030625644361020617, 0.011461228815659596, 0.05550155297168758], [0.017007048566394053, 0.03754040832180598, 0.01921175035157833, 0.059287306980178124, 0.08262659607232783]]",,,,,,,,,,,,
random_5x10_d5,6.0,5.0,5,10,500,2000,0.15,2.0,20.0,0.6743377588935859,0.6540797292406937,1.0,0.1500000000000461,0.1499999999999999,4.618527782440651e-14,0.8171174892901262,0.2725526150356561,0.24495316167908227,0.11683220666295391,0.20593061057970852,5.936191941486698e-05,0.002111128384050569,0.029680959707433487,4.222256768101138,0.1,0.0,0.32,0.0,False,hard,47628903.0,hard:47628903:random_5x10_d5,"[[0.07187875344494667, 0.04190803002860238, 0.006418902170802883, 0.05552418347955401, 0.04263022342251126, 0.054547979548447575, 0.0006084135534049214, 0.019992063211849907, 0.019166188390534338, 0.018679775413457587], [0.04178534084962598, 0.014257742520395385, 0.04272394727804711, 0.04557336818897881, 0.028032655667343285, 0.01883575334322259, 0.0006076484057506421, 0.05837858623381192, 0.0043364656809555995, 0.015821107192773878], [0.03592149771069559, 0.0015550875627736863, 0.0010453180623631552, 0.01120283930561363, 0.003599692231803618, 0.034049899055659, 0.0011530387762421072, 0.017600707609637056, 0.0034480087780908828, 0.009597510022723516], [0.006291756836670983, 0.002633279420668346, 0.0015904739492320086, 0.011767312737046592, 0.002302839887805166, 0.0547232635968617, 5.936191941486698e-05, 0.004551948262292826, 0.0127218704177511, 0.005958981815141743], [0.04918013747296133, 0.009407192714539134, 0.003468433959845177, 0.029141743423225338, 0.007408648370350853, 0.034573322444615855, 0.0008392243280770121, 0.006066371246811512, 0.014555242236182786, 0.0218778678198867]]","[[0.02978020898302351, 0.028701675878199086, 0.007121549921576524, 0.025262936881613574, 0.022897602043039873, 0.012380642418336299, 0.009983648194569325, 0.025094706183923374, 0.049571913425280535, 0.018876712068532225], [0.025604130905301514, 0.01146396285441155, 0.0026579708736094022, 0.013665378246346373, 0.008387894187854307, 0.012682160131789874, 0.013011279121990463, 0.027114151529573298, 0.012283250466053637, 0.0340373180100106], [0.002111128384050569, 0.03648068079489088, 0.023686212666394185, 0.012427227963325635, 0.045666391575651666, 0.017124917720196493, 0.011751612409613367, 0.02956455660340676, 0.005783603071590897, 0.027693753055196058], [0.010685228743080226, 0.015969809069842477, 0.049470511940479855, 0.006394363140370119, 0.0156368879381665, 0.03449634044637182, 0.015177204594108434, 0.01248383641218579, 0.02980862812826312, 0.02136351968997212], [0.04293261905238831, 0.01706768351565309, 0.007103413542964952, 0.00897849574250867, 0.008908063768763944, 0.02690218580396439, 0.01662103425058653, 0.0034026018253517144, 0.030989911454490534, 0.022738484371135438]]",,,,,,,,,,,,
strong_random_2x2_d0,0.0,0.0,2,2,400,400,0.03,50.0,50.0,0.2500806292817346,0.2500806292817346,2.0,0.030000000000000027,0.030000000000000027,0.0,0.0,0.0582367368114482,0.0582367368114482,0.030000000000000027,0.0582367368114482,0.1735937762109028,0.1735937762109028,69.43751048436113,69.43751048436113,0.0,0.0,0.0,0.0,True,strong,91370211.0,strong:91370211:strong_random_2x2_d0,"[[0.1735937762109028, 0.27502874330657895], [0.3483882834869506, 0.20298919699556767]]","[[0.1735937762109028, 0.27502874330657895], [0.3483882834869506, 0.20298919699556767]]",,,,,,,,,,,,
strong_random_2x2_d1,0.0,1.0,2,2,200,400,0.07,20.0,20.0,0.38859677597699976,0.38859677597699976,1.0,0.07000000000000006,0.07000000000000006,0.0,0.0,0.13005266982323985,0.13005266982323985,0.07000000000000006,0.13005266982323987,0.14971731733949073,0.14971731733949073,29.943463467898145,59.88692693579629,0.0,0.0,0.0,0.0,False,strong,91370211.0,strong:91370211:strong_random_2x2_d1,"[[0.3259624840545885, 0.16521657830643702], [0.14971731733949073, 0.35910362029948384]]","[[0.3259624840545885, 0.16521657830643702], [0.14971731733949073, 0.35910362029948384]]",,,,,,,,,,,,
strong_random_2x2_d2,0.0,2.0,2,2,120,480,0.15,5.0,5.0,0.5960338197982151,0.5960338197982151,1.0,0.1499999999999453,0.1499999999999453,0.0,0.0,0.2530813346357267,0.2530813346357267,0.1499999999999453,0.2530813346357267,0.10632000123141117,0.10632000123141117,12.75840014776934,51.03360059107736,0.0,0.0,0.0,0.0,True,strong,91370211.0,strong:91370211:strong_random_2x2_d2,"[[0.3915279038039207, 0.1272480370587512], [0.10632000123141117, 0.37490405790591685]]","[[0.3915279038039207, 0.1272480370587512], [0.10632000123141117, 0.37490405790591685]]",,,,,,,,,,,,
strong_random_2x2_d3,0.0,3.0,2,2,800,800,0.03,1.0,1.0,0.3335155333356089,0.3335155333356089,1.0,0.02999999999999836,0.02999999999999836,0.0,0.0,0.06215525227741885,0.06215525227741885,0.02999999999999836,0.06215525227741885,0.07563654476150308,0.07563654476150308,60.509235809202465,60.509235809202465,0.0,0.0,0.0,0.0,False,strong,91370211.0,strong:91370211:strong_random_2x2_d3,"[[0.09737362069445844, 0.07563654476150308], [0.20942062442574952, 0.6175692101182889]]","[[0.09737362069445844, 0.07563654476150308], [0.20942062442574952, 0.6175692101182889]]",,,,,,,,,,,,
strong_random_2x2_d4,0.0,4.0,2,2,120,240,0.07,10.0,10.0,0.40027407405276555,0.40027407405276555,1.0,0.06999999999999984,0.06999999999999984,0.0,0.0,0.13054318356526637,0.13054318356526637,0.06999999999999973,0.13054318356526629,0.11937374304860458,0.11937374304860458,14.32484916583255,28.6496983316651,0.0,0.0,0.0,0.0,False,strong,91370211.0,strong:91370211:strong_random_2x2_d4,"[[0.4301562889557716, 0.18958885842072207], [0.11937374304860458, 0.26088110957490185]]","[[0.4301562889557716, 0.18958885842072207], [0.11937374304860458, 0.26088110957490185]]",,,,,,,,,,,,
strong_random_2x2_d5,0.0,5.0,2,2,120,480,0.15,2.0,2.0,0.7526009778796402,0.7526009778796402,2.0,0.1499999999999999,0.1499999999999999,0.0,0.0,0.21434373065938775,0.21434373065938775,0.1499999999999999,0.21434373065938778,0.02381299236456751,0.02381299236456751,2.857559083748101,11.430236334992404,0.0,0.0,0.0,0.0,False,strong,91370211.0,strong:91370211:strong_random_2x2_d5,"[[0.2563588679985055, 0.2848128952940607], [0.43501524434286637, 0.02381299236456751]]","[[0.2563588679985055, 0.2848128952940607], [0.43501524434286637, 0.02381299236456751]]",,,,,,,,,,,,
strong_random_2x5_d0,1.0,0.0,2,5,1000,1000,0.03,50.0,50.0,0.24779171243978282,0.24779171243978282,1.0,0.030000000000019345,0.030000000000019345,0.0,0.0,0.057413819707529914,0.057413819707529914,0.030000000000019345,0.057413819707529914,0.0654831790279414,0.0654831790279414,65.4831790279414,65.4831790279414,0.0,0.0,0.0,0.0,False,strong,91370211.0,strong:91370211:strong_random_2x5_d0,"[[0.10995713860136701, 0.15970557893453316, 0.11148428198376113, 0.06752280273401116, 0.08132896888974772], [0.14397214149644338, 0.0654831790279414, 0.0656940125246411, 0.09339440012352412, 0.10145749568402981]]","[[0.10995713860136701, 0.15970557893453316, 0.11148428198376113, 0.06752280273401116, 0.08132896888974772], [0.14397214149644338, 0.0654831790279414, 0.0656940125246411, 0.09339440012352412, 0.10145749568402981]]",,,,,,,,,,,,
strong_random_2x5_d1,1.0,1.0,2,5,500,1000,0.07,20.0,20.0,0.39337007750652964,0.39337007750652964,1.0,0.07000000000007,0.07000000000007,0.0,0.0,0.12304263718300658,0.12304263718300658,0.07000000000007023,0.12304263718300656,0.031838701243493445,0.031838701243493445,15.919350621746723,31.838701243493446,0.0,0.0,0.0,0.0,True,strong,91370211.0,strong:91370211:strong_random_2x5_d1,"[[0.08898972260000561, 0.19169253352545032, 0.10466976813001623, 0.13137353780332856, 0.08700139023492631], [0.04405757800624394, 0.031838701243493445, 0.0460797746531312, 0.12340415261207698, 0.1508928411913275]]","[[0.08898972260000561, 0.19169253352545032, 0.10466976813001623, 0.13137353780332856, 0.08700139023492631], [0.04405757800624394, 0.031838701243493445, 0.0460797746531312, 0.12340415261207698, 0.1508928411913275]]",,,,,,,,,,,,
strong_random_2x5_d2,1.0,2.0,2,5,250,1000,0.15,5.0,5.0,0.6621820776352786,0.6621820776352786,1.0,0.15000000000001812,0.15000000000001812,0.0,0.0,0.23224798849766357,0.23224798849766357,0.15000000000001812,0.23224798849766357,0.01354229216043644,0.01354229216043644,3.3855730401091098,13.542292160436439,0.0,0.0,0.0,0.0,False,strong,91370211.0,strong:91370211:strong_random_2x5_d2,"[[0.04584617788597505, 0.13510104139447393, 0.01354229216043644, 0.03562546429604196, 0.11828605691183156], [0.0645003033762319, 0.05692965708782045, 0.21858942780311463, 0.21040272959206935, 0.10117684949200466]]","[[0.04584617788597505, 0.13510104139447393, 0.01354229216043644, 0.03562546429604196, 0.11828605691183156], [0.0645003033762319, 0.05692965708782045, 0.21858942780311463, 0.21040272959206935, 0.10117684949200466]]",,,,,,,,,,,,
strong_random_2x5_d3,1.0,3.0,2,5,2000,2000,0.03,1.0,1.0,0.2974153990407037,0.2974153990407037,2.0,0.02999999999999914,0.02999999999999914,0.0,0.0,0.05763361738386837,0.05763361738386837,0.02999999999999914,0.05763361738386837,0.012545394808052402,0.012545394808052402,25.090789616104804,25.090789616104804,0.0,0.0,0.0,0.0,False,strong,91370211.0,strong:91370211:strong_random_2x5_d3,"[[0.11757578250649256, 0.0656746225380958, 0.012545394808052402, 0.11768682288203122, 0.10646741352070677], [0.2749895619437676, 0.030739888330245633, 0.028871313831297648, 0.1228631414221608, 0.12258605821714956]]","[[0.11757578250649256, 0.0656746225380958, 0.012545394808052402, 0.11768682288203122, 0.10646741352070677], [0.2749895619437676, 0.030739888330245633, 0.028871313831297648, 0.1228631414221608, 0.12258605821714956]]",,,,,,,,,,,,
strong_random_2x5_d4,1.0,4.0,2,5,200,400,0.07,10.0,10.0,0.4407927597185516,0.4407927597185516,1.0,0.06999999999999962,0.06999999999999962,0.0,0.0,0.12263434913081515,0.12263434913081515,0.07000000000000006,0.1226343491308151,0.024153043536389134,0.024153043536389134,4.830608707277826,9.661217414555653,0.0,0.0,0.0,0.0,False,strong,91370211.0,strong:91370211:strong_random_2x5_d4,"[[0.1441569937174129, 0.05423898669424893, 0.07545610302234346, 0.16288776678283323, 0.17625762733164063], [0.11884744550347774, 0.12198508685704748, 0.04293358038500677, 0.024153043536389134, 0.07908336616959986]]","[[0.1441569937174129, 0.05423898669424893, 0.07545610302234346, 0.16288776678283323, 0.17625762733164063], [0.11884744550347774, 0.12198508685704748, 0.04293358038500677, 0.024153043536389134, 0.07908336616959986]]",,,,,,,,,,,,
strong_random_2x5_d5,1.0,5.0,2,5,120,480,0.15,2.0,2.0,0.4999476836429738,0.4999476836429738,1.0,0.15000000000000013,0.15000000000000013,0.0,0.0,0.25115192905796446,0.25115192905796446,0.15000000000000013,0.2511519290579646,0.006441147951966532,0.006441147951966532,0.7729377542359839,3.0917510169439355,0.0,0.0,0.3,0.0,False,strong,91370211.0,strong:91370211:strong_random_2x5_d5,"[[0.016390722547076682, 0.006441147951966532, 0.37786407469452044, 0.034617432179977065, 0.03458663291445532], [0.0696404460290757, 0.039069342074627166, 0.1441846685440926, 0.14081609817643645, 0.1363894348877722]]","[[0.016390722547076682, 0.006441147951966532, 0.37786407469452044, 0.034617432179977065, 0.03458663291445532], [0.0696404460290757, 0.039069342074627166, 0.1441846685440926, 0.14081609817643645, 0.1363894348877722]]",,,,,,,,,,,,
strong_random_3x3_d0,2.0,0.0,3,3,900,900,0.03,50.0,50.0,0.2608048433390121,0.2608048433390121,1.0,0.030000000000002025,0.030000000000002025,0.0,0.0,0.05771731446509464,0.05771731446509464,0.030000000000002025,0.05771731446509464,0.055801093940644746,0.055801093940644746,50.22098454658027,50.22098454658027,0.0,0.0,0.0,0.0,False,strong,91370211.0,strong:91370211:strong_random_3x3_d0,"[[0.08276578917223511, 0.10011938497432964, 0.1283126532931966], [0.055801093940644746, 0.14193486787979154, 0.13879779167385173], [0.1458703969514228, 0.08073823710767518, 0.12565978500685268]]","[[0.08276578917223511, 0.10011938497432964, 0.1283126532931966], [0.055801093940644746, 0.14193486787979154, 0.13879779167385173], [0.1458703969514228, 0.08073823710767518, 0.12565978500685268]]",,,,,,,,,,,,
strong_random_3x3_d1,2.0,1.0,3,3,450,900,0.07,20.0,20.0,0.41299090084136575,0.41299090084136575,1.0,0.06999999999998341,0.06999999999998341,0.0,0.0,0.12105190401577233,0.12105190401577233,0.06999999999998341,0.12105190401577236,0.02630196194260071,0.02630196194260071,11.83588287417032,23.67176574834064,0.0,0.0,0.0,0.0,False,strong,91370211.0,strong:91370211:strong_random_3x3_d1,"[[0.10673317284399851, 0.19879949201810573, 0.07405577692529232], [0.09724742401313091, 0.11277463644694695, 0.02630196194260071], [0.19626440031156928, 0.06427761948533975, 0.12354551601301587]]","[[0.10673317284399851, 0.19879949201810573, 0.07405577692529232], [0.09724742401313091, 0.11277463644694695, 0.02630196194260071], [0.19626440031156928, 0.06427761948533975, 0.12354551601301587]]",,,,,,,,,,,,
strong_random_3x3_d2,2.0,2.0,3,3,225,900,0.15,5.0,5.0,0.6635452894417556,0.6635452894417556,1.0,0.15000000000002167,0.15000000000002167,0.0,0.0,0.2264387709958996,0.2264387709958996,0.15000000000002167,0.2264387709958996,0.026413817168843445,0.026413817168843445,5.943108862989775,23.7724354519591,0.0,0.0,0.0,0.0,False,strong,91370211.0,strong:91370211:strong_random_3x3_d2,"[[0.030729982440957537, 0.18696809197400735, 0.25123125879363717], [0.13697932733403506, 0.1235709851792082, 0.026413817168843445], [0.10270182118984458, 0.0981246088548965, 0.04328010706457012]]","[[0.030729982440957537, 0.18696809197400735, 0.25123125879363717], [0.13697932733403506, 0.1235709851792082, 0.026413817168843445], [0.10270182118984458, 0.0981246088548965, 0.04328010706457012]]",,,,,,,,,,,,
strong_random_3x3_d3,2.0,3.0,3,3,1800,1800,0.03,1.0,1.0,0.20738978855790066,0.20738978855790066,1.0,0.030000000000000027,0.030000000000000027,0.0,0.0,0.05808727993494347,0.05808727993494347,0.030000000000000027,0.05808727993494347,0.0013478631970852194,0.0013478631970852194,2.4261537547533947,2.4261537547533947,0.0,0.0,0.1111111111111111,0.1111111111111111,False,strong,91370211.0,strong:91370211:strong_random_3x3_d3,"[[0.13458560821940277, 0.026070753692037252, 0.32120922164592786], [0.2439621704994843, 0.04225792904608832, 0.21015513696991558], [0.010624541199897721, 0.0013478631970852194, 0.009786775530161043]]","[[0.13458560821940277, 0.026070753692037252, 0.32120922164592786], [0.2439621704994843, 0.04225792904608832, 0.21015513696991558], [0.010624541199897721, 0.0013478631970852194, 0.009786775530161043]]",,,,,,,,,,,,
strong_random_3x3_d4,2.0,4.0,3,3,180,360,0.07,10.0,10.0,0.4097098354962261,0.4097098354962261,1.0,0.0699999999999299,0.0699999999999299,0.0,0.0,0.12604816488590834,0.12604816488590834,0.06999999999992945,0.12604816488590834,0.0417768910421368,0.0417768910421368,7.519840387584623,15.039680775169247,0.0,0.0,0.0,0.0,True,strong,91370211.0,strong:91370211:strong_random_3x3_d4,"[[0.0417768910421368, 0.12196281916866696, 0.16408791506045364], [0.17399607161557762, 0.0844947788984144, 0.06536886423110969], [0.09947441948284955, 0.11573122776622034, 0.13310701273457112]]","[[0.0417768910421368, 0.12196281916866696, 0.16408791506045364], [0.17399607161557762, 0.0844947788984144, 0.06536886423110969], [0.09947441948284955, 0.11573122776622034, 0.13310701273457112]]",,,,,,,,,,,,
strong_random_3x3_d5,2.0,5.0,3,3,120,480,0.15,2.0,2.0,1.1350267565341439,1.1350267565341439,1.0,0.1499999999999999,0.1499999999999999,0.0,0.0,0.21155268973682828,0.21155268973682828,0.15000000000000002,0.21155268973682828,0.001202530618482477,0.001202530618482477,0.14430367421789725,0.577214696871589,0.0,0.0,0.3333333333333333,0.0,False,strong,91370211.0,strong:91370211:strong_random_3x3_d5,"[[0.17375549878813734, 0.25734101128777326, 0.24717944771041236], [0.0032097207657102887, 0.07893763393460479, 0.001202530618482477], [0.033464911958683854, 0.015546527092774836, 0.1893627178434208]]","[[0.17375549878813734, 0.25734101128777326, 0.24717944771041236], [0.0032097207657102887, 0.07893763393460479, 0.001202530618482477], [0.033464911958683854, 0.015546527092774836, 0.1893627178434208]]",,,,,,,,,,,,
strong_random_3x7_d0,3.0,0.0,3,7,2100,2100,0.03,50.0,50.0,0.24847917251004636,0.24847917251004636,1.0,0.03000000000000025,0.03000000000000025,0.0,0.0,0.06017357635777758,0.06017357635777758,0.03000000000000025,0.06017357635777758,0.02292744742059415,0.02292744742059415,48.14763958324772,48.14763958324772,0.0,0.0,0.0,0.0,False,strong,91370211.0,strong:91370211:strong_random_3x7_d0,"[[0.05486273138382473, 0.06262001510257194, 0.039783138664937996, 0.04427282248940915, 0.04670148730823966, 0.03295853017803865, 0.052619512479749], [0.04040275347673111, 0.02292744742059415, 0.04193512201220239, 0.037499016099382484, 0.06574817609127503, 0.038253184246517316, 0.05927851528825468], [0.05264702175946819, 0.029873103303833935, 0.07667475953345011, 0.059047474878928835, 0.031201205124888172, 0.05520244959092064, 0.05549153356678166]]","[[0.05486273138382473, 0.06262001510257194, 0.039783138664937996, 0.04427282248940915, 0.04670148730823966, 0.03295853017803865, 0.052619512479749], [0.04040275347673111, 0.02292744742059415, 0.04193512201220239, 0.037499016099382484, 0.06574817609127503, 0.038253184246517316, 0.05927851528825468], [0.05264702175946819, 0.029873103303833935, 0.07667475953345011, 0.059047474878928835, 0.031201205124888172, 0.05520244959092064, 0.05549153356678166]]",,,,,,,,,,,,
