stage,population_seed,scenario_id,scenario_key,simulation_seed,rows,columns,design_index,n_p,n_q,replicates,base_valid_n,base_valid_rate,edgeworth_valid_n,edgeworth_valid_rate,true_delta,minimum_joint_expected_p,minimum_joint_expected_q,mean_zero_fraction_p,mean_zero_fraction_q,batch_seconds,batch_microseconds_per_pair,empirical_delta_variance,empirical_delta_third_cumulant,empirical_delta_variance_covariance,empirical_mean_statistic,empirical_statistic_skewness,population_predicted_mean_statistic,population_predicted_statistic_skewness,median_plugin_standardized_third_cumulant,median_plugin_standardized_variance_covariance,median_absolute_edgeworth_correction,minimum_edgeworth_density_factor,population_first_order_variance,population_numerator_third_cumulant,population_numerator_variance_covariance,population_standardized_third_cumulant,population_standardized_variance_covariance,wald_normal_valid_n,wald_normal_valid_rate,wald_normal_coverage_95,wald_normal_fpr_10,wald_normal_fpr_10_low,wald_normal_fpr_10_high,wald_normal_error_10,wald_normal_fpr_05,wald_normal_fpr_05_low,wald_normal_fpr_05_high,wald_normal_error_05,welch_n_minus_1_valid_n,welch_n_minus_1_valid_rate,welch_n_minus_1_coverage_95,welch_n_minus_1_median_df,welch_n_minus_1_fpr_10,welch_n_minus_1_fpr_10_low,welch_n_minus_1_fpr_10_high,welch_n_minus_1_error_10,welch_n_minus_1_fpr_05,welch_n_minus_1_fpr_05_low,welch_n_minus_1_fpr_05_high,welch_n_minus_1_error_05,if_satterthwaite_valid_n,if_satterthwaite_valid_rate,if_satterthwaite_coverage_95,if_satterthwaite_median_df,if_satterthwaite_fpr_10,if_satterthwaite_fpr_10_low,if_satterthwaite_fpr_10_high,if_satterthwaite_error_10,if_satterthwaite_fpr_05,if_satterthwaite_fpr_05_low,if_satterthwaite_fpr_05_high,if_satterthwaite_error_05,joint_edgeworth_valid_n,joint_edgeworth_valid_rate,joint_edgeworth_coverage_95,joint_edgeworth_fpr_10,joint_edgeworth_fpr_10_low,joint_edgeworth_fpr_10_high,joint_edgeworth_error_10,joint_edgeworth_fpr_05,joint_edgeworth_fpr_05_low,joint_edgeworth_fpr_05_high,joint_edgeworth_error_05
broad,47628903,random_3x7_d0,broad:47628903:random_3x7_d0,731762621,3,7,0,2100,2100,5000,5000,1.0,4999,0.9998,0.0,53.87341281618724,50.26085722502232,0.0,0.0,0.011115041095763445,2.223008219152689,6.176319041239073e-05,-1.5443423096184155e-08,-4.675098187511927e-09,-0.015628961782470512,-0.006282893716175528,0.0027362953840889765,0.013024289037363085,-0.0029597695932938703,-0.0048237499346283005,0.0006034142635023042,0.06340817963831236,5.624121207931881e-05,-1.4312902727464525e-09,-2.30820820865446e-09,-0.0033934832671707756,-0.005472590768177953,5000,1.0,0.9478,0.0998,0.0917967165871111,0.10841775204971262,0.00020000000000000573,0.0522,0.04637122809422762,0.05871632576776554,0.0022000000000000006,5000,1.0,0.9478,4171.460077223921,0.0998,0.0917967165871111,0.10841775204971262,0.00020000000000000573,0.0522,0.04637122809422762,0.05871632576776554,0.0022000000000000006,5000,1.0,0.9494,147.72763703362722,0.0978,0.08987265154103252,0.10634488790357141,0.0022000000000000075,0.0506,0.044862312290198145,0.0570276982180192,0.0005999999999999964,4999,0.9998,0.9423884776955391,0.10322064412882577,0.09508906794284712,0.1119615586554361,0.0032206441288257642,0.05761152230446089,0.051485601445610395,0.06441682392474674,0.0076115223044608896
broad,47628903,random_3x7_d1,broad:47628903:random_3x7_d1,4151698864,3,7,1,1050,2100,5000,5000,1.0,4998,0.9996,-2.220446049250313e-16,12.927438852748855,7.194185539613823,0.0,2.857142857142857e-05,0.01114679197780788,2.229358395561576,0.00017238238192756824,2.553071690187288e-07,9.692042842614879e-08,-0.04102323677864815,-0.014831658678205564,-0.02241176097425826,-0.16041372248796074,-0.02538427204110671,0.04463798549335748,0.0022300127852488173,-0.27762348395122083,0.0001635933174105801,-5.428391438043821e-08,9.37895207287628e-08,-0.02594315664241118,0.04482352194851652,5000,1.0,0.9478,0.0992,0.09121938807647939,0.1077960018026784,0.000800000000000009,0.0522,0.04637122809422762,0.05871632576776554,0.0022000000000000006,5000,1.0,0.948,2114.301597964355,0.0992,0.09121938807647939,0.1077960018026784,0.000800000000000009,0.052,0.046182524523658765,0.05850533641911242,0.001999999999999995,5000,1.0,0.9484,276.7631820867933,0.0988,0.09083455407275795,0.10738144996795587,0.0012000000000000066,0.0516,0.04580519305269662,0.0580832820516306,0.0015999999999999973,4998,0.9996,0.9511804721888756,0.10124049619847938,0.0931816063109262,0.10991188779198433,0.0012404961984793794,0.04881952781112445,0.043184109741726553,0.05514796712835035,0.001180472188875556
broad,47628903,random_3x7_d2,broad:47628903:random_3x7_d2,1702186427,3,7,2,525,2100,5000,5000,1.0,4990,0.998,8.881784197001252e-16,1.9091627829665268,3.355658175868244,0.007266666666666667,0.003638095238095238,0.011822083964943886,2.364416792988777,0.0006322211503553436,2.0276281661686288e-06,1.254660264089539e-06,-0.03304586491630552,-0.11459296344552898,-0.044572983552293895,-0.2861553165795588,-0.021016148423198253,0.08449878868685384,0.005139885498719958,-0.7561374623573975,0.0006146904976183581,-2.852532656240838e-07,1.3585838574768715e-06,-0.018717415265795415,0.08914596710458779,5000,1.0,0.9472,0.1012,0.0931441742993416,0.10986814477203596,0.0011999999999999927,0.0528,0.046937488516770584,0.05934914410288851,0.002799999999999997,5000,1.0,0.948,774.7952815866831,0.1006,0.09256663145562494,0.10924660885808668,0.0005999999999999894,0.052,0.046182524523658765,0.05850533641911242,0.001999999999999995,5000,1.0,0.949,170.85256948032307,0.1,0.09198917998158554,0.10862498157446016,0.0,0.051,0.045239387102671155,0.057450009243990116,0.000999999999999994,4990,0.998,0.9529058116232465,0.09819639278557114,0.09024626058069993,0.10676469119529625,0.0018036072144288623,0.047094188376753505,0.041556835086684334,0.0533283275136904,0.0029058116232464973
broad,47628903,random_3x7_d3,broad:47628903:random_3x7_d3,4029802924,3,7,3,4200,4200,5000,5000,1.0,4999,0.9998,-3.9968028886505635e-15,0.4917755938036081,4.454097037897699,0.04275238095238095,0.0004952380952380952,0.011203041998669505,2.240608399733901,3.117642964870013e-05,4.2527207342584084e-09,3.496911075076282e-10,-0.006524900821075789,0.01037988961491074,-0.0016202295212544779,-0.0011908013333035046,0.008362303535530068,0.0016547633196322092,0.000689287126799675,0.003507935718312316,3.0422585547972273e-05,1.4314379519370547e-09,5.437518131291894e-10,0.008530575794223363,0.0032404590425089558,5000,1.0,0.9492,0.0954,0.08756516763547541,0.10385605677846481,0.004600000000000007,0.0508,0.04505083668536068,0.057238866742078634,0.0007999999999999952,5000,1.0,0.9492,8365.971979862534,0.0954,0.08756516763547541,0.10385605677846481,0.004600000000000007,0.0508,0.04505083668536068,0.057238866742078634,0.0007999999999999952,5000,1.0,0.9502,229.79648034344956,0.0938,0.08602771364704209,0.10219596741312231,0.006200000000000011,0.0498,0.04410847786419271,0.056182760967136716,0.00020000000000000573,4999,0.9998,0.9455891178235647,0.09761952390478096,0.08969831725674896,0.10615867059424511,0.0023804760952190473,0.054410882176435284,0.04845831136028032,0.06104774901162585,0.004410882176435281
broad,47628903,random_3x7_d4,broad:47628903:random_3x7_d4,1229595161,3,7,4,420,840,5000,5000,1.0,4982,0.9964,8.881784197001252e-16,6.788144319926362,0.06260018221158906,6.666666666666667e-05,0.19328571428571428,0.011269708047620952,2.2539416095241904,0.000505482455817654,1.7084013433329184e-06,1.0271462614966608e-06,-0.00667338692847525,-0.09370971164291202,-0.04999652471660693,-0.30864141827118874,-0.015357835832260365,0.09165382230986444,0.005683631053156527,-0.26242376591006056,0.0004670895053770995,-8.744437528030415e-08,1.009415519116892e-06,-0.008662269971547175,0.09999304943321385,5000,1.0,0.9572,0.0916,0.08391488273466795,0.0999121762140547,0.008400000000000005,0.0428,0.037531871295135404,0.04877011536342483,0.007200000000000005,5000,1.0,0.9574,792.0147275543212,0.0914,0.08372287557926333,0.09970449045023735,0.00860000000000001,0.0426,0.03734452469569485,0.04855776904364341,0.007400000000000004,5000,1.0,0.9596,83.89483719783911,0.0876,0.08007697237976286,0.09575622818452026,0.012400000000000008,0.0404,0.035285968403331106,0.04621970322456541,0.009600000000000004,4982,0.9964,0.9538338016860699,0.0925331192292252,0.08479747830693772,0.10089664503562125,0.0074668807707748,0.04616619831393015,0.0406806294857955,0.05235110099574432,0.0038338016860698515
broad,47628903,random_3x7_d5,broad:47628903:random_3x7_d5,3482083862,3,7,5,210,840,5000,5000,1.0,4983,0.9966,1.5543122344752192e-15,1.0629104058111407,7.270480860651617,0.06113333333333333,9.523809523809523e-06,0.011671915999613702,2.3343831999227405,0.0016128914723394726,1.2448944944549017e-05,5.607319081072027e-06,0.041932356231849266,-0.06406005973632053,-0.05833665994387327,-0.40890350832627687,-0.06082001208924527,0.10614700516980519,0.005513644633140366,-0.5100978514830463,0.0014893544559951345,-3.384473195409284e-06,6.7060789090547155e-06,-0.05888354866303725,0.11667331988774654,5000,1.0,0.9458,0.0998,0.0917967165871111,0.10841775204971262,0.00020000000000000573,0.0542,0.04825961924472352,0.06082486380948941,0.004199999999999995,5000,1.0,0.9462,322.0139221329464,0.0988,0.09083455407275795,0.10738144996795587,0.0012000000000000066,0.0538,0.0478817469838921,0.06040335023187688,0.003799999999999998,5000,1.0,0.9476,103.10171856814762,0.098,0.09006501107959225,0.10655222128423367,0.0020000000000000018,0.0524,0.04655995670627651,0.05892729007493863,0.0023999999999999994,4983,0.9966,0.9468191852297813,0.0975316074653823,0.08960155300168986,0.1060817200437429,0.002468392534617711,0.05318081477021874,0.04728753691803261,0.05976247925531869,0.00318081477021874
broad,47628903,random_4x6_d0,broad:47628903:random_4x6_d0,4225435941,4,6,0,2400,2400,5000,5000,1.0,4998,0.9996,7.260858581048524e-14,49.65200884166328,50.24218150236859,0.0,0.0,0.012617499916814268,2.5234999833628535,5.0848892608336466e-05,2.7786092783733713e-08,-8.55502349744193e-10,-0.010577357706395561,0.07175825085560467,0.00016525725417282914,0.0006722203460043919,-0.0002736026591015999,-0.0008324704467998614,0.0004320660105174194,-0.14278619406823512,4.797632545183768e-05,-1.0611356787242357e-10,-1.0983253336137883e-10,-0.000319323179032583,-0.0003305145083456583,5000,1.0,0.9514,0.0966,0.08871871668658596,0.10510066524268613,0.0034000000000000002,0.0486,0.04297853230752914,0.05491454900846843,0.0014000000000000054,5000,1.0,0.9514,4775.006270501179,0.0964,0.08852643154627349,0.10489325746377662,0.003600000000000006,0.0486,0.04297853230752914,0.05491454900846843,0.0014000000000000054,5000,1.0,0.9526,178.30376378249542,0.096,0.08814189353368367,0.1044784096379225,0.0040000000000000036,0.0474,0.04184958432057469,0.05364533948009102,0.002600000000000005,4998,0.9996,0.9469787915166067,0.10044017607042817,0.09241125924359889,0.10908282390919205,0.00044017607042816376,0.05302120848339336,0.04714520440350272,0.05958377995470208,0.0030212084833933575
broad,47628903,random_4x6_d1,broad:47628903:random_4x6_d1,3842021296,4,6,1,1200,2400,5000,5000,1.0,4999,0.9998,0.0,14.064120672745393,10.368524745516156,0.0,0.0,0.012280374998226762,2.4560749996453524,0.00015898595983069352,1.0503164824770329e-07,9.089242632924165e-08,0.0028620745580917573,-0.07504132735057552,-0.02332405171403169,-0.15290873145795353,-0.013507230532252144,0.04590665257310163,0.002618825882304125,0.2085226153440738,0.00015455852028263932,-2.491108010757275e-08,8.963413219824434e-08,-0.012964421173763393,0.04664810342806338,5000,1.0,0.9526,0.096,0.08814189353368367,0.1044784096379225,0.0040000000000000036,0.0474,0.04184958432057469,0.05364533948009102,0.002600000000000005,5000,1.0,0.9526,2411.9951365675515,0.096,0.08814189353368367,0.1044784096379225,0.0040000000000000036,0.0474,0.04184958432057469,0.05364533948009102,0.002600000000000005,5000,1.0,0.9538,256.7256951598854,0.0952,0.08737294742283017,0.1036485840718881,0.004799999999999999,0.0462,0.0407216699236964,0.05237509636163745,0.0038000000000000048,4999,0.9998,0.9517903580716143,0.09781956391278256,0.08989070498546026,0.106366055677937,0.0021804360872174494,0.04820964192838568,0.04261064931033802,0.05450245387706944,0.0017903580716143244
broad,47628903,random_4x6_d2,broad:47628903:random_4x6_d2,408166708,4,6,2,600,2400,5000,5000,1.0,4989,0.9978,1.199040866595169e-14,2.9318158217623105,1.0278849812770026,0.00305,0.015525,0.012888750061392784,2.577750012278557,0.0005662000162276834,2.7256320073628485e-06,8.098676886178413e-07,-0.019802042484697472,0.005101173504359678,-0.035460622338118176,-0.2426482853008733,-0.03228430379857676,0.06665607959985223,0.003865849823288234,-0.5620552541831221,0.0005187297172006827,-3.530680607978511e-07,8.378919964085952e-07,-0.02988455127216421,0.07092124467623635,5000,1.0,0.9434,0.1068,0.09853885305910906,0.11566486775048385,0.0068000000000000005,0.0566,0.05052881403128711,0.06335198405358955,0.006599999999999995,5000,1.0,0.9436,921.1083065569771,0.1064,0.09815326877688091,0.11525106619426803,0.006399999999999989,0.0564,0.05033958885978194,0.06314151630587274,0.006399999999999996,5000,1.0,0.9444,250.23332940391344,0.1058,0.09757496310641671,0.11463029310706631,0.0058,0.0556,0.04958291385480927,0.06229941963395749,0.005599999999999994,4989,0.9978,0.9422730006013229,0.10262577670875928,0.09450834499047052,0.11135468256567972,0.00262577670875927,0.05772699939867709,0.05158911582756709,0.06454544674627684,0.00772699939867709
broad,47628903,random_4x6_d3,broad:47628903:random_4x6_d3,3130396137,4,6,3,4800,4800,5000,5000,1.0,5000,1.0,-1.1102230246251565e-16,1.5794676436360544,0.054469236523619485,0.00875,0.254325,0.012742041028104722,2.5484082056209445,2.0426980064689243e-05,2.0539367548169517e-09,2.6669988096867648e-09,0.028000974882385295,-0.07168969593161843,-0.01536083586559629,-0.08360962721991033,0.004415757265430673,0.030007781724198636,0.0019205626176906653,0.3740544727007954,1.9788796968591274e-05,7.531280064864375e-10,2.704418719298079e-09,0.008555387973667412,0.03072167173119258,5000,1.0,0.9442,0.1074,0.0991172997701778,0.11628549979708103,0.00739999999999999,0.0558,0.04977204852711962,0.06250997788086914,0.0058,5000,1.0,0.9442,9137.070789346475,0.1074,0.0991172997701778,0.11628549979708103,0.00739999999999999,0.0558,0.04977204852711962,0.06250997788086914,0.0058,5000,1.0,0.9454,331.51779135018415,0.107,0.09873165928086486,0.11587175444795,0.006999999999999992,0.0546,0.04863758649946047,0.06124628239319642,0.0046,5000,1.0,0.943,0.1088,0.10046733357174994,0.11773331643006271,0.008799999999999988,0.057,0.05090733129526275,0.06377285262805785,0.006999999999999999
broad,47628903,random_4x6_d4,broad:47628903:random_4x6_d4,4191828142,4,6,4,480,960,5000,5000,1.0,4985,0.997,4.440892098500626e-16,4.7904535432254285,0.06145952164807399,0.000675,0.239475,0.013044041930697858,2.6088083861395717,0.00047887108750943835,1.387392776760264e-06,8.084505701765074e-07,-0.0180953155973964,-0.08967304217208917,-0.04237201761988203,-0.2696947775110767,-0.02325730633598213,0.07994102595459146,0.004669793790791698,-0.6628816731087714,0.00043975870379581747,-1.42595625804623e-07,7.815032809946626e-07,-0.01546267179178447,0.08474403523976407,5000,1.0,0.9524,0.1024,0.09429953122956897,0.11111094535714044,0.0023999999999999994,0.0476,0.04203767154178206,0.05385694517810563,0.0023999999999999994,5000,1.0,0.9524,933.9307615209871,0.1022,0.09410694680069474,0.11090383686679268,0.0021999999999999936,0.0476,0.04203767154178206,0.05385694517810563,0.0023999999999999994,5000,1.0,0.9552,90.69432141680028,0.0998,0.0917967165871111,0.10841775204971262,0.00020000000000000573,0.0448,0.03940712743434635,0.05089178841643366,0.005200000000000003,4985,0.997,0.9482447342026078,0.1037111334002006,0.09555049484722022,0.11248206489381993,0.0037111334002006002,0.051755265797392175,0.045943418072098764,0.05825741955956628,0.001755265797392172
broad,47628903,random_4x6_d5,broad:47628903:random_4x6_d5,1124049113,4,6,5,240,960,5000,5000,1.0,4973,0.9946,-4.440892098500626e-16,0.47382305965782895,7.948818403633446,0.08753333333333334,0.0,0.012889000005088747,2.5778000010177493,0.0015537383666740091,9.379566389639887e-06,4.881993289607521e-06,0.02782911781152221,-0.11214848550763475,-0.0586152244344474,-0.38731536158942126,-0.028745756080687537,0.10919612105228449,0.007011443719752031,-3.6465445013102418,0.001342656713659302,-1.7526304243684682e-06,5.7675040685212685e-06,-0.0356240149827368,0.1172304488688948,5000,1.0,0.9342,0.1254,0.11650715137061403,0.1348680109266228,0.025400000000000006,0.0658,0.05925568920703122,0.07301098316205637,0.015799999999999995,5000,1.0,0.9346,378.9650802862392,0.1244,0.11553931594799563,0.13383738175313126,0.02439999999999999,0.0654,0.058875404352604514,0.07259188217803915,0.015399999999999997,5000,1.0,0.9374,86.53465405273991,0.1222,0.11341075757583892,0.13156931801384622,0.022199999999999998,0.0626,0.05621549083520565,0.06965609482633033,0.0126,4973,0.9946,0.9330384073999598,0.12266237683490851,0.11383495286800326,0.1320723095889153,0.0226623768349085,0.06696159260004021,0.06034341547729619,0.07424826568496026,0.01696159260004021
broad,47628903,random_5x5_d0,broad:47628903:random_5x5_d0,1101854099,5,5,0,2500,2500,5000,5000,1.0,4999,0.9998,1.7319479184152442e-14,55.42620964679741,53.48673512808644,0.0,0.0,0.013381749973632395,2.676349994726479,4.929655180379344e-05,-9.135832995034352e-09,-2.9611553269485276e-09,0.012398226931514551,-0.005080806781366092,0.0040306680283235165,0.019424585519908905,-0.00405255835425401,-0.006692442079766466,0.0005585226668156742,0.0796659474145931,4.7494700640906644e-05,-1.5578369661510819e-09,-2.6386072910600605e-09,-0.004759422650032194,-0.008061336056647033,5000,1.0,0.9558,0.086,0.07854316084954936,0.09409249636095791,0.014000000000000012,0.0442,0.03884421475711896,0.05025562233599513,0.0058,5000,1.0,0.9558,4971.414818082771,0.086,0.07854316084954936,0.09409249636095791,0.014000000000000012,0.0442,0.03884421475711896,0.05025562233599513,0.0058,5000,1.0,0.9574,174.77448565364318,0.0842,0.07681858265802284,0.09221983827948667,0.01580000000000001,0.0426,0.03734452469569485,0.04855776904364341,0.007400000000000004,4999,0.9998,0.9527905581116223,0.08961792358471694,0.08201180224508162,0.09785427310978506,0.010382076415283062,0.047209441888377675,0.041669882423954994,0.05344435670143654,0.002790558111622328
broad,47628903,random_5x5_d1,broad:47628903:random_5x5_d1,479108058,5,5,1,1250,2500,5000,5000,1.0,4995,0.999,0.0,23.879721128760757,14.73601632515102,0.0,0.0,0.013569417060352862,2.7138834120705724,0.0001655299782036856,1.4565241096444584e-07,1.1573913772483502e-07,-0.049658944009976586,-0.09005972463091559,-0.02849218550380164,-0.17683673278919002,-0.006990805326191634,0.05496902132910009,0.003409515444321114,-0.10337202123634825,0.00015865604217210358,-1.1757893512971184e-08,1.1387822340927049e-07,-0.005883619766380179,0.05698437100760328,5000,1.0,0.9492,0.0994,0.0914118206070568,0.10800326219132297,0.0006000000000000033,0.0508,0.04505083668536068,0.057238866742078634,0.0007999999999999952,5000,1.0,0.9494,2452.5539948905825,0.0992,0.09121938807647939,0.1077960018026784,0.000800000000000009,0.0506,0.044862312290198145,0.0570276982180192,0.0005999999999999964,5000,1.0,0.9504,221.81459286548565,0.0976,0.08968030254353887,0.10613754398184314,0.0023999999999999994,0.0496,0.04392008579235034,0.055971460119757115,0.0004000000000000045,4995,0.999,0.9491491491491492,0.1001001001001001,0.09208165253875181,0.10873316967357663,0.00010010010010010062,0.05085085085085085,0.04509606071555045,0.057295956122176105,0.0008508508508508483
broad,47628903,random_5x5_d2,broad:47628903:random_5x5_d2,373601679,5,5,2,625,2500,5000,5000,1.0,4993,0.9986,2.4424906541753444e-15,0.9138244005019718,0.04124795167604528,0.035768,0.106424,0.013640917022712529,2.7281834045425057,0.0005112272184777469,1.0298245496639625e-06,6.585941054117981e-07,-0.014597609583119737,-0.0907188906814491,-0.03498081650657131,-0.24098520409128163,-0.027752364062252732,0.07113584447266694,0.004372467703309043,-0.3257408628836207,0.0004747174552088019,-3.2167510412452335e-07,7.236236283438935e-07,-0.03110030505185377,0.06996163301314262,5000,1.0,0.9394,0.1104,0.10201077811674306,0.11938741523884544,0.010399999999999993,0.0606,0.05431786826473538,0.06755678820458082,0.010599999999999998,5000,1.0,0.9396,984.3375267660763,0.1094,0.10104605723003103,0.11835367152944758,0.009399999999999992,0.0604,0.05412821616515825,0.06734674738493598,0.0104,5000,1.0,0.9406,206.12319496862037,0.1082,0.099888692291972,0.11711287895217473,0.008199999999999999,0.0594,0.05318026355064123,0.0662962354033431,0.009399999999999999,4993,0.9986,0.945123172441418,0.10855197276186661,0.10022250044384706,0.11748331787872099,0.008551972761866602,0.05487682755858202,0.048895261969362974,0.06154279442455239,0.004876827558582014
broad,47628903,random_5x5_d3,broad:47628903:random_5x5_d3,3926029039,5,5,3,5000,5000,5000,5000,1.0,5000,1.0,6.661338147750939e-16,1.743293662514981,0.045711821797999375,0.01096,0.143064,0.013703124946914613,2.7406249893829226,2.292342379443395e-05,5.013226970294738e-09,9.990361924316784e-10,0.009644353509003466,0.02587926779512657,-0.005472056940270025,-0.027530494284006727,0.004812296764252776,0.010548201694403788,0.0006093778206999968,0.5713737018567783,2.2319621904624164e-05,5.590587769815426e-10,1.1540134048588648e-09,0.005301847357613426,0.01094411388054005,5000,1.0,0.9516,0.0964,0.08852643154627349,0.10489325746377662,0.003600000000000006,0.0484,0.04279030408863613,0.05470308430813947,0.0016000000000000042,5000,1.0,0.9516,9954.476915501189,0.0964,0.08852643154627349,0.10489325746377662,0.003600000000000006,0.0484,0.04279030408863613,0.05470308430813947,0.0016000000000000042,5000,1.0,0.952,352.8412020434372,0.0956,0.0877573987451443,0.1040635185880179,0.004400000000000001,0.048,0.04241393141870799,0.054280071139623645,0.0020000000000000018,5000,1.0,0.9498,0.0998,0.0917967165871111,0.10841775204971262,0.00020000000000000573,0.0502,0.04448534215006971,0.05660528251970368,0.0001999999999999988
broad,47628903,random_5x5_d4,broad:47628903:random_5x5_d4,1461042032,5,5,4,500,1000,5000,5000,1.0,4984,0.9968,-2.4868995751603507e-14,3.20674981699757,0.08678832932001473,0.002632,0.136216,0.013511250028386712,2.7022500056773424,0.0004214453265749114,1.260412177511511e-06,8.527392209360473e-07,-0.006104364160748173,-0.13982424995132287,-0.056639946871269026,-0.3375208944667263,-0.005644073546366809,0.1032755508778535,0.0069722314321145114,-0.7819819709511615,0.00037621954856806154,1.6920876241198816e-08,8.266370564836554e-07,0.002318786760887894,0.11327989374253805,5000,1.0,0.9496,0.0958,0.08794964072133023,0.10427096953105396,0.004200000000000009,0.0504,0.044673814062764695,0.05681650352623067,0.0003999999999999976,5000,1.0,0.9498,868.7655624167062,0.0956,0.0877573987451443,0.1040635185880179,0.004400000000000001,0.0502,0.04448534215006971,0.05660528251970368,0.0001999999999999988,5000,1.0,0.953,87.2134063292383,0.093,0.08525925317287317,0.10136565621040333,0.007000000000000006,0.047,0.041473496167793764,0.05322204179442799,0.0030000000000000027,4984,0.9968,0.9530497592295345,0.09691011235955056,0.08900471602549888,0.10543639980138621,0.003089887640449443,0.04695024077046549,0.04141839273724967,0.053179934558472856,0.0030497592295345155
broad,47628903,random_5x5_d5,broad:47628903:random_5x5_d5,3244441437,5,5,5,250,1000,5000,5000,1.0,4990,0.998,4.107825191113079e-14,1.2047117498938027,5.520060513780786,0.046216,0.000232,0.013865959015674889,2.773191803134978,0.001397522271263943,8.673270154983465e-06,3.8107782483587734e-06,0.03215186606730949,-0.043745072370243235,-0.05080674915644766,-0.36053813443631205,-0.06126119257670244,0.08954134964439142,0.004910114757856762,-1.2984932006987817,0.0012430360700465667,-2.440969688456984e-06,4.4532492140968345e-06,-0.05569763949762613,0.10161349831289532,5000,1.0,0.9422,0.1102,0.10181781589489737,0.11918068454146914,0.0102,0.0578,0.05166463044785411,0.06461432515235441,0.0077999999999999944,5000,1.0,0.9432,386.6959491036058,0.109,0.10066023233412806,0.11794011058690658,0.008999999999999994,0.0568,0.05071806154659551,0.06356242945750312,0.0068000000000000005,5000,1.0,0.945,132.78621812810962,0.1076,0.09931013399186059,0.11649235849462022,0.007599999999999996,0.055,0.04901564776937427,0.06166760696172657,0.0049999999999999975,4990,0.998,0.9456913827655311,0.1128256513026052,0.10434358966295695,0.12190337234762885,0.012825651302605198,0.05430861723446894,0.04835661765007951,0.06094630342214766,0.004308617234468938
broad,47628903,random_5x10_d0,broad:47628903:random_5x10_d0,1863508590,5,10,0,5000,5000,5000,5000,1.0,5000,1.0,8.881784197001252e-16,48.978354257334246,42.500195426005014,0.0,0.0,0.02036970795597881,4.073941591195762,2.608703288530752e-05,-6.727215785739956e-09,-4.6004704207397436e-10,0.0042718165318188055,-0.03910059390525661,0.0016682363695229457,0.00808417546290544,-0.001634945623205509,-0.0028168051743471716,0.0002812625241087613,0.5216796644850616,2.4111457617205773e-05,-2.279400798789331e-10,-3.9502336055033673e-10,-0.0019252427542322344,-0.0033364727390458914,5000,1.0,0.956,0.092,0.08429893153598811,0.1003275132511785,0.008000000000000007,0.044,0.03865664033773348,0.05004350383615861,0.006000000000000005,5000,1.0,0.956,9970.816085509565,0.092,0.08429893153598811,0.1003275132511785,0.008000000000000007,0.044,0.03865664033773348,0.05004350383615861,0.006000000000000005,5000,1.0,0.9564,339.36460602757074,0.0916,0.08391488273466795,0.0999121762140547,0.008400000000000005,0.0436,0.03828158743789399,0.049619170897554146,0.006400000000000003,5000,1.0,0.9536,0.0936,0.08583558172805157,0.10198840641289085,0.006400000000000003,0.0464,0.04090958228231389,0.05258687692224192,0.003600000000000006
broad,47628903,random_5x10_d1,broad:47628903:random_5x10_d1,2320838429,5,10,1,2500,5000,5000,5000,1.0,4998,0.9996,1.3322676295501878e-15,11.219783722919018,18.848855567896045,0.0,0.0,0.020500625018030405,4.100125003606081,8.247191909485197e-05,5.2653540504079354e-08,3.217750297836482e-08,-0.012346214811789512,-0.054449012032230334,-0.022433228588053883,-0.13462933495829074,-0.0013906878477136266,0.04279323546914661,0.0027488147739094717,0.18878294649550287,8.022109097970407e-05,-2.152902550486072e-11,3.2237000300246266e-08,-2.9963429967452224e-05,0.044866457176107766,5000,1.0,0.951,0.09,0.08237915058874334,0.09825036500620349,0.010000000000000009,0.049,0.043355071700947344,0.05533739545349418,0.0010000000000000009,5000,1.0,0.951,4797.720063929484,0.09,0.08237915058874334,0.09825036500620349,0.010000000000000009,0.049,0.043355071700947344,0.05533739545349418,0.0010000000000000009,5000,1.0,0.952,397.1424148061791,0.0896,0.08199533469929988,0.09783479505720301,0.010400000000000006,0.048,0.04241393141870799,0.054280071139623645,0.0020000000000000018,4998,0.9996,0.9523809523809523,0.09243697478991597,0.08471705009886302,0.10078292355273194,0.0075630252100840345,0.047619047619047616,0.042054539289517225,0.05387842115538028,0.0023809523809523864
