config_id,seed,bootstrap,shape_x,shape_y,family_x,family_y,pair_family,symmetric_shape,lam_target,kx,ky,k_cells,nu0,log_nu0,log_k_cells,N,pi_min,pi_max,pi_max_min_ratio,lam_min,lam_tp,lam_sqrt_harm,inv_pi_sum,inv_sqrt_pi_sum,expected_mean,expected_sd,expected_cv,n_cells_lt_0p5,n_cells_lt_1,n_cells_lt_5,frac_cells_lt_0p5,frac_cells_lt_1,frac_cells_lt_5,H_cell,H_cell_norm,cell_perp,cell_perp_n,cell_simpson,cell_simpson_n,q95_chi2,q99_chi2,x_k,x_H,x_H_norm,x_perp,x_perp_n,x_simpson,x_simpson_n,x_min_p,x_max_p,x_k_min_p,x_max_min_ratio,x_gini,y_k,y_H,y_H_norm,y_perp,y_perp_n,y_simpson,y_simpson_n,y_min_p,y_max_p,y_k_min_p,y_max_min_ratio,y_gini,mu,sigma2,nu,a,T_q50,T_q90,T_q95,T_q99,nu_norm,q95_ratio_chi2,q99_ratio_chi2
kx=10|ky=10|x=uniform|y=geom_q0p6|N=9863|K=5000,42,5000,uniform,geom_q0p6,uniform,geometric,uniform|geometric,False,4.0,10.0,10.0,100.0,81.0,4.394449154672439,4.605170185988092,9863.0,0.000405560106880119,0.04024333606412807,99.22903012752126,4.000039334158614,0.16097492719427622,4.854595198584583,61270.41131130077,2031.6833013956918,98.62999999999998,122.01519683894317,1.237100241700732,0,0,10,0.0,0.0,0.1,5.695722098621001,0.857291599325561,51.83023747059956,0.5183023747059956,39.5191779391357,0.395191779391357,103.00950871222618,113.51241047036062,10.0,3.321928094887362,1.0,9.999999999999998,0.9999999999999998,9.999999999999996,0.9999999999999997,0.1,0.1,1.0,1.0,0.0,10.0,2.373794003733639,0.714583198651122,5.1830237470599565,0.5183023747059956,3.9519177939135695,0.39519177939135697,0.00405560106880119,0.40243336064128066,0.0405560106880119,99.22903012752124,0.6121668032064036,82.3911969708115,165.79946781965583,81.88577958123328,1.0061722241903654,81.62392636288695,98.98400106433527,104.64778325738236,115.29768470755961,1.0109355503855961,1.0159041098791468,1.0157275687284004
kx=10|ky=10|x=uniform|y=geom_q0p6|N=12329|K=5000,42,5000,uniform,geom_q0p6,uniform,geometric,uniform|geometric,False,5.0,10.0,10.0,100.0,81.0,4.394449154672439,4.605170185988092,12329.0,0.000405560106880119,0.04024333606412807,99.22903012752126,5.000150557724988,0.20122273926576412,6.06836704890493,61270.41131130077,2031.6833013956918,123.28999999999998,152.5220887992832,1.237100241700732,0,0,0,0.0,0.0,0.0,5.695722098621001,0.857291599325561,51.83023747059956,0.5183023747059956,39.5191779391357,0.395191779391357,103.00950871222618,113.51241047036062,10.0,3.321928094887362,1.0,9.999999999999998,0.9999999999999998,9.999999999999996,0.9999999999999997,0.1,0.1,1.0,1.0,0.0,10.0,2.373794003733639,0.714583198651122,5.1830237470599565,0.5183023747059956,3.9519177939135695,0.39519177939135697,0.00405560106880119,0.40243336064128066,0.0405560106880119,99.22903012752124,0.6121668032064036,81.92357463951626,170.92101118184752,78.53302569776952,1.043173542743598,81.23335503960323,99.47463204946509,104.7815475682329,116.1252291277525,0.969543527132957,1.0172026726285746,1.0230179118438694
kx=10|ky=10|x=uniform|y=geom_q0p6|N=18493|K=5000,42,5000,uniform,geom_q0p6,uniform,geometric,uniform|geometric,False,7.5,10.0,10.0,100.0,81.0,4.394449154672439,4.605170185988092,18493.0,0.000405560106880119,0.04024333606412807,99.22903012752126,7.500023056534041,0.3018259483528085,9.102304472008992,61270.41131130077,2031.6833013956918,184.92999999999995,228.77694769771628,1.237100241700732,0,0,0,0.0,0.0,0.0,5.695722098621001,0.857291599325561,51.83023747059956,0.5183023747059956,39.5191779391357,0.395191779391357,103.00950871222618,113.51241047036062,10.0,3.321928094887362,1.0,9.999999999999998,0.9999999999999998,9.999999999999996,0.9999999999999997,0.1,0.1,1.0,1.0,0.0,10.0,2.373794003733639,0.714583198651122,5.1830237470599565,0.5183023747059956,3.9519177939135695,0.39519177939135697,0.00405560106880119,0.40243336064128066,0.0405560106880119,99.22903012752124,0.6121668032064036,81.46585645644554,163.14622001525464,81.358743923845,1.0013165460457552,80.67153432559212,98.1645053485088,103.83061176055021,113.52624065953417,1.0044289373314197,1.0079711383792531,1.0001218385647546
kx=10|ky=10|x=uniform|y=geom_q0p6|N=24657|K=5000,42,5000,uniform,geom_q0p6,uniform,geometric,uniform|geometric,False,10.0,10.0,10.0,100.0,81.0,4.394449154672439,4.605170185988092,24657.0,0.000405560106880119,0.04024333606412807,99.22903012752126,9.999895555343095,0.40242915743985286,12.136241895113056,61270.41131130077,2031.6833013956918,246.56999999999994,305.0318065961494,1.237100241700732,0,0,0,0.0,0.0,0.0,5.695722098621001,0.857291599325561,51.83023747059956,0.5183023747059956,39.5191779391357,0.395191779391357,103.00950871222618,113.51241047036062,10.0,3.321928094887362,1.0,9.999999999999998,0.9999999999999998,9.999999999999996,0.9999999999999997,0.1,0.1,1.0,1.0,0.0,10.0,2.373794003733639,0.714583198651122,5.1830237470599565,0.5183023747059956,3.9519177939135695,0.39519177939135697,0.00405560106880119,0.40243336064128066,0.0405560106880119,99.22903012752124,0.6121668032064036,81.57978650516176,163.0185325590802,81.65036774350564,0.9991355674163575,80.75263448948763,98.38865269093077,104.06518833056883,114.41912734348658,1.0080292314013042,1.0102483705780199,1.0079878215022375
kx=10|ky=10|x=uniform|y=geom_q0p6|N=36986|K=5000,42,5000,uniform,geom_q0p6,uniform,geometric,uniform|geometric,False,15.0,10.0,10.0,100.0,81.0,4.394449154672439,4.605170185988092,36986.0,0.000405560106880119,0.04024333606412807,99.22903012752126,15.000046113068082,0.603651896705617,18.204608944017984,61270.41131130077,2031.6833013956918,369.8599999999999,457.55389539543256,1.237100241700732,0,0,0,0.0,0.0,0.0,5.695722098621001,0.857291599325561,51.83023747059956,0.5183023747059956,39.5191779391357,0.395191779391357,103.00950871222618,113.51241047036062,10.0,3.321928094887362,1.0,9.999999999999998,0.9999999999999998,9.999999999999996,0.9999999999999997,0.1,0.1,1.0,1.0,0.0,10.0,2.373794003733639,0.714583198651122,5.1830237470599565,0.5183023747059956,3.9519177939135695,0.39519177939135697,0.00405560106880119,0.40243336064128066,0.0405560106880119,99.22903012752124,0.6121668032064036,81.21884541779497,164.16176421938155,80.36586207960437,1.010613752109642,80.70589108443582,97.95806658019669,103.31147569151778,113.43574767479986,0.9921711367852392,1.0029314476213569,0.999324630714447
kx=10|ky=10|x=uniform|y=geom_q0p6|N=54246|K=5000,42,5000,uniform,geom_q0p6,uniform,geometric,uniform|geometric,False,22.0,10.0,10.0,100.0,81.0,4.394449154672439,4.605170185988092,54246.0,0.000405560106880119,0.04024333606412807,99.22903012752126,22.000013557818935,0.8853539390226816,26.700027490866805,61270.41131130077,2031.6833013956918,542.4599999999999,671.0773971129789,1.237100241700732,0,0,0,0.0,0.0,0.0,5.695722098621001,0.857291599325561,51.83023747059956,0.5183023747059956,39.5191779391357,0.395191779391357,103.00950871222618,113.51241047036062,10.0,3.321928094887362,1.0,9.999999999999998,0.9999999999999998,9.999999999999996,0.9999999999999997,0.1,0.1,1.0,1.0,0.0,10.0,2.373794003733639,0.714583198651122,5.1830237470599565,0.5183023747059956,3.9519177939135695,0.39519177939135697,0.00405560106880119,0.40243336064128066,0.0405560106880119,99.22903012752124,0.6121668032064036,81.30521980391997,165.62045849041823,79.82756270109208,1.0185106127862233,80.45989481720727,98.51136106003189,103.98799435459905,113.0945245268088,0.9855254654455812,1.0094989836822388,0.9963185880572861
kx=10|ky=10|x=uniform|y=geom_q0p6|N=73972|K=5000,42,5000,uniform,geom_q0p6,uniform,geometric,uniform|geometric,False,30.0,10.0,10.0,100.0,81.0,4.394449154672439,4.605170185988092,73972.0,0.000405560106880119,0.04024333606412807,99.22903012752126,30.000092226136164,1.207303793411234,36.40921788803597,61270.41131130077,2031.6833013956918,739.7199999999998,915.1077907908651,1.237100241700732,0,0,0,0.0,0.0,0.0,5.695722098621001,0.857291599325561,51.83023747059956,0.5183023747059956,39.5191779391357,0.395191779391357,103.00950871222618,113.51241047036062,10.0,3.321928094887362,1.0,9.999999999999998,0.9999999999999998,9.999999999999996,0.9999999999999997,0.1,0.1,1.0,1.0,0.0,10.0,2.373794003733639,0.714583198651122,5.1830237470599565,0.5183023747059956,3.9519177939135695,0.39519177939135697,0.00405560106880119,0.40243336064128066,0.0405560106880119,99.22903012752124,0.6121668032064036,81.36244398152395,164.54591224343864,80.46200844968841,1.0111908160035374,80.62687234377654,98.62364432671686,103.95510572736445,114.67345502348718,0.993358129008499,1.0091797060966474,1.010228349026468
kx=10|ky=10|x=uniform|y=geom_q0p8|N=33|K=5000,42,5000,uniform,geom_q0p8,uniform,geometric,uniform|geometric,False,0.1,10.0,10.0,100.0,81.0,4.394449154672439,4.605170185988092,33.0,0.003007256240041786,0.02240580499203343,7.4505805969238255,0.09923945592137895,0.002223539896889913,0.02841680215317351,14841.199857109566,1161.2847857447834,0.33000000000000007,0.2030030551583017,0.6151607732069747,80,100,100,0.8,1.0,1.0,6.380447900117334,0.9603531018532895,83.3117397549972,0.833117397549972,72.54668282936481,0.7254668282936482,103.00950871222618,113.51241047036062,10.0,3.321928094887362,1.0,9.999999999999998,0.9999999999999998,9.999999999999996,0.9999999999999997,0.1,0.1,1.0,1.0,0.0,10.0,3.058519805229971,0.9207062037065789,8.331173975499718,0.8331173975499718,7.254668282936484,0.7254668282936484,0.03007256240041786,0.22405804992033426,0.30072562400417857,7.450580596923825,0.34058049920334277,59.51173568189216,60.297669870899085,117.47209109255047,0.5066031865816178,59.70445349100588,69.07413635860568,72.01175379628344,77.3026895547426,1.45027272953766,0.6990787034763946,0.6810065017069408
kx=10|ky=10|x=uniform|y=geom_q0p8|N=50|K=5000,42,5000,uniform,geom_q0p8,uniform,geometric,uniform|geometric,False,0.15,10.0,10.0,100.0,81.0,4.394449154672439,4.605170185988092,50.0,0.003007256240041786,0.02240580499203343,7.4505805969238255,0.1503628120020893,0.0033689998437725958,0.04305576083814168,14841.199857109566,1161.2847857447834,0.5,0.3075803866034874,0.6151607732069748,60,90,100,0.6,0.9,1.0,6.380447900117334,0.9603531018532895,83.3117397549972,0.833117397549972,72.54668282936481,0.7254668282936482,103.00950871222618,113.51241047036062,10.0,3.321928094887362,1.0,9.999999999999998,0.9999999999999998,9.999999999999996,0.9999999999999997,0.1,0.1,1.0,1.0,0.0,10.0,3.058519805229971,0.9207062037065789,8.331173975499718,0.8331173975499718,7.254668282936484,0.7254668282936484,0.03007256240041786,0.22405804992033426,0.30072562400417857,7.450580596923825,0.34058049920334277,72.0346827046047,73.21802527199188,141.74093040823993,0.5082137001438581,72.11361344110952,82.96882872103946,85.94694119015516,91.9701875105627,1.7498880297313573,0.8343592961914023,0.8102214297931516
kx=10|ky=10|x=uniform|y=geom_q0p8|N=83|K=5000,42,5000,uniform,geom_q0p8,uniform,geometric,uniform|geometric,False,0.25,10.0,10.0,100.0,81.0,4.394449154672439,4.605170185988092,83.0,0.003007256240041786,0.02240580499203343,7.4505805969238255,0.24960226792346826,0.005592539740662509,0.07147256299131519,14841.199857109566,1161.2847857447834,0.83,0.5105834417617892,0.6151607732069749,40,70,100,0.4,0.7,1.0,6.380447900117334,0.9603531018532895,83.3117397549972,0.833117397549972,72.54668282936481,0.7254668282936482,103.00950871222618,113.51241047036062,10.0,3.321928094887362,1.0,9.999999999999998,0.9999999999999998,9.999999999999996,0.9999999999999997,0.1,0.1,1.0,1.0,0.0,10.0,3.058519805229971,0.9207062037065789,8.331173975499718,0.8331173975499718,7.254668282936484,0.7254668282936484,0.03007256240041786,0.22405804992033426,0.30072562400417857,7.450580596923825,0.34058049920334277,83.75627796465473,99.6630545184026,140.77662243830142,0.5949587119932702,83.52128643851754,96.60998738692355,100.60883606974284,107.83146319254219,1.7379829930654496,0.9766946501105057,0.9499530733751638
kx=10|ky=10|x=uniform|y=geom_q0p8|N=116|K=5000,42,5000,uniform,geom_q0p8,uniform,geometric,uniform|geometric,False,0.35,10.0,10.0,100.0,81.0,4.394449154672439,4.605170185988092,116.0,0.003007256240041786,0.02240580499203343,7.4505805969238255,0.3488417238448472,0.007816079637552422,0.0998893651444887,14841.199857109566,1161.2847857447834,1.1600000000000001,0.7135864969200908,0.6151607732069747,20,50,100,0.2,0.5,1.0,6.380447900117334,0.9603531018532895,83.3117397549972,0.833117397549972,72.54668282936481,0.7254668282936482,103.00950871222618,113.51241047036062,10.0,3.321928094887362,1.0,9.999999999999998,0.9999999999999998,9.999999999999996,0.9999999999999997,0.1,0.1,1.0,1.0,0.0,10.0,3.058519805229971,0.9207062037065789,8.331173975499718,0.8331173975499718,7.254668282936484,0.7254668282936484,0.03007256240041786,0.22405804992033426,0.30072562400417857,7.450580596923825,0.34058049920334277,88.9173556453461,119.2884831960431,132.55757677742392,0.6707828990767261,88.63037076811233,103.15292596312513,107.201768225013,115.54240302943526,1.6365132935484434,1.040697791545619,1.0178834415608211
kx=10|ky=10|x=uniform|y=geom_q0p8|N=166|K=5000,42,5000,uniform,geom_q0p8,uniform,geometric,uniform|geometric,False,0.5,10.0,10.0,100.0,81.0,4.394449154672439,4.605170185988092,166.0,0.003007256240041786,0.02240580499203343,7.4505805969238255,0.4992045358469365,0.011185079481325019,0.14294512598263037,14841.199857109566,1161.2847857447834,1.66,1.0211668835235783,0.6151607732069749,10,40,100,0.1,0.4,1.0,6.380447900117334,0.9603531018532895,83.3117397549972,0.833117397549972,72.54668282936481,0.7254668282936482,103.00950871222618,113.51241047036062,10.0,3.321928094887362,1.0,9.999999999999998,0.9999999999999998,9.999999999999996,0.9999999999999997,0.1,0.1,1.0,1.0,0.0,10.0,3.058519805229971,0.9207062037065789,8.331173975499718,0.8331173975499718,7.254668282936484,0.7254668282936484,0.03007256240041786,0.22405804992033426,0.30072562400417857,7.450580596923825,0.34058049920334277,91.51790901070068,138.21304156870661,121.19735698786945,0.7551147259742688,91.26217058050995,106.8206274760389,111.19233879946609,121.03583477760861,1.496263666516907,1.079437618813424,1.066278429610236
kx=10|ky=10|x=uniform|y=geom_q0p8|N=216|K=5000,42,5000,uniform,geom_q0p8,uniform,geometric,uniform|geometric,False,0.65,10.0,10.0,100.0,81.0,4.394449154672439,4.605170185988092,216.0,0.003007256240041786,0.02240580499203343,7.4505805969238255,0.6495673478490258,0.014554079325097613,0.18600088682077207,14841.199857109566,1161.2847857447834,2.16,1.3287472701270655,0.6151607732069747,0,20,100,0.0,0.2,1.0,6.380447900117334,0.9603531018532895,83.3117397549972,0.833117397549972,72.54668282936481,0.7254668282936482,103.00950871222618,113.51241047036062,10.0,3.321928094887362,1.0,9.999999999999998,0.9999999999999998,9.999999999999996,0.9999999999999997,0.1,0.1,1.0,1.0,0.0,10.0,3.058519805229971,0.9207062037065789,8.331173975499718,0.8331173975499718,7.254668282936484,0.7254668282936484,0.03007256240041786,0.22405804992033426,0.30072562400417857,7.450580596923825,0.34058049920334277,92.36698224718492,155.64387722766915,109.6305175817746,0.8425298382659498,92.02024902013562,108.62727621845107,113.54839037134234,123.03143901295692,1.3534631800219086,1.102309794414788,1.083858923470591
kx=10|ky=10|x=uniform|y=geom_q0p8|N=266|K=5000,42,5000,uniform,geom_q0p8,uniform,geometric,uniform|geometric,False,0.8,10.0,10.0,100.0,81.0,4.394449154672439,4.605170185988092,266.0,0.003007256240041786,0.02240580499203343,7.4505805969238255,0.7999301598511152,0.01792307916887021,0.22905664765891373,14841.199857109566,1161.2847857447834,2.66,1.636327656730553,0.6151607732069747,0,20,90,0.0,0.2,0.9,6.380447900117334,0.9603531018532895,83.3117397549972,0.833117397549972,72.54668282936481,0.7254668282936482,103.00950871222618,113.51241047036062,10.0,3.321928094887362,1.0,9.999999999999998,0.9999999999999998,9.999999999999996,0.9999999999999997,0.1,0.1,1.0,1.0,0.0,10.0,3.058519805229971,0.9207062037065789,8.331173975499718,0.8331173975499718,7.254668282936484,0.7254668282936484,0.03007256240041786,0.22405804992033426,0.30072562400417857,7.450580596923825,0.34058049920334277,91.67914568724468,162.9336994493641,103.17160639386488,0.8886082992374189,90.88618151923102,108.20711126342965,113.41865267533582,123.80973132909983,1.273723535726727,1.1010503214046898,1.0907153747865126
kx=10|ky=10|x=uniform|y=geom_q0p8|N=333|K=5000,42,5000,uniform,geom_q0p8,uniform,geometric,uniform|geometric,False,1.0,10.0,10.0,100.0,81.0,4.394449154672439,4.605170185988092,333.0,0.003007256240041786,0.02240580499203343,7.4505805969238255,1.0014163279339148,0.022437538959525487,0.2867513671820236,14841.199857109566,1161.2847857447834,3.33,2.0484853747792258,0.6151607732069747,0,0,80,0.0,0.0,0.8,6.380447900117334,0.9603531018532895,83.3117397549972,0.833117397549972,72.54668282936481,0.7254668282936482,103.00950871222618,113.51241047036062,10.0,3.321928094887362,1.0,9.999999999999998,0.9999999999999998,9.999999999999996,0.9999999999999997,0.1,0.1,1.0,1.0,0.0,10.0,3.058519805229971,0.9207062037065789,8.331173975499718,0.8331173975499718,7.254668282936484,0.7254668282936484,0.03007256240041786,0.22405804992033426,0.30072562400417857,7.450580596923825,0.34058049920334277,90.70687247895731,170.59026365068422,96.4619731377128,0.9403381408076809,90.1268335168073,108.22458302746625,113.2096746892227,122.61614900628567,1.1908885572557135,1.0990215962051848,1.080200380717861
