config_id,seed,bootstrap,shape_x,shape_y,family_x,family_y,pair_family,symmetric_shape,lam_target,kx,ky,k_cells,nu0,log_nu0,log_k_cells,N,pi_min,pi_max,pi_max_min_ratio,lam_min,lam_tp,lam_sqrt_harm,inv_pi_sum,inv_sqrt_pi_sum,expected_mean,expected_sd,expected_cv,n_cells_lt_0p5,n_cells_lt_1,n_cells_lt_5,frac_cells_lt_0p5,frac_cells_lt_1,frac_cells_lt_5,H_cell,H_cell_norm,cell_perp,cell_perp_n,cell_simpson,cell_simpson_n,q95_chi2,q99_chi2,x_k,x_H,x_H_norm,x_perp,x_perp_n,x_simpson,x_simpson_n,x_min_p,x_max_p,x_k_min_p,x_max_min_ratio,x_gini,y_k,y_H,y_H_norm,y_perp,y_perp_n,y_simpson,y_simpson_n,y_min_p,y_max_p,y_k_min_p,y_max_min_ratio,y_gini,mu,sigma2,nu,a,T_q50,T_q90,T_q95,T_q99,nu_norm,q95_ratio_chi2,q99_ratio_chi2
kx=4|ky=4|x=two_rare_0p3|y=two_rare_0p3|N=89|K=300,42,300,two_rare_0p3,two_rare_0p3,two_rare,two_rare,two_rare|two_rare,True,0.5,4.0,4.0,16.0,9.0,2.1972245773362196,2.772588722239781,89.0,0.005625,0.18062499999999998,32.11111111111111,0.500625,0.09042539062499999,0.827490839467092,984.2368319876971,107.554060728112,5.562499999999999,6.144233863194417,1.104581368664165,0,4,12,0.0,0.25,0.75,3.219680609432801,0.8049201523582002,9.315806086774478,0.5822378804234049,7.20688257285708,0.4504301608035675,16.918977604620444,21.66599433346192,4.0,1.6098403047164005,0.8049201523582002,3.052180546228299,0.7630451365570747,2.6845637583892623,0.6711409395973156,0.075,0.425,0.3,5.666666666666667,0.34999999999999987,4.0,1.6098403047164005,0.8049201523582002,3.052180546228299,0.7630451365570747,2.6845637583892623,0.6711409395973156,0.075,0.425,0.3,5.666666666666667,0.34999999999999987,9.885550350828305,15.183499666392915,12.872408586416174,0.7679643078809819,9.153384839547313,14.929544478354869,16.712986319304964,20.77480513107243,1.4302676207129084,0.9878248384666444,0.9588669142678996
kx=4|ky=4|x=two_rare_0p3|y=two_rare_0p3|N=178|K=300,42,300,two_rare_0p3,two_rare_0p3,two_rare,two_rare,two_rare|two_rare,True,1.0,4.0,4.0,16.0,9.0,2.1972245773362196,2.772588722239781,178.0,0.005625,0.18062499999999998,32.11111111111111,1.00125,0.18085078124999998,1.654981678934184,984.2368319876971,107.554060728112,11.124999999999998,12.288467726388834,1.104581368664165,0,0,4,0.0,0.0,0.25,3.219680609432801,0.8049201523582002,9.315806086774478,0.5822378804234049,7.20688257285708,0.4504301608035675,16.918977604620444,21.66599433346192,4.0,1.6098403047164005,0.8049201523582002,3.052180546228299,0.7630451365570747,2.6845637583892623,0.6711409395973156,0.075,0.425,0.3,5.666666666666667,0.34999999999999987,4.0,1.6098403047164005,0.8049201523582002,3.052180546228299,0.7630451365570747,2.6845637583892623,0.6711409395973156,0.075,0.425,0.3,5.666666666666667,0.34999999999999987,10.009639628193014,23.271229342452006,8.610880328828818,1.1624409172986898,9.421714963363238,15.907893673300734,18.61334945349637,27.03134924567355,0.9567644809809798,1.1001462315555761,1.2476394496201422
kx=4|ky=4|x=two_rare_0p3|y=two_rare_0p3|N=356|K=300,42,300,two_rare_0p3,two_rare_0p3,two_rare,two_rare,two_rare|two_rare,True,2.0,4.0,4.0,16.0,9.0,2.1972245773362196,2.772588722239781,356.0,0.005625,0.18062499999999998,32.11111111111111,2.0025,0.36170156249999996,3.309963357868368,984.2368319876971,107.554060728112,22.249999999999996,24.57693545277767,1.104581368664165,0,0,4,0.0,0.0,0.25,3.219680609432801,0.8049201523582002,9.315806086774478,0.5822378804234049,7.20688257285708,0.4504301608035675,16.918977604620444,21.66599433346192,4.0,1.6098403047164005,0.8049201523582002,3.052180546228299,0.7630451365570747,2.6845637583892623,0.6711409395973156,0.075,0.425,0.3,5.666666666666667,0.34999999999999987,4.0,1.6098403047164005,0.8049201523582002,3.052180546228299,0.7630451365570747,2.6845637583892623,0.6711409395973156,0.075,0.425,0.3,5.666666666666667,0.34999999999999987,9.66831905850537,18.149680745507958,10.300610212132083,0.9386161459753132,9.165292867346889,15.217003399558095,17.404133060855088,21.596613340519944,1.1445122457924537,1.0286752230289702,0.9967977009559713
kx=4|ky=4|x=two_rare_0p3|y=two_rare_0p3|N=889|K=300,42,300,two_rare_0p3,two_rare_0p3,two_rare,two_rare,two_rare|two_rare,True,5.0,4.0,4.0,16.0,9.0,2.1972245773362196,2.772588722239781,889.0,0.005625,0.18062499999999998,32.11111111111111,5.000624999999999,0.9032378906249999,8.265610744789267,984.2368319876971,107.554060728112,55.56249999999999,61.373302296402656,1.104581368664165,0,0,0,0.0,0.0,0.0,3.219680609432801,0.8049201523582002,9.315806086774478,0.5822378804234049,7.20688257285708,0.4504301608035675,16.918977604620444,21.66599433346192,4.0,1.6098403047164005,0.8049201523582002,3.052180546228299,0.7630451365570747,2.6845637583892623,0.6711409395973156,0.075,0.425,0.3,5.666666666666667,0.34999999999999987,4.0,1.6098403047164005,0.8049201523582002,3.052180546228299,0.7630451365570747,2.6845637583892623,0.6711409395973156,0.075,0.425,0.3,5.666666666666667,0.34999999999999987,9.057545906557301,17.020066628634204,9.640283982363735,0.9395517728655594,8.495349327244565,14.596274544760362,16.503325937825483,21.125593457513133,1.0711426647070816,0.9754328141742176,0.975057647129808
kx=5|ky=5|x=uniform|y=uniform|N=12|K=300,42,300,uniform,uniform,uniform,uniform,uniform|uniform,True,0.5,5.0,5.0,25.0,16.0,2.772588722239781,3.2188758248682006,12.0,0.04000000000000001,0.04000000000000001,1.0,0.4800000000000001,0.019200000000000002,0.096,624.9999999999999,125.0,0.48000000000000015,5.551115123125783e-17,1.156482317317871e-16,25,25,25,1.0,1.0,1.0,4.643856189774724,1.0,24.999999999999993,0.9999999999999997,24.999999999999986,0.9999999999999994,26.296227604864242,31.999926908815173,5.0,2.321928094887362,1.0,4.999999999999999,0.9999999999999998,4.999999999999999,0.9999999999999998,0.2,0.2,1.0,1.0,0.0,5.0,2.321928094887362,1.0,4.999999999999999,0.9999999999999998,4.999999999999999,0.9999999999999998,0.2,0.2,1.0,1.0,0.0,15.095031043332735,15.777140828962004,28.884823260358782,0.5225938517009724,15.352367602046602,20.316174405123657,21.86980427761748,23.100612519619563,1.805301453772424,0.8316707858724204,0.7218957901199433
kx=5|ky=5|x=uniform|y=uniform|N=25|K=300,42,300,uniform,uniform,uniform,uniform,uniform|uniform,True,1.0,5.0,5.0,25.0,16.0,2.772588722239781,3.2188758248682006,25.0,0.04000000000000001,0.04000000000000001,1.0,1.0000000000000002,0.04000000000000001,0.2,624.9999999999999,125.0,1.0000000000000002,0.0,0.0,0,0,25,0.0,0.0,1.0,4.643856189774724,1.0,24.999999999999993,0.9999999999999997,24.999999999999986,0.9999999999999994,26.296227604864242,31.999926908815173,5.0,2.321928094887362,1.0,4.999999999999999,0.9999999999999998,4.999999999999999,0.9999999999999998,0.2,0.2,1.0,1.0,0.0,5.0,2.321928094887362,1.0,4.999999999999999,0.9999999999999998,4.999999999999999,0.9999999999999998,0.2,0.2,1.0,1.0,0.0,19.45500757939779,24.976874816836666,30.307820549213318,0.6419137775943698,19.28491641665434,26.020076423389952,28.49584273460655,31.67104664700421,1.8942387843258324,1.0836475544247048,0.9897224683435023
kx=5|ky=5|x=uniform|y=uniform|N=50|K=300,42,300,uniform,uniform,uniform,uniform,uniform|uniform,True,2.0,5.0,5.0,25.0,16.0,2.772588722239781,3.2188758248682006,50.0,0.04000000000000001,0.04000000000000001,1.0,2.0000000000000004,0.08000000000000002,0.4,624.9999999999999,125.0,2.0000000000000004,0.0,0.0,0,0,25,0.0,0.0,1.0,4.643856189774724,1.0,24.999999999999993,0.9999999999999997,24.999999999999986,0.9999999999999994,26.296227604864242,31.999926908815173,5.0,2.321928094887362,1.0,4.999999999999999,0.9999999999999998,4.999999999999999,0.9999999999999998,0.2,0.2,1.0,1.0,0.0,5.0,2.321928094887362,1.0,4.999999999999999,0.9999999999999998,4.999999999999999,0.9999999999999998,0.2,0.2,1.0,1.0,0.0,18.684324067925694,35.6350532870719,19.593289958790066,0.9536083070900206,18.385268607075698,26.463610703341764,29.46665579181904,34.9679064574929,1.2245806224243792,1.1205658938838945,1.0927495727454342
kx=5|ky=5|x=uniform|y=uniform|N=125|K=300,42,300,uniform,uniform,uniform,uniform,uniform|uniform,True,5.0,5.0,5.0,25.0,16.0,2.772588722239781,3.2188758248682006,125.0,0.04000000000000001,0.04000000000000001,1.0,5.000000000000001,0.20000000000000004,1.0,624.9999999999999,125.0,5.000000000000001,0.0,0.0,0,0,0,0.0,0.0,0.0,4.643856189774724,1.0,24.999999999999993,0.9999999999999997,24.999999999999986,0.9999999999999994,26.296227604864242,31.999926908815173,5.0,2.321928094887362,1.0,4.999999999999999,0.9999999999999998,4.999999999999999,0.9999999999999998,0.2,0.2,1.0,1.0,0.0,5.0,2.321928094887362,1.0,4.999999999999999,0.9999999999999998,4.999999999999999,0.9999999999999998,0.2,0.2,1.0,1.0,0.0,16.722192518375493,40.54153306871861,13.794827252715514,1.2122074609585072,15.793856772311386,25.465828552959813,28.63596836392873,33.939257597189616,0.8621767032947196,1.0889762894595454,1.0606042224377772
kx=5|ky=5|x=one_rare_0p8|y=one_rare_0p8|N=20|K=300,42,300,one_rare_0p8,one_rare_0p8,one_rare,one_rare,one_rare|one_rare,True,0.5,5.0,5.0,25.0,16.0,2.772588722239781,3.2188758248682006,20.0,0.0256,0.04409999999999999,1.7226562499999996,0.512,0.03125148788927336,0.1586243408884918,639.9695294784581,126.08405423767468,0.8,0.11341957503006259,0.1417744687875782,0,25,25,0.0,1.0,1.0,4.628619109281132,0.9967188733089662,24.737350946013713,0.9894940378405486,24.50740123517303,0.9802960494069213,26.296227604864242,31.999926908815173,5.0,2.314309554640566,0.9967188733089662,4.973665745304333,0.9947331490608666,4.9504950495049505,0.9900990099009901,0.16,0.21,0.8,1.3125,0.04000000000000026,5.0,2.314309554640566,0.9967188733089662,4.973665745304333,0.9947331490608666,4.9504950495049505,0.9900990099009901,0.16,0.21,0.8,1.3125,0.04000000000000026,18.579710459951734,22.043072012842735,31.321010118237258,0.5932027859195175,18.213602430495424,25.1020047189837,27.12962634349958,29.02450658752175,1.9575631323898286,1.0316927108769465,0.9070179025792159
kx=5|ky=5|x=one_rare_0p8|y=one_rare_0p8|N=39|K=300,42,300,one_rare_0p8,one_rare_0p8,one_rare,one_rare,one_rare|one_rare,True,1.0,5.0,5.0,25.0,16.0,2.772588722239781,3.2188758248682006,39.0,0.0256,0.04409999999999999,1.7226562499999996,0.9984000000000001,0.06094040138408304,0.30931746473255906,639.9695294784581,126.08405423767468,1.56,0.22116817130862196,0.14177446878757818,0,1,25,0.0,0.04,1.0,4.628619109281132,0.9967188733089662,24.737350946013713,0.9894940378405486,24.50740123517303,0.9802960494069213,26.296227604864242,31.999926908815173,5.0,2.314309554640566,0.9967188733089662,4.973665745304333,0.9947331490608666,4.9504950495049505,0.9900990099009901,0.16,0.21,0.8,1.3125,0.04000000000000026,5.0,2.314309554640566,0.9967188733089662,4.973665745304333,0.9947331490608666,4.9504950495049505,0.9900990099009901,0.16,0.21,0.8,1.3125,0.04000000000000026,19.77509145627362,34.038665408272365,22.977060787403765,0.8606449553858737,19.472361431445634,27.341978092518865,29.389282193263305,35.140346526620384,1.4360662992127353,1.117623509914666,1.0981383372141424
kx=5|ky=5|x=one_rare_0p8|y=one_rare_0p8|N=78|K=300,42,300,one_rare_0p8,one_rare_0p8,one_rare,one_rare,one_rare|one_rare,True,2.0,5.0,5.0,25.0,16.0,2.772588722239781,3.2188758248682006,78.0,0.0256,0.04409999999999999,1.7226562499999996,1.9968000000000001,0.12188080276816608,0.6186349294651181,639.9695294784581,126.08405423767468,3.12,0.4423363426172439,0.14177446878757818,0,0,25,0.0,0.0,1.0,4.628619109281132,0.9967188733089662,24.737350946013713,0.9894940378405486,24.50740123517303,0.9802960494069213,26.296227604864242,31.999926908815173,5.0,2.314309554640566,0.9967188733089662,4.973665745304333,0.9947331490608666,4.9504950495049505,0.9900990099009901,0.16,0.21,0.8,1.3125,0.04000000000000026,5.0,2.314309554640566,0.9967188733089662,4.973665745304333,0.9947331490608666,4.9504950495049505,0.9900990099009901,0.16,0.21,0.8,1.3125,0.04000000000000026,17.75228965323491,39.05945368462672,16.136620367344648,1.100124390926359,17.05801596122894,26.645197501300895,28.530296656806165,33.215102379043344,1.0085387729590405,1.0849577774238868,1.037974320181757
kx=5|ky=5|x=one_rare_0p8|y=one_rare_0p8|N=195|K=300,42,300,one_rare_0p8,one_rare_0p8,one_rare,one_rare,one_rare|one_rare,True,5.0,5.0,5.0,25.0,16.0,2.772588722239781,3.2188758248682006,195.0,0.0256,0.04409999999999999,1.7226562499999996,4.992,0.3047020069204152,1.5465873236627952,639.9695294784581,126.08405423767468,7.799999999999999,1.1058408565431102,0.14177446878757824,0,0,1,0.0,0.0,0.04,4.628619109281132,0.9967188733089662,24.737350946013713,0.9894940378405486,24.50740123517303,0.9802960494069213,26.296227604864242,31.999926908815173,5.0,2.314309554640566,0.9967188733089662,4.973665745304333,0.9947331490608666,4.9504950495049505,0.9900990099009901,0.16,0.21,0.8,1.3125,0.04000000000000026,5.0,2.314309554640566,0.9967188733089662,4.973665745304333,0.9947331490608666,4.9504950495049505,0.9900990099009901,0.16,0.21,0.8,1.3125,0.04000000000000026,16.35419998868217,30.22900788206744,17.69557626986993,0.9241970840208403,15.714948949925237,24.26631510446888,26.303783488178187,30.603779178949885,1.1059735168668707,1.0002873371582983,0.9563702837870957
kx=5|ky=5|x=one_rare_0p5|y=one_rare_0p5|N=50|K=300,42,300,one_rare_0p5,one_rare_0p5,one_rare,one_rare,one_rare|one_rare,True,0.5,5.0,5.0,25.0,16.0,2.772588722239781,3.2188758248682006,50.0,0.010000000000000002,0.050625,5.062499999999999,0.5000000000000001,0.06480000000000001,0.371900826446281,771.6049382716049,134.44444444444446,2.0,0.7180703308172535,0.35903516540862673,0,1,25,0.0,0.04,1.0,4.537991187178562,0.9772032125307271,23.231190568388612,0.9292476227355445,22.145328719723178,0.8858131487889271,26.296227604864242,31.999926908815173,5.0,2.268995593589281,0.9772032125307271,4.819874538656438,0.9639749077312876,4.705882352941176,0.9411764705882352,0.1,0.225,0.5,2.25,0.10000000000000009,5.0,2.268995593589281,0.9772032125307271,4.819874538656438,0.9639749077312876,4.705882352941176,0.9411764705882352,0.1,0.225,0.5,2.25,0.10000000000000009,18.779455022103427,31.006048433556295,22.74833129303448,0.8255311029276984,17.986032426385265,26.21118360001218,29.046805411670164,32.32261653058651,1.421770705814655,1.1045997109599524,1.0100840737133823
kx=5|ky=5|x=one_rare_0p5|y=one_rare_0p5|N=100|K=300,42,300,one_rare_0p5,one_rare_0p5,one_rare,one_rare,one_rare|one_rare,True,1.0,5.0,5.0,25.0,16.0,2.772588722239781,3.2188758248682006,100.0,0.010000000000000002,0.050625,5.062499999999999,1.0000000000000002,0.12960000000000002,0.743801652892562,771.6049382716049,134.44444444444446,4.0,1.436140661634507,0.35903516540862673,0,0,9,0.0,0.0,0.36,4.537991187178562,0.9772032125307271,23.231190568388612,0.9292476227355445,22.145328719723178,0.8858131487889271,26.296227604864242,31.999926908815173,5.0,2.268995593589281,0.9772032125307271,4.819874538656438,0.9639749077312876,4.705882352941176,0.9411764705882352,0.1,0.225,0.5,2.25,0.10000000000000009,5.0,2.268995593589281,0.9772032125307271,4.819874538656438,0.9639749077312876,4.705882352941176,0.9411764705882352,0.1,0.225,0.5,2.25,0.10000000000000009,16.93845988117225,30.753737973758653,18.658637424230882,0.9078079763303221,16.452954567674993,25.11241392059049,26.871446952033963,30.549703868154722,1.1661648390144301,1.0218745956953657,0.9546804264649446
