stage,scenario_seed,scenario_id,scenario_key,replicates,valid_rate,mean_zero_fraction_p,mean_zero_fraction_q,mean_expected_below_1_p,mean_expected_below_1_q,mean_expected_below_5_p,mean_expected_below_5_q,median_welch_df,p05_welch_df,minimum_welch_df,wald_normal_fpr_10,wald_normal_fpr_10_low,wald_normal_fpr_10_high,wald_normal_fpr_05,wald_normal_fpr_05_low,wald_normal_fpr_05_high,wald_normal_coverage_95,welch_reference_fpr_10,welch_reference_fpr_10_low,welch_reference_fpr_10_high,welch_reference_fpr_05,welch_reference_fpr_05_low,welch_reference_fpr_05_high,welch_reference_coverage_95,welch_unbiased_fpr_10,welch_unbiased_fpr_10_low,welch_unbiased_fpr_10_high,welch_unbiased_fpr_05,welch_unbiased_fpr_05_low,welch_unbiased_fpr_05_high,welch_unbiased_coverage_95
broad,2026072501,random_4x6_d5,broad:2026072501:random_4x6_d5,5000,1.0,0.1339,8.333333333333333e-05,0.10646666666666665,0.0,0.4203833333333334,0.0,371.5774757700398,334.9568929296274,303.4830332463336,0.1156,0.10703088700143773,0.12475932225392217,0.062,0.055645996304359874,0.06902651059951016,0.938,0.1148,0.10625818190088981,0.12393325567758218,0.0618,0.05545620400945182,0.06881660997519624,0.9382,0.1142,0.10567874259611648,0.12331361622468956,0.0614,0.05507667877524177,0.06839674937096232,0.9386
broad,2026072501,random_5x5_d0,broad:2026072501:random_5x5_d0,5000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4972.11478788497,4801.439791991129,4239.768414548568,0.092,0.08429893153598811,0.1003275132511785,0.045,0.0395948274633155,0.051103781306686476,0.955,0.092,0.08429893153598811,0.1003275132511785,0.045,0.0395948274633155,0.051103781306686476,0.955,0.0918,0.08410690139814984,0.10011985046979481,0.045,0.0395948274633155,0.051103781306686476,0.955
broad,2026072501,random_5x5_d1,broad:2026072501:random_5x5_d1,5000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2680.0120731491556,2389.3675549683653,2132.393853516397,0.0984,0.09044976166527606,0.10696685653699382,0.047,0.041473496167793764,0.05322204179442799,0.953,0.0982,0.09025738113052353,0.10675954415252437,0.047,0.041473496167793764,0.05322204179442799,0.953,0.098,0.09006501107959225,0.10655222128423367,0.047,0.041473496167793764,0.05322204179442799,0.953
broad,2026072501,random_5x5_d2,broad:2026072501:random_5x5_d2,5000,1.0,0.008976,0.154752,0.0,0.03991999999999999,0.100568,0.2764400000000001,997.3069967811266,916.8215277313251,828.3717268607722,0.1058,0.09757496310641671,0.11463029310706631,0.0502,0.04448534215006971,0.05660528251970368,0.9498,0.1058,0.09757496310641671,0.11463029310706631,0.0496,0.04392008579235034,0.055971460119757115,0.9504,0.1058,0.09757496310641671,0.11463029310706631,0.0494,0.04373172063796703,0.055760132354918446,0.9506
broad,2026072501,random_5x5_d3,broad:2026072501:random_5x5_d3,5000,1.0,0.0,0.043496,0.0,0.100496,0.0,0.24532800000000007,9950.355792586406,9696.212304302266,8873.303057102386,0.0968,0.08891101254321587,0.1053080623052782,0.0502,0.04448534215006971,0.05660528251970368,0.9498,0.0968,0.08891101254321587,0.1053080623052782,0.0502,0.04448534215006971,0.05660528251970368,0.9498,0.0968,0.08891101254321587,0.1053080623052782,0.0502,0.04448534215006971,0.05660528251970368,0.9498
broad,2026072501,random_5x5_d4,broad:2026072501:random_5x5_d4,5000,1.0,0.00010400000000000001,0.051255999999999996,0.0,0.093672,1.6e-05,0.30272,993.5820046958461,841.3159978703768,701.5803841272732,0.0972,0.08929563628725427,0.10572282439968374,0.0464,0.04090958228231389,0.05258687692224192,0.9536,0.0968,0.08891101254321587,0.1053080623052782,0.0462,0.0407216699236964,0.05237509636163745,0.9538,0.0966,0.08871871668658596,0.10510066524268613,0.0458,0.040345934701495674,0.05195144574539421,0.9542
broad,2026072501,random_5x5_d5,broad:2026072501:random_5x5_d5,5000,1.0,0.161024,8e-06,0.059248,0.0,0.432192,0.0,406.07063258266885,357.90249625241756,318.21331806619406,0.1076,0.09931013399186059,0.11649235849462022,0.0566,0.05052881403128711,0.06335198405358955,0.9434,0.1064,0.09815326877688091,0.11525106619426803,0.0564,0.05033958885978194,0.06314151630587274,0.9436,0.1054,0.09718947343586365,0.1142163969391754,0.0564,0.05033958885978194,0.06314151630587274,0.9436
broad,2026072501,random_5x10_d0,broad:2026072501:random_5x10_d0,5000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9973.992270417803,9793.546709317876,9381.092754155206,0.0954,0.08756516763547541,0.10385605677846481,0.0478,0.04222578729757764,0.054068522341532026,0.9522,0.0954,0.08756516763547541,0.10385605677846481,0.0478,0.04222578729757764,0.054068522341532026,0.9522,0.0954,0.08756516763547541,0.10385605677846481,0.0478,0.04222578729757764,0.054068522341532026,0.9522
broad,2026072501,random_5x10_d1,broad:2026072501:random_5x10_d1,5000,1.0,0.0,4e-06,0.0,0.0,0.0,0.0,4728.511177235286,4366.979393756812,3887.886847460265,0.0908,0.08314692350146155,0.09908136377037322,0.0464,0.04090958228231389,0.05258687692224192,0.9536,0.0908,0.08314692350146155,0.09908136377037322,0.0462,0.0407216699236964,0.05237509636163745,0.9538,0.0908,0.08314692350146155,0.09908136377037322,0.0462,0.0407216699236964,0.05237509636163745,0.9538
broad,2026072501,random_5x10_d2,broad:2026072501:random_5x10_d2,5000,1.0,0.012588,0.020516,0.0,0.0,0.025604000000000002,0.018136000000000003,1818.9509521934237,1727.589177764833,1653.5643480172773,0.0984,0.09044976166527606,0.10696685653699382,0.0494,0.04373172063796703,0.055760132354918446,0.9506,0.0984,0.09044976166527606,0.10696685653699382,0.0494,0.04373172063796703,0.055760132354918446,0.9506,0.098,0.09006501107959225,0.10655222128423367,0.0494,0.04373172063796703,0.055760132354918446,0.9506
broad,2026072501,random_5x10_d3,broad:2026072501:random_5x10_d3,5000,1.0,0.046852,0.096744,0.014008000000000001,0.10253599999999999,0.10075999999999999,0.25455600000000006,19963.453015816016,19730.60204475053,18978.051705266385,0.101,0.0929516499105266,0.10966097624162902,0.0482,0.04260210373766007,0.05449159173989355,0.9518,0.101,0.0929516499105266,0.10966097624162902,0.0482,0.04260210373766007,0.05449159173989355,0.9518,0.101,0.0929516499105266,0.10966097624162902,0.0482,0.04260210373766007,0.05449159173989355,0.9518
broad,2026072501,random_5x10_d4,broad:2026072501:random_5x10_d4,5000,1.0,0.001668,0.039388,0.0,0.015819999999999997,0.007612000000000001,0.17062,1870.9840896963394,1674.869884406174,1505.8486769074855,0.0946,0.08679635247448181,0.1030261002625705,0.0496,0.04392008579235034,0.055971460119757115,0.9504,0.0944,0.08660417615817816,0.10281858365965217,0.0496,0.04392008579235034,0.055971460119757115,0.9504,0.094,0.08621985671290236,0.10240351726648403,0.0496,0.04392008579235034,0.055971460119757115,0.9504
broad,2026072501,random_5x10_d5,broad:2026072501:random_5x10_d5,5000,1.0,0.157124,0.0004720000000000001,0.013332,0.0,0.476516,0.0,812.5261860814369,745.6381534039073,683.4893592381687,0.1112,0.1027827165852735,0.1202142484472029,0.0608,0.054507540668491145,0.06776680872004703,0.9392,0.111,0.1025897185733455,0.12000755353990891,0.0604,0.05412821616515825,0.06734674738493598,0.9396,0.1108,0.10239672947720273,0.11980084971682971,0.0602,0.053938584463858776,0.06713668616701347,0.9398
broad,2026072501,random_8x8_d0,broad:2026072501:random_8x8_d0,5000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12770.243127629721,12566.587001167518,12025.397719702112,0.088,0.08046054825312766,0.09617203814959939,0.0414,0.03622115480088501,0.04728298142312138,0.9586,0.088,0.08046054825312766,0.09617203814959939,0.0414,0.03622115480088501,0.04728298142312138,0.9586,0.0878,0.0802687542239326,0.09596413925957249,0.0414,0.03622115480088501,0.04728298142312138,0.9586
broad,2026072501,random_8x8_d1,broad:2026072501:random_8x8_d1,5000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6032.23485336074,5611.096170006494,5169.207744822096,0.1038,0.0956478984489612,0.11256042857230204,0.0554,0.049393802093284464,0.06208883847626033,0.9446,0.1038,0.0956478984489612,0.11256042857230204,0.0552,0.049204713358980225,0.061878234291342586,0.9448,0.1038,0.0956478984489612,0.11256042857230204,0.0552,0.049204713358980225,0.061878234291342586,0.9448
broad,2026072501,random_8x8_d2,broad:2026072501:random_8x8_d2,5000,1.0,0.0038,0.035078125,0.0,0.02159375,0.00688125,0.11343125,2357.6094728430185,2256.6812222023145,2141.8362172447137,0.1058,0.09757496310641671,0.11463029310706631,0.05,0.04429689670057055,0.05639403504998086,0.95,0.1058,0.09757496310641671,0.11463029310706631,0.0498,0.04410847786419271,0.056182760967136716,0.9502,0.1058,0.09757496310641671,0.11463029310706631,0.0498,0.04410847786419271,0.056182760967136716,0.9502
broad,2026072501,random_8x8_d3,broad:2026072501:random_8x8_d3,5000,1.0,0.091578125,0.08871875,0.088209375,0.09249375,0.235346875,0.1565125,25569.847170909426,25350.087459826736,24877.580096242244,0.1022,0.09410694680069474,0.11090383686679268,0.0498,0.04410847786419271,0.056182760967136716,0.9502,0.1022,0.09410694680069474,0.11090383686679268,0.0498,0.04410847786419271,0.056182760967136716,0.9502,0.1022,0.09410694680069474,0.11090383686679268,0.0498,0.04410847786419271,0.056182760967136716,0.9502
broad,2026072501,random_8x8_d4,broad:2026072501:random_8x8_d4,5000,1.0,0.000153125,0.04290625,0.0,0.0357,0.0,0.131671875,2472.5959416753476,2226.498951048033,2005.5217179220247,0.0936,0.08583558172805157,0.10198840641289085,0.0404,0.035285968403331106,0.04621970322456541,0.9596,0.0936,0.08583558172805157,0.10198840641289085,0.0404,0.035285968403331106,0.04621970322456541,0.9596,0.0936,0.08583558172805157,0.10198840641289085,0.0404,0.035285968403331106,0.04621970322456541,0.9596
broad,2026072501,random_8x8_d5,broad:2026072501:random_8x8_d5,5000,1.0,0.216834375,1.875e-05,0.16453125,0.0,0.50550625,0.0,1025.526512741249,944.4429950011152,882.5497103385486,0.1094,0.10104605723003103,0.11835367152944758,0.055,0.04901564776937427,0.06166760696172657,0.945,0.1094,0.10104605723003103,0.11835367152944758,0.0548,0.04882660544300011,0.06145695636887875,0.9452,0.1088,0.10046733357174994,0.11773331643006271,0.0546,0.04863758649946047,0.06124628239319642,0.9454
broad,2026072501,random_8x12_d0,broad:2026072501:random_8x12_d0,5000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19174.494234074242,18998.195948069206,18437.50267650291,0.092,0.08429893153598811,0.1003275132511785,0.0444,0.039031820881426316,0.05046770913090974,0.9556,0.092,0.08429893153598811,0.1003275132511785,0.0444,0.039031820881426316,0.05046770913090974,0.9556,0.092,0.08429893153598811,0.1003275132511785,0.0442,0.03884421475711896,0.05025562233599513,0.9558
broad,2026072501,random_8x12_d1,broad:2026072501:random_8x12_d1,5000,1.0,4.166666666666666e-06,0.0,0.0,0.0,0.0,0.0,9313.10714202864,8769.804748730981,8273.722751423302,0.0938,0.08602771364704209,0.10219596741312231,0.0424,0.037157211511963724,0.048345389308152555,0.9576,0.0938,0.08602771364704209,0.10219596741312231,0.0424,0.037157211511963724,0.048345389308152555,0.9576,0.0938,0.08602771364704209,0.10219596741312231,0.0424,0.037157211511963724,0.048345389308152555,0.9576
broad,2026072501,random_8x12_d2,broad:2026072501:random_8x12_d2,5000,1.0,0.0017395833333333332,0.00745,0.0,0.0,0.0,0.012835416666666665,3547.1666099929034,3411.7363863859346,3290.251501027824,0.0996,0.09160426345312381,0.10821051226447792,0.055,0.04901564776937427,0.06166760696172657,0.945,0.0996,0.09160426345312381,0.10821051226447792,0.0548,0.04882660544300011,0.06145695636887875,0.9452,0.0996,0.09160426345312381,0.10821051226447792,0.0548,0.04882660544300011,0.06145695636887875,0.9452
broad,2026072501,random_8x12_d3,broad:2026072501:random_8x12_d3,5000,1.0,0.01845208333333333,0.18875416666666664,0.014470833333333334,0.18876666666666664,0.08899375,0.3277395833333333,38331.68008462025,37982.2507015075,37120.951698790464,0.1022,0.09410694680069474,0.11090383686679268,0.0534,0.0475039707136969,0.059981740663628116,0.9466,0.1022,0.09410694680069474,0.11090383686679268,0.0534,0.0475039707136969,0.059981740663628116,0.9466,0.1022,0.09410694680069474,0.11090383686679268,0.0534,0.0475039707136969,0.059981740663628116,0.9466
broad,2026072501,random_8x12_d4,broad:2026072501:random_8x12_d4,5000,1.0,7.916666666666666e-05,0.09513333333333332,0.0,0.1094875,0.0,0.2803083333333333,3536.9493376292476,3260.980323904645,2976.9984613344027,0.0892,0.08161156623219645,0.09741917768586247,0.0446,0.03921945850747833,0.0506797644240797,0.9554,0.0888,0.08122784547465063,0.09700351260496436,0.0446,0.03921945850747833,0.0506797644240797,0.9554,0.0888,0.08122784547465063,0.09700351260496436,0.0444,0.039031820881426316,0.05046770913090974,0.9556
broad,2026072501,random_8x12_d5,broad:2026072501:random_8x12_d5,5000,1.0,0.15212708333333333,6.041666666666666e-05,0.13683125,0.0,0.37578958333333334,0.0,1446.038360835932,1370.1295179073807,1302.8575372899231,0.1078,0.09950297750115336,0.1166992079045494,0.052,0.046182524523658765,0.05850533641911242,0.948,0.107,0.09873165928086486,0.11587175444795,0.052,0.046182524523658765,0.05850533641911242,0.948,0.107,0.09873165928086486,0.11587175444795,0.052,0.046182524523658765,0.05850533641911242,0.948
broad,2026072501,random_10x10_d0,broad:2026072501:random_10x10_d0,5000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19974.461691218465,19812.990981049155,19354.98363939156,0.0846,0.07720173303417406,0.09263607374177939,0.038,0.03304526128739777,0.04366409530983501,0.962,0.0846,0.07720173303417406,0.09263607374177939,0.038,0.03304526128739777,0.04366409530983501,0.962,0.0846,0.07720173303417406,0.09263607374177939,0.038,0.03304526128739777,0.04366409530983501,0.962
broad,2026072501,random_10x10_d1,broad:2026072501:random_10x10_d1,5000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9959.03670147483,9386.317656598078,8682.293907948533,0.0954,0.08756516763547541,0.10385605677846481,0.0484,0.04279030408863613,0.05470308430813947,0.9516,0.0954,0.08756516763547541,0.10385605677846481,0.0484,0.04279030408863613,0.05470308430813947,0.9516,0.0952,0.08737294742283017,0.1036485840718881,0.0484,0.04279030408863613,0.05470308430813947,0.9516
broad,2026072501,random_10x10_d2,broad:2026072501:random_10x10_d2,5000,1.0,0.0012460000000000001,0.06640800000000001,0.0,0.008748,0.0018560000000000002,0.23858999999999997,3741.488458791941,3600.248159501348,3461.9101967725505,0.0998,0.0917967165871111,0.10841775204971262,0.0526,0.04674871022497823,0.05913822947545888,0.9474,0.0998,0.0917967165871111,0.10841775204971262,0.0524,0.04655995670627651,0.05892729007493863,0.9476,0.0998,0.0917967165871111,0.10841775204971262,0.0524,0.04655995670627651,0.05892729007493863,0.9476
broad,2026072501,random_10x10_d3,broad:2026072501:random_10x10_d3,5000,1.0,0.011138,0.142412,0.01,0.15961999999999998,0.050602,0.347396,39972.79164248174,39783.207771474794,39338.05301163958,0.0944,0.08660417615817816,0.10281858365965217,0.0484,0.04279030408863613,0.05470308430813947,0.9516,0.0944,0.08660417615817816,0.10281858365965217,0.0484,0.04279030408863613,0.05470308430813947,0.9516,0.0944,0.08660417615817816,0.10281858365965217,0.0484,0.04279030408863613,0.05470308430813947,0.9516
broad,2026072501,random_10x10_d4,broad:2026072501:random_10x10_d4,5000,1.0,0.002182,0.17827799999999996,0.0,0.19017999999999996,0.00018600000000000002,0.393988,3849.3465395106127,3533.005504931845,3151.4911421250904,0.093,0.08525925317287317,0.10136565621040333,0.0452,0.03978255839785056,0.05131574329137339,0.9548,0.093,0.08525925317287317,0.10136565621040333,0.0452,0.03978255839785056,0.05131574329137339,0.9548,0.093,0.08525925317287317,0.10136565621040333,0.0452,0.03978255839785056,0.05131574329137339,0.9548
broad,2026072501,random_10x10_d5,broad:2026072501:random_10x10_d5,5000,1.0,0.112798,2e-06,0.09573399999999999,0.0,0.42339800000000005,0.0,1494.1399803921358,1411.5663053355336,1323.2935641683002,0.108,0.09969583027538101,0.11690604804954374,0.0546,0.04863758649946047,0.06124628239319642,0.9454,0.1074,0.0991172997701778,0.11628549979708103,0.0544,0.048448591059440875,0.06103558491399403,0.9456,0.1072,0.09892447485888445,0.1160786317891524,0.0544,0.048448591059440875,0.06103558491399403,0.9456
broad,2026072501,random_10x15_d0,broad:2026072501:random_10x15_d0,5000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29972.540954604807,29797.41214866462,29350.45287707725,0.091,0.08333889592848116,0.09928908426257556,0.0442,0.03884421475711896,0.05025562233599513,0.9558,0.091,0.08333889592848116,0.09928908426257556,0.0442,0.03884421475711896,0.05025562233599513,0.9558,0.091,0.08333889592848116,0.09928908426257556,0.0442,0.03884421475711896,0.05025562233599513,0.9558
broad,2026072501,random_10x15_d1,broad:2026072501:random_10x15_d1,5000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14496.81170807261,13813.51430098646,12935.293789233336,0.0954,0.08756516763547541,0.10385605677846481,0.049,0.043355071700947344,0.05533739545349418,0.951,0.0954,0.08756516763547541,0.10385605677846481,0.049,0.043355071700947344,0.05533739545349418,0.951,0.0954,0.08756516763547541,0.10385605677846481,0.049,0.043355071700947344,0.05533739545349418,0.951
broad,2026072501,random_10x15_d2,broad:2026072501:random_10x15_d2,5000,1.0,0.012461333333333335,6.4e-05,0.0,0.0,0.06544533333333334,5.333333333333334e-06,5694.553770150884,5506.291565852681,5306.420391729316,0.099,0.0910269658890982,0.1075887310708376,0.0486,0.04297853230752914,0.05491454900846843,0.9514,0.099,0.0910269658890982,0.1075887310708376,0.0486,0.04297853230752914,0.05491454900846843,0.9514,0.099,0.0910269658890982,0.1075887310708376,0.0486,0.04297853230752914,0.05491454900846843,0.9514
broad,2026072501,random_10x15_d3,broad:2026072501:random_10x15_d3,5000,1.0,0.05155066666666667,0.14732,0.054666666666666676,0.15197333333333332,0.1766293333333333,0.301768,59961.70551597212,59715.616044199895,58949.7226008969,0.0878,0.0802687542239326,0.09596413925957249,0.0442,0.03884421475711896,0.05025562233599513,0.9558,0.0878,0.0802687542239326,0.09596413925957249,0.0442,0.03884421475711896,0.05025562233599513,0.9558,0.0878,0.0802687542239326,0.09596413925957249,0.0442,0.03884421475711896,0.05025562233599513,0.9558
broad,2026072501,random_10x15_d4,broad:2026072501:random_10x15_d4,5000,1.0,0.0006053333333333333,0.107096,0.0,0.10661199999999998,0.001484,0.3241413333333333,5624.87274519476,5249.779874198201,4780.260957799711,0.085,0.07758493466579117,0.09305225794860628,0.0396,0.03453846664891083,0.04536843330209778,0.9604,0.085,0.07758493466579117,0.09305225794860628,0.0394,0.03435168327487957,0.045155523756907054,0.9606,0.085,0.07758493466579117,0.09305225794860628,0.0394,0.03435168327487957,0.045155523756907054,0.9606
broad,2026072501,random_10x15_d5,broad:2026072501:random_10x15_d5,5000,1.0,0.08852,0.00012133333333333333,0.057724,0.0,0.3262,0.0,2193.5562436561104,2096.540190289364,2005.2869395989285,0.1122,0.10374783964992389,0.1212475899786624,0.0574,0.05128593705566524,0.06419363270609932,0.9426,0.112,0.10355479737222283,0.12104093933714148,0.0574,0.05128593705566524,0.06419363270609932,0.9426,0.112,0.10355479737222283,0.12104093933714148,0.0574,0.05128593705566524,0.06419363270609932,0.9426
broad,2026072501,random_20x20_d0,broad:2026072501:random_20x20_d0,5000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79969.98370123316,79772.52696572745,79065.03292620977,0.0876,0.08007697237976286,0.09575622818452026,0.0444,0.039031820881426316,0.05046770913090974,0.9556,0.0876,0.08007697237976286,0.09575622818452026,0.0444,0.039031820881426316,0.05046770913090974,0.9556,0.0876,0.08007697237976286,0.09575622818452026,0.0444,0.039031820881426316,0.05046770913090974,0.9556
broad,2026072501,random_20x20_d1,broad:2026072501:random_20x20_d1,5000,1.0,0.0,0.0001295,0.0,0.0,0.0,0.0,39282.26638953256,38173.87895072262,36683.14559155785,0.0924,0.0846830261007529,0.10074280452485768,0.0452,0.03978255839785056,0.05131574329137339,0.9548,0.0924,0.0846830261007529,0.10074280452485768,0.0452,0.03978255839785056,0.05131574329137339,0.9548,0.0924,0.0846830261007529,0.10074280452485768,0.0452,0.03978255839785056,0.05131574329137339,0.9548
broad,2026072501,random_20x20_d2,broad:2026072501:random_20x20_d2,5000,1.0,0.003871,0.0166505,0.0,0.0030775,0.01514,0.050770499999999996,15104.713053729462,14781.501223225547,14403.106936193784,0.096,0.08814189353368367,0.1044784096379225,0.0444,0.039031820881426316,0.05046770913090974,0.9556,0.0958,0.08794964072133023,0.10427096953105396,0.0444,0.039031820881426316,0.05046770913090974,0.9556,0.0958,0.08794964072133023,0.10427096953105396,0.0444,0.039031820881426316,0.05046770913090974,0.9556
broad,2026072501,random_20x20_d3,broad:2026072501:random_20x20_d3,5000,1.0,0.00018850000000000003,0.123677,0.0,0.140457,0.0036609999999999998,0.25788649999999996,159953.12028804648,159634.8245811223,158946.21573065073,0.0996,0.09160426345312381,0.10821051226447792,0.0518,0.045993846130679035,0.05829432189287017,0.9482,0.0996,0.09160426345312381,0.10821051226447792,0.0518,0.045993846130679035,0.05829432189287017,0.9482,0.0996,0.09160426345312381,0.10821051226447792,0.0518,0.045993846130679035,0.05829432189287017,0.9482
broad,2026072501,random_20x20_d4,broad:2026072501:random_20x20_d4,5000,1.0,0.0008060000000000001,0.135977,0.0,0.144154,0.003125,0.3676065,15192.26669947154,14563.180673330391,13964.266117792653,0.0828,0.07547796479300165,0.09076260570995401,0.0376,0.032672347643197874,0.043237623115590956,0.9624,0.0828,0.07547796479300165,0.09076260570995401,0.0376,0.032672347643197874,0.043237623115590956,0.9624,0.0828,0.07547796479300165,0.09076260570995401,0.0376,0.032672347643197874,0.043237623115590956,0.9624
broad,2026072501,random_20x20_d5,broad:2026072501:random_20x20_d5,5000,1.0,0.08344,7.250000000000001e-05,0.0346745,0.0,0.40077700000000005,0.0,6102.808754278754,5914.5823770594825,5684.677016667636,0.1036,0.0954552451429801,0.11235338895906116,0.0536,0.04769284678695338,0.06019255750959362,0.9464,0.1036,0.0954552451429801,0.11235338895906116,0.0536,0.04769284678695338,0.06019255750959362,0.9464,0.1034,0.09526260160094047,0.1121463395818788,0.0536,0.04769284678695338,0.06019255750959362,0.9464
broad,2026072601,random_2x2_d0,broad:2026072601:random_2x2_d0,5000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,772.1115646988685,623.6492940356366,410.8221663975791,0.1006,0.09256663145562494,0.10924660885808668,0.0452,0.03978255839785056,0.05131574329137339,0.9548,0.1002,0.09218165360924936,0.10883220086601832,0.045,0.0395948274633155,0.051103781306686476,0.955,0.0998,0.0917967165871111,0.10841775204971262,0.0448,0.03940712743434635,0.05089178841643366,0.9552
broad,2026072601,random_2x2_d1,broad:2026072601:random_2x2_d1,5000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,399.06408305651576,308.70912792445534,251.19500552606115,0.102,0.09391437231340359,0.11069671843486185,0.0498,0.04410847786419271,0.056182760967136716,0.9502,0.1014,0.09333670876034914,0.11007530323025039,0.0486,0.04297853230752914,0.05491454900846843,0.9514,0.1006,0.09256663145562494,0.10924660885808668,0.0476,0.04203767154178206,0.05385694517810563,0.9524
broad,2026072601,random_2x2_d2,broad:2026072601:random_2x2_d2,5000,1.0,0.1244,0.0,0.0,0.0,0.0,0.0,249.01690766926828,197.42412274232998,165.01218481880773,0.1218,0.11302384861458527,0.13115684113665593,0.064,0.05754498657409183,0.07112444952199798,0.936,0.1198,0.11108978063043588,0.12909397992858554,0.0624,0.05602563980511454,0.06944625293719944,0.9376,0.1194,0.11070306335447488,0.12868131136610256,0.062,0.055645996304359874,0.06902651059951016,0.938
broad,2026072601,random_2x2_d3,broad:2026072601:random_2x2_d3,5000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1570.3940412721793,1400.8003776578919,1102.8545985902003,0.091,0.08333889592848116,0.09928908426257556,0.0454,0.039970320043562504,0.05152767456488344,0.9546,0.0906,0.08295496271923773,0.09887363163337505,0.045,0.0395948274633155,0.051103781306686476,0.955,0.0902,0.08257107622794863,0.09845813228622019,0.0446,0.03921945850747833,0.0506797644240797,0.9554
broad,2026072601,random_2x2_d4,broad:2026072601:random_2x2_d4,5000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,238.09735449341792,172.69128394617894,136.01927028049548,0.1014,0.09333670876034914,0.11007530323025039,0.0546,0.04863758649946047,0.06124628239319642,0.9454,0.1,0.09198917998158554,0.10862498157446016,0.0534,0.0475039707136969,0.059981740663628116,0.9466,0.0986,0.09064215265544256,0.10717415846604927,0.0526,0.04674871022497823,0.05913822947545888,0.9474
broad,2026072601,random_2x2_d5,broad:2026072601:random_2x2_d5,5000,1.0,0.1262,0.0,0.0,0.0,0.0,0.0,245.14375157590013,193.4049348685527,170.9728397168011,0.122,0.1132172991525931,0.13136308351787007,0.0652,0.058685289271312426,0.07238230434010923,0.9348,0.1208,0.11205671478998738,0.13012551036514391,0.0638,0.057355001503384614,0.07091474167348323,0.9362,0.1198,0.11108978063043588,0.12909397992858554,0.0622,0.05583580826565628,0.06923639155743572,0.9378
broad,2026072601,random_2x5_d0,broad:2026072601:random_2x5_d0,5000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1974.4628313587673,1815.7457373114494,1468.230976346928,0.0928,0.08506716616278633,0.10115805030126816,0.0446,0.03921945850747833,0.0506797644240797,0.9554,0.0926,0.08487509046113607,0.10095043308369646,0.0446,0.03921945850747833,0.0506797644240797,0.9554,0.0924,0.0846830261007529,0.10074280452485768,0.0442,0.03884421475711896,0.05025562233599513,0.9558
broad,2026072601,random_2x5_d1,broad:2026072601:random_2x5_d1,5000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,961.9721855543726,823.8622055471102,704.6690061505385,0.0932,0.08545135145874014,0.10157325084375834,0.0458,0.040345934701495674,0.05195144574539421,0.9542,0.0932,0.08545135145874014,0.10157325084375834,0.0454,0.039970320043562504,0.05152767456488344,0.9546,0.093,0.08525925317287317,0.10136565621040333,0.0452,0.03978255839785056,0.05131574329137339,0.9548
broad,2026072601,random_2x5_d2,broad:2026072601:random_2x5_d2,5000,1.0,0.0088,0.0,0.0,0.0,0.00084,0.0,374.48927067240425,345.1677453509517,320.75081162556404,0.1074,0.0991172997701778,0.11628549979708103,0.0544,0.048448591059440875,0.06103558491399403,0.9456,0.1068,0.09853885305910906,0.11566486775048385,0.053,0.047126291449339705,0.05956003408954136,0.947,0.1062,0.09796049076292289,0.11504415128900407,0.0526,0.04674871022497823,0.05913822947545888,0.9474
broad,2026072601,random_2x5_d3,broad:2026072601:random_2x5_d3,5000,1.0,0.0,0.11582,0.0,0.0,0.0,0.09999999999999999,3952.254176797066,3753.2214976762657,3339.1612060556913,0.1058,0.09757496310641671,0.11463029310706631,0.0556,0.04958291385480927,0.06229941963395749,0.9444,0.1058,0.09757496310641671,0.11463029310706631,0.0554,0.049393802093284464,0.06208883847626033,0.9446,0.1058,0.09757496310641671,0.11463029310706631,0.0552,0.049204713358980225,0.061878234291342586,0.9448
broad,2026072601,random_2x5_d4,broad:2026072601:random_2x5_d4,5000,1.0,0.01314,0.16754000000000002,0.0,0.19812,0.00016,0.39624,412.22884996057735,324.3619434499001,258.35752868236943,0.1062,0.09796049076292289,0.11504415128900407,0.0526,0.04674871022497823,0.05913822947545888,0.9474,0.1056,0.09738221351103542,0.11442334978322562,0.0526,0.04674871022497823,0.05913822947545888,0.9474,0.1046,0.09641860881615973,0.11338848988199142,0.0522,0.04637122809422762,0.05871632576776554,0.9478
