scenario_id,regime,replicates,n,rows,columns,true_delta,population_score_correlation,min_expected_joint,expected_joint_below_1,mean_zero_fraction,paired_wald_valid_rate,jackknife_valid_rate,mean_delta_plugin_bias,mean_delta_jackknife_bias,mean_paired_se,mean_unpaired_se,mean_se_ratio_paired_to_unpaired,mean_test_microseconds,paired_wald_normal_reject_10,paired_wald_normal_reject_10_low,paired_wald_normal_reject_10_high,paired_wald_normal_reject_05,paired_wald_normal_reject_05_low,paired_wald_normal_reject_05_high,paired_wald_t_reject_10,paired_wald_t_reject_10_low,paired_wald_t_reject_10_high,paired_wald_t_reject_05,paired_wald_t_reject_05_low,paired_wald_t_reject_05_high,paired_jackknife_t_reject_10,paired_jackknife_t_reject_10_low,paired_jackknife_t_reject_10_high,paired_jackknife_t_reject_05,paired_jackknife_t_reject_05_low,paired_jackknife_t_reject_05_high,unpaired_wald_normal_reject_10,unpaired_wald_normal_reject_10_low,unpaired_wald_normal_reject_10_high,unpaired_wald_normal_reject_05,unpaired_wald_normal_reject_05_low,unpaired_wald_normal_reject_05_high
regular_2x2_bal_n50_positive,regular,300,50,2,2,0.0,0.8,7.005134345964755,0.0,0.0008333333333333334,1.0,1.0,0.004734161794981506,0.004747719531423558,0.04010652691823059,0.08599731792122398,0.46888199889903587,1.792499873166283,0.05,0.030531640629347285,0.08084703347274416,0.013333333333333334,0.005196961739358859,0.03377553025253262,0.043333333333333335,0.025496448084407243,0.07271746563401146,0.01,0.003406618437715286,0.02898349336233983,0.03333333333333333,0.01820494733885481,0.06026182580405482,0.006666666666666667,0.0018301483579117855,0.023977583250306973,0.0033333333333333335,0.0005886577218511581,0.018636693694531237,0.0033333333333333335,0.0005886577218511581,0.018636693694531237
regular_2x2_weak_n100_negative,regular,300,100,2,2,-4.440892098500626e-16,-0.29949093655978754,4.529267549812524,0.0,0.0033333333333333335,1.0,1.0,-0.0030246894822509424,-0.0019515507188952845,0.053664602670414015,0.04806216011496081,1.1152064903165082,1.4798634219914675,0.10666666666666667,0.07657584904594215,0.1467032883173674,0.06333333333333334,0.04091688238391527,0.09679131248552161,0.10666666666666667,0.07657584904594215,0.1467032883173674,0.06,0.03828636952469206,0.09283944515290846,0.10666666666666667,0.07657584904594215,0.1467032883173674,0.056666666666666664,0.035677476463289524,0.08886595802247463,0.13333333333333333,0.099466416834112,0.17647176206388843,0.08,0.054346855395144764,0.11627324043347391
sparse_3x3_strong_n50_positive,sparse,300,50,3,3,0.0,0.7999999999999999,0.2288925284533338,0.3333333333333333,0.3907407407407408,0.9533333333333334,0.9433333333333334,-0.0038878845671057446,-0.0019875065555648875,0.03553566886355557,0.08211495823101124,0.46553360256602666,2.4466666703422866,0.027972027972027972,0.014240621888521147,0.054215626232175525,0.01048951048951049,0.0035736705900708318,0.030380957090651646,0.027972027972027972,0.014240621888521147,0.054215626232175525,0.01048951048951049,0.0035736705900708318,0.030380957090651646,0.028268551236749116,0.014392302939608498,0.05477991122451312,0.0176678445229682,0.007569663162461909,0.04068507266826918,0.0033333333333333335,0.0005886577218511581,0.018636693694531237,0.0,0.0,0.012642971224546036
boundary_2x2_weak_n250,boundary,300,250,2,2,9.992007221626409e-16,0.24950900520327948,4.019625348733103,0.0,0.0033333333333333335,1.0,1.0,-7.385739457869733e-05,0.00021891281554007247,0.007060950990612182,0.007599048205290515,0.9433621615747961,1.6680534463375807,0.016666666666666666,0.007139477350633337,0.0384153948330945,0.013333333333333334,0.005196961739358859,0.03377553025253262,0.016666666666666666,0.007139477350633337,0.0384153948330945,0.013333333333333334,0.005196961739358859,0.03377553025253262,0.016666666666666666,0.007139477350633337,0.0384153948330945,0.013333333333333334,0.005196961739358859,0.03377553025253262,0.013333333333333334,0.005196961739358859,0.03377553025253262,0.013333333333333334,0.005196961739358859,0.03377553025253262
power_2x2_n100,power,200,100,2,2,-0.050000000000000266,0.2788831012499816,3.834106240060664,0.0,0.0075,1.0,1.0,0.003438509515426319,0.004893205120353067,0.05069751322607998,0.05794094265857055,0.8761464637500197,1.90083053894341,0.195,0.14605520534400512,0.2554404437461275,0.135,0.09446570454787909,0.18929138370752555,0.19,0.14167171527790673,0.25001238707599854,0.13,0.0902820227966932,0.18366351872248407,0.165,0.1199685532821731,0.22265781539059554,0.085,0.053745750177475606,0.13189587071565567,0.15,0.10713593562241996,0.20605579284166664,0.085,0.053745750177475606,0.13189587071565567
