scenario_seed,scenario_id,rows,columns,repetitions,median_normal_ms,median_welch_ms,welch_over_normal
2026072501,random_2x2_d5,2,2,30,0.1129995216615498,0.12387550668790936,1.0962480625266249
2026072501,random_2x5_d5,2,5,30,0.11447904398664832,0.1256875111721456,1.0979084625025741
