configuration_id,anchor_configuration_id,configuration_label,n_p,n_q,mi_p,mi_q,mi_difference,minimum_expected_count,method,method_label,replicates,valid_count,valid_rate,reject_count,rejection_rate,wilson_low,wilson_high
CURVE_CURVE_C1_N0_n1000_di0p01_scale1,C1_N0_n1000,"Balanced, large sample",1000,1000,0.09999999999999987,0.1100000000000001,0.01,134.94388443628313,empirical_lr,Oracle-calibrated LR,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385
CURVE_CURVE_C1_N0_n1000_di0p01_scale1,C1_N0_n1000,"Balanced, large sample",1000,1000,0.09999999999999987,0.1100000000000001,0.01,134.94388443628313,expanded_welch,Expanded Welch,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385
CURVE_CURVE_C1_N0_n1000_di0p01_scale1,C1_N0_n1000,"Balanced, large sample",1000,1000,0.09999999999999987,0.1100000000000001,0.01,134.94388443628313,normal_wald,Normal Wald,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385
CURVE_CURVE_C1_N0_n1000_di0p01_scale1,C1_N0_n1000,"Balanced, large sample",1000,1000,0.09999999999999987,0.1100000000000001,0.01,134.94388443628313,simple_welch,Simple Welch,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385
CURVE_CURVE_C1_N0_n1000_di0p02_scale1,C1_N0_n1000,"Balanced, large sample",1000,1000,0.09999999999999987,0.11999999999999988,0.02,130.04315750608671,bartlett_lr,Oracle Bartlett LR,10,10,1.0,2,0.2,0.05668215145437519,0.5098375284633583
CURVE_CURVE_C1_N0_n1000_di0p02_scale1,C1_N0_n1000,"Balanced, large sample",1000,1000,0.09999999999999987,0.11999999999999988,0.02,130.04315750608671,constrained_lr,Constrained LR,10,10,1.0,2,0.2,0.05668215145437519,0.5098375284633583
CURVE_CURVE_C1_N0_n1000_di0p02_scale1,C1_N0_n1000,"Balanced, large sample",1000,1000,0.09999999999999987,0.11999999999999988,0.02,130.04315750608671,empirical_lr,Oracle-calibrated LR,10,10,1.0,2,0.2,0.05668215145437519,0.5098375284633583
CURVE_CURVE_C1_N0_n1000_di0p02_scale1,C1_N0_n1000,"Balanced, large sample",1000,1000,0.09999999999999987,0.11999999999999988,0.02,130.04315750608671,expanded_welch,Expanded Welch,10,10,1.0,2,0.2,0.05668215145437519,0.5098375284633583
CURVE_CURVE_C1_N0_n1000_di0p02_scale1,C1_N0_n1000,"Balanced, large sample",1000,1000,0.09999999999999987,0.11999999999999988,0.02,130.04315750608671,normal_wald,Normal Wald,10,10,1.0,2,0.2,0.05668215145437519,0.5098375284633583
CURVE_CURVE_C1_N0_n1000_di0p02_scale1,C1_N0_n1000,"Balanced, large sample",1000,1000,0.09999999999999987,0.11999999999999988,0.02,130.04315750608671,simple_welch,Simple Welch,10,10,1.0,2,0.2,0.05668215145437519,0.5098375284633583
CURVE_CURVE_C1_N0_n1000_di0p05_scale1,C1_N0_n1000,"Balanced, large sample",1000,1000,0.09999999999999987,0.14999999999944302,0.05,116.61388787059049,bartlett_lr,Oracle Bartlett LR,10,10,1.0,6,0.6,0.31267376973365824,0.8318196702937638
CURVE_CURVE_C1_N0_n1000_di0p05_scale1,C1_N0_n1000,"Balanced, large sample",1000,1000,0.09999999999999987,0.14999999999944302,0.05,116.61388787059049,constrained_lr,Constrained LR,10,10,1.0,6,0.6,0.31267376973365824,0.8318196702937638
CURVE_CURVE_C1_N0_n1000_di0p05_scale1,C1_N0_n1000,"Balanced, large sample",1000,1000,0.09999999999999987,0.14999999999944302,0.05,116.61388787059049,empirical_lr,Oracle-calibrated LR,10,10,1.0,6,0.6,0.31267376973365824,0.8318196702937638
CURVE_CURVE_C1_N0_n1000_di0p05_scale1,C1_N0_n1000,"Balanced, large sample",1000,1000,0.09999999999999987,0.14999999999944302,0.05,116.61388787059049,expanded_welch,Expanded Welch,10,10,1.0,6,0.6,0.31267376973365824,0.8318196702937638
CURVE_CURVE_C1_N0_n1000_di0p05_scale1,C1_N0_n1000,"Balanced, large sample",1000,1000,0.09999999999999987,0.14999999999944302,0.05,116.61388787059049,normal_wald,Normal Wald,10,10,1.0,6,0.6,0.31267376973365824,0.8318196702937638
CURVE_CURVE_C1_N0_n1000_di0p05_scale1,C1_N0_n1000,"Balanced, large sample",1000,1000,0.09999999999999987,0.14999999999944302,0.05,116.61388787059049,simple_welch,Simple Welch,10,10,1.0,6,0.6,0.31267376973365824,0.8318196702937638
CURVE_CURVE_C1_N0_n1000_di0p1_scale1,C1_N0_n1000,"Balanced, large sample",1000,1000,0.09999999999999987,0.19999999999999996,0.1,97.41358138509234,bartlett_lr,Oracle Bartlett LR,10,10,1.0,10,1.0,0.7224672001371107,0.9999999999999999
CURVE_CURVE_C1_N0_n1000_di0p1_scale1,C1_N0_n1000,"Balanced, large sample",1000,1000,0.09999999999999987,0.19999999999999996,0.1,97.41358138509234,constrained_lr,Constrained LR,10,10,1.0,10,1.0,0.7224672001371107,0.9999999999999999
CURVE_CURVE_C1_N0_n1000_di0p1_scale1,C1_N0_n1000,"Balanced, large sample",1000,1000,0.09999999999999987,0.19999999999999996,0.1,97.41358138509234,empirical_lr,Oracle-calibrated LR,10,10,1.0,10,1.0,0.7224672001371107,0.9999999999999999
CURVE_CURVE_C1_N0_n1000_di0p1_scale1,C1_N0_n1000,"Balanced, large sample",1000,1000,0.09999999999999987,0.19999999999999996,0.1,97.41358138509234,expanded_welch,Expanded Welch,10,10,1.0,10,1.0,0.7224672001371107,0.9999999999999999
CURVE_CURVE_C1_N0_n1000_di0p1_scale1,C1_N0_n1000,"Balanced, large sample",1000,1000,0.09999999999999987,0.19999999999999996,0.1,97.41358138509234,normal_wald,Normal Wald,10,10,1.0,10,1.0,0.7224672001371107,0.9999999999999999
CURVE_CURVE_C1_N0_n1000_di0p1_scale1,C1_N0_n1000,"Balanced, large sample",1000,1000,0.09999999999999987,0.19999999999999996,0.1,97.41358138509234,simple_welch,Simple Welch,10,10,1.0,10,1.0,0.7224672001371107,0.9999999999999999
CURVE_CURVE_C1_N0_n1000_di0p2_scale1,C1_N0_n1000,"Balanced, large sample",1000,1000,0.09999999999999987,0.30000000000001115,0.2,66.79301267662596,bartlett_lr,Oracle Bartlett LR,10,10,1.0,10,1.0,0.7224672001371107,0.9999999999999999
CURVE_CURVE_C1_N0_n1000_di0p2_scale1,C1_N0_n1000,"Balanced, large sample",1000,1000,0.09999999999999987,0.30000000000001115,0.2,66.79301267662596,constrained_lr,Constrained LR,10,10,1.0,10,1.0,0.7224672001371107,0.9999999999999999
CURVE_CURVE_C1_N0_n1000_di0p2_scale1,C1_N0_n1000,"Balanced, large sample",1000,1000,0.09999999999999987,0.30000000000001115,0.2,66.79301267662596,empirical_lr,Oracle-calibrated LR,10,10,1.0,10,1.0,0.7224672001371107,0.9999999999999999
CURVE_CURVE_C1_N0_n1000_di0p2_scale1,C1_N0_n1000,"Balanced, large sample",1000,1000,0.09999999999999987,0.30000000000001115,0.2,66.79301267662596,expanded_welch,Expanded Welch,10,10,1.0,10,1.0,0.7224672001371107,0.9999999999999999
CURVE_CURVE_C1_N0_n1000_di0p2_scale1,C1_N0_n1000,"Balanced, large sample",1000,1000,0.09999999999999987,0.30000000000001115,0.2,66.79301267662596,normal_wald,Normal Wald,10,10,1.0,10,1.0,0.7224672001371107,0.9999999999999999
CURVE_CURVE_C1_N0_n1000_di0p2_scale1,C1_N0_n1000,"Balanced, large sample",1000,1000,0.09999999999999987,0.30000000000001115,0.2,66.79301267662596,simple_welch,Simple Welch,10,10,1.0,10,1.0,0.7224672001371107,0.9999999999999999
CURVE_CURVE_C1_N0_n1000_di0p5_scale1,C1_N0_n1000,"Balanced, large sample",1000,1000,0.09999999999999987,0.5999999999981145,0.5,9.376710941234961,bartlett_lr,Oracle Bartlett LR,10,10,1.0,10,1.0,0.7224672001371107,0.9999999999999999
CURVE_CURVE_C1_N0_n1000_di0p5_scale1,C1_N0_n1000,"Balanced, large sample",1000,1000,0.09999999999999987,0.5999999999981145,0.5,9.376710941234961,constrained_lr,Constrained LR,10,10,1.0,10,1.0,0.7224672001371107,0.9999999999999999
CURVE_CURVE_C1_N0_n1000_di0p5_scale1,C1_N0_n1000,"Balanced, large sample",1000,1000,0.09999999999999987,0.5999999999981145,0.5,9.376710941234961,empirical_lr,Oracle-calibrated LR,10,10,1.0,10,1.0,0.7224672001371107,0.9999999999999999
CURVE_CURVE_C1_N0_n1000_di0p5_scale1,C1_N0_n1000,"Balanced, large sample",1000,1000,0.09999999999999987,0.5999999999981145,0.5,9.376710941234961,expanded_welch,Expanded Welch,10,10,1.0,10,1.0,0.7224672001371107,0.9999999999999999
CURVE_CURVE_C1_N0_n1000_di0p5_scale1,C1_N0_n1000,"Balanced, large sample",1000,1000,0.09999999999999987,0.5999999999981145,0.5,9.376710941234961,normal_wald,Normal Wald,10,10,1.0,10,1.0,0.7224672001371107,0.9999999999999999
CURVE_CURVE_C1_N0_n1000_di0p5_scale1,C1_N0_n1000,"Balanced, large sample",1000,1000,0.09999999999999987,0.5999999999981145,0.5,9.376710941234961,simple_welch,Simple Welch,10,10,1.0,10,1.0,0.7224672001371107,0.9999999999999999
CURVE_CURVE_C1_N0_n50_di0_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.09999999999999987,0.0,7.005134345964762,bartlett_lr,Oracle Bartlett LR,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385
CURVE_CURVE_C1_N0_n50_di0_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.09999999999999987,0.0,7.005134345964762,constrained_lr,Constrained LR,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385
CURVE_CURVE_C1_N0_n50_di0_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.09999999999999987,0.0,7.005134345964762,empirical_lr,Oracle-calibrated LR,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385
CURVE_CURVE_C1_N0_n50_di0_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.09999999999999987,0.0,7.005134345964762,expanded_welch,Expanded Welch,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385
CURVE_CURVE_C1_N0_n50_di0_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.09999999999999987,0.0,7.005134345964762,normal_wald,Normal Wald,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385
CURVE_CURVE_C1_N0_n50_di0_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.09999999999999987,0.0,7.005134345964762,simple_welch,Simple Welch,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385
CURVE_CURVE_C1_N0_n50_di1em05_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.10000999999999949,1e-05,7.004869366515848,bartlett_lr,Oracle Bartlett LR,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385
CURVE_CURVE_C1_N0_n50_di1em05_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.10000999999999949,1e-05,7.004869366515848,constrained_lr,Constrained LR,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385
CURVE_CURVE_C1_N0_n50_di1em05_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.10000999999999949,1e-05,7.004869366515848,empirical_lr,Oracle-calibrated LR,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385
CURVE_CURVE_C1_N0_n50_di1em05_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.10000999999999949,1e-05,7.004869366515848,expanded_welch,Expanded Welch,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N0_n50_di1em05_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.10000999999999949,1e-05,7.004869366515848,normal_wald,Normal Wald,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385
CURVE_CURVE_C1_N0_n50_di1em05_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.10000999999999949,1e-05,7.004869366515848,simple_welch,Simple Welch,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385
CURVE_CURVE_C1_N0_n50_di0p0001_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.10009999999999986,0.0001,7.002485215357845,bartlett_lr,Oracle Bartlett LR,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N0_n50_di0p0001_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.10009999999999986,0.0001,7.002485215357845,constrained_lr,Constrained LR,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N0_n50_di0p0001_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.10009999999999986,0.0001,7.002485215357845,empirical_lr,Oracle-calibrated LR,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N0_n50_di0p0001_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.10009999999999986,0.0001,7.002485215357845,expanded_welch,Expanded Welch,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N0_n50_di0p0001_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.10009999999999986,0.0001,7.002485215357845,normal_wald,Normal Wald,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N0_n50_di0p0001_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.10009999999999986,0.0001,7.002485215357845,simple_welch,Simple Welch,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N0_n50_di0p001_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.1010000000000002,0.001,6.9787091146238405,bartlett_lr,Oracle Bartlett LR,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N0_n50_di0p001_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.1010000000000002,0.001,6.9787091146238405,constrained_lr,Constrained LR,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N0_n50_di0p001_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.1010000000000002,0.001,6.9787091146238405,empirical_lr,Oracle-calibrated LR,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N0_n50_di0p001_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.1010000000000002,0.001,6.9787091146238405,expanded_welch,Expanded Welch,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N0_n50_di0p001_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.1010000000000002,0.001,6.9787091146238405,normal_wald,Normal Wald,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N0_n50_di0p001_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.1010000000000002,0.001,6.9787091146238405,simple_welch,Simple Welch,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N0_n50_di0p005_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.10499999999999998,0.005,6.874443069495658,bartlett_lr,Oracle Bartlett LR,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385
CURVE_CURVE_C1_N0_n50_di0p005_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.10499999999999998,0.005,6.874443069495658,constrained_lr,Constrained LR,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385
CURVE_CURVE_C1_N0_n50_di0p005_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.10499999999999998,0.005,6.874443069495658,empirical_lr,Oracle-calibrated LR,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385
CURVE_CURVE_C1_N0_n50_di0p005_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.10499999999999998,0.005,6.874443069495658,expanded_welch,Expanded Welch,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N0_n50_di0p005_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.10499999999999998,0.005,6.874443069495658,normal_wald,Normal Wald,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385
CURVE_CURVE_C1_N0_n50_di0p005_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.10499999999999998,0.005,6.874443069495658,simple_welch,Simple Welch,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385
CURVE_CURVE_C1_N0_n50_di0p01_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.1100000000000001,0.01,6.747194221814157,bartlett_lr,Oracle Bartlett LR,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385
CURVE_CURVE_C1_N0_n50_di0p01_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.1100000000000001,0.01,6.747194221814157,constrained_lr,Constrained LR,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385
CURVE_CURVE_C1_N0_n50_di0p01_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.1100000000000001,0.01,6.747194221814157,empirical_lr,Oracle-calibrated LR,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385
CURVE_CURVE_C1_N0_n50_di0p01_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.1100000000000001,0.01,6.747194221814157,expanded_welch,Expanded Welch,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N0_n50_di0p01_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.1100000000000001,0.01,6.747194221814157,normal_wald,Normal Wald,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N0_n50_di0p01_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.1100000000000001,0.01,6.747194221814157,simple_welch,Simple Welch,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N0_n50_di0p02_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.11999999999999988,0.02,6.502157875304336,bartlett_lr,Oracle Bartlett LR,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N0_n50_di0p02_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.11999999999999988,0.02,6.502157875304336,constrained_lr,Constrained LR,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N0_n50_di0p02_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.11999999999999988,0.02,6.502157875304336,empirical_lr,Oracle-calibrated LR,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N0_n50_di0p02_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.11999999999999988,0.02,6.502157875304336,expanded_welch,Expanded Welch,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N0_n50_di0p02_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.11999999999999988,0.02,6.502157875304336,normal_wald,Normal Wald,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N0_n50_di0p02_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.11999999999999988,0.02,6.502157875304336,simple_welch,Simple Welch,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N0_n50_di0p05_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.14999999999944302,0.05,5.830694393529525,bartlett_lr,Oracle Bartlett LR,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N0_n50_di0p05_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.14999999999944302,0.05,5.830694393529525,constrained_lr,Constrained LR,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N0_n50_di0p05_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.14999999999944302,0.05,5.830694393529525,empirical_lr,Oracle-calibrated LR,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N0_n50_di0p05_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.14999999999944302,0.05,5.830694393529525,expanded_welch,Expanded Welch,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N0_n50_di0p05_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.14999999999944302,0.05,5.830694393529525,normal_wald,Normal Wald,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N0_n50_di0p05_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.14999999999944302,0.05,5.830694393529525,simple_welch,Simple Welch,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N0_n50_di0p1_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.19999999999999996,0.1,4.870679069254617,bartlett_lr,Oracle Bartlett LR,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385
CURVE_CURVE_C1_N0_n50_di0p1_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.19999999999999996,0.1,4.870679069254617,constrained_lr,Constrained LR,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385
CURVE_CURVE_C1_N0_n50_di0p1_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.19999999999999996,0.1,4.870679069254617,empirical_lr,Oracle-calibrated LR,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385
CURVE_CURVE_C1_N0_n50_di0p1_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.19999999999999996,0.1,4.870679069254617,expanded_welch,Expanded Welch,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385
CURVE_CURVE_C1_N0_n50_di0p1_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.19999999999999996,0.1,4.870679069254617,normal_wald,Normal Wald,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385
CURVE_CURVE_C1_N0_n50_di0p1_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.19999999999999996,0.1,4.870679069254617,simple_welch,Simple Welch,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385
CURVE_CURVE_C1_N0_n50_di0p2_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.30000000000001115,0.2,3.3396506338312983,bartlett_lr,Oracle Bartlett LR,10,10,1.0,7,0.7,0.39677814746114537,0.8922087325936989
CURVE_CURVE_C1_N0_n50_di0p2_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.30000000000001115,0.2,3.3396506338312983,constrained_lr,Constrained LR,10,10,1.0,7,0.7,0.39677814746114537,0.8922087325936989
CURVE_CURVE_C1_N0_n50_di0p2_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.30000000000001115,0.2,3.3396506338312983,empirical_lr,Oracle-calibrated LR,10,10,1.0,7,0.7,0.39677814746114537,0.8922087325936989
CURVE_CURVE_C1_N0_n50_di0p2_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.30000000000001115,0.2,3.3396506338312983,expanded_welch,Expanded Welch,10,10,1.0,7,0.7,0.39677814746114537,0.8922087325936989
CURVE_CURVE_C1_N0_n50_di0p2_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.30000000000001115,0.2,3.3396506338312983,normal_wald,Normal Wald,10,10,1.0,7,0.7,0.39677814746114537,0.8922087325936989
CURVE_CURVE_C1_N0_n50_di0p2_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.30000000000001115,0.2,3.3396506338312983,simple_welch,Simple Welch,10,10,1.0,7,0.7,0.39677814746114537,0.8922087325936989
CURVE_CURVE_C1_N0_n50_di0p5_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.5999999999981145,0.5,0.46883554706174807,bartlett_lr,Oracle Bartlett LR,10,10,1.0,10,1.0,0.7224672001371107,0.9999999999999999
CURVE_CURVE_C1_N0_n50_di0p5_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.5999999999981145,0.5,0.46883554706174807,constrained_lr,Constrained LR,10,10,1.0,10,1.0,0.7224672001371107,0.9999999999999999
CURVE_CURVE_C1_N0_n50_di0p5_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.5999999999981145,0.5,0.46883554706174807,empirical_lr,Oracle-calibrated LR,10,10,1.0,10,1.0,0.7224672001371107,0.9999999999999999
CURVE_CURVE_C1_N0_n50_di0p5_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.5999999999981145,0.5,0.46883554706174807,expanded_welch,Expanded Welch,10,10,1.0,10,1.0,0.7224672001371107,0.9999999999999999
CURVE_CURVE_C1_N0_n50_di0p5_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.5999999999981145,0.5,0.46883554706174807,normal_wald,Normal Wald,10,10,1.0,10,1.0,0.7224672001371107,0.9999999999999999
CURVE_CURVE_C1_N0_n50_di0p5_scale1,C1_N0_n50,"Balanced, moderate sample",50,50,0.09999999999999987,0.5999999999981145,0.5,0.46883554706174807,simple_welch,Simple Welch,10,10,1.0,10,1.0,0.7224672001371107,0.9999999999999999
CURVE_CURVE_C1_N3_n50_di0_scale1,C1_N3_n50,One skewed population,50,50,0.03000000000000036,0.029999999999356874,0.0,1.729791843220617,bartlett_lr,Oracle Bartlett LR,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385
CURVE_CURVE_C1_N3_n50_di0_scale1,C1_N3_n50,One skewed population,50,50,0.03000000000000036,0.029999999999356874,0.0,1.729791843220617,constrained_lr,Constrained LR,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385
CURVE_CURVE_C1_N3_n50_di0_scale1,C1_N3_n50,One skewed population,50,50,0.03000000000000036,0.029999999999356874,0.0,1.729791843220617,empirical_lr,Oracle-calibrated LR,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385
CURVE_CURVE_C1_N3_n50_di0_scale1,C1_N3_n50,One skewed population,50,50,0.03000000000000036,0.029999999999356874,0.0,1.729791843220617,expanded_welch,Expanded Welch,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N3_n50_di0_scale1,C1_N3_n50,One skewed population,50,50,0.03000000000000036,0.029999999999356874,0.0,1.729791843220617,normal_wald,Normal Wald,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N3_n50_di0_scale1,C1_N3_n50,One skewed population,50,50,0.03000000000000036,0.029999999999356874,0.0,1.729791843220617,simple_welch,Simple Welch,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N3_n50_di1em05_scale1,C1_N3_n50,One skewed population,50,50,0.03000000000000036,0.030009999999358383,1e-05,1.7294941411931257,bartlett_lr,Oracle Bartlett LR,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385
