anchor_configuration_id,mi_difference,method,rejection_rate_current_5000,rejection_rate_existing_50000,absolute_difference
C4_C4_s0p05_i0p0001_n500,0.005,normal_wald,0.1,0.02514,0.07486000000000001
C4_C4_s0p05_i0p0001_n500,0.005,simple_welch,0.1,0.02496,0.07504000000000001
C4_C4_s0p05_i0p0001_n500,0.01,expanded_welch,0.1,0.0264,0.0736
C4_C4_s0p05_i0p0001_n500,0.01,normal_wald,0.1,0.07072,0.02928
C4_C4_s0p05_i0p0001_n500,0.01,simple_welch,0.1,0.06966,0.030340000000000006
C4_C4_s0p05_i0p0001_n500,0.02,expanded_welch,0.4,0.2149842996859937,0.18501570031400633
C4_C4_s0p05_i0p0001_n500,0.02,normal_wald,0.5,0.3497,0.1503
C4_C4_s0p05_i0p0001_n500,0.02,simple_welch,0.5,0.34638,0.15361999999999998
C4_C4_s0p05_i0p0001_n500,0.05,expanded_welch,1.0,0.92564,0.07435999999999998
C4_C4_s0p05_i0p0001_n500,0.05,normal_wald,1.0,0.95868,0.04132000000000002
C4_C4_s0p05_i0p0001_n500,0.05,simple_welch,1.0,0.95824,0.04176000000000002
C4_C4_s0p1_i0p0001_n100,0.0,expanded_welch,0.0,0.0031777956556717,0.0031777956556717
C4_C4_s0p1_i0p0001_n100,0.0,normal_wald,0.2,0.0589858985898589,0.14101410141014112
C4_C4_s0p1_i0p0001_n100,0.0,simple_welch,0.2,0.0558655865586558,0.1441344134413442
C4_C4_s0p1_i0p0001_n100,1e-05,expanded_welch,0.0,0.0031977796548811,0.0031977796548811
C4_C4_s0p1_i0p0001_n100,1e-05,normal_wald,0.0,0.0590506291132403,0.0590506291132403
C4_C4_s0p1_i0p0001_n100,1e-05,simple_welch,0.0,0.0560100818147266,0.0560100818147266
C4_C4_s0p1_i0p0001_n100,0.0001,expanded_welch,0.0,0.002898667418173,0.002898667418173
C4_C4_s0p1_i0p0001_n100,0.0001,normal_wald,0.0,0.057270308655558,0.057270308655558
C4_C4_s0p1_i0p0001_n100,0.0001,simple_welch,0.0,0.0548898801784321,0.0548898801784321
C4_C4_s0p1_i0p0001_n100,0.001,expanded_welch,0.0,0.0024546789803022,0.0024546789803022
C4_C4_s0p1_i0p0001_n100,0.001,normal_wald,0.0,0.0494489008021443,0.0494489008021443
C4_C4_s0p1_i0p0001_n100,0.001,simple_welch,0.0,0.046988457922426,0.046988457922426
C4_C4_s0p1_i0p0001_n100,0.005,expanded_welch,0.0,0.0030797101449275,0.0030797101449275
C4_C4_s0p1_i0p0001_n100,0.005,normal_wald,0.0,0.0332859914784661,0.0332859914784661
C4_C4_s0p1_i0p0001_n100,0.005,simple_welch,0.0,0.0312656278130063,0.0312656278130063
C4_C4_s0p1_i0p0001_n100,0.01,expanded_welch,0.0,0.0057929036929761,0.0057929036929761
C4_C4_s0p1_i0p0001_n100,0.01,normal_wald,0.1,0.0295211808472338,0.0704788191527662
C4_C4_s0p1_i0p0001_n100,0.01,simple_welch,0.1,0.0278811152446097,0.0721188847553903
C4_C4_s0p1_i0p0001_n100,0.02,expanded_welch,0.1,0.0193877961465749,0.0806122038534251
