scenario_id,regime,regime_label,variant,rows,columns,n_p,n_q,target_mi,minimum_joint_expected_pair,sample_size_ratio_q_to_p,simulation_seed,replicates,method,method_label,valid_replicates,valid_rate,fpr_10,absolute_fpr_error_10,fpr_05,absolute_fpr_error_05,fpr_01,absolute_fpr_error_01
stress_2x5_d5,highly_sparse,Highly skewed and sparse,variant_2,2,5,158,316,0.15,1.6323753987114964,2.0,796464720,10000,jackknife_normal,Jackknife correction + Normal Wald,10000,1.0,0.1108,0.01079999999999999,0.0604,0.0104,0.014,0.004
stress_2x5_d5,highly_sparse,Highly skewed and sparse,variant_2,2,5,158,316,0.15,1.6323753987114964,2.0,796464720,10000,jackknife_simple,Jackknife correction + Simple Welch,10000,1.0,0.1098,0.00979999999999999,0.0592,0.0092,0.0135,0.0034999999999999996
stress_2x5_d5,highly_sparse,Highly skewed and sparse,variant_2,2,5,158,316,0.15,1.6323753987114964,2.0,796464720,10000,jackknife_expanded,Jackknife correction + Expanded Welch,10000,1.0,0.1076,0.007599999999999996,0.0564,0.006399999999999996,0.0128,0.0028000000000000004
stress_2x5_d6,ultra_sparse,Ultra-skewed and sparse,variant_1,2,5,121,121,0.1,0.1293821646669526,1.0,478364860,10000,analytic_normal,Analytic correction + Normal Wald,10000,1.0,0.115,0.015,0.0596,0.009599999999999997,0.0152,0.0052
stress_2x5_d6,ultra_sparse,Ultra-skewed and sparse,variant_1,2,5,121,121,0.1,0.1293821646669526,1.0,478364860,10000,analytic_simple,Analytic correction + Simple Welch,10000,1.0,0.1131,0.0131,0.0581,0.008099999999999996,0.0146,0.0046
stress_2x5_d6,ultra_sparse,Ultra-skewed and sparse,variant_1,2,5,121,121,0.1,0.1293821646669526,1.0,478364860,10000,analytic_expanded,Analytic correction + Expanded Welch,10000,1.0,0.107,0.006999999999999992,0.0529,0.0029,0.0107,0.0006999999999999992
stress_2x5_d6,ultra_sparse,Ultra-skewed and sparse,variant_1,2,5,121,121,0.1,0.1293821646669526,1.0,478364860,10000,jackknife_normal,Jackknife correction + Normal Wald,10000,1.0,0.1218,0.0218,0.0641,0.014100000000000001,0.0153,0.005299999999999999
stress_2x5_d6,ultra_sparse,Ultra-skewed and sparse,variant_1,2,5,121,121,0.1,0.1293821646669526,1.0,478364860,10000,jackknife_simple,Jackknife correction + Simple Welch,10000,1.0,0.1204,0.020399999999999988,0.0627,0.012700000000000003,0.0144,0.004399999999999999
stress_2x5_d6,ultra_sparse,Ultra-skewed and sparse,variant_1,2,5,121,121,0.1,0.1293821646669526,1.0,478364860,10000,jackknife_expanded,Jackknife correction + Expanded Welch,10000,1.0,0.1133,0.013299999999999992,0.0567,0.006699999999999998,0.0113,0.001299999999999999
stress_2x5_d7,ultra_sparse,Ultra-skewed and sparse,variant_2,2,5,69,690,0.15,0.6322646655038371,10.0,1317290562,10000,analytic_normal,Analytic correction + Normal Wald,10000,1.0,0.1459,0.045899999999999996,0.0884,0.038400000000000004,0.0302,0.020200000000000003
stress_2x5_d7,ultra_sparse,Ultra-skewed and sparse,variant_2,2,5,69,690,0.15,0.6322646655038371,10.0,1317290562,10000,analytic_simple,Analytic correction + Simple Welch,10000,1.0,0.1419,0.04189999999999999,0.083,0.033,0.0279,0.0179
stress_2x5_d7,ultra_sparse,Ultra-skewed and sparse,variant_2,2,5,69,690,0.15,0.6322646655038371,10.0,1317290562,10000,analytic_expanded,Analytic correction + Expanded Welch,10000,1.0,0.1318,0.031799999999999995,0.0688,0.018799999999999997,0.0148,0.0048000000000000004
stress_2x5_d7,ultra_sparse,Ultra-skewed and sparse,variant_2,2,5,69,690,0.15,0.6322646655038371,10.0,1317290562,10000,jackknife_normal,Jackknife correction + Normal Wald,10000,1.0,0.1637,0.0637,0.1029,0.0529,0.0396,0.0296
stress_2x5_d7,ultra_sparse,Ultra-skewed and sparse,variant_2,2,5,69,690,0.15,0.6322646655038371,10.0,1317290562,10000,jackknife_simple,Jackknife correction + Simple Welch,10000,1.0,0.1587,0.0587,0.0993,0.0493,0.0363,0.026299999999999997
stress_2x5_d7,ultra_sparse,Ultra-skewed and sparse,variant_2,2,5,69,690,0.15,0.6322646655038371,10.0,1317290562,10000,jackknife_expanded,Jackknife correction + Expanded Welch,10000,1.0,0.1482,0.04819999999999999,0.0849,0.0349,0.0195,0.0095
adversarial_2x5_d8,widespread_sparse,Widespread sparsity,variant_1,2,5,50,50,0.1,3.3269189961295373e-06,1.0,4095152891,10000,analytic_normal,Analytic correction + Normal Wald,10000,1.0,0.1451,0.0451,0.0851,0.03509999999999999,0.0227,0.012700000000000001
adversarial_2x5_d8,widespread_sparse,Widespread sparsity,variant_1,2,5,50,50,0.1,3.3269189961295373e-06,1.0,4095152891,10000,analytic_simple,Analytic correction + Simple Welch,10000,1.0,0.1398,0.0398,0.0798,0.029799999999999993,0.0202,0.010199999999999999
adversarial_2x5_d8,widespread_sparse,Widespread sparsity,variant_1,2,5,50,50,0.1,3.3269189961295373e-06,1.0,4095152891,10000,analytic_expanded,Analytic correction + Expanded Welch,10000,1.0,0.1187,0.018699999999999994,0.0617,0.011699999999999995,0.0135,0.0034999999999999996
adversarial_2x5_d8,widespread_sparse,Widespread sparsity,variant_1,2,5,50,50,0.1,3.3269189961295373e-06,1.0,4095152891,10000,jackknife_normal,Jackknife correction + Normal Wald,10000,1.0,0.1592,0.0592,0.0934,0.043399999999999994,0.0292,0.019200000000000002
adversarial_2x5_d8,widespread_sparse,Widespread sparsity,variant_1,2,5,50,50,0.1,3.3269189961295373e-06,1.0,4095152891,10000,jackknife_simple,Jackknife correction + Simple Welch,10000,1.0,0.1549,0.054900000000000004,0.0886,0.038599999999999995,0.0257,0.0157
adversarial_2x5_d8,widespread_sparse,Widespread sparsity,variant_1,2,5,50,50,0.1,3.3269189961295373e-06,1.0,4095152891,10000,jackknife_expanded,Jackknife correction + Expanded Welch,10000,1.0,0.1319,0.031899999999999984,0.0693,0.019299999999999998,0.0167,0.006699999999999999
adversarial_2x5_d9,widespread_sparse,Widespread sparsity,variant_2,2,5,50,100,0.15,1.0927821175276223e-06,2.0,3564677104,10000,analytic_normal,Analytic correction + Normal Wald,9968,0.9968,0.13392857142857142,0.03392857142857142,0.07885232744783306,0.02885232744783306,0.0242776886035313,0.0142776886035313
adversarial_2x5_d9,widespread_sparse,Widespread sparsity,variant_2,2,5,50,100,0.15,1.0927821175276223e-06,2.0,3564677104,10000,analytic_simple,Analytic correction + Simple Welch,9968,0.9968,0.1302166934189406,0.030216693418940593,0.07634430176565007,0.02634430176565007,0.022271268057784913,0.012271268057784912
adversarial_2x5_d9,widespread_sparse,Widespread sparsity,variant_2,2,5,50,100,0.15,1.0927821175276223e-06,2.0,3564677104,10000,analytic_expanded,Analytic correction + Expanded Welch,9968,0.9968,0.12219101123595505,0.022191011235955044,0.06711476725521669,0.017114767255216684,0.01725521669341894,0.00725521669341894
adversarial_2x5_d9,widespread_sparse,Widespread sparsity,variant_2,2,5,50,100,0.15,1.0927821175276223e-06,2.0,3564677104,10000,jackknife_normal,Jackknife correction + Normal Wald,9968,0.9968,0.10613964686998395,0.006139646869983945,0.05407303370786517,0.004073033707865166,0.012239165329052969,0.0022391653290529685
adversarial_2x5_d9,widespread_sparse,Widespread sparsity,variant_2,2,5,50,100,0.15,1.0927821175276223e-06,2.0,3564677104,10000,jackknife_simple,Jackknife correction + Simple Welch,9968,0.9968,0.10272873194221509,0.002728731942215082,0.05176565008025682,0.0017656500802568156,0.010834670947030497,0.0008346709470304966
adversarial_2x5_d9,widespread_sparse,Widespread sparsity,variant_2,2,5,50,100,0.15,1.0927821175276223e-06,2.0,3564677104,10000,jackknife_expanded,Jackknife correction + Expanded Welch,9968,0.9968,0.09630818619582665,0.003691813804173355,0.0454454253611557,0.004554574638844303,0.008727929373996789,0.0012720706260032112
fixed_3x3_d0,well_sampled,Well sampled,variant_1,3,3,200,200,0.1,6.111441822900321,1.0,3875519215,10000,analytic_normal,Analytic correction + Normal Wald,10000,1.0,0.1005,0.0005000000000000004,0.0504,0.0003999999999999976,0.0093,0.000700000000000001
fixed_3x3_d0,well_sampled,Well sampled,variant_1,3,3,200,200,0.1,6.111441822900321,1.0,3875519215,10000,analytic_simple,Analytic correction + Simple Welch,10000,1.0,0.0999,0.00010000000000000286,0.0497,0.00030000000000000165,0.0089,0.0011000000000000003
fixed_3x3_d0,well_sampled,Well sampled,variant_1,3,3,200,200,0.1,6.111441822900321,1.0,3875519215,10000,analytic_expanded,Analytic correction + Expanded Welch,10000,1.0,0.0957,0.004300000000000012,0.0463,0.003700000000000002,0.0075,0.0025000000000000005
fixed_3x3_d0,well_sampled,Well sampled,variant_1,3,3,200,200,0.1,6.111441822900321,1.0,3875519215,10000,jackknife_normal,Jackknife correction + Normal Wald,10000,1.0,0.0999,0.00010000000000000286,0.0495,0.0005000000000000004,0.0092,0.0008000000000000004
fixed_3x3_d0,well_sampled,Well sampled,variant_1,3,3,200,200,0.1,6.111441822900321,1.0,3875519215,10000,jackknife_simple,Jackknife correction + Simple Welch,10000,1.0,0.0993,0.0007000000000000062,0.0491,0.000900000000000005,0.0088,0.0011999999999999997
fixed_3x3_d0,well_sampled,Well sampled,variant_1,3,3,200,200,0.1,6.111441822900321,1.0,3875519215,10000,jackknife_expanded,Jackknife correction + Expanded Welch,10000,1.0,0.095,0.0050000000000000044,0.0456,0.004400000000000001,0.0075,0.0025000000000000005
fixed_3x3_d1,well_sampled,Well sampled,variant_2,3,3,200,200,0.15,3.666371788634267,1.0,2786888119,10000,analytic_normal,Analytic correction + Normal Wald,10000,1.0,0.1049,0.004899999999999988,0.053,0.0029999999999999957,0.0111,0.0011000000000000003
fixed_3x3_d1,well_sampled,Well sampled,variant_2,3,3,200,200,0.15,3.666371788634267,1.0,2786888119,10000,analytic_simple,Analytic correction + Simple Welch,10000,1.0,0.1038,0.003799999999999998,0.0522,0.0022000000000000006,0.0103,0.0002999999999999999
fixed_3x3_d1,well_sampled,Well sampled,variant_2,3,3,200,200,0.15,3.666371788634267,1.0,2786888119,10000,analytic_expanded,Analytic correction + Expanded Welch,10000,1.0,0.1018,0.001799999999999996,0.0506,0.0005999999999999964,0.009,0.0010000000000000009
fixed_3x3_d1,well_sampled,Well sampled,variant_2,3,3,200,200,0.15,3.666371788634267,1.0,2786888119,10000,jackknife_normal,Jackknife correction + Normal Wald,10000,1.0,0.1028,0.002799999999999997,0.0519,0.001899999999999999,0.0104,0.0003999999999999993
fixed_3x3_d1,well_sampled,Well sampled,variant_2,3,3,200,200,0.15,3.666371788634267,1.0,2786888119,10000,jackknife_simple,Jackknife correction + Simple Welch,10000,1.0,0.102,0.001999999999999988,0.0514,0.0013999999999999985,0.0095,0.0005000000000000004
fixed_3x3_d1,well_sampled,Well sampled,variant_2,3,3,200,200,0.15,3.666371788634267,1.0,2786888119,10000,jackknife_expanded,Jackknife correction + Expanded Welch,10000,1.0,0.0998,0.00020000000000000573,0.0494,0.0006000000000000033,0.0089,0.0011000000000000003
fixed_3x3_d2,moderate,Moderate,variant_1,3,3,100,100,0.1,1.7579764821994452,1.0,4287286767,10000,analytic_normal,Analytic correction + Normal Wald,10000,1.0,0.1133,0.013299999999999992,0.0623,0.012299999999999998,0.0165,0.006500000000000001
fixed_3x3_d2,moderate,Moderate,variant_1,3,3,100,100,0.1,1.7579764821994452,1.0,4287286767,10000,analytic_simple,Analytic correction + Simple Welch,10000,1.0,0.1121,0.0121,0.0604,0.0104,0.0156,0.005599999999999999
fixed_3x3_d2,moderate,Moderate,variant_1,3,3,100,100,0.1,1.7579764821994452,1.0,4287286767,10000,analytic_expanded,Analytic correction + Expanded Welch,10000,1.0,0.1054,0.005399999999999988,0.0544,0.004399999999999994,0.0121,0.0020999999999999994
fixed_3x3_d2,moderate,Moderate,variant_1,3,3,100,100,0.1,1.7579764821994452,1.0,4287286767,10000,jackknife_normal,Jackknife correction + Normal Wald,10000,1.0,0.1159,0.015899999999999997,0.0632,0.013200000000000003,0.0181,0.008100000000000001
fixed_3x3_d2,moderate,Moderate,variant_1,3,3,100,100,0.1,1.7579764821994452,1.0,4287286767,10000,jackknife_simple,Jackknife correction + Simple Welch,10000,1.0,0.1143,0.014299999999999993,0.0611,0.011099999999999999,0.0176,0.007600000000000001
fixed_3x3_d2,moderate,Moderate,variant_1,3,3,100,100,0.1,1.7579764821994452,1.0,4287286767,10000,jackknife_expanded,Jackknife correction + Expanded Welch,10000,1.0,0.1078,0.007800000000000001,0.0554,0.005399999999999995,0.0134,0.0034000000000000002
fixed_3x3_d3,moderate,Moderate,variant_2,3,3,100,200,0.15,1.1778337084105597,2.0,2851230002,10000,analytic_normal,Analytic correction + Normal Wald,10000,1.0,0.1185,0.01849999999999999,0.0625,0.012499999999999997,0.016,0.006
fixed_3x3_d3,moderate,Moderate,variant_2,3,3,100,200,0.15,1.1778337084105597,2.0,2851230002,10000,analytic_simple,Analytic correction + Simple Welch,10000,1.0,0.116,0.016,0.0611,0.011099999999999999,0.0156,0.005599999999999999
fixed_3x3_d3,moderate,Moderate,variant_2,3,3,100,200,0.15,1.1778337084105597,2.0,2851230002,10000,analytic_expanded,Analytic correction + Expanded Welch,10000,1.0,0.1121,0.0121,0.0568,0.0068000000000000005,0.0132,0.0031999999999999997
fixed_3x3_d3,moderate,Moderate,variant_2,3,3,100,200,0.15,1.1778337084105597,2.0,2851230002,10000,jackknife_normal,Jackknife correction + Normal Wald,10000,1.0,0.1251,0.025099999999999983,0.0694,0.0194,0.0176,0.007600000000000001
fixed_3x3_d3,moderate,Moderate,variant_2,3,3,100,200,0.15,1.1778337084105597,2.0,2851230002,10000,jackknife_simple,Jackknife correction + Simple Welch,10000,1.0,0.1235,0.023499999999999993,0.0679,0.0179,0.0171,0.0071
fixed_3x3_d3,moderate,Moderate,variant_2,3,3,100,200,0.15,1.1778337084105597,2.0,2851230002,10000,jackknife_expanded,Jackknife correction + Expanded Welch,10000,1.0,0.1195,0.01949999999999999,0.0625,0.012499999999999997,0.015,0.004999999999999999
stress_3x3_d4,highly_sparse,Highly skewed and sparse,variant_1,3,3,277,277,0.1,1.365056768943974,1.0,1014955703,10000,analytic_normal,Analytic correction + Normal Wald,10000,1.0,0.106,0.0059999999999999915,0.0542,0.004199999999999995,0.012,0.002
stress_3x3_d4,highly_sparse,Highly skewed and sparse,variant_1,3,3,277,277,0.1,1.365056768943974,1.0,1014955703,10000,analytic_simple,Analytic correction + Simple Welch,10000,1.0,0.1051,0.005099999999999993,0.0534,0.0034000000000000002,0.0119,0.0019000000000000006
stress_3x3_d4,highly_sparse,Highly skewed and sparse,variant_1,3,3,277,277,0.1,1.365056768943974,1.0,1014955703,10000,analytic_expanded,Analytic correction + Expanded Welch,10000,1.0,0.1021,0.0020999999999999908,0.0502,0.0001999999999999988,0.0108,0.0008000000000000004
stress_3x3_d4,highly_sparse,Highly skewed and sparse,variant_1,3,3,277,277,0.1,1.365056768943974,1.0,1014955703,10000,jackknife_normal,Jackknife correction + Normal Wald,10000,1.0,0.1065,0.006499999999999992,0.0553,0.005299999999999999,0.012,0.002
stress_3x3_d4,highly_sparse,Highly skewed and sparse,variant_1,3,3,277,277,0.1,1.365056768943974,1.0,1014955703,10000,jackknife_simple,Jackknife correction + Simple Welch,10000,1.0,0.106,0.0059999999999999915,0.0545,0.004499999999999997,0.0117,0.0017000000000000001
stress_3x3_d4,highly_sparse,Highly skewed and sparse,variant_1,3,3,277,277,0.1,1.365056768943974,1.0,1014955703,10000,jackknife_expanded,Jackknife correction + Expanded Welch,10000,1.0,0.1032,0.0031999999999999945,0.0514,0.0013999999999999985,0.0107,0.0006999999999999992
stress_3x3_d5,highly_sparse,Highly skewed and sparse,variant_2,3,3,433,866,0.15,1.181311412014051,2.0,1303512339,10000,analytic_normal,Analytic correction + Normal Wald,10000,1.0,0.1065,0.006499999999999992,0.0569,0.006899999999999996,0.0125,0.0025000000000000005
stress_3x3_d5,highly_sparse,Highly skewed and sparse,variant_2,3,3,433,866,0.15,1.181311412014051,2.0,1303512339,10000,analytic_simple,Analytic correction + Simple Welch,10000,1.0,0.1064,0.006399999999999989,0.0561,0.006099999999999994,0.0119,0.0019000000000000006
stress_3x3_d5,highly_sparse,Highly skewed and sparse,variant_2,3,3,433,866,0.15,1.181311412014051,2.0,1303512339,10000,analytic_expanded,Analytic correction + Expanded Welch,10000,1.0,0.106,0.0059999999999999915,0.0555,0.005499999999999998,0.0116,0.001599999999999999
stress_3x3_d5,highly_sparse,Highly skewed and sparse,variant_2,3,3,433,866,0.15,1.181311412014051,2.0,1303512339,10000,jackknife_normal,Jackknife correction + Normal Wald,10000,1.0,0.1069,0.0068999999999999895,0.0572,0.007199999999999998,0.0125,0.0025000000000000005
stress_3x3_d5,highly_sparse,Highly skewed and sparse,variant_2,3,3,433,866,0.15,1.181311412014051,2.0,1303512339,10000,jackknife_simple,Jackknife correction + Simple Welch,10000,1.0,0.1066,0.006599999999999995,0.0568,0.0068000000000000005,0.0122,0.0022000000000000006
stress_3x3_d5,highly_sparse,Highly skewed and sparse,variant_2,3,3,433,866,0.15,1.181311412014051,2.0,1303512339,10000,jackknife_expanded,Jackknife correction + Expanded Welch,10000,1.0,0.1064,0.006399999999999989,0.0561,0.006099999999999994,0.0119,0.0019000000000000006
stress_3x3_d6,ultra_sparse,Ultra-skewed and sparse,variant_1,3,3,64,64,0.1,0.1684496381393881,1.0,3155669485,10000,analytic_normal,Analytic correction + Normal Wald,10000,1.0,0.121,0.02099999999999999,0.0669,0.0169,0.0164,0.006400000000000001
stress_3x3_d6,ultra_sparse,Ultra-skewed and sparse,variant_1,3,3,64,64,0.1,0.1684496381393881,1.0,3155669485,10000,analytic_simple,Analytic correction + Simple Welch,10000,1.0,0.1182,0.018199999999999994,0.0621,0.0121,0.014,0.004
stress_3x3_d6,ultra_sparse,Ultra-skewed and sparse,variant_1,3,3,64,64,0.1,0.1684496381393881,1.0,3155669485,10000,analytic_expanded,Analytic correction + Expanded Welch,10000,1.0,0.1068,0.0068000000000000005,0.0526,0.002599999999999998,0.0098,0.00020000000000000052
stress_3x3_d6,ultra_sparse,Ultra-skewed and sparse,variant_1,3,3,64,64,0.1,0.1684496381393881,1.0,3155669485,10000,jackknife_normal,Jackknife correction + Normal Wald,10000,1.0,0.1355,0.035500000000000004,0.0756,0.025599999999999998,0.0203,0.010299999999999998
stress_3x3_d6,ultra_sparse,Ultra-skewed and sparse,variant_1,3,3,64,64,0.1,0.1684496381393881,1.0,3155669485,10000,jackknife_simple,Jackknife correction + Simple Welch,10000,1.0,0.132,0.032,0.0722,0.022199999999999998,0.0178,0.0078
stress_3x3_d6,ultra_sparse,Ultra-skewed and sparse,variant_1,3,3,64,64,0.1,0.1684496381393881,1.0,3155669485,10000,jackknife_expanded,Jackknife correction + Expanded Welch,10000,1.0,0.1205,0.02049999999999999,0.062,0.011999999999999997,0.0134,0.0034000000000000002
stress_3x3_d7,ultra_sparse,Ultra-skewed and sparse,variant_2,3,3,70,700,0.15,0.609930399459118,10.0,3915028103,10000,analytic_normal,Analytic correction + Normal Wald,10000,1.0,0.1396,0.039599999999999996,0.0823,0.032299999999999995,0.0278,0.017799999999999996
stress_3x3_d7,ultra_sparse,Ultra-skewed and sparse,variant_2,3,3,70,700,0.15,0.609930399459118,10.0,3915028103,10000,analytic_simple,Analytic correction + Simple Welch,10000,1.0,0.1358,0.0358,0.0791,0.0291,0.0246,0.0146
stress_3x3_d7,ultra_sparse,Ultra-skewed and sparse,variant_2,3,3,70,700,0.15,0.609930399459118,10.0,3915028103,10000,analytic_expanded,Analytic correction + Expanded Welch,10000,1.0,0.1239,0.02389999999999999,0.0691,0.019099999999999992,0.0152,0.0052
stress_3x3_d7,ultra_sparse,Ultra-skewed and sparse,variant_2,3,3,70,700,0.15,0.609930399459118,10.0,3915028103,10000,jackknife_normal,Jackknife correction + Normal Wald,10000,1.0,0.1604,0.06039999999999998,0.0999,0.0499,0.0361,0.026099999999999998
stress_3x3_d7,ultra_sparse,Ultra-skewed and sparse,variant_2,3,3,70,700,0.15,0.609930399459118,10.0,3915028103,10000,jackknife_simple,Jackknife correction + Simple Welch,10000,1.0,0.1567,0.0567,0.0965,0.0465,0.0334,0.023399999999999997
stress_3x3_d7,ultra_sparse,Ultra-skewed and sparse,variant_2,3,3,70,700,0.15,0.609930399459118,10.0,3915028103,10000,jackknife_expanded,Jackknife correction + Expanded Welch,10000,1.0,0.1463,0.04630000000000001,0.0844,0.0344,0.0204,0.010400000000000001
adversarial_3x3_d8,widespread_sparse,Widespread sparsity,variant_1,3,3,50,50,0.1,0.0005112066617647,1.0,1035720000,10000,analytic_normal,Analytic correction + Normal Wald,9999,0.9999,0.12481248124812482,0.02481248124812481,0.066006600660066,0.016006600660065998,0.016101610161016102,0.006101610161016102
adversarial_3x3_d8,widespread_sparse,Widespread sparsity,variant_1,3,3,50,50,0.1,0.0005112066617647,1.0,1035720000,10000,analytic_simple,Analytic correction + Simple Welch,9999,0.9999,0.12011201120112011,0.020112011201120106,0.061406140614061404,0.011406140614061401,0.013801380138013802,0.003801380138013802
adversarial_3x3_d8,widespread_sparse,Widespread sparsity,variant_1,3,3,50,50,0.1,0.0005112066617647,1.0,1035720000,10000,analytic_expanded,Analytic correction + Expanded Welch,9999,0.9999,0.10131013101310131,0.0013101310131013039,0.047104710471047105,0.0028952895289528977,0.007300730073007301,0.0026992699269926994
adversarial_3x3_d8,widespread_sparse,Widespread sparsity,variant_1,3,3,50,50,0.1,0.0005112066617647,1.0,1035720000,10000,jackknife_normal,Jackknife correction + Normal Wald,9999,0.9999,0.15411541154115413,0.054115411541154124,0.08640864086408641,0.036408640864086406,0.026402640264026403,0.0164026402640264
adversarial_3x3_d8,widespread_sparse,Widespread sparsity,variant_1,3,3,50,50,0.1,0.0005112066617647,1.0,1035720000,10000,jackknife_simple,Jackknife correction + Simple Welch,9999,0.9999,0.1483148314831483,0.0483148314831483,0.0814081408140814,0.0314081408140814,0.0213021302130213,0.0113021302130213
adversarial_3x3_d8,widespread_sparse,Widespread sparsity,variant_1,3,3,50,50,0.1,0.0005112066617647,1.0,1035720000,10000,jackknife_expanded,Jackknife correction + Expanded Welch,9999,0.9999,0.13121312131213123,0.03121312131213122,0.0628062806280628,0.0128062806280628,0.0116011601160116,0.0016011601160116004
adversarial_3x3_d9,widespread_sparse,Widespread sparsity,variant_2,3,3,59,118,0.15,0.0004200461897041,2.0,127500412,10000,analytic_normal,Analytic correction + Normal Wald,10000,1.0,0.1307,0.030700000000000005,0.0779,0.027899999999999994,0.0219,0.011899999999999999
adversarial_3x3_d9,widespread_sparse,Widespread sparsity,variant_2,3,3,59,118,0.15,0.0004200461897041,2.0,127500412,10000,analytic_simple,Analytic correction + Simple Welch,10000,1.0,0.1282,0.028200000000000003,0.0758,0.025800000000000003,0.02,0.01
adversarial_3x3_d9,widespread_sparse,Widespread sparsity,variant_2,3,3,59,118,0.15,0.0004200461897041,2.0,127500412,10000,analytic_expanded,Analytic correction + Expanded Welch,10000,1.0,0.1207,0.020699999999999996,0.0683,0.018299999999999997,0.0155,0.0055
adversarial_3x3_d9,widespread_sparse,Widespread sparsity,variant_2,3,3,59,118,0.15,0.0004200461897041,2.0,127500412,10000,jackknife_normal,Jackknife correction + Normal Wald,10000,1.0,0.1367,0.03669999999999998,0.0794,0.029399999999999996,0.0216,0.011600000000000001
adversarial_3x3_d9,widespread_sparse,Widespread sparsity,variant_2,3,3,59,118,0.15,0.0004200461897041,2.0,127500412,10000,jackknife_simple,Jackknife correction + Simple Welch,10000,1.0,0.1336,0.03359999999999999,0.0774,0.027399999999999994,0.0196,0.0096
adversarial_3x3_d9,widespread_sparse,Widespread sparsity,variant_2,3,3,59,118,0.15,0.0004200461897041,2.0,127500412,10000,jackknife_expanded,Jackknife correction + Expanded Welch,10000,1.0,0.1246,0.024599999999999997,0.0704,0.0204,0.017,0.007000000000000001
fixed_3x5_d0,well_sampled,Well sampled,variant_1,3,5,225,225,0.1,2.4415805847839818,1.0,2766434811,10000,analytic_normal,Analytic correction + Normal Wald,10000,1.0,0.0989,0.0011000000000000038,0.0527,0.002699999999999994,0.0113,0.001299999999999999
fixed_3x5_d0,well_sampled,Well sampled,variant_1,3,5,225,225,0.1,2.4415805847839818,1.0,2766434811,10000,analytic_simple,Analytic correction + Simple Welch,10000,1.0,0.0983,0.001700000000000007,0.0516,0.0015999999999999973,0.0111,0.0011000000000000003
fixed_3x5_d0,well_sampled,Well sampled,variant_1,3,5,225,225,0.1,2.4415805847839818,1.0,2766434811,10000,analytic_expanded,Analytic correction + Expanded Welch,10000,1.0,0.0955,0.004500000000000004,0.048,0.0020000000000000018,0.0094,0.0005999999999999998
fixed_3x5_d0,well_sampled,Well sampled,variant_1,3,5,225,225,0.1,2.4415805847839818,1.0,2766434811,10000,jackknife_normal,Jackknife correction + Normal Wald,10000,1.0,0.1007,0.0006999999999999923,0.0512,0.0011999999999999997,0.0115,0.0014999999999999996
fixed_3x5_d0,well_sampled,Well sampled,variant_1,3,5,225,225,0.1,2.4415805847839818,1.0,2766434811,10000,jackknife_simple,Jackknife correction + Simple Welch,10000,1.0,0.0993,0.0007000000000000062,0.0505,0.0005000000000000004,0.0112,0.0011999999999999997
fixed_3x5_d0,well_sampled,Well sampled,variant_1,3,5,225,225,0.1,2.4415805847839818,1.0,2766434811,10000,jackknife_expanded,Jackknife correction + Expanded Welch,10000,1.0,0.0966,0.0034000000000000002,0.0477,0.0023000000000000034,0.0097,0.0002999999999999999
fixed_3x5_d1,well_sampled,Well sampled,variant_2,3,5,225,225,0.15,3.597301932911095,1.0,3202765758,10000,analytic_normal,Analytic correction + Normal Wald,10000,1.0,0.1055,0.005499999999999991,0.0569,0.006899999999999996,0.0118,0.0017999999999999995
fixed_3x5_d1,well_sampled,Well sampled,variant_2,3,5,225,225,0.15,3.597301932911095,1.0,3202765758,10000,analytic_simple,Analytic correction + Simple Welch,10000,1.0,0.1045,0.00449999999999999,0.0562,0.006199999999999997,0.0112,0.0011999999999999997
fixed_3x5_d1,well_sampled,Well sampled,variant_2,3,5,225,225,0.15,3.597301932911095,1.0,3202765758,10000,analytic_expanded,Analytic correction + Expanded Welch,10000,1.0,0.102,0.001999999999999988,0.0547,0.004699999999999996,0.0098,0.00020000000000000052
fixed_3x5_d1,well_sampled,Well sampled,variant_2,3,5,225,225,0.15,3.597301932911095,1.0,3202765758,10000,jackknife_normal,Jackknife correction + Normal Wald,10000,1.0,0.1029,0.0029,0.0552,0.005199999999999996,0.011,0.0009999999999999992
fixed_3x5_d1,well_sampled,Well sampled,variant_2,3,5,225,225,0.15,3.597301932911095,1.0,3202765758,10000,jackknife_simple,Jackknife correction + Simple Welch,10000,1.0,0.1019,0.001899999999999999,0.0551,0.0051,0.0106,0.0005999999999999998
fixed_3x5_d1,well_sampled,Well sampled,variant_2,3,5,225,225,0.15,3.597301932911095,1.0,3202765758,10000,jackknife_expanded,Jackknife correction + Expanded Welch,10000,1.0,0.1008,0.0007999999999999952,0.0533,0.0032999999999999974,0.0099,9.99999999999994e-05
fixed_3x5_d2,moderate,Moderate,variant_1,3,5,120,120,0.1,1.751653113091162,1.0,2867895330,10000,analytic_normal,Analytic correction + Normal Wald,10000,1.0,0.1074,0.00739999999999999,0.0572,0.007199999999999998,0.0134,0.0034000000000000002
fixed_3x5_d2,moderate,Moderate,variant_1,3,5,120,120,0.1,1.751653113091162,1.0,2867895330,10000,analytic_simple,Analytic correction + Simple Welch,10000,1.0,0.1064,0.006399999999999989,0.0561,0.006099999999999994,0.0124,0.0023999999999999994
