cohort,regime,regime_label,rule,rule_label,configurations,mean_valid_rate,mean_expanded_route_rate,mean_selection_score,mean_fpr_05,mean_absolute_error_05,median_absolute_error_05,p90_absolute_error_05,maximum_absolute_error_05,mean_fpr_01,mean_absolute_error_01,median_absolute_error_01,p90_absolute_error_01,maximum_absolute_error_01
development,moderate,Moderate,ratio_ge_4_margin_ge_5,Ratio >= 4 and minimum margin >= 5,156,1.0,0.5192970085470086,0.22463675213675216,0.04988888888888889,0.006277777777777779,0.004666666666666666,0.011833333333333335,0.049,0.0108482905982906,0.003237179487179487,0.002,0.006,0.02933333333333333
development,moderate,Moderate,ratio_ge_4_small_share_ge_50,Ratio >= 4 and smaller-sample share >= 0.50,156,1.0,0.6150192307692307,0.16792735042735044,0.048489316239316245,0.0051688034188034195,0.0045000000000000005,0.00966666666666667,0.027999999999999997,0.00964957264957265,0.002324786324786325,0.002,0.004166666666666667,0.016
development,moderate,Moderate,ratio_ge_4_small_share_ge_60,Ratio >= 4 and smaller-sample share >= 0.60,156,1.0,0.6140021367521368,0.17856837606837608,0.048529914529914536,0.005196581196581198,0.0045000000000000005,0.010166666666666668,0.027999999999999997,0.009925213675213675,0.002532051282051282,0.002,0.004666666666666666,0.016
development,moderate,Moderate,ratio_ge_4_small_share_ge_70,Ratio >= 4 and smaller-sample share >= 0.70,156,1.0,0.6088376068376069,0.20412393162393164,0.04901923076923077,0.005583333333333334,0.004666666666666666,0.010499999999999999,0.027999999999999997,0.010474358974358973,0.002965811965811966,0.002,0.006499999999999999,0.019666666666666666
development,moderate,Moderate,ratio_ge_4_margin_ge_2_share_ge_50,"Ratio >= 4, minimum margin >= 2, and smaller-sample share >= 0.50",156,1.0,0.5471303418803419,0.20068376068376073,0.049309829059829065,0.005848290598290599,0.004333333333333335,0.010499999999999999,0.048,0.010395299145299146,0.002844017094017094,0.002,0.0045000000000000005,0.028999999999999998
development,sparse_imbalanced,Sparse and imbalanced,normal,Always Normal Wald,156,1.0,0.0,0.2593589743589743,0.056448717948717954,0.007260683760683758,0.005333333333333329,0.016166666666666663,0.027333333333333334,0.013226495726495728,0.003735042735042735,0.0025,0.009166666666666667,0.014333333333333332
development,sparse_imbalanced,Sparse and imbalanced,expanded_no_fallback,Always Expanded Welch,156,1.0,1.0,0.14320512820512815,0.05346153846153847,0.004769230769230768,0.0036666666666666653,0.010499999999999999,0.019000000000000003,0.011008547008547009,0.0019102564102564097,0.001333333333333334,0.004333333333333333,0.007999999999999998
development,sparse_imbalanced,Sparse and imbalanced,expanded_fallback,Expanded with Wald fallback,156,1.0,1.0,0.14320512820512815,0.05346153846153847,0.004769230769230768,0.0036666666666666653,0.010499999999999999,0.019000000000000003,0.011008547008547009,0.0019102564102564097,0.001333333333333334,0.004333333333333333,0.007999999999999998
development,sparse_imbalanced,Sparse and imbalanced,ratio_ge_2,Expanded if ratio >= 2,156,1.0,0.9230769230769231,0.1474358974358974,0.05359615384615385,0.0048611111111111095,0.0036666666666666653,0.01083333333333333,0.019000000000000003,0.011104700854700854,0.0019764957264957264,0.001333333333333334,0.0045,0.009666666666666665
development,sparse_imbalanced,Sparse and imbalanced,ratio_ge_3,Expanded if ratio >= 3,156,1.0,0.7692307692307693,0.15559829059829058,0.053897435897435904,0.005068376068376066,0.0036666666666666653,0.011833333333333331,0.019000000000000003,0.011303418803418805,0.002098290598290598,0.001333333333333334,0.004999999999999999,0.009666666666666665
development,sparse_imbalanced,Sparse and imbalanced,ratio_ge_4,Expanded if ratio >= 4,156,1.0,0.6153846153846154,0.16658119658119655,0.05425427350427352,0.00530128205128205,0.003999999999999997,0.013166666666666667,0.021666666666666667,0.011536324786324785,0.002271367521367521,0.001333333333333334,0.005333333333333332,0.012333333333333333
development,sparse_imbalanced,Sparse and imbalanced,ratio_ge_6,Expanded if ratio >= 6,156,1.0,0.46153846153846156,0.18414529914529912,0.05467735042735043,0.0056688034188034165,0.003999999999999997,0.01366666666666666,0.02233333333333333,0.011839743589743589,0.002549145299145299,0.0015000000000000005,0.0063333333333333314,0.012333333333333333
development,sparse_imbalanced,Sparse and imbalanced,ratio_ge_10,Expanded if ratio >= 10,156,1.0,0.3076923076923077,0.2024145299145299,0.05519444444444444,0.006074786324786323,0.004333333333333328,0.01383333333333333,0.02366666666666667,0.012200854700854701,0.002833333333333333,0.001666666666666667,0.007333333333333332,0.012333333333333333
development,sparse_imbalanced,Sparse and imbalanced,ratio_ge_4_margin_ge_1,Ratio >= 4 and minimum margin >= 1,156,1.0,0.6152457264957265,0.16658119658119655,0.05425427350427352,0.00530128205128205,0.003999999999999997,0.013166666666666667,0.021666666666666667,0.011536324786324785,0.002271367521367521,0.001333333333333334,0.005333333333333332,0.012333333333333333
development,sparse_imbalanced,Sparse and imbalanced,ratio_ge_4_margin_ge_2,Ratio >= 4 and minimum margin >= 2,156,1.0,0.6144529914529915,0.16660256410256408,0.054260683760683756,0.005303418803418802,0.003999999999999997,0.013166666666666667,0.021666666666666667,0.011536324786324785,0.002271367521367521,0.001333333333333334,0.005333333333333332,0.012333333333333333
development,sparse_imbalanced,Sparse and imbalanced,ratio_ge_4_margin_ge_5,Ratio >= 4 and minimum margin >= 5,156,1.0,0.5993824786324787,0.16692307692307687,0.054286324786324794,0.005324786324786323,0.003999999999999997,0.013333333333333329,0.021666666666666667,0.011551282051282051,0.002273504273504273,0.001333333333333334,0.005333333333333332,0.012333333333333333
development,sparse_imbalanced,Sparse and imbalanced,ratio_ge_4_small_share_ge_50,Ratio >= 4 and smaller-sample share >= 0.50,156,1.0,0.615275641025641,0.16679487179487176,0.05425427350427352,0.00530128205128205,0.003999999999999997,0.013166666666666667,0.021666666666666667,0.011540598290598291,0.0022756410256410254,0.001333333333333334,0.005333333333333332,0.012333333333333333
development,sparse_imbalanced,Sparse and imbalanced,ratio_ge_4_small_share_ge_60,Ratio >= 4 and smaller-sample share >= 0.60,156,1.0,0.6136602564102563,0.16807692307692304,0.05426495726495727,0.005311965811965811,0.003999999999999997,0.013166666666666667,0.021666666666666667,0.011564102564102565,0.002299145299145299,0.001333333333333334,0.005333333333333332,0.012333333333333333
development,sparse_imbalanced,Sparse and imbalanced,ratio_ge_4_small_share_ge_70,Ratio >= 4 and smaller-sample share >= 0.70,156,1.0,0.6068461538461538,0.17745726495726494,0.05438034188034189,0.005427350427350426,0.003999999999999997,0.013499999999999998,0.021666666666666667,0.01172863247863248,0.0024636752136752136,0.001333333333333334,0.005666666666666665,0.012333333333333333
development,sparse_imbalanced,Sparse and imbalanced,ratio_ge_4_margin_ge_2_share_ge_50,"Ratio >= 4, minimum margin >= 2, and smaller-sample share >= 0.50",156,1.0,0.6143440170940171,0.1668162393162393,0.054260683760683756,0.005303418803418802,0.003999999999999997,0.013166666666666667,0.021666666666666667,0.011540598290598291,0.0022756410256410254,0.001333333333333334,0.005333333333333332,0.012333333333333333
development,highly_sparse,Highly skewed and sparse,normal,Always Normal Wald,156,1.0,0.0,0.21190170940170938,0.05388034188034187,0.006670940170940169,0.0038333333333333344,0.019666666666666666,0.042333333333333334,0.011822649572649571,0.0029038461538461536,0.001333333333333334,0.008166666666666666,0.020333333333333335
development,highly_sparse,Highly skewed and sparse,expanded_no_fallback,Always Expanded Welch,156,1.0,1.0,0.1492948717948718,0.052634615384615384,0.005485042735042735,0.0036666666666666653,0.011833333333333328,0.032333333333333325,0.010777777777777778,0.0018888888888888887,0.001333333333333334,0.004166666666666667,0.013
development,highly_sparse,Highly skewed and sparse,expanded_fallback,Expanded with Wald fallback,156,1.0,1.0,0.1492948717948718,0.052634615384615384,0.005485042735042735,0.0036666666666666653,0.011833333333333328,0.032333333333333325,0.010777777777777778,0.0018888888888888887,0.001333333333333334,0.004166666666666667,0.013
development,highly_sparse,Highly skewed and sparse,ratio_ge_2,Expanded if ratio >= 2,156,1.0,0.9230769230769231,0.15230769230769228,0.05269444444444444,0.005540598290598289,0.0036666666666666653,0.012333333333333328,0.032333333333333325,0.010831196581196582,0.0019380341880341882,0.001333333333333334,0.004333333333333333,0.013
development,highly_sparse,Highly skewed and sparse,ratio_ge_3,Expanded if ratio >= 3,156,1.0,0.7692307692307693,0.15694444444444441,0.05281623931623932,0.005662393162393162,0.0036666666666666688,0.013499999999999998,0.032333333333333325,0.01089957264957265,0.0020064102564102564,0.001333333333333334,0.004666666666666666,0.013
development,highly_sparse,Highly skewed and sparse,ratio_ge_4,Expanded if ratio >= 4,156,1.0,0.6153846153846154,0.16416666666666666,0.052970085470085464,0.005807692307692307,0.0036666666666666688,0.01383333333333333,0.032333333333333325,0.011019230769230769,0.0021217948717948717,0.001333333333333334,0.004999999999999999,0.013
development,highly_sparse,Highly skewed and sparse,ratio_ge_6,Expanded if ratio >= 6,156,1.0,0.46153846153846156,0.1724145299145299,0.05315170940170941,0.005980769230769231,0.0036666666666666688,0.015333333333333324,0.032333333333333325,0.011158119658119657,0.002252136752136752,0.001333333333333334,0.005333333333333332,0.015333333333333332
development,highly_sparse,Highly skewed and sparse,ratio_ge_10,Expanded if ratio >= 10,156,1.0,0.3076923076923077,0.18410256410256406,0.05337393162393162,0.006177350427350427,0.0036666666666666653,0.015833333333333324,0.032333333333333325,0.011352564102564102,0.002446581196581196,0.001333333333333334,0.006166666666666666,0.018000000000000002
development,highly_sparse,Highly skewed and sparse,ratio_ge_4_margin_ge_1,Ratio >= 4 and minimum margin >= 1,156,1.0,0.6153205128205129,0.16416666666666666,0.052970085470085464,0.005807692307692307,0.0036666666666666688,0.01383333333333333,0.032333333333333325,0.011019230769230769,0.0021217948717948717,0.001333333333333334,0.004999999999999999,0.013
development,highly_sparse,Highly skewed and sparse,ratio_ge_4_margin_ge_2,Ratio >= 4 and minimum margin >= 2,156,1.0,0.6148739316239317,0.16416666666666666,0.052970085470085464,0.005807692307692307,0.0036666666666666688,0.01383333333333333,0.032333333333333325,0.011019230769230769,0.0021217948717948717,0.001333333333333334,0.004999999999999999,0.013
development,highly_sparse,Highly skewed and sparse,ratio_ge_4_margin_ge_5,Ratio >= 4 and minimum margin >= 5,156,1.0,0.6076388888888888,0.16416666666666666,0.052970085470085464,0.005807692307692307,0.0036666666666666688,0.01383333333333333,0.032333333333333325,0.011019230769230769,0.0021217948717948717,0.001333333333333334,0.004999999999999999,0.013
development,highly_sparse,Highly skewed and sparse,ratio_ge_4_small_share_ge_50,Ratio >= 4 and smaller-sample share >= 0.50,156,1.0,0.6153418803418804,0.16416666666666666,0.052970085470085464,0.005807692307692307,0.0036666666666666688,0.01383333333333333,0.032333333333333325,0.011019230769230769,0.0021217948717948717,0.001333333333333334,0.004999999999999999,0.013
development,highly_sparse,Highly skewed and sparse,ratio_ge_4_small_share_ge_60,Ratio >= 4 and smaller-sample share >= 0.60,156,1.0,0.6142500000000001,0.16480769230769232,0.052970085470085464,0.005807692307692307,0.0036666666666666688,0.01383333333333333,0.032333333333333325,0.011032051282051281,0.0021346153846153845,0.001333333333333334,0.004999999999999999,0.013
development,highly_sparse,Highly skewed and sparse,ratio_ge_4_small_share_ge_70,Ratio >= 4 and smaller-sample share >= 0.70,156,1.0,0.6090726495726495,0.16867521367521368,0.053004273504273516,0.0058418803418803416,0.0036666666666666688,0.01433333333333333,0.032333333333333325,0.011102564102564102,0.002205128205128205,0.001333333333333334,0.005333333333333332,0.014333333333333332
development,highly_sparse,Highly skewed and sparse,ratio_ge_4_margin_ge_2_share_ge_50,"Ratio >= 4, minimum margin >= 2, and smaller-sample share >= 0.50",156,1.0,0.6148311965811966,0.16416666666666666,0.052970085470085464,0.005807692307692307,0.0036666666666666688,0.01383333333333333,0.032333333333333325,0.011019230769230769,0.0021217948717948717,0.001333333333333334,0.004999999999999999,0.013
development,ultra_sparse,Ultra-skewed and sparse,normal,Always Normal Wald,156,1.0,0.0,0.1842948717948718,0.052555555555555564,0.005341880341880342,0.0036666666666666653,0.01083333333333333,0.03433333333333333,0.01157051282051282,0.0026175213675213673,0.001666666666666667,0.005333333333333332,0.020666666666666667
development,ultra_sparse,Ultra-skewed and sparse,expanded_no_fallback,Always Expanded Welch,156,0.9999978632478632,1.0,0.11611170960120609,0.05061337539863716,0.004015084800346555,0.0034999999999999996,0.007666666666666669,0.017333333333333326,0.010134628921891344,0.0015192172319548113,0.0010000000000000009,0.00349894409247527,0.006666666666666666
development,ultra_sparse,Ultra-skewed and sparse,expanded_fallback,Expanded with Wald fallback,156,1.0,0.9999978632478632,0.11602564102564103,0.05061538461538462,0.004017094017094018,0.0034999999999999996,0.007666666666666669,0.017333333333333326,0.01013675213675214,0.0015170940170940173,0.0010000000000000009,0.0033333333333333335,0.006666666666666666
development,ultra_sparse,Ultra-skewed and sparse,ratio_ge_2,Expanded if ratio >= 2,156,1.0,0.9230747863247862,0.11893162393162394,0.05071581196581197,0.004019230769230769,0.0034999999999999996,0.007666666666666665,0.017666666666666664,0.010194444444444447,0.001574786324786325,0.0010000000000000009,0.0035000000000000005,0.007333333333333332
development,ultra_sparse,Ultra-skewed and sparse,ratio_ge_3,Expanded if ratio >= 3,156,1.0,0.7692286324786325,0.124017094017094,0.0509059829059829,0.004132478632478633,0.0036666666666666653,0.007666666666666669,0.018666666666666665,0.010320512820512823,0.001653846153846154,0.0010000000000000009,0.003666666666666667,0.011999999999999999
development,ultra_sparse,Ultra-skewed and sparse,ratio_ge_4,Expanded if ratio >= 4,156,1.0,0.6153824786324786,0.13299145299145299,0.05113461538461538,0.004271367521367522,0.0031666666666666683,0.008166666666666666,0.02266666666666667,0.01049786324786325,0.0018055555555555557,0.001333333333333334,0.004,0.017333333333333333
development,ultra_sparse,Ultra-skewed and sparse,ratio_ge_6,Expanded if ratio >= 6,156,1.0,0.4615363247863248,0.14228632478632477,0.05142521367521367,0.004485042735042736,0.0036666666666666653,0.008833333333333328,0.02266666666666667,0.010662393162393164,0.0019487179487179486,0.001333333333333334,0.004333333333333333,0.017333333333333333
development,ultra_sparse,Ultra-skewed and sparse,ratio_ge_10,Expanded if ratio >= 10,156,1.0,0.307690170940171,0.1557905982905983,0.051764957264957265,0.004735042735042735,0.0034999999999999996,0.009499999999999998,0.03433333333333333,0.01090811965811966,0.002168803418803419,0.001333333333333334,0.004999999999999999,0.020666666666666667
development,ultra_sparse,Ultra-skewed and sparse,ratio_ge_4_margin_ge_1,Ratio >= 4 and minimum margin >= 1,156,1.0,0.6137286324786325,0.13288461538461535,0.05113461538461538,0.004271367521367522,0.0031666666666666683,0.008166666666666666,0.02266666666666667,0.010500000000000002,0.0018034188034188033,0.001333333333333334,0.004,0.017333333333333333
development,ultra_sparse,Ultra-skewed and sparse,ratio_ge_4_margin_ge_2,Ratio >= 4 and minimum margin >= 2,156,1.0,0.6075726495726496,0.13288461538461535,0.05113461538461538,0.004271367521367522,0.0031666666666666683,0.008166666666666666,0.02266666666666667,0.010500000000000002,0.0018034188034188033,0.001333333333333334,0.004,0.017333333333333333
development,ultra_sparse,Ultra-skewed and sparse,ratio_ge_4_margin_ge_5,Ratio >= 4 and minimum margin >= 5,156,1.0,0.5666581196581196,0.13166666666666665,0.05118589743589743,0.004267094017094017,0.003333333333333334,0.008166666666666666,0.02266666666666667,0.01057051282051282,0.0017799145299145296,0.001333333333333334,0.0038333333333333336,0.017333333333333333
development,ultra_sparse,Ultra-skewed and sparse,ratio_ge_4_small_share_ge_50,Ratio >= 4 and smaller-sample share >= 0.50,156,1.0,0.6153076923076923,0.13299145299145299,0.05113461538461538,0.004271367521367522,0.0031666666666666683,0.008166666666666666,0.02266666666666667,0.01049786324786325,0.0018055555555555557,0.001333333333333334,0.004,0.017333333333333333
development,ultra_sparse,Ultra-skewed and sparse,ratio_ge_4_small_share_ge_60,Ratio >= 4 and smaller-sample share >= 0.60,156,1.0,0.6146196581196581,0.13393162393162392,0.0511431623931624,0.00427991452991453,0.0031666666666666683,0.008166666666666666,0.02266666666666667,0.01052777777777778,0.0018226495726495727,0.001333333333333334,0.004,0.017333333333333333
development,ultra_sparse,Ultra-skewed and sparse,ratio_ge_4_small_share_ge_70,Ratio >= 4 and smaller-sample share >= 0.70,156,1.0,0.6061239316239316,0.13865384615384618,0.0512051282051282,0.0043034188034188035,0.0031666666666666683,0.008166666666666666,0.02266666666666667,0.010634615384615386,0.0019123931623931624,0.001333333333333334,0.004333333333333333,0.017333333333333333
development,ultra_sparse,Ultra-skewed and sparse,ratio_ge_4_margin_ge_2_share_ge_50,"Ratio >= 4, minimum margin >= 2, and smaller-sample share >= 0.50",156,1.0,0.6074978632478633,0.13288461538461535,0.05113461538461538,0.004271367521367522,0.0031666666666666683,0.008166666666666666,0.02266666666666667,0.010500000000000002,0.0018034188034188033,0.001333333333333334,0.004,0.017333333333333333
development,widespread_sparse,Widespread sparsity,normal,Always Normal Wald,156,0.9999636752136752,0.0,2.610744442246817,0.11332032527001272,0.06609620212448493,0.0575,0.14333333333333334,0.19066666666666665,0.04801307956051256,0.038995648420039365,0.02933333333333333,0.09083333333333335,0.147
development,widespread_sparse,Widespread sparsity,expanded_no_fallback,Always Expanded Welch,156,0.9909743589743589,1.0,1.2004398854423857,0.07633918695623447,0.042437910685996734,0.026657844543344224,0.10766666666666666,0.18966666666666665,0.02163327773692983,0.015521215571648365,0.007999999999999998,0.04466666666666666,0.08466666666666667
development,widespread_sparse,Widespread sparsity,expanded_fallback,Expanded with Wald fallback,156,0.9999636752136752,0.9910070266729897,1.4315046624007675,0.08298639853691564,0.04261652893463472,0.023166666666666662,0.10766666666666666,0.18966666666666665,0.026995887789636193,0.020106787461088408,0.010833333333333334,0.05,0.13499999999999998
development,widespread_sparse,Widespread sparsity,ratio_ge_2,Expanded if ratio >= 2,156,0.9999636752136752,0.9153417264444272,1.4192249685191072,0.0837540225423229,0.04209400196089763,0.02266666666666667,0.10766666666666666,0.18966666666666665,0.02717971131525702,0.019965698978202617,0.010833333333333334,0.05,0.13499999999999998
development,widespread_sparse,Widespread sparsity,ratio_ge_3,Expanded if ratio >= 3,156,0.9999636752136752,0.7628632478632478,1.4805521345545092,0.08623699193667941,0.04344021921850202,0.0235,0.10766666666666666,0.18966666666666665,0.028487438534871543,0.020922998847389785,0.013166666666666667,0.05,0.13499999999999998
development,widespread_sparse,Widespread sparsity,ratio_ge_4,Expanded if ratio >= 4,156,0.9999636752136752,0.610275641025641,1.6019196559220306,0.08957887227855976,0.04606842434670715,0.024333333333333332,0.11933333333333333,0.18966666666666665,0.03066265221008521,0.02282470824909918,0.014666666666666666,0.054,0.13499999999999998
development,widespread_sparse,Widespread sparsity,ratio_ge_6,Expanded if ratio >= 6,156,0.9999636752136752,0.4576538461538462,1.7706803396827142,0.09379468424437173,0.04968594571422851,0.0325,0.12516666666666665,0.18966666666666665,0.03353231032974333,0.02547641765080859,0.016,0.06016666666666667,0.13499999999999998
development,widespread_sparse,Widespread sparsity,ratio_ge_10,Expanded if ratio >= 10,156,0.9999636752136752,0.30502564102564106,2.0040564080587826,0.09919425689394437,0.05435902263730544,0.038,0.1295,0.18966666666666665,0.03751735306478607,0.029209323633714573,0.019833333333333335,0.06633333333333333,0.13499999999999998
development,widespread_sparse,Widespread sparsity,ratio_ge_4_margin_ge_1,Ratio >= 4 and minimum margin >= 1,156,0.9999636752136752,0.3121111111111111,2.1411290576314324,0.10065579535548284,0.05427355255183535,0.034999999999999996,0.13599999999999998,0.19,0.04086564366307668,0.03196787064226158,0.026666666666666665,0.07283333333333333,0.13499999999999998
development,widespread_sparse,Widespread sparsity,ratio_ge_4_margin_ge_2,Ratio >= 4 and minimum margin >= 2,156,0.9999636752136752,0.17463247863247863,2.342688886691261,0.10607459877428625,0.05909833887662167,0.042499999999999996,0.13866666666666666,0.19066666666666665,0.04402162656905958,0.0350341099585009,0.028499999999999998,0.08083333333333334,0.13499999999999998
development,widespread_sparse,Widespread sparsity,ratio_ge_4_margin_ge_5,Ratio >= 4 and minimum margin >= 5,156,0.9999636752136752,0.021963675213675215,2.5985222200245945,0.11284596629565377,0.06562184315012595,0.05566666666666667,0.14333333333333334,0.19066666666666665,0.04786350691093992,0.03884607577046671,0.02933333333333333,0.08983333333333335,0.147
development,widespread_sparse,Widespread sparsity,ratio_ge_4_small_share_ge_50,Ratio >= 4 and smaller-sample share >= 0.50,156,0.9999636752136752,0.6001923076923077,1.7622401687425435,0.09226263296232044,0.047645347423630226,0.03133333333333333,0.11933333333333333,0.18966666666666665,0.033750259047692056,0.025715733890124826,0.017666666666666667,0.061,0.13699999999999998
development,widespread_sparse,Widespread sparsity,ratio_ge_4_small_share_ge_60,Ratio >= 4 and smaller-sample share >= 0.60,156,0.9999636752136752,0.5933418803418804,1.8500393140416889,0.0945639150136025,0.04916030468858749,0.034833333333333334,0.11933333333333333,0.18966666666666665,0.03526307956051256,0.02716872534311628,0.017833333333333333,0.06383333333333334,0.13999999999999999
development,widespread_sparse,Widespread sparsity,ratio_ge_4_small_share_ge_70,Ratio >= 4 and smaller-sample share >= 0.70,156,0.9999636752136752,0.5783076923076924,1.979056408058783,0.09773485518454267,0.051677398705681506,0.043,0.12133333333333333,0.18966666666666665,0.03752803682546983,0.02924564842003936,0.020333333333333335,0.06866666666666668,0.1443333333333333
development,widespread_sparse,Widespread sparsity,ratio_ge_4_margin_ge_2_share_ge_50,"Ratio >= 4, minimum margin >= 2, and smaller-sample share >= 0.50",156,0.9999636752136752,0.17071367521367523,2.4289068354092103,0.10759169279138028,0.06048722776551056,0.04633333333333333,0.13983333333333334,0.19066666666666665,0.04546820776564077,0.03648069115508209,0.029166666666666664,0.08183333333333334,0.13699999999999998
development,shape_mismatch,Equal-MI shape mismatch,normal,Always Normal Wald,156,1.0,0.0,0.3726068376068376,0.05789316239316239,0.01052991452991453,0.006333333333333333,0.026833333333333334,0.048,0.014478632478632477,0.005346153846153847,0.002999999999999999,0.011833333333333335,0.037
development,shape_mismatch,Equal-MI shape mismatch,expanded_no_fallback,Always Expanded Welch,156,1.0,1.0,0.25989316239316235,0.053106837606837605,0.008756410256410257,0.005666666666666667,0.02333333333333333,0.042333333333333334,0.011408119658119659,0.003446581196581197,0.002333333333333333,0.008,0.019000000000000003
development,shape_mismatch,Equal-MI shape mismatch,expanded_fallback,Expanded with Wald fallback,156,1.0,1.0,0.25989316239316235,0.053106837606837605,0.008756410256410257,0.005666666666666667,0.02333333333333333,0.042333333333333334,0.011408119658119659,0.003446581196581197,0.002333333333333333,0.008,0.019000000000000003
development,shape_mismatch,Equal-MI shape mismatch,ratio_ge_2,Expanded if ratio >= 2,156,1.0,0.9230769230769231,0.2583119658119658,0.05326495726495727,0.008683760683760684,0.005500000000000001,0.02333333333333333,0.042333333333333334,0.011459401709401709,0.0034294871794871796,0.002333333333333333,0.008,0.019000000000000003
development,shape_mismatch,Equal-MI shape mismatch,ratio_ge_3,Expanded if ratio >= 3,156,1.0,0.7692307692307693,0.2636965811965812,0.05358333333333333,0.008762820512820515,0.005666666666666667,0.02333333333333333,0.042333333333333334,0.011658119658119658,0.0035213675213675213,0.0023333333333333335,0.008166666666666666,0.019000000000000003
development,shape_mismatch,Equal-MI shape mismatch,ratio_ge_4,Expanded if ratio >= 4,156,1.0,0.6153846153846154,0.27123931623931624,0.05410897435897436,0.00892948717948718,0.005666666666666667,0.0235,0.042333333333333334,0.011967948717948719,0.003638888888888888,0.002333333333333334,0.0085,0.019000000000000003
development,shape_mismatch,Equal-MI shape mismatch,ratio_ge_6,Expanded if ratio >= 6,156,1.0,0.46153846153846156,0.2938461538461538,0.054794871794871795,0.009405982905982907,0.00633333333333333,0.02383333333333333,0.042333333333333334,0.012376068376068377,0.003995726495726495,0.002666666666666666,0.008666666666666668,0.02333333333333333
development,shape_mismatch,Equal-MI shape mismatch,ratio_ge_10,Expanded if ratio >= 10,156,1.0,0.3076923076923077,0.3145726495726495,0.05553632478632478,0.009801282051282053,0.0061666666666666675,0.025666666666666664,0.042333333333333334,0.012873931623931623,0.004331196581196581,0.002666666666666666,0.009166666666666667,0.026999999999999996
development,shape_mismatch,Equal-MI shape mismatch,ratio_ge_4_margin_ge_1,Ratio >= 4 and minimum margin >= 1,156,1.0,0.5241602564102564,0.28102564102564104,0.05439529914529915,0.009096153846153846,0.005666666666666667,0.02383333333333333,0.048,0.01216880341880342,0.003801282051282051,0.002333333333333334,0.008666666666666666,0.026333333333333334
development,shape_mismatch,Equal-MI shape mismatch,ratio_ge_4_margin_ge_2,Ratio >= 4 and minimum margin >= 2,156,1.0,0.46900000000000003,0.282008547008547,0.054467948717948717,0.00910897435897436,0.005500000000000001,0.02383333333333333,0.048,0.012215811965811965,0.003818376068376068,0.002333333333333334,0.008666666666666668,0.026333333333333334
development,shape_mismatch,Equal-MI shape mismatch,ratio_ge_4_margin_ge_5,Ratio >= 4 and minimum margin >= 5,156,1.0,0.38170512820512825,0.27961538461538465,0.05463888888888889,0.009061965811965812,0.005333333333333332,0.02383333333333333,0.048,0.012314102564102564,0.003779914529914529,0.002333333333333333,0.008833333333333334,0.026333333333333334
development,shape_mismatch,Equal-MI shape mismatch,ratio_ge_4_small_share_ge_50,Ratio >= 4 and smaller-sample share >= 0.50,156,1.0,0.6147991452991453,0.27536324786324784,0.05416880341880342,0.008903846153846155,0.005666666666666667,0.0235,0.042333333333333334,0.012226495726495727,0.003726495726495726,0.002333333333333334,0.0085,0.019000000000000003
development,shape_mismatch,Equal-MI shape mismatch,ratio_ge_4_small_share_ge_60,Ratio >= 4 and smaller-sample share >= 0.60,156,1.0,0.613897435897436,0.2852350427350427,0.05437179487179488,0.009004273504273505,0.005666666666666667,0.0235,0.042333333333333334,0.012523504273504274,0.0039038461538461536,0.002333333333333334,0.009166666666666667,0.023
development,shape_mismatch,Equal-MI shape mismatch,ratio_ge_4_small_share_ge_70,Ratio >= 4 and smaller-sample share >= 0.70,156,1.0,0.6096688034188035,0.296025641025641,0.05487179487179487,0.009196581196581196,0.005833333333333333,0.02383333333333333,0.042333333333333334,0.012824786324786324,0.004081196581196582,0.002333333333333334,0.01,0.026333333333333334
development,shape_mismatch,Equal-MI shape mismatch,ratio_ge_4_margin_ge_2_share_ge_50,"Ratio >= 4, minimum margin >= 2, and smaller-sample share >= 0.50",156,1.0,0.46841452991452986,0.28613247863247865,0.05452777777777778,0.009083333333333334,0.005333333333333332,0.02383333333333333,0.048,0.012474358974358973,0.0039059829059829056,0.002333333333333334,0.008833333333333334,0.026333333333333334
development,extreme_imbalance,Extreme sample imbalance,normal,Always Normal Wald,156,1.0,0.0,0.33762820512820507,0.057476495726495734,0.00987393162393162,0.006333333333333333,0.025333333333333326,0.042333333333333334,0.013982905982905986,0.0047777777777777775,0.002666666666666667,0.013,0.025333333333333333
development,extreme_imbalance,Extreme sample imbalance,expanded_no_fallback,Always Expanded Welch,156,1.0,1.0,0.19405982905982905,0.051993589743589745,0.007023504273504275,0.00516666666666667,0.015833333333333335,0.03266666666666666,0.010438034188034188,0.0024764957264957264,0.001666666666666667,0.005333333333333332,0.014
development,extreme_imbalance,Extreme sample imbalance,expanded_fallback,Expanded with Wald fallback,156,1.0,1.0,0.19405982905982905,0.051993589743589745,0.007023504273504275,0.00516666666666667,0.015833333333333335,0.03266666666666666,0.010438034188034188,0.0024764957264957264,0.001666666666666667,0.005333333333333332,0.014
development,extreme_imbalance,Extreme sample imbalance,ratio_ge_2,Expanded if ratio >= 2,156,1.0,0.9230769230769231,0.19476495726495727,0.05223717948717949,0.007019230769230768,0.0050000000000000044,0.016166666666666663,0.03266666666666666,0.010555555555555554,0.0024914529914529912,0.001666666666666667,0.005833333333333333,0.014
