configuration_id,rows,columns,condition,condition_label,n_p,n_q,method,method_label,population_pairs,mean_valid_rate,mean_delta_error,mean_empirical_delta_sd,mean_standard_error,mean_absolute_edgeworth_adjustment,mean_fpr_10,mean_absolute_fpr_error_10,population_sd_fpr_10,mean_fpr_05,mean_absolute_fpr_error_05,population_sd_fpr_05,mean_fpr_01,mean_absolute_fpr_error_01,population_sd_fpr_01
5x5_moderate_sparse,5,5,moderate_sparse,Moderate sparsity,200,200,expanded_welch,Expanded Welch,10,1.0,-0.0006602738452393986,0.049426169424829476,0.05085532497367338,0.012560117671744512,0.08516,0.014840000000000002,0.002991543637210283,0.04084,0.009160000000000005,0.0024509408624263274,0.00626,0.0037400000000000003,0.0008058122196475636
5x5_moderate_sparse,5,5,moderate_sparse,Moderate sparsity,200,200,edgeworth_normal,Joint Edgeworth,10,0.9993599999999999,-0.0006602738452393986,0.049426169424829476,0.05085532497367338,0.012560117671744512,0.09466082133890011,0.005419178661099896,0.0033301330411269017,0.048951325494750744,0.0020794494196534363,0.0023494507652139247,0.01016635796781307,0.001120344639748684,0.0013423279792848842
5x5_moderate_sparse,5,5,moderate_sparse,Moderate sparsity,200,200,joint_influence_welch,Joint-Influence Welch,10,0.9998999999999999,-0.0006602738452393986,0.049426169424829476,0.05085532497367338,0.012560117671744512,0.09046901526123552,0.009530984738764486,0.003131796369099632,0.045444465613410805,0.004555534386589206,0.0022069902593475138,0.008300824302515565,0.0016991756974844355,0.00117095989736428
5x5_ultra_sparse,5,5,ultra_sparse,Ultra-sparsity,75,75,normal_wald,Normal Wald,10,1.0,7.240624711040856e-05,0.10159390861161174,0.09832310273428829,0.04952731992604589,0.12787999999999997,0.02788,0.006231960633166204,0.0732,0.0232,0.004822171018673365,0.02092,0.010920000000000001,0.002420651886487514
5x5_ultra_sparse,5,5,ultra_sparse,Ultra-sparsity,75,75,simple_welch,Simple Welch,10,1.0,7.240624711040856e-05,0.10159390861161174,0.09832310273428829,0.04952731992604589,0.12506,0.025059999999999992,0.0059695896006342,0.0702,0.020199999999999996,0.004178250564264639,0.01794,0.00794,0.0021459004843861905
5x5_ultra_sparse,5,5,ultra_sparse,Ultra-sparsity,75,75,expanded_welch,Expanded Welch,10,0.9989800000000001,7.240624711040856e-05,0.10159390861161174,0.09832310273428829,0.04952731992604589,0.11441582407791806,0.014415824077918065,0.006207933287737789,0.06180296209618861,0.01180296209618861,0.0041929469999536124,0.014294452074180914,0.004294452074180914,0.0019967077534612746
5x5_ultra_sparse,5,5,ultra_sparse,Ultra-sparsity,75,75,edgeworth_normal,Joint Edgeworth,10,0.9774600000000001,7.240624711040856e-05,0.10159390861161174,0.09832310273428829,0.04952731992604589,0.11957920993588286,0.019579209935882864,0.006793802604049514,0.06885532425666893,0.018855324256668922,0.00610172852928757,0.022795754299771313,0.012795754299771317,0.003089909774126229
5x5_ultra_sparse,5,5,ultra_sparse,Ultra-sparsity,75,75,joint_influence_welch,Joint-Influence Welch,10,0.9962,7.240624711040856e-05,0.10159390861161174,0.09832310273428829,0.04952731992604589,0.1224273441208538,0.022427344120853808,0.006281977670619254,0.07145253341190273,0.021452533411902723,0.004614737297794041,0.026098894121621925,0.016098894121621923,0.00278212642418956
5x5_ultra_imbalanced,5,5,ultra_imbalanced,Ultra-sparsity with imbalance,75,375,normal_wald,Normal Wald,10,1.0,-0.05154369967567757,0.07690829243550715,0.07452962629957187,0.36809988077334677,0.23528000000000002,0.13528,0.035136078324138564,0.17472000000000001,0.12471999999999998,0.02984302635830056,0.09803999999999999,0.08804000000000001,0.018174658792456663
5x5_ultra_imbalanced,5,5,ultra_imbalanced,Ultra-sparsity with imbalance,75,375,simple_welch,Simple Welch,10,1.0,-0.05154369967567757,0.07690829243550715,0.07452962629957187,0.36809988077334677,0.23201999999999998,0.13201999999999997,0.03479737537995263,0.17188,0.12188000000000002,0.029619543097984022,0.09504000000000001,0.08504,0.0174559254504977
5x5_ultra_imbalanced,5,5,ultra_imbalanced,Ultra-sparsity with imbalance,75,375,expanded_welch,Expanded Welch,10,0.9995800000000001,-0.05154369967567757,0.07690829243550715,0.07452962629957187,0.36809988077334677,0.20340297783428304,0.10340297783428305,0.03244257439247576,0.12447030297521675,0.07447030297521676,0.021872875963766195,0.0378350382399265,0.02783503823992649,0.009982555502726986
5x5_ultra_imbalanced,5,5,ultra_imbalanced,Ultra-sparsity with imbalance,75,375,edgeworth_normal,Joint Edgeworth,10,0.96946,-0.05154369967567757,0.07690829243550715,0.07452962629957187,0.36809988077334677,0.14986736066459652,0.0498673606645965,0.020515431097843165,0.0912753929927835,0.0412753929927835,0.013187969113302465,0.030993008702951835,0.020993008702951836,0.0044488537475955315
5x5_ultra_imbalanced,5,5,ultra_imbalanced,Ultra-sparsity with imbalance,75,375,joint_influence_welch,Joint-Influence Welch,10,0.9995800000000001,-0.05154369967567757,0.07690829243550715,0.07452962629957187,0.36809988077334677,0.14613942553544773,0.04613942553544774,0.023102168226836178,0.08591477194781896,0.03591477194781896,0.015586399517744248,0.035794021379858335,0.02579402137985834,0.010316232162958277
8x8_balanced_control,8,8,balanced_control,Balanced control,960,960,normal_wald,Normal Wald,10,1.0,0.0001677568333746725,0.02084141868080338,0.021055774515324987,0.003380138501306816,0.09562000000000001,0.0043800000000000045,0.003572052009077635,0.04756,0.003080000000000002,0.0031969429842342266,0.00934,0.0012200000000000002,0.0013664227424597087
8x8_balanced_control,8,8,balanced_control,Balanced control,960,960,simple_welch,Simple Welch,10,1.0,0.0001677568333746725,0.02084141868080338,0.021055774515324987,0.003380138501306816,0.09554000000000001,0.004460000000000004,0.003571554283501794,0.047400000000000005,0.0032400000000000024,0.003237282811247728,0.00928,0.0012400000000000002,0.0013439576712911097
8x8_balanced_control,8,8,balanced_control,Balanced control,960,960,expanded_welch,Expanded Welch,10,1.0,0.0001677568333746725,0.02084141868080338,0.021055774515324987,0.003380138501306816,0.09469999999999998,0.005300000000000008,0.0033589019369761625,0.04674,0.003700000000000002,0.003163753045566821,0.00888,0.0014000000000000002,0.0012865112168617542
8x8_balanced_control,8,8,balanced_control,Balanced control,960,960,edgeworth_normal,Joint Edgeworth,10,1.0,0.0001677568333746725,0.02084141868080338,0.021055774515324987,0.003380138501306816,0.09741999999999999,0.0033400000000000014,0.0034440931720523737,0.04914,0.002299999999999999,0.002972541000558275,0.01036,0.00108,0.0015399855699179635
8x8_balanced_control,8,8,balanced_control,Balanced control,960,960,joint_influence_welch,Joint-Influence Welch,10,1.0,0.0001677568333746725,0.02084141868080338,0.021055774515324987,0.003380138501306816,0.09648,0.003520000000000005,0.003298753973514511,0.04836,0.002440000000000002,0.0030152206479054826,0.009819999999999999,0.0011000000000000003,0.0013579396157414366
8x8_moderate_sparse,8,8,moderate_sparse,Moderate sparsity,512,512,normal_wald,Normal Wald,10,1.0,-0.00041871450582339125,0.030942330762409632,0.03299129276760848,0.005079577269418501,0.08049999999999999,0.019500000000000007,0.003914928692411481,0.036320000000000005,0.013680000000000001,0.0029472397632738026,0.006320000000000001,0.00368,0.0006679986693266852
8x8_moderate_sparse,8,8,moderate_sparse,Moderate sparsity,512,512,simple_welch,Simple Welch,10,1.0,-0.00041871450582339125,0.030942330762409632,0.03299129276760848,0.005079577269418501,0.08012,0.019880000000000002,0.0038461524786322387,0.03604,0.013960000000000004,0.002790141374355229,0.00618,0.0038199999999999996,0.0006696599468718763
8x8_moderate_sparse,8,8,moderate_sparse,Moderate sparsity,512,512,expanded_welch,Expanded Welch,10,1.0,-0.00041871450582339125,0.030942330762409632,0.03299129276760848,0.005079577269418501,0.07848,0.021520000000000004,0.003877226958650845,0.034699999999999995,0.015300000000000003,0.0027780888714686166,0.005679999999999999,0.00432,0.0008066391179868893
8x8_moderate_sparse,8,8,moderate_sparse,Moderate sparsity,512,512,edgeworth_normal,Joint Edgeworth,10,1.0,-0.00041871450582339125,0.030942330762409632,0.03299129276760848,0.005079577269418501,0.08248,0.017520000000000004,0.003832260719499941,0.0386,0.011400000000000004,0.0032304110505561897,0.00712,0.00288,0.0006613118276073197
8x8_moderate_sparse,8,8,moderate_sparse,Moderate sparsity,512,512,joint_influence_welch,Joint-Influence Welch,10,1.0,-0.00041871450582339125,0.030942330762409632,0.03299129276760848,0.005079577269418501,0.08052000000000001,0.019480000000000004,0.003952158341407332,0.0369,0.013100000000000004,0.003357578492505177,0.00626,0.0037400000000000003,0.0006535373831014651
8x8_ultra_sparse,8,8,ultra_sparse,Ultra-sparsity,192,192,normal_wald,Normal Wald,10,1.0,-0.002426000637276791,0.06526480557905742,0.06929693820696681,0.012341221186880236,0.0851,0.014900000000000007,0.005385783756025361,0.041120000000000004,0.008880000000000002,0.0032771261122446233,0.00806,0.0019400000000000003,0.001323463469671738
8x8_ultra_sparse,8,8,ultra_sparse,Ultra-sparsity,192,192,simple_welch,Simple Welch,10,1.0,-0.002426000637276791,0.06526480557905742,0.06929693820696681,0.012341221186880236,0.0843,0.01570000000000001,0.0055226805085936284,0.040580000000000005,0.009420000000000003,0.0031375149402034716,0.007580000000000001,0.0024200000000000003,0.001403012631605448
8x8_ultra_sparse,8,8,ultra_sparse,Ultra-sparsity,192,192,expanded_welch,Expanded Welch,10,1.0,-0.002426000637276791,0.06526480557905742,0.06929693820696681,0.012341221186880236,0.08015999999999998,0.019840000000000007,0.005559216571504379,0.03734,0.01266,0.0029605555034298687,0.006459999999999999,0.00354,0.0010956479564369407
