scenario_id,configuration_id,rows,columns,condition,condition_label,n_p,n_q,population_replication,target_mi,true_delta,simulation_seed,replicates,mean_delta_error,empirical_delta_sd,mean_standard_error,mean_standardized_third_cumulant,mean_studentization_covariance,mean_absolute_edgeworth_adjustment,method,method_label,valid_replicates,valid_rate,fpr_10,fpr_05,fpr_01
config_2x2_d0_p03,2x2_balanced_control,2,2,balanced_control,Balanced control,100,100,3,0.1,0.0,2198623536,5000,-0.001504727123760227,0.05988157723780227,0.05994935344232861,0.0010265416401808974,-0.0010154803304100893,0.03977666218245415,simple_welch,Simple Welch,5000,1.0,0.0916,0.0426,0.0054
config_2x2_d0_p03,2x2_balanced_control,2,2,balanced_control,Balanced control,100,100,3,0.1,0.0,2198623536,5000,-0.001504727123760227,0.05988157723780227,0.05994935344232861,0.0010265416401808974,-0.0010154803304100893,0.03977666218245415,expanded_welch,Expanded Welch,5000,1.0,0.083,0.0376,0.005
config_2x2_d0_p03,2x2_balanced_control,2,2,balanced_control,Balanced control,100,100,3,0.1,0.0,2198623536,5000,-0.001504727123760227,0.05988157723780227,0.05994935344232861,0.0010265416401808974,-0.0010154803304100893,0.03977666218245415,edgeworth_normal,Joint Edgeworth,4934,0.9868,0.10843129306850426,0.056951763275233075,0.015605999189298744
config_2x2_d0_p03,2x2_balanced_control,2,2,balanced_control,Balanced control,100,100,3,0.1,0.0,2198623536,5000,-0.001504727123760227,0.05988157723780227,0.05994935344232861,0.0010265416401808974,-0.0010154803304100893,0.03977666218245415,joint_influence_welch,Joint-Influence Welch,4965,0.993,0.10171198388721048,0.054582074521651563,0.013091641490433032
config_2x2_d0_p04,2x2_balanced_control,2,2,balanced_control,Balanced control,100,100,4,0.1,0.0,2768931447,5000,-0.0004435407133854316,0.06059047122842778,0.05997799389483761,0.0002527570851353919,0.0002998686015949379,0.039749442643557585,normal_wald,Normal Wald,5000,1.0,0.0996,0.0468,0.0066
config_2x2_d0_p04,2x2_balanced_control,2,2,balanced_control,Balanced control,100,100,4,0.1,0.0,2768931447,5000,-0.0004435407133854316,0.06059047122842778,0.05997799389483761,0.0002527570851353919,0.0002998686015949379,0.039749442643557585,simple_welch,Simple Welch,5000,1.0,0.0964,0.045,0.006
config_2x2_d0_p04,2x2_balanced_control,2,2,balanced_control,Balanced control,100,100,4,0.1,0.0,2768931447,5000,-0.0004435407133854316,0.06059047122842778,0.05997799389483761,0.0002527570851353919,0.0002998686015949379,0.039749442643557585,expanded_welch,Expanded Welch,5000,1.0,0.087,0.0394,0.005
config_2x2_d0_p04,2x2_balanced_control,2,2,balanced_control,Balanced control,100,100,4,0.1,0.0,2768931447,5000,-0.0004435407133854316,0.06059047122842778,0.05997799389483761,0.0002527570851353919,0.0002998686015949379,0.039749442643557585,edgeworth_normal,Joint Edgeworth,4919,0.9838,0.10652571660906689,0.059768245578369586,0.012400894490750153
config_2x2_d0_p04,2x2_balanced_control,2,2,balanced_control,Balanced control,100,100,4,0.1,0.0,2768931447,5000,-0.0004435407133854316,0.06059047122842778,0.05997799389483761,0.0002527570851353919,0.0002998686015949379,0.039749442643557585,joint_influence_welch,Joint-Influence Welch,4963,0.9926,0.10537981059842837,0.058835381825508765,0.01450735442272819
config_2x2_d0_p05,2x2_balanced_control,2,2,balanced_control,Balanced control,100,100,5,0.1,0.0,880372142,5000,0.0005288940859905024,0.06000171883712132,0.05997094791348356,-0.00030028987705917314,0.00021084639634567237,0.038729757049511516,normal_wald,Normal Wald,5000,1.0,0.0906,0.0464,0.008
config_2x2_d0_p05,2x2_balanced_control,2,2,balanced_control,Balanced control,100,100,5,0.1,0.0,880372142,5000,0.0005288940859905024,0.06000171883712132,0.05997094791348356,-0.00030028987705917314,0.00021084639634567237,0.038729757049511516,simple_welch,Simple Welch,5000,1.0,0.0896,0.0454,0.0074
config_2x2_d0_p05,2x2_balanced_control,2,2,balanced_control,Balanced control,100,100,5,0.1,0.0,880372142,5000,0.0005288940859905024,0.06000171883712132,0.05997094791348356,-0.00030028987705917314,0.00021084639634567237,0.038729757049511516,expanded_welch,Expanded Welch,5000,1.0,0.0832,0.041,0.005
config_2x2_d0_p05,2x2_balanced_control,2,2,balanced_control,Balanced control,100,100,5,0.1,0.0,880372142,5000,0.0005288940859905024,0.06000171883712132,0.05997094791348356,-0.00030028987705917314,0.00021084639634567237,0.038729757049511516,edgeworth_normal,Joint Edgeworth,4926,0.9852,0.10414129110840438,0.058262281770198945,0.013601299228583028
config_2x2_d0_p05,2x2_balanced_control,2,2,balanced_control,Balanced control,100,100,5,0.1,0.0,880372142,5000,0.0005288940859905024,0.06000171883712132,0.05997094791348356,-0.00030028987705917314,0.00021084639634567237,0.038729757049511516,joint_influence_welch,Joint-Influence Welch,4963,0.9926,0.0997380616562563,0.05722345355631674,0.013298408220834173
config_2x2_d0_p06,2x2_balanced_control,2,2,balanced_control,Balanced control,100,100,6,0.1,0.0,3260596029,5000,0.0009554009301990353,0.06226743044385268,0.06004962574547287,-0.0006335717028695978,0.0010682724739816238,0.04120515244925543,normal_wald,Normal Wald,5000,1.0,0.1056,0.0558,0.0092
config_2x2_d0_p06,2x2_balanced_control,2,2,balanced_control,Balanced control,100,100,6,0.1,0.0,3260596029,5000,0.0009554009301990353,0.06226743044385268,0.06004962574547287,-0.0006335717028695978,0.0010682724739816238,0.04120515244925543,simple_welch,Simple Welch,5000,1.0,0.1042,0.0534,0.0084
config_2x2_d0_p06,2x2_balanced_control,2,2,balanced_control,Balanced control,100,100,6,0.1,0.0,3260596029,5000,0.0009554009301990353,0.06226743044385268,0.06004962574547287,-0.0006335717028695978,0.0010682724739816238,0.04120515244925543,expanded_welch,Expanded Welch,5000,1.0,0.0972,0.0474,0.0064
config_2x2_d0_p06,2x2_balanced_control,2,2,balanced_control,Balanced control,100,100,6,0.1,0.0,3260596029,5000,0.0009554009301990353,0.06226743044385268,0.06004962574547287,-0.0006335717028695978,0.0010682724739816238,0.04120515244925543,edgeworth_normal,Joint Edgeworth,4928,0.9856,0.11647727272727272,0.06635551948051949,0.018060064935064936
config_2x2_d0_p06,2x2_balanced_control,2,2,balanced_control,Balanced control,100,100,6,0.1,0.0,3260596029,5000,0.0009554009301990353,0.06226743044385268,0.06004962574547287,-0.0006335717028695978,0.0010682724739816238,0.04120515244925543,joint_influence_welch,Joint-Influence Welch,4966,0.9932,0.11377366089407974,0.06504228755537655,0.016512283527990335
config_2x2_d0_p07,2x2_balanced_control,2,2,balanced_control,Balanced control,100,100,7,0.1,0.0,3227718042,5000,0.00015796786060122243,0.06122858869510582,0.0601025565413595,1.1252813634223813e-05,-0.0005328686490887174,0.039530943397675,normal_wald,Normal Wald,5000,1.0,0.0968,0.0456,0.0094
config_2x2_d0_p07,2x2_balanced_control,2,2,balanced_control,Balanced control,100,100,7,0.1,0.0,3227718042,5000,0.00015796786060122243,0.06122858869510582,0.0601025565413595,1.1252813634223813e-05,-0.0005328686490887174,0.039530943397675,simple_welch,Simple Welch,5000,1.0,0.0946,0.045,0.0078
config_2x2_d0_p07,2x2_balanced_control,2,2,balanced_control,Balanced control,100,100,7,0.1,0.0,3227718042,5000,0.00015796786060122243,0.06122858869510582,0.0601025565413595,1.1252813634223813e-05,-0.0005328686490887174,0.039530943397675,expanded_welch,Expanded Welch,5000,1.0,0.0874,0.0402,0.0058
config_2x2_d0_p07,2x2_balanced_control,2,2,balanced_control,Balanced control,100,100,7,0.1,0.0,3227718042,5000,0.00015796786060122243,0.06122858869510582,0.0601025565413595,1.1252813634223813e-05,-0.0005328686490887174,0.039530943397675,edgeworth_normal,Joint Edgeworth,4932,0.9864,0.10989456609894566,0.058191403081914034,0.016828872668288728
