display_id,section,figure_key,row_key,row_label,column_key,column_label,x_kind,x_value,shape,profile,dominant_p,dominant_q,pattern,constructor,baseline_mi,mi_direction,mi_difference,target_mi_p,target_mi_q,n_p,n_q,pair_id,configuration_id
display_01297,patterns,patterns_3x3,first,first,20,nP=nQ=20,mi_difference,0.0001,3x3,different_skew,,,first,additive,0.0001,q_higher,0.0001,0.0001,0.0002,20,20,pair_7f3182c71eeb1245,config_e826ddf216f00174
display_01298,patterns,patterns_3x3,first,first,20,nP=nQ=20,mi_difference,0.00025,3x3,different_skew,,,first,additive,0.0001,q_higher,0.00025,0.0001,0.00035,20,20,pair_6d939b6554206af1,config_dbb4023c27610ba8
display_01299,patterns,patterns_3x3,first,first,20,nP=nQ=20,mi_difference,0.0005,3x3,different_skew,,,first,additive,0.0001,q_higher,0.0005,0.0001,0.0006000000000000001,20,20,pair_015eb7f63314527a,config_f7909f33cd0949cb
display_01300,patterns,patterns_3x3,first,first,20,nP=nQ=20,mi_difference,0.001,3x3,different_skew,,,first,additive,0.0001,q_higher,0.001,0.0001,0.0011,20,20,pair_2a35fbc6855c1bcc,config_aafcd33d6e8fe1bc
display_01301,patterns,patterns_3x3,first,first,20,nP=nQ=20,mi_difference,0.002,3x3,different_skew,,,first,additive,0.0001,q_higher,0.002,0.0001,0.0021,20,20,pair_6d43b284da3e2d07,config_34abb9f9f7de7a45
display_01302,patterns,patterns_3x3,first,first,100,nP=nQ=100,mi_difference,0.0,3x3,different_skew,,,first,additive,0.0001,q_higher,0.0,0.0001,0.0001,100,100,pair_b1768989ebd518b8,config_6dcb652002aec005
display_01303,patterns,patterns_3x3,first,first,100,nP=nQ=100,mi_difference,0.0001,3x3,different_skew,,,first,additive,0.0001,q_higher,0.0001,0.0001,0.0002,100,100,pair_7f3182c71eeb1245,config_33d7a833c32b882f
display_01304,patterns,patterns_3x3,first,first,100,nP=nQ=100,mi_difference,0.00025,3x3,different_skew,,,first,additive,0.0001,q_higher,0.00025,0.0001,0.00035,100,100,pair_6d939b6554206af1,config_33ae3a4185ea929b
display_01305,patterns,patterns_3x3,first,first,100,nP=nQ=100,mi_difference,0.0005,3x3,different_skew,,,first,additive,0.0001,q_higher,0.0005,0.0001,0.0006000000000000001,100,100,pair_015eb7f63314527a,config_4a3ea49c97672483
display_01306,patterns,patterns_3x3,first,first,100,nP=nQ=100,mi_difference,0.001,3x3,different_skew,,,first,additive,0.0001,q_higher,0.001,0.0001,0.0011,100,100,pair_2a35fbc6855c1bcc,config_455e783d24811fbd
display_01307,patterns,patterns_3x3,first,first,100,nP=nQ=100,mi_difference,0.002,3x3,different_skew,,,first,additive,0.0001,q_higher,0.002,0.0001,0.0021,100,100,pair_6d43b284da3e2d07,config_fd832978e6addf92
display_01308,patterns,patterns_3x3,first,first,1000,nP=nQ=1000,mi_difference,0.0,3x3,different_skew,,,first,additive,0.0001,q_higher,0.0,0.0001,0.0001,1000,1000,pair_b1768989ebd518b8,config_12e7438345ee8df8
display_01309,patterns,patterns_3x3,first,first,1000,nP=nQ=1000,mi_difference,0.0001,3x3,different_skew,,,first,additive,0.0001,q_higher,0.0001,0.0001,0.0002,1000,1000,pair_7f3182c71eeb1245,config_6c1247a6a3c4adf9
display_01310,patterns,patterns_3x3,first,first,1000,nP=nQ=1000,mi_difference,0.00025,3x3,different_skew,,,first,additive,0.0001,q_higher,0.00025,0.0001,0.00035,1000,1000,pair_6d939b6554206af1,config_32b8e9856bb47685
display_01311,patterns,patterns_3x3,first,first,1000,nP=nQ=1000,mi_difference,0.0005,3x3,different_skew,,,first,additive,0.0001,q_higher,0.0005,0.0001,0.0006000000000000001,1000,1000,pair_015eb7f63314527a,config_06fd66f2388640bc
display_01312,patterns,patterns_3x3,first,first,1000,nP=nQ=1000,mi_difference,0.001,3x3,different_skew,,,first,additive,0.0001,q_higher,0.001,0.0001,0.0011,1000,1000,pair_2a35fbc6855c1bcc,config_0c1e6b3f21c79348
display_01313,patterns,patterns_3x3,first,first,1000,nP=nQ=1000,mi_difference,0.002,3x3,different_skew,,,first,additive,0.0001,q_higher,0.002,0.0001,0.0021,1000,1000,pair_6d43b284da3e2d07,config_837e09038fbf4985
display_01314,patterns,patterns_3x3,rare,rare,20,nP=nQ=20,mi_difference,0.0,3x3,different_skew,,,rare,additive,0.0001,q_higher,0.0,0.0001,0.0001,20,20,pair_f7bc22e75aacc70b,config_feca9632eb16639d
display_01315,patterns,patterns_3x3,rare,rare,20,nP=nQ=20,mi_difference,0.0001,3x3,different_skew,,,rare,additive,0.0001,q_higher,0.0001,0.0001,0.0002,20,20,pair_ecd9f258612a6f3f,config_31cec96cc34d8af5
display_01316,patterns,patterns_3x3,rare,rare,20,nP=nQ=20,mi_difference,0.00025,3x3,different_skew,,,rare,additive,0.0001,q_higher,0.00025,0.0001,0.00035,20,20,pair_356b53fe19695979,config_23b502664df6e289
display_01317,patterns,patterns_3x3,rare,rare,20,nP=nQ=20,mi_difference,0.0005,3x3,different_skew,,,rare,additive,0.0001,q_higher,0.0005,0.0001,0.0006000000000000001,20,20,pair_83ada10a51e84570,config_b3b7b877480887c1
display_01318,patterns,patterns_3x3,rare,rare,20,nP=nQ=20,mi_difference,0.001,3x3,different_skew,,,rare,additive,0.0001,q_higher,0.001,0.0001,0.0011,20,20,pair_e7d06b8d631e9815,config_9ef6d17a69ed7e22
display_01319,patterns,patterns_3x3,rare,rare,20,nP=nQ=20,mi_difference,0.002,3x3,different_skew,,,rare,additive,0.0001,q_higher,0.002,0.0001,0.0021,20,20,pair_3d616241f2c6e275,config_47aa1b07634bbb18
display_01320,patterns,patterns_3x3,rare,rare,100,nP=nQ=100,mi_difference,0.0,3x3,different_skew,,,rare,additive,0.0001,q_higher,0.0,0.0001,0.0001,100,100,pair_f7bc22e75aacc70b,config_c31925ad4aa37307
display_01321,patterns,patterns_3x3,rare,rare,100,nP=nQ=100,mi_difference,0.0001,3x3,different_skew,,,rare,additive,0.0001,q_higher,0.0001,0.0001,0.0002,100,100,pair_ecd9f258612a6f3f,config_c2db2cf2970b840c
display_01322,patterns,patterns_3x3,rare,rare,100,nP=nQ=100,mi_difference,0.00025,3x3,different_skew,,,rare,additive,0.0001,q_higher,0.00025,0.0001,0.00035,100,100,pair_356b53fe19695979,config_a139050df5df6a63
display_01323,patterns,patterns_3x3,rare,rare,100,nP=nQ=100,mi_difference,0.0005,3x3,different_skew,,,rare,additive,0.0001,q_higher,0.0005,0.0001,0.0006000000000000001,100,100,pair_83ada10a51e84570,config_47b8b4380f28e14e
display_01324,patterns,patterns_3x3,rare,rare,100,nP=nQ=100,mi_difference,0.001,3x3,different_skew,,,rare,additive,0.0001,q_higher,0.001,0.0001,0.0011,100,100,pair_e7d06b8d631e9815,config_72b0efd22653b391
display_01325,patterns,patterns_3x3,rare,rare,100,nP=nQ=100,mi_difference,0.002,3x3,different_skew,,,rare,additive,0.0001,q_higher,0.002,0.0001,0.0021,100,100,pair_3d616241f2c6e275,config_c5bb72993ccd5b4a
display_01326,patterns,patterns_3x3,rare,rare,1000,nP=nQ=1000,mi_difference,0.0,3x3,different_skew,,,rare,additive,0.0001,q_higher,0.0,0.0001,0.0001,1000,1000,pair_f7bc22e75aacc70b,config_001f81d34c1b821e
display_01327,patterns,patterns_3x3,rare,rare,1000,nP=nQ=1000,mi_difference,0.0001,3x3,different_skew,,,rare,additive,0.0001,q_higher,0.0001,0.0001,0.0002,1000,1000,pair_ecd9f258612a6f3f,config_dd45f93255160b59
display_01328,patterns,patterns_3x3,rare,rare,1000,nP=nQ=1000,mi_difference,0.00025,3x3,different_skew,,,rare,additive,0.0001,q_higher,0.00025,0.0001,0.00035,1000,1000,pair_356b53fe19695979,config_7d378626e23f1577
display_01329,patterns,patterns_3x3,rare,rare,1000,nP=nQ=1000,mi_difference,0.0005,3x3,different_skew,,,rare,additive,0.0001,q_higher,0.0005,0.0001,0.0006000000000000001,1000,1000,pair_83ada10a51e84570,config_a79bdf14893f0f4f
display_01330,patterns,patterns_3x3,rare,rare,1000,nP=nQ=1000,mi_difference,0.001,3x3,different_skew,,,rare,additive,0.0001,q_higher,0.001,0.0001,0.0011,1000,1000,pair_e7d06b8d631e9815,config_377c340a8adbea8f
display_01331,patterns,patterns_3x3,rare,rare,1000,nP=nQ=1000,mi_difference,0.002,3x3,different_skew,,,rare,additive,0.0001,q_higher,0.002,0.0001,0.0021,1000,1000,pair_3d616241f2c6e275,config_0333fbc87b502f0b
display_01332,patterns,patterns_5x5,first,first,20,nP=nQ=20,mi_difference,0.0,5x5,different_skew,,,first,additive,0.0001,q_higher,0.0,0.0001,0.0001,20,20,pair_ab54a9a79927cb3d,config_c7d4dc4225d593e8
display_01333,patterns,patterns_5x5,first,first,20,nP=nQ=20,mi_difference,0.0001,5x5,different_skew,,,first,additive,0.0001,q_higher,0.0001,0.0001,0.0002,20,20,pair_87ed4b48f7e6232a,config_cde03e834e558732
display_01334,patterns,patterns_5x5,first,first,20,nP=nQ=20,mi_difference,0.00025,5x5,different_skew,,,first,additive,0.0001,q_higher,0.00025,0.0001,0.00035,20,20,pair_844847ead1d9dea5,config_ae9c7a8240cdb8d0
display_01335,patterns,patterns_5x5,first,first,20,nP=nQ=20,mi_difference,0.0005,5x5,different_skew,,,first,additive,0.0001,q_higher,0.0005,0.0001,0.0006000000000000001,20,20,pair_c06fb5e56046eb4f,config_4ee15fbdd942ae63
display_01336,patterns,patterns_5x5,first,first,20,nP=nQ=20,mi_difference,0.001,5x5,different_skew,,,first,additive,0.0001,q_higher,0.001,0.0001,0.0011,20,20,pair_a66fc3e71562797d,config_7090ae0884374596
display_01337,patterns,patterns_5x5,first,first,20,nP=nQ=20,mi_difference,0.002,5x5,different_skew,,,first,additive,0.0001,q_higher,0.002,0.0001,0.0021,20,20,pair_439e0b86f0b9a244,config_8b2793004b4ac351
display_01338,patterns,patterns_5x5,first,first,100,nP=nQ=100,mi_difference,0.0,5x5,different_skew,,,first,additive,0.0001,q_higher,0.0,0.0001,0.0001,100,100,pair_ab54a9a79927cb3d,config_2a442583aeddaeeb
display_01339,patterns,patterns_5x5,first,first,100,nP=nQ=100,mi_difference,0.0001,5x5,different_skew,,,first,additive,0.0001,q_higher,0.0001,0.0001,0.0002,100,100,pair_87ed4b48f7e6232a,config_ae4f95619b202c6e
display_01340,patterns,patterns_5x5,first,first,100,nP=nQ=100,mi_difference,0.00025,5x5,different_skew,,,first,additive,0.0001,q_higher,0.00025,0.0001,0.00035,100,100,pair_844847ead1d9dea5,config_ee4aa38458c72f17
display_01341,patterns,patterns_5x5,first,first,100,nP=nQ=100,mi_difference,0.0005,5x5,different_skew,,,first,additive,0.0001,q_higher,0.0005,0.0001,0.0006000000000000001,100,100,pair_c06fb5e56046eb4f,config_9143beefcb1564b1
display_01342,patterns,patterns_5x5,first,first,100,nP=nQ=100,mi_difference,0.001,5x5,different_skew,,,first,additive,0.0001,q_higher,0.001,0.0001,0.0011,100,100,pair_a66fc3e71562797d,config_057933f8c49fd4c9
display_01343,patterns,patterns_5x5,first,first,100,nP=nQ=100,mi_difference,0.002,5x5,different_skew,,,first,additive,0.0001,q_higher,0.002,0.0001,0.0021,100,100,pair_439e0b86f0b9a244,config_527e27cb0e01e40f
display_01344,patterns,patterns_5x5,first,first,1000,nP=nQ=1000,mi_difference,0.0,5x5,different_skew,,,first,additive,0.0001,q_higher,0.0,0.0001,0.0001,1000,1000,pair_ab54a9a79927cb3d,config_404f810946552342
display_01345,patterns,patterns_5x5,first,first,1000,nP=nQ=1000,mi_difference,0.0001,5x5,different_skew,,,first,additive,0.0001,q_higher,0.0001,0.0001,0.0002,1000,1000,pair_87ed4b48f7e6232a,config_7c11fc0aa17d2cb0
display_01346,patterns,patterns_5x5,first,first,1000,nP=nQ=1000,mi_difference,0.00025,5x5,different_skew,,,first,additive,0.0001,q_higher,0.00025,0.0001,0.00035,1000,1000,pair_844847ead1d9dea5,config_bfa4ba42381a9d6a
display_01347,patterns,patterns_5x5,first,first,1000,nP=nQ=1000,mi_difference,0.0005,5x5,different_skew,,,first,additive,0.0001,q_higher,0.0005,0.0001,0.0006000000000000001,1000,1000,pair_c06fb5e56046eb4f,config_9f6514b6d57477f1
display_01348,patterns,patterns_5x5,first,first,1000,nP=nQ=1000,mi_difference,0.001,5x5,different_skew,,,first,additive,0.0001,q_higher,0.001,0.0001,0.0011,1000,1000,pair_a66fc3e71562797d,config_5cad50f340378c24
display_01349,patterns,patterns_5x5,first,first,1000,nP=nQ=1000,mi_difference,0.002,5x5,different_skew,,,first,additive,0.0001,q_higher,0.002,0.0001,0.0021,1000,1000,pair_439e0b86f0b9a244,config_a493827232bfdaf7
display_01350,patterns,patterns_5x5,rare,rare,20,nP=nQ=20,mi_difference,0.0,5x5,different_skew,,,rare,additive,0.0001,q_higher,0.0,0.0001,0.0001,20,20,pair_17e81997b1cc4634,config_46449618ca8c6b2e
display_01351,patterns,patterns_5x5,rare,rare,20,nP=nQ=20,mi_difference,0.0001,5x5,different_skew,,,rare,additive,0.0001,q_higher,0.0001,0.0001,0.0002,20,20,pair_5f3c4e5a4692211f,config_53a795d7a8b383a3
display_01352,patterns,patterns_5x5,rare,rare,20,nP=nQ=20,mi_difference,0.00025,5x5,different_skew,,,rare,additive,0.0001,q_higher,0.00025,0.0001,0.00035,20,20,pair_f860a00347391129,config_94648599f85f4886
display_01353,patterns,patterns_5x5,rare,rare,20,nP=nQ=20,mi_difference,0.0005,5x5,different_skew,,,rare,additive,0.0001,q_higher,0.0005,0.0001,0.0006000000000000001,20,20,pair_bacb12ca9b7d63aa,config_483c2694798d7158
display_01354,patterns,patterns_5x5,rare,rare,20,nP=nQ=20,mi_difference,0.001,5x5,different_skew,,,rare,additive,0.0001,q_higher,0.001,0.0001,0.0011,20,20,pair_d4666f6b4fbd91a0,config_b061b2c020a48308
display_01355,patterns,patterns_5x5,rare,rare,20,nP=nQ=20,mi_difference,0.002,5x5,different_skew,,,rare,additive,0.0001,q_higher,0.002,0.0001,0.0021,20,20,pair_13fa4fb8e73de851,config_363856d8095eb268
display_01356,patterns,patterns_5x5,rare,rare,100,nP=nQ=100,mi_difference,0.0,5x5,different_skew,,,rare,additive,0.0001,q_higher,0.0,0.0001,0.0001,100,100,pair_17e81997b1cc4634,config_bcb60a83d28a0cc5
display_01357,patterns,patterns_5x5,rare,rare,100,nP=nQ=100,mi_difference,0.0001,5x5,different_skew,,,rare,additive,0.0001,q_higher,0.0001,0.0001,0.0002,100,100,pair_5f3c4e5a4692211f,config_ab06a41a128e68a2
display_01358,patterns,patterns_5x5,rare,rare,100,nP=nQ=100,mi_difference,0.00025,5x5,different_skew,,,rare,additive,0.0001,q_higher,0.00025,0.0001,0.00035,100,100,pair_f860a00347391129,config_51e00b459ad750aa
display_01359,patterns,patterns_5x5,rare,rare,100,nP=nQ=100,mi_difference,0.0005,5x5,different_skew,,,rare,additive,0.0001,q_higher,0.0005,0.0001,0.0006000000000000001,100,100,pair_bacb12ca9b7d63aa,config_3057d18094a460ac
display_01360,patterns,patterns_5x5,rare,rare,100,nP=nQ=100,mi_difference,0.001,5x5,different_skew,,,rare,additive,0.0001,q_higher,0.001,0.0001,0.0011,100,100,pair_d4666f6b4fbd91a0,config_499aa98450e8d91b
display_01361,patterns,patterns_5x5,rare,rare,100,nP=nQ=100,mi_difference,0.002,5x5,different_skew,,,rare,additive,0.0001,q_higher,0.002,0.0001,0.0021,100,100,pair_13fa4fb8e73de851,config_61e3818341389956
display_01362,patterns,patterns_5x5,rare,rare,1000,nP=nQ=1000,mi_difference,0.0,5x5,different_skew,,,rare,additive,0.0001,q_higher,0.0,0.0001,0.0001,1000,1000,pair_17e81997b1cc4634,config_ea38b004cfb5be5e
display_01363,patterns,patterns_5x5,rare,rare,1000,nP=nQ=1000,mi_difference,0.0001,5x5,different_skew,,,rare,additive,0.0001,q_higher,0.0001,0.0001,0.0002,1000,1000,pair_5f3c4e5a4692211f,config_eae6f051fe6b0e77
display_01364,patterns,patterns_5x5,rare,rare,1000,nP=nQ=1000,mi_difference,0.00025,5x5,different_skew,,,rare,additive,0.0001,q_higher,0.00025,0.0001,0.00035,1000,1000,pair_f860a00347391129,config_63034f23bdec1f6c
display_01365,patterns,patterns_5x5,rare,rare,1000,nP=nQ=1000,mi_difference,0.0005,5x5,different_skew,,,rare,additive,0.0001,q_higher,0.0005,0.0001,0.0006000000000000001,1000,1000,pair_bacb12ca9b7d63aa,config_0141fb046d563f7c
display_01366,patterns,patterns_5x5,rare,rare,1000,nP=nQ=1000,mi_difference,0.001,5x5,different_skew,,,rare,additive,0.0001,q_higher,0.001,0.0001,0.0011,1000,1000,pair_d4666f6b4fbd91a0,config_385f98ee480aaf92
display_01367,patterns,patterns_5x5,rare,rare,1000,nP=nQ=1000,mi_difference,0.002,5x5,different_skew,,,rare,additive,0.0001,q_higher,0.002,0.0001,0.0021,1000,1000,pair_13fa4fb8e73de851,config_c10f0c969d00ad09
display_01368,patterns,patterns_5x5,spread,spread,20,nP=nQ=20,mi_difference,0.0,5x5,different_skew,,,spread,additive,0.0001,q_higher,0.0,0.0001,0.0001,20,20,pair_c16067d1a985436c,config_7b6d832c71f89046
display_01369,patterns,patterns_5x5,spread,spread,20,nP=nQ=20,mi_difference,0.0001,5x5,different_skew,,,spread,additive,0.0001,q_higher,0.0001,0.0001,0.0002,20,20,pair_b3a927fdfa7cbfee,config_aae7ed61bcc7807b
display_01370,patterns,patterns_5x5,spread,spread,20,nP=nQ=20,mi_difference,0.00025,5x5,different_skew,,,spread,additive,0.0001,q_higher,0.00025,0.0001,0.00035,20,20,pair_ad29143212fe9d36,config_b03b1a2c3499d363
display_01371,patterns,patterns_5x5,spread,spread,20,nP=nQ=20,mi_difference,0.0005,5x5,different_skew,,,spread,additive,0.0001,q_higher,0.0005,0.0001,0.0006000000000000001,20,20,pair_58644766e9af6f45,config_f771249f17d6d348
display_01372,patterns,patterns_5x5,spread,spread,20,nP=nQ=20,mi_difference,0.001,5x5,different_skew,,,spread,additive,0.0001,q_higher,0.001,0.0001,0.0011,20,20,pair_381e6d12040cb426,config_766b42216003cb94
display_01373,patterns,patterns_5x5,spread,spread,20,nP=nQ=20,mi_difference,0.002,5x5,different_skew,,,spread,additive,0.0001,q_higher,0.002,0.0001,0.0021,20,20,pair_7a7067c99513071b,config_1a775bc52510f687
display_01374,patterns,patterns_5x5,spread,spread,100,nP=nQ=100,mi_difference,0.0,5x5,different_skew,,,spread,additive,0.0001,q_higher,0.0,0.0001,0.0001,100,100,pair_c16067d1a985436c,config_682af6f93d67994a
display_01375,patterns,patterns_5x5,spread,spread,100,nP=nQ=100,mi_difference,0.0001,5x5,different_skew,,,spread,additive,0.0001,q_higher,0.0001,0.0001,0.0002,100,100,pair_b3a927fdfa7cbfee,config_27d97db0c578a49e
display_01376,patterns,patterns_5x5,spread,spread,100,nP=nQ=100,mi_difference,0.00025,5x5,different_skew,,,spread,additive,0.0001,q_higher,0.00025,0.0001,0.00035,100,100,pair_ad29143212fe9d36,config_12ec1e9b3ea246ae
display_01377,patterns,patterns_5x5,spread,spread,100,nP=nQ=100,mi_difference,0.0005,5x5,different_skew,,,spread,additive,0.0001,q_higher,0.0005,0.0001,0.0006000000000000001,100,100,pair_58644766e9af6f45,config_229a773d7ee80997
display_01378,patterns,patterns_5x5,spread,spread,100,nP=nQ=100,mi_difference,0.001,5x5,different_skew,,,spread,additive,0.0001,q_higher,0.001,0.0001,0.0011,100,100,pair_381e6d12040cb426,config_52445b7e6067b946
display_01379,patterns,patterns_5x5,spread,spread,100,nP=nQ=100,mi_difference,0.002,5x5,different_skew,,,spread,additive,0.0001,q_higher,0.002,0.0001,0.0021,100,100,pair_7a7067c99513071b,config_ffd26032ab55ed1c
display_01380,patterns,patterns_5x5,spread,spread,1000,nP=nQ=1000,mi_difference,0.0,5x5,different_skew,,,spread,additive,0.0001,q_higher,0.0,0.0001,0.0001,1000,1000,pair_c16067d1a985436c,config_9e22ca3413a3e29b
display_01381,patterns,patterns_5x5,spread,spread,1000,nP=nQ=1000,mi_difference,0.0001,5x5,different_skew,,,spread,additive,0.0001,q_higher,0.0001,0.0001,0.0002,1000,1000,pair_b3a927fdfa7cbfee,config_b243833dae48a350
display_01382,patterns,patterns_5x5,spread,spread,1000,nP=nQ=1000,mi_difference,0.00025,5x5,different_skew,,,spread,additive,0.0001,q_higher,0.00025,0.0001,0.00035,1000,1000,pair_ad29143212fe9d36,config_10cbecfada096dd4
display_01383,patterns,patterns_5x5,spread,spread,1000,nP=nQ=1000,mi_difference,0.0005,5x5,different_skew,,,spread,additive,0.0001,q_higher,0.0005,0.0001,0.0006000000000000001,1000,1000,pair_58644766e9af6f45,config_4cab4eeb754eb5bd
display_01384,patterns,patterns_5x5,spread,spread,1000,nP=nQ=1000,mi_difference,0.001,5x5,different_skew,,,spread,additive,0.0001,q_higher,0.001,0.0001,0.0011,1000,1000,pair_381e6d12040cb426,config_92e92dd52c735575
display_01385,patterns,patterns_5x5,spread,spread,1000,nP=nQ=1000,mi_difference,0.002,5x5,different_skew,,,spread,additive,0.0001,q_higher,0.002,0.0001,0.0021,1000,1000,pair_7a7067c99513071b,config_fccfdc4d92a20a4d
display_01386,patterns,patterns_8x8,first,first,20,nP=nQ=20,mi_difference,0.0,8x8,different_skew,,,first,additive,0.0001,q_higher,0.0,0.0001,0.0001,20,20,pair_84b4c2fa979853ff,config_c4afe29571cc9d26
display_01387,patterns,patterns_8x8,first,first,20,nP=nQ=20,mi_difference,0.0001,8x8,different_skew,,,first,additive,0.0001,q_higher,0.0001,0.0001,0.0002,20,20,pair_3f94d49652b20e9c,config_dc46ae5d657025ce
display_01388,patterns,patterns_8x8,first,first,20,nP=nQ=20,mi_difference,0.00025,8x8,different_skew,,,first,additive,0.0001,q_higher,0.00025,0.0001,0.00035,20,20,pair_d6bb8b052a2b31ad,config_2944928869a9c967
display_01389,patterns,patterns_8x8,first,first,20,nP=nQ=20,mi_difference,0.0005,8x8,different_skew,,,first,additive,0.0001,q_higher,0.0005,0.0001,0.0006000000000000001,20,20,pair_0a09e4ec8ca88970,config_08652849118a08d3
display_01390,patterns,patterns_8x8,first,first,20,nP=nQ=20,mi_difference,0.001,8x8,different_skew,,,first,additive,0.0001,q_higher,0.001,0.0001,0.0011,20,20,pair_8c6d88c4f8c62b4b,config_5e25f652f9e809d3
display_01391,patterns,patterns_8x8,first,first,20,nP=nQ=20,mi_difference,0.002,8x8,different_skew,,,first,additive,0.0001,q_higher,0.002,0.0001,0.0021,20,20,pair_86dc09f24e35e3ec,config_0ca3eae811a6f63d
display_01392,patterns,patterns_8x8,first,first,100,nP=nQ=100,mi_difference,0.0,8x8,different_skew,,,first,additive,0.0001,q_higher,0.0,0.0001,0.0001,100,100,pair_84b4c2fa979853ff,config_90f8d781ec434ad0
display_01393,patterns,patterns_8x8,first,first,100,nP=nQ=100,mi_difference,0.0001,8x8,different_skew,,,first,additive,0.0001,q_higher,0.0001,0.0001,0.0002,100,100,pair_3f94d49652b20e9c,config_7c7678f642a5a5ad
display_01394,patterns,patterns_8x8,first,first,100,nP=nQ=100,mi_difference,0.00025,8x8,different_skew,,,first,additive,0.0001,q_higher,0.00025,0.0001,0.00035,100,100,pair_d6bb8b052a2b31ad,config_f40df874d4f41542
display_01395,patterns,patterns_8x8,first,first,100,nP=nQ=100,mi_difference,0.0005,8x8,different_skew,,,first,additive,0.0001,q_higher,0.0005,0.0001,0.0006000000000000001,100,100,pair_0a09e4ec8ca88970,config_2d82bceab448eca4
display_01396,patterns,patterns_8x8,first,first,100,nP=nQ=100,mi_difference,0.001,8x8,different_skew,,,first,additive,0.0001,q_higher,0.001,0.0001,0.0011,100,100,pair_8c6d88c4f8c62b4b,config_84f2566881a13d22
display_01397,patterns,patterns_8x8,first,first,100,nP=nQ=100,mi_difference,0.002,8x8,different_skew,,,first,additive,0.0001,q_higher,0.002,0.0001,0.0021,100,100,pair_86dc09f24e35e3ec,config_dfa80ff1652b72af
display_01398,patterns,patterns_8x8,first,first,1000,nP=nQ=1000,mi_difference,0.0,8x8,different_skew,,,first,additive,0.0001,q_higher,0.0,0.0001,0.0001,1000,1000,pair_84b4c2fa979853ff,config_5c383040a59e8425
display_01399,patterns,patterns_8x8,first,first,1000,nP=nQ=1000,mi_difference,0.0001,8x8,different_skew,,,first,additive,0.0001,q_higher,0.0001,0.0001,0.0002,1000,1000,pair_3f94d49652b20e9c,config_d20fe46a202677c7
display_01400,patterns,patterns_8x8,first,first,1000,nP=nQ=1000,mi_difference,0.00025,8x8,different_skew,,,first,additive,0.0001,q_higher,0.00025,0.0001,0.00035,1000,1000,pair_d6bb8b052a2b31ad,config_9051fb9ad3efefbe
display_01401,patterns,patterns_8x8,first,first,1000,nP=nQ=1000,mi_difference,0.0005,8x8,different_skew,,,first,additive,0.0001,q_higher,0.0005,0.0001,0.0006000000000000001,1000,1000,pair_0a09e4ec8ca88970,config_2ea2abd565739069
display_01402,patterns,patterns_8x8,first,first,1000,nP=nQ=1000,mi_difference,0.001,8x8,different_skew,,,first,additive,0.0001,q_higher,0.001,0.0001,0.0011,1000,1000,pair_8c6d88c4f8c62b4b,config_89c1173506660be0
display_01403,patterns,patterns_8x8,first,first,1000,nP=nQ=1000,mi_difference,0.002,8x8,different_skew,,,first,additive,0.0001,q_higher,0.002,0.0001,0.0021,1000,1000,pair_86dc09f24e35e3ec,config_7fef3767014ef7c4
display_01404,patterns,patterns_8x8,rare,rare,20,nP=nQ=20,mi_difference,0.0,8x8,different_skew,,,rare,additive,0.0001,q_higher,0.0,0.0001,0.0001,20,20,pair_7ec3afc29050afcc,config_0fdc81baf38edb07
display_01405,patterns,patterns_8x8,rare,rare,20,nP=nQ=20,mi_difference,0.0001,8x8,different_skew,,,rare,additive,0.0001,q_higher,0.0001,0.0001,0.0002,20,20,pair_5916315109cdaaec,config_74bf93e9e32645bc
display_01406,patterns,patterns_8x8,rare,rare,20,nP=nQ=20,mi_difference,0.00025,8x8,different_skew,,,rare,additive,0.0001,q_higher,0.00025,0.0001,0.00035,20,20,pair_13220d818ec74817,config_87b967a40e1b0cd0
display_01407,patterns,patterns_8x8,rare,rare,20,nP=nQ=20,mi_difference,0.0005,8x8,different_skew,,,rare,additive,0.0001,q_higher,0.0005,0.0001,0.0006000000000000001,20,20,pair_39c072a2c9239b5b,config_e20823fd5956af28
display_01408,patterns,patterns_8x8,rare,rare,20,nP=nQ=20,mi_difference,0.001,8x8,different_skew,,,rare,additive,0.0001,q_higher,0.001,0.0001,0.0011,20,20,pair_3ef1af3842f48824,config_d24a7f359d51948f
display_01409,patterns,patterns_8x8,rare,rare,20,nP=nQ=20,mi_difference,0.002,8x8,different_skew,,,rare,additive,0.0001,q_higher,0.002,0.0001,0.0021,20,20,pair_7d0e143b20604179,config_d5468226443bc2b8
display_01410,patterns,patterns_8x8,rare,rare,100,nP=nQ=100,mi_difference,0.0,8x8,different_skew,,,rare,additive,0.0001,q_higher,0.0,0.0001,0.0001,100,100,pair_7ec3afc29050afcc,config_f54e563df15679ce
display_01411,patterns,patterns_8x8,rare,rare,100,nP=nQ=100,mi_difference,0.0001,8x8,different_skew,,,rare,additive,0.0001,q_higher,0.0001,0.0001,0.0002,100,100,pair_5916315109cdaaec,config_ab8ed17a85cdbf5b
display_01412,patterns,patterns_8x8,rare,rare,100,nP=nQ=100,mi_difference,0.00025,8x8,different_skew,,,rare,additive,0.0001,q_higher,0.00025,0.0001,0.00035,100,100,pair_13220d818ec74817,config_3b670c1e77779746
