absolute_mi_difference,achieved_mi_p,achieved_mi_q,both_reject,columns,configuration_id,constructor,dominant_p,dominant_q,method_a,method_b,n_p,n_q,neither_rejects,nominal_alpha,only_method_a_rejects,only_method_b_rejects,pair_id,paired_95_high,paired_95_low,paired_standard_error,pattern,profile,rejection_rate_difference_a_minus_b,replicates,rows,shape,signed_mi_difference_q_minus_p,simulation_seed,target_mi_p,target_mi_q
0.010000000000001348,0.02000000000000002,0.03000000000000137,677,5,config_47284229c980846c,loglinear,,,expanded_welch,normal_wald,100,100,19161,0.05,0,162,pair_b5c30faf9a6fc201,-0.006857694563587574,-0.009342305436412426,0.0006338293042920538,first,uniform,-0.0081,20000,5,5x5,0.010000000000001348,7167074340162928152,0.02,0.03
0.0020000000000000447,-1.0103029524088927e-16,0.0019999999999999437,2490,8,config_47621e32ca10070c,additive,,,expanded_welch,normal_wald,20,20,16602,0.05,0,908,pair_b8d769810d53fec2,-0.04251470267836542,-0.048285297321634585,0.0014720904702217273,first,different_skew,-0.0454,20000,8,8x8,0.0020000000000000447,4287881821832324685,0.0,0.002
5.0000000000001195e-05,9.999999999999965e-06,6.000000000000116e-05,1743,8,config_4788d526b6ad08ad,additive,0.9,0.95,expanded_welch,normal_wald,1000,1000,15112,0.05,0,3145,pair_2de5a5fbe7e803db,-0.15220458796488034,-0.16229541203511966,0.0025741898138365565,rare,custom_extreme,-0.15725,20000,8,8x8,5.0000000000001195e-05,10275542081176945000,1e-05,6e-05
0.010000000000000038,9.999999999997034e-05,0.010100000000000008,7142,2,config_47a052420665f31e,additive,,,expanded_welch,normal_wald,1000,1000,9236,0.05,0,3622,pair_722f5a0fd759db88,-0.1757626388285583,-0.18643736117144172,0.0027231434548172038,first,same_skew,-0.1811,20000,2,2x2,0.010000000000000038,17512248905066794823,0.0001,0.0101
0.0019999999999999367,0.0001000000000000523,0.002099999999999989,229,3,config_47aa1b07634bbb18,additive,,,expanded_welch,normal_wald,20,20,19427,0.05,0,344,pair_3d616241f2c6e275,-0.015398025136559773,-0.019001974863440227,0.0009193749303266464,rare,different_skew,-0.0172,20000,3,3x3,0.0019999999999999367,15106805526178824620,0.0001,0.0021
0.0004999999999999501,0.0001000000000000523,0.0006000000000000024,51,3,config_47b8b4380f28e14e,additive,,,expanded_welch,normal_wald,100,100,19534,0.05,0,415,pair_83ada10a51e84570,-0.018774360176389525,-0.022725639823610477,0.0010079795018420796,rare,different_skew,-0.02075,20000,3,3x3,0.0004999999999999501,607599590755023390,0.0001,0.0006000000000000001
9.999999999011149e-06,9.99999999991951e-06,1.999999999893066e-05,0,3,config_47d147ee24fa1867,additive,0.999,0.9995,expanded_welch,normal_wald,100,100,20000,0.05,0,0,pair_2a4ae4edefd9bd76,0.0,0.0,0.0,first,custom_extreme,0.0,20000,3,3x3,9.999999999011149e-06,2042633831651882988,1e-05,2e-05
0.010000000000000106,0.030000000000000054,0.01999999999999995,247,2,config_47d768e262a1cd44,additive,,,expanded_welch,normal_wald,100,50,19409,0.05,0,344,pair_f97c41efb8c82665,-0.015398025136559773,-0.019001974863440227,0.0009193749303266464,first,different_skew,-0.0172,20000,2,2x2,-0.010000000000000106,3313737032948811387,0.03,0.02
0.0,0.019999999999999872,0.019999999999999872,907,5,config_4804849e6bc7f601,additive,,,expanded_welch,normal_wald,20,20,18697,0.05,0,396,pair_0e678b31b33a4770,-0.0178691796147316,-0.021730820385268402,0.000985112441463469,first,same_skew,-0.0198,20000,5,5x5,0.0,16256918653897938719,0.02,0.02
0.0004999999999999527,0.00010000000000004715,0.0006,1257,5,config_483c2694798d7158,additive,,,expanded_welch,normal_wald,20,20,17876,0.05,0,867,pair_bacb12ca9b7d63aa,-0.040527571037658805,-0.046172428962341194,0.0014400147767046894,rare,different_skew,-0.04335,20000,5,5x5,0.0004999999999999527,713690612180042342,0.0001,0.0006000000000000001
0.0,9.999999999994562e-05,9.999999999994562e-05,1,2,config_4845703ca6970d62,additive,,,expanded_welch,normal_wald,1000,1000,19996,0.05,0,3,pair_4f79562663eb21be,1.9732491456211156e-05,-0.0003197324914562111,8.659820992663834e-05,first,uniform,-0.00015,20000,2,2x2,0.0,17040000325725859916,0.0001,0.0001
0.010000000000000123,0.019999999999999914,0.030000000000000037,2546,3,config_48486aeedeb27cc3,additive,,,expanded_welch,normal_wald,1000,1000,17195,0.05,0,259,pair_e8e6687b0f8ef7f0,-0.01138304547892303,-0.01451695452107697,0.0007994665923862092,first,same_skew,-0.01295,20000,2,2x3,0.010000000000000123,13377620126441635041,0.02,0.03
0.0,0.01999999999999995,0.01999999999999995,344,2,config_485f7186498faec1,additive,,,expanded_welch,normal_wald,50,250,18112,0.05,0,1544,pair_cd3f51adc4b4ed85,-0.07350074410759301,-0.080899255892407,0.0018873754553096916,first,same_skew,-0.0772,20000,2,2x2,0.0,4958223638306197078,0.02,0.02
0.0010000000000000772,0.01999999999999995,0.021000000000000026,0,2,config_486e46877f4eb734,additive,,,expanded_welch,normal_wald,5,5,17726,0.05,0,2274,pair_9fab52b2674275fb,-0.10930030533213286,-0.11809969466786713,0.0022447421774832335,first,same_skew,-0.1137,20000,2,2x2,0.0010000000000000772,16626323087062892699,0.02,0.021
0.010000000000000064,0.01999999999999999,0.030000000000000054,148,3,config_48893b2bf9d2a6f4,additive,,,expanded_welch,normal_wald,50,500,18003,0.05,0,1849,pair_216d8620d929c614,-0.08843541489011876,-0.09646458510988125,0.0020482577091230857,first,uniform,-0.09245,20000,3,3x3,0.010000000000000064,15826926135770226979,0.02,0.03
0.0050000000000000044,0.019999999999999993,0.024999999999999998,1134,5,config_4890afd4d00cea2f,additive,,,expanded_welch,normal_wald,250,50,18255,0.05,0,611,pair_1b383c60c76c4e7b,-0.0281648250150596,-0.032935174984940405,0.001216926012724694,first,uniform,-0.03055,20000,5,5x5,0.0050000000000000044,3815352614293126111,0.02,0.025
0.020000000000000098,-1.0103029524088927e-16,0.019999999999999997,2359,8,config_489e2cccecae9de4,additive,,,expanded_welch,normal_wald,20,20,16854,0.05,0,787,pair_781a8ab0c8ee3ba8,-0.03665532189850002,-0.042044678101499984,0.0013748357660714184,first,different_skew,-0.03935,20000,8,8x8,0.020000000000000098,3988189048118483344,0.0,0.02
0.005000000000000224,9.999999999979871e-05,0.005100000000000023,748,5,config_48aec6bbfff99ee3,loglinear,,,expanded_welch,normal_wald,1000,1000,18830,0.05,0,422,pair_51fccb7beb8c9faf,-0.019108123888962446,-0.023091876111037555,0.0010162633219579352,first,different_skew,-0.0211,20000,5,5x5,0.005000000000000224,127616040522346129,0.0001,0.0051
0.01999999999999989,0.019999999999999993,0.03999999999999988,530,5,config_48afb297211a7ee6,additive,,,expanded_welch,normal_wald,50,500,17249,0.05,0,2221,pair_9444938a7041d7e8,-0.10669538384172676,-0.11540461615827323,0.0022217429378945048,first,different_skew,-0.11105,20000,5,5x5,0.01999999999999989,610980854917789179,0.02,0.04
0.001999999999999461,0.00010000000000038919,0.0020999999999998503,1147,8,config_48d10dad3db2dc4b,loglinear,,,expanded_welch,normal_wald,100,100,18655,0.05,0,198,pair_af51ea53e08753db,-0.008527826402302133,-0.011272173597697869,0.0007000885702540144,first,uniform,-0.0099,20000,8,8x8,0.001999999999999461,5321099353868877728,0.0001,0.0021
0.0019999999999998734,0.01999999999999983,0.021999999999999704,0,3,config_48eef89b2dc57ecc,additive,,,expanded_welch,normal_wald,2,2,20000,0.05,0,0,pair_f6824d049588e85b,0.0,0.0,0.0,first,different_skew,0.0,20000,3,3x3,0.0019999999999998734,13213887328527942703,0.02,0.022
0.020000000000000007,9.999999999999289e-05,0.0201,7931,8,config_48f918d25489e3ac,additive,,,expanded_welch,normal_wald,1000,1000,11738,0.05,0,331,pair_d71c530a055ff2f7,-0.014781817562790376,-0.01831818243720962,0.000902133896535522,first,uniform,-0.01655,20000,8,8x8,0.020000000000000007,4525317977884788314,0.0001,0.0201
0.0020000000000001683,0.01999999999999985,0.02200000000000002,455,2,config_491b3f620a2ced05,additive,,,expanded_welch,normal_wald,50,250,17658,0.05,0,1887,pair_5daadbd2d6c7623a,-0.09029861907362804,-0.09840138092637196,0.0020670310848836535,first,uniform,-0.09435,20000,2,2x2,0.0020000000000001683,7470265753835915603,0.02,0.022
0.10000000000000017,0.019999999999999858,0.12000000000000004,20000,3,config_491c9f1118dae8c8,additive,,,expanded_welch,normal_wald,1000,1000,0,0.05,0,0,pair_635e63835358febf,0.0,0.0,0.0,first,same_skew,0.0,20000,3,3x3,0.10000000000000017,3070779771476618021,0.02,0.12000000000000001
0.00500000000000006,0.02500000000000001,0.01999999999999995,138,2,config_4969e6bb387df1f0,additive,,,expanded_welch,normal_wald,50,100,19702,0.05,0,160,pair_67f17b30304ef7d3,-0.006765324698086555,-0.009234675301913445,0.0006299363785272681,first,different_skew,-0.008,20000,2,2x2,-0.00500000000000006,222199081197779656,0.025,0.02
0.0010000000000000286,0.01999999999999985,0.02099999999999988,582,2,config_49818bf23dc84b37,additive,,,expanded_welch,normal_wald,500,500,19202,0.05,0,216,pair_0b7dd028d07380ef,-0.009367462950943381,-0.01223253704905662,0.0007308862495186832,first,uniform,-0.0108,20000,2,2x2,0.0010000000000000286,8309004908541368524,0.02,0.021
0.001000000000000112,0.02099999999999997,0.019999999999999858,192,3,config_4995f9b44a3ee853,additive,,,expanded_welch,normal_wald,50,50,19650,0.05,0,158,pair_e5473ca1ddb4659d,-0.0066730038454916995,-0.009126996154508302,0.0006260184461777047,first,different_skew,-0.0079,20000,3,3x3,-0.001000000000000112,7994069850924861361,0.021,0.02
0.0009999999999999512,0.00010000000000004715,0.0010999999999999983,74,5,config_499aa98450e8d91b,additive,,,expanded_welch,normal_wald,100,100,19673,0.05,0,253,pair_d4666f6b4fbd91a0,-0.01110106654825267,-0.01419893345174733,0.0007902721692588416,rare,different_skew,-0.01265,20000,5,5x5,0.0009999999999999512,13789337655353757315,0.0001,0.0011
0.0020000000000001293,0.0009999999999998953,0.0030000000000000248,1255,5,config_499dad962290c10f,additive,,,expanded_welch,normal_wald,20,20,17886,0.05,0,859,pair_c298f14437f65fa2,-0.04014003552712549,-0.04575996447287452,0.001433655343303323,first,different_skew,-0.04295,20000,5,5x5,0.0020000000000001293,1813845795246321793,0.001,0.003
0.0010000000000000772,0.01999999999999999,0.021000000000000067,345,3,config_49ada61611bc40c0,additive,,,expanded_welch,normal_wald,50,50,19410,0.05,0,245,pair_387604fbc8c5493e,-0.010725443602679642,-0.01377455639732036,0.0007778348965920196,first,uniform,-0.01225,20000,3,3x3,0.0010000000000000772,15234120480120018963,0.02,0.021
0.005000000000000032,0.01999999999999999,0.025000000000000022,184,3,config_49ca91e1612e8e1a,additive,,,expanded_welch,normal_wald,50,500,18314,0.05,0,1502,pair_b8ec0c12ae048e5a,-0.0714472555514654,-0.0787527444485346,0.0018636451268033657,first,uniform,-0.0751,20000,3,3x3,0.005000000000000032,17892193190697572197,0.02,0.025
0.005000000000000015,0.025000000000000012,0.019999999999999997,17823,8,config_49d78a208fce538e,additive,,,expanded_welch,normal_wald,250,50,1820,0.05,0,357,pair_077d0ebe8c5716f5,-0.016014899084527367,-0.019685100915472636,0.0009362759772819561,first,same_skew,-0.01785,20000,8,8x8,-0.005000000000000015,17345980678902678185,0.025,0.02
2.489328188026718e-16,0.0010000000000000694,0.0009999999999998205,247,3,config_49e5583c9361c7f1,additive,,,expanded_welch,normal_wald,20,20,19433,0.05,0,320,pair_db0c88431b1b00a3,-0.014260960399261521,-0.017739039600738478,0.0008872651024175912,first,different_skew,-0.016,20000,3,3x3,-2.489328188026718e-16,9356952908115588988,0.001,0.001
0.009999999999999787,0.029999999999999784,0.019999999999999997,2438,8,config_49ea694987fc4d7e,additive,,,expanded_welch,normal_wald,50,500,16853,0.05,0,709,pair_adf1d65e43c6f78a,-0.03288715451252917,-0.03801284548747084,0.0013075742283014478,first,uniform,-0.03545,20000,8,8x8,-0.009999999999999787,4566454463845986696,0.03,0.02
0.009999999999998732,0.00010000000000038919,0.010099999999999122,1150,8,config_49eef3bc0458dabd,loglinear,,,expanded_welch,normal_wald,20,20,18588,0.05,0,262,pair_413fe3afc8d5ca2b,-0.011524116336252551,-0.01467588366374745,0.000804022277422168,first,uniform,-0.0131,20000,8,8x8,0.009999999999998732,4643466799710267434,0.0001,0.0101
0.0019999999999998457,0.019999999999999858,0.021999999999999704,411,3,config_49ef44af81e2dbb1,additive,,,expanded_welch,normal_wald,250,50,18803,0.05,0,786,pair_22f20bbfbd02f157,-0.036606964355444,-0.041993035644556004,0.0013739977778346932,first,same_skew,-0.0393,20000,3,3x3,0.0019999999999998457,13249179541656824626,0.02,0.022
0.0010000000000000286,0.01999999999999985,0.02099999999999988,583,2,config_49f9260dbec1e42f,additive,,,expanded_welch,normal_wald,50,500,16557,0.05,0,2860,pair_0b7dd028d07380ef,-0.13814811653904835,-0.14785188346095163,0.002475450745383483,first,uniform,-0.143,20000,2,2x2,0.0010000000000000286,4102066425300327434,0.02,0.021
0.0010000000000001154,0.019999999999999858,0.020999999999999974,186,3,config_4a1a063d27aca5ce,additive,,,expanded_welch,normal_wald,50,50,19701,0.05,0,113,pair_c05eb36f14bc3704,-0.004611166863777321,-0.006688833136222678,0.0005300169062360604,first,same_skew,-0.00565,20000,3,3x3,0.0010000000000001154,17998392482741134608,0.02,0.021
0.0020000000000000104,9.999999999994562e-05,0.002099999999999956,2,2,config_4a1a2a5f8712c9b7,additive,,,expanded_welch,normal_wald,100,100,19987,0.05,0,11,pair_947834322bbb3e9b,-0.00022505204207632279,-0.0008749479579236773,0.00016578977445085575,first,uniform,-0.00055,20000,2,2x2,0.0020000000000000104,13356052260399486538,0.0001,0.0021
0.001000000000000112,0.02099999999999997,0.019999999999999858,193,3,config_4a1e6de17bf0eea8,additive,,,expanded_welch,normal_wald,50,250,18985,0.05,0,822,pair_e5473ca1ddb4659d,-0.038348563454601726,-0.04385143654539827,0.001403794155815444,first,different_skew,-0.0411,20000,3,3x3,-0.001000000000000112,6201691621721080895,0.021,0.02
0.009999999999999985,0.019999999999999993,0.029999999999999978,1382,5,config_4a2de6ab45a76bb5,additive,,,expanded_welch,normal_wald,250,50,15176,0.05,0,3442,pair_8ab925e202967006,-0.16686843883063446,-0.17733156116936555,0.002669163861921199,first,different_skew,-0.1721,20000,5,5x5,0.009999999999999985,2820460690680955263,0.02,0.03
0.009999999999999839,0.0010000000000000503,0.010999999999999888,690,5,config_4a3d3d47b92d92e8,additive,,,expanded_welch,normal_wald,20,20,19011,0.05,0,299,pair_53b1ba4e8625de20,-0.01326809421186738,-0.01663190578813262,0.0008581151980268467,first,same_skew,-0.01495,20000,5,5x5,0.009999999999999839,5925961506919700106,0.001,0.011
0.0005000000000000091,9.999999999999766e-05,0.0006000000000000068,28,3,config_4a3ea49c97672483,additive,,,expanded_welch,normal_wald,100,100,19625,0.05,0,347,pair_015eb7f63314527a,-0.015540322861732724,-0.019159677138267276,0.0009233046623812635,first,different_skew,-0.01735,20000,3,3x3,0.0005000000000000091,15031413317240187786,0.0001,0.0006000000000000001
0.020000000000000046,0.01999999999999999,0.040000000000000036,527,3,config_4a5fccd186237e66,additive,,,expanded_welch,normal_wald,50,100,18807,0.05,0,666,pair_39932089e73e894c,-0.03081331996676706,-0.035786680033232945,0.0012687143026698683,first,uniform,-0.0333,20000,3,3x3,0.020000000000000046,12000372906735004469,0.02,0.04
0.0,0.019999999999999997,0.019999999999999997,0,8,config_4a627aeebbc0a559,additive,,,expanded_welch,normal_wald,2,2,20000,0.05,0,0,pair_57c0709ba92e2e9a,0.0,0.0,0.0,first,uniform,0.0,20000,8,8x8,0.0,5459556384943657090,0.02,0.02
0.010000000000000106,0.019999999999999872,0.029999999999999978,1333,5,config_4a6991264e5b8dfc,additive,,,expanded_welch,normal_wald,250,50,15508,0.05,0,3159,pair_1e02e1eb7b32e2d9,-0.15289547107269788,-0.16300452892730213,0.0025788412894398537,first,same_skew,-0.15795,20000,5,5x5,0.010000000000000106,167419345761352528,0.02,0.03
0.01999999999999996,9.99999999999569e-05,0.020099999999999917,18182,2,config_4a6fe68b7a5dab2c,additive,,,expanded_welch,normal_wald,1000,1000,890,0.05,0,928,pair_5a3025e039d8fc4f,-0.04348462756872803,-0.049315372431271966,0.0014874349139142715,first,different_skew,-0.0464,20000,2,2x2,0.01999999999999996,317889955136461569,0.0001,0.0201
3.2959746043559335e-17,0.0010000000000000338,0.0010000000000000668,14,2,config_4a7703161beb6c94,additive,,,expanded_welch,normal_wald,1000,1000,19942,0.05,0,44,pair_031e6b59e8a5a396,-0.001550640764929913,-0.002849359235070087,0.00033130573217861586,first,different_skew,-0.0022,20000,2,2x2,3.2959746043559335e-17,13181945223565590652,0.001,0.001
4.163336342344337e-17,0.019999999999999907,0.01999999999999995,124,2,config_4a7938e7bf53e01e,additive,,,expanded_welch,normal_wald,100,50,19669,0.05,0,207,pair_308be584e4c09575,-0.008947306060569739,-0.01175269393943026,0.0007156601731787048,first,different_skew,-0.01035,20000,2,2x2,4.163336342344337e-17,3216176656850726871,0.02,0.02
0.0,0.019999999999999858,0.019999999999999858,601,3,config_4a8417a3b59fb551,additive,,,expanded_welch,normal_wald,50,500,18349,0.05,0,1050,pair_40257b980c2277a5,-0.04940884208380368,-0.055591157916196315,0.0015771213858144463,first,same_skew,-0.0525,20000,3,3x3,0.0,5286489059927294360,0.02,0.02
0.020000000000000046,0.01999999999999999,0.040000000000000036,609,3,config_4ab3139332e86ae6,additive,,,expanded_welch,normal_wald,10,10,17844,0.05,0,1547,pair_39932089e73e894c,-0.0736474529738403,-0.0810525470261597,0.0018890546051835212,first,uniform,-0.07735,20000,3,3x3,0.020000000000000046,18323021162923707133,0.02,0.04
0.005000000000000469,0.019999999999999858,0.025000000000000328,647,3,config_4acc79a6d374efac,additive,,,expanded_welch,normal_wald,500,500,19087,0.05,0,266,pair_bb0d270c06c57be5,-0.01171229316010465,-0.014887706839895348,0.0008100545101506878,first,same_skew,-0.0133,20000,3,3x3,0.005000000000000469,5036368868071695774,0.02,0.025
0.010000000000000106,0.030000000000000054,0.01999999999999995,294,2,config_4acc7ca264dd5a6c,additive,,,expanded_welch,normal_wald,50,250,18687,0.05,0,1019,pair_f97c41efb8c82665,-0.0479023255646685,-0.0539976744353315,0.0015549359363936234,first,different_skew,-0.05095,20000,2,2x2,-0.010000000000000106,6588027347418924449,0.03,0.02
0.0010000000000001154,0.020999999999999974,0.019999999999999858,149,3,config_4b1433711a0f07ab,additive,,,expanded_welch,normal_wald,50,50,19745,0.05,0,106,pair_8cfa53bff9f319ba,-0.004293680415198364,-0.006306319584801636,0.0005134283595926716,first,same_skew,-0.0053,20000,3,3x3,-0.0010000000000001154,1826935419981457692,0.021,0.02
0.005000000000000157,0.025000000000000105,0.01999999999999995,570,2,config_4b197a9b3d32869d,additive,,,expanded_welch,normal_wald,250,50,17442,0.05,0,1988,pair_c20b0603e53180f4,-0.09525321905078023,-0.10354678094921978,0.0021157045659284555,first,same_skew,-0.0994,20000,2,2x2,-0.005000000000000157,5506089755568087327,0.025,0.02
3.5778671692021646e-17,9.999999999999766e-05,0.00010000000000003344,239,3,config_4b264e8869c98a0d,additive,,,expanded_welch,normal_wald,50000,50000,19562,0.05,0,199,pair_b1768989ebd518b8,-0.00857440041672343,-0.011325599583276572,0.0007018365220798832,first,different_skew,-0.00995,20000,3,3x3,3.5778671692021646e-17,12468341046562957740,0.0001,0.0001
0.000200000000000096,9.999999999994985e-06,0.00021000000000009097,0,2,config_4b8dc62a086ba352,additive,0.9,0.95,expanded_welch,normal_wald,1,1,20000,0.05,0,0,pair_4608b856ca721d73,0.0,0.0,0.0,first,custom_extreme,0.0,20000,2,2x2,0.000200000000000096,8274717634829579694,1e-05,0.00021
0.001999999999999523,0.021999999999999395,0.019999999999999872,260,5,config_4bb3718d3c54cbde,additive,,,expanded_welch,normal_wald,50,500,18269,0.05,0,1471,pair_b2e9d41495494fb0,-0.06993211912787331,-0.0771678808721267,0.0018458575878197447,first,different_skew,-0.07355,20000,5,5x5,-0.001999999999999523,9886708591009390767,0.022,0.02
0.00019999999999967591,1.0000000000155094e-05,0.000209999999999831,0,2,config_4bbdf29aa6848332,additive,0.99,0.995,expanded_welch,normal_wald,100,100,20000,0.05,0,0,pair_0fe5722ea6956997,0.0,0.0,0.0,first,custom_extreme,0.0,20000,2,2x2,0.00019999999999967591,12727223120413220793,1e-05,0.00021
8.652610962792129e-17,9.99999999998444e-06,9.999999999897915e-06,0,3,config_4be1afbc9fb9c50e,additive,0.9,0.95,expanded_welch,normal_wald,2,2,20000,0.05,0,0,pair_6e4b699b5d7d8066,0.0,0.0,0.0,rare,custom_extreme,0.0,20000,3,3x3,-8.652610962792129e-17,15392139632240333361,1e-05,1e-05
0.0050000000000001155,0.01999999999999985,0.024999999999999967,170,2,config_4c196314d0f6ef89,additive,,,expanded_welch,normal_wald,50,100,19535,0.05,0,295,pair_be82699e9841393d,-0.013079212709077371,-0.01642078729092263,0.0008524424953686878,first,uniform,-0.01475,20000,2,2x2,0.0050000000000001155,15298626972626728105,0.02,0.025
0.0010000000000001154,0.019999999999999858,0.020999999999999974,734,3,config_4c20e7a5f79d343a,additive,,,expanded_welch,normal_wald,1000,1000,19115,0.05,0,151,pair_c05eb36f14bc3704,-0.006350280480217852,-0.008749719519782147,0.0006121017958072183,first,same_skew,-0.00755,20000,3,3x3,0.0010000000000001154,14453924916745439576,0.02,0.021
0.020000000000000066,0.039999999999999925,0.019999999999999858,998,3,config_4c3e50f4fbd5568a,additive,,,expanded_welch,normal_wald,500,50,16740,0.05,0,2262,pair_2b2b85692099c674,-0.10871044433215069,-0.11748955566784933,0.0022395692182904676,first,different_skew,-0.1131,20000,3,3x3,-0.020000000000000066,7456922843500364169,0.04,0.02
0.10000000000000014,0.01999999999999999,0.12000000000000013,2041,3,config_4c417c1070b214f0,additive,,,expanded_welch,normal_wald,20,20,16697,0.05,0,1262,pair_30206d8135abad5f,-0.05973012935669519,-0.06646987064330483,0.0017193217567881727,first,uniform,-0.0631,20000,3,3x3,0.10000000000000014,7230568358289350148,0.02,0.12000000000000001
0.020000000000000046,0.039999999999999994,0.01999999999999995,227,2,config_4c5bbea153c005c0,additive,,,expanded_welch,normal_wald,50,50,19625,0.05,0,148,pair_9f1671945034e087,-0.006212168258374815,-0.008587831741625186,0.0006060366028699924,first,same_skew,-0.0074,20000,2,2x2,-0.020000000000000046,3892149269754770505,0.04,0.02
5.941427905220564e-17,9.999999999994985e-06,9.99999999993557e-06,0,2,config_4c6bf6abeec36959,additive,0.9,0.95,expanded_welch,normal_wald,1,1,20000,0.05,0,0,pair_651d054b17f190e1,0.0,0.0,0.0,first,custom_extreme,0.0,20000,2,2x2,-5.941427905220564e-17,17742148046293216029,1e-05,1e-05
0.0,0.0,0.0,0,2,config_4c805a919d9364cb,additive,,,expanded_welch,normal_wald,2,2,20000,0.05,0,0,pair_db8c40d28e949494,0.0,0.0,0.0,first,same_skew,0.0,20000,2,2x2,0.0,17725500988500857630,0.0,0.0
4.999999999997395e-05,9.999999999994985e-06,5.999999999996893e-05,10,2,config_4c9db4ee616bc705,additive,0.9,0.95,expanded_welch,normal_wald,20,20,19977,0.05,0,13,pair_eed3ba5d8d84c581,-0.000296761999419297,-0.001003238000580703,0.00018022346968403214,first,custom_extreme,-0.00065,20000,2,2x2,4.999999999997395e-05,5758252112401638439,1e-05,6e-05
0.0004999999999998865,9.999999999999083e-05,0.0005999999999998773,237,5,config_4cab4eeb754eb5bd,additive,,,expanded_welch,normal_wald,1000,1000,19532,0.05,0,231,pair_58644766e9af6f45,-0.01006911860762419,-0.013030881392375808,0.0007555517308039841,spread,different_skew,-0.01155,20000,5,5x5,0.0004999999999998865,15684698670421378038,0.0001,0.0006000000000000001
0.004999999999999966,0.0,0.004999999999999966,83,2,config_4cbef5e23e52181e,additive,,,expanded_welch,normal_wald,20,20,19726,0.05,0,191,pair_aa86ed6fc6826f8f,-0.008202062067217658,-0.01089793793278234,0.0006877234350930313,first,different_skew,-0.00955,20000,2,2x2,0.004999999999999966,6287579426348150829,0.0,0.005
1.00000000000301e-05,9.999999999872636e-06,1.9999999999902735e-05,3562,3,config_4cc31afc994b49de,additive,0.99,0.995,expanded_welch,normal_wald,10000,10000,16438,0.05,0,0,pair_8b647053c1c589dc,0.0,0.0,0.0,first,custom_extreme,0.0,20000,3,3x3,1.00000000000301e-05,12790003012141880467,1e-05,2e-05
9.999999999011149e-06,9.99999999991951e-06,1.999999999893066e-05,0,3,config_4cd635b7bc9889fd,additive,0.999,0.9995,expanded_welch,normal_wald,1,1,20000,0.05,0,0,pair_2a4ae4edefd9bd76,0.0,0.0,0.0,first,custom_extreme,0.0,20000,3,3x3,9.999999999011149e-06,1498790067825118128,1e-05,2e-05
0.0010000000000000633,0.019999999999999914,0.020999999999999977,151,3,config_4cdc980e405c6048,additive,,,expanded_welch,normal_wald,100,100,19645,0.05,0,204,pair_e3a9dd1122bbd909,-0.008807402081271065,-0.011592597918728936,0.0007105091422086406,first,same_skew,-0.0102,20000,2,2x3,0.0010000000000000633,867723817600772154,0.02,0.021
2.4999999999974627e-05,9.99999999992635e-06,3.4999999999900975e-05,0,3,config_4ce1a78c442a9e9c,additive,0.9,0.95,expanded_welch,normal_wald,1,1,20000,0.05,0,0,pair_09da76c4e4dda438,0.0,0.0,0.0,first,custom_extreme,0.0,20000,3,3x3,2.4999999999974627e-05,16859276591415419013,1e-05,3.5000000000000004e-05
0.001999999999999988,0.019999999999999993,0.02199999999999998,977,5,config_4d24dbd68af75b54,additive,,,expanded_welch,normal_wald,50,500,18353,0.05,0,670,pair_1d9f93247e70de8d,-0.0310061216566441,-0.035993878343355906,0.0012723869098754598,first,uniform,-0.0335,20000,5,5x5,0.001999999999999988,127140404334060871,0.02,0.022
0.001000000000000066,9.999999999979871e-05,0.0010999999999998645,148,5,config_4d47aca099fe31e5,loglinear,,,expanded_welch,normal_wald,1000,1000,19662,0.05,0,190,pair_d9ea6e0334212d61,-0.00815556139754997,-0.010844438602450029,0.0006859380624745047,first,different_skew,-0.0095,20000,5,5x5,0.001000000000000066,3345104125980310637,0.0001,0.0011
0.019999999999999813,0.03999999999999981,0.019999999999999993,758,5,config_4d4a993a36afbdd9,additive,,,expanded_welch,normal_wald,250,50,18677,0.05,0,565,pair_2d62ec2a6d8e6686,-0.02595364815052422,-0.03054635184947578,0.0011716080864672342,first,uniform,-0.02825,20000,5,5x5,-0.019999999999999813,15856359819132799980,0.04,0.02
0.020000000000000087,0.019999999999999907,0.039999999999999994,1478,2,config_4d5465ebbab59537,additive,,,expanded_welch,normal_wald,50,250,15732,0.05,0,2790,pair_f79a47be5e38070d,-0.13469808495499921,-0.1443019150450008,0.0024499566556126498,first,different_skew,-0.1395,20000,2,2x2,0.020000000000000087,790343470013662549,0.02,0.04
0.002000000000000026,0.019999999999999997,0.022000000000000023,137,8,config_4dd04fb1244cc79c,additive,,,expanded_welch,normal_wald,250,250,19801,0.05,0,62,pair_fb171806122aa5e7,-0.0023295249564134865,-0.0038704750435865133,0.0003930995120339353,first,same_skew,-0.0031,20000,8,8x8,0.002000000000000026,1255868863590891326,0.02,0.022
0.010000000000000123,0.01999999999999983,0.029999999999999954,1151,3,config_4dd5a1bb1eff070e,additive,,,expanded_welch,normal_wald,500,500,18533,0.05,0,316,pair_ccfbca6fc83cb15d,-0.014071687961644342,-0.017528312038355663,0.0008817918563039082,first,different_skew,-0.0158,20000,3,3x3,0.010000000000000123,1977461913656934944,0.02,0.03
