stage,population_seed,scenario_id,scenario_key,simulation_seed,rows,columns,design_index,n_p,n_q,replicates,valid_n,valid_rate,true_delta,minimum_joint_expected_p,minimum_joint_expected_q,mean_zero_fraction_p,mean_zero_fraction_q,batch_seconds,batch_microseconds_per_pair,empirical_component_df_p,empirical_component_df_q,empirical_total_df,median_naive_total_df,median_if_total_df,population_if_component_df_p,population_if_component_df_q,population_if_total_df,correlation_delta_total_variance,wald_normal_coverage_95,wald_normal_fpr_10,wald_normal_fpr_10_low,wald_normal_fpr_10_high,wald_normal_error_10,wald_normal_fpr_05,wald_normal_fpr_05_low,wald_normal_fpr_05_high,wald_normal_error_05,welch_n_minus_1_coverage_95,welch_n_minus_1_median_df,welch_n_minus_1_fpr_10,welch_n_minus_1_fpr_10_low,welch_n_minus_1_fpr_10_high,welch_n_minus_1_error_10,welch_n_minus_1_fpr_05,welch_n_minus_1_fpr_05_low,welch_n_minus_1_fpr_05_high,welch_n_minus_1_error_05,if_satterthwaite_coverage_95,if_satterthwaite_median_df,if_satterthwaite_fpr_10,if_satterthwaite_fpr_10_low,if_satterthwaite_fpr_10_high,if_satterthwaite_error_10,if_satterthwaite_fpr_05,if_satterthwaite_fpr_05_low,if_satterthwaite_fpr_05_high,if_satterthwaite_error_05
broad,84207631,random_2x2_d3,broad:84207631:random_2x2_d3,1467365388,2,2,3,800,800,5000,5000,1.0,-6.439293542825908e-15,8.915675454132412,27.36369522694131,0.0,0.0,0.003606208018027246,0.7212416036054492,48.680209092276066,32.02202845380398,73.96961880119103,1572.9712391765815,71.91675930276702,46.79922792421338,29.71090747415989,69.88802949684343,-0.22409095230017217,0.9488,0.1,0.09198917998158554,0.10862498157446016,0.0,0.0512,0.04542796339795725,0.057661125867926016,0.0011999999999999997,0.9494,1572.9712391765815,0.0996,0.09160426345312381,0.10821051226447792,0.00040000000000001146,0.0506,0.044862312290198145,0.0570276982180192,0.0005999999999999964,0.9532,71.91675930276702,0.0962,0.08833415715201101,0.10468583893881708,0.0038000000000000117,0.0468,0.041285495583661055,0.05301034945933872,0.0032000000000000015
broad,84207631,random_2x2_d4,broad:84207631:random_2x2_d4,1940591099,2,2,4,120,240,5000,5000,1.0,0.0,17.810375567652223,3.5495503744498573,0.0,0.0068,0.0034717919770628214,0.6943583954125643,11.856862731307729,34.926344146645334,22.617813650427,224.429247159387,21.516878108769045,10.641985638299765,32.66847446494694,21.07082767204885,0.700795405172482,0.9444,0.1108,0.10239672947720273,0.11980084971682971,0.01079999999999999,0.0556,0.04958291385480927,0.06229941963395749,0.005599999999999994,0.945,224.429247159387,0.1092,0.10085314022754296,0.11814689561271366,0.0092,0.055,0.04901564776937427,0.06166760696172657,0.0049999999999999975,0.9548,21.516878108769045,0.0954,0.08756516763547541,0.10385605677846481,0.004600000000000007,0.0452,0.03978255839785056,0.05131574329137339,0.004800000000000006
broad,84207631,random_2x2_d5,broad:84207631:random_2x2_d5,956302896,2,2,5,120,480,5000,5000,1.0,5.67323965583455e-14,6.127156145376954,52.13612147580485,0.0006,0.0,0.0035284999758005142,0.7056999951601028,35.24047789545295,140.12279578558847,52.88116922729187,177.96804573431865,48.555691088744176,31.496779695618578,130.1668439273497,46.979964158350995,0.8197602132551058,0.9422,0.1122,0.10374783964992389,0.1212475899786624,0.012199999999999989,0.0578,0.05166463044785411,0.06461432515235441,0.0077999999999999944,0.9432,177.96804573431865,0.1104,0.10201077811674306,0.11938741523884544,0.010399999999999993,0.0568,0.05071806154659551,0.06356242945750312,0.0068000000000000005,0.9506,48.555691088744176,0.1024,0.09429953122956897,0.11111094535714044,0.0023999999999999994,0.0494,0.04373172063796703,0.055760132354918446,0.0006000000000000033
broad,84207631,random_2x5_d0,broad:84207631:random_2x5_d0,303982817,2,5,0,1000,1000,5000,5000,1.0,1.1324274851176597e-14,45.5817606968254,42.98151486953498,0.0,0.0,0.0044271249789744616,0.8854249957948923,39.03204355569796,38.2681952552143,79.62184656059381,1972.7311350323246,73.42587335718676,34.60613451926012,33.68380241498712,68.27483146421474,-0.010602976228583126,0.9544,0.0936,0.08583558172805157,0.10198840641289085,0.006400000000000003,0.0456,0.04015811220817567,0.05173957531949225,0.004400000000000001,0.9544,1972.7311350323246,0.0936,0.08583558172805157,0.10198840641289085,0.006400000000000003,0.0456,0.04015811220817567,0.05173957531949225,0.004400000000000001,0.9576,73.42587335718676,0.0886,0.0810360030775896,0.09679566208280341,0.011400000000000007,0.0424,0.037157211511963724,0.048345389308152555,0.007600000000000003
broad,84207631,random_2x5_d1,broad:84207631:random_2x5_d1,3594505479,2,5,1,500,1000,5000,5000,1.0,-7.105427357601002e-15,14.725538088500587,1.7049587227623957,0.0,0.01784,0.004396457923576236,0.8792915847152472,55.850322335160676,73.0791932898172,97.83739392383367,904.0925382583296,94.0741751195605,49.63001968472604,80.14680080883227,89.55790268311132,0.6530698805218166,0.9468,0.1006,0.09256663145562494,0.10924660885808668,0.0005999999999999894,0.0532,0.04731511889160377,0.05977089956649927,0.0031999999999999945,0.9474,904.0925382583296,0.1006,0.09256663145562494,0.10924660885808668,0.0005999999999999894,0.0526,0.04674871022497823,0.05913822947545888,0.002599999999999998,0.952,94.0741751195605,0.0984,0.09044976166527606,0.10696685653699382,0.0016000000000000042,0.048,0.04241393141870799,0.054280071139623645,0.0020000000000000018
broad,84207631,random_2x5_d2,broad:84207631:random_2x5_d2,1505813824,2,5,2,250,1000,5000,5000,1.0,-9.880984919163893e-15,7.71424481489953,0.012987208767030025,8e-05,0.09874,0.004535624990239739,0.9071249980479479,88.80646837253933,250.52303995010956,128.77618234679514,360.6069074800039,120.89865193669169,73.73366813846671,235.8221644815788,107.32029219546368,0.8219525352097529,0.9452,0.1022,0.09410694680069474,0.11090383686679268,0.0021999999999999936,0.0548,0.04882660544300011,0.06145695636887875,0.004799999999999999,0.9456,360.6069074800039,0.1012,0.0931441742993416,0.10986814477203596,0.0011999999999999927,0.0544,0.048448591059440875,0.06103558491399403,0.004399999999999994,0.9474,120.89865193669169,0.0996,0.09160426345312381,0.10821051226447792,0.00040000000000001146,0.0526,0.04674871022497823,0.05913822947545888,0.002599999999999998
broad,84207631,random_2x5_d3,broad:84207631:random_2x5_d3,193498488,2,5,3,2000,2000,5000,5000,1.0,-4.440892098500626e-16,3.851655446945378,28.38472201660542,0.00222,0.0,0.00423733307980001,0.847466615960002,72.5729641525988,72.7022840447847,143.48602498628807,3971.541806728427,140.08203644198764,65.5526059146834,69.82835341317028,134.89815306781958,0.027025578593392923,0.9576,0.0914,0.08372287557926333,0.09970449045023735,0.00860000000000001,0.0424,0.037157211511963724,0.048345389308152555,0.007600000000000003,0.9578,3971.541806728427,0.0914,0.08372287557926333,0.09970449045023735,0.00860000000000001,0.0422,0.036969931969046375,0.04813297593184792,0.007800000000000001,0.9594,140.08203644198764,0.0894,0.08180344452007886,0.09762699231720202,0.010600000000000012,0.0406,0.03547293459896256,0.046432429948155926,0.009400000000000006
broad,84207631,random_2x5_d4,broad:84207631:random_2x5_d4,1751713130,2,5,4,200,400,5000,5000,1.0,6.661338147750939e-16,4.663372466721894,0.29266180389549873,0.00102,0.07368,0.004564958973787725,0.912991794757545,22.848173146698866,31.90647369255535,43.77761675964032,391.64555408465486,40.50665318123799,17.53046104001223,31.401598131070156,34.92424688001268,0.5242086217205696,0.9452,0.108,0.09969583027538101,0.11690604804954374,0.007999999999999993,0.0548,0.04882660544300011,0.06145695636887875,0.004799999999999999,0.9456,391.64555408465486,0.1072,0.09892447485888445,0.1160786317891524,0.007199999999999998,0.0544,0.048448591059440875,0.06103558491399403,0.004399999999999994,0.9522,40.50665318123799,0.098,0.09006501107959225,0.10655222128423367,0.0020000000000000018,0.0478,0.04222578729757764,0.054068522341532026,0.0022000000000000006
broad,84207631,random_2x5_d5,broad:84207631:random_2x5_d5,4204685467,2,5,5,120,480,5000,5000,1.0,-1.7763568394002505e-14,1.165785899521863,7.105392992220263,0.04842,0.00012,0.004531749989837408,0.9063499979674816,50.97587070246831,195.51313304294925,80.22988035085612,187.09198530360771,75.03560411187968,48.283062687036704,189.6823477029216,74.13307256697233,0.46926267058516513,0.9286,0.124,0.11515223549844852,0.1334250763642344,0.023999999999999994,0.0714,0.06458701559947404,0.07887105850782893,0.021400000000000002,0.9312,187.09198530360771,0.1228,0.11399117999101867,0.13218797435633242,0.0228,0.0688,0.06211009257017858,0.07615197358723869,0.018799999999999997,0.9346,75.03560411187968,0.1192,0.11050971686933803,0.12847496493201746,0.019199999999999995,0.0654,0.058875404352604514,0.07259188217803915,0.015399999999999997
broad,84207631,random_3x3_d0,broad:84207631:random_3x3_d0,975168505,3,3,0,900,900,5000,5000,1.0,4.796163466380676e-14,49.23537215802427,51.71096624128994,0.0,0.0,0.004642541985958815,0.9285083971917629,32.272660335361756,30.619161305864594,62.71296149037867,1772.2847050570508,60.87053652386227,28.98504175831964,27.363940863022336,56.24108740211603,-0.029119644168806434,0.9526,0.0958,0.08794964072133023,0.10427096953105396,0.004200000000000009,0.0474,0.04184958432057469,0.05364533948009102,0.002600000000000005,0.9526,1772.2847050570508,0.0956,0.0877573987451443,0.1040635185880179,0.004400000000000001,0.0474,0.04184958432057469,0.05364533948009102,0.002600000000000005,0.9566,60.87053652386227,0.0896,0.08199533469929988,0.09783479505720301,0.010400000000000006,0.0434,0.0380941093753608,0.04940695604086537,0.006600000000000002
broad,84207631,random_3x3_d1,broad:84207631:random_3x3_d1,3981633351,3,3,1,450,900,5000,5000,1.0,0.0,9.851751976197638,23.62233040594679,0.0,0.0,0.004469082923606038,0.8938165847212076,51.68395388510382,80.03294851680619,102.75497069137572,935.4053452647133,100.9959854191772,46.48464197003528,75.49958626819631,94.75018084524925,0.4703832137038832,0.9516,0.1014,0.09333670876034914,0.11007530323025039,0.0013999999999999985,0.0484,0.04279030408863613,0.05470308430813947,0.0016000000000000042,0.9518,935.4053452647133,0.1006,0.09256663145562494,0.10924660885808668,0.0005999999999999894,0.0482,0.04260210373766007,0.05449159173989355,0.001800000000000003,0.9546,100.9959854191772,0.0966,0.08871871668658596,0.10510066524268613,0.0034000000000000002,0.0454,0.039970320043562504,0.05152767456488344,0.0046
broad,84207631,random_3x3_d2,broad:84207631:random_3x3_d2,1022268856,3,3,2,225,900,5000,5000,1.0,-6.661338147750939e-16,4.775241127452816,13.983656597779618,0.0007333333333333333,0.0,0.004528708988800645,0.905741797760129,63.29665243351209,225.86676097949822,95.62519559592069,337.20801673611504,91.99708112356001,56.49018662677824,217.48214090570116,85.47112526511847,0.8034390832540059,0.9396,0.1132,0.10471318249826776,0.12228071172642839,0.01319999999999999,0.0604,0.05412821616515825,0.06734674738493598,0.0104,0.9406,337.20801673611504,0.1132,0.10471318249826776,0.12228071172642839,0.01319999999999999,0.0594,0.05318026355064123,0.0662962354033431,0.009399999999999999,0.9424,91.99708112356001,0.1092,0.10085314022754296,0.11814689561271366,0.0092,0.0576,0.05147527285124603,0.06440398982974052,0.007599999999999996
broad,84207631,random_3x3_d3,broad:84207631:random_3x3_d3,1688802797,3,3,3,1800,1800,5000,5000,1.0,2.0650148258027912e-14,32.183617362110674,18.067607630558026,0.0,0.0,0.00450945901684463,0.901891803368926,66.34771674618868,59.6243581401358,124.3441471029611,3572.2332350115084,123.92720130420301,61.87862706882726,57.00303569274977,118.39717826243965,-0.05780751985080119,0.9522,0.0926,0.08487509046113607,0.10095043308369646,0.007400000000000004,0.0478,0.04222578729757764,0.054068522341532026,0.0022000000000000006,0.9524,3572.2332350115084,0.0926,0.08487509046113607,0.10095043308369646,0.007400000000000004,0.0476,0.04203767154178206,0.05385694517810563,0.0023999999999999994,0.9552,123.92720130420301,0.091,0.08333889592848116,0.09928908426257556,0.009000000000000008,0.0448,0.03940712743434635,0.05089178841643366,0.005200000000000003
broad,84207631,random_3x3_d4,broad:84207631:random_3x3_d4,284663478,3,3,4,180,360,5000,5000,1.0,-7.771561172376096e-16,7.724500011133454,2.4483400537742046,8.888888888888889e-05,0.014933333333333333,0.004496084060519934,0.8992168121039867,20.27910868735528,49.7777477493832,37.335497330494604,326.8881462333816,34.944170111457325,15.836383142532503,43.175800668830554,30.789425138255094,0.6789315082620047,0.9456,0.1044,0.09622591670218933,0.11318148907673983,0.004400000000000001,0.0544,0.048448591059440875,0.06103558491399403,0.004399999999999994,0.9468,326.8881462333816,0.1032,0.09506996784785655,0.11193928041574076,0.0031999999999999945,0.0532,0.04731511889160377,0.05977089956649927,0.0031999999999999945,0.9548,34.944170111457325,0.0946,0.08679635247448181,0.1030261002625705,0.005400000000000002,0.0452,0.03978255839785056,0.05131574329137339,0.004800000000000006
broad,84207631,random_3x3_d5,broad:84207631:random_3x3_d5,3621411162,3,3,5,120,480,5000,5000,1.0,-2.2093438190040615e-14,1.7962737508837179,14.732262218255862,0.047466666666666664,0.0,0.004870917066000402,0.9741834132000804,40.779432353273975,114.60791078214099,66.1314772971712,193.45622828044887,62.77911931152671,36.81366700463198,109.23663105182565,58.12827594236587,0.6068358484813111,0.9268,0.1334,0.12425652777453161,0.14310635129158422,0.033399999999999985,0.0732,0.06630341758111985,0.08075189279918091,0.0232,0.9284,193.45622828044887,0.131,0.12193049257152741,0.14063607146392473,0.031,0.0716,0.06477766308959114,0.07908010393693381,0.021599999999999994,0.9338,62.77911931152671,0.125,0.11611999425786466,0.13445578220092813,0.024999999999999994,0.0662,0.059636046471147335,0.07343001173638423,0.016199999999999992
broad,84207631,random_3x7_d0,broad:84207631:random_3x7_d0,3788700985,3,7,0,2100,2100,5000,5000,1.0,2.886579864025407e-15,34.25958350650027,54.28112132916277,0.0,0.0,0.0061359170358628035,1.2271834071725607,81.55284220345075,77.51511783022467,159.65072044240745,4173.3546007063815,151.43971919858612,70.29725464411763,66.6222183810969,136.6752525793616,-0.03641888860368493,0.9564,0.0892,0.08161156623219645,0.09741917768586247,0.010800000000000004,0.0436,0.03828158743789399,0.049619170897554146,0.006400000000000003,0.9564,4173.3546007063815,0.0892,0.08161156623219645,0.09741917768586247,0.010800000000000004,0.0436,0.03828158743789399,0.049619170897554146,0.006400000000000003,0.9586,151.43971919858612,0.0868,0.07930996760939542,0.09492446127799979,0.013200000000000003,0.0414,0.03622115480088501,0.04728298142312138,0.008600000000000003
broad,84207631,random_3x7_d1,broad:84207631:random_3x7_d1,2895959149,3,7,1,1050,2100,5000,5000,1.0,1.0658141036401503e-14,12.70275576892013,17.000599295094755,0.0,0.0,0.006007790914736688,1.2015581829473376,96.2006950711877,222.11152492947198,181.6945685682965,1973.0671804206531,178.8731447431713,84.64243076493999,203.88329883177127,163.71493900747487,0.6457067183058006,0.9482,0.0988,0.09083455407275795,0.10738144996795587,0.0012000000000000066,0.0518,0.045993846130679035,0.05829432189287017,0.001799999999999996,0.9484,1973.0671804206531,0.0986,0.09064215265544256,0.10717415846604927,0.0014000000000000123,0.0516,0.04580519305269662,0.0580832820516306,0.0015999999999999973,0.9498,178.8731447431713,0.0966,0.08871871668658596,0.10510066524268613,0.0034000000000000002,0.0502,0.04448534215006971,0.05660528251970368,0.0001999999999999988
broad,84207631,random_3x7_d2,broad:84207631:random_3x7_d2,2459241733,3,7,2,525,2100,5000,5000,1.0,-4.884981308350689e-15,3.4699217249060785,0.008642240487493475,0.003695238095238095,0.09584761904761904,0.006184833007864654,1.2369666015729308,125.90761218737285,552.025475093744,202.28358497339798,837.2856383670091,196.46586782296265,111.39692380005751,543.0396447624902,181.0970747869644,0.7549689776854638,0.9488,0.0986,0.09064215265544256,0.10717415846604927,0.0014000000000000123,0.0512,0.04542796339795725,0.057661125867926016,0.0011999999999999997,0.949,837.2856383670091,0.0982,0.09025738113052353,0.10675954415252437,0.00180000000000001,0.051,0.045239387102671155,0.057450009243990116,0.000999999999999994,0.9496,196.46586782296265,0.097,0.08910331908658219,0.10551544868113384,0.0030000000000000027,0.0504,0.044673814062764695,0.05681650352623067,0.0003999999999999976
broad,84207631,random_3x7_d3,broad:84207631:random_3x7_d3,2196174662,3,7,3,4200,4200,5000,5000,1.0,6.661338147750939e-16,32.38353422532974,0.15874212741513083,0.0,0.05073333333333333,0.00620962493121624,1.241924986243248,173.4383784836893,139.2454164306837,313.6796928327075,8362.950212014013,296.94829346712794,162.12896635490043,128.38148770671353,282.4533749801365,-0.11863578302028452,0.9498,0.0992,0.09121938807647939,0.1077960018026784,0.000800000000000009,0.0502,0.04448534215006971,0.05660528251970368,0.0001999999999999988,0.9502,8362.950212014013,0.099,0.0910269658890982,0.1075887310708376,0.0010000000000000009,0.0498,0.04410847786419271,0.056182760967136716,0.00020000000000000573,0.9514,296.94829346712794,0.0978,0.08987265154103252,0.10634488790357141,0.0022000000000000075,0.0486,0.04297853230752914,0.05491454900846843,0.0014000000000000054
broad,84207631,random_3x7_d4,broad:84207631:random_3x7_d4,1335442847,3,7,4,420,840,5000,5000,1.0,-1.0658141036401503e-14,4.288903179130068,0.9008903424444947,0.000780952380952381,0.03040952380952381,0.006276374915614724,1.2552749831229448,52.688138782988155,108.08709371003502,96.59417425218582,771.2960759049599,92.01710694645831,39.76994618149018,93.15426113640393,77.77207805167866,0.6379097892218069,0.9492,0.1072,0.09892447485888445,0.1160786317891524,0.007199999999999998,0.0508,0.04505083668536068,0.057238866742078634,0.0007999999999999952,0.9496,771.2960759049599,0.1062,0.09796049076292289,0.11504415128900407,0.006199999999999997,0.0504,0.044673814062764695,0.05681650352623067,0.0003999999999999976,0.9532,92.01710694645831,0.1026,0.09449212557428167,0.1113180439316497,0.002599999999999991,0.0468,0.041285495583661055,0.05301034945933872,0.0032000000000000015
broad,84207631,random_3x7_d5,broad:84207631:random_3x7_d5,603272906,3,7,5,210,840,5000,5000,1.0,-1.7763568394002505e-15,0.2804661292698374,1.9295737296783566,0.13537142857142856,0.006952380952380952,0.006402499973773956,1.2804999947547913,41.57701754551368,228.92531518373352,65.25387130865202,326.57370354579547,58.41258912110307,38.980298125309695,218.54182537001108,60.8626472578547,0.6498940864368943,0.939,0.1136,0.10509938060752584,0.12269389945561428,0.013600000000000001,0.061,0.0546972332830901,0.06797680902467004,0.010999999999999996,0.9404,326.57370354579547,0.113,0.10452009646834266,0.12207410483713153,0.012999999999999998,0.0596,0.0533698127022566,0.06650637917094972,0.009599999999999997,0.944,58.41258912110307,0.1082,0.099888692291972,0.11711287895217473,0.008199999999999999,0.056,0.04996120599481009,0.06272051333240064,0.005999999999999998
broad,84207631,random_4x6_d0,broad:84207631:random_4x6_d0,2100417797,4,6,0,2400,2400,5000,5000,1.0,5.551115123125783e-14,55.775007513556154,50.848399505716955,0.0,0.0,0.006767999962903559,1.3535999925807118,91.08073143630044,90.44124764078275,183.0632297586451,4773.44963152614,173.54011023745124,77.67024557476509,78.27018324032368,155.92323643859828,0.007666259244606677,0.9528,0.0958,0.08794964072133023,0.10427096953105396,0.004200000000000009,0.0472,0.04166152580497485,0.05343370507646888,0.002800000000000004,0.9528,4773.44963152614,0.0958,0.08794964072133023,0.10427096953105396,0.004200000000000009,0.0472,0.04166152580497485,0.05343370507646888,0.002800000000000004,0.9548,173.54011023745124,0.0942,0.08641201089382725,0.10261105600478113,0.0058,0.0452,0.03978255839785056,0.05131574329137339,0.004800000000000006
broad,84207631,random_4x6_d1,broad:84207631:random_4x6_d1,3514133879,4,6,1,1200,2400,5000,5000,1.0,-2.220446049250313e-16,13.858180065056787,5.6237892398652995,0.0,0.00016666666666666666,0.006744249956682324,1.3488499913364649,112.45715246600656,208.735880532224,225.7357654612874,2387.572105256606,205.6452405090145,92.44969620369159,193.10110402745212,188.1423102524679,0.5355450112556651,0.9532,0.0968,0.08891101254321587,0.1053080623052782,0.0032000000000000084,0.0468,0.041285495583661055,0.05301034945933872,0.0032000000000000015,0.9534,2387.572105256606,0.0966,0.08871871668658596,0.10510066524268613,0.0034000000000000002,0.0466,0.04109752422905178,0.05279862789472602,0.0034000000000000002,0.9546,205.6452405090145,0.0954,0.08756516763547541,0.10385605677846481,0.004600000000000007,0.0454,0.039970320043562504,0.05152767456488344,0.0046
broad,84207631,random_4x6_d2,broad:84207631:random_4x6_d2,1827892020,4,6,2,600,2400,5000,5000,1.0,-2.864375403532904e-14,1.3766510682063795,0.6392667262771807,0.013675,0.04190833333333333,0.0069657498970627785,1.3931499794125557,152.19906661579768,421.8022335376245,233.47473687319828,920.9195737565433,219.8635332492769,130.37958280068398,431.8500721948375,201.82963393229437,0.7104057215815462,0.9438,0.1074,0.0991172997701778,0.11628549979708103,0.00739999999999999,0.0562,0.05015038614349223,0.06293102610294048,0.006199999999999997,0.9438,920.9195737565433,0.1074,0.0991172997701778,0.11628549979708103,0.00739999999999999,0.0562,0.05015038614349223,0.06293102610294048,0.006199999999999997,0.9456,219.8635332492769,0.1062,0.09796049076292289,0.11504415128900407,0.006199999999999997,0.0544,0.048448591059440875,0.06103558491399403,0.004399999999999994
broad,84207631,random_4x6_d3,broad:84207631:random_4x6_d3,1775423138,4,6,3,4800,4800,5000,5000,1.0,-6.661338147750939e-16,9.494564914182423,0.06177229534227048,0.0,0.12535,0.006968416040763259,1.3936832081526518,167.4069558029247,74.30243001073408,179.23777225239175,9365.925533483667,174.35296436664834,152.11657730081492,66.06880022616356,159.53206900251004,-0.3466402561853069,0.9574,0.09,0.08237915058874334,0.09825036500620349,0.010000000000000009,0.0426,0.03734452469569485,0.04855776904364341,0.007400000000000004,0.9576,9365.925533483667,0.09,0.08237915058874334,0.09825036500620349,0.010000000000000009,0.0424,0.037157211511963724,0.048345389308152555,0.007600000000000003,0.9594,174.35296436664834,0.0894,0.08180344452007886,0.09762699231720202,0.010600000000000012,0.0406,0.03547293459896256,0.046432429948155926,0.009400000000000006
broad,84207631,random_4x6_d4,broad:84207631:random_4x6_d4,4130571730,4,6,4,480,960,5000,5000,1.0,7.571721027943568e-14,4.765912624214311,0.0006519578343452784,0.0004916666666666666,0.393925,0.006845625001005828,1.3691250002011657,59.57612319304472,58.55511004837134,111.73836906954185,1034.7435333110557,102.31228262129807,42.259998196478534,57.42583528976413,89.7800294653719,0.32856512411913485,0.9534,0.0956,0.0877573987451443,0.1040635185880179,0.004400000000000001,0.0466,0.04109752422905178,0.05279862789472602,0.0034000000000000002,0.9534,1034.7435333110557,0.0954,0.08756516763547541,0.10385605677846481,0.004600000000000007,0.0466,0.04109752422905178,0.05279862789472602,0.0034000000000000002,0.955,102.31228262129807,0.092,0.08429893153598811,0.1003275132511785,0.008000000000000007,0.045,0.0395948274633155,0.051103781306686476,0.0050000000000000044
broad,84207631,random_4x6_d5,broad:84207631:random_4x6_d5,3222077813,4,6,5,240,960,5000,5000,1.0,-8.881784197001252e-16,0.08572716066576945,8.111479369603169,0.16905,0.0,0.007569000008516014,1.5138000017032027,86.33120569806974,264.41423574511583,129.2666546443283,360.04276427840557,110.8045922226718,64.53180073908533,248.91379269722142,97.50945827799659,0.7104341397826536,0.9486,0.1006,0.09256663145562494,0.10924660885808668,0.0005999999999999894,0.0514,0.045616565428436305,0.05787221675666895,0.0013999999999999985,0.9494,360.04276427840557,0.099,0.0910269658890982,0.1075887310708376,0.0010000000000000009,0.0506,0.044862312290198145,0.0570276982180192,0.0005999999999999964,0.9508,110.8045922226718,0.0974,0.08948796411595085,0.10593018949020915,0.002600000000000005,0.0492,0.04354338255549714,0.055548777518166365,0.0008000000000000021
broad,84207631,random_5x5_d0,broad:84207631:random_5x5_d0,4041394880,5,5,0,2500,2500,5000,5000,1.0,4.6629367034256575e-15,53.230393161261226,44.51010103721772,0.0,0.0,0.00733625004068017,1.467250008136034,101.96323757553131,91.86757455445452,194.02070719309896,4975.5678963921655,182.7344199326841,84.08237117652028,80.02369592040228,163.82498880642734,-0.07079136053432489,0.9574,0.0968,0.08891101254321587,0.1053080623052782,0.0032000000000000084,0.0426,0.03734452469569485,0.04855776904364341,0.007400000000000004,0.9574,4975.5678963921655,0.0968,0.08891101254321587,0.1053080623052782,0.0032000000000000084,0.0426,0.03734452469569485,0.04855776904364341,0.007400000000000004,0.9582,182.7344199326841,0.0956,0.0877573987451443,0.1040635185880179,0.004400000000000001,0.0418,0.036595474719308296,0.047708047343142046,0.008200000000000006
broad,84207631,random_5x5_d1,broad:84207631:random_5x5_d1,504746891,5,5,1,1250,2500,5000,5000,1.0,6.661338147750939e-16,18.26697424727398,12.94603725865696,0.0,0.0,0.007089458988048136,1.4178917976096272,118.37975090798685,265.62758476663953,223.42022093013117,2346.1508471664447,216.0763338306813,102.27048341784527,236.98132122020348,197.3501977771161,0.6470676072210987,0.9516,0.0946,0.08679635247448181,0.1030261002625705,0.005400000000000002,0.0484,0.04279030408863613,0.05470308430813947,0.0016000000000000042,0.9516,2346.1508471664447,0.0944,0.08660417615817816,0.10281858365965217,0.005600000000000008,0.0484,0.04279030408863613,0.05470308430813947,0.0016000000000000042,0.9526,216.0763338306813,0.0936,0.08583558172805157,0.10198840641289085,0.006400000000000003,0.0474,0.04184958432057469,0.05364533948009102,0.002600000000000005
broad,84207631,random_5x5_d2,broad:84207631:random_5x5_d2,1633380279,5,5,2,625,2500,5000,5000,1.0,0.0,0.4394577785122957,0.024848974569094687,0.0328,0.123624,0.007604458020068705,1.520891604013741,137.2656929790627,527.1451090023445,216.05732520634595,981.9656288496105,211.30650192367216,120.45955691449129,518.2781790038184,191.21870839659664,0.6586240282512447,0.9496,0.1046,0.09641860881615973,0.11338848988199142,0.004599999999999993,0.0504,0.044673814062764695,0.05681650352623067,0.0003999999999999976,0.9498,981.9656288496105,0.1046,0.09641860881615973,0.11338848988199142,0.004599999999999993,0.0502,0.04448534215006971,0.05660528251970368,0.0001999999999999988,0.9508,211.30650192367216,0.1044,0.09622591670218933,0.11318148907673983,0.004400000000000001,0.0492,0.04354338255549714,0.055548777518166365,0.0008000000000000021
broad,84207631,random_5x5_d3,broad:84207631:random_5x5_d3,3779302602,5,5,3,5000,5000,5000,5000,1.0,0.0,21.666970823960888,0.08537244303337267,0.0,0.132176,0.0075044999830424786,1.5008999966084957,182.7738202759943,184.73975333139717,366.03706106827656,9973.563132644604,357.26543224480713,170.17579618167318,173.40344145634006,343.56219942590155,0.00193411006325229,0.9542,0.0996,0.09160426345312381,0.10821051226447792,0.00040000000000001146,0.0458,0.040345934701495674,0.05195144574539421,0.004200000000000002,0.9544,9973.563132644604,0.0996,0.09160426345312381,0.10821051226447792,0.00040000000000001146,0.0456,0.04015811220817567,0.05173957531949225,0.004400000000000001,0.9546,357.26543224480713,0.0982,0.09025738113052353,0.10675954415252437,0.00180000000000001,0.0454,0.039970320043562504,0.05152767456488344,0.0046
broad,84207631,random_5x5_d4,broad:84207631:random_5x5_d4,434675665,5,5,4,500,1000,5000,5000,1.0,-4.440892098500626e-16,5.752378666962974,1.1772964802889165,0.000136,0.04148,0.007154416060075164,1.4308832120150328,54.77425120148225,90.26696294815677,102.56058259283931,954.8735776152105,97.3614329007656,39.513056285676164,80.06439039659217,79.20289995325902,0.5652872211324118,0.9552,0.0986,0.09064215265544256,0.10717415846604927,0.0014000000000000123,0.0448,0.03940712743434635,0.05089178841643366,0.005200000000000003,0.9552,954.8735776152105,0.0984,0.09044976166527606,0.10696685653699382,0.0016000000000000042,0.0448,0.03940712743434635,0.05089178841643366,0.005200000000000003,0.9568,97.3614329007656,0.0956,0.0877573987451443,0.1040635185880179,0.004400000000000001,0.0432,0.03790666385366587,0.04919470864333832,0.0068000000000000005
