configuration_id,anchor_configuration_id,configuration_label,sample_scale,n_p,n_q,mi_p,mi_q,mi_difference,minimum_expected_count,method,method_label,replicates,valid_count,valid_rate,reject_count,power,wilson_low,wilson_high
CURVE_CURVE_C1_N3_n50_di0p005_scale0p5,C1_N3_n50,One skewed population,0.5,25,25,0.03000000000000036,0.034999999999659415,0.005,0.7935319932386035,constrained_lr,Constrained LR (chi-squared),10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N3_n50_di0p005_scale0p5,C1_N3_n50,One skewed population,0.5,25,25,0.03000000000000036,0.034999999999659415,0.005,0.7935319932386035,empirical_lr,Constrained LR (split empirical),10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N3_n50_di0p005_scale0p5,C1_N3_n50,One skewed population,0.5,25,25,0.03000000000000036,0.034999999999659415,0.005,0.7935319932386035,expanded_welch,Expanded Welch,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N3_n50_di0p005_scale0p5,C1_N3_n50,One skewed population,0.5,25,25,0.03000000000000036,0.034999999999659415,0.005,0.7935319932386035,normal_wald,Normal Wald,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N3_n50_di0p005_scale0p5,C1_N3_n50,One skewed population,0.5,25,25,0.03000000000000036,0.034999999999659415,0.005,0.7935319932386035,simple_welch,Simple Welch,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N6_n100_di0p005_scale0p5,C1_N6_n100,"Sparse, smaller sample",0.5,50,50,0.00499999999999956,0.010000000000196296,0.005,0.015595118913314977,bartlett_lr,Constrained LR (oracle Bartlett),10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N6_n100_di0p005_scale0p5,C1_N6_n100,"Sparse, smaller sample",0.5,50,50,0.00499999999999956,0.010000000000196296,0.005,0.015595118913314977,constrained_lr,Constrained LR (chi-squared),10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N6_n100_di0p005_scale0p5,C1_N6_n100,"Sparse, smaller sample",0.5,50,50,0.00499999999999956,0.010000000000196296,0.005,0.015595118913314977,empirical_lr,Constrained LR (split empirical),10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N6_n100_di0p005_scale0p5,C1_N6_n100,"Sparse, smaller sample",0.5,50,50,0.00499999999999956,0.010000000000196296,0.005,0.015595118913314977,expanded_welch,Expanded Welch,10,9,0.9,0,0.0,0.0,0.2991450484195441
CURVE_CURVE_C1_N6_n100_di0p005_scale0p5,C1_N6_n100,"Sparse, smaller sample",0.5,50,50,0.00499999999999956,0.010000000000196296,0.005,0.015595118913314977,normal_wald,Normal Wald,10,10,1.0,0,0.0,0.0,0.2775327998628892
