configuration_id,shape,alphabet_size,regime,sample_size,stage,replicates,minimum_expected_count,fraction_expected_below_1,fraction_expected_below_5,mean_observed_zero_cell_fraction_p,mean_observed_zero_cell_fraction_q,lr_valid_rate,lr_median_elapsed_ms,lr_p90_elapsed_ms,lr_median_iterations,lr_max_constraint_residual
5x5_balanced_n25,5x5,5,balanced,25,equal_mi_null,10,0.4370504434309654,0.48,1.0,0.38,0.384,1.0,21.548854536376894,248.2974546961486,38.0,3.4081348299075387e-09
5x5_balanced_n50,5x5,5,balanced,50,alternative,10,0.5224412538567513,0.08,1.0,0.168,0.18,1.0,42.23697946872562,159.96367498300967,94.5,2.2389815557133375e-09
5x5_balanced_n50,5x5,5,balanced,50,equal_mi_null,10,0.8741008868619308,0.08,1.0,0.16,0.212,1.0,26.05389605741948,68.92691676039247,47.5,3.176866381071619e-09
5x5_balanced_n75,5x5,5,balanced,75,alternative,10,0.7836618807851271,0.04,0.96,0.068,0.108,1.0,40.98631290253252,62.73052450269461,76.0,4.4562858958485663e-10
5x5_balanced_n75,5x5,5,balanced,75,equal_mi_null,10,1.3111513302928963,0.0,1.0,0.068,0.052,1.0,38.842645357362926,88.81164600607006,55.0,1.4416093319091772e-10
5x5_balanced_n100,5x5,5,balanced,100,alternative,10,1.0448825077135027,0.0,0.72,0.028,0.088,1.0,41.377604473382235,55.53057931829244,60.5,7.802229973208341e-10
5x5_balanced_n100,5x5,5,balanced,100,equal_mi_null,10,1.7482017737238615,0.0,0.76,0.028,0.04,1.0,33.666209084913135,37.954982998780906,57.5,1.1640247793431868e-09
5x5_balanced_n150,5x5,5,balanced,150,alternative,10,1.5673237615702542,0.0,0.28,0.004,0.028,1.0,36.76893736701459,50.69285356439649,50.0,8.345928087516441e-09
5x5_balanced_n150,5x5,5,balanced,150,equal_mi_null,10,2.6223026605857926,0.0,0.24,0.008,0.012,1.0,38.11833402141929,42.59362109005451,57.5,8.340344997970206e-09
5x5_balanced_n250,5x5,5,balanced,250,alternative,10,2.612206269283757,0.0,0.08,0.0,0.0,1.0,38.98985404521227,46.825046138837926,56.0,9.499057207484896e-09
5x5_balanced_n250,5x5,5,balanced,250,equal_mi_null,10,4.370504434309654,0.0,0.08,0.0,0.004,1.0,38.77220849972218,55.89575858321041,57.0,9.845528572971496e-09
5x5_balanced_n500,5x5,5,balanced,500,alternative,10,5.224412538567514,0.0,0.0,0.0,0.0,1.0,41.63743706885725,43.286212207749486,59.5,2.2820236256215765e-09
5x5_balanced_n500,5x5,5,balanced,500,equal_mi_null,10,8.741008868619309,0.0,0.0,0.0,0.0,1.0,44.30670861620456,54.088403610512614,60.0,9.424831484694529e-09
5x5_balanced_n1000,5x5,5,balanced,1000,alternative,10,10.448825077135028,0.0,0.0,0.0,0.0,1.0,50.55643746163696,54.255916737020016,64.0,2.166534146530452e-09
5x5_balanced_n1000,5x5,5,balanced,1000,equal_mi_null,10,17.482017737238618,0.0,0.0,0.0,0.0,1.0,46.39047896489501,56.261428771540515,61.5,9.638439393833131e-09
5x5_mild_n25,5x5,5,mild,25,alternative,10,0.01710843185416683,0.8,0.96,0.636,0.668,1.0,20.79133305232972,142.78088763821867,37.5,4.179419421657116e-09
5x5_mild_n25,5x5,5,mild,25,equal_mi_null,10,0.03787799600543367,0.78,0.96,0.636,0.632,1.0,23.379854043014348,110.31645401380955,37.0,2.1555580098642224e-09
5x5_mild_n50,5x5,5,mild,50,alternative,10,0.03421686370833366,0.62,0.96,0.456,0.464,1.0,28.144520591013134,90.8429329749196,42.5,8.131154916046768e-10
5x5_mild_n50,5x5,5,mild,50,equal_mi_null,10,0.07575599201086734,0.6,0.96,0.472,0.508,1.0,27.77854143641889,174.64134963229296,61.0,8.165948472971252e-10
5x5_mild_n75,5x5,5,mild,75,alternative,10,0.05132529556250049,0.5,0.96,0.336,0.4,1.0,36.53847903478891,110.85656697396189,99.5,1.760313311782724e-09
5x5_mild_n75,5x5,5,mild,75,equal_mi_null,10,0.11363398801630102,0.54,0.96,0.332,0.388,1.0,31.83112444821745,132.0745746605098,50.0,6.167507060617083e-10
5x5_mild_n100,5x5,5,mild,100,alternative,10,0.06843372741666733,0.48,0.88,0.272,0.328,1.0,42.0285000000149,168.14004129264504,70.5,5.846678419185736e-10
5x5_mild_n100,5x5,5,mild,100,equal_mi_null,10,0.15151198402173469,0.48,0.88,0.24,0.348,1.0,34.94845854584128,42.281021131202564,53.0,1.0648029402648973e-09
5x5_mild_n150,5x5,5,mild,150,alternative,10,0.10265059112500098,0.28,0.74,0.208,0.224,1.0,42.199229006655514,95.47941596247256,95.5,2.6754866377931563e-10
5x5_mild_n150,5x5,5,mild,150,equal_mi_null,10,0.22726797603260204,0.28,0.72,0.168,0.224,1.0,39.361979463137686,74.79443312622607,60.5,6.514733197349187e-10
5x5_mild_n250,5x5,5,mild,250,alternative,10,0.1710843185416683,0.08,0.62,0.096,0.172,1.0,64.04418812599033,115.74219530448316,107.5,2.305451524131641e-10
5x5_mild_n250,5x5,5,mild,250,equal_mi_null,10,0.37877996005433673,0.06,0.6,0.12,0.136,1.0,41.97577096056193,53.06954232510179,53.5,2.4364242567909145e-10
5x5_mild_n500,5x5,5,mild,500,alternative,10,0.3421686370833366,0.04,0.48,0.024,0.08,1.0,54.14775002282113,105.78159207943827,96.5,6.032087468410552e-10
5x5_mild_n500,5x5,5,mild,500,equal_mi_null,10,0.7575599201086735,0.02,0.48,0.008,0.044,1.0,40.726354462094605,48.999687330797315,59.0,1.5205957326624997e-10
5x5_mild_n1000,5x5,5,mild,1000,alternative,10,0.6843372741666732,0.02,0.1,0.0,0.028,1.0,59.94435399770737,72.55078763701022,89.0,9.296355907295606e-09
5x5_mild_n1000,5x5,5,mild,1000,equal_mi_null,10,1.515119840217347,0.0,0.08,0.0,0.008,1.0,47.9445835808292,52.69541663583368,58.0,1.5261863439697265e-09
5x5_strong_n25,5x5,5,strong,25,alternative,10,0.00020763433465661448,0.96,0.96,0.836,0.832,1.0,87.51956303603947,159.75834620185194,71.5,2.5786008328587684e-09
5x5_strong_n25,5x5,5,strong,25,equal_mi_null,10,0.001371826959957612,0.96,0.96,0.82,0.8,1.0,60.03456248436123,182.99480392597613,51.0,7.471574747786036e-10
5x5_strong_n50,5x5,5,strong,50,alternative,10,0.00041526866931322897,0.88,0.96,0.748,0.74,1.0,24.882812635041773,242.15644130017606,50.0,7.616378361330334e-10
5x5_strong_n50,5x5,5,strong,50,equal_mi_null,10,0.002743653919915224,0.86,0.96,0.728,0.708,1.0,39.49956188444048,257.301342044957,82.0,2.105740554148028e-09
5x5_strong_n75,5x5,5,strong,75,alternative,10,0.0006229030039698434,0.74,0.96,0.644,0.696,1.0,28.250124538317323,53.279058588668654,57.0,1.0234389724583792e-09
5x5_strong_n75,5x5,5,strong,75,equal_mi_null,10,0.0041154808798728355,0.72,0.96,0.66,0.66,1.0,34.28822907153517,96.73220363911236,60.5,4.445084578197367e-10
5x5_strong_n100,5x5,5,strong,100,alternative,10,0.0008305373386264579,0.72,0.96,0.592,0.62,1.0,27.839583111926913,184.55497026443481,50.5,7.010658997774755e-10
5x5_strong_n100,5x5,5,strong,100,equal_mi_null,10,0.005487307839830448,0.7,0.96,0.576,0.612,1.0,28.60108343884349,39.16813691612333,42.0,6.626757753647183e-10
5x5_strong_n150,5x5,5,strong,150,alternative,10,0.0012458060079396868,0.62,0.96,0.536,0.588,1.0,29.66127044055611,58.93699608277528,41.0,5.11707468064948e-10
5x5_strong_n150,5x5,5,strong,150,equal_mi_null,10,0.008230961759745671,0.6,0.96,0.504,0.512,1.0,33.090437413193285,64.98304994311184,58.0,5.359377108771213e-10
5x5_strong_n250,5x5,5,strong,250,alternative,10,0.0020763433465661447,0.54,0.88,0.444,0.452,1.0,43.15429157577455,49.96812108438461,48.0,3.1534277966649427e-10
5x5_strong_n250,5x5,5,strong,250,equal_mi_null,10,0.01371826959957612,0.52,0.86,0.424,0.436,1.0,35.96316708717495,45.71392473299055,47.5,4.984856347145517e-10
5x5_strong_n500,5x5,5,strong,500,alternative,10,0.0041526866931322895,0.48,0.72,0.264,0.356,1.0,54.1957919485867,107.89771669078618,91.5,1.9420637320521905e-10
5x5_strong_n500,5x5,5,strong,500,equal_mi_null,10,0.02743653919915224,0.48,0.7,0.236,0.32,1.0,42.01029101386666,47.92070349212735,55.0,1.9655324590139855e-10
5x5_strong_n1000,5x5,5,strong,1000,alternative,10,0.008305373386264579,0.28,0.58,0.16,0.212,1.0,53.762520547024906,65.14996718615294,69.5,1.173625779893328e-10
5x5_strong_n1000,5x5,5,strong,1000,equal_mi_null,10,0.05487307839830448,0.28,0.58,0.188,0.2,1.0,52.13760444894433,62.44564177468419,53.5,9.246807486373854e-11
5x5_ultra_n25,5x5,5,ultra,25,alternative,10,2.620226085880106e-07,0.96,0.96,0.896,0.876,1.0,75.15972957480699,242.2603004379198,79.0,3.523974959063203e-09
5x5_ultra_n25,5x5,5,ultra,25,equal_mi_null,10,8.233049895644755e-05,0.96,0.96,0.9,0.884,1.0,168.0174379143864,285.31074572820216,137.0,8.599688391952576e-09
5x5_ultra_n50,5x5,5,ultra,50,alternative,10,5.240452171760212e-07,0.96,0.96,0.844,0.868,1.0,37.631957908160985,69.35463401023299,64.0,1.058505783024799e-09
5x5_ultra_n50,5x5,5,ultra,50,equal_mi_null,10,0.0001646609979128951,0.96,0.96,0.816,0.808,1.0,50.11277040466666,149.67556700576094,67.5,6.631270810242285e-10
5x5_ultra_n75,5x5,5,ultra,75,alternative,10,7.860678257640318e-07,0.96,0.96,0.756,0.808,1.0,26.452167076058686,33.536300295963876,50.0,8.036381005105397e-10
5x5_ultra_n75,5x5,5,ultra,75,equal_mi_null,10,0.00024699149686934266,0.96,0.96,0.744,0.788,1.0,37.223833496682346,107.51235429197547,68.5,1.72833394818106e-09
5x5_ultra_n100,5x5,5,ultra,100,alternative,10,1.0480904343520423e-06,0.88,0.96,0.708,0.72,1.0,28.05460395757109,213.3086544694379,56.5,3.0045387566790538e-09
5x5_ultra_n100,5x5,5,ultra,100,equal_mi_null,10,0.0003293219958257902,0.84,0.96,0.72,0.76,1.0,32.7989790821448,73.83753347676242,60.5,4.2674019179456124e-10
5x5_ultra_n150,5x5,5,ultra,150,alternative,10,1.5721356515280636e-06,0.78,0.96,0.628,0.684,1.0,31.13679157104343,32.96330824960023,54.0,7.674823693237798e-10
5x5_ultra_n150,5x5,5,ultra,150,equal_mi_null,10,0.0004939829937386853,0.74,0.96,0.68,0.652,1.0,27.752000489272177,37.34189616516232,59.5,7.287345518691701e-10
5x5_ultra_n250,5x5,5,ultra,250,alternative,10,2.620226085880106e-06,0.7,0.96,0.58,0.62,1.0,33.46820850856602,46.90884137526153,55.5,4.0780458177014367e-10
5x5_ultra_n250,5x5,5,ultra,250,equal_mi_null,10,0.0008233049895644755,0.68,0.96,0.576,0.564,1.0,31.786687904968858,55.6430247146636,40.5,3.1048353471563317e-10
5x5_ultra_n500,5x5,5,ultra,500,alternative,10,5.240452171760212e-06,0.54,0.88,0.46,0.5,1.0,34.441333496943116,42.28857469279318,44.0,2.6239981021358716e-10
5x5_ultra_n500,5x5,5,ultra,500,equal_mi_null,10,0.001646609979128951,0.52,0.84,0.496,0.488,1.0,40.47433356754482,49.2469080723822,47.0,1.792738735240107e-10
5x5_ultra_n1000,5x5,5,ultra,1000,alternative,10,1.0480904343520425e-05,0.46,0.7,0.3,0.468,1.0,41.46318754646927,53.3008083468303,46.5,1.4406366377617275e-10
5x5_ultra_n1000,5x5,5,ultra,1000,equal_mi_null,10,0.003293219958257902,0.48,0.68,0.312,0.392,1.0,44.94368762243539,62.143645877949886,49.0,2.512069927074201e-10
8x8_balanced_n25,8x8,8,balanced,25,alternative,5,0.07993091499640285,1.0,1.0,0.690625,0.69375,1.0,843.9264160115272,924.7452500276268,310.0,7.1786937505535775e-09
8x8_balanced_n25,8x8,8,balanced,25,equal_mi_null,5,0.14728262495730696,1.0,1.0,0.6875,0.678125,1.0,84.51287494972348,717.2239086590707,37.0,4.449580037757528e-09
8x8_balanced_n50,8x8,8,balanced,50,alternative,5,0.1598618299928057,0.8125,1.0,0.44375,0.48125,1.0,99.2956249974668,568.0270751472563,45.0,8.158558273407834e-10
8x8_balanced_n50,8x8,8,balanced,50,equal_mi_null,5,0.2945652499146139,0.875,1.0,0.459375,0.45625,1.0,332.37641700543463,534.7431419882923,117.0,1.041532526890876e-09
8x8_balanced_n75,8x8,8,balanced,75,alternative,5,0.23979274498920858,0.328125,1.0,0.321875,0.353125,1.0,110.99691689014435,641.9332168065013,53.0,1.4401754788728738e-09
8x8_balanced_n75,8x8,8,balanced,75,equal_mi_null,5,0.44184787487192084,0.3125,1.0,0.325,0.328125,1.0,111.33900005370378,689.2615999560804,65.0,1.8391575484777434e-09
8x8_balanced_n100,8x8,8,balanced,100,alternative,5,0.3197236599856114,0.15625,1.0,0.26875,0.253125,1.0,107.87270800210536,398.91801625490194,51.0,4.341351722558784e-10
8x8_balanced_n100,8x8,8,balanced,100,equal_mi_null,5,0.5891304998292278,0.125,1.0,0.25625,0.196875,1.0,196.55425008386374,398.5379165969789,86.0,5.0135784412930207e-11
8x8_balanced_n150,8x8,8,balanced,150,alternative,5,0.47958548997841716,0.0625,0.984375,0.1,0.125,1.0,144.51604103669524,148.34541692398489,65.0,1.6521900514376853e-10
8x8_balanced_n150,8x8,8,balanced,150,equal_mi_null,5,0.8836957497438417,0.03125,1.0,0.1375,0.121875,1.0,155.46691697090864,263.11153364367783,65.0,2.838528856408118e-10
8x8_balanced_n250,8x8,8,balanced,250,alternative,5,0.7993091499640286,0.015625,0.8125,0.03125,0.065625,1.0,193.12520790845156,311.8371079210192,133.0,4.0966427472532985e-10
8x8_balanced_n250,8x8,8,balanced,250,equal_mi_null,5,1.4728262495730695,0.0,0.875,0.053125,0.04375,1.0,174.24920899793506,192.80186714604497,77.0,1.8917950539432127e-10
8x8_balanced_n500,8x8,8,balanced,500,alternative,5,1.5986182999280572,0.0,0.15625,0.0,0.01875,1.0,175.47895782627165,242.3056330997497,92.0,4.713151674495819e-09
8x8_balanced_n500,8x8,8,balanced,500,equal_mi_null,5,2.945652499146139,0.0,0.125,0.0,0.003125,1.0,183.3857090678066,187.8510165028274,75.0,9.339307258104945e-09
8x8_balanced_n1000,8x8,8,balanced,1000,alternative,5,3.1972365998561143,0.0,0.015625,0.0,0.00625,1.0,321.3766668923199,326.2937664054334,136.0,9.996647953869342e-09
8x8_balanced_n1000,8x8,8,balanced,1000,equal_mi_null,5,5.891304998292278,0.0,0.0,0.0,0.0,1.0,241.79870798252523,270.1543668285012,102.0,9.990524366121356e-09
8x8_mild_n25,8x8,8,mild,25,alternative,5,0.007265508211726527,0.984375,0.984375,0.834375,0.85625,1.0,322.83095899038017,1061.4617669489235,141.0,2.217854344621628e-09
8x8_mild_n25,8x8,8,mild,25,equal_mi_null,5,0.014949090544238812,0.984375,0.984375,0.834375,0.828125,1.0,110.6972498819232,701.37329204008,47.0,3.2162378316158424e-09
8x8_mild_n50,8x8,8,mild,50,alternative,5,0.014531016423453055,0.84375,0.984375,0.728125,0.75,1.0,90.41766705922782,96.3729165494442,41.0,7.21716797436045e-10
8x8_mild_n50,8x8,8,mild,50,equal_mi_null,5,0.029898181088477624,0.828125,0.984375,0.753125,0.775,1.0,82.49708311632276,271.745832823217,39.0,1.1133157173937036e-09
8x8_mild_n75,8x8,8,mild,75,alternative,5,0.02179652463517958,0.7890625,0.984375,0.6625,0.6875,1.0,84.1207499615848,111.44443284720182,47.0,5.61473478821739e-10
8x8_mild_n75,8x8,8,mild,75,equal_mi_null,5,0.044847271632716436,0.765625,0.984375,0.6625,0.65,1.0,103.14808320254087,142.69781676121056,47.0,4.3977843589004806e-10
8x8_mild_n100,8x8,8,mild,100,alternative,5,0.02906203284690611,0.7734375,0.984375,0.634375,0.60625,1.0,113.45720896497369,129.20431653037667,54.0,5.697155247563757e-10
8x8_mild_n100,8x8,8,mild,100,equal_mi_null,5,0.05979636217695525,0.765625,0.984375,0.609375,0.6,1.0,110.45824992470443,520.1093581970781,50.0,8.208734247894256e-10
8x8_mild_n150,8x8,8,mild,150,alternative,5,0.04359304927035916,0.7265625,0.9765625,0.484375,0.51875,1.0,147.31270796619356,176.81909990496933,57.0,1.66076180585506e-10
8x8_mild_n150,8x8,8,mild,150,equal_mi_null,5,0.08969454326543287,0.75,0.9765625,0.53125,0.515625,1.0,130.29937515966594,138.40775871649384,56.0,7.226660658776751e-10
8x8_mild_n250,8x8,8,mild,250,alternative,5,0.07265508211726528,0.6171875,0.84375,0.39375,0.396875,1.0,150.42995801195502,162.40585814230144,68.0,3.8458605744473573e-10
8x8_mild_n250,8x8,8,mild,250,equal_mi_null,5,0.14949090544238813,0.640625,0.828125,0.396875,0.4375,1.0,145.37920895963907,521.4085415471345,62.0,1.6572015981708432e-10
8x8_mild_n500,8x8,8,mild,500,alternative,5,0.14531016423453055,0.2890625,0.7734375,0.215625,0.2625,1.0,176.69441597536206,421.10850866884,71.0,3.37325584132131e-10
8x8_mild_n500,8x8,8,mild,500,equal_mi_null,5,0.29898181088477627,0.3046875,0.765625,0.2125,0.275,1.0,176.57429189421237,184.6966916229576,72.0,1.534844612516295e-10
8x8_mild_n1000,8x8,8,mild,1000,alternative,5,0.2906203284690611,0.0390625,0.671875,0.075,0.128125,1.0,221.83712502010167,420.2959415037185,109.0,6.913700167920922e-11
8x8_mild_n1000,8x8,8,mild,1000,equal_mi_null,5,0.5979636217695525,0.0234375,0.703125,0.071875,0.115625,1.0,225.97362496890128,227.7532336767763,91.0,6.844780298109754e-11
8x8_strong_n25,8x8,8,strong,25,alternative,5,0.00012825278307567232,0.984375,0.984375,0.925,0.928125,1.0,233.0422920640558,681.6390999592841,70.0,4.917538876103578e-10
8x8_strong_n25,8x8,8,strong,25,equal_mi_null,5,0.0007268261979902788,0.984375,0.984375,0.928125,0.928125,1.0,272.80937507748604,811.5099913906306,125.0,1.1314555958819028e-09
8x8_strong_n50,8x8,8,strong,50,alternative,5,0.00025650556615134463,0.984375,0.984375,0.859375,0.884375,1.0,500.50908303819597,813.9598663430662,203.0,1.3713874480458799e-10
8x8_strong_n50,8x8,8,strong,50,equal_mi_null,5,0.0014536523959805575,0.984375,0.984375,0.8875,0.896875,1.0,525.62987501733,750.0789499375969,108.0,5.225474861841883e-10
8x8_strong_n75,8x8,8,strong,75,alternative,5,0.00038475834922701695,0.9765625,0.984375,0.825,0.85625,1.0,160.62529082410038,337.82760007306933,134.0,4.638394529576928e-10
8x8_strong_n75,8x8,8,strong,75,equal_mi_null,5,0.0021804785939708365,0.9765625,0.984375,0.825,0.859375,1.0,171.97758285328746,575.6097831763327,52.0,4.866807234993331e-10
8x8_strong_n100,8x8,8,strong,100,alternative,5,0.0005130111323026893,0.890625,0.984375,0.7875,0.825,1.0,193.48529120907187,538.3632087614387,100.0,3.424004413332682e-10
8x8_strong_n100,8x8,8,strong,100,equal_mi_null,5,0.002907304791961115,0.875,0.984375,0.828125,0.8125,1.0,108.0722080077976,548.7232329323888,55.0,7.81108955294485e-10
8x8_strong_n150,8x8,8,strong,150,alternative,5,0.0007695166984540339,0.84375,0.984375,0.740625,0.725,1.0,116.95116688497365,143.46449123695493,49.0,9.847078985547597e-10
8x8_strong_n150,8x8,8,strong,150,equal_mi_null,5,0.004360957187941673,0.828125,0.984375,0.721875,0.759375,1.0,108.91262511722744,163.42539992183447,58.0,1.4953116522775645e-10
8x8_strong_n250,8x8,8,strong,250,alternative,5,0.001282527830756723,0.7890625,0.984375,0.665625,0.6625,1.0,132.57191702723503,398.5906245652586,52.0,3.2203031907762636e-10
8x8_strong_n250,8x8,8,strong,250,equal_mi_null,5,0.007268261979902788,0.765625,0.984375,0.675,0.6625,1.0,124.98066597618163,134.03227534145117,53.0,2.3606813726040343e-10
8x8_strong_n500,8x8,8,strong,500,alternative,5,0.002565055661513446,0.6875,0.890625,0.553125,0.603125,1.0,173.0262089986354,342.7803416736424,57.0,2.7643712319225244e-10
8x8_strong_n500,8x8,8,strong,500,equal_mi_null,5,0.014536523959805576,0.703125,0.875,0.584375,0.575,1.0,157.25295804440975,158.40971660800278,60.0,2.5642438172823745e-10
8x8_strong_n1000,8x8,8,strong,1000,alternative,5,0.005130111323026892,0.59375,0.8046875,0.409375,0.425,1.0,189.51012496836483,217.2242000233382,68.0,2.360968087700144e-10
8x8_strong_n1000,8x8,8,strong,1000,equal_mi_null,5,0.029073047919611152,0.625,0.796875,0.465625,0.49375,1.0,191.8166249524802,201.51959154754877,68.0,8.800907225214871e-11
8x8_ultra_n25,8x8,8,ultra,25,alternative,5,2.8339220024032885e-07,0.984375,0.984375,0.925,0.95,1.0,194.4243749603629,375.4983918741346,38.0,1.6279047554412784e-09
8x8_ultra_n25,8x8,8,ultra,25,equal_mi_null,5,5.31296455087215e-05,0.984375,0.984375,0.959375,0.965625,1.0,87.67558401450515,336.4673329517246,60.0,4.3966534449615957e-10
8x8_ultra_n50,8x8,8,ultra,50,alternative,5,5.667844004806577e-07,0.984375,0.984375,0.91875,0.925,1.0,162.49354206956923,614.6567496471107,55.0,1.70682190603344e-09
8x8_ultra_n50,8x8,8,ultra,50,equal_mi_null,5,0.000106259291017443,0.984375,0.984375,0.93125,0.934375,1.0,349.1946659050882,629.6215998008847,151.0,8.930236203297248e-10
8x8_ultra_n75,8x8,8,ultra,75,alternative,5,8.501766007209867e-07,0.984375,0.984375,0.9125,0.93125,1.0,134.8993331193924,611.7019831202924,60.0,2.7468179120138103e-10
8x8_ultra_n75,8x8,8,ultra,75,equal_mi_null,5,0.0001593889365261645,0.984375,0.984375,0.875,0.9,0.8,286.54922952409834,816.5359208127485,117.0,3.873966980538768e-10
8x8_ultra_n100,8x8,8,ultra,100,alternative,5,1.1335688009613154e-06,0.984375,0.984375,0.875,0.865625,1.0,104.3371669948101,250.35784956999123,56.0,3.7382907880356697e-10
8x8_ultra_n100,8x8,8,ultra,100,equal_mi_null,5,0.000212518582034886,0.984375,0.984375,0.90625,0.878125,1.0,585.2132497821003,890.6977247446775,102.0,3.42951347875875e-10
8x8_ultra_n150,8x8,8,ultra,150,alternative,5,1.7003532014419733e-06,0.953125,0.984375,0.85,0.8625,1.0,156.53312508948147,177.4092581588775,65.0,1.0648134179946922e-09
8x8_ultra_n150,8x8,8,ultra,150,equal_mi_null,5,0.000318777873052329,0.9453125,0.984375,0.853125,0.834375,1.0,106.39329208061099,361.3147165160626,36.0,4.133796221994501e-10
8x8_ultra_n250,8x8,8,ultra,250,alternative,5,2.833922002403289e-06,0.875,0.984375,0.775,0.8,1.0,94.08737486228347,139.03758311644197,51.0,2.1134492766972102e-10
8x8_ultra_n250,8x8,8,ultra,250,equal_mi_null,5,0.000531296455087215,0.859375,0.984375,0.8,0.78125,1.0,126.11916707828641,188.60440040007234,54.0,2.2177551461943779e-10
8x8_ultra_n500,8x8,8,ultra,500,alternative,5,5.667844004806578e-06,0.7890625,0.984375,0.69375,0.715625,1.0,128.51366610266268,231.0304418206215,64.0,8.508463378298359e-11
8x8_ultra_n500,8x8,8,ultra,500,equal_mi_null,5,0.00106259291017443,0.7890625,0.984375,0.684375,0.69375,1.0,150.93808295205235,171.67472513392568,52.0,5.354209853258851e-10
8x8_ultra_n1000,8x8,8,ultra,1000,alternative,5,1.1335688009613156e-05,0.671875,0.890625,0.578125,0.60625,1.0,139.69324994832277,161.1815500073135,56.0,1.1932398125136245e-10
8x8_ultra_n1000,8x8,8,ultra,1000,equal_mi_null,5,0.00212518582034886,0.6875,0.875,0.603125,0.60625,1.0,136.63445902056992,148.02471646107733,57.0,1.0117322257752193e-10
