configuration_id,shape,alphabet_size,cells,regime,regime_label,sample_size_p,sample_size_q,observations_per_cell,stage,true_mi_p,true_mi_q,true_mi_difference,method,method_label,replicates,valid_count,valid_rate,reject_count,rejection_rate,wilson_low,wilson_high,absolute_calibration_error
5x5_mild_n100,5x5,5,25,mild,Mildly skewed margins,100,100,4.0,equal_mi_null,0.05,0.05,0.0,normal_wald,Normal Wald,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385,0.05
5x5_mild_n150,5x5,5,25,mild,Mildly skewed margins,150,150,6.0,alternative,0.05,0.1,0.05,constrained_lr,Constrained LR,10,10,1.0,2,0.2,0.05668215145437519,0.5098375284633583,
5x5_mild_n150,5x5,5,25,mild,Mildly skewed margins,150,150,6.0,alternative,0.05,0.1,0.05,expanded_welch,Expanded Welch,10,10,1.0,2,0.2,0.05668215145437519,0.5098375284633583,
5x5_mild_n150,5x5,5,25,mild,Mildly skewed margins,150,150,6.0,alternative,0.05,0.1,0.05,normal_wald,Normal Wald,10,10,1.0,2,0.2,0.05668215145437519,0.5098375284633583,
5x5_mild_n150,5x5,5,25,mild,Mildly skewed margins,150,150,6.0,equal_mi_null,0.05,0.05,0.0,constrained_lr,Constrained LR,10,10,1.0,0,0.0,0.0,0.2775327998628892,0.05
5x5_mild_n150,5x5,5,25,mild,Mildly skewed margins,150,150,6.0,equal_mi_null,0.05,0.05,0.0,expanded_welch,Expanded Welch,10,10,1.0,0,0.0,0.0,0.2775327998628892,0.05
5x5_mild_n150,5x5,5,25,mild,Mildly skewed margins,150,150,6.0,equal_mi_null,0.05,0.05,0.0,normal_wald,Normal Wald,10,10,1.0,0,0.0,0.0,0.2775327998628892,0.05
5x5_mild_n250,5x5,5,25,mild,Mildly skewed margins,250,250,10.0,alternative,0.05,0.1,0.05,constrained_lr,Constrained LR,10,10,1.0,2,0.2,0.05668215145437519,0.5098375284633583,
5x5_mild_n250,5x5,5,25,mild,Mildly skewed margins,250,250,10.0,alternative,0.05,0.1,0.05,expanded_welch,Expanded Welch,10,10,1.0,2,0.2,0.05668215145437519,0.5098375284633583,
5x5_mild_n250,5x5,5,25,mild,Mildly skewed margins,250,250,10.0,alternative,0.05,0.1,0.05,normal_wald,Normal Wald,10,10,1.0,2,0.2,0.05668215145437519,0.5098375284633583,
5x5_mild_n250,5x5,5,25,mild,Mildly skewed margins,250,250,10.0,equal_mi_null,0.05,0.05,0.0,constrained_lr,Constrained LR,10,10,1.0,0,0.0,0.0,0.2775327998628892,0.05
5x5_mild_n250,5x5,5,25,mild,Mildly skewed margins,250,250,10.0,equal_mi_null,0.05,0.05,0.0,expanded_welch,Expanded Welch,10,10,1.0,0,0.0,0.0,0.2775327998628892,0.05
5x5_mild_n250,5x5,5,25,mild,Mildly skewed margins,250,250,10.0,equal_mi_null,0.05,0.05,0.0,normal_wald,Normal Wald,10,10,1.0,0,0.0,0.0,0.2775327998628892,0.05
5x5_mild_n500,5x5,5,25,mild,Mildly skewed margins,500,500,20.0,alternative,0.05,0.1,0.05,constrained_lr,Constrained LR,10,10,1.0,5,0.5,0.236593090512564,0.7634069094874361,
5x5_mild_n500,5x5,5,25,mild,Mildly skewed margins,500,500,20.0,alternative,0.05,0.1,0.05,expanded_welch,Expanded Welch,10,10,1.0,5,0.5,0.236593090512564,0.7634069094874361,
5x5_mild_n500,5x5,5,25,mild,Mildly skewed margins,500,500,20.0,alternative,0.05,0.1,0.05,normal_wald,Normal Wald,10,10,1.0,5,0.5,0.236593090512564,0.7634069094874361,
5x5_mild_n500,5x5,5,25,mild,Mildly skewed margins,500,500,20.0,equal_mi_null,0.05,0.05,0.0,constrained_lr,Constrained LR,10,10,1.0,0,0.0,0.0,0.2775327998628892,0.05
5x5_mild_n500,5x5,5,25,mild,Mildly skewed margins,500,500,20.0,equal_mi_null,0.05,0.05,0.0,expanded_welch,Expanded Welch,10,10,1.0,0,0.0,0.0,0.2775327998628892,0.05
5x5_mild_n500,5x5,5,25,mild,Mildly skewed margins,500,500,20.0,equal_mi_null,0.05,0.05,0.0,normal_wald,Normal Wald,10,10,1.0,0,0.0,0.0,0.2775327998628892,0.05
5x5_mild_n1000,5x5,5,25,mild,Mildly skewed margins,1000,1000,40.0,alternative,0.05,0.1,0.05,constrained_lr,Constrained LR,10,10,1.0,7,0.7,0.39677814746114537,0.8922087325936989,
5x5_mild_n1000,5x5,5,25,mild,Mildly skewed margins,1000,1000,40.0,alternative,0.05,0.1,0.05,expanded_welch,Expanded Welch,10,10,1.0,7,0.7,0.39677814746114537,0.8922087325936989,
5x5_mild_n1000,5x5,5,25,mild,Mildly skewed margins,1000,1000,40.0,alternative,0.05,0.1,0.05,normal_wald,Normal Wald,10,10,1.0,7,0.7,0.39677814746114537,0.8922087325936989,
5x5_mild_n1000,5x5,5,25,mild,Mildly skewed margins,1000,1000,40.0,equal_mi_null,0.05,0.05,0.0,constrained_lr,Constrained LR,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385,0.05
5x5_mild_n1000,5x5,5,25,mild,Mildly skewed margins,1000,1000,40.0,equal_mi_null,0.05,0.05,0.0,expanded_welch,Expanded Welch,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385,0.05
5x5_mild_n1000,5x5,5,25,mild,Mildly skewed margins,1000,1000,40.0,equal_mi_null,0.05,0.05,0.0,normal_wald,Normal Wald,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385,0.05
5x5_strong_n25,5x5,5,25,strong,Strongly skewed margins,25,25,1.0,alternative,0.05,0.1,0.05,constrained_lr,Constrained LR,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385,
5x5_strong_n25,5x5,5,25,strong,Strongly skewed margins,25,25,1.0,alternative,0.05,0.1,0.05,expanded_welch,Expanded Welch,10,6,0.6,0,0.0,2.7755575615628914e-17,0.3903342879021653,
5x5_strong_n25,5x5,5,25,strong,Strongly skewed margins,25,25,1.0,alternative,0.05,0.1,0.05,normal_wald,Normal Wald,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385,
5x5_strong_n25,5x5,5,25,strong,Strongly skewed margins,25,25,1.0,equal_mi_null,0.05,0.05,0.0,constrained_lr,Constrained LR,10,10,1.0,0,0.0,0.0,0.2775327998628892,0.05
5x5_strong_n25,5x5,5,25,strong,Strongly skewed margins,25,25,1.0,equal_mi_null,0.05,0.05,0.0,expanded_welch,Expanded Welch,10,6,0.6,0,0.0,2.7755575615628914e-17,0.3903342879021653,0.05
5x5_strong_n25,5x5,5,25,strong,Strongly skewed margins,25,25,1.0,equal_mi_null,0.05,0.05,0.0,normal_wald,Normal Wald,10,9,0.9,0,0.0,0.0,0.2991450484195441,0.05
5x5_strong_n50,5x5,5,25,strong,Strongly skewed margins,50,50,2.0,alternative,0.05,0.1,0.05,constrained_lr,Constrained LR,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385,
5x5_strong_n50,5x5,5,25,strong,Strongly skewed margins,50,50,2.0,alternative,0.05,0.1,0.05,expanded_welch,Expanded Welch,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385,
5x5_strong_n50,5x5,5,25,strong,Strongly skewed margins,50,50,2.0,alternative,0.05,0.1,0.05,normal_wald,Normal Wald,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385,
5x5_strong_n50,5x5,5,25,strong,Strongly skewed margins,50,50,2.0,equal_mi_null,0.05,0.05,0.0,constrained_lr,Constrained LR,10,10,1.0,0,0.0,0.0,0.2775327998628892,0.05
5x5_strong_n50,5x5,5,25,strong,Strongly skewed margins,50,50,2.0,equal_mi_null,0.05,0.05,0.0,expanded_welch,Expanded Welch,10,10,1.0,0,0.0,0.0,0.2775327998628892,0.05
5x5_strong_n50,5x5,5,25,strong,Strongly skewed margins,50,50,2.0,equal_mi_null,0.05,0.05,0.0,normal_wald,Normal Wald,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385,0.05
5x5_strong_n75,5x5,5,25,strong,Strongly skewed margins,75,75,3.0,alternative,0.05,0.1,0.05,constrained_lr,Constrained LR,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385,
5x5_strong_n75,5x5,5,25,strong,Strongly skewed margins,75,75,3.0,alternative,0.05,0.1,0.05,expanded_welch,Expanded Welch,10,10,1.0,0,0.0,0.0,0.2775327998628892,
5x5_strong_n75,5x5,5,25,strong,Strongly skewed margins,75,75,3.0,alternative,0.05,0.1,0.05,normal_wald,Normal Wald,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385,
5x5_strong_n75,5x5,5,25,strong,Strongly skewed margins,75,75,3.0,equal_mi_null,0.05,0.05,0.0,constrained_lr,Constrained LR,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385,0.05
5x5_strong_n75,5x5,5,25,strong,Strongly skewed margins,75,75,3.0,equal_mi_null,0.05,0.05,0.0,expanded_welch,Expanded Welch,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385,0.05
5x5_strong_n75,5x5,5,25,strong,Strongly skewed margins,75,75,3.0,equal_mi_null,0.05,0.05,0.0,normal_wald,Normal Wald,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385,0.05
5x5_strong_n100,5x5,5,25,strong,Strongly skewed margins,100,100,4.0,alternative,0.05,0.1,0.05,constrained_lr,Constrained LR,10,10,1.0,2,0.2,0.05668215145437519,0.5098375284633583,
5x5_strong_n100,5x5,5,25,strong,Strongly skewed margins,100,100,4.0,alternative,0.05,0.1,0.05,expanded_welch,Expanded Welch,10,10,1.0,2,0.2,0.05668215145437519,0.5098375284633583,
5x5_strong_n100,5x5,5,25,strong,Strongly skewed margins,100,100,4.0,alternative,0.05,0.1,0.05,normal_wald,Normal Wald,10,10,1.0,2,0.2,0.05668215145437519,0.5098375284633583,
5x5_strong_n100,5x5,5,25,strong,Strongly skewed margins,100,100,4.0,equal_mi_null,0.05,0.05,0.0,constrained_lr,Constrained LR,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385,0.05
5x5_strong_n100,5x5,5,25,strong,Strongly skewed margins,100,100,4.0,equal_mi_null,0.05,0.05,0.0,expanded_welch,Expanded Welch,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385,0.05
5x5_strong_n100,5x5,5,25,strong,Strongly skewed margins,100,100,4.0,equal_mi_null,0.05,0.05,0.0,normal_wald,Normal Wald,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385,0.05
5x5_strong_n150,5x5,5,25,strong,Strongly skewed margins,150,150,6.0,alternative,0.05,0.1,0.05,constrained_lr,Constrained LR,10,10,1.0,0,0.0,0.0,0.2775327998628892,
5x5_strong_n150,5x5,5,25,strong,Strongly skewed margins,150,150,6.0,alternative,0.05,0.1,0.05,expanded_welch,Expanded Welch,10,10,1.0,0,0.0,0.0,0.2775327998628892,
5x5_strong_n150,5x5,5,25,strong,Strongly skewed margins,150,150,6.0,alternative,0.05,0.1,0.05,normal_wald,Normal Wald,10,10,1.0,0,0.0,0.0,0.2775327998628892,
5x5_strong_n150,5x5,5,25,strong,Strongly skewed margins,150,150,6.0,equal_mi_null,0.05,0.05,0.0,constrained_lr,Constrained LR,10,10,1.0,0,0.0,0.0,0.2775327998628892,0.05
5x5_strong_n150,5x5,5,25,strong,Strongly skewed margins,150,150,6.0,equal_mi_null,0.05,0.05,0.0,expanded_welch,Expanded Welch,10,10,1.0,0,0.0,0.0,0.2775327998628892,0.05
5x5_strong_n150,5x5,5,25,strong,Strongly skewed margins,150,150,6.0,equal_mi_null,0.05,0.05,0.0,normal_wald,Normal Wald,10,10,1.0,0,0.0,0.0,0.2775327998628892,0.05
5x5_strong_n250,5x5,5,25,strong,Strongly skewed margins,250,250,10.0,alternative,0.05,0.1,0.05,constrained_lr,Constrained LR,10,10,1.0,0,0.0,0.0,0.2775327998628892,
5x5_strong_n250,5x5,5,25,strong,Strongly skewed margins,250,250,10.0,alternative,0.05,0.1,0.05,expanded_welch,Expanded Welch,10,10,1.0,0,0.0,0.0,0.2775327998628892,
5x5_strong_n250,5x5,5,25,strong,Strongly skewed margins,250,250,10.0,alternative,0.05,0.1,0.05,normal_wald,Normal Wald,10,10,1.0,0,0.0,0.0,0.2775327998628892,
5x5_strong_n250,5x5,5,25,strong,Strongly skewed margins,250,250,10.0,equal_mi_null,0.05,0.05,0.0,constrained_lr,Constrained LR,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385,0.05
5x5_strong_n250,5x5,5,25,strong,Strongly skewed margins,250,250,10.0,equal_mi_null,0.05,0.05,0.0,expanded_welch,Expanded Welch,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385,0.05
5x5_strong_n250,5x5,5,25,strong,Strongly skewed margins,250,250,10.0,equal_mi_null,0.05,0.05,0.0,normal_wald,Normal Wald,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385,0.05
5x5_strong_n500,5x5,5,25,strong,Strongly skewed margins,500,500,20.0,alternative,0.05,0.1,0.05,constrained_lr,Constrained LR,10,10,1.0,5,0.5,0.236593090512564,0.7634069094874361,
5x5_strong_n500,5x5,5,25,strong,Strongly skewed margins,500,500,20.0,alternative,0.05,0.1,0.05,expanded_welch,Expanded Welch,10,10,1.0,5,0.5,0.236593090512564,0.7634069094874361,
5x5_strong_n500,5x5,5,25,strong,Strongly skewed margins,500,500,20.0,alternative,0.05,0.1,0.05,normal_wald,Normal Wald,10,10,1.0,5,0.5,0.236593090512564,0.7634069094874361,
5x5_strong_n500,5x5,5,25,strong,Strongly skewed margins,500,500,20.0,equal_mi_null,0.05,0.05,0.0,constrained_lr,Constrained LR,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385,0.05
5x5_strong_n500,5x5,5,25,strong,Strongly skewed margins,500,500,20.0,equal_mi_null,0.05,0.05,0.0,expanded_welch,Expanded Welch,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385,0.05
5x5_strong_n500,5x5,5,25,strong,Strongly skewed margins,500,500,20.0,equal_mi_null,0.05,0.05,0.0,normal_wald,Normal Wald,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385,0.05
5x5_strong_n1000,5x5,5,25,strong,Strongly skewed margins,1000,1000,40.0,alternative,0.05,0.1,0.05,constrained_lr,Constrained LR,10,10,1.0,6,0.6,0.31267376973365824,0.8318196702937638,
5x5_strong_n1000,5x5,5,25,strong,Strongly skewed margins,1000,1000,40.0,alternative,0.05,0.1,0.05,expanded_welch,Expanded Welch,10,10,1.0,6,0.6,0.31267376973365824,0.8318196702937638,
5x5_strong_n1000,5x5,5,25,strong,Strongly skewed margins,1000,1000,40.0,alternative,0.05,0.1,0.05,normal_wald,Normal Wald,10,10,1.0,6,0.6,0.31267376973365824,0.8318196702937638,
5x5_strong_n1000,5x5,5,25,strong,Strongly skewed margins,1000,1000,40.0,equal_mi_null,0.05,0.05,0.0,constrained_lr,Constrained LR,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385,0.05
5x5_strong_n1000,5x5,5,25,strong,Strongly skewed margins,1000,1000,40.0,equal_mi_null,0.05,0.05,0.0,expanded_welch,Expanded Welch,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385,0.05
5x5_strong_n1000,5x5,5,25,strong,Strongly skewed margins,1000,1000,40.0,equal_mi_null,0.05,0.05,0.0,normal_wald,Normal Wald,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385,0.05
5x5_ultra_n25,5x5,5,25,ultra,Ultra-skewed margins,25,25,1.0,alternative,0.05,0.1,0.05,constrained_lr,Constrained LR,10,10,1.0,0,0.0,0.0,0.2775327998628892,
5x5_ultra_n25,5x5,5,25,ultra,Ultra-skewed margins,25,25,1.0,alternative,0.05,0.1,0.05,expanded_welch,Expanded Welch,10,5,0.5,0,0.0,0.0,0.43448246478317476,
5x5_ultra_n25,5x5,5,25,ultra,Ultra-skewed margins,25,25,1.0,alternative,0.05,0.1,0.05,normal_wald,Normal Wald,10,9,0.9,0,0.0,0.0,0.2991450484195441,
5x5_ultra_n25,5x5,5,25,ultra,Ultra-skewed margins,25,25,1.0,equal_mi_null,0.05,0.05,0.0,constrained_lr,Constrained LR,10,10,1.0,0,0.0,0.0,0.2775327998628892,0.05
5x5_ultra_n25,5x5,5,25,ultra,Ultra-skewed margins,25,25,1.0,equal_mi_null,0.05,0.05,0.0,expanded_welch,Expanded Welch,10,2,0.2,0,0.0,0.0,0.6576197724933469,0.05
5x5_ultra_n25,5x5,5,25,ultra,Ultra-skewed margins,25,25,1.0,equal_mi_null,0.05,0.05,0.0,normal_wald,Normal Wald,10,9,0.9,2,0.2222222222222222,0.06322510711784671,0.5474110308930111,0.17222222222222222
5x5_ultra_n50,5x5,5,25,ultra,Ultra-skewed margins,50,50,2.0,alternative,0.05,0.1,0.05,constrained_lr,Constrained LR,10,10,1.0,0,0.0,0.0,0.2775327998628892,
5x5_ultra_n50,5x5,5,25,ultra,Ultra-skewed margins,50,50,2.0,alternative,0.05,0.1,0.05,expanded_welch,Expanded Welch,10,6,0.6,0,0.0,2.7755575615628914e-17,0.3903342879021653,
5x5_ultra_n50,5x5,5,25,ultra,Ultra-skewed margins,50,50,2.0,alternative,0.05,0.1,0.05,normal_wald,Normal Wald,10,9,0.9,0,0.0,0.0,0.2991450484195441,
5x5_ultra_n50,5x5,5,25,ultra,Ultra-skewed margins,50,50,2.0,equal_mi_null,0.05,0.05,0.0,constrained_lr,Constrained LR,10,10,1.0,0,0.0,0.0,0.2775327998628892,0.05
5x5_ultra_n50,5x5,5,25,ultra,Ultra-skewed margins,50,50,2.0,equal_mi_null,0.05,0.05,0.0,expanded_welch,Expanded Welch,10,7,0.7,0,0.0,5.551115123125783e-17,0.35433043506668743,0.05
5x5_ultra_n50,5x5,5,25,ultra,Ultra-skewed margins,50,50,2.0,equal_mi_null,0.05,0.05,0.0,normal_wald,Normal Wald,10,10,1.0,0,0.0,0.0,0.2775327998628892,0.05
5x5_ultra_n75,5x5,5,25,ultra,Ultra-skewed margins,75,75,3.0,alternative,0.05,0.1,0.05,constrained_lr,Constrained LR,10,10,1.0,0,0.0,0.0,0.2775327998628892,
5x5_ultra_n75,5x5,5,25,ultra,Ultra-skewed margins,75,75,3.0,alternative,0.05,0.1,0.05,expanded_welch,Expanded Welch,10,9,0.9,0,0.0,0.0,0.2991450484195441,
5x5_ultra_n75,5x5,5,25,ultra,Ultra-skewed margins,75,75,3.0,alternative,0.05,0.1,0.05,normal_wald,Normal Wald,10,10,1.0,0,0.0,0.0,0.2775327998628892,
5x5_ultra_n75,5x5,5,25,ultra,Ultra-skewed margins,75,75,3.0,equal_mi_null,0.05,0.05,0.0,constrained_lr,Constrained LR,10,10,1.0,0,0.0,0.0,0.2775327998628892,0.05
5x5_ultra_n75,5x5,5,25,ultra,Ultra-skewed margins,75,75,3.0,equal_mi_null,0.05,0.05,0.0,expanded_welch,Expanded Welch,10,9,0.9,0,0.0,0.0,0.2991450484195441,0.05
5x5_ultra_n75,5x5,5,25,ultra,Ultra-skewed margins,75,75,3.0,equal_mi_null,0.05,0.05,0.0,normal_wald,Normal Wald,10,10,1.0,0,0.0,0.0,0.2775327998628892,0.05
5x5_ultra_n100,5x5,5,25,ultra,Ultra-skewed margins,100,100,4.0,alternative,0.05,0.1,0.05,constrained_lr,Constrained LR,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385,
5x5_ultra_n100,5x5,5,25,ultra,Ultra-skewed margins,100,100,4.0,alternative,0.05,0.1,0.05,expanded_welch,Expanded Welch,10,10,1.0,2,0.2,0.05668215145437519,0.5098375284633583,
5x5_ultra_n100,5x5,5,25,ultra,Ultra-skewed margins,100,100,4.0,alternative,0.05,0.1,0.05,normal_wald,Normal Wald,10,10,1.0,2,0.2,0.05668215145437519,0.5098375284633583,
5x5_ultra_n100,5x5,5,25,ultra,Ultra-skewed margins,100,100,4.0,equal_mi_null,0.05,0.05,0.0,constrained_lr,Constrained LR,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385,0.05
5x5_ultra_n100,5x5,5,25,ultra,Ultra-skewed margins,100,100,4.0,equal_mi_null,0.05,0.05,0.0,expanded_welch,Expanded Welch,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385,0.05
5x5_ultra_n100,5x5,5,25,ultra,Ultra-skewed margins,100,100,4.0,equal_mi_null,0.05,0.05,0.0,normal_wald,Normal Wald,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385,0.05
5x5_ultra_n150,5x5,5,25,ultra,Ultra-skewed margins,150,150,6.0,alternative,0.05,0.1,0.05,constrained_lr,Constrained LR,10,10,1.0,0,0.0,0.0,0.2775327998628892,
5x5_ultra_n150,5x5,5,25,ultra,Ultra-skewed margins,150,150,6.0,alternative,0.05,0.1,0.05,expanded_welch,Expanded Welch,10,10,1.0,0,0.0,0.0,0.2775327998628892,
5x5_ultra_n150,5x5,5,25,ultra,Ultra-skewed margins,150,150,6.0,alternative,0.05,0.1,0.05,normal_wald,Normal Wald,10,10,1.0,0,0.0,0.0,0.2775327998628892,
5x5_ultra_n150,5x5,5,25,ultra,Ultra-skewed margins,150,150,6.0,equal_mi_null,0.05,0.05,0.0,constrained_lr,Constrained LR,10,10,1.0,0,0.0,0.0,0.2775327998628892,0.05
5x5_ultra_n150,5x5,5,25,ultra,Ultra-skewed margins,150,150,6.0,equal_mi_null,0.05,0.05,0.0,expanded_welch,Expanded Welch,10,10,1.0,0,0.0,0.0,0.2775327998628892,0.05
5x5_ultra_n150,5x5,5,25,ultra,Ultra-skewed margins,150,150,6.0,equal_mi_null,0.05,0.05,0.0,normal_wald,Normal Wald,10,10,1.0,0,0.0,0.0,0.2775327998628892,0.05
5x5_ultra_n250,5x5,5,25,ultra,Ultra-skewed margins,250,250,10.0,alternative,0.05,0.1,0.05,constrained_lr,Constrained LR,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385,
5x5_ultra_n250,5x5,5,25,ultra,Ultra-skewed margins,250,250,10.0,alternative,0.05,0.1,0.05,expanded_welch,Expanded Welch,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385,
5x5_ultra_n250,5x5,5,25,ultra,Ultra-skewed margins,250,250,10.0,alternative,0.05,0.1,0.05,normal_wald,Normal Wald,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385,
5x5_ultra_n250,5x5,5,25,ultra,Ultra-skewed margins,250,250,10.0,equal_mi_null,0.05,0.05,0.0,constrained_lr,Constrained LR,10,10,1.0,0,0.0,0.0,0.2775327998628892,0.05
5x5_ultra_n250,5x5,5,25,ultra,Ultra-skewed margins,250,250,10.0,equal_mi_null,0.05,0.05,0.0,expanded_welch,Expanded Welch,10,10,1.0,0,0.0,0.0,0.2775327998628892,0.05
5x5_ultra_n250,5x5,5,25,ultra,Ultra-skewed margins,250,250,10.0,equal_mi_null,0.05,0.05,0.0,normal_wald,Normal Wald,10,10,1.0,0,0.0,0.0,0.2775327998628892,0.05
5x5_ultra_n500,5x5,5,25,ultra,Ultra-skewed margins,500,500,20.0,alternative,0.05,0.1,0.05,constrained_lr,Constrained LR,10,10,1.0,0,0.0,0.0,0.2775327998628892,
5x5_ultra_n500,5x5,5,25,ultra,Ultra-skewed margins,500,500,20.0,alternative,0.05,0.1,0.05,expanded_welch,Expanded Welch,10,10,1.0,0,0.0,0.0,0.2775327998628892,
5x5_ultra_n500,5x5,5,25,ultra,Ultra-skewed margins,500,500,20.0,alternative,0.05,0.1,0.05,normal_wald,Normal Wald,10,10,1.0,0,0.0,0.0,0.2775327998628892,
5x5_ultra_n500,5x5,5,25,ultra,Ultra-skewed margins,500,500,20.0,equal_mi_null,0.05,0.05,0.0,constrained_lr,Constrained LR,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385,0.05
5x5_ultra_n500,5x5,5,25,ultra,Ultra-skewed margins,500,500,20.0,equal_mi_null,0.05,0.05,0.0,expanded_welch,Expanded Welch,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385,0.05
5x5_ultra_n500,5x5,5,25,ultra,Ultra-skewed margins,500,500,20.0,equal_mi_null,0.05,0.05,0.0,normal_wald,Normal Wald,10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385,0.05
5x5_ultra_n1000,5x5,5,25,ultra,Ultra-skewed margins,1000,1000,40.0,alternative,0.05,0.1,0.05,constrained_lr,Constrained LR,10,10,1.0,5,0.5,0.236593090512564,0.7634069094874361,
5x5_ultra_n1000,5x5,5,25,ultra,Ultra-skewed margins,1000,1000,40.0,alternative,0.05,0.1,0.05,expanded_welch,Expanded Welch,10,10,1.0,5,0.5,0.236593090512564,0.7634069094874361,
5x5_ultra_n1000,5x5,5,25,ultra,Ultra-skewed margins,1000,1000,40.0,alternative,0.05,0.1,0.05,normal_wald,Normal Wald,10,10,1.0,5,0.5,0.236593090512564,0.7634069094874361,
5x5_ultra_n1000,5x5,5,25,ultra,Ultra-skewed margins,1000,1000,40.0,equal_mi_null,0.05,0.05,0.0,constrained_lr,Constrained LR,10,10,1.0,0,0.0,0.0,0.2775327998628892,0.05
5x5_ultra_n1000,5x5,5,25,ultra,Ultra-skewed margins,1000,1000,40.0,equal_mi_null,0.05,0.05,0.0,expanded_welch,Expanded Welch,10,10,1.0,0,0.0,0.0,0.2775327998628892,0.05
5x5_ultra_n1000,5x5,5,25,ultra,Ultra-skewed margins,1000,1000,40.0,equal_mi_null,0.05,0.05,0.0,normal_wald,Normal Wald,10,10,1.0,0,0.0,0.0,0.2775327998628892,0.05
8x8_balanced_n25,8x8,8,64,balanced,Balanced margins,25,25,0.390625,alternative,0.05,0.1,0.05,constrained_lr,Constrained LR,5,5,1.0,0,0.0,0.0,0.43448246478317476,
8x8_balanced_n25,8x8,8,64,balanced,Balanced margins,25,25,0.390625,alternative,0.05,0.1,0.05,expanded_welch,Expanded Welch,5,5,1.0,0,0.0,0.0,0.43448246478317476,
8x8_balanced_n25,8x8,8,64,balanced,Balanced margins,25,25,0.390625,alternative,0.05,0.1,0.05,normal_wald,Normal Wald,5,5,1.0,0,0.0,0.0,0.43448246478317476,
8x8_balanced_n25,8x8,8,64,balanced,Balanced margins,25,25,0.390625,equal_mi_null,0.05,0.05,0.0,constrained_lr,Constrained LR,5,5,1.0,0,0.0,0.0,0.43448246478317476,0.05
8x8_balanced_n25,8x8,8,64,balanced,Balanced margins,25,25,0.390625,equal_mi_null,0.05,0.05,0.0,expanded_welch,Expanded Welch,5,5,1.0,0,0.0,0.0,0.43448246478317476,0.05
8x8_balanced_n25,8x8,8,64,balanced,Balanced margins,25,25,0.390625,equal_mi_null,0.05,0.05,0.0,normal_wald,Normal Wald,5,5,1.0,0,0.0,0.0,0.43448246478317476,0.05
8x8_balanced_n50,8x8,8,64,balanced,Balanced margins,50,50,0.78125,alternative,0.05,0.1,0.05,constrained_lr,Constrained LR,5,5,1.0,1,0.2,0.03622410863243014,0.6244653702374747,
8x8_balanced_n50,8x8,8,64,balanced,Balanced margins,50,50,0.78125,alternative,0.05,0.1,0.05,expanded_welch,Expanded Welch,5,5,1.0,1,0.2,0.03622410863243014,0.6244653702374747,
8x8_balanced_n50,8x8,8,64,balanced,Balanced margins,50,50,0.78125,alternative,0.05,0.1,0.05,normal_wald,Normal Wald,5,5,1.0,1,0.2,0.03622410863243014,0.6244653702374747,
8x8_balanced_n50,8x8,8,64,balanced,Balanced margins,50,50,0.78125,equal_mi_null,0.05,0.05,0.0,constrained_lr,Constrained LR,5,5,1.0,1,0.2,0.03622410863243014,0.6244653702374747,0.15000000000000002
8x8_balanced_n50,8x8,8,64,balanced,Balanced margins,50,50,0.78125,equal_mi_null,0.05,0.05,0.0,expanded_welch,Expanded Welch,5,5,1.0,2,0.4,0.11762077423264783,0.769275718723987,0.35000000000000003
