name,r,c,n,skewness,p,q,replicate,observed_N,table_json,nonempty_table_json,row_totals_json,col_totals_json,nonempty_row_totals_json,nonempty_col_totals_json,observed_r,observed_c,dynamic_df,g_statistic,saddle_p,saddle_route,support_count,support_count_status,saddle_time_s,conditional_mean,conditional_variance,saddlepoint_s_hat,saddlepoint_w,saddlepoint_u,saddlepoint_k,saddlepoint_k2,saddlepoint_iterations,saddlepoint_converged,saddlepoint_fallback,saddle_error,chi2_nominal_p,chi2_nominal_df,chi2_dynamic_p,chi2_dynamic_df,chi2_p,chi2_df,chi2_time_s,shuffles,jidt_p_floor,jidt_p,jidt_g_statistic,jidt_g_abs_diff,jidt_time_s,jidt_error,config_index
6x3_N50_mild,6,3,50,mild,"(0.7, 0.06000000000000001, 0.06000000000000001, 0.06000000000000001, 0.06000000000000001, 0.06000000000000001)","(0.7, 0.15000000000000002, 0.15000000000000002)",0,50,"[[26,5,3],[2,0,1],[3,0,0],[3,0,0],[1,1,2],[3,0,0]]","[[26,5,3],[2,0,1],[3,0,0],[3,0,0],[1,1,2],[3,0,0]]","[34,3,3,3,4,3]","[38,6,6]","[34,3,3,3,4,3]","[38,6,6]",6,3,10,11.921231125215508,0.2418337926116113,saddlepoint,,>1000,0.0018480419530533254,10.520546959260656,8.585887234235031,0.11448426809513225,0.42292699713812365,0.47486215629132633,1.275359797709072,17.204557080444914,7,True,,,0.2903628127401162,10,0.2903628127401162,10,0.2903628127401162,10,7.149996235966682e-05,20,0.047619047619047616,,,,,,8
