name,r,c,n,skewness,p,q,replicate,observed_N,table_json,nonempty_table_json,row_totals_json,col_totals_json,nonempty_row_totals_json,nonempty_col_totals_json,observed_r,observed_c,dynamic_df,g_statistic,saddle_p,saddle_route,support_count,support_count_status,saddle_time_s,conditional_mean,conditional_variance,saddlepoint_s_hat,saddlepoint_w,saddlepoint_u,saddlepoint_k,saddlepoint_k2,saddlepoint_iterations,saddlepoint_converged,saddlepoint_fallback,saddle_error,chi2_nominal_p,chi2_nominal_df,chi2_dynamic_p,chi2_dynamic_df,chi2_p,chi2_df,chi2_time_s,shuffles,jidt_p_floor,jidt_p,jidt_g_statistic,jidt_g_abs_diff,jidt_time_s,jidt_error,config_index
3x3_N50_mild,3,3,50,mild,"(0.7, 0.15000000000000002, 0.15000000000000002)","(0.7, 0.15000000000000002, 0.15000000000000002)",0,50,"[[22,5,4],[7,1,3],[3,4,1]]","[[22,5,4],[7,1,3],[3,4,1]]","[31,11,8]","[32,10,8]","[31,11,8]","[32,10,8]",3,3,4,5.847515291170076,0.3045831633955711,saddlepoint,,>1000,0.003737958031706512,4.695890053896255,9.680050864277003,0.10083125421180822,0.3500226299437028,0.37025384080527984,0.5283543800950525,13.483691455918375,8,True,,,0.21082900690399156,4,0.21082900690399156,4,0.21082900690399156,4,4.15419926866889e-05,20,0.047619047619047616,,,,,,5
