scenario_id,configuration_id,rows,columns,condition,condition_label,n_p,n_q,population_replication,target_mi,simulation_seed,replicates,method,method_label,valid_replicates,valid_rate,fpr_10,fpr_05,fpr_01
config_3x3_d1_p04,3x3_moderate_sparse,3,3,moderate_sparse,Moderate sparsity,72,72,4,0.1,3256796944,200,normal_wald,Normal Wald,200,1.0,0.145,0.08,0.025
config_3x3_d1_p04,3x3_moderate_sparse,3,3,moderate_sparse,Moderate sparsity,72,72,4,0.1,3256796944,200,simple_welch,Simple Welch,200,1.0,0.135,0.08,0.025
config_3x3_d1_p04,3x3_moderate_sparse,3,3,moderate_sparse,Moderate sparsity,72,72,4,0.1,3256796944,200,expanded_welch,Expanded Welch,200,1.0,0.125,0.08,0.015
config_3x3_d1_p04,3x3_moderate_sparse,3,3,moderate_sparse,Moderate sparsity,72,72,4,0.1,3256796944,200,constrained_lrt,Constrained LRT,200,1.0,0.15,0.08,0.03
config_3x3_d1_p05,3x3_moderate_sparse,3,3,moderate_sparse,Moderate sparsity,72,72,5,0.1,1780852127,200,normal_wald,Normal Wald,200,1.0,0.12,0.065,0.02
config_3x3_d1_p05,3x3_moderate_sparse,3,3,moderate_sparse,Moderate sparsity,72,72,5,0.1,1780852127,200,simple_welch,Simple Welch,200,1.0,0.12,0.065,0.015
config_3x3_d1_p05,3x3_moderate_sparse,3,3,moderate_sparse,Moderate sparsity,72,72,5,0.1,1780852127,200,expanded_welch,Expanded Welch,200,1.0,0.11,0.05,0.0
config_3x3_d1_p05,3x3_moderate_sparse,3,3,moderate_sparse,Moderate sparsity,72,72,5,0.1,1780852127,200,constrained_lrt,Constrained LRT,200,1.0,0.135,0.075,0.02
config_3x3_d1_p06,3x3_moderate_sparse,3,3,moderate_sparse,Moderate sparsity,72,72,6,0.1,3903328556,200,normal_wald,Normal Wald,200,1.0,0.08,0.045,0.015
config_3x3_d1_p06,3x3_moderate_sparse,3,3,moderate_sparse,Moderate sparsity,72,72,6,0.1,3903328556,200,simple_welch,Simple Welch,200,1.0,0.08,0.035,0.015
config_3x3_d1_p06,3x3_moderate_sparse,3,3,moderate_sparse,Moderate sparsity,72,72,6,0.1,3903328556,200,expanded_welch,Expanded Welch,200,1.0,0.08,0.03,0.015
config_3x3_d1_p06,3x3_moderate_sparse,3,3,moderate_sparse,Moderate sparsity,72,72,6,0.1,3903328556,200,constrained_lrt,Constrained LRT,200,1.0,0.08,0.06,0.02
config_3x3_d1_p07,3x3_moderate_sparse,3,3,moderate_sparse,Moderate sparsity,72,72,7,0.1,3860016290,200,normal_wald,Normal Wald,200,1.0,0.2,0.11,0.035
config_3x3_d1_p07,3x3_moderate_sparse,3,3,moderate_sparse,Moderate sparsity,72,72,7,0.1,3860016290,200,simple_welch,Simple Welch,200,1.0,0.195,0.095,0.035
config_3x3_d1_p07,3x3_moderate_sparse,3,3,moderate_sparse,Moderate sparsity,72,72,7,0.1,3860016290,200,expanded_welch,Expanded Welch,200,1.0,0.185,0.08,0.02
config_3x3_d1_p07,3x3_moderate_sparse,3,3,moderate_sparse,Moderate sparsity,72,72,7,0.1,3860016290,200,constrained_lrt,Constrained LRT,200,1.0,0.2,0.095,0.02
config_3x3_d1_p08,3x3_moderate_sparse,3,3,moderate_sparse,Moderate sparsity,72,72,8,0.1,2161844049,200,normal_wald,Normal Wald,200,1.0,0.125,0.055,0.015
config_3x3_d1_p08,3x3_moderate_sparse,3,3,moderate_sparse,Moderate sparsity,72,72,8,0.1,2161844049,200,simple_welch,Simple Welch,200,1.0,0.12,0.045,0.015
config_3x3_d1_p08,3x3_moderate_sparse,3,3,moderate_sparse,Moderate sparsity,72,72,8,0.1,2161844049,200,expanded_welch,Expanded Welch,200,1.0,0.11,0.045,0.01
config_3x3_d1_p08,3x3_moderate_sparse,3,3,moderate_sparse,Moderate sparsity,72,72,8,0.1,2161844049,200,constrained_lrt,Constrained LRT,200,1.0,0.12,0.055,0.01
config_3x3_d1_p09,3x3_moderate_sparse,3,3,moderate_sparse,Moderate sparsity,72,72,9,0.1,2875952689,200,normal_wald,Normal Wald,200,1.0,0.115,0.07,0.015
config_3x3_d1_p09,3x3_moderate_sparse,3,3,moderate_sparse,Moderate sparsity,72,72,9,0.1,2875952689,200,simple_welch,Simple Welch,200,1.0,0.115,0.06,0.015
config_3x3_d1_p09,3x3_moderate_sparse,3,3,moderate_sparse,Moderate sparsity,72,72,9,0.1,2875952689,200,expanded_welch,Expanded Welch,200,1.0,0.105,0.055,0.01
config_3x3_d1_p09,3x3_moderate_sparse,3,3,moderate_sparse,Moderate sparsity,72,72,9,0.1,2875952689,200,constrained_lrt,Constrained LRT,200,1.0,0.11,0.06,0.015
