configuration_id,experiment,population_pair_id,purpose,power_family,calibration_key,n_p,n_q,sample_size_ratio_q_over_p,u_p,v_p,u_q,v_q,association_direction_p,association_direction_q,association_delta_p,association_delta_q,true_mi_p,true_mi_q,true_delta_p_minus_q,effect_delta_i_q_minus_p,minimum_probability_p,minimum_probability_q,minimum_expected_p,minimum_expected_q,minimum_expected_either,probability_p_json,probability_q_json,expected_p_json,expected_q_json,population_variance_p,population_variance_q,method,method_label,replicates,valid_count,invalid_count,valid_rate,invalid_shared_statistic_count,invalid_reference_count,invalid_component_p_count,invalid_component_q_count,invalid_combined_df_count,mean_degrees_of_freedom,median_degrees_of_freedom,p10_degrees_of_freedom,p90_degrees_of_freedom,coverage_95_valid,false_positive_count_10,true_negative_count_10,false_positive_rate_10,true_negative_rate_10,fpr_wilson_low_10,fpr_wilson_high_10,absolute_fpr_error_10,unconditional_rejection_rate_10,false_positive_count_05,true_negative_count_05,false_positive_rate_05,true_negative_rate_05,fpr_wilson_low_05,fpr_wilson_high_05,absolute_fpr_error_05,unconditional_rejection_rate_05,false_positive_count_01,true_negative_count_01,false_positive_rate_01,true_negative_rate_01,fpr_wilson_low_01,fpr_wilson_high_01,absolute_fpr_error_01,unconditional_rejection_rate_01
C1_N3_n50,C1,N3,One skewed population,,,50,50,1.0,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,6.235945008409225,1.7297918432110366,1.7297918432110366,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[23.764054991590772, 11.235945008409224], [6.235945008409225, 8.764054991590774]]","[[33.27020815678896, 11.729791843211038], [1.7297918432110366, 3.2702081567889634]]",0.05919008954132586,0.0626368161702698,simple_welch,Simple Welch,50000,49999,1,0.99998,1,0,0,0,0,76.0628399997053,78.44659286602274,51.03512572174388,97.16412049642263,0.9723794475889518,3191,46808,0.06382127642552851,0.9361787235744715,0.061712062982318024,0.06599750856432471,0.036178723574471494,0.06382,1381,48618,0.02762055241104822,0.9723794475889518,0.026219953368921984,0.02909373237628658,0.022379447588951783,0.02762,189,49810,0.0037800756015120302,0.9962199243984879,0.0032789767473827783,0.004357418458980756,0.00621992439848797,0.00378
C1_N3_n50,C1,N3,One skewed population,,,50,50,1.0,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,6.235945008409225,1.7297918432110366,1.7297918432110366,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[23.764054991590772, 11.235945008409224], [6.235945008409225, 8.764054991590774]]","[[33.27020815678896, 11.729791843211038], [1.7297918432110366, 3.2702081567889634]]",0.05919008954132586,0.0626368161702698,expanded_welch,Expanded Welch,50000,49732,268,0.99464,1,267,10,257,267,5.58388730447977,4.3314469073924196,1.0554188310821286,11.476581235225378,0.9819030000804311,2230,47502,0.044840344245154026,0.955159655754846,0.04305635617389676,0.046694642862011346,0.05515965575484598,0.0446,900,48832,0.01809699991956889,0.9819030000804311,0.01696210631519869,0.019306335233421804,0.031903000080431114,0.018,95,49637,0.0019102388803989383,0.998089761119601,0.001563042027071065,0.0023343778845069307,0.008089761119601063,0.0019
C1_N6_n100,C1,N6,Sparse margins and opposite association,,,100,100,1.0,0.1,0.1,0.05,0.2,1,-1,0.00991561441710636,-0.007573707638269861,0.004999999999999782,0.00500000000026285,-2.6306734568493084e-13,0.0,0.01991561441710636,0.0024262923617301407,1.9915614417106362,0.24262923617301407,0.24262923617301407,"[[0.8199156144171064, 0.08008438558289366], [0.08008438558289366, 0.01991561441710636]]","[[0.7524262923617302, 0.19757370763826987], [0.04757370763826987, 0.0024262923617301407]]","[[81.99156144171063, 8.008438558289367], [8.008438558289367, 1.9915614417106362]]","[[75.24262923617302, 19.757370763826987], [4.757370763826986, 0.24262923617301407]]",0.011730913984507051,0.006649143852283432,normal_wald,Normal Wald,50000,49996,4,0.99992,4,0,0,0,0,inf,inf,inf,inf,0.9350548043843507,6255,43741,0.12511000880070405,0.8748899911992959,0.12223874493231793,0.1280388778302853,0.025110008800704048,0.1251,3247,46749,0.06494519561564925,0.9350548043843507,0.06281835170780982,0.0671388895400898,0.014945195615649248,0.06494,248,49748,0.004960396831746539,0.9950396031682535,0.004381453502833698,0.005615407371862433,0.005039603168253461,0.00496
C1_N6_n100,C1,N6,Sparse margins and opposite association,,,100,100,1.0,0.1,0.1,0.05,0.2,1,-1,0.00991561441710636,-0.007573707638269861,0.004999999999999782,0.00500000000026285,-2.6306734568493084e-13,0.0,0.01991561441710636,0.0024262923617301407,1.9915614417106362,0.24262923617301407,0.24262923617301407,"[[0.8199156144171064, 0.08008438558289366], [0.08008438558289366, 0.01991561441710636]]","[[0.7524262923617302, 0.19757370763826987], [0.04757370763826987, 0.0024262923617301407]]","[[81.99156144171063, 8.008438558289367], [8.008438558289367, 1.9915614417106362]]","[[75.24262923617302, 19.757370763826987], [4.757370763826986, 0.24262923617301407]]",0.011730913984507051,0.006649143852283432,simple_welch,Simple Welch,50000,49996,4,0.99992,4,0,0,0,0,135.76883248833022,124.61503011032337,101.81733306291548,190.09697423067865,0.9375950076006081,6117,43879,0.12234978798303864,0.8776502120169614,0.11950638041936221,0.12525122484023932,0.022349787983038633,0.12234,3120,46876,0.06240499239939195,0.9375950076006081,0.060318125245016195,0.06455909989504853,0.012404992399391947,0.0624,182,49814,0.0036402912232978636,0.9963597087767021,0.0031491648591132648,0.004207687644582056,0.006359708776702137,0.00364
C1_N6_n100,C1,N6,Sparse margins and opposite association,,,100,100,1.0,0.1,0.1,0.05,0.2,1,-1,0.00991561441710636,-0.007573707638269861,0.004999999999999782,0.00500000000026285,-2.6306734568493084e-13,0.0,0.01991561441710636,0.0024262923617301407,1.9915614417106362,0.24262923617301407,0.24262923617301407,"[[0.8199156144171064, 0.08008438558289366], [0.08008438558289366, 0.01991561441710636]]","[[0.7524262923617302, 0.19757370763826987], [0.04757370763826987, 0.0024262923617301407]]","[[81.99156144171063, 8.008438558289367], [8.008438558289367, 1.9915614417106362]]","[[75.24262923617302, 19.757370763826987], [4.757370763826986, 0.24262923617301407]]",0.011730913984507051,0.006649143852283432,expanded_welch,Expanded Welch,50000,49725,275,0.9945,4,271,0,271,271,2.0659616539120127,1.0442817871348826,0.2776842520570602,6.206941179640184,0.9934640522875817,1385,48340,0.027853192559074914,0.9721468074409251,0.02644294198234129,0.029336388029150104,0.0721468074409251,0.0277,325,49400,0.006535947712418301,0.9934640522875817,0.0058648118293748355,0.007283321922386206,0.043464052287581705,0.0065,0,49725,0.0,1.0,0.0,7.724810608900167e-05,0.01,0.0
C1_N6_n200,C1,N6,Sparse margins and opposite association,,,200,200,1.0,0.1,0.1,0.05,0.2,1,-1,0.00991561441710636,-0.007573707638269861,0.004999999999999782,0.00500000000026285,-2.6306734568493084e-13,0.0,0.01991561441710636,0.0024262923617301407,3.9831228834212724,0.48525847234602815,0.48525847234602815,"[[0.8199156144171064, 0.08008438558289366], [0.08008438558289366, 0.01991561441710636]]","[[0.7524262923617302, 0.19757370763826987], [0.04757370763826987, 0.0024262923617301407]]","[[163.98312288342126, 16.016877116578733], [16.016877116578733, 3.9831228834212724]]","[[150.48525847234603, 39.514741527653975], [9.514741527653973, 0.48525847234602815]]",0.011730913984507051,0.006649143852283432,normal_wald,Normal Wald,50000,50000,0,1.0,0,0,0,0,0,inf,inf,inf,inf,0.86036,8947,41053,0.17894,0.82106,0.17560497436007874,0.1823243554007152,0.07893999999999998,0.17894,6982,43018,0.13964,0.86036,0.13662953228377517,0.14270583578636659,0.08963999999999998,0.13964,3302,46698,0.06604,0.93396,0.06389630526320686,0.06825037119288907,0.05604,0.06604
C1_N6_n200,C1,N6,Sparse margins and opposite association,,,200,200,1.0,0.1,0.1,0.05,0.2,1,-1,0.00991561441710636,-0.007573707638269861,0.004999999999999782,0.00500000000026285,-2.6306734568493084e-13,0.0,0.01991561441710636,0.0024262923617301407,3.9831228834212724,0.48525847234602815,0.48525847234602815,"[[0.8199156144171064, 0.08008438558289366], [0.08008438558289366, 0.01991561441710636]]","[[0.7524262923617302, 0.19757370763826987], [0.04757370763826987, 0.0024262923617301407]]","[[163.98312288342126, 16.016877116578733], [16.016877116578733, 3.9831228834212724]]","[[150.48525847234603, 39.514741527653975], [9.514741527653973, 0.48525847234602815]]",0.011730913984507051,0.006649143852283432,simple_welch,Simple Welch,50000,50000,0,1.0,0,0,0,0,0,278.6335344139872,259.91164230619586,207.93091065933734,383.3189326317615,0.86124,8910,41090,0.1782,0.8218,0.1748704741077985,0.1815789693514412,0.07819999999999999,0.1782,6938,43062,0.13876,0.86124,0.13575763837138327,0.14181786490772097,0.08875999999999999,0.13876,3196,46804,0.06392,0.93608,0.061809256691655275,0.06609774549512303,0.05392,0.06392
C1_N6_n200,C1,N6,Sparse margins and opposite association,,,200,200,1.0,0.1,0.1,0.05,0.2,1,-1,0.00991561441710636,-0.007573707638269861,0.004999999999999782,0.00500000000026285,-2.6306734568493084e-13,0.0,0.01991561441710636,0.0024262923617301407,3.9831228834212724,0.48525847234602815,0.48525847234602815,"[[0.8199156144171064, 0.08008438558289366], [0.08008438558289366, 0.01991561441710636]]","[[0.7524262923617302, 0.19757370763826987], [0.04757370763826987, 0.0024262923617301407]]","[[163.98312288342126, 16.016877116578733], [16.016877116578733, 3.9831228834212724]]","[[150.48525847234603, 39.514741527653975], [9.514741527653973, 0.48525847234602815]]",0.011730913984507051,0.006649143852283432,expanded_welch,Expanded Welch,50000,49998,2,0.99996,0,2,0,2,2,2.2076174401816786,1.5728360813253575,0.5947878495722733,4.211684599974916,0.9603784151366055,3158,46840,0.06316252650106004,0.93683747349894,0.06106367689220492,0.06532849736452594,0.03683747349893997,0.06316,1981,48017,0.03962158486339454,0.9603784151366055,0.037946800486312667,0.04136710762418735,0.010378415136605465,0.03962,330,49668,0.006600264010560422,0.9933997359894395,0.00592742105297755,0.00734891916676025,0.003399735989439578,0.0066
C1_N7_n1000,C1,N7,Ultra-rare categories,,,1000,1000,1.0,0.005,0.005,0.002,0.01,1,1,0.00028036642602345983,0.00025990804955251324,0.0005000000000011523,0.0005000000000000629,1.0894063429134349e-15,0.0,0.00030536642602345984,0.00027990804955251323,0.3053664260234598,0.27990804955251325,0.27990804955251325,"[[0.9903053664260235, 0.00469463357397654], [0.00469463357397654, 0.00030536642602345984]]","[[0.9882799080495526, 0.009720091950447488], [0.0017200919504474868, 0.00027990804955251323]]","[[990.3053664260235, 4.69463357397654], [4.69463357397654, 0.3053664260234598]]","[[988.2799080495525, 9.720091950447488], [1.7200919504474868, 0.27990804955251325]]",0.0019439886454058245,0.0019896167517233602,normal_wald,Normal Wald,50000,49928,72,0.99856,72,0,0,0,0,inf,inf,inf,inf,0.9973962506008652,1649,48279,0.03302755968594776,0.9669724403140523,0.03149558479608447,0.03463138673857756,0.06697244031405225,0.03298,130,49798,0.002603749399134754,0.9973962506008652,0.002193396275186237,0.0030906359397739683,0.04739625060086525,0.0026,0,49928,0.0,1.0,0.0,7.693405066709218e-05,0.01,0.0
C1_N7_n1000,C1,N7,Ultra-rare categories,,,1000,1000,1.0,0.005,0.005,0.002,0.01,1,1,0.00028036642602345983,0.00025990804955251324,0.0005000000000011523,0.0005000000000000629,1.0894063429134349e-15,0.0,0.00030536642602345984,0.00027990804955251323,0.3053664260234598,0.27990804955251325,0.27990804955251325,"[[0.9903053664260235, 0.00469463357397654], [0.00469463357397654, 0.00030536642602345984]]","[[0.9882799080495526, 0.009720091950447488], [0.0017200919504474868, 0.00027990804955251323]]","[[990.3053664260235, 4.69463357397654], [4.69463357397654, 0.3053664260234598]]","[[988.2799080495525, 9.720091950447488], [1.7200919504474868, 0.27990804955251325]]",0.0019439886454058245,0.0019896167517233602,simple_welch,Simple Welch,50000,49928,72,0.99856,72,0,0,0,0,1343.0262279001959,1093.9998332722898,999.0,1958.4458328290361,0.9973962506008652,1646,48282,0.032967473161352345,0.9670325268386476,0.03143688027375184,0.034569927457118815,0.06703252683864766,0.03292,130,49798,0.002603749399134754,0.9973962506008652,0.002193396275186237,0.0030906359397739683,0.04739625060086525,0.0026,0,49928,0.0,1.0,0.0,7.693405066709218e-05,0.01,0.0
C1_N7_n1000,C1,N7,Ultra-rare categories,,,1000,1000,1.0,0.005,0.005,0.002,0.01,1,1,0.00028036642602345983,0.00025990804955251324,0.0005000000000011523,0.0005000000000000629,1.0894063429134349e-15,0.0,0.00030536642602345984,0.00027990804955251323,0.3053664260234598,0.27990804955251325,0.27990804955251325,"[[0.9903053664260235, 0.00469463357397654], [0.00469463357397654, 0.00030536642602345984]]","[[0.9882799080495526, 0.009720091950447488], [0.0017200919504474868, 0.00027990804955251323]]","[[990.3053664260235, 4.69463357397654], [4.69463357397654, 0.3053664260234598]]","[[988.2799080495525, 9.720091950447488], [1.7200919504474868, 0.27990804955251325]]",0.0019439886454058245,0.0019896167517233602,expanded_welch,Expanded Welch,50000,42665,7335,0.8533,72,7263,608,6655,7263,2.6578110739579066,2.674193923114745,0.9648693151347223,4.475974329778335,0.9999765615844369,9,42656,0.0002109457400679714,0.999789054259932,0.00011098646088007473,0.0004008966386827085,0.09978905425993204,0.00018,1,42664,2.3438415563107934e-05,0.9999765615844369,4.137467857377234e-06,0.0001327647451153294,0.0499765615844369,2e-05,0,42665,0.0,1.0,0.0,9.002960214894707e-05,0.01,0.0
C2_N0_np20_nq200,C2,N0,Identical-population control,,,20,200,10.0,0.5,0.5,0.5,0.5,1,1,0.10989731308070487,0.10989731308070487,0.09999999999999987,0.09999999999999987,0.0,0.0,0.14010268691929512,0.14010268691929512,2.8020537383859025,28.020537383859022,2.8020537383859025,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[7.1979462616140975, 2.8020537383859025], [2.8020537383859025, 7.1979462616140975]]","[[71.97946261614098, 28.020537383859022], [28.020537383859022, 71.97946261614098]]",0.179521513612991,0.179521513612991,normal_wald,Normal Wald,50000,50000,0,1.0,0,0,0,0,0,inf,inf,inf,inf,0.83142,11155,38845,0.2231,0.7769,0.21947216928453347,0.226770375444688,0.12309999999999999,0.2231,8429,41571,0.16858,0.83142,0.1653239582853393,0.17188696325369496,0.11858,0.16858,4837,45163,0.09674,0.90326,0.0941798636094385,0.09936209589762493,0.08674000000000001,0.09674
