configuration_id,experiment,block,stream,method,method_label,replicates,valid_count,valid_rate,reject_count_05,rejection_rate_valid_05,unconditional_rejection_rate_05
C1_N3_n50,C1,1,null_simulation,expanded_welch,Expanded Welch,10000,9943,0.9943,188,0.01890777431358745,0.0188
C1_N3_n50,C1,2,null_simulation,normal_wald,Normal Wald,10000,10000,1.0,309,0.0309,0.0309
C1_N3_n50,C1,2,null_simulation,simple_welch,Simple Welch,10000,10000,1.0,283,0.0283,0.0283
C1_N3_n50,C1,2,null_simulation,expanded_welch,Expanded Welch,10000,9938,0.9938,191,0.019219158784463675,0.0191
C1_N3_n50,C1,3,null_simulation,normal_wald,Normal Wald,10000,10000,1.0,280,0.028,0.028
C1_N3_n50,C1,3,null_simulation,simple_welch,Simple Welch,10000,10000,1.0,259,0.0259,0.0259
C1_N3_n50,C1,3,null_simulation,expanded_welch,Expanded Welch,10000,9957,0.9957,157,0.015767801546650598,0.0157
C1_N3_n50,C1,4,null_simulation,normal_wald,Normal Wald,10000,10000,1.0,309,0.0309,0.0309
C1_N3_n50,C1,4,null_simulation,simple_welch,Simple Welch,10000,10000,1.0,281,0.0281,0.0281
C1_N3_n50,C1,4,null_simulation,expanded_welch,Expanded Welch,10000,9948,0.9948,189,0.018998793727382387,0.0189
C1_N6_n100,C1,0,null_simulation,normal_wald,Normal Wald,10000,9999,0.9999,621,0.062106210621062106,0.0621
C1_N6_n100,C1,0,null_simulation,simple_welch,Simple Welch,10000,9999,0.9999,592,0.05920592059205921,0.0592
C1_N6_n100,C1,0,null_simulation,expanded_welch,Expanded Welch,10000,9939,0.9939,64,0.006439279605594124,0.0064
C1_N6_n100,C1,1,null_simulation,normal_wald,Normal Wald,10000,10000,1.0,654,0.0654,0.0654
C1_N6_n100,C1,1,null_simulation,simple_welch,Simple Welch,10000,10000,1.0,625,0.0625,0.0625
C1_N6_n100,C1,1,null_simulation,expanded_welch,Expanded Welch,10000,9954,0.9954,65,0.006530038175607796,0.0065
C1_N6_n100,C1,2,null_simulation,normal_wald,Normal Wald,10000,10000,1.0,679,0.0679,0.0679
C1_N6_n100,C1,2,null_simulation,simple_welch,Simple Welch,10000,10000,1.0,658,0.0658,0.0658
C1_N6_n100,C1,2,null_simulation,expanded_welch,Expanded Welch,10000,9944,0.9944,54,0.005430410297666935,0.0054
C1_N6_n100,C1,3,null_simulation,normal_wald,Normal Wald,10000,9999,0.9999,623,0.06230623062306231,0.0623
C1_N6_n100,C1,3,null_simulation,simple_welch,Simple Welch,10000,9999,0.9999,594,0.0594059405940594,0.0594
C1_N6_n100,C1,3,null_simulation,expanded_welch,Expanded Welch,10000,9948,0.9948,56,0.0056292722155207075,0.0056
C1_N6_n100,C1,4,null_simulation,normal_wald,Normal Wald,10000,9998,0.9998,670,0.06701340268053611,0.067
C1_N6_n100,C1,4,null_simulation,simple_welch,Simple Welch,10000,9998,0.9998,651,0.0651130226045209,0.0651
C1_N6_n100,C1,4,null_simulation,expanded_welch,Expanded Welch,10000,9940,0.994,86,0.008651911468812877,0.0086
C1_N6_n200,C1,0,null_simulation,normal_wald,Normal Wald,10000,10000,1.0,1395,0.1395,0.1395
C1_N6_n200,C1,0,null_simulation,simple_welch,Simple Welch,10000,10000,1.0,1387,0.1387,0.1387
C1_N6_n200,C1,0,null_simulation,expanded_welch,Expanded Welch,10000,10000,1.0,400,0.04,0.04
C1_N6_n200,C1,1,null_simulation,normal_wald,Normal Wald,10000,10000,1.0,1397,0.1397,0.1397
C1_N6_n200,C1,1,null_simulation,simple_welch,Simple Welch,10000,10000,1.0,1389,0.1389,0.1389
C1_N6_n200,C1,1,null_simulation,expanded_welch,Expanded Welch,10000,10000,1.0,400,0.04,0.04
C1_N6_n200,C1,2,null_simulation,normal_wald,Normal Wald,10000,10000,1.0,1390,0.139,0.139
C1_N6_n200,C1,2,null_simulation,simple_welch,Simple Welch,10000,10000,1.0,1380,0.138,0.138
C1_N6_n200,C1,2,null_simulation,expanded_welch,Expanded Welch,10000,10000,1.0,366,0.0366,0.0366
C1_N6_n200,C1,3,null_simulation,normal_wald,Normal Wald,10000,10000,1.0,1365,0.1365,0.1365
C1_N6_n200,C1,3,null_simulation,simple_welch,Simple Welch,10000,10000,1.0,1355,0.1355,0.1355
C1_N6_n200,C1,3,null_simulation,expanded_welch,Expanded Welch,10000,9999,0.9999,381,0.038103810381038106,0.0381
C1_N6_n200,C1,4,null_simulation,normal_wald,Normal Wald,10000,10000,1.0,1435,0.1435,0.1435
C1_N6_n200,C1,4,null_simulation,simple_welch,Simple Welch,10000,10000,1.0,1427,0.1427,0.1427
C1_N6_n200,C1,4,null_simulation,expanded_welch,Expanded Welch,10000,9999,0.9999,434,0.043404340434043405,0.0434
C1_N7_n1000,C1,0,null_simulation,normal_wald,Normal Wald,10000,9993,0.9993,30,0.003002101471029721,0.003
C1_N7_n1000,C1,0,null_simulation,simple_welch,Simple Welch,10000,9993,0.9993,30,0.003002101471029721,0.003
C1_N7_n1000,C1,0,null_simulation,expanded_welch,Expanded Welch,10000,8538,0.8538,0,0.0,0.0
C1_N7_n1000,C1,1,null_simulation,normal_wald,Normal Wald,10000,9979,0.9979,22,0.002204629722417076,0.0022
C1_N7_n1000,C1,1,null_simulation,simple_welch,Simple Welch,10000,9979,0.9979,22,0.002204629722417076,0.0022
C1_N7_n1000,C1,1,null_simulation,expanded_welch,Expanded Welch,10000,8558,0.8558,1,0.00011684973124561814,0.0001
C1_N7_n1000,C1,2,null_simulation,normal_wald,Normal Wald,10000,9988,0.9988,30,0.0030036043251902285,0.003
C1_N7_n1000,C1,2,null_simulation,simple_welch,Simple Welch,10000,9988,0.9988,30,0.0030036043251902285,0.003
C1_N7_n1000,C1,2,null_simulation,expanded_welch,Expanded Welch,10000,8505,0.8505,0,0.0,0.0
C1_N7_n1000,C1,3,null_simulation,normal_wald,Normal Wald,10000,9978,0.9978,24,0.0024052916416115455,0.0024
C1_N7_n1000,C1,3,null_simulation,simple_welch,Simple Welch,10000,9978,0.9978,24,0.0024052916416115455,0.0024
C1_N7_n1000,C1,3,null_simulation,expanded_welch,Expanded Welch,10000,8499,0.8499,0,0.0,0.0
C1_N7_n1000,C1,4,null_simulation,normal_wald,Normal Wald,10000,9990,0.999,24,0.0024024024024024023,0.0024
C1_N7_n1000,C1,4,null_simulation,simple_welch,Simple Welch,10000,9990,0.999,24,0.0024024024024024023,0.0024
C1_N7_n1000,C1,4,null_simulation,expanded_welch,Expanded Welch,10000,8565,0.8565,0,0.0,0.0
C2_N0_np20_nq200,C2,0,null_simulation,normal_wald,Normal Wald,10000,10000,1.0,1662,0.1662,0.1662
C2_N0_np20_nq200,C2,0,null_simulation,simple_welch,Simple Welch,10000,10000,1.0,1547,0.1547,0.1547
C2_N0_np20_nq200,C2,0,null_simulation,expanded_welch,Expanded Welch,10000,9987,0.9987,548,0.05487133273255232,0.0548
C2_N0_np20_nq200,C2,1,null_simulation,normal_wald,Normal Wald,10000,10000,1.0,1697,0.1697,0.1697
C2_N0_np20_nq200,C2,1,null_simulation,simple_welch,Simple Welch,10000,10000,1.0,1571,0.1571,0.1571
C2_N0_np20_nq200,C2,1,null_simulation,expanded_welch,Expanded Welch,10000,9984,0.9984,553,0.05538862179487179,0.0553
C2_N0_np20_nq200,C2,2,null_simulation,normal_wald,Normal Wald,10000,10000,1.0,1690,0.169,0.169
C2_N0_np20_nq200,C2,2,null_simulation,simple_welch,Simple Welch,10000,10000,1.0,1584,0.1584,0.1584
C2_N0_np20_nq200,C2,2,null_simulation,expanded_welch,Expanded Welch,10000,9982,0.9982,570,0.05710278501302344,0.057
C2_N0_np20_nq200,C2,3,null_simulation,normal_wald,Normal Wald,10000,10000,1.0,1687,0.1687,0.1687
C2_N0_np20_nq200,C2,3,null_simulation,simple_welch,Simple Welch,10000,10000,1.0,1559,0.1559,0.1559
C2_N0_np20_nq200,C2,3,null_simulation,expanded_welch,Expanded Welch,10000,9989,0.9989,545,0.05456001601761938,0.0545
C2_N0_np20_nq200,C2,4,null_simulation,normal_wald,Normal Wald,10000,10000,1.0,1693,0.1693,0.1693
C2_N0_np20_nq200,C2,4,null_simulation,simple_welch,Simple Welch,10000,10000,1.0,1591,0.1591,0.1591
C2_N0_np20_nq200,C2,4,null_simulation,expanded_welch,Expanded Welch,10000,9982,0.9982,554,0.055499899819675416,0.0554
C2_N3_np500_nq50,C2,0,null_simulation,normal_wald,Normal Wald,10000,10000,1.0,1714,0.1714,0.1714
C2_N3_np500_nq50,C2,0,null_simulation,simple_welch,Simple Welch,10000,10000,1.0,1672,0.1672,0.1672
C2_N3_np500_nq50,C2,0,null_simulation,expanded_welch,Expanded Welch,10000,9944,0.9944,482,0.04847144006436042,0.0482
C2_N3_np500_nq50,C2,1,null_simulation,normal_wald,Normal Wald,10000,10000,1.0,1676,0.1676,0.1676
C2_N3_np500_nq50,C2,1,null_simulation,simple_welch,Simple Welch,10000,10000,1.0,1644,0.1644,0.1644
C2_N3_np500_nq50,C2,1,null_simulation,expanded_welch,Expanded Welch,10000,9948,0.9948,436,0.04382790510655408,0.0436
C2_N3_np500_nq50,C2,2,null_simulation,normal_wald,Normal Wald,10000,10000,1.0,1704,0.1704,0.1704
C2_N3_np500_nq50,C2,2,null_simulation,simple_welch,Simple Welch,10000,10000,1.0,1679,0.1679,0.1679
C2_N3_np500_nq50,C2,2,null_simulation,expanded_welch,Expanded Welch,10000,9955,0.9955,490,0.04922149673530889,0.049
C2_N3_np500_nq50,C2,3,null_simulation,normal_wald,Normal Wald,10000,10000,1.0,1699,0.1699,0.1699
C2_N3_np500_nq50,C2,3,null_simulation,simple_welch,Simple Welch,10000,10000,1.0,1659,0.1659,0.1659
C2_N3_np500_nq50,C2,3,null_simulation,expanded_welch,Expanded Welch,10000,9953,0.9953,421,0.042298804380588764,0.0421
C2_N3_np500_nq50,C2,4,null_simulation,normal_wald,Normal Wald,10000,10000,1.0,1752,0.1752,0.1752
C2_N3_np500_nq50,C2,4,null_simulation,simple_welch,Simple Welch,10000,10000,1.0,1711,0.1711,0.1711
C2_N3_np500_nq50,C2,4,null_simulation,expanded_welch,Expanded Welch,10000,9959,0.9959,482,0.04839843357766844,0.0482
C2_N5_np200_nq2000,C2,0,null_simulation,normal_wald,Normal Wald,10000,10000,1.0,4952,0.4952,0.4952
C2_N5_np200_nq2000,C2,0,null_simulation,simple_welch,Simple Welch,10000,10000,1.0,4951,0.4951,0.4951
C2_N5_np200_nq2000,C2,0,null_simulation,expanded_welch,Expanded Welch,10000,9632,0.9632,2031,0.210859634551495,0.2031
C2_N5_np200_nq2000,C2,1,null_simulation,normal_wald,Normal Wald,10000,10000,1.0,4939,0.4939,0.4939
C2_N5_np200_nq2000,C2,1,null_simulation,simple_welch,Simple Welch,10000,10000,1.0,4939,0.4939,0.4939
C2_N5_np200_nq2000,C2,1,null_simulation,expanded_welch,Expanded Welch,10000,9666,0.9666,2056,0.21270432443616802,0.2056
C2_N5_np200_nq2000,C2,2,null_simulation,normal_wald,Normal Wald,10000,10000,1.0,4913,0.4913,0.4913
C2_N5_np200_nq2000,C2,2,null_simulation,simple_welch,Simple Welch,10000,10000,1.0,4911,0.4911,0.4911
C2_N5_np200_nq2000,C2,2,null_simulation,expanded_welch,Expanded Welch,10000,9654,0.9654,1999,0.20706442925212348,0.1999
C2_N5_np200_nq2000,C2,3,null_simulation,normal_wald,Normal Wald,10000,10000,1.0,4841,0.4841,0.4841
C2_N5_np200_nq2000,C2,3,null_simulation,simple_welch,Simple Welch,10000,10000,1.0,4841,0.4841,0.4841
C2_N5_np200_nq2000,C2,3,null_simulation,expanded_welch,Expanded Welch,10000,9657,0.9657,1935,0.20037278657968313,0.1935
C2_N5_np200_nq2000,C2,4,null_simulation,normal_wald,Normal Wald,10000,10000,1.0,4883,0.4883,0.4883
C2_N5_np200_nq2000,C2,4,null_simulation,simple_welch,Simple Welch,10000,10000,1.0,4882,0.4882,0.4882
C2_N5_np200_nq2000,C2,4,null_simulation,expanded_welch,Expanded Welch,10000,9640,0.964,2041,0.2117219917012448,0.2041
C3_C3_same_balanced_i0p005_n1000,C3,0,null_simulation,normal_wald,Normal Wald,10000,10000,1.0,256,0.0256,0.0256
C3_C3_same_balanced_i0p005_n1000,C3,0,null_simulation,simple_welch,Simple Welch,10000,10000,1.0,254,0.0254,0.0254
C3_C3_same_balanced_i0p005_n1000,C3,0,null_simulation,expanded_welch,Expanded Welch,10000,10000,1.0,131,0.0131,0.0131
C3_C3_same_balanced_i0p005_n1000,C3,1,null_simulation,normal_wald,Normal Wald,10000,10000,1.0,262,0.0262,0.0262
C3_C3_same_balanced_i0p005_n1000,C3,1,null_simulation,simple_welch,Simple Welch,10000,10000,1.0,261,0.0261,0.0261
C3_C3_same_balanced_i0p005_n1000,C3,1,null_simulation,expanded_welch,Expanded Welch,10000,10000,1.0,133,0.0133,0.0133
C3_C3_same_balanced_i0p005_n1000,C3,2,null_simulation,normal_wald,Normal Wald,10000,10000,1.0,259,0.0259,0.0259
C3_C3_same_balanced_i0p005_n1000,C3,2,null_simulation,simple_welch,Simple Welch,10000,10000,1.0,256,0.0256,0.0256
C3_C3_same_balanced_i0p005_n1000,C3,2,null_simulation,expanded_welch,Expanded Welch,10000,10000,1.0,132,0.0132,0.0132
C3_C3_same_balanced_i0p005_n1000,C3,3,null_simulation,normal_wald,Normal Wald,10000,10000,1.0,298,0.0298,0.0298
C3_C3_same_balanced_i0p005_n1000,C3,3,null_simulation,simple_welch,Simple Welch,10000,10000,1.0,296,0.0296,0.0296
C3_C3_same_balanced_i0p005_n1000,C3,3,null_simulation,expanded_welch,Expanded Welch,10000,10000,1.0,150,0.015,0.015
C3_C3_same_balanced_i0p005_n1000,C3,4,null_simulation,normal_wald,Normal Wald,10000,10000,1.0,274,0.0274,0.0274
C3_C3_same_balanced_i0p005_n1000,C3,4,null_simulation,simple_welch,Simple Welch,10000,10000,1.0,273,0.0273,0.0273
C3_C3_same_balanced_i0p005_n1000,C3,4,null_simulation,expanded_welch,Expanded Welch,10000,10000,1.0,148,0.0148,0.0148
C4_C4_s0p1_i0p0001_n100,C4,0,null_simulation,normal_wald,Normal Wald,10000,9999,0.9999,564,0.056405640564056406,0.0564
C4_C4_s0p1_i0p0001_n100,C4,0,null_simulation,simple_welch,Simple Welch,10000,9999,0.9999,533,0.05330533053305331,0.0533
C4_C4_s0p1_i0p0001_n100,C4,0,null_simulation,expanded_welch,Expanded Welch,10000,9928,0.9928,24,0.0024174053182917004,0.0024
C4_C4_s0p1_i0p0001_n100,C4,1,null_simulation,normal_wald,Normal Wald,10000,10000,1.0,553,0.0553,0.0553
C4_C4_s0p1_i0p0001_n100,C4,1,null_simulation,simple_welch,Simple Welch,10000,10000,1.0,518,0.0518,0.0518
C4_C4_s0p1_i0p0001_n100,C4,1,null_simulation,expanded_welch,Expanded Welch,10000,9936,0.9936,35,0.0035225442834138487,0.0035
C4_C4_s0p1_i0p0001_n100,C4,2,null_simulation,normal_wald,Normal Wald,10000,9999,0.9999,580,0.058005800580058005,0.058
C4_C4_s0p1_i0p0001_n100,C4,2,null_simulation,simple_welch,Simple Welch,10000,9999,0.9999,558,0.0558055805580558,0.0558
C4_C4_s0p1_i0p0001_n100,C4,2,null_simulation,expanded_welch,Expanded Welch,10000,9929,0.9929,40,0.004028603081881358,0.004
C4_C4_s0p1_i0p0001_n100,C4,3,null_simulation,normal_wald,Normal Wald,10000,9999,0.9999,654,0.06540654065406541,0.0654
C4_C4_s0p1_i0p0001_n100,C4,3,null_simulation,simple_welch,Simple Welch,10000,9999,0.9999,621,0.062106210621062106,0.0621
C4_C4_s0p1_i0p0001_n100,C4,3,null_simulation,expanded_welch,Expanded Welch,10000,9933,0.9933,47,0.004731702406121011,0.0047
C4_C4_s0p1_i0p0001_n100,C4,4,null_simulation,normal_wald,Normal Wald,10000,9999,0.9999,580,0.058005800580058005,0.058
C4_C4_s0p1_i0p0001_n100,C4,4,null_simulation,simple_welch,Simple Welch,10000,9999,0.9999,563,0.056305630563056305,0.0563
C4_C4_s0p1_i0p0001_n100,C4,4,null_simulation,expanded_welch,Expanded Welch,10000,9938,0.9938,37,0.0037230831153149528,0.0037
C4_C4_s0p05_i0p0001_n500,C4,0,null_simulation,normal_wald,Normal Wald,10000,10000,1.0,1237,0.1237,0.1237
C4_C4_s0p05_i0p0001_n500,C4,0,null_simulation,simple_welch,Simple Welch,10000,10000,1.0,1235,0.1235,0.1235
C4_C4_s0p05_i0p0001_n500,C4,0,null_simulation,expanded_welch,Expanded Welch,10000,10000,1.0,159,0.0159,0.0159
C4_C4_s0p05_i0p0001_n500,C4,1,null_simulation,normal_wald,Normal Wald,10000,10000,1.0,1227,0.1227,0.1227
C4_C4_s0p05_i0p0001_n500,C4,1,null_simulation,simple_welch,Simple Welch,10000,10000,1.0,1224,0.1224,0.1224
C4_C4_s0p05_i0p0001_n500,C4,1,null_simulation,expanded_welch,Expanded Welch,10000,10000,1.0,164,0.0164,0.0164
C4_C4_s0p05_i0p0001_n500,C4,2,null_simulation,normal_wald,Normal Wald,10000,10000,1.0,1249,0.1249,0.1249
C4_C4_s0p05_i0p0001_n500,C4,2,null_simulation,simple_welch,Simple Welch,10000,10000,1.0,1249,0.1249,0.1249
C4_C4_s0p05_i0p0001_n500,C4,2,null_simulation,expanded_welch,Expanded Welch,10000,10000,1.0,166,0.0166,0.0166
C4_C4_s0p05_i0p0001_n500,C4,3,null_simulation,normal_wald,Normal Wald,10000,10000,1.0,1225,0.1225,0.1225
C4_C4_s0p05_i0p0001_n500,C4,3,null_simulation,simple_welch,Simple Welch,10000,10000,1.0,1223,0.1223,0.1223
C4_C4_s0p05_i0p0001_n500,C4,3,null_simulation,expanded_welch,Expanded Welch,10000,10000,1.0,164,0.0164,0.0164
C4_C4_s0p05_i0p0001_n500,C4,4,null_simulation,normal_wald,Normal Wald,10000,10000,1.0,1140,0.114,0.114
C4_C4_s0p05_i0p0001_n500,C4,4,null_simulation,simple_welch,Simple Welch,10000,10000,1.0,1136,0.1136,0.1136
C4_C4_s0p05_i0p0001_n500,C4,4,null_simulation,expanded_welch,Expanded Welch,10000,10000,1.0,159,0.0159,0.0159
PCAL_PCAL_balanced_mild_np200_nq200_balanced_mild_np200_nq200,PCAL,0,power_calibration,normal_wald,Normal Wald,10000,10000,1.0,447,0.0447,0.0447
PCAL_PCAL_balanced_mild_np200_nq200_balanced_mild_np200_nq200,PCAL,0,power_calibration,simple_welch,Simple Welch,10000,10000,1.0,440,0.044,0.044
PCAL_PCAL_balanced_mild_np200_nq200_balanced_mild_np200_nq200,PCAL,0,power_calibration,expanded_welch,Expanded Welch,10000,10000,1.0,348,0.0348,0.0348
PCAL_PCAL_balanced_mild_np200_nq200_balanced_mild_np200_nq200,PCAL,1,power_calibration,normal_wald,Normal Wald,10000,10000,1.0,405,0.0405,0.0405
PCAL_PCAL_balanced_mild_np200_nq200_balanced_mild_np200_nq200,PCAL,1,power_calibration,simple_welch,Simple Welch,10000,10000,1.0,395,0.0395,0.0395
PCAL_PCAL_balanced_mild_np200_nq200_balanced_mild_np200_nq200,PCAL,1,power_calibration,expanded_welch,Expanded Welch,10000,10000,1.0,320,0.032,0.032
PCAL_PCAL_balanced_mild_np200_nq200_balanced_mild_np200_nq200,PCAL,2,power_calibration,normal_wald,Normal Wald,10000,10000,1.0,398,0.0398,0.0398
PCAL_PCAL_balanced_mild_np200_nq200_balanced_mild_np200_nq200,PCAL,2,power_calibration,simple_welch,Simple Welch,10000,10000,1.0,392,0.0392,0.0392
PCAL_PCAL_balanced_mild_np200_nq200_balanced_mild_np200_nq200,PCAL,2,power_calibration,expanded_welch,Expanded Welch,10000,10000,1.0,322,0.0322,0.0322
PCAL_PCAL_balanced_mild_np200_nq200_balanced_mild_np200_nq200,PCAL,3,power_calibration,normal_wald,Normal Wald,10000,10000,1.0,431,0.0431,0.0431
PCAL_PCAL_balanced_mild_np200_nq200_balanced_mild_np200_nq200,PCAL,3,power_calibration,simple_welch,Simple Welch,10000,10000,1.0,418,0.0418,0.0418
PCAL_PCAL_balanced_mild_np200_nq200_balanced_mild_np200_nq200,PCAL,3,power_calibration,expanded_welch,Expanded Welch,10000,10000,1.0,346,0.0346,0.0346
PCAL_PCAL_balanced_mild_np200_nq200_balanced_mild_np200_nq200,PCAL,4,power_calibration,normal_wald,Normal Wald,10000,10000,1.0,415,0.0415,0.0415
PCAL_PCAL_balanced_mild_np200_nq200_balanced_mild_np200_nq200,PCAL,4,power_calibration,simple_welch,Simple Welch,10000,10000,1.0,409,0.0409,0.0409
PCAL_PCAL_balanced_mild_np200_nq200_balanced_mild_np200_nq200,PCAL,4,power_calibration,expanded_welch,Expanded Welch,10000,10000,1.0,314,0.0314,0.0314
PCAL_PCAL_balanced_mild_np50_nq500_balanced_mild_np50_nq500,PCAL,0,power_calibration,normal_wald,Normal Wald,10000,10000,1.0,1258,0.1258,0.1258
PCAL_PCAL_balanced_mild_np50_nq500_balanced_mild_np50_nq500,PCAL,0,power_calibration,simple_welch,Simple Welch,10000,10000,1.0,1223,0.1223,0.1223
PCAL_PCAL_balanced_mild_np50_nq500_balanced_mild_np50_nq500,PCAL,0,power_calibration,expanded_welch,Expanded Welch,10000,9991,0.9991,250,0.025022520268241418,0.025
PCAL_PCAL_balanced_mild_np50_nq500_balanced_mild_np50_nq500,PCAL,1,power_calibration,normal_wald,Normal Wald,10000,10000,1.0,1262,0.1262,0.1262
PCAL_PCAL_balanced_mild_np50_nq500_balanced_mild_np50_nq500,PCAL,1,power_calibration,simple_welch,Simple Welch,10000,10000,1.0,1235,0.1235,0.1235
PCAL_PCAL_balanced_mild_np50_nq500_balanced_mild_np50_nq500,PCAL,1,power_calibration,expanded_welch,Expanded Welch,10000,9996,0.9996,239,0.023909563825530212,0.0239
