configuration_id,experiment,population_pair_id,purpose,power_family,calibration_key,n_p,n_q,sample_size_ratio_q_over_p,u_p,v_p,u_q,v_q,association_direction_p,association_direction_q,association_delta_p,association_delta_q,true_mi_p,true_mi_q,true_delta_p_minus_q,effect_delta_i_q_minus_p,minimum_probability_p,minimum_probability_q,minimum_expected_p,minimum_expected_q,minimum_expected_either,probability_p_json,probability_q_json,expected_p_json,expected_q_json,population_variance_p,population_variance_q,replicates,mean_delta_corrected,sd_delta_corrected,mean_standard_error,rms_standard_error,sd_to_rms_se_ratio,mean_influence_variance_p,mean_influence_variance_q,mean_variance_influence_variance_p,mean_variance_influence_variance_q,any_zero_cell_rate_p,any_zero_cell_rate_q,empty_margin_rate_p,empty_margin_rate_q,mean_zero_cell_fraction_p,mean_zero_cell_fraction_q,zero_estimated_variance_rate_p,zero_estimated_variance_rate_q,mean_welch_degrees_of_freedom,median_welch_degrees_of_freedom,mean_expanded_welch_degrees_of_freedom,median_expanded_welch_degrees_of_freedom,mean_expanded_component_degrees_of_freedom_p,median_expanded_component_degrees_of_freedom_p,mean_expanded_component_degrees_of_freedom_q,median_expanded_component_degrees_of_freedom_q
C2_N3_np20_nq40,C2,N3,One skewed population,,,20,40,2.0,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,2.4943780033636904,1.3838334745688294,1.3838334745688294,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[9.50562199663631, 4.49437800336369], [2.4943780033636904, 3.5056219966363096]]","[[26.61616652543117, 9.38383347456883], [1.3838334745688294, 2.6161665254311703]]",0.05919008954132586,0.0626368161702698,500,0.005564105459542603,0.09046823030067788,0.07336571978835914,0.07944638760846834,1.1387330881112927,0.09093324319997163,0.07060265376145645,0.19563232634827188,0.18866162989111893,0.118,0.3,0.002,0.012,0.03,0.078,0.02,0.02,36.1425661968471,34.85313261569524,4.590795820821932,2.3378353911119,5.331886984589054,0.9459224939024133,2.9698974619066285,1.6747970235663567
C2_N3_np40_nq20,C2,N3,One skewed population,,,40,20,0.5,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,4.988756006727381,0.6919167372844147,0.6919167372844147,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[19.01124399327262, 8.98875600672738], [4.988756006727381, 7.011243993272619]]","[[13.308083262715584, 4.691916737284415], [0.6919167372844147, 1.3080832627155852]]",0.05919008954132586,0.0626368161702698,500,-0.0006309093736466491,0.07677080781417711,0.07025624101032438,0.07660684612381044,1.0021403007519938,0.08130740269535071,0.07671847611306808,0.22103752351825118,0.16099882493045492,0.0,0.594,0.0,0.1,0.0,0.1735,0.008,0.106,37.950793255801564,39.0,4.403792620507634,2.922757581236322,3.8599078056017624,1.3797291623226107,2.7086426298316395,1.573468137793384
C2_N3_np20_nq100,C2,N3,One skewed population,,,20,100,5.0,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,2.4943780033636904,3.4595836864220733,2.4943780033636904,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[9.50562199663631, 4.49437800336369], [2.4943780033636904, 3.5056219966363096]]","[[66.54041631357792, 23.459583686422075], [3.4595836864220733, 6.540416313577927]]",0.05919008954132586,0.0626368161702698,500,0.005866244769766664,0.07409845299949872,0.06626616724560216,0.0730602302233668,1.014210505126493,0.09341585035808339,0.06670047223871893,0.20757131963876863,0.21512204046826486,0.09,0.028,0.0,0.0,0.0225,0.007,0.028,0.002,41.678436506137245,26.441001907881613,3.3513963893730976,1.4837181765817118,3.992069666270633,0.8286477531784229,4.679690417000934,2.993205659917158
C2_N3_np100_nq20,C2,N3,One skewed population,,,100,20,0.2,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,12.47189001681845,0.6919167372844147,0.6919167372844147,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[47.528109983181544, 22.47189001681845], [12.47189001681845, 17.528109983181547]]","[[13.308083262715584, 4.691916737284415], [0.6919167372844147, 1.3080832627155852]]",0.05919008954132586,0.0626368161702698,500,-0.0022561190966401304,0.0720018697464982,0.058502790728035485,0.0655938449036839,1.097692471789444,0.06740150445120809,0.07257074889472918,0.21938237209153943,0.14370930569057708,0.0,0.656,0.0,0.136,0.0,0.1985,0.0,0.138,50.75201155211174,29.72125915466253,4.1010277509685595,3.019028752624819,4.273229805698419,3.3020811524438614,2.777198833237243,1.706579687163265
C2_N3_np20_nq200,C2,N3,One skewed population,,,20,200,10.0,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,2.4943780033636904,6.9191673728441465,2.4943780033636904,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[9.50562199663631, 4.49437800336369], [2.4943780033636904, 3.5056219966363096]]","[[133.08083262715584, 46.91916737284415], [6.9191673728441465, 13.080832627155853]]",0.05919008954132586,0.0626368161702698,500,0.005900434731741754,0.07722365152561349,0.061751392134543864,0.06966010244487617,1.1085779207218731,0.09051220962001666,0.06538387832596158,0.2033000246759728,0.23616925699220417,0.094,0.0,0.0,0.0,0.0235,0.0,0.03,0.0,44.79825300286352,23.127351485509028,3.8473272853736797,1.127767723888104,5.1619387579380165,0.8286477531784229,7.634290674821454,6.14855995768973
C2_N3_np200_nq20,C2,N3,One skewed population,,,200,20,0.1,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,24.9437800336369,0.6919167372844147,0.6919167372844147,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[95.05621996636309, 44.9437800336369], [24.9437800336369, 35.056219966363095]]","[[13.308083262715584, 4.691916737284415], [0.6919167372844147, 1.3080832627155852]]",0.05919008954132586,0.0626368161702698,500,0.0005969141768512305,0.05988123437316289,0.05320218127630851,0.06157710258801892,0.9724594346992547,0.063473644610893,0.06948742680161883,0.22023638736796555,0.1385173114306693,0.0,0.64,0.0,0.114,0.0,0.189,0.0,0.118,61.10987848463019,24.80245326510446,3.722154693725616,2.681914584547437,7.38699220773651,6.631434711772642,2.646716485939479,1.6094736731534396
C2_N3_np50_nq100,C2,N3,One skewed population,,,50,100,2.0,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,6.235945008409225,3.4595836864220733,3.4595836864220733,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[23.764054991590772, 11.235945008409224], [6.235945008409225, 8.764054991590774]]","[[66.54041631357792, 23.459583686422075], [3.4595836864220733, 6.540416313577927]]",0.05919008954132586,0.0626368161702698,500,-0.001310069715170543,0.04533832130432399,0.043652528925728344,0.046090225719726485,0.9836862500961743,0.07233802331220077,0.06775484406513214,0.2134535384307357,0.21827329972865261,0.0,0.034,0.0,0.0,0.0,0.0085,0.0,0.0,99.67357668481553,99.91615424830964,5.33966101647426,4.083458030677048,2.7989597638481762,1.54416628394234,4.7959287916445135,3.300240443508322
C2_N3_np100_nq50,C2,N3,One skewed population,,,100,50,0.5,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,12.47189001681845,1.7297918432110366,1.7297918432110366,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[47.528109983181544, 22.47189001681845], [12.47189001681845, 17.528109983181547]]","[[33.27020815678896, 11.729791843211038], [1.7297918432110366, 3.2702081567889634]]",0.05919008954132586,0.0626368161702698,500,0.001409374021692003,0.04643003801349363,0.04349594331976235,0.04574948841402207,1.014875567423022,0.07080617020099947,0.06924769940673725,0.23205503118945814,0.1986040916675198,0.0,0.16,0.0,0.006,0.0,0.0415,0.0,0.008,99.83860222947656,99.0,5.879527431053347,4.403209525519124,4.437379560143923,3.497349872372184,3.118727010737951,1.6241053368773646
C2_N3_np50_nq250,C2,N3,One skewed population,,,50,250,5.0,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,6.235945008409225,8.648959216055184,6.235945008409225,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[23.764054991590772, 11.235945008409224], [6.235945008409225, 8.764054991590774]]","[[166.3510407839448, 58.64895921605519], [8.648959216055184, 16.351040783944818]]",0.05919008954132586,0.0626368161702698,500,0.0023928286516408433,0.04300090700618214,0.039606219463673084,0.042589304414125326,1.0096644591340238,0.07775094740145926,0.06470747561246241,0.22342307151712432,0.23380410970920462,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,101.16792631364541,70.25272212479241,4.27464788942232,2.7527127304895913,3.080726919407873,1.684181860998533,9.29627806848822,7.691313719310761
C2_N3_np250_nq50,C2,N3,One skewed population,,,250,50,0.2,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,31.17972504204613,1.7297918432110366,1.7297918432110366,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[118.82027495795386, 56.17972504204612], [31.17972504204613, 43.82027495795387]]","[[33.27020815678896, 11.729791843211038], [1.7297918432110366, 3.2702081567889634]]",0.05919008954132586,0.0626368161702698,500,-0.00181787381756959,0.04132004806748599,0.037962172408588,0.04064087934721203,1.016711467152852,0.062436998893463054,0.07009665392703965,0.21984670896856506,0.20030720565333204,0.0,0.206,0.0,0.004,0.0,0.0525,0.0,0.006,105.1556988146188,69.72537462931545,4.672691232641821,3.0252739498232195,8.921766078107241,8.139065058860767,3.206628732156953,1.8889539557924326
C2_N3_np50_nq500,C2,N3,One skewed population,,,50,500,10.0,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,6.235945008409225,17.297918432110368,6.235945008409225,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[23.764054991590772, 11.235945008409224], [6.235945008409225, 8.764054991590774]]","[[332.7020815678896, 117.29791843211038], [17.297918432110368, 32.702081567889635]]",0.05919008954132586,0.0626368161702698,500,-0.002943424253261848,0.03759741755504999,0.035636716294291104,0.03915230798420457,0.9602861105970592,0.0701263982701276,0.0651876275437285,0.20960516594254003,0.24590069523816477,0.002,0.0,0.0,0.0,0.0005,0.0,0.002,0.0,116.1879813646301,61.26239679558017,3.3667863508285545,2.0319604698362705,2.5821147522134207,1.5153213446216234,17.598595420865685,16.461623439363727
C2_N3_np500_nq50,C2,N3,One skewed population,,,500,50,0.1,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,62.35945008409226,1.7297918432110366,1.7297918432110366,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[237.6405499159077, 112.35945008409224], [62.35945008409226, 87.64054991590774]]","[[33.27020815678896, 11.729791843211038], [1.7297918432110366, 3.2702081567889634]]",0.05919008954132586,0.0626368161702698,500,-0.0009063197104788894,0.038320241470703634,0.03580702259091413,0.03882108042910251,0.9870987887801438,0.06120228003425197,0.0692335862807171,0.21904234942436404,0.19912327727605317,0.0,0.2,0.0,0.008,0.0,0.052,0.0,0.008,112.92104224356272,58.82620286345273,4.156520024428692,2.492722049047086,17.15497554824059,16.50013579914841,3.1419965651795643,1.8312167412910791
C2_N3_np100_nq200,C2,N3,One skewed population,,,100,200,2.0,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,12.47189001681845,6.9191673728441465,6.9191673728441465,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[47.528109983181544, 22.47189001681845], [12.47189001681845, 17.528109983181547]]","[[133.08083262715584, 46.91916737284415], [6.9191673728441465, 13.080832627155853]]",0.05919008954132586,0.0626368161702698,500,0.002575826663861528,0.03164237121108003,0.03091886889935761,0.03191147516865536,0.9915671727441903,0.07001873147053349,0.06363098654687457,0.22802120347141666,0.228329561356884,0.0,0.004,0.0,0.0,0.0,0.001,0.0,0.0,201.06260968981334,195.8099705100532,8.494084076178263,7.622001099248054,4.412331495668812,3.461636094338643,7.454377134943105,6.0177278875851155
C2_N3_np200_nq100,C2,N3,One skewed population,,,200,100,0.5,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,24.9437800336369,3.4595836864220733,3.4595836864220733,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[95.05621996636309, 44.9437800336369], [24.9437800336369, 35.056219966363095]]","[[66.54041631357792, 23.459583686422075], [3.4595836864220733, 6.540416313577927]]",0.05919008954132586,0.0626368161702698,500,-0.0029735583874130975,0.03035130338506743,0.03028946880232433,0.03131168171103575,0.9693284335593563,0.05925988843612042,0.06841219693926086,0.20805746429268687,0.2191086926657549,0.0,0.038,0.0,0.0,0.0,0.0095,0.0,0.0,196.21030598283048,183.41640276080796,8.684668550391512,6.727582616099564,6.8063893335325085,5.955377096509144,4.906356928602445,3.341847823138562
C2_N3_np100_nq500,C2,N3,One skewed population,,,100,500,5.0,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,12.47189001681845,17.297918432110368,12.47189001681845,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[47.528109983181544, 22.47189001681845], [12.47189001681845, 17.528109983181547]]","[[332.7020815678896, 117.29791843211038], [17.297918432110368, 32.702081567889635]]",0.05919008954132586,0.0626368161702698,500,-0.0021992637413399516,0.026657680826956746,0.02656347248524686,0.0277538262743337,0.960504708916815,0.06403360000208505,0.06496943642252256,0.21215366661846605,0.24517655369120628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.61592121088842,147.32400077143342,5.822337110517586,4.887008410350273,3.9623962135251323,3.1196944461991585,17.545343345769076,15.792648558596566
C2_N3_np500_nq100,C2,N3,One skewed population,,,500,100,0.2,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,62.35945008409226,3.4595836864220733,3.4595836864220733,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[237.6405499159077, 112.35945008409224], [62.35945008409226, 87.64054991590774]]","[[66.54041631357792, 23.459583686422075], [3.4595836864220733, 6.540416313577927]]",0.05919008954132586,0.0626368161702698,500,-0.0004336100160618699,0.027461705008298344,0.02741775581253947,0.028612234915367026,0.9597888836551263,0.06155166638885842,0.06955566540744311,0.22073666934243455,0.2264921855656994,0.0,0.022,0.0,0.0,0.0,0.0055,0.0,0.0,178.1268595254116,139.53241337558205,6.665726016638004,5.035586144505674,17.214516057356267,16.267398142072686,4.824674715494998,3.3381790350197393
C2_N3_np100_nq1000,C2,N3,One skewed population,,,100,1000,10.0,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,12.47189001681845,34.595836864220736,12.47189001681845,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[47.528109983181544, 22.47189001681845], [12.47189001681845, 17.528109983181547]]","[[665.4041631357792, 234.59583686422076], [34.595836864220736, 65.40416313577927]]",0.05919008954132586,0.0626368161702698,500,-0.0013213068267534241,0.02611753561439184,0.02486222610072178,0.026317844704309222,0.992388849004623,0.06309472308570487,0.061681719023088256,0.20861055035059095,0.2414313093531901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.657279926131,121.9230991862133,4.836295550693598,3.709961608941877,3.932560234613038,2.9585615113603567,31.71082602276945,30.11715556203371
C2_N3_np1000_nq100,C2,N3,One skewed population,,,1000,100,0.1,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,124.71890016818452,3.4595836864220733,3.4595836864220733,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[475.2810998318154, 224.7189001681845], [124.71890016818452, 175.28109983181548]]","[[66.54041631357792, 23.459583686422075], [3.4595836864220733, 6.540416313577927]]",0.05919008954132586,0.0626368161702698,500,-0.0014285468325165778,0.028036922176985522,0.026263206447694535,0.027654909418682382,1.01381356028037,0.06032629122559062,0.0704467723729937,0.21866552768366895,0.2294237878388872,0.0,0.036,0.0,0.0,0.0,0.009,0.0,0.0,156.401826296037,118.31897682353852,5.775251153124918,4.065023476871202,33.34376660730429,32.69890316710159,4.9092028896540825,3.3937261704431423
C2_N3_np200_nq400,C2,N3,One skewed population,,,200,400,2.0,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,24.9437800336369,13.838334745688293,13.838334745688293,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[95.05621996636309, 44.9437800336369], [24.9437800336369, 35.056219966363095]]","[[266.1616652543117, 93.8383347456883], [13.838334745688293, 26.161665254311707]]",0.05919008954132586,0.0626368161702698,500,0.00031803682419176833,0.021058183531266497,0.021435987848208007,0.0218221945193842,0.9649892687264314,0.0633888140840245,0.06370564128868764,0.22026498778200135,0.23817535884701185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.8147709530107,407.6745558261483,14.797794842678142,14.324938480247834,7.36136982903133,6.574837361863168,13.932381524287042,12.673986969126236
C2_N3_np400_nq200,C2,N3,One skewed population,,,400,200,0.5,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,49.8875600672738,6.9191673728441465,6.9191673728441465,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[190.11243993272618, 89.8875600672738], [49.8875600672738, 70.11243993272619]]","[[133.08083262715584, 46.91916737284415], [6.9191673728441465, 13.080832627155853]]",0.05919008954132586,0.0626368161702698,500,0.000319842621001321,0.0232426106975628,0.021844395963880048,0.022188822037570197,1.0474918703754676,0.06294415444474151,0.06699668746062139,0.22356298806688812,0.23824190148025146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.12214605634205,389.86247138754504,15.109619243130453,13.845821430246513,14.245005069408652,13.320631066744394,7.943364748975795,6.671636187085605
C2_N3_np200_nq1000,C2,N3,One skewed population,,,200,1000,5.0,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,24.9437800336369,34.595836864220736,24.9437800336369,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[95.05621996636309, 44.9437800336369], [24.9437800336369, 35.056219966363095]]","[[665.4041631357792, 234.59583686422076], [34.595836864220736, 65.40416313577927]]",0.05919008954132586,0.0626368161702698,500,-9.846081760076226e-05,0.01822035102644915,0.019037677917639557,0.019482232808903252,0.9352290984903214,0.06324357200942922,0.06333953517316027,0.22102757429000205,0.24560720404914443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.1301919266402,284.27266351233004,10.477159062140306,9.70330290992798,7.287739210389763,6.707650574313108,32.91212540845116,30.878561499289752
C2_N3_np1000_nq200,C2,N3,One skewed population,,,1000,200,0.2,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,124.71890016818452,6.9191673728441465,6.9191673728441465,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[475.2810998318154, 224.7189001681845], [124.71890016818452, 175.28109983181548]]","[[133.08083262715584, 46.91916737284415], [6.9191673728441465, 13.080832627155853]]",0.05919008954132586,0.0626368161702698,500,-0.0003229043210224756,0.019177082124882183,0.019141081435005577,0.019659957775741206,0.9754386221798068,0.05916348099114222,0.06547009175055697,0.2153463424821602,0.23120109401627645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.40367985044327,279.6244425900968,10.830394626236235,8.702610354746824,32.55482775065725,31.541465591948658,7.845233055388392,6.203117364516141
C2_N3_np200_nq2000,C2,N3,One skewed population,,,200,2000,10.0,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,24.9437800336369,69.19167372844147,24.9437800336369,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[95.05621996636309, 44.9437800336369], [24.9437800336369, 35.056219966363095]]","[[1330.8083262715584, 469.1916737284415], [69.19167372844147, 130.80832627155854]]",0.05919008954132586,0.0626368161702698,500,-0.0017632238067462915,0.01804813770749555,0.017651123620741924,0.01823766019709809,0.9896081795825599,0.06019774746407184,0.06324702428891363,0.21018313308046901,0.24815019267543567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.40521033865866,245.29436066737372,8.488914325301037,7.675385543226127,6.957941527802701,6.250686702786726,64.6687161087486,63.351496744673824
C2_N3_np2000_nq200,C2,N3,One skewed population,,,2000,200,0.1,0.3,0.4,0.1,0.3,1,1,0.05528109983181547,0.03540416313577926,0.03000000000000036,0.029999999999678284,3.220756994437579e-13,0.0,0.12471890016818452,0.034595836864220735,249.43780033636904,6.9191673728441465,6.9191673728441465,"[[0.47528109983181543, 0.2247189001681845], [0.12471890016818452, 0.17528109983181547]]","[[0.6654041631357792, 0.23459583686422075], [0.034595836864220735, 0.06540416313577926]]","[[950.5621996636308, 449.437800336369], [249.43780033636904, 350.56219966363096]]","[[133.08083262715584, 46.91916737284415], [6.9191673728441465, 13.080832627155853]]",0.05919008954132586,0.0626368161702698,500,0.0015933408579673258,0.018912449623088,0.01810614242244948,0.01871944437578361,1.0103104153857296,0.0608107004777426,0.06400244949983706,0.22143082140306733,0.22908870542674037,0.0,0.002,0.0,0.0,0.0,0.0005,0.0,0.0,274.6818049946811,239.71929772541182,8.886364888501216,7.4006512123166885,66.85453347402367,65.85505983463423,7.484161422092421,6.119806924125763
C2_N5_np10_nq20,C2,N5,Extreme rare categories,,,10,20,2.0,0.02,0.02,0.01,0.05,1,1,0.0030939959260929376,0.0032285363215047583,0.005000000000104227,0.005000000000000088,1.0413891970983968e-13,0.0,0.0034939959260929378,0.0037285363215047583,0.034939959260929375,0.07457072643009517,0.034939959260929375,"[[0.9634939959260929, 0.016506004073907062], [0.016506004073907062, 0.0034939959260929378]]","[[0.9437285363215048, 0.046271463678495245], [0.0062714636784952415, 0.0037285363215047583]]","[[9.63493995926093, 0.16506004073907063], [0.16506004073907063, 0.034939959260929375]]","[[18.874570726430097, 0.9254292735699049], [0.12542927356990483, 0.07457072643009517]]",0.017371902999954544,0.01632926472619308,500,-0.028850170561520595,0.0637686092574314,0.014673750866478064,0.04611657658860581,1.3827697972096857,0.00984837126452163,0.02283803019601164,0.001982670575438812,0.03358080571811235,1.0,1.0,0.95,0.854,0.6575,0.5465,0.95,0.854,16.42296407899713,19.0,3.935172605736604,3.935172605736604,59.86303870976641,0.8002422578435121,9.397357271209627,1.3257549073889887
