configuration_id,experiment,population_pair_id,purpose,power_family,calibration_key,n_p,n_q,sample_size_ratio_q_over_p,u_p,v_p,u_q,v_q,association_direction_p,association_direction_q,association_delta_p,association_delta_q,true_mi_p,true_mi_q,true_delta_p_minus_q,effect_delta_i_q_minus_p,minimum_probability_p,minimum_probability_q,minimum_expected_p,minimum_expected_q,minimum_expected_either,probability_p_json,probability_q_json,expected_p_json,expected_q_json,population_variance_p,population_variance_q,method,method_label,truth,replicates,valid_count,invalid_count,valid_rate,invalid_shared_statistic_count,invalid_reference_count,invalid_component_p_count,invalid_component_q_count,invalid_combined_df_count,reject_count_05,nonreject_count_05,false_positive_count_05,true_negative_count_05,true_positive_count_05,false_negative_count_05,false_positive_rate_05,true_negative_rate_05,true_positive_rate_05,false_negative_rate_05,nominal_rejection_rate_05,rejection_wilson_low_05,rejection_wilson_high_05,unconditional_rejection_rate_05,size_adjustment_p_threshold,size_adjusted_reject_count,size_adjusted_rejection_rate,size_adjusted_power,size_adjusted_fpr
P2_balanced_mild_di0p005_np50_nq250,P2,balanced_mild_di0p005,Balanced/mild power family,balanced_mild,balanced_mild_np50_nq250,50,250,5.0,0.5,0.5,0.3,0.4,1,1,0.07839079918248305,0.07466962626429181,0.0499999999999996,0.054999999999995164,-0.0049999999999955635,0.005,0.17160920081751696,0.10533037373570818,8.580460040875849,26.332593433927045,8.580460040875849,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.4946696262642918, 0.20533037373570817], [0.10533037373570818, 0.1946696262642918]]","[[16.41953995912415, 8.580460040875849], [8.580460040875849, 16.41953995912415]]","[[123.66740656607294, 51.332593433927045], [26.332593433927045, 48.66740656607295]]",0.09494241304247028,0.10578612167044749,expanded_welch,Expanded Welch,alternative,500,499,1,0.998,0,1,1,0,1,23,476,,,23.0,476.0,,,0.04609218436873747,0.9539078156312625,0.04609218436873747,0.03090731344781032,0.06821231550559079,0.046,0.0726111819141184,33,0.06613226452905811,0.06613226452905811,
P2_balanced_mild_di0p005_np50_nq500,P2,balanced_mild_di0p005,Balanced/mild power family,balanced_mild,balanced_mild_np50_nq500,50,500,10.0,0.5,0.5,0.3,0.4,1,1,0.07839079918248305,0.07466962626429181,0.0499999999999996,0.054999999999995164,-0.0049999999999955635,0.005,0.17160920081751696,0.10533037373570818,8.580460040875849,52.66518686785409,8.580460040875849,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.4946696262642918, 0.20533037373570817], [0.10533037373570818, 0.1946696262642918]]","[[16.41953995912415, 8.580460040875849], [8.580460040875849, 16.41953995912415]]","[[247.33481313214588, 102.66518686785409], [52.66518686785409, 97.3348131321459]]",0.09494241304247028,0.10578612167044749,normal_wald,Normal Wald,alternative,500,500,0,1.0,0,0,0,0,0,73,427,,,73.0,427.0,,,0.146,0.854,0.146,0.11774876682646929,0.1796492662203097,0.146,0.0025915550105793236,28,0.056,0.056,
P2_balanced_mild_di0p005_np50_nq500,P2,balanced_mild_di0p005,Balanced/mild power family,balanced_mild,balanced_mild_np50_nq500,50,500,10.0,0.5,0.5,0.3,0.4,1,1,0.07839079918248305,0.07466962626429181,0.0499999999999996,0.054999999999995164,-0.0049999999999955635,0.005,0.17160920081751696,0.10533037373570818,8.580460040875849,52.66518686785409,8.580460040875849,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.4946696262642918, 0.20533037373570817], [0.10533037373570818, 0.1946696262642918]]","[[16.41953995912415, 8.580460040875849], [8.580460040875849, 16.41953995912415]]","[[247.33481313214588, 102.66518686785409], [52.66518686785409, 97.3348131321459]]",0.09494241304247028,0.10578612167044749,simple_welch,Simple Welch,alternative,500,500,0,1.0,0,0,0,0,0,72,428,,,72.0,428.0,,,0.144,0.856,0.144,0.11593807411034973,0.17749045629827542,0.144,0.0029516682478637054,28,0.056,0.056,
P2_balanced_mild_di0p005_np50_nq500,P2,balanced_mild_di0p005,Balanced/mild power family,balanced_mild,balanced_mild_np50_nq500,50,500,10.0,0.5,0.5,0.3,0.4,1,1,0.07839079918248305,0.07466962626429181,0.0499999999999996,0.054999999999995164,-0.0049999999999955635,0.005,0.17160920081751696,0.10533037373570818,8.580460040875849,52.66518686785409,8.580460040875849,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.4946696262642918, 0.20533037373570817], [0.10533037373570818, 0.1946696262642918]]","[[16.41953995912415, 8.580460040875849], [8.580460040875849, 16.41953995912415]]","[[247.33481313214588, 102.66518686785409], [52.66518686785409, 97.3348131321459]]",0.09494241304247028,0.10578612167044749,expanded_welch,Expanded Welch,alternative,500,499,1,0.998,0,1,1,0,1,13,486,,,13.0,486.0,,,0.026052104208416832,0.9739478957915831,0.026052104208416832,0.015287081939324697,0.04405857919744953,0.026,0.10475578258519566,24,0.04809619238476954,0.04809619238476954,
P2_balanced_mild_di0p005_np100_nq200,P2,balanced_mild_di0p005,Balanced/mild power family,balanced_mild,balanced_mild_np100_nq200,100,200,2.0,0.5,0.5,0.3,0.4,1,1,0.07839079918248305,0.07466962626429181,0.0499999999999996,0.054999999999995164,-0.0049999999999955635,0.005,0.17160920081751696,0.10533037373570818,17.160920081751698,21.066074747141634,17.160920081751698,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.4946696262642918, 0.20533037373570817], [0.10533037373570818, 0.1946696262642918]]","[[32.8390799182483, 17.160920081751698], [17.160920081751698, 32.8390799182483]]","[[98.93392525285836, 41.066074747141634], [21.066074747141634, 38.93392525285836]]",0.09494241304247028,0.10578612167044749,normal_wald,Normal Wald,alternative,500,500,0,1.0,0,0,0,0,0,34,466,,,34.0,466.0,,,0.068,0.9319999999999999,0.068,0.04906650742490687,0.0935209227338743,0.068,0.06811264465026148,43,0.086,0.086,
P2_balanced_mild_di0p005_np100_nq200,P2,balanced_mild_di0p005,Balanced/mild power family,balanced_mild,balanced_mild_np100_nq200,100,200,2.0,0.5,0.5,0.3,0.4,1,1,0.07839079918248305,0.07466962626429181,0.0499999999999996,0.054999999999995164,-0.0049999999999955635,0.005,0.17160920081751696,0.10533037373570818,17.160920081751698,21.066074747141634,17.160920081751698,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.4946696262642918, 0.20533037373570817], [0.10533037373570818, 0.1946696262642918]]","[[32.8390799182483, 17.160920081751698], [17.160920081751698, 32.8390799182483]]","[[98.93392525285836, 41.066074747141634], [21.066074747141634, 38.93392525285836]]",0.09494241304247028,0.10578612167044749,simple_welch,Simple Welch,alternative,500,500,0,1.0,0,0,0,0,0,33,467,,,33.0,467.0,,,0.066,0.9339999999999999,0.066,0.04737852635977387,0.09123940116085351,0.066,0.06911438074421218,43,0.086,0.086,
P2_balanced_mild_di0p005_np100_nq200,P2,balanced_mild_di0p005,Balanced/mild power family,balanced_mild,balanced_mild_np100_nq200,100,200,2.0,0.5,0.5,0.3,0.4,1,1,0.07839079918248305,0.07466962626429181,0.0499999999999996,0.054999999999995164,-0.0049999999999955635,0.005,0.17160920081751696,0.10533037373570818,17.160920081751698,21.066074747141634,17.160920081751698,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.4946696262642918, 0.20533037373570817], [0.10533037373570818, 0.1946696262642918]]","[[32.8390799182483, 17.160920081751698], [17.160920081751698, 32.8390799182483]]","[[98.93392525285836, 41.066074747141634], [21.066074747141634, 38.93392525285836]]",0.09494241304247028,0.10578612167044749,expanded_welch,Expanded Welch,alternative,500,499,1,0.998,0,1,1,0,1,20,479,,,20.0,479.0,,,0.04008016032064128,0.9599198396793587,0.04008016032064128,0.026093280564120143,0.061094158044292905,0.04,0.09330906490495221,42,0.0841683366733467,0.0841683366733467,
P2_balanced_mild_di0p005_np100_nq500,P2,balanced_mild_di0p005,Balanced/mild power family,balanced_mild,balanced_mild_np100_nq500,100,500,5.0,0.5,0.5,0.3,0.4,1,1,0.07839079918248305,0.07466962626429181,0.0499999999999996,0.054999999999995164,-0.0049999999999955635,0.005,0.17160920081751696,0.10533037373570818,17.160920081751698,52.66518686785409,17.160920081751698,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.4946696262642918, 0.20533037373570817], [0.10533037373570818, 0.1946696262642918]]","[[32.8390799182483, 17.160920081751698], [17.160920081751698, 32.8390799182483]]","[[247.33481313214588, 102.66518686785409], [52.66518686785409, 97.3348131321459]]",0.09494241304247028,0.10578612167044749,normal_wald,Normal Wald,alternative,500,500,0,1.0,0,0,0,0,0,50,450,,,50.0,450.0,,,0.1,0.9,0.1,0.07667756273730172,0.1294219096319401,0.1,0.034143040875030214,39,0.078,0.078,
P2_balanced_mild_di0p005_np100_nq500,P2,balanced_mild_di0p005,Balanced/mild power family,balanced_mild,balanced_mild_np100_nq500,100,500,5.0,0.5,0.5,0.3,0.4,1,1,0.07839079918248305,0.07466962626429181,0.0499999999999996,0.054999999999995164,-0.0049999999999955635,0.005,0.17160920081751696,0.10533037373570818,17.160920081751698,52.66518686785409,17.160920081751698,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.4946696262642918, 0.20533037373570817], [0.10533037373570818, 0.1946696262642918]]","[[32.8390799182483, 17.160920081751698], [17.160920081751698, 32.8390799182483]]","[[247.33481313214588, 102.66518686785409], [52.66518686785409, 97.3348131321459]]",0.09494241304247028,0.10578612167044749,simple_welch,Simple Welch,alternative,500,500,0,1.0,0,0,0,0,0,49,451,,,49.0,451.0,,,0.098,0.902,0.098,0.07492391886460623,0.12720605086648182,0.098,0.035061583792899184,39,0.078,0.078,
P2_balanced_mild_di0p005_np100_nq500,P2,balanced_mild_di0p005,Balanced/mild power family,balanced_mild,balanced_mild_np100_nq500,100,500,5.0,0.5,0.5,0.3,0.4,1,1,0.07839079918248305,0.07466962626429181,0.0499999999999996,0.054999999999995164,-0.0049999999999955635,0.005,0.17160920081751696,0.10533037373570818,17.160920081751698,52.66518686785409,17.160920081751698,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.4946696262642918, 0.20533037373570817], [0.10533037373570818, 0.1946696262642918]]","[[32.8390799182483, 17.160920081751698], [17.160920081751698, 32.8390799182483]]","[[247.33481313214588, 102.66518686785409], [52.66518686785409, 97.3348131321459]]",0.09494241304247028,0.10578612167044749,expanded_welch,Expanded Welch,alternative,500,500,0,1.0,0,0,0,0,0,27,473,,,27.0,473.0,,,0.054,0.946,0.054,0.03737435018105752,0.07742656151064709,0.054,0.07986052289844249,36,0.072,0.072,
P2_balanced_mild_di0p005_np100_nq1000,P2,balanced_mild_di0p005,Balanced/mild power family,balanced_mild,balanced_mild_np100_nq1000,100,1000,10.0,0.5,0.5,0.3,0.4,1,1,0.07839079918248305,0.07466962626429181,0.0499999999999996,0.054999999999995164,-0.0049999999999955635,0.005,0.17160920081751696,0.10533037373570818,17.160920081751698,105.33037373570818,17.160920081751698,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.4946696262642918, 0.20533037373570817], [0.10533037373570818, 0.1946696262642918]]","[[32.8390799182483, 17.160920081751698], [17.160920081751698, 32.8390799182483]]","[[494.66962626429176, 205.33037373570818], [105.33037373570818, 194.6696262642918]]",0.09494241304247028,0.10578612167044749,normal_wald,Normal Wald,alternative,500,500,0,1.0,0,0,0,0,0,51,449,,,51.0,449.0,,,0.102,0.898,0.102,0.07843435210316954,0.13163462290422606,0.102,0.018661511554529418,32,0.064,0.064,
P2_balanced_mild_di0p005_np100_nq1000,P2,balanced_mild_di0p005,Balanced/mild power family,balanced_mild,balanced_mild_np100_nq1000,100,1000,10.0,0.5,0.5,0.3,0.4,1,1,0.07839079918248305,0.07466962626429181,0.0499999999999996,0.054999999999995164,-0.0049999999999955635,0.005,0.17160920081751696,0.10533037373570818,17.160920081751698,105.33037373570818,17.160920081751698,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.4946696262642918, 0.20533037373570817], [0.10533037373570818, 0.1946696262642918]]","[[32.8390799182483, 17.160920081751698], [17.160920081751698, 32.8390799182483]]","[[494.66962626429176, 205.33037373570818], [105.33037373570818, 194.6696262642918]]",0.09494241304247028,0.10578612167044749,simple_welch,Simple Welch,alternative,500,500,0,1.0,0,0,0,0,0,51,449,,,51.0,449.0,,,0.102,0.898,0.102,0.07843435210316954,0.13163462290422606,0.102,0.019702954910384443,32,0.064,0.064,
P2_balanced_mild_di0p005_np100_nq1000,P2,balanced_mild_di0p005,Balanced/mild power family,balanced_mild,balanced_mild_np100_nq1000,100,1000,10.0,0.5,0.5,0.3,0.4,1,1,0.07839079918248305,0.07466962626429181,0.0499999999999996,0.054999999999995164,-0.0049999999999955635,0.005,0.17160920081751696,0.10533037373570818,17.160920081751698,105.33037373570818,17.160920081751698,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.4946696262642918, 0.20533037373570817], [0.10533037373570818, 0.1946696262642918]]","[[32.8390799182483, 17.160920081751698], [17.160920081751698, 32.8390799182483]]","[[494.66962626429176, 205.33037373570818], [105.33037373570818, 194.6696262642918]]",0.09494241304247028,0.10578612167044749,expanded_welch,Expanded Welch,alternative,500,500,0,1.0,0,0,0,0,0,9,491,,,9.0,491.0,,,0.018,0.982,0.018,0.009498193296197078,0.033851670908739286,0.018,0.07817397880641656,26,0.052,0.052,
P1_balanced_mild_di0p01_n10,P1,balanced_mild_di0p01,Balanced/mild power family,balanced_mild,balanced_mild_np10_nq10,10,10,1.0,0.5,0.5,0.3,0.4,1,1,0.07839079918248305,0.07794012528639743,0.0499999999999996,0.05999999999999994,-0.010000000000000342,0.01,0.17160920081751696,0.10205987471360256,1.7160920081751696,1.0205987471360256,1.0205987471360256,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.4979401252863974, 0.20205987471360254], [0.10205987471360256, 0.19794012528639743]]","[[3.2839079918248304, 1.7160920081751696], [1.7160920081751696, 3.2839079918248304]]","[[4.979401252863974, 2.0205987471360256], [1.0205987471360256, 1.9794012528639744]]",0.09494241304247028,0.1147682321476575,normal_wald,Normal Wald,alternative,500,497,3,0.994,3,0,0,0,0,48,449,,,48.0,449.0,,,0.096579476861167,0.903420523138833,0.096579476861167,0.07361998150483913,0.12572745082591424,0.096,0.02667395516359093,29,0.05835010060362173,0.05835010060362173,
P1_balanced_mild_di0p01_n10,P1,balanced_mild_di0p01,Balanced/mild power family,balanced_mild,balanced_mild_np10_nq10,10,10,1.0,0.5,0.5,0.3,0.4,1,1,0.07839079918248305,0.07794012528639743,0.0499999999999996,0.05999999999999994,-0.010000000000000342,0.01,0.17160920081751696,0.10205987471360256,1.7160920081751696,1.0205987471360256,1.0205987471360256,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.4979401252863974, 0.20205987471360254], [0.10205987471360256, 0.19794012528639743]]","[[3.2839079918248304, 1.7160920081751696], [1.7160920081751696, 3.2839079918248304]]","[[4.979401252863974, 2.0205987471360256], [1.0205987471360256, 1.9794012528639744]]",0.09494241304247028,0.1147682321476575,simple_welch,Simple Welch,alternative,500,497,3,0.994,3,0,0,0,0,30,467,,,30.0,467.0,,,0.060362173038229376,0.9396378269617707,0.060362173038229376,0.04260595703157867,0.0848624417927087,0.06,0.04966335168448915,30,0.060362173038229376,0.060362173038229376,
P1_balanced_mild_di0p01_n10,P1,balanced_mild_di0p01,Balanced/mild power family,balanced_mild,balanced_mild_np10_nq10,10,10,1.0,0.5,0.5,0.3,0.4,1,1,0.07839079918248305,0.07794012528639743,0.0499999999999996,0.05999999999999994,-0.010000000000000342,0.01,0.17160920081751696,0.10205987471360256,1.7160920081751696,1.0205987471360256,1.0205987471360256,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.4979401252863974, 0.20205987471360254], [0.10205987471360256, 0.19794012528639743]]","[[3.2839079918248304, 1.7160920081751696], [1.7160920081751696, 3.2839079918248304]]","[[4.979401252863974, 2.0205987471360256], [1.0205987471360256, 1.9794012528639744]]",0.09494241304247028,0.1147682321476575,expanded_welch,Expanded Welch,alternative,500,473,27,0.946,3,24,3,21,24,18,455,,,18.0,455.0,,,0.03805496828752643,0.9619450317124736,0.03805496828752643,0.024204985553896344,0.05934785592769061,0.036,0.07741069201265165,24,0.0507399577167019,0.0507399577167019,
P1_balanced_mild_di0p01_n20,P1,balanced_mild_di0p01,Balanced/mild power family,balanced_mild,balanced_mild_np20_nq20,20,20,1.0,0.5,0.5,0.3,0.4,1,1,0.07839079918248305,0.07794012528639743,0.0499999999999996,0.05999999999999994,-0.010000000000000342,0.01,0.17160920081751696,0.10205987471360256,3.432184016350339,2.041197494272051,2.041197494272051,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.4979401252863974, 0.20205987471360254], [0.10205987471360256, 0.19794012528639743]]","[[6.567815983649661, 3.432184016350339], [3.432184016350339, 6.567815983649661]]","[[9.958802505727949, 4.041197494272051], [2.041197494272051, 3.958802505727949]]",0.09494241304247028,0.1147682321476575,normal_wald,Normal Wald,alternative,500,499,1,0.998,1,0,0,0,0,25,474,,,25.0,474.0,,,0.050100200400801605,0.9498997995991983,0.050100200400801605,0.03416252954775015,0.07291189296897635,0.05,0.045392682755510734,22,0.04408817635270541,0.04408817635270541,
P1_balanced_mild_di0p01_n20,P1,balanced_mild_di0p01,Balanced/mild power family,balanced_mild,balanced_mild_np20_nq20,20,20,1.0,0.5,0.5,0.3,0.4,1,1,0.07839079918248305,0.07794012528639743,0.0499999999999996,0.05999999999999994,-0.010000000000000342,0.01,0.17160920081751696,0.10205987471360256,3.432184016350339,2.041197494272051,2.041197494272051,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.4979401252863974, 0.20205987471360254], [0.10205987471360256, 0.19794012528639743]]","[[6.567815983649661, 3.432184016350339], [3.432184016350339, 6.567815983649661]]","[[9.958802505727949, 4.041197494272051], [2.041197494272051, 3.958802505727949]]",0.09494241304247028,0.1147682321476575,simple_welch,Simple Welch,alternative,500,499,1,0.998,1,0,0,0,0,22,477,,,22.0,477.0,,,0.04408817635270541,0.9559118236472945,0.04408817635270541,0.02929289933547637,0.06584933283626206,0.044,0.05657822213550392,23,0.04609218436873747,0.04609218436873747,
P1_balanced_mild_di0p01_n20,P1,balanced_mild_di0p01,Balanced/mild power family,balanced_mild,balanced_mild_np20_nq20,20,20,1.0,0.5,0.5,0.3,0.4,1,1,0.07839079918248305,0.07794012528639743,0.0499999999999996,0.05999999999999994,-0.010000000000000342,0.01,0.17160920081751696,0.10205987471360256,3.432184016350339,2.041197494272051,2.041197494272051,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.4979401252863974, 0.20205987471360254], [0.10205987471360256, 0.19794012528639743]]","[[6.567815983649661, 3.432184016350339], [3.432184016350339, 6.567815983649661]]","[[9.958802505727949, 4.041197494272051], [2.041197494272051, 3.958802505727949]]",0.09494241304247028,0.1147682321476575,expanded_welch,Expanded Welch,alternative,500,497,3,0.994,1,2,1,1,2,19,478,,,19.0,478.0,,,0.03822937625754527,0.9617706237424547,0.03822937625754527,0.024608576480099006,0.05893374631245911,0.038,0.06960775304839714,25,0.05030181086519115,0.05030181086519115,
P1_balanced_mild_di0p01_n30,P1,balanced_mild_di0p01,Balanced/mild power family,balanced_mild,balanced_mild_np30_nq30,30,30,1.0,0.5,0.5,0.3,0.4,1,1,0.07839079918248305,0.07794012528639743,0.0499999999999996,0.05999999999999994,-0.010000000000000342,0.01,0.17160920081751696,0.10205987471360256,5.148276024525509,3.061796241408077,3.061796241408077,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.4979401252863974, 0.20205987471360254], [0.10205987471360256, 0.19794012528639743]]","[[9.851723975474492, 5.148276024525509], [5.148276024525509, 9.851723975474492]]","[[14.938203758591923, 6.061796241408076], [3.061796241408077, 5.938203758591923]]",0.09494241304247028,0.1147682321476575,normal_wald,Normal Wald,alternative,500,500,0,1.0,0,0,0,0,0,18,482,,,18.0,482.0,,,0.036,0.964,0.036,0.02289106098029272,0.056184326968027755,0.036,0.08354141894331295,26,0.052,0.052,
P1_balanced_mild_di0p01_n30,P1,balanced_mild_di0p01,Balanced/mild power family,balanced_mild,balanced_mild_np30_nq30,30,30,1.0,0.5,0.5,0.3,0.4,1,1,0.07839079918248305,0.07794012528639743,0.0499999999999996,0.05999999999999994,-0.010000000000000342,0.01,0.17160920081751696,0.10205987471360256,5.148276024525509,3.061796241408077,3.061796241408077,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.4979401252863974, 0.20205987471360254], [0.10205987471360256, 0.19794012528639743]]","[[9.851723975474492, 5.148276024525509], [5.148276024525509, 9.851723975474492]]","[[14.938203758591923, 6.061796241408076], [3.061796241408077, 5.938203758591923]]",0.09494241304247028,0.1147682321476575,simple_welch,Simple Welch,alternative,500,500,0,1.0,0,0,0,0,0,17,483,,,17.0,483.0,,,0.034,0.966,0.034,0.02133451980853219,0.053771365501634506,0.034,0.08985251066429595,26,0.052,0.052,
P1_balanced_mild_di0p01_n30,P1,balanced_mild_di0p01,Balanced/mild power family,balanced_mild,balanced_mild_np30_nq30,30,30,1.0,0.5,0.5,0.3,0.4,1,1,0.07839079918248305,0.07794012528639743,0.0499999999999996,0.05999999999999994,-0.010000000000000342,0.01,0.17160920081751696,0.10205987471360256,5.148276024525509,3.061796241408077,3.061796241408077,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.4979401252863974, 0.20205987471360254], [0.10205987471360256, 0.19794012528639743]]","[[9.851723975474492, 5.148276024525509], [5.148276024525509, 9.851723975474492]]","[[14.938203758591923, 6.061796241408076], [3.061796241408077, 5.938203758591923]]",0.09494241304247028,0.1147682321476575,expanded_welch,Expanded Welch,alternative,500,498,2,0.996,0,2,2,0,2,16,482,,,16.0,482.0,,,0.0321285140562249,0.9678714859437751,0.0321285140562249,0.019871379278212236,0.05154850481211384,0.032,0.11442084889502335,28,0.05622489959839357,0.05622489959839357,
P1_balanced_mild_di0p01_n50,P1,balanced_mild_di0p01,Balanced/mild power family,balanced_mild,balanced_mild_np50_nq50,50,50,1.0,0.5,0.5,0.3,0.4,1,1,0.07839079918248305,0.07794012528639743,0.0499999999999996,0.05999999999999994,-0.010000000000000342,0.01,0.17160920081751696,0.10205987471360256,8.580460040875849,5.102993735680128,5.102993735680128,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.4979401252863974, 0.20205987471360254], [0.10205987471360256, 0.19794012528639743]]","[[16.41953995912415, 8.580460040875849], [8.580460040875849, 16.41953995912415]]","[[24.89700626431987, 10.102993735680126], [5.102993735680128, 9.897006264319872]]",0.09494241304247028,0.1147682321476575,normal_wald,Normal Wald,alternative,500,500,0,1.0,0,0,0,0,0,14,486,,,14.0,486.0,,,0.028,0.972,0.028,0.01675097472075645,0.04644640267494888,0.028,0.058195148416036055,15,0.03,0.03,
P1_balanced_mild_di0p01_n50,P1,balanced_mild_di0p01,Balanced/mild power family,balanced_mild,balanced_mild_np50_nq50,50,50,1.0,0.5,0.5,0.3,0.4,1,1,0.07839079918248305,0.07794012528639743,0.0499999999999996,0.05999999999999994,-0.010000000000000342,0.01,0.17160920081751696,0.10205987471360256,8.580460040875849,5.102993735680128,5.102993735680128,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.4979401252863974, 0.20205987471360254], [0.10205987471360256, 0.19794012528639743]]","[[16.41953995912415, 8.580460040875849], [8.580460040875849, 16.41953995912415]]","[[24.89700626431987, 10.102993735680126], [5.102993735680128, 9.897006264319872]]",0.09494241304247028,0.1147682321476575,simple_welch,Simple Welch,alternative,500,500,0,1.0,0,0,0,0,0,14,486,,,14.0,486.0,,,0.028,0.972,0.028,0.01675097472075645,0.04644640267494888,0.028,0.06352287408437757,15,0.03,0.03,
P1_balanced_mild_di0p01_n50,P1,balanced_mild_di0p01,Balanced/mild power family,balanced_mild,balanced_mild_np50_nq50,50,50,1.0,0.5,0.5,0.3,0.4,1,1,0.07839079918248305,0.07794012528639743,0.0499999999999996,0.05999999999999994,-0.010000000000000342,0.01,0.17160920081751696,0.10205987471360256,8.580460040875849,5.102993735680128,5.102993735680128,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.4979401252863974, 0.20205987471360254], [0.10205987471360256, 0.19794012528639743]]","[[16.41953995912415, 8.580460040875849], [8.580460040875849, 16.41953995912415]]","[[24.89700626431987, 10.102993735680126], [5.102993735680128, 9.897006264319872]]",0.09494241304247028,0.1147682321476575,expanded_welch,Expanded Welch,alternative,500,500,0,1.0,0,0,0,0,0,11,489,,,11.0,489.0,,,0.022,0.978,0.022,0.012328008269927582,0.03896086121131637,0.022,0.08161018997283842,15,0.03,0.03,
P1_balanced_mild_di0p01_n100,P1,balanced_mild_di0p01,Balanced/mild power family,balanced_mild,balanced_mild_np100_nq100,100,100,1.0,0.5,0.5,0.3,0.4,1,1,0.07839079918248305,0.07794012528639743,0.0499999999999996,0.05999999999999994,-0.010000000000000342,0.01,0.17160920081751696,0.10205987471360256,17.160920081751698,10.205987471360256,10.205987471360256,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.4979401252863974, 0.20205987471360254], [0.10205987471360256, 0.19794012528639743]]","[[32.8390799182483, 17.160920081751698], [17.160920081751698, 32.8390799182483]]","[[49.79401252863974, 20.205987471360253], [10.205987471360256, 19.794012528639744]]",0.09494241304247028,0.1147682321476575,normal_wald,Normal Wald,alternative,500,500,0,1.0,0,0,0,0,0,18,482,,,18.0,482.0,,,0.036,0.964,0.036,0.02289106098029272,0.056184326968027755,0.036,0.07055144505548254,32,0.064,0.064,
P1_balanced_mild_di0p01_n100,P1,balanced_mild_di0p01,Balanced/mild power family,balanced_mild,balanced_mild_np100_nq100,100,100,1.0,0.5,0.5,0.3,0.4,1,1,0.07839079918248305,0.07794012528639743,0.0499999999999996,0.05999999999999994,-0.010000000000000342,0.01,0.17160920081751696,0.10205987471360256,17.160920081751698,10.205987471360256,10.205987471360256,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.4979401252863974, 0.20205987471360254], [0.10205987471360256, 0.19794012528639743]]","[[32.8390799182483, 17.160920081751698], [17.160920081751698, 32.8390799182483]]","[[49.79401252863974, 20.205987471360253], [10.205987471360256, 19.794012528639744]]",0.09494241304247028,0.1147682321476575,simple_welch,Simple Welch,alternative,500,500,0,1.0,0,0,0,0,0,18,482,,,18.0,482.0,,,0.036,0.964,0.036,0.02289106098029272,0.056184326968027755,0.036,0.07287863567529972,33,0.066,0.066,
