configuration_id,experiment,population_pair_id,purpose,power_family,calibration_key,n_p,n_q,sample_size_ratio_q_over_p,u_p,v_p,u_q,v_q,association_direction_p,association_direction_q,association_delta_p,association_delta_q,true_mi_p,true_mi_q,true_delta_p_minus_q,effect_delta_i_q_minus_p,minimum_probability_p,minimum_probability_q,minimum_expected_p,minimum_expected_q,minimum_expected_either,probability_p_json,probability_q_json,expected_p_json,expected_q_json,population_variance_p,population_variance_q,method,method_label,replicates,valid_count,invalid_count,valid_rate,invalid_shared_statistic_count,invalid_reference_count,invalid_component_p_count,invalid_component_q_count,invalid_combined_df_count,mean_degrees_of_freedom,median_degrees_of_freedom,p10_degrees_of_freedom,p90_degrees_of_freedom,coverage_95_valid,false_positive_count_10,true_negative_count_10,false_positive_rate_10,true_negative_rate_10,fpr_wilson_low_10,fpr_wilson_high_10,absolute_fpr_error_10,unconditional_rejection_rate_10,false_positive_count_05,true_negative_count_05,false_positive_rate_05,true_negative_rate_05,fpr_wilson_low_05,fpr_wilson_high_05,absolute_fpr_error_05,unconditional_rejection_rate_05,false_positive_count_01,true_negative_count_01,false_positive_rate_01,true_negative_rate_01,fpr_wilson_low_01,fpr_wilson_high_01,absolute_fpr_error_01,unconditional_rejection_rate_01
C2_N0_np10_nq50,C2,N0,Identical-population control,,,10,50,5.0,0.5,0.5,0.5,0.5,1,1,0.10989731308070487,0.10989731308070487,0.09999999999999987,0.09999999999999987,0.0,0.0,0.14010268691929512,0.14010268691929512,1.4010268691929513,7.0051343459647555,1.4010268691929513,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[3.5989731308070487, 1.4010268691929513], [1.4010268691929513, 3.5989731308070487]]","[[17.994865654035245, 7.0051343459647555], [7.0051343459647555, 17.994865654035245]]",0.179521513612991,0.179521513612991,expanded_welch,Expanded Welch,500,496,4,0.992,0,4,4,0,4,10.256395823162142,3.937454738736031,0.714461080691195,26.814871617822043,0.9556451612903226,55,441,0.11088709677419355,0.8891129032258065,0.08618910689054105,0.14156602788616812,0.010887096774193541,0.11,22,474,0.04435483870967742,0.9556451612903226,0.0294711653930209,0.06624210123670074,0.005645161290322581,0.044,7,489,0.014112903225806451,0.9858870967741935,0.006852741975683977,0.02884149367813423,0.004112903225806451,0.014
C2_N0_np50_nq10,C2,N0,Identical-population control,,,50,10,0.2,0.5,0.5,0.5,0.5,1,1,0.10989731308070487,0.10989731308070487,0.09999999999999987,0.09999999999999987,0.0,0.0,0.14010268691929512,0.14010268691929512,7.0051343459647555,1.4010268691929513,1.4010268691929513,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[17.994865654035245, 7.0051343459647555], [7.0051343459647555, 17.994865654035245]]","[[3.5989731308070487, 1.4010268691929513], [1.4010268691929513, 3.5989731308070487]]",0.179521513612991,0.179521513612991,normal_wald,Normal Wald,500,500,0,1.0,0,0,0,0,0,inf,inf,inf,inf,0.842,110,390,0.22,0.78,0.18590093257162363,0.25836869808684565,0.12,0.22,79,421,0.158,0.842,0.1286526978644355,0.19256235101126623,0.108,0.158,32,468,0.064,0.936,0.04569601604478943,0.08895240883768415,0.054,0.064
C2_N0_np50_nq10,C2,N0,Identical-population control,,,50,10,0.2,0.5,0.5,0.5,0.5,1,1,0.10989731308070487,0.10989731308070487,0.09999999999999987,0.09999999999999987,0.0,0.0,0.14010268691929512,0.14010268691929512,7.0051343459647555,1.4010268691929513,1.4010268691929513,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[17.994865654035245, 7.0051343459647555], [7.0051343459647555, 17.994865654035245]]","[[3.5989731308070487, 1.4010268691929513], [1.4010268691929513, 3.5989731308070487]]",0.179521513612991,0.179521513612991,simple_welch,Simple Welch,500,500,0,1.0,0,0,0,0,0,20.106860872039473,14.11339975484967,10.364315276690506,49.0,0.858,102,398,0.204,0.796,0.1709982729111479,0.241515336642091,0.10399999999999998,0.204,71,429,0.142,0.858,0.114129360445696,0.1753296673247754,0.09199999999999998,0.142,29,471,0.058,0.942,0.0406837291117572,0.08205618785625499,0.048,0.058
C2_N0_np50_nq10,C2,N0,Identical-population control,,,50,10,0.2,0.5,0.5,0.5,0.5,1,1,0.10989731308070487,0.10989731308070487,0.09999999999999987,0.09999999999999987,0.0,0.0,0.14010268691929512,0.14010268691929512,7.0051343459647555,1.4010268691929513,1.4010268691929513,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[17.994865654035245, 7.0051343459647555], [7.0051343459647555, 17.994865654035245]]","[[3.5989731308070487, 1.4010268691929513], [1.4010268691929513, 3.5989731308070487]]",0.179521513612991,0.179521513612991,expanded_welch,Expanded Welch,500,494,6,0.988,0,6,0,6,6,10.430601571452822,3.4711136012347814,0.6707130310694221,27.798839616032463,0.9615384615384616,47,447,0.0951417004048583,0.9048582995951417,0.07230325412690172,0.12422810558039288,0.00485829959514171,0.094,19,475,0.038461538461538464,0.9615384615384616,0.02475884811248681,0.05928690195382903,0.011538461538461539,0.038,4,490,0.008097165991902834,0.9919028340080972,0.0031532056851068992,0.020632396359256032,0.0019028340080971661,0.008
C2_N0_np10_nq100,C2,N0,Identical-population control,,,10,100,10.0,0.5,0.5,0.5,0.5,1,1,0.10989731308070487,0.10989731308070487,0.09999999999999987,0.09999999999999987,0.0,0.0,0.14010268691929512,0.14010268691929512,1.4010268691929513,14.010268691929511,1.4010268691929513,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[3.5989731308070487, 1.4010268691929513], [1.4010268691929513, 3.5989731308070487]]","[[35.98973130807049, 14.010268691929511], [14.010268691929511, 35.98973130807049]]",0.179521513612991,0.179521513612991,normal_wald,Normal Wald,500,500,0,1.0,0,0,0,0,0,inf,inf,inf,inf,0.792,141,359,0.282,0.718,0.2443364332272433,0.32298777921399346,0.18199999999999997,0.282,104,396,0.208,0.792,0.17471631170962926,0.24573630311991723,0.15799999999999997,0.208,77,423,0.154,0.846,0.1250106802783401,0.18826536332105404,0.144,0.154
C2_N0_np10_nq100,C2,N0,Identical-population control,,,10,100,10.0,0.5,0.5,0.5,0.5,1,1,0.10989731308070487,0.10989731308070487,0.09999999999999987,0.09999999999999987,0.0,0.0,0.14010268691929512,0.14010268691929512,1.4010268691929513,14.010268691929511,1.4010268691929513,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[3.5989731308070487, 1.4010268691929513], [1.4010268691929513, 3.5989731308070487]]","[[35.98973130807049, 14.010268691929511], [14.010268691929511, 35.98973130807049]]",0.179521513612991,0.179521513612991,simple_welch,Simple Welch,500,500,0,1.0,0,0,0,0,0,23.355637655433746,11.376563568412768,10.034169516432513,80.1709597821158,0.81,124,376,0.248,0.752,0.21216420834594762,0.2876784592466748,0.148,0.248,95,405,0.19,0.81,0.1580273788297291,0.2266997122564333,0.14,0.19,75,425,0.15,0.85,0.12137595769138819,0.18396108063169836,0.13999999999999999,0.15
C2_N0_np10_nq100,C2,N0,Identical-population control,,,10,100,10.0,0.5,0.5,0.5,0.5,1,1,0.10989731308070487,0.10989731308070487,0.09999999999999987,0.09999999999999987,0.0,0.0,0.14010268691929512,0.14010268691929512,1.4010268691929513,14.010268691929511,1.4010268691929513,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[3.5989731308070487, 1.4010268691929513], [1.4010268691929513, 3.5989731308070487]]","[[35.98973130807049, 14.010268691929511], [14.010268691929511, 35.98973130807049]]",0.179521513612991,0.179521513612991,expanded_welch,Expanded Welch,500,494,6,0.988,0,6,6,0,6,10.219111832887736,2.990112265034767,0.4299485581309378,32.0989840415597,0.937246963562753,48,446,0.09716599190283401,0.902834008097166,0.07407194179471449,0.12647676111404366,0.0028340080971659964,0.096,31,463,0.06275303643724696,0.937246963562753,0.04455811587951958,0.0876957526043586,0.012753036437246956,0.062,20,474,0.04048582995951417,0.9595141700404858,0.02635890219289627,0.06170419107488309,0.03048582995951417,0.04
C2_N0_np100_nq10,C2,N0,Identical-population control,,,100,10,0.1,0.5,0.5,0.5,0.5,1,1,0.10989731308070487,0.10989731308070487,0.09999999999999987,0.09999999999999987,0.0,0.0,0.14010268691929512,0.14010268691929512,14.010268691929511,1.4010268691929513,1.4010268691929513,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[35.98973130807049, 14.010268691929511], [14.010268691929511, 35.98973130807049]]","[[3.5989731308070487, 1.4010268691929513], [1.4010268691929513, 3.5989731308070487]]",0.179521513612991,0.179521513612991,normal_wald,Normal Wald,500,500,0,1.0,0,0,0,0,0,inf,inf,inf,inf,0.836,117,383,0.234,0.766,0.1990046985940334,0.2730514505315124,0.134,0.234,82,418,0.164,0.836,0.13412892031587176,0.1989946364742914,0.114,0.164,61,439,0.122,0.878,0.0961592783150937,0.15360472307383977,0.112,0.122
C2_N0_np100_nq10,C2,N0,Identical-population control,,,100,10,0.1,0.5,0.5,0.5,0.5,1,1,0.10989731308070487,0.10989731308070487,0.09999999999999987,0.09999999999999987,0.0,0.0,0.14010268691929512,0.14010268691929512,14.010268691929511,1.4010268691929513,1.4010268691929513,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[35.98973130807049, 14.010268691929511], [14.010268691929511, 35.98973130807049]]","[[3.5989731308070487, 1.4010268691929513], [1.4010268691929513, 3.5989731308070487]]",0.179521513612991,0.179521513612991,simple_welch,Simple Welch,500,500,0,1.0,0,0,0,0,0,20.12562299961546,11.373178770649563,9.949631676103706,40.74874164079353,0.844,105,395,0.21,0.79,0.1765772705084025,0.24784484695929782,0.10999999999999999,0.21,78,422,0.156,0.844,0.126830791403845,0.19041475483370296,0.106,0.156,57,443,0.114,0.886,0.08903690099400285,0.1448490898423155,0.10400000000000001,0.114
C2_N0_np100_nq10,C2,N0,Identical-population control,,,100,10,0.1,0.5,0.5,0.5,0.5,1,1,0.10989731308070487,0.10989731308070487,0.09999999999999987,0.09999999999999987,0.0,0.0,0.14010268691929512,0.14010268691929512,14.010268691929511,1.4010268691929513,1.4010268691929513,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[35.98973130807049, 14.010268691929511], [14.010268691929511, 35.98973130807049]]","[[3.5989731308070487, 1.4010268691929513], [1.4010268691929513, 3.5989731308070487]]",0.179521513612991,0.179521513612991,expanded_welch,Expanded Welch,500,491,9,0.982,0,9,0,9,9,8.863417835714108,3.3790689388378263,0.48905042575751473,24.22708064983557,0.9613034623217923,37,454,0.07535641547861507,0.924643584521385,0.055163002043859356,0.1021428530601286,0.02464358452138493,0.074,19,472,0.038696537678207736,0.9613034623217923,0.024910966377511834,0.05964431506638872,0.011303462321792267,0.038,10,481,0.020366598778004074,0.9796334012219959,0.011099627494731243,0.03708036711912564,0.010366598778004074,0.02
C2_N0_np20_nq40,C2,N0,Identical-population control,,,20,40,2.0,0.5,0.5,0.5,0.5,1,1,0.10989731308070487,0.10989731308070487,0.09999999999999987,0.09999999999999987,0.0,0.0,0.14010268691929512,0.14010268691929512,2.8020537383859025,5.604107476771805,2.8020537383859025,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[7.1979462616140975, 2.8020537383859025], [2.8020537383859025, 7.1979462616140975]]","[[14.395892523228195, 5.604107476771805], [5.604107476771805, 14.395892523228195]]",0.179521513612991,0.179521513612991,normal_wald,Normal Wald,500,500,0,1.0,0,0,0,0,0,inf,inf,inf,inf,0.93,68,432,0.136,0.864,0.10871544340723721,0.16883507644877283,0.036000000000000004,0.136,35,465,0.07,0.93,0.0507597429450181,0.09579718985191686,0.020000000000000004,0.07,12,488,0.024,0.976,0.013781314655496986,0.041477057463900756,0.014,0.024
C2_N0_np20_nq40,C2,N0,Identical-population control,,,20,40,2.0,0.5,0.5,0.5,0.5,1,1,0.10989731308070487,0.10989731308070487,0.09999999999999987,0.09999999999999987,0.0,0.0,0.14010268691929512,0.14010268691929512,2.8020537383859025,5.604107476771805,2.8020537383859025,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[7.1979462616140975, 2.8020537383859025], [2.8020537383859025, 7.1979462616140975]]","[[14.395892523228195, 5.604107476771805], [5.604107476771805, 14.395892523228195]]",0.179521513612991,0.179521513612991,simple_welch,Simple Welch,500,500,0,1.0,0,0,0,0,0,39.56660714992009,38.5023655727002,24.695366819154007,56.43418600595118,0.934,65,435,0.13,0.87,0.10332065036463456,0.16232136157691412,0.03,0.13,33,467,0.066,0.934,0.04737852635977387,0.09123940116085351,0.016,0.066,9,491,0.018,0.982,0.009498193296197078,0.033851670908739286,0.007999999999999998,0.018
C2_N0_np20_nq40,C2,N0,Identical-population control,,,20,40,2.0,0.5,0.5,0.5,0.5,1,1,0.10989731308070487,0.10989731308070487,0.09999999999999987,0.09999999999999987,0.0,0.0,0.14010268691929512,0.14010268691929512,2.8020537383859025,5.604107476771805,2.8020537383859025,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[7.1979462616140975, 2.8020537383859025], [2.8020537383859025, 7.1979462616140975]]","[[14.395892523228195, 5.604107476771805], [5.604107476771805, 14.395892523228195]]",0.179521513612991,0.179521513612991,expanded_welch,Expanded Welch,500,500,0,1.0,0,0,0,0,0,12.643598369937466,7.239074260954288,2.548135407305158,27.544576756969004,0.946,52,448,0.104,0.896,0.08019420676989107,0.1338442708756583,0.00399999999999999,0.104,27,473,0.054,0.946,0.03737435018105752,0.07742656151064709,0.003999999999999997,0.054,7,493,0.014,0.986,0.00679778979084349,0.02861306913778529,0.004,0.014
C2_N0_np40_nq20,C2,N0,Identical-population control,,,40,20,0.5,0.5,0.5,0.5,0.5,1,1,0.10989731308070487,0.10989731308070487,0.09999999999999987,0.09999999999999987,0.0,0.0,0.14010268691929512,0.14010268691929512,5.604107476771805,2.8020537383859025,2.8020537383859025,"[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[0.3598973130807049, 0.14010268691929512], [0.14010268691929512, 0.3598973130807049]]","[[14.395892523228195, 5.604107476771805], [5.604107476771805, 14.395892523228195]]","[[7.1979462616140975, 2.8020537383859025], [2.8020537383859025, 7.1979462616140975]]",0.179521513612991,0.179521513612991,normal_wald,Normal Wald,500,500,0,1.0,0,0,0,0,0,inf,inf,inf,inf,0.92,71,429,0.142,0.858,0.114129360445696,0.1753296673247754,0.04199999999999998,0.142,40,460,0.08,0.92,0.059298129409852594,0.1071063165778513,0.03,0.08,15,485,0.03,0.97,0.018263213197913384,0.04890366683594573,0.019999999999999997,0.03
