condition,condition_label,method,method_label,population_pairs,mean_valid_rate,mean_fpr_10,configuration_mae_10,population_sd_fpr_10,mean_fpr_05,configuration_mae_05,population_sd_fpr_05,mean_fpr_01,configuration_mae_01,population_sd_fpr_01
ultra_sparse,Ultra-sparsity,normal_wald,Normal Wald,10,1.0,0.1395,0.03949999999999999,0.01847671206922078,0.08299999999999999,0.032999999999999995,0.02474312474652751,0.014000000000000002,0.005999999999999999,0.006992058987801011
ultra_sparse,Ultra-sparsity,simple_welch,Simple Welch,10,1.0,0.13299999999999998,0.03299999999999999,0.01766981104093143,0.0765,0.026499999999999996,0.027593276153601062,0.009500000000000001,0.0055,0.007245688373094719
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,10,0.9799999999999999,0.11485086033731265,0.02228585463960208,0.022451766486744507,0.06390196823157812,0.020320838218250863,0.022994527076498086,0.008198761597842896,0.006107129420415537,0.007399698218385386
ultra_sparse,Ultra-sparsity,constrained_lrt,Constrained LRT,10,1.0,0.1355,0.0355,0.01950071223770501,0.0705,0.0245,0.02374049517409254,0.008500000000000002,0.0034999999999999996,0.0041163630117428225
