configuration_id,shape,alphabet_size,cells,regime,regime_label,sample_size_p,sample_size_q,observations_per_cell,stage,true_mi_p,true_mi_q,true_mi_difference,method,method_label,replicates,valid_count,valid_rate,reject_count,rejection_rate,wilson_low,wilson_high,absolute_calibration_error
3x3_balanced_n250,3x3,3,9,balanced,Balanced margins,250,250,27.77777777777778,equal_mi_null,0.05,0.05,0.0,normal_wald,Normal Wald,1000,1000,1.0,42,0.042,0.031220885546165447,0.056284425226603055,0.008
3x3_balanced_n500,3x3,3,9,balanced,Balanced margins,500,500,55.55555555555556,alternative,0.05,0.1,0.05,constrained_lr,Constrained LR,1000,1000,1.0,587,0.587,0.5562066759628382,0.6171274680606752,
3x3_balanced_n500,3x3,3,9,balanced,Balanced margins,500,500,55.55555555555556,alternative,0.05,0.1,0.05,expanded_welch,Expanded Welch,1000,1000,1.0,583,0.583,0.5521794617220657,0.6131852963693321,
3x3_balanced_n500,3x3,3,9,balanced,Balanced margins,500,500,55.55555555555556,alternative,0.05,0.1,0.05,normal_wald,Normal Wald,1000,1000,1.0,586,0.586,0.5551996791811112,0.6161421183593733,
3x3_balanced_n500,3x3,3,9,balanced,Balanced margins,500,500,55.55555555555556,equal_mi_null,0.05,0.05,0.0,constrained_lr,Constrained LR,1000,1000,1.0,44,0.044,0.0329382145884185,0.058551789150407776,0.006000000000000005
3x3_balanced_n500,3x3,3,9,balanced,Balanced margins,500,500,55.55555555555556,equal_mi_null,0.05,0.05,0.0,expanded_welch,Expanded Welch,1000,1000,1.0,37,0.037,0.026961180875554734,0.05058239748206931,0.013000000000000005
3x3_balanced_n500,3x3,3,9,balanced,Balanced margins,500,500,55.55555555555556,equal_mi_null,0.05,0.05,0.0,normal_wald,Normal Wald,1000,1000,1.0,40,0.04,0.02951097368545276,0.05400964412125796,0.010000000000000002
3x3_balanced_n1000,3x3,3,9,balanced,Balanced margins,1000,1000,111.11111111111111,alternative,0.05,0.1,0.05,constrained_lr,Constrained LR,1000,1000,1.0,872,0.872,0.8498604138497563,0.8912924778369906,
3x3_balanced_n1000,3x3,3,9,balanced,Balanced margins,1000,1000,111.11111111111111,alternative,0.05,0.1,0.05,expanded_welch,Expanded Welch,1000,1000,1.0,870,0.87,0.8477319733455312,0.8894362253751581,
3x3_balanced_n1000,3x3,3,9,balanced,Balanced margins,1000,1000,111.11111111111111,alternative,0.05,0.1,0.05,normal_wald,Normal Wald,1000,1000,1.0,871,0.871,0.8487959904982232,0.890364554705495,
3x3_balanced_n1000,3x3,3,9,balanced,Balanced margins,1000,1000,111.11111111111111,equal_mi_null,0.05,0.05,0.0,constrained_lr,Constrained LR,1000,1000,1.0,41,0.041,0.030364971082098315,0.0551479932076413,0.009000000000000001
3x3_balanced_n1000,3x3,3,9,balanced,Balanced margins,1000,1000,111.11111111111111,equal_mi_null,0.05,0.05,0.0,expanded_welch,Expanded Welch,1000,1000,1.0,37,0.037,0.026961180875554734,0.05058239748206931,0.013000000000000005
3x3_balanced_n1000,3x3,3,9,balanced,Balanced margins,1000,1000,111.11111111111111,equal_mi_null,0.05,0.05,0.0,normal_wald,Normal Wald,1000,1000,1.0,41,0.041,0.030364971082098315,0.0551479932076413,0.009000000000000001
3x3_mild_n25,3x3,3,9,mild,Mildly skewed margins,25,25,2.7777777777777777,alternative,0.05,0.1,0.05,constrained_lr,Constrained LR,1000,1000,1.0,32,0.032,0.022757107858710962,0.04482473808376865,
3x3_mild_n25,3x3,3,9,mild,Mildly skewed margins,25,25,2.7777777777777777,alternative,0.05,0.1,0.05,expanded_welch,Expanded Welch,1000,999,0.999,34,0.03403403403403404,0.024455905277114855,0.04718199739314084,
3x3_mild_n25,3x3,3,9,mild,Mildly skewed margins,25,25,2.7777777777777777,alternative,0.05,0.1,0.05,normal_wald,Normal Wald,1000,1000,1.0,54,0.054,0.04162131372306273,0.06979215484605245,
3x3_mild_n25,3x3,3,9,mild,Mildly skewed margins,25,25,2.7777777777777777,equal_mi_null,0.05,0.05,0.0,constrained_lr,Constrained LR,1000,1000,1.0,38,0.038,0.02780900450930263,0.05172692033135032,0.012000000000000004
3x3_mild_n25,3x3,3,9,mild,Mildly skewed margins,25,25,2.7777777777777777,equal_mi_null,0.05,0.05,0.0,expanded_welch,Expanded Welch,1000,1000,1.0,39,0.039,0.028658960904180485,0.052869310419501346,0.011000000000000003
3x3_mild_n25,3x3,3,9,mild,Mildly skewed margins,25,25,2.7777777777777777,equal_mi_null,0.05,0.05,0.0,normal_wald,Normal Wald,1000,1000,1.0,50,0.05,0.03813026239274882,0.06531382024425081,0.0
3x3_mild_n50,3x3,3,9,mild,Mildly skewed margins,50,50,5.555555555555555,alternative,0.05,0.1,0.05,constrained_lr,Constrained LR,1000,1000,1.0,65,0.065,0.051323770569062045,0.0820055093133709,
3x3_mild_n50,3x3,3,9,mild,Mildly skewed margins,50,50,5.555555555555555,alternative,0.05,0.1,0.05,expanded_welch,Expanded Welch,1000,1000,1.0,59,0.059,0.04601429821280047,0.07536090277145915,
3x3_mild_n50,3x3,3,9,mild,Mildly skewed margins,50,50,5.555555555555555,alternative,0.05,0.1,0.05,normal_wald,Normal Wald,1000,1000,1.0,77,0.077,0.062047907060605895,0.09518953061817373,
3x3_mild_n50,3x3,3,9,mild,Mildly skewed margins,50,50,5.555555555555555,equal_mi_null,0.05,0.05,0.0,constrained_lr,Constrained LR,1000,1000,1.0,34,0.034,0.024431348663226313,0.04713519024531107,0.016
3x3_mild_n50,3x3,3,9,mild,Mildly skewed margins,50,50,5.555555555555555,equal_mi_null,0.05,0.05,0.0,expanded_welch,Expanded Welch,1000,1000,1.0,25,0.025,0.016990131293434067,0.0366452892678433,0.025
3x3_mild_n50,3x3,3,9,mild,Mildly skewed margins,50,50,5.555555555555555,equal_mi_null,0.05,0.05,0.0,normal_wald,Normal Wald,1000,1000,1.0,33,0.033,0.023592927958426907,0.04598126446708159,0.017
3x3_mild_n75,3x3,3,9,mild,Mildly skewed margins,75,75,8.333333333333334,alternative,0.05,0.1,0.05,constrained_lr,Constrained LR,1000,1000,1.0,85,0.085,0.06926331853965456,0.10391289100335621,
3x3_mild_n75,3x3,3,9,mild,Mildly skewed margins,75,75,8.333333333333334,alternative,0.05,0.1,0.05,expanded_welch,Expanded Welch,1000,1000,1.0,72,0.072,0.05756392168091441,0.08971178358272076,
3x3_mild_n75,3x3,3,9,mild,Mildly skewed margins,75,75,8.333333333333334,alternative,0.05,0.1,0.05,normal_wald,Normal Wald,1000,1000,1.0,96,0.096,0.07925690009839675,0.11583512075793179,
3x3_mild_n75,3x3,3,9,mild,Mildly skewed margins,75,75,8.333333333333334,equal_mi_null,0.05,0.05,0.0,constrained_lr,Constrained LR,1000,1000,1.0,42,0.042,0.031220885546165447,0.056284425226603055,0.008
3x3_mild_n75,3x3,3,9,mild,Mildly skewed margins,75,75,8.333333333333334,equal_mi_null,0.05,0.05,0.0,expanded_welch,Expanded Welch,1000,1000,1.0,27,0.027,0.018621382774294995,0.03899873075304015,0.023000000000000003
3x3_mild_n75,3x3,3,9,mild,Mildly skewed margins,75,75,8.333333333333334,equal_mi_null,0.05,0.05,0.0,normal_wald,Normal Wald,1000,1000,1.0,40,0.04,0.02951097368545276,0.05400964412125796,0.010000000000000002
3x3_mild_n100,3x3,3,9,mild,Mildly skewed margins,100,100,11.11111111111111,alternative,0.05,0.1,0.05,constrained_lr,Constrained LR,1000,1000,1.0,122,0.122,0.10314874471332984,0.14374428470174982,
3x3_mild_n100,3x3,3,9,mild,Mildly skewed margins,100,100,11.11111111111111,alternative,0.05,0.1,0.05,expanded_welch,Expanded Welch,1000,1000,1.0,100,0.1,0.08290944359309571,0.1201519631953484,
3x3_mild_n100,3x3,3,9,mild,Mildly skewed margins,100,100,11.11111111111111,alternative,0.05,0.1,0.05,normal_wald,Normal Wald,1000,1000,1.0,123,0.123,0.10407414325107295,0.1448112326470356,
3x3_mild_n100,3x3,3,9,mild,Mildly skewed margins,100,100,11.11111111111111,equal_mi_null,0.05,0.05,0.0,constrained_lr,Constrained LR,1000,1000,1.0,39,0.039,0.028658960904180485,0.052869310419501346,0.011000000000000003
3x3_mild_n100,3x3,3,9,mild,Mildly skewed margins,100,100,11.11111111111111,equal_mi_null,0.05,0.05,0.0,expanded_welch,Expanded Welch,1000,1000,1.0,22,0.022,0.014572707764791058,0.03308567334739963,0.028000000000000004
3x3_mild_n100,3x3,3,9,mild,Mildly skewed margins,100,100,11.11111111111111,equal_mi_null,0.05,0.05,0.0,normal_wald,Normal Wald,1000,1000,1.0,37,0.037,0.026961180875554734,0.05058239748206931,0.013000000000000005
3x3_mild_n150,3x3,3,9,mild,Mildly skewed margins,150,150,16.666666666666668,alternative,0.05,0.1,0.05,constrained_lr,Constrained LR,1000,1000,1.0,190,0.19,0.1668892700644027,0.2154833201966415,
3x3_mild_n150,3x3,3,9,mild,Mildly skewed margins,150,150,16.666666666666668,alternative,0.05,0.1,0.05,expanded_welch,Expanded Welch,1000,1000,1.0,173,0.173,0.1508192344529515,0.19768346559660158,
3x3_mild_n150,3x3,3,9,mild,Mildly skewed margins,150,150,16.666666666666668,alternative,0.05,0.1,0.05,normal_wald,Normal Wald,1000,1000,1.0,195,0.195,0.17163009389189862,0.22070422878429005,
3x3_mild_n150,3x3,3,9,mild,Mildly skewed margins,150,150,16.666666666666668,equal_mi_null,0.05,0.05,0.0,constrained_lr,Constrained LR,1000,1000,1.0,41,0.041,0.030364971082098315,0.0551479932076413,0.009000000000000001
3x3_mild_n150,3x3,3,9,mild,Mildly skewed margins,150,150,16.666666666666668,equal_mi_null,0.05,0.05,0.0,expanded_welch,Expanded Welch,1000,1000,1.0,24,0.024,0.016180168466636995,0.03546290561161149,0.026000000000000002
3x3_mild_n150,3x3,3,9,mild,Mildly skewed margins,150,150,16.666666666666668,equal_mi_null,0.05,0.05,0.0,normal_wald,Normal Wald,1000,1000,1.0,36,0.036,0.02611557140738732,0.049435660467207834,0.014000000000000005
3x3_mild_n250,3x3,3,9,mild,Mildly skewed margins,250,250,27.77777777777778,alternative,0.05,0.1,0.05,constrained_lr,Constrained LR,1000,1000,1.0,303,0.303,0.27531542432193984,0.3321923185213688,
3x3_mild_n250,3x3,3,9,mild,Mildly skewed margins,250,250,27.77777777777778,alternative,0.05,0.1,0.05,expanded_welch,Expanded Welch,1000,1000,1.0,275,0.275,0.24822587402252644,0.30349616729597334,
3x3_mild_n250,3x3,3,9,mild,Mildly skewed margins,250,250,27.77777777777778,alternative,0.05,0.1,0.05,normal_wald,Normal Wald,1000,1000,1.0,306,0.306,0.2782254333203639,0.3352593489720314,
3x3_mild_n250,3x3,3,9,mild,Mildly skewed margins,250,250,27.77777777777778,equal_mi_null,0.05,0.05,0.0,constrained_lr,Constrained LR,1000,1000,1.0,33,0.033,0.023592927958426907,0.04598126446708159,0.017
3x3_mild_n250,3x3,3,9,mild,Mildly skewed margins,250,250,27.77777777777778,equal_mi_null,0.05,0.05,0.0,expanded_welch,Expanded Welch,1000,1000,1.0,25,0.025,0.016990131293434067,0.0366452892678433,0.025
3x3_mild_n250,3x3,3,9,mild,Mildly skewed margins,250,250,27.77777777777778,equal_mi_null,0.05,0.05,0.0,normal_wald,Normal Wald,1000,1000,1.0,31,0.031,0.02192400344715857,0.04366549601229214,0.019000000000000003
3x3_mild_n500,3x3,3,9,mild,Mildly skewed margins,500,500,55.55555555555556,alternative,0.05,0.1,0.05,constrained_lr,Constrained LR,1000,1000,1.0,521,0.521,0.49001642660541767,0.5518228495381892,
3x3_mild_n500,3x3,3,9,mild,Mildly skewed margins,500,500,55.55555555555556,alternative,0.05,0.1,0.05,expanded_welch,Expanded Welch,1000,1000,1.0,505,0.505,0.4740520072158691,0.5359097251992754,
3x3_mild_n500,3x3,3,9,mild,Mildly skewed margins,500,500,55.55555555555556,alternative,0.05,0.1,0.05,normal_wald,Normal Wald,1000,1000,1.0,519,0.519,0.48801914625314236,0.5498354369244066,
3x3_mild_n500,3x3,3,9,mild,Mildly skewed margins,500,500,55.55555555555556,equal_mi_null,0.05,0.05,0.0,constrained_lr,Constrained LR,1000,1000,1.0,54,0.054,0.04162131372306273,0.06979215484605245,0.003999999999999997
3x3_mild_n500,3x3,3,9,mild,Mildly skewed margins,500,500,55.55555555555556,equal_mi_null,0.05,0.05,0.0,expanded_welch,Expanded Welch,1000,1000,1.0,42,0.042,0.031220885546165447,0.056284425226603055,0.008
3x3_mild_n500,3x3,3,9,mild,Mildly skewed margins,500,500,55.55555555555556,equal_mi_null,0.05,0.05,0.0,normal_wald,Normal Wald,1000,1000,1.0,52,0.052,0.03987303628377742,0.06755573931927998,0.001999999999999995
3x3_mild_n1000,3x3,3,9,mild,Mildly skewed margins,1000,1000,111.11111111111111,alternative,0.05,0.1,0.05,constrained_lr,Constrained LR,1000,1000,1.0,836,0.836,0.8117726060331938,0.857655812264513,
3x3_mild_n1000,3x3,3,9,mild,Mildly skewed margins,1000,1000,111.11111111111111,alternative,0.05,0.1,0.05,expanded_welch,Expanded Welch,1000,1000,1.0,833,0.833,0.8086179403533302,0.85483343849529,
3x3_mild_n1000,3x3,3,9,mild,Mildly skewed margins,1000,1000,111.11111111111111,alternative,0.05,0.1,0.05,normal_wald,Normal Wald,1000,1000,1.0,835,0.835,0.8107207516702334,0.8567153201444447,
3x3_mild_n1000,3x3,3,9,mild,Mildly skewed margins,1000,1000,111.11111111111111,equal_mi_null,0.05,0.05,0.0,constrained_lr,Constrained LR,1000,1000,1.0,51,0.051,0.03900094277526684,0.06643548634476165,0.000999999999999994
3x3_mild_n1000,3x3,3,9,mild,Mildly skewed margins,1000,1000,111.11111111111111,equal_mi_null,0.05,0.05,0.0,expanded_welch,Expanded Welch,1000,1000,1.0,43,0.043,0.03207865341171336,0.057419003844084014,0.007000000000000006
3x3_mild_n1000,3x3,3,9,mild,Mildly skewed margins,1000,1000,111.11111111111111,equal_mi_null,0.05,0.05,0.0,normal_wald,Normal Wald,1000,1000,1.0,49,0.049,0.037261034647360615,0.06419070150661013,0.0010000000000000009
3x3_strong_n25,3x3,3,9,strong,Strongly skewed margins,25,25,2.7777777777777777,alternative,0.05,0.1,0.05,constrained_lr,Constrained LR,1000,1000,1.0,33,0.033,0.023592927958426907,0.04598126446708159,
3x3_strong_n25,3x3,3,9,strong,Strongly skewed margins,25,25,2.7777777777777777,alternative,0.05,0.1,0.05,expanded_welch,Expanded Welch,1000,749,0.749,58,0.0774365821094793,0.060378686845396864,0.09880683278369283,
3x3_strong_n25,3x3,3,9,strong,Strongly skewed margins,25,25,2.7777777777777777,alternative,0.05,0.1,0.05,normal_wald,Normal Wald,1000,986,0.986,98,0.09939148073022312,0.08224309706200827,0.11964929392632936,
3x3_strong_n25,3x3,3,9,strong,Strongly skewed margins,25,25,2.7777777777777777,equal_mi_null,0.05,0.05,0.0,constrained_lr,Constrained LR,1000,1000,1.0,27,0.027,0.018621382774294995,0.03899873075304015,0.023000000000000003
3x3_strong_n25,3x3,3,9,strong,Strongly skewed margins,25,25,2.7777777777777777,equal_mi_null,0.05,0.05,0.0,expanded_welch,Expanded Welch,1000,783,0.783,50,0.06385696040868455,0.04877046631995464,0.08320206468563082,0.013856960408684546
3x3_strong_n25,3x3,3,9,strong,Strongly skewed margins,25,25,2.7777777777777777,equal_mi_null,0.05,0.05,0.0,normal_wald,Normal Wald,1000,977,0.977,73,0.07471852610030706,0.05984498358844965,0.09292329254136922,0.02471852610030706
3x3_strong_n50,3x3,3,9,strong,Strongly skewed margins,50,50,5.555555555555555,alternative,0.05,0.1,0.05,constrained_lr,Constrained LR,1000,1000,1.0,69,0.069,0.054883945585911253,0.08641472022863728,
3x3_strong_n50,3x3,3,9,strong,Strongly skewed margins,50,50,5.555555555555555,alternative,0.05,0.1,0.05,expanded_welch,Expanded Welch,1000,976,0.976,61,0.0625,0.04896207765273732,0.0794683512578263,
3x3_strong_n50,3x3,3,9,strong,Strongly skewed margins,50,50,5.555555555555555,alternative,0.05,0.1,0.05,normal_wald,Normal Wald,1000,1000,1.0,79,0.079,0.06384721576082919,0.09737491488400823,
3x3_strong_n50,3x3,3,9,strong,Strongly skewed margins,50,50,5.555555555555555,equal_mi_null,0.05,0.05,0.0,constrained_lr,Constrained LR,1000,1000,1.0,49,0.049,0.037261034647360615,0.06419070150661013,0.0010000000000000009
3x3_strong_n50,3x3,3,9,strong,Strongly skewed margins,50,50,5.555555555555555,equal_mi_null,0.05,0.05,0.0,expanded_welch,Expanded Welch,1000,977,0.977,32,0.032753326509723645,0.023295007818055134,0.04587158196115618,0.017246673490276358
3x3_strong_n50,3x3,3,9,strong,Strongly skewed margins,50,50,5.555555555555555,equal_mi_null,0.05,0.05,0.0,normal_wald,Normal Wald,1000,1000,1.0,45,0.045,0.03379951228563171,0.059682837936223455,0.0050000000000000044
3x3_strong_n75,3x3,3,9,strong,Strongly skewed margins,75,75,8.333333333333334,alternative,0.05,0.1,0.05,constrained_lr,Constrained LR,1000,1000,1.0,86,0.086,0.07016852477576035,0.10500003125027926,
3x3_strong_n75,3x3,3,9,strong,Strongly skewed margins,75,75,8.333333333333334,alternative,0.05,0.1,0.05,expanded_welch,Expanded Welch,1000,997,0.997,62,0.062186559679037114,0.04881152300822713,0.07892245293170999,
3x3_strong_n75,3x3,3,9,strong,Strongly skewed margins,75,75,8.333333333333334,alternative,0.05,0.1,0.05,normal_wald,Normal Wald,1000,1000,1.0,80,0.08,0.06474803809836388,0.09846643902950242,
3x3_strong_n75,3x3,3,9,strong,Strongly skewed margins,75,75,8.333333333333334,equal_mi_null,0.05,0.05,0.0,constrained_lr,Constrained LR,1000,1000,1.0,62,0.062,0.04866418011998064,0.07868806031336564,0.011999999999999997
3x3_strong_n75,3x3,3,9,strong,Strongly skewed margins,75,75,8.333333333333334,equal_mi_null,0.05,0.05,0.0,expanded_welch,Expanded Welch,1000,999,0.999,31,0.031031031031031032,0.021946034169152986,0.04370886894795721,0.01896896896896897
3x3_strong_n75,3x3,3,9,strong,Strongly skewed margins,75,75,8.333333333333334,equal_mi_null,0.05,0.05,0.0,normal_wald,Normal Wald,1000,1000,1.0,43,0.043,0.03207865341171336,0.057419003844084014,0.007000000000000006
3x3_strong_n100,3x3,3,9,strong,Strongly skewed margins,100,100,11.11111111111111,alternative,0.05,0.1,0.05,constrained_lr,Constrained LR,1000,1000,1.0,86,0.086,0.07016852477576035,0.10500003125027926,
3x3_strong_n100,3x3,3,9,strong,Strongly skewed margins,100,100,11.11111111111111,alternative,0.05,0.1,0.05,expanded_welch,Expanded Welch,1000,1000,1.0,72,0.072,0.05756392168091441,0.08971178358272076,
3x3_strong_n100,3x3,3,9,strong,Strongly skewed margins,100,100,11.11111111111111,alternative,0.05,0.1,0.05,normal_wald,Normal Wald,1000,1000,1.0,89,0.089,0.07288824391300744,0.10825735156211885,
3x3_strong_n100,3x3,3,9,strong,Strongly skewed margins,100,100,11.11111111111111,equal_mi_null,0.05,0.05,0.0,constrained_lr,Constrained LR,1000,1000,1.0,61,0.061,0.0477797751260337,0.07758011882428367,0.010999999999999996
3x3_strong_n100,3x3,3,9,strong,Strongly skewed margins,100,100,11.11111111111111,equal_mi_null,0.05,0.05,0.0,expanded_welch,Expanded Welch,1000,1000,1.0,23,0.023,0.015374276932992918,0.03427645066222667,0.027000000000000003
3x3_strong_n100,3x3,3,9,strong,Strongly skewed margins,100,100,11.11111111111111,equal_mi_null,0.05,0.05,0.0,normal_wald,Normal Wald,1000,1000,1.0,40,0.04,0.02951097368545276,0.05400964412125796,0.010000000000000002
3x3_strong_n150,3x3,3,9,strong,Strongly skewed margins,150,150,16.666666666666668,alternative,0.05,0.1,0.05,constrained_lr,Constrained LR,1000,1000,1.0,106,0.106,0.08840506686305154,0.12661041882356588,
3x3_strong_n150,3x3,3,9,strong,Strongly skewed margins,150,150,16.666666666666668,alternative,0.05,0.1,0.05,expanded_welch,Expanded Welch,1000,1000,1.0,88,0.088,0.07198099794232085,0.10717225104977657,
3x3_strong_n150,3x3,3,9,strong,Strongly skewed margins,150,150,16.666666666666668,alternative,0.05,0.1,0.05,normal_wald,Normal Wald,1000,1000,1.0,102,0.102,0.08473913518484719,0.12230696456965467,
3x3_strong_n150,3x3,3,9,strong,Strongly skewed margins,150,150,16.666666666666668,equal_mi_null,0.05,0.05,0.0,constrained_lr,Constrained LR,1000,1000,1.0,61,0.061,0.0477797751260337,0.07758011882428367,0.010999999999999996
3x3_strong_n150,3x3,3,9,strong,Strongly skewed margins,150,150,16.666666666666668,equal_mi_null,0.05,0.05,0.0,expanded_welch,Expanded Welch,1000,1000,1.0,36,0.036,0.02611557140738732,0.049435660467207834,0.014000000000000005
3x3_strong_n150,3x3,3,9,strong,Strongly skewed margins,150,150,16.666666666666668,equal_mi_null,0.05,0.05,0.0,normal_wald,Normal Wald,1000,1000,1.0,51,0.051,0.03900094277526684,0.06643548634476165,0.000999999999999994
3x3_strong_n250,3x3,3,9,strong,Strongly skewed margins,250,250,27.77777777777778,alternative,0.05,0.1,0.05,constrained_lr,Constrained LR,1000,1000,1.0,195,0.195,0.17163009389189862,0.22070422878429005,
3x3_strong_n250,3x3,3,9,strong,Strongly skewed margins,250,250,27.77777777777778,alternative,0.05,0.1,0.05,expanded_welch,Expanded Welch,1000,1000,1.0,173,0.173,0.1508192344529515,0.19768346559660158,
3x3_strong_n250,3x3,3,9,strong,Strongly skewed margins,250,250,27.77777777777778,alternative,0.05,0.1,0.05,normal_wald,Normal Wald,1000,1000,1.0,189,0.189,0.1659418620747839,0.21443838170323143,
3x3_strong_n250,3x3,3,9,strong,Strongly skewed margins,250,250,27.77777777777778,equal_mi_null,0.05,0.05,0.0,constrained_lr,Constrained LR,1000,1000,1.0,49,0.049,0.037261034647360615,0.06419070150661013,0.0010000000000000009
3x3_strong_n250,3x3,3,9,strong,Strongly skewed margins,250,250,27.77777777777778,equal_mi_null,0.05,0.05,0.0,expanded_welch,Expanded Welch,1000,1000,1.0,35,0.035,0.02527226301711295,0.04828662237445333,0.015
3x3_strong_n250,3x3,3,9,strong,Strongly skewed margins,250,250,27.77777777777778,equal_mi_null,0.05,0.05,0.0,normal_wald,Normal Wald,1000,1000,1.0,41,0.041,0.030364971082098315,0.0551479932076413,0.009000000000000001
3x3_strong_n500,3x3,3,9,strong,Strongly skewed margins,500,500,55.55555555555556,alternative,0.05,0.1,0.05,constrained_lr,Constrained LR,1000,1000,1.0,387,0.387,0.35729917409070144,0.417565673327034,
3x3_strong_n500,3x3,3,9,strong,Strongly skewed margins,500,500,55.55555555555556,alternative,0.05,0.1,0.05,expanded_welch,Expanded Welch,1000,1000,1.0,356,0.356,0.3269260364778622,0.38617606996597764,
3x3_strong_n500,3x3,3,9,strong,Strongly skewed margins,500,500,55.55555555555556,alternative,0.05,0.1,0.05,normal_wald,Normal Wald,1000,1000,1.0,376,0.376,0.34650662606266847,0.4064424100417492,
3x3_strong_n500,3x3,3,9,strong,Strongly skewed margins,500,500,55.55555555555556,equal_mi_null,0.05,0.05,0.0,constrained_lr,Constrained LR,1000,1000,1.0,49,0.049,0.037261034647360615,0.06419070150661013,0.0010000000000000009
3x3_strong_n500,3x3,3,9,strong,Strongly skewed margins,500,500,55.55555555555556,equal_mi_null,0.05,0.05,0.0,expanded_welch,Expanded Welch,1000,1000,1.0,43,0.043,0.03207865341171336,0.057419003844084014,0.007000000000000006
3x3_strong_n500,3x3,3,9,strong,Strongly skewed margins,500,500,55.55555555555556,equal_mi_null,0.05,0.05,0.0,normal_wald,Normal Wald,1000,1000,1.0,46,0.046,0.03466249276326498,0.06081220394161907,0.0040000000000000036
3x3_strong_n1000,3x3,3,9,strong,Strongly skewed margins,1000,1000,111.11111111111111,alternative,0.05,0.1,0.05,constrained_lr,Constrained LR,1000,1000,1.0,678,0.678,0.6484067877958661,0.7062308861832765,
3x3_strong_n1000,3x3,3,9,strong,Strongly skewed margins,1000,1000,111.11111111111111,alternative,0.05,0.1,0.05,expanded_welch,Expanded Welch,1000,1000,1.0,670,0.67,0.6402544426353417,0.6984444594795697,
3x3_strong_n1000,3x3,3,9,strong,Strongly skewed margins,1000,1000,111.11111111111111,alternative,0.05,0.1,0.05,normal_wald,Normal Wald,1000,1000,1.0,676,0.676,0.6463678032852955,0.7042851777277892,
3x3_strong_n1000,3x3,3,9,strong,Strongly skewed margins,1000,1000,111.11111111111111,equal_mi_null,0.05,0.05,0.0,constrained_lr,Constrained LR,1000,1000,1.0,52,0.052,0.03987303628377742,0.06755573931927998,0.001999999999999995
3x3_strong_n1000,3x3,3,9,strong,Strongly skewed margins,1000,1000,111.11111111111111,equal_mi_null,0.05,0.05,0.0,expanded_welch,Expanded Welch,1000,1000,1.0,46,0.046,0.03466249276326498,0.06081220394161907,0.0040000000000000036
3x3_strong_n1000,3x3,3,9,strong,Strongly skewed margins,1000,1000,111.11111111111111,equal_mi_null,0.05,0.05,0.0,normal_wald,Normal Wald,1000,1000,1.0,49,0.049,0.037261034647360615,0.06419070150661013,0.0010000000000000009
3x3_ultra_n25,3x3,3,9,ultra,Ultra-skewed margins,25,25,2.7777777777777777,alternative,0.05,0.1,0.05,constrained_lr,Constrained LR,1000,1000,1.0,7,0.007,0.0033948684009907646,0.014378315465766588,
3x3_ultra_n25,3x3,3,9,ultra,Ultra-skewed margins,25,25,2.7777777777777777,alternative,0.05,0.1,0.05,expanded_welch,Expanded Welch,1000,339,0.339,28,0.08259587020648967,0.05776175002728036,0.11678382280552911,
3x3_ultra_n25,3x3,3,9,ultra,Ultra-skewed margins,25,25,2.7777777777777777,alternative,0.05,0.1,0.05,normal_wald,Normal Wald,1000,826,0.826,104,0.12590799031476999,0.10500212652935138,0.15027730855906496,
3x3_ultra_n25,3x3,3,9,ultra,Ultra-skewed margins,25,25,2.7777777777777777,equal_mi_null,0.05,0.05,0.0,constrained_lr,Constrained LR,1000,1000,1.0,7,0.007,0.0033948684009907646,0.014378315465766588,0.043000000000000003
3x3_ultra_n25,3x3,3,9,ultra,Ultra-skewed margins,25,25,2.7777777777777777,equal_mi_null,0.05,0.05,0.0,expanded_welch,Expanded Welch,1000,343,0.343,13,0.037900874635568516,0.022281057494949554,0.06375669278484383,0.012099125364431487
3x3_ultra_n25,3x3,3,9,ultra,Ultra-skewed margins,25,25,2.7777777777777777,equal_mi_null,0.05,0.05,0.0,normal_wald,Normal Wald,1000,835,0.835,51,0.06107784431137724,0.04675811210589703,0.07941764817363653,0.01107784431137724
3x3_ultra_n50,3x3,3,9,ultra,Ultra-skewed margins,50,50,5.555555555555555,alternative,0.05,0.1,0.05,constrained_lr,Constrained LR,1000,1000,1.0,60,0.06,0.04689647267593196,0.07647107479135655,
3x3_ultra_n50,3x3,3,9,ultra,Ultra-skewed margins,50,50,5.555555555555555,alternative,0.05,0.1,0.05,expanded_welch,Expanded Welch,1000,762,0.762,43,0.05643044619422572,0.04216198425455255,0.07514879565417612,
3x3_ultra_n50,3x3,3,9,ultra,Ultra-skewed margins,50,50,5.555555555555555,alternative,0.05,0.1,0.05,normal_wald,Normal Wald,1000,986,0.986,75,0.07606490872210954,0.061113418275879364,0.09430688408646277,
3x3_ultra_n50,3x3,3,9,ultra,Ultra-skewed margins,50,50,5.555555555555555,equal_mi_null,0.05,0.05,0.0,constrained_lr,Constrained LR,1000,1000,1.0,44,0.044,0.0329382145884185,0.058551789150407776,0.006000000000000005
3x3_ultra_n50,3x3,3,9,ultra,Ultra-skewed margins,50,50,5.555555555555555,equal_mi_null,0.05,0.05,0.0,expanded_welch,Expanded Welch,1000,747,0.747,28,0.03748326639892905,0.026058898846747003,0.05364029479485592,0.012516733601070952
