configuration_id,shape,alphabet_size,regime,sample_size,stage,replicates,minimum_expected_count,fraction_expected_below_1,fraction_expected_below_5,mean_observed_zero_cell_fraction_p,mean_observed_zero_cell_fraction_q,lr_valid_rate,lr_median_elapsed_ms,lr_p90_elapsed_ms,lr_median_iterations,lr_max_constraint_residual
4x4_mild_n1000,4x4,4,mild,1000,alternative,750,0.9890934059762755,0.03125,0.0625,0.0,0.027083333333333334,1.0,39.966916432604194,56.081254221498966,44.0,9.674421652672294e-09
4x4_mild_n1000,4x4,4,mild,1000,equal_mi_null,750,2.3516684160532955,0.0,0.0625,0.0,0.006583333333333333,1.0,37.73272910621017,47.51879998948425,38.0,8.777221768840882e-09
4x4_strong_n25,4x4,4,strong,25,alternative,750,0.00020110710705100522,0.9375,0.9375,0.735,0.7436666666666667,1.0,54.34783303644508,219.67041185125717,83.0,9.863336949489723e-09
4x4_strong_n25,4x4,4,strong,25,equal_mi_null,750,0.001569358129540615,0.9375,0.9375,0.7295,0.73625,1.0,50.814916961826384,206.67284997180107,75.0,9.966682368300894e-09
4x4_strong_n50,4x4,4,strong,50,alternative,750,0.00040221421410201045,0.65625,0.9375,0.5998333333333333,0.627,1.0,30.943250050768256,147.83219168893993,44.0,9.099193343242717e-09
4x4_strong_n50,4x4,4,strong,50,equal_mi_null,750,0.00313871625908123,0.6875,0.9375,0.5958333333333333,0.6109166666666667,1.0,34.65654153842479,136.05494999792427,53.0,7.425313988673743e-09
4x4_strong_n75,4x4,4,strong,75,alternative,750,0.0006033213211530157,0.625,0.9375,0.5125833333333333,0.55775,1.0,33.46977091860026,134.87501223571599,51.0,8.412669130763994e-09
4x4_strong_n75,4x4,4,strong,75,equal_mi_null,750,0.004708074388621845,0.59375,0.9375,0.5126666666666667,0.5301666666666667,1.0,34.32387497741729,121.48714512586594,54.0,9.510704654380753e-09
4x4_strong_n100,4x4,4,strong,100,alternative,750,0.0008044284282040209,0.5625,0.9375,0.45216666666666666,0.50375,1.0,35.01312551088631,121.61651297938079,51.5,5.279108997169324e-09
4x4_strong_n100,4x4,4,strong,100,equal_mi_null,750,0.00627743251816246,0.5,0.9375,0.44216666666666665,0.4725,1.0,35.12679203413427,91.4713457459584,52.0,6.452795270339706e-09
4x4_strong_n150,4x4,4,strong,150,alternative,750,0.0012066426423060315,0.53125,0.9375,0.36433333333333334,0.4355833333333333,1.0,38.883229019120336,113.15274131484331,61.0,2.428199447068735e-09
4x4_strong_n150,4x4,4,strong,150,equal_mi_null,750,0.00941614877724369,0.5,0.9375,0.36383333333333334,0.40575,1.0,36.581604508683085,64.71224979031832,50.5,8.553561081647842e-09
4x4_strong_n250,4x4,4,strong,250,alternative,750,0.0020110710705100523,0.375,0.65625,0.2624166666666667,0.35733333333333334,1.0,42.68052091356367,105.54654998704797,62.0,2.4973841605824276e-09
4x4_strong_n250,4x4,4,strong,250,equal_mi_null,750,0.015693581295406153,0.40625,0.6875,0.2594166666666667,0.33125,1.0,38.75554143451154,57.18098736833782,50.0,1.7606905378109161e-09
4x4_strong_n500,4x4,4,strong,500,alternative,750,0.004022142141020105,0.28125,0.5625,0.15033333333333335,0.2584166666666667,1.0,48.33002085797489,88.91964526847008,62.0,1.359142950962955e-09
4x4_strong_n500,4x4,4,strong,500,equal_mi_null,750,0.031387162590812305,0.3125,0.5,0.15033333333333335,0.24225,1.0,41.06824996415526,55.96071670297534,45.5,8.532905285130177e-10
4x4_strong_n1000,4x4,4,strong,1000,alternative,750,0.00804428428204021,0.09375,0.40625,0.05525,0.19908333333333333,1.0,50.33670784905553,82.74063733406366,52.0,8.278329431676834e-09
4x4_strong_n1000,4x4,4,strong,1000,equal_mi_null,750,0.06277432518162461,0.09375,0.40625,0.05408333333333333,0.17125,1.0,43.33502089139074,54.86480831168592,46.0,2.6863444801961123e-10
4x4_ultra_n25,4x4,4,ultra,25,alternative,750,9.560598166748438e-08,0.9375,0.9375,0.8225,0.83875,1.0,55.17820792738348,225.59235407970846,72.0,9.718562477565099e-09
4x4_ultra_n25,4x4,4,ultra,25,equal_mi_null,750,7.822644035215687e-05,0.9375,0.9375,0.8260833333333333,0.8286666666666667,1.0,47.967979102395475,220.6516415579245,64.5,9.775484838270287e-09
4x4_ultra_n50,4x4,4,ultra,50,alternative,750,1.9121196333496876e-07,0.9375,0.9375,0.7341666666666666,0.7639166666666667,1.0,36.5299170371145,188.0760334664956,55.5,9.979388024272673e-09
4x4_ultra_n50,4x4,4,ultra,50,equal_mi_null,750,0.00015645288070431374,0.9375,0.9375,0.74275,0.7425,1.0,41.860542143695056,185.56800009682777,63.0,9.984540338611736e-09
4x4_ultra_n75,4x4,4,ultra,75,alternative,750,2.8681794500245315e-07,0.78125,0.9375,0.6775833333333333,0.7050833333333333,1.0,37.51404187642038,166.07300033792853,61.0,9.98569756743839e-09
4x4_ultra_n75,4x4,4,ultra,75,equal_mi_null,750,0.00023467932105647061,0.8125,0.9375,0.6779166666666666,0.67775,1.0,35.84108303766698,156.3790920190513,60.0,9.201015532811496e-09
4x4_ultra_n100,4x4,4,ultra,100,alternative,750,3.8242392666993753e-07,0.71875,0.9375,0.6145,0.6578333333333334,1.0,34.138583461754024,135.02179617062214,55.0,9.992529699520691e-09
4x4_ultra_n100,4x4,4,ultra,100,equal_mi_null,750,0.0003129057614086275,0.65625,0.9375,0.6221666666666666,0.6288333333333334,1.0,34.31466699112207,128.75755827408287,51.0,9.489599737955157e-09
4x4_ultra_n150,4x4,4,ultra,150,alternative,750,5.736358900049063e-07,0.65625,0.9375,0.5384166666666667,0.59025,1.0,34.292666940018535,105.36522979382426,44.0,2.3178966662706912e-09
4x4_ultra_n150,4x4,4,ultra,150,equal_mi_null,750,0.00046935864211294123,0.625,0.9375,0.5341666666666667,0.5548333333333333,1.0,35.05970851983875,85.73742029257119,40.0,5.170736921966679e-09
4x4_ultra_n250,4x4,4,ultra,250,alternative,750,9.560598166748438e-07,0.59375,0.9375,0.42925,0.5165,1.0,38.01456245128065,99.45674182381484,40.0,2.279300678753593e-09
4x4_ultra_n250,4x4,4,ultra,250,equal_mi_null,750,0.0007822644035215688,0.59375,0.9375,0.42733333333333334,0.47191666666666665,1.0,38.13339560292661,61.390162096358836,41.5,2.1989511600484235e-09
4x4_ultra_n500,4x4,4,ultra,500,alternative,750,1.9121196333496876e-06,0.375,0.71875,0.30466666666666664,0.4369166666666667,1.0,40.972291491925716,98.12527087051421,42.0,2.990020980808694e-09
4x4_ultra_n500,4x4,4,ultra,500,equal_mi_null,750,0.0015645288070431375,0.375,0.65625,0.30433333333333334,0.3745,1.0,42.510833009146154,57.25052116904408,42.0,4.891477466129057e-09
4x4_ultra_n1000,4x4,4,ultra,1000,alternative,750,3.824239266699375e-06,0.34375,0.59375,0.19008333333333333,0.38108333333333333,1.0,50.31106248497963,104.52143335714936,71.0,2.364639956065062e-09
4x4_ultra_n1000,4x4,4,ultra,1000,equal_mi_null,750,0.003129057614086275,0.3125,0.625,0.19175,0.29091666666666666,1.0,47.888937522657216,60.68782939109951,44.0,1.9692575695118286e-09
5x5_balanced_n25,5x5,5,balanced,25,alternative,500,0.26122062692837567,0.48,1.0,0.37952,0.39752,1.0,80.6593329180032,242.3901913454756,116.0,6.009712782972798e-09
5x5_balanced_n25,5x5,5,balanced,25,equal_mi_null,500,0.4370504434309654,0.48,1.0,0.3804,0.37696,1.0,82.19227101653814,260.41899239644414,121.0,9.854123073083088e-09
5x5_balanced_n50,5x5,5,balanced,50,alternative,500,0.5224412538567513,0.08,1.0,0.15696,0.18848,1.0,52.249416476115584,132.8349287854508,72.0,6.687629755530722e-09
5x5_balanced_n50,5x5,5,balanced,50,equal_mi_null,500,0.8741008868619308,0.08,1.0,0.16112,0.16056,1.0,42.88329149130732,114.66570340562612,60.0,7.718722300209535e-09
5x5_balanced_n75,5x5,5,balanced,75,alternative,500,0.7836618807851271,0.04,0.96,0.07496,0.10192,1.0,49.798874533735216,90.81858391873541,58.0,4.008392839871533e-09
5x5_balanced_n75,5x5,5,balanced,75,equal_mi_null,500,1.3111513302928963,0.0,1.0,0.07272,0.07408,1.0,45.29602103866637,77.54043326713146,55.5,8.235388621047335e-09
5x5_balanced_n100,5x5,5,balanced,100,alternative,500,1.0448825077135027,0.0,0.72,0.03368,0.062,1.0,51.06450000312179,74.68081284314394,60.0,9.980915649521194e-09
5x5_balanced_n100,5x5,5,balanced,100,equal_mi_null,500,1.7482017737238615,0.0,0.76,0.0332,0.03448,1.0,47.06245847046375,65.04032879602164,57.0,9.354320137933136e-09
5x5_balanced_n150,5x5,5,balanced,150,alternative,500,1.5673237615702542,0.0,0.28,0.00936,0.02576,1.0,52.95712512452155,67.8344664629549,60.0,9.997672287265225e-09
5x5_balanced_n150,5x5,5,balanced,150,equal_mi_null,500,2.6223026605857926,0.0,0.24,0.0092,0.00976,1.0,46.78460455033928,61.89240466337651,49.0,9.984499754756015e-09
5x5_balanced_n250,5x5,5,balanced,250,alternative,500,2.612206269283757,0.0,0.08,0.00096,0.00648,1.0,55.11002102866769,71.78813358768822,59.0,9.995775096527382e-09
5x5_balanced_n250,5x5,5,balanced,250,equal_mi_null,500,4.370504434309654,0.0,0.08,0.00104,0.00096,1.0,52.40939557552338,68.75106696970762,56.0,9.991844684975604e-09
5x5_balanced_n500,5x5,5,balanced,500,alternative,500,5.224412538567514,0.0,0.0,8e-05,0.0004,1.0,58.742833556607366,69.08534162212165,62.0,9.99775379151302e-09
5x5_balanced_n500,5x5,5,balanced,500,equal_mi_null,500,8.741008868619309,0.0,0.0,0.0,0.0,1.0,58.157875086180866,70.32482516951859,60.0,9.965397500255602e-09
5x5_balanced_n1000,5x5,5,balanced,1000,alternative,500,10.448825077135028,0.0,0.0,0.0,0.0,1.0,67.32189597096294,76.388921122998,65.0,9.131558925679073e-09
5x5_balanced_n1000,5x5,5,balanced,1000,equal_mi_null,500,17.482017737238618,0.0,0.0,0.0,0.0,1.0,65.46454143244773,75.05667910445482,64.0,9.826085410613583e-09
5x5_mild_n25,5x5,5,mild,25,alternative,500,0.01710843185416683,0.8,0.96,0.63392,0.64728,1.0,35.86472838651389,257.4154370231554,42.0,7.188958706105808e-09
5x5_mild_n25,5x5,5,mild,25,equal_mi_null,500,0.03787799600543367,0.78,0.96,0.63224,0.644,0.998,33.94891717471182,270.78180834650993,41.0,6.64676313988366e-09
5x5_mild_n50,5x5,5,mild,50,alternative,500,0.03421686370833366,0.62,0.96,0.46672,0.49008,1.0,37.091000471264124,229.56055463291705,44.0,3.6240640488571785e-09
5x5_mild_n50,5x5,5,mild,50,equal_mi_null,500,0.07575599201086734,0.6,0.96,0.45944,0.47824,1.0,34.9864789750427,209.3784416792916,44.0,9.498620445747008e-09
5x5_mild_n75,5x5,5,mild,75,alternative,500,0.05132529556250049,0.5,0.96,0.36176,0.39832,1.0,42.811353923752904,195.83720813971016,50.0,5.847954398507937e-09
5x5_mild_n75,5x5,5,mild,75,equal_mi_null,500,0.11363398801630102,0.54,0.96,0.35904,0.39448,1.0,40.934500051662326,173.0974993668497,50.0,3.099302425813022e-09
5x5_mild_n100,5x5,5,mild,100,alternative,500,0.06843372741666733,0.48,0.88,0.29184,0.33576,1.0,46.19581205770373,168.52004949469122,58.0,3.121453179266709e-09
5x5_mild_n100,5x5,5,mild,100,equal_mi_null,500,0.15151198402173469,0.48,0.88,0.28736,0.32696,1.0,44.825541554018855,147.43263302370906,55.0,2.5807545545042387e-09
5x5_mild_n150,5x5,5,mild,150,alternative,500,0.10265059112500098,0.28,0.74,0.1936,0.2476,1.0,52.99927107989788,147.39985452033582,66.0,4.240762990770364e-09
5x5_mild_n150,5x5,5,mild,150,equal_mi_null,500,0.22726797603260204,0.28,0.72,0.20144,0.23856,1.0,48.97529154550284,131.65640395600352,57.0,5.5128271808646545e-09
5x5_mild_n250,5x5,5,mild,250,alternative,500,0.1710843185416683,0.08,0.62,0.1004,0.15376,1.0,61.762937577441335,126.63382024038586,76.0,2.4522329722387326e-09
5x5_mild_n250,5x5,5,mild,250,equal_mi_null,500,0.37877996005433673,0.06,0.6,0.10024,0.14088,1.0,52.117291954346,101.96892013773325,59.0,3.788291000339505e-09
5x5_mild_n500,5x5,5,mild,500,alternative,500,0.3421686370833366,0.04,0.48,0.01912,0.07752,1.0,68.4248540783301,106.2679747119546,80.0,9.541568660176303e-09
5x5_mild_n500,5x5,5,mild,500,equal_mi_null,500,0.7575599201086735,0.02,0.48,0.01864,0.05304,1.0,57.65602097380906,73.30366282258183,66.0,7.4544442008051e-09
5x5_mild_n1000,5x5,5,mild,1000,alternative,500,0.6843372741666732,0.02,0.1,0.0008,0.0324,1.0,73.24047910515219,93.53602146729828,115.0,9.918883991932859e-09
5x5_mild_n1000,5x5,5,mild,1000,equal_mi_null,500,1.515119840217347,0.0,0.08,0.00144,0.01544,1.0,63.25506302528083,78.86021670419723,58.0,9.984285398445536e-09
5x5_strong_n25,5x5,5,strong,25,alternative,500,0.00020763433465661448,0.96,0.96,0.82392,0.83144,1.0,72.22185400314629,290.2378377737478,90.0,9.76291013657371e-09
5x5_strong_n25,5x5,5,strong,25,equal_mi_null,500,0.001371826959957612,0.96,0.96,0.82344,0.82408,0.998,80.61641687527299,276.6483830753714,99.0,9.990617347299668e-09
5x5_strong_n50,5x5,5,strong,50,alternative,500,0.00041526866931322897,0.88,0.96,0.71776,0.73856,1.0,35.14643746893853,220.6052578287199,52.0,6.839737748398633e-09
5x5_strong_n50,5x5,5,strong,50,equal_mi_null,500,0.002743653919915224,0.86,0.96,0.72256,0.72584,1.0,37.78077056631446,202.64326229225847,55.0,9.628253125337771e-09
5x5_strong_n75,5x5,5,strong,75,alternative,500,0.0006229030039698434,0.74,0.96,0.65496,0.66728,1.0,35.380708519369364,169.7647544788198,44.0,3.513894675233331e-09
5x5_strong_n75,5x5,5,strong,75,equal_mi_null,500,0.0041154808798728355,0.72,0.96,0.6496,0.65568,1.0,38.18985400721431,158.22886314708742,47.0,5.439233979886993e-09
5x5_strong_n100,5x5,5,strong,100,alternative,500,0.0008305373386264579,0.72,0.96,0.59184,0.62592,1.0,36.90616704989225,133.99082913529128,44.0,8.815916024973447e-09
5x5_strong_n100,5x5,5,strong,100,equal_mi_null,500,0.005487307839830448,0.7,0.96,0.59304,0.604,1.0,40.40885402355343,117.93249601032596,44.0,4.490578034421766e-09
5x5_strong_n150,5x5,5,strong,150,alternative,500,0.0012458060079396868,0.62,0.96,0.5084,0.54848,1.0,40.36560456734151,99.84922923613343,46.0,2.236451759896063e-09
5x5_strong_n150,5x5,5,strong,150,equal_mi_null,500,0.008230961759745671,0.6,0.96,0.51688,0.53136,1.0,42.929771123453975,81.6562044201419,45.0,8.021134423330523e-09
5x5_strong_n250,5x5,5,strong,250,alternative,500,0.0020763433465661447,0.54,0.88,0.41176,0.45824,1.0,47.922041616402566,121.01224598009141,52.0,2.2916901154523828e-09
5x5_strong_n250,5x5,5,strong,250,equal_mi_null,500,0.01371826959957612,0.52,0.86,0.41224,0.45368,1.0,44.48202101048082,63.007283955812454,48.0,9.147393557895622e-09
5x5_strong_n500,5x5,5,strong,500,alternative,500,0.0041526866931322895,0.48,0.72,0.28136,0.34776,1.0,59.53672912437469,138.49851682316515,54.0,4.317896554195677e-09
5x5_strong_n500,5x5,5,strong,500,equal_mi_null,500,0.02743653919915224,0.48,0.7,0.28128,0.3388,1.0,51.101583521813154,63.307645707391195,50.0,4.0190599459588583e-10
5x5_strong_n1000,5x5,5,strong,1000,alternative,500,0.008305373386264579,0.28,0.58,0.15952,0.24568,1.0,72.76579202152789,122.91904583107682,58.5,4.1234768377584885e-10
5x5_strong_n1000,5x5,5,strong,1000,equal_mi_null,500,0.05487307839830448,0.28,0.58,0.15928,0.23496,1.0,58.859604061581194,70.93071292620152,52.0,2.0784144544316874e-10
5x5_ultra_n25,5x5,5,ultra,25,alternative,500,2.620226085880106e-07,0.96,0.96,0.88576,0.89536,1.0,81.28104137722403,317.9928962374106,80.5,9.976070397717252e-09
5x5_ultra_n25,5x5,5,ultra,25,equal_mi_null,500,8.233049895644755e-05,0.96,0.96,0.88816,0.88432,1.0,76.03060454130173,277.3349122609943,78.0,9.987769070129993e-09
5x5_ultra_n50,5x5,5,ultra,50,alternative,500,5.240452171760212e-07,0.96,0.96,0.83024,0.83568,1.0,47.34545841347426,231.17846252862373,62.0,9.992040094636279e-09
5x5_ultra_n50,5x5,5,ultra,50,equal_mi_null,500,0.0001646609979128951,0.96,0.96,0.81936,0.83064,1.0,57.66041646711528,229.2018922744319,73.0,9.996632374968326e-09
5x5_ultra_n75,5x5,5,ultra,75,alternative,500,7.860678257640318e-07,0.96,0.96,0.76848,0.7944,1.0,42.68154199235141,218.61056284978986,59.0,8.602102002930323e-09
5x5_ultra_n75,5x5,5,ultra,75,equal_mi_null,500,0.00024699149686934266,0.96,0.96,0.77488,0.77968,0.998,46.29566706717014,228.74634973704804,60.0,9.995792027428507e-09
5x5_ultra_n100,5x5,5,ultra,100,alternative,500,1.0480904343520423e-06,0.88,0.96,0.73408,0.76016,1.0,37.37143753096461,194.33925377670684,57.0,8.854332669838705e-09
5x5_ultra_n100,5x5,5,ultra,100,equal_mi_null,500,0.0003293219958257902,0.84,0.96,0.73304,0.7356,1.0,40.48245842568576,188.8578541344032,58.0,5.1918716131860165e-09
5x5_ultra_n150,5x5,5,ultra,150,alternative,500,1.5721356515280636e-06,0.78,0.96,0.66416,0.6996,1.0,39.66818796470761,144.01825414970526,56.0,9.25530807549535e-09
5x5_ultra_n150,5x5,5,ultra,150,equal_mi_null,500,0.0004939829937386853,0.74,0.96,0.65848,0.6664,1.0,39.603395969606936,113.21195764467129,51.0,4.601149156124862e-09
5x5_ultra_n250,5x5,5,ultra,250,alternative,500,2.620226085880106e-06,0.7,0.96,0.5716,0.62456,1.0,43.40260406024754,98.3256875537336,41.0,1.0796862848216904e-09
5x5_ultra_n250,5x5,5,ultra,250,equal_mi_null,500,0.0008233049895644755,0.68,0.96,0.56776,0.58968,1.0,42.770812404341996,76.02357484865934,43.0,1.97040475602428e-09
5x5_ultra_n500,5x5,5,ultra,500,alternative,500,5.240452171760212e-06,0.54,0.88,0.45224,0.52488,1.0,51.131791551597416,102.35665861982855,45.0,4.559131724923837e-09
5x5_ultra_n500,5x5,5,ultra,500,equal_mi_null,500,0.001646609979128951,0.52,0.84,0.44376,0.48288,1.0,47.69827052950859,65.43403782416135,46.0,2.1656883855691866e-09
5x5_ultra_n1000,5x5,5,ultra,1000,alternative,500,1.0480904343520425e-05,0.46,0.7,0.32632,0.44344,1.0,60.79685396980494,137.25136269349605,48.0,1.189504911236483e-09
5x5_ultra_n1000,5x5,5,ultra,1000,equal_mi_null,500,0.003293219958257902,0.48,0.68,0.32296,0.3848,1.0,62.80202104244381,83.87050784658642,49.0,1.0472869238498106e-09
8x8_balanced_n25,8x8,8,balanced,25,alternative,250,0.07993091499640285,1.0,1.0,0.679625,0.6840625,0.996,165.8630829770118,1164.71889144741,48.0,8.255209182905787e-09
8x8_balanced_n25,8x8,8,balanced,25,equal_mi_null,250,0.14728262495730696,1.0,1.0,0.682,0.6801875,1.0,149.69591645058244,1099.6802622685207,45.0,8.012865815310022e-09
8x8_balanced_n50,8x8,8,balanced,50,alternative,250,0.1598618299928057,0.8125,1.0,0.47175,0.48525,0.996,123.62449988722801,1055.9001080226153,45.0,4.378999940435335e-09
8x8_balanced_n50,8x8,8,balanced,50,equal_mi_null,250,0.2945652499146139,0.875,1.0,0.4676875,0.465125,0.992,112.52666695509106,930.4740250343457,44.0,7.343390007186201e-09
8x8_balanced_n75,8x8,8,balanced,75,alternative,250,0.23979274498920858,0.328125,1.0,0.329375,0.349625,0.992,136.27987448126078,1043.0755704641344,52.0,2.0239541154154495e-09
8x8_balanced_n75,8x8,8,balanced,75,equal_mi_null,250,0.44184787487192084,0.3125,1.0,0.3285,0.32825,0.996,130.80099993385375,892.6640999969098,52.0,3.112232416224714e-09
8x8_balanced_n100,8x8,8,balanced,100,alternative,250,0.3197236599856114,0.15625,1.0,0.234375,0.258875,1.0,141.90608344506472,778.435879596509,55.0,5.019681226237083e-09
8x8_balanced_n100,8x8,8,balanced,100,equal_mi_null,250,0.5891304998292278,0.125,1.0,0.23325,0.2325,1.0,135.42245898861438,613.051549391821,54.0,2.976040414104375e-09
8x8_balanced_n150,8x8,8,balanced,150,alternative,250,0.47958548997841716,0.0625,0.984375,0.1185625,0.150125,1.0,174.68704201746732,450.0704131321981,66.0,5.570463923465496e-09
8x8_balanced_n150,8x8,8,balanced,150,equal_mi_null,250,0.8836957497438417,0.03125,1.0,0.1255,0.1219375,1.0,168.2888544164598,400.4237131448462,66.0,6.6376894536368525e-09
8x8_balanced_n250,8x8,8,balanced,250,alternative,250,0.7993091499640286,0.015625,0.8125,0.0395625,0.0625625,1.0,203.012416488491,328.43244140967727,75.5,3.477134996598963e-09
8x8_balanced_n250,8x8,8,balanced,250,equal_mi_null,250,1.4728262495730695,0.0,0.875,0.0381875,0.039,1.0,192.23943748511374,276.85406238306314,73.0,4.697222888427888e-09
8x8_balanced_n500,8x8,8,balanced,500,alternative,250,1.5986182999280572,0.0,0.15625,0.0035,0.0138125,1.0,236.75429192371666,297.0211291918531,86.5,9.989789828690476e-09
8x8_balanced_n500,8x8,8,balanced,500,equal_mi_null,250,2.945652499146139,0.0,0.125,0.0035625,0.00325,1.0,207.00964552816004,241.43126299604774,77.5,9.998377265008074e-09
8x8_balanced_n1000,8x8,8,balanced,1000,alternative,250,3.1972365998561143,0.0,0.015625,0.00025,0.0015,1.0,348.7751670181751,425.9129372658208,127.5,9.999839414853717e-09
8x8_balanced_n1000,8x8,8,balanced,1000,equal_mi_null,250,5.891304998292278,0.0,0.0,0.0,0.000125,1.0,302.610959042795,364.78990451432765,113.0,9.996888608587717e-09
8x8_mild_n25,8x8,8,mild,25,alternative,250,0.007265508211726527,0.984375,0.984375,0.835,0.8399375,0.968,127.89979157969356,1140.3782631037757,46.0,9.707125436797526e-09
8x8_mild_n25,8x8,8,mild,25,equal_mi_null,250,0.014949090544238812,0.984375,0.984375,0.834875,0.836,0.98,142.36674993298948,1177.922933595255,51.0,9.46615985597532e-09
8x8_mild_n50,8x8,8,mild,50,alternative,250,0.014531016423453055,0.84375,0.984375,0.7375,0.745375,0.988,112.6625828910619,791.2231750786308,39.0,5.4435406182662405e-09
8x8_mild_n50,8x8,8,mild,50,equal_mi_null,250,0.029898181088477624,0.828125,0.984375,0.739125,0.7445,0.98,109.38495793379843,490.4349578078835,40.0,5.478044573514751e-09
8x8_mild_n75,8x8,8,mild,75,alternative,250,0.02179652463517958,0.7890625,0.984375,0.6649375,0.6691875,0.992,120.07327110040933,332.71626664791273,45.0,4.807105102866416e-09
8x8_mild_n75,8x8,8,mild,75,equal_mi_null,250,0.044847271632716436,0.765625,0.984375,0.6615625,0.6716875,1.0,117.0944165205583,261.35957858059544,45.5,7.990110684197305e-09
8x8_mild_n100,8x8,8,mild,100,alternative,250,0.02906203284690611,0.7734375,0.984375,0.605625,0.6138125,1.0,140.00029140152037,259.66235380619764,50.0,2.714535485281999e-09
8x8_mild_n100,8x8,8,mild,100,equal_mi_null,250,0.05979636217695525,0.765625,0.984375,0.6049375,0.6133125,0.996,137.57637492381036,181.9550335407258,52.0,4.193801916851925e-09
8x8_mild_n150,8x8,8,mild,150,alternative,250,0.04359304927035916,0.7265625,0.9765625,0.5190625,0.5303125,1.0,160.551666514948,346.2486996548249,57.0,1.6897374610636007e-09
8x8_mild_n150,8x8,8,mild,150,equal_mi_null,250,0.08969454326543287,0.75,0.9765625,0.521625,0.536875,1.0,160.44454195071012,223.7723209429532,57.0,2.8207114699529967e-09
8x8_mild_n250,8x8,8,mild,250,alternative,250,0.07265508211726528,0.6171875,0.84375,0.398625,0.409,1.0,184.1860628919676,578.2024328364058,66.0,8.600007095349582e-09
8x8_mild_n250,8x8,8,mild,250,equal_mi_null,250,0.14949090544238813,0.640625,0.828125,0.394125,0.410625,1.0,189.21731249429286,255.02869200427085,64.5,4.362390781942338e-09
8x8_mild_n500,8x8,8,mild,500,alternative,250,0.14531016423453055,0.2890625,0.7734375,0.22475,0.2465625,1.0,216.7709789937362,714.3009622115642,77.0,2.4901993800341415e-09
8x8_mild_n500,8x8,8,mild,500,equal_mi_null,250,0.29898181088477627,0.3046875,0.765625,0.2260625,0.2444375,1.0,214.2666670260951,300.3954540006816,73.0,1.295725485239707e-09
8x8_mild_n1000,8x8,8,mild,1000,alternative,250,0.2906203284690611,0.0390625,0.671875,0.0779375,0.1123125,1.0,287.1997085167095,598.2601163908838,122.5,1.2688098904867218e-09
8x8_mild_n1000,8x8,8,mild,1000,equal_mi_null,250,0.5979636217695525,0.0234375,0.703125,0.078875,0.0993125,1.0,264.4180834759027,342.07177525386214,83.0,1.580928762900946e-09
8x8_strong_n25,8x8,8,strong,25,alternative,250,0.00012825278307567232,0.984375,0.984375,0.926625,0.9291875,1.0,275.56566649582237,902.3769289487973,81.5,9.987781566210552e-09
8x8_strong_n25,8x8,8,strong,25,equal_mi_null,250,0.0007268261979902788,0.984375,0.984375,0.928625,0.9273125,1.0,316.4857500232756,941.7730163550004,111.0,9.973575315451455e-09
8x8_strong_n50,8x8,8,strong,50,alternative,250,0.00025650556615134463,0.984375,0.984375,0.8769375,0.882625,1.0,161.86406300403178,747.377620753832,59.0,9.883939708354994e-09
