configuration_id,experiment,population_pair_id,purpose,power_family,calibration_key,n_p,n_q,sample_size_ratio_q_over_p,u_p,v_p,u_q,v_q,association_direction_p,association_direction_q,association_delta_p,association_delta_q,true_mi_p,true_mi_q,true_delta_p_minus_q,effect_delta_i_q_minus_p,minimum_probability_p,minimum_probability_q,minimum_expected_p,minimum_expected_q,minimum_expected_either,probability_p_json,probability_q_json,expected_p_json,expected_q_json,population_variance_p,population_variance_q
PM_C3_C3_same_balanced_i0p005_n1000_di0p005,PM,C3_C3_same_balanced_i0p005_n1000,Mirrored alternative for Near-zero MI with identical balanced margins,mirrored,mirror_C3_C3_same_balanced_i0p005_n1000,1000,1000,1.0,0.5,0.5,0.5,0.5,1,1,0.0249791440368715,0.035296285136751,0.005000000000004778,0.01000000000000223,-0.004999999999997451,0.005,0.22502085596312849,0.214703714863249,225.0208559631285,214.703714863249,214.703714863249,"[[0.2749791440368715, 0.22502085596312849], [0.22502085596312849, 0.2749791440368715]]","[[0.285296285136751, 0.214703714863249], [0.214703714863249, 0.285296285136751]]","[[274.9791440368715, 225.0208559631285], [225.0208559631285, 274.9791440368715]]","[[285.296285136751, 214.703714863249], [214.703714863249, 285.296285136751]]",0.009949944249177516,0.019799552417696594
PM_C4_C4_s0p1_i0p0001_n100_di0p005,PM,C4_C4_s0p1_i0p0001_n100,Mirrored alternative for Rare-cell breakdown ladder,mirrored,mirror_C4_C4_s0p1_i0p0001_n100,100,100,1.0,0.1,0.1,0.05,0.2,1,1,0.0012936370796139292,0.009546573014213721,0.00010000000000010001,0.005099999999999771,-0.004999999999999671,0.005,0.01129363707961393,0.019546573014213725,1.129363707961393,1.9546573014213724,1.129363707961393,"[[0.811293637079614, 0.08870636292038608], [0.08870636292038608, 0.01129363707961393]]","[[0.7695465730142137, 0.18045342698578629], [0.030453426985786285, 0.019546573014213725]]","[[81.1293637079614, 8.870636292038608], [8.870636292038608, 1.129363707961393]]","[[76.95465730142136, 18.04534269857863], [3.0453426985786285, 1.9546573014213724]]",0.00020638766237616996,0.011617915062857302
PM_C4_C4_s0p05_i0p0001_n500_di0p005,PM,C4_C4_s0p05_i0p0001_n500,Mirrored alternative for Rare-cell breakdown ladder,mirrored,mirror_C4_C4_s0p05_i0p0001_n500,500,500,1.0,0.05,0.05,0.025,0.1,1,1,0.0006978678790502512,0.0057510061192816335,9.999999999987796e-05,0.005099999999995941,-0.004999999999996063,0.005,0.003197867879050252,0.008251006119281635,1.5989339395251259,4.125503059640818,1.5989339395251259,"[[0.9031978678790502, 0.046802132120949747], [0.046802132120949747, 0.003197867879050252]]","[[0.8832510061192815, 0.09174899388071837], [0.01674899388071837, 0.008251006119281635]]","[[451.5989339395251, 23.401066060474875], [23.401066060474875, 1.5989339395251259]]","[[441.6255030596408, 45.87449694035919], [8.374496940359185, 4.125503059640818]]",0.00021486218983912916,0.013573936393148456
PCAL_PCAL_mirror_C1_N0_n10_mirror_C1_N0_n10,PCAL,PCAL_mirror_C1_N0_n10,Mirrored alternative for Identical-population control size-adjustment null,mirrored,mirror_C1_N0_n10,10,10,1.0,0.5,0.5,0.5,0.5,1,1,0.10989731308070477,0.10989731308070477,0.09999999999999987,0.09999999999999987,0.0,0.0,0.14010268691929523,0.14010268691929523,1.4010268691929522,1.4010268691929522,1.4010268691929522,"[[0.3598973130807048, 0.14010268691929523], [0.14010268691929523, 0.3598973130807048]]","[[0.3598973130807048, 0.14010268691929523], [0.14010268691929523, 0.3598973130807048]]","[[3.598973130807048, 1.4010268691929522], [1.4010268691929522, 3.598973130807048]]","[[3.598973130807048, 1.4010268691929522], [1.4010268691929522, 3.598973130807048]]",0.17952151361299074,0.17952151361299074
PCAL_PCAL_mirror_C1_N0_n50_mirror_C1_N0_n50,PCAL,PCAL_mirror_C1_N0_n50,Mirrored alternative for Identical-population control size-adjustment null,mirrored,mirror_C1_N0_n50,50,50,1.0,0.5,0.5,0.5,0.5,1,1,0.10989731308070477,0.10989731308070477,0.09999999999999987,0.09999999999999987,0.0,0.0,0.14010268691929523,0.14010268691929523,7.005134345964762,7.005134345964762,7.005134345964762,"[[0.3598973130807048, 0.14010268691929523], [0.14010268691929523, 0.3598973130807048]]","[[0.3598973130807048, 0.14010268691929523], [0.14010268691929523, 0.3598973130807048]]","[[17.994865654035237, 7.005134345964762], [7.005134345964762, 17.994865654035237]]","[[17.994865654035237, 7.005134345964762], [7.005134345964762, 17.994865654035237]]",0.17952151361299074,0.17952151361299074
PCAL_PCAL_mirror_C1_N0_n1000_mirror_C1_N0_n1000,PCAL,PCAL_mirror_C1_N0_n1000,Mirrored alternative for Identical-population control size-adjustment null,mirrored,mirror_C1_N0_n1000,1000,1000,1.0,0.5,0.5,0.5,0.5,1,1,0.10989731308070477,0.10989731308070477,0.09999999999999987,0.09999999999999987,0.0,0.0,0.14010268691929523,0.14010268691929523,140.10268691929522,140.10268691929522,140.10268691929522,"[[0.3598973130807048, 0.14010268691929523], [0.14010268691929523, 0.3598973130807048]]","[[0.3598973130807048, 0.14010268691929523], [0.14010268691929523, 0.3598973130807048]]","[[359.89731308070475, 140.10268691929522], [140.10268691929522, 359.89731308070475]]","[[359.89731308070475, 140.10268691929522], [140.10268691929522, 359.89731308070475]]",0.17952151361299074,0.17952151361299074
PCAL_PCAL_mirror_C1_N3_n50_mirror_C1_N3_n50,PCAL,PCAL_mirror_C1_N3_n50,Mirrored alternative for One skewed population size-adjustment null,mirrored,mirror_C1_N3_n50,50,50,1.0,0.3,0.4,0.1,0.3,1,1,0.05528109983181558,0.03540416313577941,0.03000000000000036,0.02999999999967884,3.2152058793144533e-13,0.0,0.1247189001681844,0.03459583686422058,6.23594500840922,1.729791843211029,1.729791843211029,"[[0.47528109983181555, 0.22471890016818438], [0.1247189001681844, 0.17528109983181558]]","[[0.6654041631357794, 0.2345958368642206], [0.03459583686422058, 0.0654041631357794]]","[[23.764054991590776, 11.23594500840922], [6.23594500840922, 8.764054991590779]]","[[33.270208156788975, 11.72979184321103], [1.729791843211029, 3.27020815678897]]",0.05919008954132609,0.06263681617027025
PCAL_PCAL_mirror_C1_N6_n100_mirror_C1_N6_n100,PCAL,PCAL_mirror_C1_N6_n100,Mirrored alternative for Sparse margins and opposite association size-adjustment null,mirrored,mirror_C1_N6_n100,100,100,1.0,0.1,0.1,0.05,0.2,1,-1,0.00991561441710613,-0.007573707638269657,0.004999999999999449,0.005000000000262572,-2.631228568361621e-13,0.0,0.019915614417106133,0.0024262923617303454,1.9915614417106133,0.24262923617303453,0.24262923617303453,"[[0.8199156144171061, 0.08008438558289388], [0.08008438558289388, 0.019915614417106133]]","[[0.7524262923617303, 0.19757370763826965], [0.047573707638269666, 0.0024262923617303454]]","[[81.99156144171062, 8.008438558289388], [8.008438558289388, 1.9915614417106133]]","[[75.24262923617303, 19.757370763826966], [4.757370763826967, 0.24262923617303453]]",0.01173091398450653,0.006649143852283176
PCAL_PCAL_mirror_C1_N6_n200_mirror_C1_N6_n200,PCAL,PCAL_mirror_C1_N6_n200,Mirrored alternative for Sparse margins and opposite association size-adjustment null,mirrored,mirror_C1_N6_n200,200,200,1.0,0.1,0.1,0.05,0.2,1,-1,0.00991561441710613,-0.007573707638269657,0.004999999999999449,0.005000000000262572,-2.631228568361621e-13,0.0,0.019915614417106133,0.0024262923617303454,3.9831228834212267,0.48525847234606906,0.48525847234606906,"[[0.8199156144171061, 0.08008438558289388], [0.08008438558289388, 0.019915614417106133]]","[[0.7524262923617303, 0.19757370763826965], [0.047573707638269666, 0.0024262923617303454]]","[[163.98312288342123, 16.016877116578776], [16.016877116578776, 3.9831228834212267]]","[[150.48525847234606, 39.51474152765393], [9.514741527653934, 0.48525847234606906]]",0.01173091398450653,0.006649143852283176
PCAL_PCAL_mirror_C1_N7_n1000_mirror_C1_N7_n1000,PCAL,PCAL_mirror_C1_N7_n1000,Mirrored alternative for Ultra-rare categories size-adjustment null,mirrored,mirror_C1_N7_n1000,1000,1000,1.0,0.005,0.005,0.002,0.01,1,1,0.00028036642602433033,0.0002599080495533352,0.0005000000000034421,0.000500000000002318,1.124100812432971e-15,0.0,0.00030536642602433035,0.0002799080495533352,0.30536642602433034,0.2799080495533352,0.2799080495533352,"[[0.9903053664260244, 0.00469463357397567], [0.00469463357397567, 0.00030536642602433035]]","[[0.9882799080495533, 0.009720091950446666], [0.0017200919504466647, 0.0002799080495533352]]","[[990.3053664260244, 4.69463357397567], [4.69463357397567, 0.30536642602433034]]","[[988.2799080495533, 9.720091950446665], [1.7200919504466647, 0.2799080495533352]]",0.0019439886454158286,0.0019896167517336767
