configuration_id,experiment,population_pair_id,purpose,power_family,calibration_key,n_p,n_q,sample_size_ratio_q_over_p,u_p,v_p,u_q,v_q,association_direction_p,association_direction_q,association_delta_p,association_delta_q,true_mi_p,true_mi_q,true_delta_p_minus_q,effect_delta_i_q_minus_p,minimum_probability_p,minimum_probability_q,minimum_expected_p,minimum_expected_q,minimum_expected_either,probability_p_json,probability_q_json,expected_p_json,expected_q_json,population_variance_p,population_variance_q,method,method_label,truth,replicates,valid_count,invalid_count,valid_rate,invalid_shared_statistic_count,invalid_reference_count,invalid_component_p_count,invalid_component_q_count,invalid_combined_df_count,reject_count_05,nonreject_count_05,false_positive_count_05,true_negative_count_05,true_positive_count_05,false_negative_count_05,false_positive_rate_05,true_negative_rate_05,true_positive_rate_05,false_negative_rate_05,nominal_rejection_rate_05,rejection_wilson_low_05,rejection_wilson_high_05,unconditional_rejection_rate_05,size_adjustment_p_threshold,size_adjusted_reject_count,size_adjusted_rejection_rate,size_adjusted_power,size_adjusted_fpr
PM_C1_N3_n50_di0p005,PM,C1_N3_n50,Mirrored alternative for One skewed population,mirrored,mirror_C1_N3_n50,50,50,1.0,0.3,0.4,0.1,0.3,1,1,0.05528109983181558,0.038258720270455855,0.03000000000000036,0.034999999999659415,-0.004999999999659055,0.005,0.1247189001681844,0.03174127972954414,6.23594500840922,1.587063986477207,1.587063986477207,"[[0.47528109983181555, 0.22471890016818438], [0.1247189001681844, 0.17528109983181558]]","[[0.6682587202704559, 0.23174127972954417], [0.03174127972954414, 0.06825872027045585]]","[[23.764054991590776, 11.23594500840922], [6.23594500840922, 8.764054991590779]]","[[33.412936013522796, 11.587063986477208], [1.587063986477207, 3.4129360135227924]]",0.05919008954132609,0.07249556775726887,simple_welch,Simple Welch,alternative,50000,50000,0,1.0,0,0,0,0,0,1655,48345,,,1655,48345,,,0.0331,0.9669,0.0331,0.031567440083609524,0.03470429748978707,0.0331,0.08540335232378383,2948,0.05896,0.05896,
PM_C1_N3_n50_di0p005,PM,C1_N3_n50,Mirrored alternative for One skewed population,mirrored,mirror_C1_N3_n50,50,50,1.0,0.3,0.4,0.1,0.3,1,1,0.05528109983181558,0.038258720270455855,0.03000000000000036,0.034999999999659415,-0.004999999999659055,0.005,0.1247189001681844,0.03174127972954414,6.23594500840922,1.587063986477207,1.587063986477207,"[[0.47528109983181555, 0.22471890016818438], [0.1247189001681844, 0.17528109983181558]]","[[0.6682587202704559, 0.23174127972954417], [0.03174127972954414, 0.06825872027045585]]","[[23.764054991590776, 11.23594500840922], [6.23594500840922, 8.764054991590779]]","[[33.412936013522796, 11.587063986477208], [1.587063986477207, 3.4129360135227924]]",0.05919008954132609,0.07249556775726887,expanded_welch,Expanded Welch,alternative,50000,49744,256,0.99488,0,256,6,250,256,1046,48698,,,1046,48698,,,0.02102766162753297,0.978972338372467,0.02102766162753297,0.019803317977440265,0.022325976427334044,0.02092,0.11299477716517894,2953,0.05936394339015761,0.05936394339015761,
PM_C1_N6_n100_di0p005,PM,C1_N6_n100,Mirrored alternative for Sparse margins and opposite association,mirrored,mirror_C1_N6_n100,100,100,1.0,0.1,0.1,0.05,0.2,1,-1,0.009915614417106516,-0.009688097621733702,0.00499999999999956,0.010000000000196296,-0.005000000000196736,0.005,0.019915614417106518,0.00031190237826629955,1.9915614417106517,0.031190237826629955,0.031190237826629955,"[[0.8199156144171066, 0.08008438558289349], [0.08008438558289349, 0.019915614417106518]]","[[0.7503119023782663, 0.1996880976217337], [0.04968809762173371, 0.00031190237826629955]]","[[81.99156144171066, 8.008438558289349], [8.008438558289349, 1.9915614417106517]]","[[75.03119023782662, 19.968809762173372], [4.968809762173371, 0.031190237826629955]]",0.011730913984507428,0.006605196361153879,normal_wald,Normal Wald,alternative,50000,49999,1,0.99998,1,0,0,0,0,4218,45781,,,4218,45781,,,0.08436168723374468,0.9156383127662553,0.08436168723374468,0.0819573640264036,0.08682987311033463,0.08436,0.038947424331091385,3272,0.06544130882617652,0.06544130882617652,
PM_C1_N6_n100_di0p005,PM,C1_N6_n100,Mirrored alternative for Sparse margins and opposite association,mirrored,mirror_C1_N6_n100,100,100,1.0,0.1,0.1,0.05,0.2,1,-1,0.009915614417106516,-0.009688097621733702,0.00499999999999956,0.010000000000196296,-0.005000000000196736,0.005,0.019915614417106518,0.00031190237826629955,1.9915614417106517,0.031190237826629955,0.031190237826629955,"[[0.8199156144171066, 0.08008438558289349], [0.08008438558289349, 0.019915614417106518]]","[[0.7503119023782663, 0.1996880976217337], [0.04968809762173371, 0.00031190237826629955]]","[[81.99156144171066, 8.008438558289349], [8.008438558289349, 1.9915614417106517]]","[[75.03119023782662, 19.968809762173372], [4.968809762173371, 0.031190237826629955]]",0.011730913984507428,0.006605196361153879,simple_welch,Simple Welch,alternative,50000,49999,1,0.99998,1,0,0,0,0,4069,45930,,,4069,45930,,,0.08138162763255265,0.9186183723674474,0.08138162763255265,0.07901704970046779,0.0838105261189148,0.08138,0.04125871375308972,3288,0.06576131522630453,0.06576131522630453,
PM_C1_N6_n100_di0p005,PM,C1_N6_n100,Mirrored alternative for Sparse margins and opposite association,mirrored,mirror_C1_N6_n100,100,100,1.0,0.1,0.1,0.05,0.2,1,-1,0.009915614417106516,-0.009688097621733702,0.00499999999999956,0.010000000000196296,-0.005000000000196736,0.005,0.019915614417106518,0.00031190237826629955,1.9915614417106517,0.031190237826629955,0.031190237826629955,"[[0.8199156144171066, 0.08008438558289349], [0.08008438558289349, 0.019915614417106518]]","[[0.7503119023782663, 0.1996880976217337], [0.04968809762173371, 0.00031190237826629955]]","[[81.99156144171066, 8.008438558289349], [8.008438558289349, 1.9915614417106517]]","[[75.03119023782662, 19.968809762173372], [4.968809762173371, 0.031190237826629955]]",0.011730913984507428,0.006605196361153879,expanded_welch,Expanded Welch,alternative,50000,49730,270,0.9946,1,269,3,266,269,492,49238,,,492,49238,,,0.009893424492258194,0.9901065755077418,0.009893424492258194,0.00906062310991864,0.010801937871593729,0.00984,0.1441988037744411,3263,0.06561431731349286,0.06561431731349286,
PM_C1_N6_n200_di0p005,PM,C1_N6_n200,Mirrored alternative for Sparse margins and opposite association,mirrored,mirror_C1_N6_n200,200,200,1.0,0.1,0.1,0.05,0.2,1,-1,0.009915614417106516,-0.009688097621733702,0.00499999999999956,0.010000000000196296,-0.005000000000196736,0.005,0.019915614417106518,0.00031190237826629955,3.9831228834213035,0.06238047565325991,0.06238047565325991,"[[0.8199156144171066, 0.08008438558289349], [0.08008438558289349, 0.019915614417106518]]","[[0.7503119023782663, 0.1996880976217337], [0.04968809762173371, 0.00031190237826629955]]","[[163.98312288342132, 16.016877116578698], [16.016877116578698, 3.9831228834213035]]","[[150.06238047565324, 39.937619524346744], [9.937619524346742, 0.06238047565325991]]",0.011730913984507428,0.006605196361153879,normal_wald,Normal Wald,alternative,50000,50000,0,1.0,0,0,0,0,0,10711,39289,,,10711,39289,,,0.21422,0.78578,0.21422,0.21064582778758695,0.21783808132298332,0.21422,0.006848968653273631,4316,0.08632,0.08632,
PM_C1_N6_n200_di0p005,PM,C1_N6_n200,Mirrored alternative for Sparse margins and opposite association,mirrored,mirror_C1_N6_n200,200,200,1.0,0.1,0.1,0.05,0.2,1,-1,0.009915614417106516,-0.009688097621733702,0.00499999999999956,0.010000000000196296,-0.005000000000196736,0.005,0.019915614417106518,0.00031190237826629955,3.9831228834213035,0.06238047565325991,0.06238047565325991,"[[0.8199156144171066, 0.08008438558289349], [0.08008438558289349, 0.019915614417106518]]","[[0.7503119023782663, 0.1996880976217337], [0.04968809762173371, 0.00031190237826629955]]","[[163.98312288342132, 16.016877116578698], [16.016877116578698, 3.9831228834213035]]","[[150.06238047565324, 39.937619524346744], [9.937619524346742, 0.06238047565325991]]",0.011730913984507428,0.006605196361153879,simple_welch,Simple Welch,alternative,50000,50000,0,1.0,0,0,0,0,0,10651,39349,,,10651,39349,,,0.21302,0.78698,0.21302,0.20945326836784112,0.2166308251185871,0.21302,0.007315337243498405,4314,0.08628,0.08628,
PM_C1_N6_n200_di0p005,PM,C1_N6_n200,Mirrored alternative for Sparse margins and opposite association,mirrored,mirror_C1_N6_n200,200,200,1.0,0.1,0.1,0.05,0.2,1,-1,0.009915614417106516,-0.009688097621733702,0.00499999999999956,0.010000000000196296,-0.005000000000196736,0.005,0.019915614417106518,0.00031190237826629955,3.9831228834213035,0.06238047565325991,0.06238047565325991,"[[0.8199156144171066, 0.08008438558289349], [0.08008438558289349, 0.019915614417106518]]","[[0.7503119023782663, 0.1996880976217337], [0.04968809762173371, 0.00031190237826629955]]","[[163.98312288342132, 16.016877116578698], [16.016877116578698, 3.9831228834213035]]","[[150.06238047565324, 39.937619524346744], [9.937619524346742, 0.06238047565325991]]",0.011730913984507428,0.006605196361153879,expanded_welch,Expanded Welch,alternative,50000,49999,1,0.99998,0,1,0,1,1,3228,46771,,,3228,46771,,,0.06456129122582452,0.9354387087741755,0.06456129122582452,0.06244048981232139,0.06674899763191972,0.06456,0.07476179062692381,4236,0.08472169443388868,0.08472169443388868,
PM_C1_N7_n1000_di0p005,PM,C1_N7_n1000,Mirrored alternative for Ultra-rare categories,mirrored,mirror_C1_N7_n1000,1000,1000,1.0,0.005,0.005,0.002,0.01,1,1,0.00028036642602389465,0.0014097252479409739,0.0005000000000022972,0.005499999999998187,-0.00499999999999589,0.005,0.00030536642602389466,0.0005702747520590261,0.30536642602389463,0.5702747520590261,0.30536642602389463,"[[0.990305366426024, 0.0046946335739761055], [0.0046946335739761055, 0.00030536642602389466]]","[[0.9894297252479409, 0.008570274752059027], [0.0005702747520590261, 0.001429725247940974]]","[[990.305366426024, 4.694633573976105], [4.694633573976105, 0.30536642602389463]]","[[989.429725247941, 8.570274752059028], [0.5702747520590261, 1.4297252479409739]]",0.0019439886454108233,0.027116067649349603,normal_wald,Normal Wald,alternative,50000,49903,97,0.99806,97,0,0,0,0,1643,48260,,,1643,48260,,,0.032923872312285836,0.9670761276877141,0.032923872312285836,0.03139390885450363,0.03452573988814861,0.03286,0.12169702390620075,7991,0.1601306534677274,0.1601306534677274,
PM_C1_N7_n1000_di0p005,PM,C1_N7_n1000,Mirrored alternative for Ultra-rare categories,mirrored,mirror_C1_N7_n1000,1000,1000,1.0,0.005,0.005,0.002,0.01,1,1,0.00028036642602389465,0.0014097252479409739,0.0005000000000022972,0.005499999999998187,-0.00499999999999589,0.005,0.00030536642602389466,0.0005702747520590261,0.30536642602389463,0.5702747520590261,0.30536642602389463,"[[0.990305366426024, 0.0046946335739761055], [0.0046946335739761055, 0.00030536642602389466]]","[[0.9894297252479409, 0.008570274752059027], [0.0005702747520590261, 0.001429725247940974]]","[[990.305366426024, 4.694633573976105], [4.694633573976105, 0.30536642602389463]]","[[989.429725247941, 8.570274752059028], [0.5702747520590261, 1.4297252479409739]]",0.0019439886454108233,0.027116067649349603,simple_welch,Simple Welch,alternative,50000,49903,97,0.99806,97,0,0,0,0,1642,48261,,,1642,48261,,,0.03290383343686752,0.9670961665631325,0.03290383343686752,0.03137433163874364,0.034505242437960236,0.03284,0.12195834729280867,7978,0.15987014808728933,0.15987014808728933,
