configuration_id,experiment,block,stream,method,method_label,replicates,valid_count,valid_rate,reject_count_05,rejection_rate_valid_05,unconditional_rejection_rate_05
PCAL_PCAL_mirror_C1_N0_n10_mirror_C1_N0_n10,PCAL,1,power_calibration,simple_welch,Simple Welch,10000,9962,0.9962,1008,0.10118450110419594,0.1008
PCAL_PCAL_mirror_C1_N0_n10_mirror_C1_N0_n10,PCAL,1,power_calibration,expanded_welch,Expanded Welch,10000,9721,0.9721,491,0.050509206871721016,0.0491
PCAL_PCAL_mirror_C1_N0_n10_mirror_C1_N0_n10,PCAL,2,power_calibration,normal_wald,Normal Wald,10000,9965,0.9965,1300,0.13045659809332663,0.13
PCAL_PCAL_mirror_C1_N0_n10_mirror_C1_N0_n10,PCAL,2,power_calibration,simple_welch,Simple Welch,10000,9965,0.9965,961,0.09643753135975916,0.0961
PCAL_PCAL_mirror_C1_N0_n10_mirror_C1_N0_n10,PCAL,2,power_calibration,expanded_welch,Expanded Welch,10000,9706,0.9706,454,0.04677519060375026,0.0454
PCAL_PCAL_mirror_C1_N0_n10_mirror_C1_N0_n10,PCAL,3,power_calibration,normal_wald,Normal Wald,10000,9979,0.9979,1330,0.13327988776430505,0.133
PCAL_PCAL_mirror_C1_N0_n10_mirror_C1_N0_n10,PCAL,3,power_calibration,simple_welch,Simple Welch,10000,9979,0.9979,954,0.09560076159935865,0.0954
PCAL_PCAL_mirror_C1_N0_n10_mirror_C1_N0_n10,PCAL,3,power_calibration,expanded_welch,Expanded Welch,10000,9729,0.9729,455,0.04676739644362216,0.0455
PCAL_PCAL_mirror_C1_N0_n10_mirror_C1_N0_n10,PCAL,4,power_calibration,normal_wald,Normal Wald,10000,9959,0.9959,1352,0.13575660206848078,0.1352
PCAL_PCAL_mirror_C1_N0_n10_mirror_C1_N0_n10,PCAL,4,power_calibration,simple_welch,Simple Welch,10000,9959,0.9959,975,0.09790139572246209,0.0975
PCAL_PCAL_mirror_C1_N0_n10_mirror_C1_N0_n10,PCAL,4,power_calibration,expanded_welch,Expanded Welch,10000,9710,0.971,486,0.050051493305870234,0.0486
PCAL_PCAL_mirror_C1_N0_n50_mirror_C1_N0_n50,PCAL,0,power_calibration,normal_wald,Normal Wald,10000,10000,1.0,454,0.0454,0.0454
