scenario_id,configuration_id,population_replication,shape_index,design_index,rows,columns,n_p,n_q,target_mi,regime,regime_label,margin_profile,method,method_label,valid_replicates,valid_rate,nominal_alpha,rejections,rejection_rate,rejection_rate_low,rejection_rate_high,absolute_calibration_error
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,normal_wald,Normal Wald,5000,1.0,0.067,713,0.1426,0.13318218677190888,0.15256656657841802,0.0756
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,normal_wald,Normal Wald,5000,1.0,0.068,721,0.1442,0.13473590476740951,0.15421039193669314,0.07619999999999999
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,normal_wald,Normal Wald,5000,1.0,0.069,729,0.1458,0.13629003102342796,0.15585380903445056,0.07680000000000001
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,normal_wald,Normal Wald,5000,1.0,0.07,734,0.1468,0.13726156477427967,0.15688073987970877,0.07680000000000001
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,normal_wald,Normal Wald,5000,1.0,0.071,738,0.1476,0.13803890413732042,0.1577021721935559,0.07660000000000002
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,normal_wald,Normal Wald,5000,1.0,0.072,744,0.1488,0.13920509888341462,0.15893413496279354,0.0768
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,normal_wald,Normal Wald,5000,1.0,0.073,747,0.1494,0.13978827921940884,0.15955003338446527,0.07640000000000001
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,normal_wald,Normal Wald,5000,1.0,0.074,748,0.1496,0.13998268488765908,0.15975532063543701,0.07560000000000001
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,normal_wald,Normal Wald,5000,1.0,0.075,750,0.15,0.1403715144980469,0.1601658768634931,0.075
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,normal_wald,Normal Wald,5000,1.0,0.076,751,0.1502,0.14056593842013781,0.16037114586062418,0.0742
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,normal_wald,Normal Wald,5000,1.0,0.077,759,0.1518,0.14212154729235207,0.16201308034218573,0.07479999999999999
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,normal_wald,Normal Wald,5000,1.0,0.078,761,0.1522,0.1425105095657943,0.16242350390718746,0.0742
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,normal_wald,Normal Wald,5000,1.0,0.079,765,0.153,0.14328850563601445,0.16324427951385526,0.074
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,normal_wald,Normal Wald,5000,1.0,0.08,774,0.1548,0.14503934268608323,0.16509067873678426,0.07479999999999999
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,normal_wald,Normal Wald,5000,1.0,0.081,776,0.1552,0.14542848210927234,0.16550092515203912,0.0742
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,normal_wald,Normal Wald,5000,1.0,0.082,784,0.1568,0.14698527209700052,0.1671416785180867,0.07479999999999999
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,normal_wald,Normal Wald,5000,1.0,0.083,786,0.1572,0.14737452730518363,0.1675518091483476,0.0742
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,normal_wald,Normal Wald,5000,1.0,0.084,789,0.1578,0.14795845310986772,0.16816696210132942,0.07379999999999999
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,normal_wald,Normal Wald,5000,1.0,0.085,790,0.158,0.14815310647398194,0.16837200165643718,0.073
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,normal_wald,Normal Wald,5000,1.0,0.086,794,0.1588,0.14893177684223954,0.16919210296506745,0.0728
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,normal_wald,Normal Wald,5000,1.0,0.087,797,0.1594,0.14951583913193098,0.16980711943304197,0.07239999999999999
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,normal_wald,Normal Wald,5000,1.0,0.088,804,0.1608,0.15087884811343222,0.17124196088609456,0.0728
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,normal_wald,Normal Wald,5000,1.0,0.089,811,0.1622,0.15224213050442784,0.17267652892965282,0.07320000000000002
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,normal_wald,Normal Wald,5000,1.0,0.09,817,0.1634,0.15341087371663079,0.17390594323278172,0.07339999999999999
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,normal_wald,Normal Wald,5000,1.0,0.091,821,0.1642,0.15419014541886372,0.17472544320743671,0.07320000000000002
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,normal_wald,Normal Wald,5000,1.0,0.092,826,0.1652,0.15516435739900986,0.17574969582340044,0.07320000000000002
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,normal_wald,Normal Wald,5000,1.0,0.093,829,0.1658,0.15574894946143195,0.1763641825186443,0.0728
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,normal_wald,Normal Wald,5000,1.0,0.094,834,0.1668,0.15672337701155417,0.17738821956463194,0.0728
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,normal_wald,Normal Wald,5000,1.0,0.095,844,0.1688,0.15867263157546552,0.17943589419294037,0.0738
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,normal_wald,Normal Wald,5000,1.0,0.096,851,0.1702,0.16003742338586915,0.18086895281709056,0.07419999999999999
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,normal_wald,Normal Wald,5000,1.0,0.097,856,0.1712,0.16101243117754102,0.18189240962152856,0.07419999999999999
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,normal_wald,Normal Wald,5000,1.0,0.098,860,0.172,0.16179253061350357,0.18271108186245394,0.07399999999999998
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,normal_wald,Normal Wald,5000,1.0,0.099,861,0.1722,0.16198756835759262,0.18291573703758687,0.07319999999999999
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,normal_wald,Normal Wald,5000,1.0,0.1,867,0.1734,0.1631579025116181,0.18414356039889324,0.07339999999999999
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.0,0,0.0,0.0,0.0007677019450571244,0.0
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.001,149,0.0298,0.025435926390005026,0.034886020519126704,0.0288
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.002,188,0.0376,0.03267234764319788,0.04323762311559096,0.0356
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.003,213,0.0426,0.03734452469569485,0.04855776904364341,0.039599999999999996
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.004,242,0.0484,0.04279030408863613,0.05470308430813947,0.044399999999999995
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.005,258,0.0516,0.045805193052696626,0.05808328205163061,0.0466
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.006,278,0.0556,0.049582913854809285,0.06229941963395749,0.0496
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.007,291,0.0582,0.052043410621939824,0.06503493081671266,0.0512
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.008,302,0.0604,0.054128216165158255,0.06734674738493598,0.0524
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.009,317,0.0634,0.0569750881353032,0.07049526920312069,0.0544
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.01,328,0.0656,0.05906553769029381,0.07280144175957183,0.055600000000000004
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.011,338,0.0676,0.06096785843452043,0.07489605020756496,0.0566
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.012,357,0.0714,0.06458701559947405,0.07887105850782894,0.05940000000000001
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.013,363,0.0726,0.06573114085701513,0.0801250907656197,0.0596
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.014,372,0.0744,0.0674483912005754,0.0820050766950572,0.060399999999999995
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.015,381,0.0762,0.06916687894715805,0.08388382522147238,0.061200000000000004
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.016,386,0.0772,0.07012211422576302,0.0849270545389773,0.061200000000000004
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.017,393,0.0786,0.07146005199381392,0.08638696720548023,0.0616
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.018,402,0.0804,0.07318127536682943,0.0882629801054625,0.0624
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.019,408,0.0816,0.0743293778033679,0.0895130351842559,0.0626
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.02,416,0.0832,0.07586093314234772,0.0911790231990519,0.06319999999999999
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.021,423,0.0846,0.07720173303417406,0.09263607374177939,0.06359999999999999
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.022,431,0.0862,0.07873484384029536,0.09430050628943393,0.06420000000000001
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.023,436,0.0872,0.07969344539728374,0.09534036932855544,0.06420000000000001
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.024,444,0.0888,0.08122784547465063,0.09700351260496436,0.0648
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.025,456,0.0912,0.0835308799658389,0.09949679314443981,0.06620000000000001
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.026,467,0.0934,0.08564346098790364,0.10178083423381683,0.0674
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.027,475,0.095,0.0871807381378733,0.10344110043762297,0.068
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.028,486,0.0972,0.08929563628725427,0.10572282439968374,0.0692
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.029,491,0.0982,0.09025738113052353,0.10675954415252437,0.0692
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.03,497,0.0994,0.0914118206070568,0.10800326219132297,0.0694
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.031,502,0.1004,0.09237413744293914,0.10903940995155052,0.0694
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.032,508,0.1016,0.09352925326717293,0.11028245164264858,0.0696
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.033,515,0.103,0.09487734390886228,0.11173221143551308,0.06999999999999999
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.034,522,0.1044,0.09622591670218936,0.11318148907673986,0.0704
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.035,532,0.1064,0.09815326877688092,0.11525106619426805,0.07139999999999999
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.036,535,0.107,0.09873165928086487,0.11587175444795002,0.07100000000000001
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.037,539,0.1078,0.09950297750115339,0.11669920790454943,0.0708
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.038,544,0.1088,0.10046733357174996,0.11773331643006273,0.0708
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.039,547,0.1094,0.10104605723003104,0.11835367152944759,0.07039999999999999
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.04,554,0.1108,0.10239672947720274,0.11980084971682972,0.0708
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.041,560,0.112,0.10355479737222284,0.1210409393371415,0.07100000000000001
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.042,561,0.1122,0.10374783964992389,0.1212475899786624,0.07019999999999998
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.043,566,0.1132,0.10471318249826778,0.1222807117264284,0.0702
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.044,578,0.1156,0.10703088700143776,0.12475932225392217,0.0716
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.045,584,0.1168,0.1081901979370228,0.125998168833669,0.0718
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.046,587,0.1174,0.10876996628208861,0.12661747924626912,0.0714
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.047,595,0.119,0.11031637850955725,0.12826861037257628,0.072
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.048,596,0.1192,0.11050971686933804,0.1284749649320175,0.0712
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.049,604,0.1208,0.11205671478998741,0.13012551036514394,0.0718
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.05,607,0.1214,0.11263697126114991,0.13074433265164734,0.07139999999999999
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.051,611,0.1222,0.11341075757583895,0.13156931801384625,0.07120000000000001
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.052,616,0.1232,0.11437816739085653,0.13260037279493853,0.07120000000000001
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.053,621,0.1242,0.11534577187026397,0.133631232911641,0.07120000000000001
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.054,626,0.1252,0.11631356900075207,0.13466190037726278,0.07120000000000001
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.055,631,0.1262,0.11728155680869243,0.13569237716543234,0.07120000000000001
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.056,634,0.1268,0.11786244021208622,0.13631057251970444,0.0708
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.057,640,0.128,0.11902440921753857,0.137546761029584,0.07100000000000001
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.058,644,0.1288,0.11979920370145344,0.138370738222557,0.0708
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.059,654,0.1308,0.12173670276404243,0.1404301683521878,0.0718
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.06,663,0.1326,0.12348106900418143,0.14228303838504658,0.0726
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.061,666,0.1332,0.12406265249698341,0.14290053364991057,0.07220000000000001
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.062,668,0.1336,0.12445041008636751,0.14331216189897036,0.0716
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.063,676,0.1352,0.12600172022524606,0.14495839511386763,0.07219999999999999
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.064,680,0.136,0.12677754169698657,0.1457813453190151,0.07200000000000001
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.065,684,0.1368,0.12755347300455458,0.14660418568833497,0.0718
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.066,688,0.1376,0.128329513338579,0.14742691703119842,0.0716
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.067,693,0.1386,0.12929971586036,0.14845517910552736,0.0716
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.068,701,0.1402,0.13085238782396819,0.15010005049569497,0.07219999999999999
config_2x2_d3_p01,2x2_ultra_imbalanced,1,0,3,2,2,50,250,0.1,ultra_imbalanced,Ultra-sparsity with imbalance,dominant_0.90,simple_welch,Simple Welch,5000,1.0,0.069,703,0.1406,0.13124062212348866,0.15051120203461846,0.0716
