configuration_id,pair_id,shape,rows,columns,profile,dominant_p,dominant_q,constructor,pattern,target_mi_p,target_mi_q,achieved_mi_p,achieved_mi_q,signed_mi_difference_q_minus_p,absolute_mi_difference,n_p,n_q,replicates,simulation_seed
config_0da1fbc7bb4017d4,pair_a974b4737f1b849c,2x3,2,3,uniform,,,additive,first,0.02,0.04,0.019999999999999934,0.039999999999999994,0.02000000000000006,0.02000000000000006,20,20,200,2398664218670897074
config_0de65de44170a42a,pair_f79a47be5e38070d,2x2,2,2,different_skew,,,additive,first,0.02,0.04,0.019999999999999907,0.039999999999999994,0.020000000000000087,0.020000000000000087,500,500,200,12928892203053529431
config_0e5c15709fb7d96d,pair_310d7ffa029717aa,2x2,2,2,uniform,,,additive,first,0.04,0.02,0.04000000000000002,0.01999999999999985,-0.02000000000000017,0.02000000000000017,50,50,200,3199245285841270534
config_0f2ba8ba7c87d96f,pair_e3af9cee70530be8,3x3,3,3,same_skew,,,additive,first,0.02,0.04,0.019999999999999858,0.040000000000000036,0.020000000000000177,0.020000000000000177,1000,1000,200,17586034715038904493
config_0fdc81baf38edb07,pair_7ec3afc29050afcc,8x8,8,8,different_skew,,,additive,rare,0.0001,0.0001,0.00010000000000001779,0.00010000000000011459,9.680570147579948e-17,9.680570147579948e-17,20,20,200,5997798500242695074
config_10ad31c9121205ab,pair_f6fbf41ad0e156b6,2x3,2,3,different_skew,,,additive,first,0.02,0.04,0.0199999999999999,0.039999999999999994,0.020000000000000094,0.020000000000000094,1000,1000,200,3463395990817257739
config_123f3ba11791c1f0,pair_306fc3ab0cab1620,8x8,8,8,same_skew,,,additive,first,0.001,0.001,0.0010000000000001032,0.0010000000000001032,0.0,0.0,1000,1000,200,13080748176647870344
config_12b5bb760b84fce0,pair_45553e92e4cba47d,8x8,8,8,different_skew,,,additive,first,0.0001,0.0201,9.999999999998935e-05,0.020099999999999982,0.019999999999999993,0.019999999999999993,1000,1000,200,7078491163488451381
config_12e7438345ee8df8,pair_b1768989ebd518b8,3x3,3,3,different_skew,,,additive,first,0.0001,0.0001,9.999999999999766e-05,0.00010000000000003344,3.5778671692021646e-17,3.5778671692021646e-17,1000,1000,200,11052947691699331956
config_14b3382142c1d780,pair_44cef6e67e7baa50,5x5,5,5,uniform,,,additive,first,0.001,0.021,0.0009999999999999907,0.02100000000000002,0.020000000000000028,0.020000000000000028,1000,1000,200,1029608616571982037
config_14c8f00471edb1ec,pair_0e678b31b33a4770,5x5,5,5,same_skew,,,additive,first,0.02,0.02,0.019999999999999872,0.019999999999999872,0.0,0.0,2,2,200,17294330586980017276
config_167c9d35af4b8f30,pair_761884f94b823d99,2x3,2,3,uniform,,,additive,first,0.02,0.02,0.019999999999999934,0.019999999999999934,0.0,0.0,20,20,200,10524490571140087897
config_16e54d5bd8222a98,pair_4804ab452a08bf90,8x8,8,8,uniform,,,loglinear,first,0.0001,0.0201,0.00010000000000038919,0.020100000000000298,0.01999999999999991,0.01999999999999991,1000,1000,200,712583629117860464
config_17905a56d6114bd2,pair_6174d1bdd29a7695,3x3,3,3,uniform,,,additive,first,0.02,0.22,0.01999999999999999,0.21999999999999992,0.19999999999999993,0.19999999999999993,1000,1000,200,6441048614552898501
config_17dc85a3f32ef75d,pair_a1e0a47621ca83d1,5x5,5,5,uniform,,,additive,first,0.0001,0.0001,0.00010000000000000011,0.00010000000000000011,0.0,0.0,1000,1000,200,9861647097861174442
config_183f00b01b7fbac7,pair_651d054b17f190e1,2x2,2,2,custom_extreme,0.9,0.95,additive,first,1e-05,1e-05,9.999999999994985e-06,9.99999999993557e-06,-5.941427905220564e-17,5.941427905220564e-17,10000,10000,200,17269381296038118079
config_1983b535b128a965,pair_7cc32c477d8083fb,2x2,2,2,different_skew,,,additive,first,0.001,0.021,0.0010000000000000338,0.021000000000000026,0.01999999999999999,0.01999999999999999,20,20,200,6877517788506427418
config_1995626d76fb2a5a,pair_2dad3ca2683b2a82,8x8,8,8,custom_extreme,0.999,0.9995,additive,first,1e-05,1e-05,9.999999999821938e-06,9.999999999936453e-06,1.145154663369924e-16,1.145154663369924e-16,1,1,200,14191868666241588053
config_19bd4fb4c8f30e39,pair_8a97b40b75d5d5c1,8x8,8,8,uniform,,,additive,first,0.0001,0.0001,9.999999999999289e-05,9.999999999999289e-05,0.0,0.0,1000,1000,200,10229764317948065374
config_1a775bc52510f687,pair_7a7067c99513071b,5x5,5,5,different_skew,,,additive,spread,0.0001,0.0021,9.999999999999083e-05,0.0020999999999999773,0.0019999999999999866,0.0019999999999999866,20,20,200,15150071891555897184
config_1aad1302d3bb0031,pair_e3f133e5234fa83e,3x3,3,3,custom_extreme,0.99,0.995,additive,first,1e-05,1e-05,9.999999999872636e-06,9.999999999890886e-06,1.8250171881541155e-17,1.8250171881541155e-17,1,1,200,2087803910320441669
config_1b35c8c2c4951694,pair_689f96ab35e3746e,2x2,2,2,same_skew,,,additive,first,0.02,0.22,0.01999999999999995,0.22000000000000003,0.20000000000000007,0.20000000000000007,20,20,200,8953042745215893410
config_1b6b2afc5ccb1291,pair_fb6e4c79f03f599b,3x3,3,3,different_skew,,,additive,first,0.02,0.02,0.01999999999999983,0.019999999999999858,2.7755575615628914e-17,2.7755575615628914e-17,1000,1000,200,3966191553827390393
config_1be92660b5af450c,pair_c27680a23093ebc0,5x5,5,5,different_skew,,,additive,first,0.001,0.001,0.0009999999999998953,0.0010000000000000503,1.5504091066542713e-16,1.5504091066542713e-16,20,20,200,14953651627485846858
config_1c050eae3879bb13,pair_41722fa5e7e85a85,2x2,2,2,different_skew,,,additive,first,0.04,0.02,0.040000000000000105,0.01999999999999995,-0.020000000000000157,0.020000000000000157,500,500,200,7170975632058325947
config_1c2bd31b023c0f9a,pair_9584ef4a7c5207d0,8x8,8,8,same_skew,,,additive,first,0.02,0.04,0.019999999999999997,0.03999999999999959,0.019999999999999594,0.019999999999999594,1000,1000,200,2255473432170600101
config_1c5e8f8dd6480ea8,pair_3bc05e13f5f5fdd0,8x8,8,8,uniform,,,additive,first,0.0,0.02,0.0,0.019999999999999997,0.019999999999999997,0.019999999999999997,1000,1000,200,11116080890882328011
config_1c78c4ece2ef7df5,pair_7ec3afc29050afcc,8x8,8,8,different_skew,,,additive,rare,0.0001,0.0001,0.00010000000000001779,0.00010000000000011459,9.680570147579948e-17,9.680570147579948e-17,50000,50000,200,4487279654864424976
config_1d6f357dba1ac88e,pair_5b37ff86eea397f4,8x8,8,8,uniform,,,additive,first,0.02,0.04,0.019999999999999997,0.04000000000000001,0.02000000000000001,0.02000000000000001,2,2,200,10930888470931851362
config_1d8a2631014ae088,pair_028ce0ffa99b3aba,8x8,8,8,different_skew,,,additive,first,0.001,0.021,0.0010000000000003517,0.02100000000000014,0.01999999999999979,0.01999999999999979,1000,1000,200,15689062888323689316
config_1d9ac77b6fb4ca55,pair_489238afbcfc259d,5x5,5,5,uniform,,,additive,first,0.02,0.02,0.019999999999999993,0.019999999999999993,0.0,0.0,50000,50000,200,12346296910653702258
config_1ddf25806878aa10,pair_ac56121498ba01cf,3x3,3,3,custom_extreme,0.99,0.995,additive,first,1e-05,0.00021,9.999999999872636e-06,0.00021000000000014334,0.0002000000000002707,0.0002000000000002707,10000,10000,200,2938909299438104866
config_1e065a6d4aba5a1f,pair_308be584e4c09575,2x2,2,2,different_skew,,,additive,first,0.02,0.02,0.019999999999999907,0.01999999999999995,4.163336342344337e-17,4.163336342344337e-17,20,20,200,1463404465272755439
config_1eb64ef93e640aee,pair_6efac570a6eb6806,2x2,2,2,same_skew,,,additive,first,0.02,0.04,0.01999999999999995,0.039999999999999994,0.020000000000000046,0.020000000000000046,2,2,200,11656752435084253215
config_1ec09212c938ce11,pair_3081fe9cc66e6ec5,8x8,8,8,different_skew,,,additive,first,0.02,0.02,0.020000000000000108,0.019999999999999997,-1.1102230246251565e-16,1.1102230246251565e-16,50000,50000,200,5754776515875871690
config_1fbc826801bd8807,pair_b59e2fddaa85cd47,3x3,3,3,custom_extreme,0.9,0.95,additive,first,1e-05,1e-05,9.99999999992635e-06,1.0000000000054053e-05,1.2770376932574184e-16,1.2770376932574184e-16,1,1,200,13094182123346280029
config_201acf17fbfeb25d,pair_6271495019b80969,8x8,8,8,same_skew,,,additive,first,0.02,0.02,0.019999999999999997,0.019999999999999997,0.0,0.0,50000,50000,200,4050085802906159116
config_206161956c89f816,pair_a8267cf72c8e3f75,8x8,8,8,uniform,,,loglinear,first,0.0001,0.0001,0.00010000000000038919,0.00010000000000038919,0.0,0.0,20,20,200,7541251791529803303
config_207c09b911438b49,pair_9f1671945034e087,2x2,2,2,same_skew,,,additive,first,0.04,0.02,0.039999999999999994,0.01999999999999995,-0.020000000000000046,0.020000000000000046,500,500,200,5536093543413026044
config_20eaf232d9810c72,pair_f92afa0319e6f637,2x2,2,2,uniform,,,additive,first,0.02,0.04,0.01999999999999985,0.04000000000000002,0.02000000000000017,0.02000000000000017,50,50,200,2172885717842135736
config_21ba225dff5598d8,pair_8530c1b9f8c78768,5x5,5,5,different_skew,,,additive,first,0.02,0.02,0.019999999999999993,0.019999999999999872,-1.214306433183765e-16,1.214306433183765e-16,50000,50000,200,8277101801432950970
config_2208af6ed7c35469,pair_6271495019b80969,8x8,8,8,same_skew,,,additive,first,0.02,0.02,0.019999999999999997,0.019999999999999997,0.0,0.0,500,500,200,14458232433478297466
config_221dbe1f0174e980,pair_eefd505e658625b8,2x2,2,2,custom_extreme,0.999,0.9995,additive,first,1e-05,0.00021,1.000000000002521e-05,0.00021000000000003882,0.00020000000000001362,0.00020000000000001362,1,1,200,13611214534714553655
config_234a6dfe2a8c16f9,pair_02f6cb63c11f31a4,2x3,2,3,same_skew,,,additive,first,0.02,0.04,0.019999999999999914,0.039999999999999994,0.02000000000000008,0.02000000000000008,1000,1000,200,9733452079227763905
config_23d2219b11f5c912,pair_995c0f49944b23b1,3x5,3,5,different_skew,,,additive,first,0.02,0.04,0.019999999999999813,0.03999999999999993,0.02000000000000012,0.02000000000000012,20,20,200,6205255132284553307
config_247e4c64ce9effbb,pair_6174d1bdd29a7695,3x3,3,3,uniform,,,additive,first,0.02,0.22,0.01999999999999999,0.21999999999999992,0.19999999999999993,0.19999999999999993,20,20,200,7547530577711577626
config_24e1b7f28a35dc11,pair_34c2f7b822c0edb8,8x8,8,8,uniform,,,loglinear,first,0.02,0.02,0.020000000000000406,0.020000000000000406,0.0,0.0,20,20,200,37349827726443894
config_24fab944fed1794e,pair_031e6b59e8a5a396,2x2,2,2,different_skew,,,additive,first,0.001,0.001,0.0010000000000000338,0.0010000000000000668,3.2959746043559335e-17,3.2959746043559335e-17,20,20,200,74645525784926701
config_25806208d76427f6,pair_2aa0194ab390e9b2,2x2,2,2,same_skew,,,additive,first,0.0,0.02,0.0,0.01999999999999995,0.01999999999999995,0.01999999999999995,1000,1000,200,489912611320720669
config_25b40f2f2a7fffe6,pair_489238afbcfc259d,5x5,5,5,uniform,,,additive,first,0.02,0.02,0.019999999999999993,0.019999999999999993,0.0,0.0,2,2,200,12830338652492115066
config_25ecbece765957c1,pair_f939eff0c7dd3f67,2x2,2,2,custom_extreme,0.999,0.9995,additive,first,1e-05,1e-05,1.000000000002521e-05,9.999999999900583e-06,-1.2462734566131423e-16,1.2462734566131423e-16,1,1,200,224854955114737858
config_270a78ecd5873d30,pair_830adf4af45e859c,3x3,3,3,different_skew,,,additive,first,0.0001,0.0201,9.999999999999766e-05,0.020099999999999958,0.019999999999999962,0.019999999999999962,1000,1000,200,14768163869908623270
config_2751a0f4628788c5,pair_d5737633c2c7847b,5x5,5,5,uniform,,,loglinear,first,0.0001,0.0201,9.999999999950543e-05,0.02009999999999998,0.020000000000000472,0.020000000000000472,20,20,200,17130371658127246265
config_27c1ecae207202e3,pair_9444938a7041d7e8,5x5,5,5,different_skew,,,additive,first,0.02,0.04,0.019999999999999993,0.03999999999999988,0.01999999999999989,0.01999999999999989,50,50,200,4732353738390555106
config_283629a95760ed95,pair_13ce026f1e6cdf08,5x5,5,5,different_skew,,,loglinear,first,0.02,0.04,0.019999999999999817,0.04000000000000016,0.020000000000000344,0.020000000000000344,1000,1000,200,15329574855859165247
config_28d60f957a4b121f,pair_3483599cf91e430f,8x8,8,8,different_skew,,,loglinear,first,0.02,0.04,0.019999999999999907,0.03999999999999998,0.020000000000000073,0.020000000000000073,1000,1000,200,11035464059395001023
config_29446fdb6da0e63a,pair_8a97b40b75d5d5c1,8x8,8,8,uniform,,,additive,first,0.0001,0.0001,9.999999999999289e-05,9.999999999999289e-05,0.0,0.0,50000,50000,200,12205017731045428727
config_29d498a386bd6277,pair_f19c43ce73f8850a,3x3,3,3,same_skew,,,additive,first,0.0001,0.0201,0.00010000000000003344,0.020099999999999958,0.019999999999999924,0.019999999999999924,20,20,200,17359660720956265472
config_2afc7a0b315b0439,pair_0b60debe118a6b51,5x5,5,5,same_skew,,,additive,first,0.0001,0.0001,0.00010000000000007877,0.00010000000000007877,0.0,0.0,1000,1000,200,4328274945340849478
config_2b62fe971dca8d78,pair_f92afa0319e6f637,2x2,2,2,uniform,,,additive,first,0.02,0.04,0.01999999999999985,0.04000000000000002,0.02000000000000017,0.02000000000000017,1000,1000,200,1484758466886285075
config_2bf5ecd7100aafc6,pair_0a6a43b82629c0d8,8x8,8,8,different_skew,,,loglinear,first,0.0001,0.0201,9.999999999990407e-05,0.020099999999998917,0.01999999999999901,0.01999999999999901,1000,1000,200,12243862448714445403
config_2c1cfa826b349579,pair_489238afbcfc259d,5x5,5,5,uniform,,,additive,first,0.02,0.02,0.019999999999999993,0.019999999999999993,0.0,0.0,1000,1000,200,6168755880460042950
config_2c7b0c92fac8b38e,pair_7ce1d258fd1cfc5a,5x5,5,5,same_skew,,,additive,first,0.02,0.04,0.019999999999999872,0.03999999999999988,0.02000000000000001,0.02000000000000001,20,20,200,12906986228315886047
config_2d5e2e013a39e559,pair_0fe5722ea6956997,2x2,2,2,custom_extreme,0.99,0.995,additive,first,1e-05,0.00021,1.0000000000155094e-05,0.000209999999999831,0.00019999999999967591,0.00019999999999967591,10000,10000,200,15544364394803990971
config_2dd63df1e8adb75a,pair_0d9d79f849253936,8x8,8,8,custom_extreme,0.9,0.95,additive,first,1e-05,0.00021,9.99999999977034e-06,0.0002100000000000033,0.00020000000000023295,0.00020000000000023295,1,1,200,16210024311044512655
config_2e9c99ce1fb62f5d,pair_adee54f9462e2fac,2x3,2,3,different_skew,,,additive,first,0.02,0.02,0.0199999999999999,0.019999999999999914,1.3877787807814457e-17,1.3877787807814457e-17,1000,1000,200,4774832741388019024
config_2ece1be9519e97cb,pair_e3f133e5234fa83e,3x3,3,3,custom_extreme,0.99,0.995,additive,first,1e-05,1e-05,9.999999999872636e-06,9.999999999890886e-06,1.8250171881541155e-17,1.8250171881541155e-17,10000,10000,200,10126187274372815548
config_303bed946ffe6b86,pair_0a0e0f72610302eb,2x2,2,2,uniform,,,additive,first,0.02,0.02,0.01999999999999985,0.01999999999999985,0.0,0.0,500,500,200,7955003001878188334
config_313a5e5c05280f9e,pair_57c0709ba92e2e9a,8x8,8,8,uniform,,,additive,first,0.02,0.02,0.019999999999999997,0.019999999999999997,0.0,0.0,20,20,200,5402229372861789595
config_316fde9cfdd3e098,pair_3081fe9cc66e6ec5,8x8,8,8,different_skew,,,additive,first,0.02,0.02,0.020000000000000108,0.019999999999999997,-1.1102230246251565e-16,1.1102230246251565e-16,20,20,200,3360862219801869202
config_31889ec0b56d2686,pair_faa75fd605e6c5c4,3x3,3,3,uniform,,,additive,first,0.001,0.001,0.001000000000000027,0.001000000000000027,0.0,0.0,1000,1000,200,233234774345287940
config_31c56b4677666a10,pair_f3050fed91456f6e,5x5,5,5,different_skew,,,loglinear,first,0.0001,0.0201,9.999999999979871e-05,0.020099999999999996,0.020000000000000198,0.020000000000000198,1000,1000,200,12280527404676538581
config_34014c4af93add6b,pair_ad832910536bb3a6,2x2,2,2,same_skew,,,additive,first,0.0001,0.0001,9.999999999997034e-05,9.999999999997034e-05,0.0,0.0,50000,50000,200,17741730507296446716
config_347648880c2628d3,pair_f3732ebcaf2f6745,2x2,2,2,different_skew,,,additive,first,0.0001,0.0001,9.99999999999569e-05,9.999999999997034e-05,1.3444106938820255e-17,1.3444106938820255e-17,1000,1000,200,9058953940309754559
config_347d28e13034d4a7,pair_45553e92e4cba47d,8x8,8,8,different_skew,,,additive,first,0.0001,0.0201,9.999999999998935e-05,0.020099999999999982,0.019999999999999993,0.019999999999999993,20,20,200,5098983286893491339
config_34abb9f9f7de7a45,pair_6d43b284da3e2d07,3x3,3,3,different_skew,,,additive,first,0.0001,0.0021,9.999999999999766e-05,0.0021000000000000662,0.0020000000000000686,0.0020000000000000686,20,20,200,5540283348684410381
config_359414319f8fb7d3,pair_6efac570a6eb6806,2x2,2,2,same_skew,,,additive,first,0.02,0.04,0.01999999999999995,0.039999999999999994,0.020000000000000046,0.020000000000000046,50,50,200,13350183473426295792
config_363856d8095eb268,pair_13fa4fb8e73de851,5x5,5,5,different_skew,,,additive,rare,0.0001,0.0021,0.00010000000000004715,0.002099999999999965,0.001999999999999918,0.001999999999999918,20,20,200,15620251976761111466
config_36596abaf72a8f5b,pair_6efac570a6eb6806,2x2,2,2,same_skew,,,additive,first,0.02,0.04,0.01999999999999995,0.039999999999999994,0.020000000000000046,0.020000000000000046,500,500,200,1325998717018634518
config_371004606c86f6c3,pair_dbd3e93402b7e897,8x8,8,8,different_skew,,,loglinear,first,0.0001,0.0001,9.999999999990407e-05,0.00010000000000009043,1.8636080092310214e-16,1.8636080092310214e-16,1000,1000,200,10992256706435823428
config_37a9e928e015497e,pair_689f96ab35e3746e,2x2,2,2,same_skew,,,additive,first,0.02,0.22,0.01999999999999995,0.22000000000000003,0.20000000000000007,0.20000000000000007,1000,1000,200,3245590781654553180
config_38a53e39efe0e8ba,pair_75c3984a44eb9b8b,5x5,5,5,uniform,,,loglinear,first,0.0001,0.0001,9.999999999950543e-05,9.999999999950543e-05,0.0,0.0,1000,1000,200,11545532041648426330
config_3a38f3c24c868319,pair_6efac570a6eb6806,2x2,2,2,same_skew,,,additive,first,0.02,0.04,0.01999999999999995,0.039999999999999994,0.020000000000000046,0.020000000000000046,20,20,200,12466689313813832200
config_3a88094163a8b96f,pair_3081fe9cc66e6ec5,8x8,8,8,different_skew,,,additive,first,0.02,0.02,0.020000000000000108,0.019999999999999997,-1.1102230246251565e-16,1.1102230246251565e-16,2,2,200,17892953313528602792
config_3b4596a442e85178,pair_f377a7a89731562f,8x8,8,8,uniform,,,loglinear,first,0.02,0.04,0.020000000000000406,0.039999999999999765,0.01999999999999936,0.01999999999999936,1000,1000,200,18018090151281365062
config_3b8e50dc0ecbd1ec,pair_40257b980c2277a5,3x3,3,3,same_skew,,,additive,first,0.02,0.02,0.019999999999999858,0.019999999999999858,0.0,0.0,20,20,200,16436150438104954897
config_3ba80e972384cf37,pair_cf8c16c03a70b00c,3x3,3,3,custom_extreme,0.999,0.9995,additive,first,1e-05,0.00021,9.99999999991951e-06,0.00020999999999998914,0.00020000000000006964,0.00020000000000006964,10000,10000,200,7683057916215520911
config_3bea792a31c1065c,pair_3081fe9cc66e6ec5,8x8,8,8,different_skew,,,additive,first,0.02,0.02,0.020000000000000108,0.019999999999999997,-1.1102230246251565e-16,1.1102230246251565e-16,500,500,200,2744675682189150460
config_3c66013c02274dd9,pair_45f2b342723736ae,5x5,5,5,uniform,,,additive,first,0.02,0.04,0.019999999999999993,0.03999999999999981,0.019999999999999813,0.019999999999999813,1000,1000,200,10079032750601077055
config_3cc4966d12724016,pair_5a3025e039d8fc4f,2x2,2,2,different_skew,,,additive,first,0.0001,0.0201,9.99999999999569e-05,0.020099999999999917,0.01999999999999996,0.01999999999999996,20,20,200,17210358514681848577
config_3daf943ef1feed8c,pair_81ad99dd579842f2,8x8,8,8,different_skew,,,additive,first,0.001,0.001,0.0010000000000003517,0.0010000000000001032,-2.484991379336776e-16,2.484991379336776e-16,20,20,200,17353562575786446673
config_3df67aae2fc2ed76,pair_5329160e6cee4e51,2x2,2,2,different_skew,,,additive,first,0.0,0.0,0.0,0.0,0.0,0.0,2,2,200,6800919427629534498
config_401d3469ffe359cc,pair_204babdf9da6c75c,3x3,3,3,custom_extreme,0.9,0.95,additive,first,1e-05,0.00011,9.99999999992635e-06,0.00010999999999985682,9.999999999993047e-05,9.999999999993047e-05,1,1,200,15786203055206792365
config_404f810946552342,pair_ab54a9a79927cb3d,5x5,5,5,different_skew,,,additive,first,0.0001,0.0001,0.00010000000000014209,0.00010000000000007877,-6.331740687315346e-17,6.331740687315346e-17,1000,1000,200,5718921609653174197
config_416a21883ce614cc,pair_4b83094b56e4bdd9,8x8,8,8,different_skew,,,additive,first,0.0,0.0,-1.0103029524088927e-16,7.63833440942107e-16,8.648637361829963e-16,8.648637361829963e-16,1000,1000,200,9706712837867358675
config_41735fdb7b2eb7f2,pair_ce1cdc6388a0bddc,3x3,3,3,different_skew,,,loglinear,first,0.0001,0.0001,9.99999999999248e-05,0.00010000000000001544,9.063930161978817e-17,9.063930161978817e-17,1000,1000,200,4296959444596477097
config_4196bb7919af8489,pair_8cdd467a21f68272,8x8,8,8,same_skew,,,additive,first,0.0,0.02,7.63833440942107e-16,0.019999999999999997,0.019999999999999234,0.019999999999999234,2,2,200,3825347533950354595
config_41e04f4d15cd16fa,pair_306fc3ab0cab1620,8x8,8,8,same_skew,,,additive,first,0.001,0.001,0.0010000000000001032,0.0010000000000001032,0.0,0.0,20,20,200,4042693992702155969
config_4292bfd4ad782a22,pair_489238afbcfc259d,5x5,5,5,uniform,,,additive,first,0.02,0.02,0.019999999999999993,0.019999999999999993,0.0,0.0,500,500,200,9839915935990570269
config_42f8c8fd2873b376,pair_d7217457e76b4c17,5x5,5,5,different_skew,,,additive,first,0.04,0.02,0.03999999999999985,0.019999999999999872,-0.019999999999999976,0.019999999999999976,50,50,200,1400632263419918725
config_436acbd09211b374,pair_c4ed246236566b7c,2x2,2,2,different_skew,,,additive,first,0.02,0.22,0.019999999999999907,0.22000000000000003,0.20000000000000012,0.20000000000000012,1000,1000,200,6645863269644572302
config_437030d4821f9f04,pair_f377a7a89731562f,8x8,8,8,uniform,,,loglinear,first,0.02,0.04,0.020000000000000406,0.039999999999999765,0.01999999999999936,0.01999999999999936,20,20,200,9551963772197179810
config_44d3ece9bf98c31b,pair_3081fe9cc66e6ec5,8x8,8,8,different_skew,,,additive,first,0.02,0.02,0.020000000000000108,0.019999999999999997,-1.1102230246251565e-16,1.1102230246251565e-16,50,50,200,8341383601994450563
config_45f224654c028ad7,pair_e05f9077b1dab729,8x8,8,8,custom_extreme,0.999,0.9995,additive,first,1e-05,0.00021,9.999999999821938e-06,0.00021000000000035842,0.00020000000000053647,0.00020000000000053647,10000,10000,200,8768993848588171557
config_46449618ca8c6b2e,pair_17e81997b1cc4634,5x5,5,5,different_skew,,,additive,rare,0.0001,0.0001,0.00010000000000004715,9.999999999999929e-05,-4.786752591523502e-17,4.786752591523502e-17,20,20,200,8395381846684664651
config_47aa1b07634bbb18,pair_3d616241f2c6e275,3x3,3,3,different_skew,,,additive,rare,0.0001,0.0021,0.0001000000000000523,0.002099999999999989,0.0019999999999999367,0.0019999999999999367,20,20,200,3875085487369602021
config_4804849e6bc7f601,pair_0e678b31b33a4770,5x5,5,5,same_skew,,,additive,first,0.02,0.02,0.019999999999999872,0.019999999999999872,0.0,0.0,20,20,200,1700393737258587993
config_4845703ca6970d62,pair_4f79562663eb21be,2x2,2,2,uniform,,,additive,first,0.0001,0.0001,9.999999999994562e-05,9.999999999994562e-05,0.0,0.0,1000,1000,200,1857545248442140749
config_48f918d25489e3ac,pair_d71c530a055ff2f7,8x8,8,8,uniform,,,additive,first,0.0001,0.0201,9.999999999999289e-05,0.0201,0.020000000000000007,0.020000000000000007,1000,1000,200,14067606457595595366
config_49e5583c9361c7f1,pair_db0c88431b1b00a3,3x3,3,3,different_skew,,,additive,first,0.001,0.001,0.0010000000000000694,0.0009999999999998205,-2.489328188026718e-16,2.489328188026718e-16,20,20,200,17502479770600684862
config_4a627aeebbc0a559,pair_57c0709ba92e2e9a,8x8,8,8,uniform,,,additive,first,0.02,0.02,0.019999999999999997,0.019999999999999997,0.0,0.0,2,2,200,3089620641650338940
config_4a6fe68b7a5dab2c,pair_5a3025e039d8fc4f,2x2,2,2,different_skew,,,additive,first,0.0001,0.0201,9.99999999999569e-05,0.020099999999999917,0.01999999999999996,0.01999999999999996,1000,1000,200,5718135184008086252
config_4a7703161beb6c94,pair_031e6b59e8a5a396,2x2,2,2,different_skew,,,additive,first,0.001,0.001,0.0010000000000000338,0.0010000000000000668,3.2959746043559335e-17,3.2959746043559335e-17,1000,1000,200,16706521409536980792
config_4b264e8869c98a0d,pair_b1768989ebd518b8,3x3,3,3,different_skew,,,additive,first,0.0001,0.0001,9.999999999999766e-05,0.00010000000000003344,3.5778671692021646e-17,3.5778671692021646e-17,50000,50000,200,2738870933332688706
config_4b8dc62a086ba352,pair_4608b856ca721d73,2x2,2,2,custom_extreme,0.9,0.95,additive,first,1e-05,0.00021,9.999999999994985e-06,0.00021000000000009097,0.000200000000000096,0.000200000000000096,1,1,200,13234812777983779194
config_4c5bbea153c005c0,pair_9f1671945034e087,2x2,2,2,same_skew,,,additive,first,0.04,0.02,0.039999999999999994,0.01999999999999995,-0.020000000000000046,0.020000000000000046,50,50,200,6309511150989967954
config_4c6bf6abeec36959,pair_651d054b17f190e1,2x2,2,2,custom_extreme,0.9,0.95,additive,first,1e-05,1e-05,9.999999999994985e-06,9.99999999993557e-06,-5.941427905220564e-17,5.941427905220564e-17,1,1,200,3302467106249580791
config_4c805a919d9364cb,pair_db8c40d28e949494,2x2,2,2,same_skew,,,additive,first,0.0,0.0,0.0,0.0,0.0,0.0,2,2,200,11231430261809979006
config_4e656c3f33983ff2,pair_4e935a4265313d0f,8x8,8,8,different_skew,,,loglinear,first,0.02,0.02,0.019999999999999907,0.019999999999998682,-1.2247147740396258e-15,1.2247147740396258e-15,1000,1000,200,10508277943249779689
config_4e9808f84de44e81,pair_f3732ebcaf2f6745,2x2,2,2,different_skew,,,additive,first,0.0001,0.0001,9.99999999999569e-05,9.999999999997034e-05,1.3444106938820255e-17,1.3444106938820255e-17,50000,50000,200,8865566648703665779
config_4eaf58ac2172693b,pair_40257b980c2277a5,3x3,3,3,same_skew,,,additive,first,0.02,0.02,0.019999999999999858,0.019999999999999858,0.0,0.0,1000,1000,200,15303633108840544281
