absolute_mi_difference,achieved_mi_p,achieved_mi_q,columns,common_valid_rate,common_valid_rejection_rate,common_valid_rejections,common_valid_replicates,conditional_rejection_rate,configuration_id,constructor,dominant_p,dominant_q,empty_column_p,empty_column_q,empty_row_p,empty_row_q,expanded_df_median,expanded_df_p05,expanded_df_p95,invalid_reason_counts_json,method,method_label,minimum_true_expected_p,minimum_true_expected_q,monte_carlo_standard_error,n_p,n_q,nominal_alpha,observed_zero_fraction_p,observed_zero_fraction_q,pair_id,pattern,profile,rejections,replicates,rows,shape,signed_mi_difference_q_minus_p,simulation_seed,standard_error_median,standard_error_p05,standard_error_p95,statistic_median,statistic_p05,statistic_p95,target_mi_p,target_mi_q,true_expected_below_1_p,true_expected_below_1_q,true_expected_below_5_p,true_expected_below_5_q,unconditional_rejection_rate,valid_rate,valid_replicates,wilson_95_high,wilson_95_low
0.019999999999999782,9.999999999994562e-05,0.02009999999999973,2,0.985,0.01015228426395939,2,197,0.01015228426395939,config_04019316e6e03ce2,additive,,,0.0,0.0,0.0,0.0,1.3334931300349335,0.11924469356767513,7.0368766847961695,"{""invalid_base"": 0, ""invalid_combined_df"": 3, ""invalid_component_p"": 2, ""invalid_component_q"": 1}",expanded_welch,Expanded Welch,4.929290500418182,4.000876266448488,0.007035623639735145,20,20,0.05,0.0025,0.005,pair_d4423a2fa1922834,first,uniform,2,200,2,2x2,0.019999999999999782,18276232957914195524,0.07146714253633288,0.02334483508626561,0.12542948187655664,-0.2241181348007673,-1.3580508185224323,0.8126704448334505,0.0001,0.0201,0.0,0.0,0.5,0.5,0.01,0.985,197,0.0357217617161768,0.0027466581335444384
0.019999999999999782,9.999999999994562e-05,0.02009999999999973,2,0.985,0.02030456852791878,4,197,0.02,config_04019316e6e03ce2,additive,,,0.0,0.0,0.0,0.0,,,,"{""invalid_base"": 0}",normal_wald,Normal Wald,4.929290500418182,4.000876266448488,0.009899494936611665,20,20,0.05,0.0025,0.005,pair_d4423a2fa1922834,first,uniform,4,200,2,2x2,0.019999999999999782,18276232957914195524,0.07146714253633288,0.02334483508626561,0.12542948187655664,-0.2241181348007673,-1.3580508185224323,0.8126704448334505,0.0001,0.0201,0.0,0.0,0.5,0.5,0.02,1.0,200,0.050287086905826436,0.0078044264163494685
0.02000000000000001,0.019999999999999872,0.03999999999999988,5,1.0,0.11,22,200,0.11,config_07d9e54989408104,additive,,,0.0,0.0,0.0,0.0,26.456318659226174,15.527277630067791,43.96256388719494,"{""invalid_base"": 0, ""invalid_combined_df"": 0, ""invalid_component_p"": 0, ""invalid_component_q"": 0}",expanded_welch,Expanded Welch,1.2499999999999993,1.2499999999999993,0.022124646889837587,500,500,0.05,0.1714,0.17379999999999998,pair_7ce1d258fd1cfc5a,first,same_skew,22,200,5,5x5,0.02000000000000001,11085907747945780977,0.020195425046337243,0.01653120481212091,0.024549844447225924,-0.8259340109334063,-2.301242772442318,0.8518409280964258,0.02,0.04,0.0,0.0,0.6,0.6,0.11,1.0,200,0.1609269099730149,0.07377244460125303
0.02000000000000001,0.019999999999999872,0.03999999999999988,5,1.0,0.12,24,200,0.12,config_07d9e54989408104,additive,,,0.0,0.0,0.0,0.0,,,,"{""invalid_base"": 0}",normal_wald,Normal Wald,1.2499999999999993,1.2499999999999993,0.022978250586152115,500,500,0.05,0.1714,0.17379999999999998,pair_7ce1d258fd1cfc5a,first,same_skew,24,200,5,5x5,0.02000000000000001,11085907747945780977,0.020195425046337243,0.01653120481212091,0.024549844447225924,-0.8259340109334063,-2.301242772442318,0.8518409280964258,0.02,0.04,0.0,0.0,0.6,0.6,0.12,1.0,200,0.17234252098296743,0.08197992706375512
1.214306433183765e-16,0.019999999999999993,0.019999999999999872,5,0.945,0.06878306878306878,13,189,0.06878306878306878,config_0bad497f06694faf,additive,,,0.645,0.8,0.665,0.9,13.492290347909295,3.0288148929403302,79.86919194726025,"{""invalid_base"": 0, ""invalid_combined_df"": 11, ""invalid_component_p"": 3, ""invalid_component_q"": 8}",expanded_welch,Expanded Welch,0.11250000000000003,0.049999999999999975,0.017432010784760317,20,20,0.05,0.6891999999999999,0.7537999999999999,pair_8530c1b9f8c78768,first,different_skew,13,200,5,5x5,-1.214306433183765e-16,13892995187018788192,0.15973053492357403,0.06857729950983582,0.22040879642200942,0.5760463416351531,-1.4543352159423393,2.2496339622637387,0.02,0.02,0.72,0.96,0.96,0.96,0.065,0.945,189,0.10801907929906895,0.03837635464915299
1.214306433183765e-16,0.019999999999999993,0.019999999999999872,5,0.945,0.1111111111111111,21,189,0.12,config_0bad497f06694faf,additive,,,0.645,0.8,0.665,0.9,,,,"{""invalid_base"": 0}",normal_wald,Normal Wald,0.11250000000000003,0.049999999999999975,0.022978250586152115,20,20,0.05,0.6891999999999999,0.7537999999999999,pair_8530c1b9f8c78768,first,different_skew,24,200,5,5x5,-1.214306433183765e-16,13892995187018788192,0.15973053492357403,0.06857729950983582,0.22040879642200942,0.5760463416351531,-1.4543352159423393,2.2496339622637387,0.02,0.02,0.72,0.96,0.96,0.96,0.12,1.0,200,0.17234252098296743,0.08197992706375512
1.0408340855860843e-16,0.019999999999999817,0.019999999999999712,5,0.975,0.06666666666666667,13,195,0.06666666666666667,config_0c757d6b458b4ea9,loglinear,,,0.635,0.855,0.7,0.88,14.634733944798482,2.7048840483607712,60.381666725249055,"{""invalid_base"": 0, ""invalid_combined_df"": 5, ""invalid_component_p"": 1, ""invalid_component_q"": 4}",expanded_welch,Expanded Welch,0.11180682682673623,0.05248526168061618,0.017432010784760317,20,20,0.05,0.6827999999999999,0.7568,pair_56cef8de2831de56,first,different_skew,13,200,5,5x5,-1.0408340855860843e-16,8614347372113581476,0.16890870517422116,0.09749811342621507,0.22678844969184275,0.768547159533217,-1.1385310146172363,2.391842090518059,0.02,0.02,0.88,0.96,0.96,0.96,0.065,0.975,195,0.10801907929906895,0.03837635464915299
1.0408340855860843e-16,0.019999999999999817,0.019999999999999712,5,0.975,0.1076923076923077,21,195,0.11,config_0c757d6b458b4ea9,loglinear,,,0.635,0.855,0.7,0.88,,,,"{""invalid_base"": 0}",normal_wald,Normal Wald,0.11180682682673623,0.05248526168061618,0.022124646889837587,20,20,0.05,0.6827999999999999,0.7568,pair_56cef8de2831de56,first,different_skew,22,200,5,5x5,-1.0408340855860843e-16,8614347372113581476,0.16890870517422116,0.09749811342621507,0.22678844969184275,0.768547159533217,-1.1385310146172363,2.391842090518059,0.02,0.02,0.88,0.96,0.96,0.96,0.11,1.0,200,0.1609269099730149,0.07377244460125303
0.0020000000000000165,9.999999999998935e-05,0.002100000000000006,8,0.98,0.09183673469387756,18,196,0.09183673469387756,config_0ca3eae811a6f63d,additive,,,0.985,1.0,0.965,0.99,22.65071351823684,3.406002880411657,123.30085083189894,"{""invalid_base"": 0, ""invalid_combined_df"": 4, ""invalid_component_p"": 1, ""invalid_component_q"": 3}",expanded_welch,Expanded Welch,0.03673469387755103,0.01632653061224489,0.02023610634484806,20,20,0.05,0.855703125,0.89015625,pair_86dc09f24e35e3ec,first,different_skew,18,200,8,8x8,0.0020000000000000165,5047406343257828000,0.16813647712959684,0.06474914045491785,0.24792360818669218,0.8904401120051535,-1.2736445026320484,2.3892161175777153,0.0001,0.0021,0.984375,0.984375,0.984375,0.984375,0.09,0.98,196,0.13776571876716542,0.05768744886219316
0.0020000000000000165,9.999999999998935e-05,0.002100000000000006,8,0.98,0.11224489795918367,22,196,0.125,config_0ca3eae811a6f63d,additive,,,0.985,1.0,0.965,0.99,,,,"{""invalid_base"": 0}",normal_wald,Normal Wald,0.03673469387755103,0.01632653061224489,0.023385358667337135,20,20,0.05,0.855703125,0.89015625,pair_86dc09f24e35e3ec,first,different_skew,25,200,8,8x8,0.0020000000000000165,5047406343257828000,0.16813647712959684,0.06474914045491785,0.24792360818669218,0.8904401120051535,-1.2736445026320484,2.3892161175777153,0.0001,0.0021,0.984375,0.984375,0.984375,0.984375,0.125,1.0,200,0.17801425002582347,0.08611974475712644
