scenario_id,configuration_id,rows,columns,condition,condition_label,n_p,n_q,population_replication,target_mi,simulation_seed,replicates,method,method_label,valid_replicates,valid_rate,fpr_10,fpr_05,fpr_01
config_5x5_d1_p01,5x5_moderate_sparse,5,5,moderate_sparse,Moderate sparsity,200,200,1,0.1,3564677104,20,normal_wald,Normal Wald,20,1.0,0.05,0.0,0.0
config_5x5_d1_p01,5x5_moderate_sparse,5,5,moderate_sparse,Moderate sparsity,200,200,1,0.1,3564677104,20,simple_welch,Simple Welch,20,1.0,0.05,0.0,0.0
config_5x5_d1_p01,5x5_moderate_sparse,5,5,moderate_sparse,Moderate sparsity,200,200,1,0.1,3564677104,20,expanded_welch,Expanded Welch,20,1.0,0.05,0.0,0.0
config_5x5_d1_p01,5x5_moderate_sparse,5,5,moderate_sparse,Moderate sparsity,200,200,1,0.1,3564677104,20,constrained_lrt,Constrained LRT,20,1.0,0.05,0.0,0.0
config_5x5_d2_p00,5x5_ultra_sparse,5,5,ultra_sparse,Ultra-sparsity,75,75,0,0.1,3875519215,20,normal_wald,Normal Wald,20,1.0,0.2,0.15,0.05
config_5x5_d2_p00,5x5_ultra_sparse,5,5,ultra_sparse,Ultra-sparsity,75,75,0,0.1,3875519215,20,simple_welch,Simple Welch,20,1.0,0.2,0.15,0.05
config_5x5_d2_p00,5x5_ultra_sparse,5,5,ultra_sparse,Ultra-sparsity,75,75,0,0.1,3875519215,20,expanded_welch,Expanded Welch,19,0.95,0.15789473684210525,0.10526315789473684,0.0
config_5x5_d2_p00,5x5_ultra_sparse,5,5,ultra_sparse,Ultra-sparsity,75,75,0,0.1,3875519215,20,constrained_lrt,Constrained LRT,20,1.0,0.2,0.15,0.0
config_5x5_d2_p01,5x5_ultra_sparse,5,5,ultra_sparse,Ultra-sparsity,75,75,1,0.1,2786888119,20,normal_wald,Normal Wald,20,1.0,0.25,0.1,0.05
config_5x5_d2_p01,5x5_ultra_sparse,5,5,ultra_sparse,Ultra-sparsity,75,75,1,0.1,2786888119,20,simple_welch,Simple Welch,20,1.0,0.25,0.1,0.05
config_5x5_d2_p01,5x5_ultra_sparse,5,5,ultra_sparse,Ultra-sparsity,75,75,1,0.1,2786888119,20,expanded_welch,Expanded Welch,20,1.0,0.2,0.05,0.0
config_5x5_d2_p01,5x5_ultra_sparse,5,5,ultra_sparse,Ultra-sparsity,75,75,1,0.1,2786888119,20,constrained_lrt,Constrained LRT,20,1.0,0.2,0.1,0.05
config_5x5_d3_p00,5x5_ultra_imbalanced,5,5,ultra_imbalanced,Ultra-sparsity with imbalance,75,375,0,0.1,4287286767,20,normal_wald,Normal Wald,20,1.0,0.15,0.05,0.0
config_5x5_d3_p00,5x5_ultra_imbalanced,5,5,ultra_imbalanced,Ultra-sparsity with imbalance,75,375,0,0.1,4287286767,20,simple_welch,Simple Welch,20,1.0,0.15,0.05,0.0
config_5x5_d3_p00,5x5_ultra_imbalanced,5,5,ultra_imbalanced,Ultra-sparsity with imbalance,75,375,0,0.1,4287286767,20,expanded_welch,Expanded Welch,20,1.0,0.15,0.0,0.0
config_5x5_d3_p00,5x5_ultra_imbalanced,5,5,ultra_imbalanced,Ultra-sparsity with imbalance,75,375,0,0.1,4287286767,20,constrained_lrt,Constrained LRT,20,1.0,0.3,0.2,0.1
config_5x5_d3_p01,5x5_ultra_imbalanced,5,5,ultra_imbalanced,Ultra-sparsity with imbalance,75,375,1,0.1,2851230002,20,normal_wald,Normal Wald,20,1.0,0.4,0.3,0.1
config_5x5_d3_p01,5x5_ultra_imbalanced,5,5,ultra_imbalanced,Ultra-sparsity with imbalance,75,375,1,0.1,2851230002,20,simple_welch,Simple Welch,20,1.0,0.4,0.25,0.1
config_5x5_d3_p01,5x5_ultra_imbalanced,5,5,ultra_imbalanced,Ultra-sparsity with imbalance,75,375,1,0.1,2851230002,20,expanded_welch,Expanded Welch,20,1.0,0.4,0.15,0.05
config_5x5_d3_p01,5x5_ultra_imbalanced,5,5,ultra_imbalanced,Ultra-sparsity with imbalance,75,375,1,0.1,2851230002,20,constrained_lrt,Constrained LRT,20,1.0,0.25,0.1,0.05
config_8x8_d0_p00,8x8_balanced_control,8,8,balanced_control,Balanced control,960,960,0,0.1,1014955703,20,normal_wald,Normal Wald,20,1.0,0.0,0.0,0.0
config_8x8_d0_p00,8x8_balanced_control,8,8,balanced_control,Balanced control,960,960,0,0.1,1014955703,20,simple_welch,Simple Welch,20,1.0,0.0,0.0,0.0
config_8x8_d0_p00,8x8_balanced_control,8,8,balanced_control,Balanced control,960,960,0,0.1,1014955703,20,expanded_welch,Expanded Welch,20,1.0,0.0,0.0,0.0
config_8x8_d0_p00,8x8_balanced_control,8,8,balanced_control,Balanced control,960,960,0,0.1,1014955703,20,constrained_lrt,Constrained LRT,20,1.0,0.0,0.0,0.0
config_8x8_d0_p01,8x8_balanced_control,8,8,balanced_control,Balanced control,960,960,1,0.1,1303512339,20,normal_wald,Normal Wald,20,1.0,0.15,0.15,0.05
config_8x8_d0_p01,8x8_balanced_control,8,8,balanced_control,Balanced control,960,960,1,0.1,1303512339,20,simple_welch,Simple Welch,20,1.0,0.15,0.15,0.05
config_8x8_d0_p01,8x8_balanced_control,8,8,balanced_control,Balanced control,960,960,1,0.1,1303512339,20,expanded_welch,Expanded Welch,20,1.0,0.15,0.15,0.05
config_8x8_d0_p01,8x8_balanced_control,8,8,balanced_control,Balanced control,960,960,1,0.1,1303512339,20,constrained_lrt,Constrained LRT,20,1.0,0.15,0.15,0.05
config_8x8_d1_p00,8x8_moderate_sparse,8,8,moderate_sparse,Moderate sparsity,512,512,0,0.1,3155669485,20,normal_wald,Normal Wald,20,1.0,0.2,0.15,0.05
config_8x8_d1_p00,8x8_moderate_sparse,8,8,moderate_sparse,Moderate sparsity,512,512,0,0.1,3155669485,20,simple_welch,Simple Welch,20,1.0,0.2,0.15,0.05
config_8x8_d1_p00,8x8_moderate_sparse,8,8,moderate_sparse,Moderate sparsity,512,512,0,0.1,3155669485,20,expanded_welch,Expanded Welch,20,1.0,0.2,0.15,0.05
config_8x8_d1_p00,8x8_moderate_sparse,8,8,moderate_sparse,Moderate sparsity,512,512,0,0.1,3155669485,20,constrained_lrt,Constrained LRT,20,1.0,0.2,0.15,0.05
config_8x8_d1_p01,8x8_moderate_sparse,8,8,moderate_sparse,Moderate sparsity,512,512,1,0.1,3915028103,20,normal_wald,Normal Wald,20,1.0,0.15,0.1,0.0
config_8x8_d1_p01,8x8_moderate_sparse,8,8,moderate_sparse,Moderate sparsity,512,512,1,0.1,3915028103,20,simple_welch,Simple Welch,20,1.0,0.15,0.1,0.0
