configuration_id,anchor_configuration_id,configuration_label,sample_scale,n_p,n_q,mi_p,mi_q,mi_difference,minimum_expected_count,method,method_label,replicates,valid_count,valid_rate,reject_count,power,wilson_low,wilson_high
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p005_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1.0,1000,1000,0.0050000000000047,0.0100000000000022,0.005,214.703714863249,expanded_welch,Expanded Welch,5000,5000,1.0,395,0.079,0.0718424481659568,0.0868039568717812
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p005_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1.0,1000,1000,0.0050000000000047,0.0100000000000022,0.005,214.703714863249,normal_wald,Normal Wald,5000,5000,1.0,556,0.1112,0.1027827165852734,0.1202142484472029
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p005_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1.0,1000,1000,0.0050000000000047,0.0100000000000022,0.005,214.703714863249,simple_welch,Simple Welch,5000,5000,1.0,555,0.111,0.1025897185733455,0.1200075535399089
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p005_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,1.0,500,500,9.999999999987796e-05,0.0050999999999959,0.005,1.598933939525126,constrained_lr,Constrained LR (chi-squared),5000,5000,1.0,551,0.1102,0.1018178158948974,0.1191806845414691
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p005_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,1.0,500,500,9.999999999987796e-05,0.0050999999999959,0.005,1.598933939525126,expanded_welch,Expanded Welch,5000,5000,1.0,20,0.004,0.0025909427187847,0.0061706176107118
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p005_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,1.0,500,500,9.999999999987796e-05,0.0050999999999959,0.005,1.598933939525126,normal_wald,Normal Wald,5000,5000,1.0,124,0.0248,0.020840470557508,0.0294891533710742
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p005_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,1.0,500,500,9.999999999987796e-05,0.0050999999999959,0.005,1.598933939525126,simple_welch,Simple Welch,5000,5000,1.0,124,0.0248,0.020840470557508,0.0294891533710742
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0p005_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,1.0,100,100,0.0001000000000001,0.0050999999999997,0.005,1.129363707961393,constrained_lr,Constrained LR (chi-squared),5000,5000,1.0,76,0.0152,0.0121618712021072,0.0189824926038201
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0p005_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,1.0,100,100,0.0001000000000001,0.0050999999999997,0.005,1.129363707961393,expanded_welch,Expanded Welch,5000,4963,0.9926,14,0.002820874471086,0.0016811226499027,0.004729683711582
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0p005_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,1.0,100,100,0.0001000000000001,0.0050999999999997,0.005,1.129363707961393,normal_wald,Normal Wald,5000,4999,0.9998,210,0.042008401680336,0.0367900629623316,0.0479300830405771
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0p005_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,1.0,100,100,0.0001000000000001,0.0050999999999997,0.005,1.129363707961393,simple_welch,Simple Welch,5000,4999,0.9998,197,0.0394078815763152,0.0343585717629172,0.0451645276787501
CURVE_CURVE_C1_N0_n10_di0p005_scale2,C1_N0_n10,"Balanced, very small sample",2.0,20,20,0.0999999999999998,0.1049999999999999,0.005,2.7497772277982637,constrained_lr,Constrained LR (chi-squared),5000,5000,1.0,320,0.064,0.0575449865740918,0.0711244495219979
CURVE_CURVE_C1_N0_n10_di0p005_scale2,C1_N0_n10,"Balanced, very small sample",2.0,20,20,0.0999999999999998,0.1049999999999999,0.005,2.7497772277982637,expanded_welch,Expanded Welch,5000,4977,0.9954,288,0.0578661844484629,0.0517138838795003,0.0647004737374919
CURVE_CURVE_C1_N0_n10_di0p005_scale2,C1_N0_n10,"Balanced, very small sample",2.0,20,20,0.0999999999999998,0.1049999999999999,0.005,2.7497772277982637,normal_wald,Normal Wald,5000,5000,1.0,374,0.0748,0.067830171875666,0.0824226818584105
CURVE_CURVE_C1_N0_n10_di0p005_scale2,C1_N0_n10,"Balanced, very small sample",2.0,20,20,0.0999999999999998,0.1049999999999999,0.005,2.7497772277982637,simple_welch,Simple Welch,5000,5000,1.0,332,0.0664,0.0598262520667029,0.0736394990600506
CURVE_CURVE_C1_N0_n1000_di0p005_scale2,C1_N0_n1000,"Balanced, large sample",2.0,2000,2000,0.0999999999999998,0.1049999999999999,0.005,274.97772277982637,constrained_lr,Constrained LR (chi-squared),5000,5000,1.0,319,0.0638,0.0573550015033846,0.0709147416734832
CURVE_CURVE_C1_N0_n1000_di0p005_scale2,C1_N0_n1000,"Balanced, large sample",2.0,2000,2000,0.0999999999999998,0.1049999999999999,0.005,274.97772277982637,expanded_welch,Expanded Welch,5000,5000,1.0,317,0.0634,0.0569750881353032,0.0704952692031206
CURVE_CURVE_C1_N0_n1000_di0p005_scale2,C1_N0_n1000,"Balanced, large sample",2.0,2000,2000,0.0999999999999998,0.1049999999999999,0.005,274.97772277982637,normal_wald,Normal Wald,5000,5000,1.0,317,0.0634,0.0569750881353032,0.0704952692031206
CURVE_CURVE_C1_N0_n1000_di0p005_scale2,C1_N0_n1000,"Balanced, large sample",2.0,2000,2000,0.0999999999999998,0.1049999999999999,0.005,274.97772277982637,simple_welch,Simple Welch,5000,5000,1.0,317,0.0634,0.0569750881353032,0.0704952692031206
CURVE_CURVE_C1_N0_n50_di0p005_scale2,C1_N0_n50,"Balanced, moderate sample",2.0,100,100,0.0999999999999998,0.1049999999999999,0.005,13.748886138991317,constrained_lr,Constrained LR (chi-squared),5000,5000,1.0,255,0.051,0.0452393871026711,0.0574500092439901
CURVE_CURVE_C1_N0_n50_di0p005_scale2,C1_N0_n50,"Balanced, moderate sample",2.0,100,100,0.0999999999999998,0.1049999999999999,0.005,13.748886138991317,expanded_welch,Expanded Welch,5000,5000,1.0,196,0.0392,0.0341649372611642,0.0449425768514003
CURVE_CURVE_C1_N0_n50_di0p005_scale2,C1_N0_n50,"Balanced, moderate sample",2.0,100,100,0.0999999999999998,0.1049999999999999,0.005,13.748886138991317,normal_wald,Normal Wald,5000,5000,1.0,229,0.0458,0.0403459347014956,0.0519514457453942
CURVE_CURVE_C1_N0_n50_di0p005_scale2,C1_N0_n50,"Balanced, moderate sample",2.0,100,100,0.0999999999999998,0.1049999999999999,0.005,13.748886138991317,simple_welch,Simple Welch,5000,5000,1.0,223,0.0446,0.0392194585074783,0.0506797644240797
CURVE_CURVE_C1_N3_n50_di0p005_scale2,C1_N3_n50,One skewed population,2.0,100,100,0.0300000000000003,0.0349999999996594,0.005,3.174127972954414,constrained_lr,Constrained LR (chi-squared),5000,5000,1.0,279,0.0558,0.0497720485271196,0.0625099778808691
CURVE_CURVE_C1_N3_n50_di0p005_scale2,C1_N3_n50,One skewed population,2.0,100,100,0.0300000000000003,0.0349999999996594,0.005,3.174127972954414,expanded_welch,Expanded Welch,5000,5000,1.0,98,0.0196,0.0161102998813315,0.0238273081474793
CURVE_CURVE_C1_N3_n50_di0p005_scale2,C1_N3_n50,One skewed population,2.0,100,100,0.0300000000000003,0.0349999999996594,0.005,3.174127972954414,normal_wald,Normal Wald,5000,5000,1.0,152,0.0304,0.0259899123257857,0.0355311133410118
CURVE_CURVE_C1_N3_n50_di0p005_scale2,C1_N3_n50,One skewed population,2.0,100,100,0.0300000000000003,0.0349999999996594,0.005,3.174127972954414,simple_welch,Simple Welch,5000,5000,1.0,140,0.028,0.0237770442584761,0.0329476663776578
CURVE_CURVE_C1_N6_n100_di0p005_scale2,C1_N6_n100,"Sparse, smaller sample",2.0,200,200,0.0049999999999995,0.0100000000001962,0.005,0.0623804756532599,constrained_lr,Constrained LR (chi-squared),5000,5000,1.0,63,0.0126,0.0098611129963593,0.0160872428596823
CURVE_CURVE_C1_N6_n100_di0p005_scale2,C1_N6_n100,"Sparse, smaller sample",2.0,200,200,0.0049999999999995,0.0100000000001962,0.005,0.0623804756532599,expanded_welch,Expanded Welch,5000,5000,1.0,340,0.068,0.061348534154977,0.0753147603255523
CURVE_CURVE_C1_N6_n100_di0p005_scale2,C1_N6_n100,"Sparse, smaller sample",2.0,200,200,0.0049999999999995,0.0100000000001962,0.005,0.0623804756532599,normal_wald,Normal Wald,5000,5000,1.0,1094,0.2188,0.2075586854697712,0.2304730701041289
CURVE_CURVE_C1_N6_n100_di0p005_scale2,C1_N6_n100,"Sparse, smaller sample",2.0,200,200,0.0049999999999995,0.0100000000001962,0.005,0.0623804756532599,simple_welch,Simple Welch,5000,5000,1.0,1085,0.217,0.2057941161714295,0.2286404031294728
CURVE_CURVE_C1_N6_n200_di0p005_scale2,C1_N6_n200,"Sparse, larger sample",2.0,400,400,0.0049999999999995,0.0100000000001962,0.005,0.1247609513065198,constrained_lr,Constrained LR (chi-squared),5000,5000,1.0,400,0.08,0.0727986839327327,0.0878461857011152
CURVE_CURVE_C1_N6_n200_di0p005_scale2,C1_N6_n200,"Sparse, larger sample",2.0,400,400,0.0049999999999995,0.0100000000001962,0.005,0.1247609513065198,expanded_welch,Expanded Welch,5000,5000,1.0,472,0.0944,0.0866041761581781,0.1028185836596521
CURVE_CURVE_C1_N6_n200_di0p005_scale2,C1_N6_n200,"Sparse, larger sample",2.0,400,400,0.0049999999999995,0.0100000000001962,0.005,0.1247609513065198,normal_wald,Normal Wald,5000,5000,1.0,1335,0.267,0.2549200119846377,0.2794377371217589
CURVE_CURVE_C1_N6_n200_di0p005_scale2,C1_N6_n200,"Sparse, larger sample",2.0,400,400,0.0049999999999995,0.0100000000001962,0.005,0.1247609513065198,simple_welch,Simple Welch,5000,5000,1.0,1332,0.2664,0.2543292351487614,0.2788294351999693
CURVE_CURVE_C1_N7_n1000_di0p005_scale2,C1_N7_n1000,Ultra-rare categories,2.0,2000,2000,0.0005000000000022,0.0054999999999981,0.005,0.6107328520477893,constrained_lr,Constrained LR (chi-squared),5000,5000,1.0,1872,0.3744,0.3610865758941194,0.387906270834479
CURVE_CURVE_C1_N7_n1000_di0p005_scale2,C1_N7_n1000,Ultra-rare categories,2.0,2000,2000,0.0005000000000022,0.0054999999999981,0.005,0.6107328520477893,expanded_welch,Expanded Welch,5000,4902,0.9804,285,0.0581395348837209,0.0519282170353731,0.0650428395381996
CURVE_CURVE_C1_N7_n1000_di0p005_scale2,C1_N7_n1000,Ultra-rare categories,2.0,2000,2000,0.0005000000000022,0.0054999999999981,0.005,0.6107328520477893,normal_wald,Normal Wald,5000,5000,1.0,681,0.1362,0.1269715142585869,0.1459870656766366
CURVE_CURVE_C1_N7_n1000_di0p005_scale2,C1_N7_n1000,Ultra-rare categories,2.0,2000,2000,0.0005000000000022,0.0054999999999981,0.005,0.6107328520477893,simple_welch,Simple Welch,5000,5000,1.0,680,0.136,0.1267775416969865,0.1457813453190151
CURVE_CURVE_C2_N0_np20_nq200_di0p005_scale2,C2_N0_np20_nq200,"Balanced, unequal samples",2.0,40,400,0.0999999999999998,0.1049999999999999,0.005,5.604107476771809,constrained_lr,Constrained LR (chi-squared),5000,5000,1.0,255,0.051,0.0452393871026711,0.0574500092439901
CURVE_CURVE_C2_N0_np20_nq200_di0p005_scale2,C2_N0_np20_nq200,"Balanced, unequal samples",2.0,40,400,0.0999999999999998,0.1049999999999999,0.005,5.604107476771809,expanded_welch,Expanded Welch,5000,5000,1.0,95,0.019,0.015568534057775,0.0231699952133698
CURVE_CURVE_C2_N0_np20_nq200_di0p005_scale2,C2_N0_np20_nq200,"Balanced, unequal samples",2.0,40,400,0.0999999999999998,0.1049999999999999,0.005,5.604107476771809,normal_wald,Normal Wald,5000,5000,1.0,548,0.1096,0.1012389833197277,0.1185604383589728
CURVE_CURVE_C2_N0_np20_nq200_di0p005_scale2,C2_N0_np20_nq200,"Balanced, unequal samples",2.0,40,400,0.0999999999999998,0.1049999999999999,0.005,5.604107476771809,simple_welch,Simple Welch,5000,5000,1.0,517,0.1034,0.0952626016009405,0.1121463395818788
CURVE_CURVE_C2_N3_np500_nq50_di0p005_scale2,C2_N3_np500_nq50,"Skewed, unequal samples",2.0,1000,100,0.0300000000000003,0.0349999999996594,0.005,3.174127972954414,constrained_lr,Constrained LR (chi-squared),5000,5000,1.0,320,0.064,0.0575449865740918,0.0711244495219979
CURVE_CURVE_C2_N3_np500_nq50_di0p005_scale2,C2_N3_np500_nq50,"Skewed, unequal samples",2.0,1000,100,0.0300000000000003,0.0349999999996594,0.005,3.174127972954414,expanded_welch,Expanded Welch,5000,5000,1.0,141,0.0282,0.0239611282416891,0.0331632753136667
CURVE_CURVE_C2_N3_np500_nq50_di0p005_scale2,C2_N3_np500_nq50,"Skewed, unequal samples",2.0,1000,100,0.0300000000000003,0.0349999999996594,0.005,3.174127972954414,normal_wald,Normal Wald,5000,5000,1.0,511,0.1022,0.0941069468006947,0.1109038368667927
CURVE_CURVE_C2_N3_np500_nq50_di0p005_scale2,C2_N3_np500_nq50,"Skewed, unequal samples",2.0,1000,100,0.0300000000000003,0.0349999999996594,0.005,3.174127972954414,simple_welch,Simple Welch,5000,5000,1.0,502,0.1004,0.0923741374429391,0.1090394099515505
CURVE_CURVE_C2_N5_np200_nq2000_di0p005_scale2,C2_N5_np200_nq2000,Rare and highly unequal,2.0,400,4000,0.0050000000002087,0.0100000000000003,0.005,1.3975983704537631,constrained_lr,Constrained LR (chi-squared),5000,5000,1.0,729,0.1458,0.1362900310234279,0.1558538090344505
CURVE_CURVE_C2_N5_np200_nq2000_di0p005_scale2,C2_N5_np200_nq2000,Rare and highly unequal,2.0,400,4000,0.0050000000002087,0.0100000000000003,0.005,1.3975983704537631,expanded_welch,Expanded Welch,5000,4996,0.9992,1236,0.2473979183346677,0.2356298844320205,0.2595541087429685
CURVE_CURVE_C2_N5_np200_nq2000_di0p005_scale2,C2_N5_np200_nq2000,Rare and highly unequal,2.0,400,4000,0.0050000000002087,0.0100000000000003,0.005,1.3975983704537631,normal_wald,Normal Wald,5000,5000,1.0,1543,0.3086,0.2959475977498361,0.3215462785547317
CURVE_CURVE_C2_N5_np200_nq2000_di0p005_scale2,C2_N5_np200_nq2000,Rare and highly unequal,2.0,400,4000,0.0050000000002087,0.0100000000000003,0.005,1.3975983704537631,simple_welch,Simple Welch,5000,5000,1.0,1543,0.3086,0.2959475977498361,0.3215462785547317
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p005_scale2,C3_C3_same_balanced_i0p005_n1000,Near independence,2.0,2000,2000,0.0050000000000047,0.0100000000000022,0.005,429.407429726498,constrained_lr,Constrained LR (chi-squared),5000,5000,1.0,1326,0.2652,0.2531477680353838,0.277612744798015
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p005_scale2,C3_C3_same_balanced_i0p005_n1000,Near independence,2.0,2000,2000,0.0050000000000047,0.0100000000000022,0.005,429.407429726498,expanded_welch,Expanded Welch,5000,5000,1.0,1081,0.2162,0.2050099657033927,0.2278257819206217
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p005_scale2,C3_C3_same_balanced_i0p005_n1000,Near independence,2.0,2000,2000,0.0050000000000047,0.0100000000000022,0.005,429.407429726498,normal_wald,Normal Wald,5000,5000,1.0,1219,0.2438,0.2320982225944045,0.2558951478822428
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p005_scale2,C3_C3_same_balanced_i0p005_n1000,Near independence,2.0,2000,2000,0.0050000000000047,0.0100000000000022,0.005,429.407429726498,simple_welch,Simple Welch,5000,5000,1.0,1219,0.2438,0.2320982225944045,0.2558951478822428
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p005_scale2,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,2.0,1000,1000,9.999999999987796e-05,0.0050999999999959,0.005,3.1978678790502517,constrained_lr,Constrained LR (chi-squared),5000,5000,1.0,1520,0.304,0.2914046432275638,0.3168962959348986
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p005_scale2,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,2.0,1000,1000,9.999999999987796e-05,0.0050999999999959,0.005,3.1978678790502517,expanded_welch,Expanded Welch,5000,5000,1.0,112,0.0224,0.0186501320177961,0.0268831768801224
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p005_scale2,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,2.0,1000,1000,9.999999999987796e-05,0.0050999999999959,0.005,3.1978678790502517,normal_wald,Normal Wald,5000,5000,1.0,357,0.0714,0.064587015599474,0.0788710585078289
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p005_scale2,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,2.0,1000,1000,9.999999999987796e-05,0.0050999999999959,0.005,3.1978678790502517,simple_welch,Simple Welch,5000,5000,1.0,351,0.0702,0.0634434723454752,0.0776164442464958
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0p005_scale2,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,2.0,200,200,0.0001000000000001,0.0050999999999997,0.005,2.258727415922786,constrained_lr,Constrained LR (chi-squared),5000,5000,1.0,144,0.0288,0.0245137405131535,0.0338097417998683
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0p005_scale2,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,2.0,200,200,0.0001000000000001,0.0050999999999997,0.005,2.258727415922786,expanded_welch,Expanded Welch,5000,5000,1.0,32,0.0064,0.0045371881084106,0.0090206872517497
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0p005_scale2,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,2.0,200,200,0.0001000000000001,0.0050999999999997,0.005,2.258727415922786,normal_wald,Normal Wald,5000,5000,1.0,139,0.0278,0.0235930213627044,0.0327319963542074
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0p005_scale2,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,2.0,200,200,0.0001000000000001,0.0050999999999997,0.005,2.258727415922786,simple_welch,Simple Welch,5000,5000,1.0,138,0.0276,0.0234090601912025,0.0325162646064874
CURVE_CURVE_C1_N0_n10_di0p05_scale0p5,C1_N0_n10,"Balanced, very small sample",0.5,5,5,0.0999999999999998,0.149999999999443,0.05,0.5830694393529524,constrained_lr,Constrained LR (chi-squared),5000,5000,1.0,54,0.0108,0.0082871897652348,0.014063929817809
CURVE_CURVE_C1_N0_n10_di0p05_scale0p5,C1_N0_n10,"Balanced, very small sample",0.5,5,5,0.0999999999999998,0.149999999999443,0.05,0.5830694393529524,expanded_welch,Expanded Welch,5000,3998,0.7996,0,0.0,5.421010862427522e-20,0.000959922790601
CURVE_CURVE_C1_N0_n10_di0p05_scale0p5,C1_N0_n10,"Balanced, very small sample",0.5,5,5,0.0999999999999998,0.149999999999443,0.05,0.5830694393529524,normal_wald,Normal Wald,5000,4936,0.9872,997,0.2019854132901134,0.1910189172014109,0.2134154103929094
CURVE_CURVE_C1_N0_n10_di0p05_scale0p5,C1_N0_n10,"Balanced, very small sample",0.5,5,5,0.0999999999999998,0.149999999999443,0.05,0.5830694393529524,simple_welch,Simple Welch,5000,4936,0.9872,613,0.1241896272285251,0.1152803793285411,0.133683371648661
CURVE_CURVE_C1_N0_n1000_di0p05_scale0p5,C1_N0_n1000,"Balanced, large sample",0.5,500,500,0.0999999999999998,0.149999999999443,0.05,58.30694393529525,constrained_lr,Constrained LR (chi-squared),5000,5000,1.0,2034,0.4068,0.3932604454466162,0.4204826541959425
CURVE_CURVE_C1_N0_n1000_di0p05_scale0p5,C1_N0_n1000,"Balanced, large sample",0.5,500,500,0.0999999999999998,0.149999999999443,0.05,58.30694393529525,expanded_welch,Expanded Welch,5000,5000,1.0,2008,0.4016,0.3880925424716483,0.415258541271139
CURVE_CURVE_C1_N0_n1000_di0p05_scale0p5,C1_N0_n1000,"Balanced, large sample",0.5,500,500,0.0999999999999998,0.149999999999443,0.05,58.30694393529525,normal_wald,Normal Wald,5000,5000,1.0,2031,0.4062,0.3926640681929131,0.4198799526919797
CURVE_CURVE_C1_N0_n1000_di0p05_scale0p5,C1_N0_n1000,"Balanced, large sample",0.5,500,500,0.0999999999999998,0.149999999999443,0.05,58.30694393529525,simple_welch,Simple Welch,5000,5000,1.0,2025,0.405,0.3914713768015774,0.4186744865679835
CURVE_CURVE_C1_N0_n50_di0p05_scale0p5,C1_N0_n50,"Balanced, moderate sample",0.5,25,25,0.0999999999999998,0.149999999999443,0.05,2.9153471967647624,constrained_lr,Constrained LR (chi-squared),5000,5000,1.0,424,0.0848,0.0773933274635883,0.092844172231587
CURVE_CURVE_C1_N0_n50_di0p05_scale0p5,C1_N0_n50,"Balanced, moderate sample",0.5,25,25,0.0999999999999998,0.149999999999443,0.05,2.9153471967647624,expanded_welch,Expanded Welch,5000,5000,1.0,367,0.0734,0.0664942078076257,0.080960795491897
CURVE_CURVE_C1_N0_n50_di0p05_scale0p5,C1_N0_n50,"Balanced, moderate sample",0.5,25,25,0.0999999999999998,0.149999999999443,0.05,2.9153471967647624,normal_wald,Normal Wald,5000,5000,1.0,445,0.089,0.0814196998716535,0.0972113511271834
CURVE_CURVE_C1_N0_n50_di0p05_scale0p5,C1_N0_n50,"Balanced, moderate sample",0.5,25,25,0.0999999999999998,0.149999999999443,0.05,2.9153471967647624,simple_welch,Simple Welch,5000,5000,1.0,397,0.0794,0.0722249006083291,0.0872208902678528
CURVE_CURVE_C1_N3_n50_di0p05_scale0p5,C1_N3_n50,One skewed population,0.5,25,25,0.0300000000000003,0.0799999999996817,0.05,0.3228806556316851,constrained_lr,Constrained LR (chi-squared),5000,5000,1.0,332,0.0664,0.0598262520667029,0.0736394990600506
CURVE_CURVE_C1_N3_n50_di0p05_scale0p5,C1_N3_n50,One skewed population,0.5,25,25,0.0300000000000003,0.0799999999996817,0.05,0.3228806556316851,expanded_welch,Expanded Welch,5000,4646,0.9292,191,0.0411106328024106,0.0357703951108345,0.0472090918754921
CURVE_CURVE_C1_N3_n50_di0p05_scale0p5,C1_N3_n50,One skewed population,0.5,25,25,0.0300000000000003,0.0799999999996817,0.05,0.3228806556316851,normal_wald,Normal Wald,5000,5000,1.0,356,0.0712,0.0643963842748613,0.0786619969132196
CURVE_CURVE_C1_N3_n50_di0p05_scale0p5,C1_N3_n50,One skewed population,0.5,25,25,0.0300000000000003,0.0799999999996817,0.05,0.3228806556316851,simple_welch,Simple Welch,5000,5000,1.0,302,0.0604,0.0541282161651582,0.0673467473849359
CURVE_CURVE_C2_N0_np20_nq200_di0p05_scale0p5,C2_N0_np20_nq200,"Balanced, unequal samples",0.5,10,100,0.0999999999999998,0.149999999999443,0.05,1.4010268691929522,constrained_lr,Constrained LR (chi-squared),5000,5000,1.0,228,0.0456,0.0401581122081756,0.0517395753194922
CURVE_CURVE_C2_N0_np20_nq200_di0p05_scale0p5,C2_N0_np20_nq200,"Balanced, unequal samples",0.5,10,100,0.0999999999999998,0.149999999999443,0.05,1.4010268691929522,expanded_welch,Expanded Welch,5000,4944,0.9888,269,0.0544093851132686,0.0484257073583562,0.0610849678179337
CURVE_CURVE_C2_N0_np20_nq200_di0p05_scale0p5,C2_N0_np20_nq200,"Balanced, unequal samples",0.5,10,100,0.0999999999999998,0.149999999999443,0.05,1.4010268691929522,normal_wald,Normal Wald,5000,5000,1.0,1303,0.2606,0.2486198882246915,0.2729476874666019
CURVE_CURVE_C2_N0_np20_nq200_di0p05_scale0p5,C2_N0_np20_nq200,"Balanced, unequal samples",0.5,10,100,0.0999999999999998,0.149999999999443,0.05,1.4010268691929522,simple_welch,Simple Welch,5000,5000,1.0,1225,0.245,0.2332775430369258,0.2571139849550534
CURVE_CURVE_C2_N3_np500_nq50_di0p05_scale0p5,C2_N3_np500_nq50,"Skewed, unequal samples",0.5,250,25,0.0300000000000003,0.0799999999996817,0.05,0.3228806556316851,constrained_lr,Constrained LR (chi-squared),5000,5000,1.0,534,0.1068,0.098538853059109,0.1156648677504838
CURVE_CURVE_C2_N3_np500_nq50_di0p05_scale0p5,C2_N3_np500_nq50,"Skewed, unequal samples",0.5,250,25,0.0300000000000003,0.0799999999996817,0.05,0.3228806556316851,expanded_welch,Expanded Welch,5000,4619,0.9238,195,0.042216930071444,0.0367883047138799,0.0484063666433256
CURVE_CURVE_C2_N3_np500_nq50_di0p05_scale0p5,C2_N3_np500_nq50,"Skewed, unequal samples",0.5,250,25,0.0300000000000003,0.0799999999996817,0.05,0.3228806556316851,normal_wald,Normal Wald,5000,5000,1.0,762,0.1524,0.1427049996573499,0.1626287067348538
CURVE_CURVE_C2_N3_np500_nq50_di0p05_scale0p5,C2_N3_np500_nq50,"Skewed, unequal samples",0.5,250,25,0.0300000000000003,0.0799999999996817,0.05,0.3228806556316851,simple_welch,Simple Welch,5000,5000,1.0,706,0.1412,0.1318230229199351,0.1511278799958378
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p05_scale0p5,C3_C3_same_balanced_i0p005_n1000,Near independence,0.5,500,500,0.0050000000000047,0.0550000000000023,0.05,83.92688703711413,constrained_lr,Constrained LR (chi-squared),5000,5000,1.0,4796,0.9592,0.9533548791191986,0.9643400634144612
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p05_scale0p5,C3_C3_same_balanced_i0p005_n1000,Near independence,0.5,500,500,0.0050000000000047,0.0550000000000023,0.05,83.92688703711413,expanded_welch,Expanded Welch,5000,5000,1.0,4705,0.941,0.93412411487236,0.9471987720120996
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p05_scale0p5,C3_C3_same_balanced_i0p005_n1000,Near independence,0.5,500,500,0.0050000000000047,0.0550000000000023,0.05,83.92688703711413,normal_wald,Normal Wald,5000,5000,1.0,4761,0.9522,0.945931477658468,0.9577742127024224
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p05_scale0p5,C3_C3_same_balanced_i0p005_n1000,Near independence,0.5,500,500,0.0050000000000047,0.0550000000000023,0.05,83.92688703711413,simple_welch,Simple Welch,5000,5000,1.0,4758,0.9516,0.9452969156918606,0.957209695911364
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p05_scale0p5,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,0.5,250,250,9.999999999987796e-05,0.0500999999999998,0.05,0.4328357714268047,constrained_lr,Constrained LR (chi-squared),5000,5000,1.0,4120,0.824,0.8131967832374858,0.8343057459021173
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p05_scale0p5,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,0.5,250,250,9.999999999987796e-05,0.0500999999999998,0.05,0.4328357714268047,expanded_welch,Expanded Welch,5000,4989,0.9978,2570,0.5151332932451393,0.5012590288451059,0.5289842707359841
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p05_scale0p5,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,0.5,250,250,9.999999999987796e-05,0.0500999999999998,0.05,0.4328357714268047,normal_wald,Normal Wald,5000,5000,1.0,3110,0.622,0.6084710218833477,0.6353416588420585
