configuration_id,lr_valid_count,lr_valid_rate,lr_retry_count,lr_median_elapsed_ms,lr_p99_elapsed_ms,lr_max_constraint_residual,lr_median_iterations,lr_full_start_audit_count,lr_full_start_max_statistic_difference
CURVE_CURVE_C2_N0_np20_nq200_di0p005_scale2,5000,1.0,0,8.121437509544194,21.81325385579841,9.936857392478515e-09,10.0,25,0.0
CURVE_CURVE_C2_N0_np20_nq200_di0p05_scale0p5,5000,1.0,0,7.2453750763088465,17.838142975233495,9.64443926110281e-09,10.0,25,0.0
CURVE_CURVE_C2_N0_np20_nq200_di0p05_scale1,5000,1.0,0,7.69754103384912,21.21938194381079,9.980853671320844e-09,10.0,25,0.0
CURVE_CURVE_C2_N0_np20_nq200_di0p05_scale2,5000,1.0,0,8.262854535132647,19.195243446156415,9.784248564126408e-09,10.0,25,0.0
CURVE_CURVE_C2_N3_np500_nq50_di0p005_scale0p5,5000,1.0,0,8.783749886788428,21.55027983943004,9.476747296621735e-09,12.0,25,0.0
CURVE_CURVE_C2_N3_np500_nq50_di0p005_scale1,5000,1.0,0,8.725917083211243,20.804090520832727,9.897665007030376e-09,11.0,25,0.0
CURVE_CURVE_C2_N3_np500_nq50_di0p005_scale2,5000,1.0,0,9.039271157234907,22.806946649216158,9.983926928247566e-09,11.0,25,0.0
CURVE_CURVE_C2_N3_np500_nq50_di0p05_scale0p5,5000,1.0,0,8.971521048806608,21.529083768837154,9.588399803306391e-09,13.0,25,0.0
CURVE_CURVE_C2_N3_np500_nq50_di0p05_scale1,5000,1.0,0,9.092124993912876,19.799083834514022,9.913933375627071e-09,12.0,25,0.0
CURVE_CURVE_C2_N3_np500_nq50_di0p05_scale2,5000,1.0,0,9.34381247498095,16.87493035336957,9.930703225025095e-09,12.0,25,0.0
CURVE_CURVE_C2_N5_np200_nq2000_di0p005_scale0p5,5000,1.0,0,8.079708088189363,19.456170690245933,1.7353643869122415e-09,11.0,25,0.0
