scenario_id,configuration_id,rows,columns,condition,condition_label,n_p,n_q,population_replication,target_mi,true_delta,simulation_seed,replicates,mean_delta_error,empirical_delta_sd,mean_standard_error,mean_standardized_third_cumulant,mean_studentization_covariance,mean_absolute_edgeworth_adjustment,method,method_label,valid_replicates,valid_rate,fpr_10,fpr_05,fpr_01
config_3x3_d3_p01,3x3_ultra_imbalanced,3,3,ultra_imbalanced,Ultra-sparsity with imbalance,50,250,1,0.1,-1.6653345369377348e-16,796464720,300,-0.00709165151314502,0.08871455835268965,0.08234248164438923,0.2966436824969261,0.30250873219597874,0.3073374148528576,edgeworth_normal,Joint Edgeworth,276,0.92,0.08695652173913043,0.028985507246376812,0.014492753623188406
config_3x3_d3_p01,3x3_ultra_imbalanced,3,3,ultra_imbalanced,Ultra-sparsity with imbalance,50,250,1,0.1,-1.6653345369377348e-16,796464720,300,-0.00709165151314502,0.08871455835268965,0.08234248164438923,0.2966436824969261,0.30250873219597874,0.3073374148528576,joint_influence_welch,Joint-Influence Welch,283,0.9433333333333334,0.0812720848056537,0.045936395759717315,0.024734982332155476
config_5x5_d0_p00,5x5_balanced_control,5,5,balanced_control,Balanced control,375,375,0,0.1,-2.220446049250313e-16,478364860,300,0.001576074856134446,0.03277287628416718,0.03339301900006397,-0.0005817164311811903,-7.719526213996651e-05,0.008167215340032813,normal_wald,Normal Wald,300,1.0,0.10333333333333333,0.043333333333333335,0.006666666666666667
config_5x5_d0_p00,5x5_balanced_control,5,5,balanced_control,Balanced control,375,375,0,0.1,-2.220446049250313e-16,478364860,300,0.001576074856134446,0.03277287628416718,0.03339301900006397,-0.0005817164311811903,-7.719526213996651e-05,0.008167215340032813,simple_welch,Simple Welch,0,0.0,,,
config_5x5_d0_p00,5x5_balanced_control,5,5,balanced_control,Balanced control,375,375,0,0.1,-2.220446049250313e-16,478364860,300,0.001576074856134446,0.03277287628416718,0.03339301900006397,-0.0005817164311811903,-7.719526213996651e-05,0.008167215340032813,expanded_welch,Expanded Welch,300,1.0,0.10333333333333333,0.04,0.006666666666666667
config_5x5_d0_p00,5x5_balanced_control,5,5,balanced_control,Balanced control,375,375,0,0.1,-2.220446049250313e-16,478364860,300,0.001576074856134446,0.03277287628416718,0.03339301900006397,-0.0005817164311811903,-7.719526213996651e-05,0.008167215340032813,edgeworth_normal,Joint Edgeworth,300,1.0,0.10333333333333333,0.043333333333333335,0.01
config_5x5_d0_p00,5x5_balanced_control,5,5,balanced_control,Balanced control,375,375,0,0.1,-2.220446049250313e-16,478364860,300,0.001576074856134446,0.03277287628416718,0.03339301900006397,-0.0005817164311811903,-7.719526213996651e-05,0.008167215340032813,joint_influence_welch,Joint-Influence Welch,300,1.0,0.10333333333333333,0.043333333333333335,0.01
config_5x5_d0_p01,5x5_balanced_control,5,5,balanced_control,Balanced control,375,375,1,0.1,6.661338147750939e-16,1317290562,300,-0.001509101592416034,0.031076765297657013,0.0336210813432201,1.8532744574808376e-05,-0.0012003051169124082,0.008352232885258687,normal_wald,Normal Wald,300,1.0,0.06666666666666667,0.03666666666666667,0.006666666666666667
config_5x5_d0_p01,5x5_balanced_control,5,5,balanced_control,Balanced control,375,375,1,0.1,6.661338147750939e-16,1317290562,300,-0.001509101592416034,0.031076765297657013,0.0336210813432201,1.8532744574808376e-05,-0.0012003051169124082,0.008352232885258687,simple_welch,Simple Welch,0,0.0,,,
config_5x5_d0_p01,5x5_balanced_control,5,5,balanced_control,Balanced control,375,375,1,0.1,6.661338147750939e-16,1317290562,300,-0.001509101592416034,0.031076765297657013,0.0336210813432201,1.8532744574808376e-05,-0.0012003051169124082,0.008352232885258687,expanded_welch,Expanded Welch,300,1.0,0.06666666666666667,0.03666666666666667,0.006666666666666667
config_5x5_d0_p01,5x5_balanced_control,5,5,balanced_control,Balanced control,375,375,1,0.1,6.661338147750939e-16,1317290562,300,-0.001509101592416034,0.031076765297657013,0.0336210813432201,1.8532744574808376e-05,-0.0012003051169124082,0.008352232885258687,edgeworth_normal,Joint Edgeworth,300,1.0,0.07333333333333333,0.03666666666666667,0.006666666666666667
config_5x5_d0_p01,5x5_balanced_control,5,5,balanced_control,Balanced control,375,375,1,0.1,6.661338147750939e-16,1317290562,300,-0.001509101592416034,0.031076765297657013,0.0336210813432201,1.8532744574808376e-05,-0.0012003051169124082,0.008352232885258687,joint_influence_welch,Joint-Influence Welch,300,1.0,0.07,0.03666666666666667,0.006666666666666667
config_5x5_d1_p00,5x5_moderate_sparse,5,5,moderate_sparse,Moderate sparsity,200,200,0,0.1,0.0,4095152891,300,-0.004456413107933856,0.050826629134654834,0.051589156317641036,0.007285888987661628,0.013971052869095833,0.014369555266766684,normal_wald,Normal Wald,300,1.0,0.1,0.043333333333333335,0.013333333333333334
config_5x5_d1_p00,5x5_moderate_sparse,5,5,moderate_sparse,Moderate sparsity,200,200,0,0.1,0.0,4095152891,300,-0.004456413107933856,0.050826629134654834,0.051589156317641036,0.007285888987661628,0.013971052869095833,0.014369555266766684,simple_welch,Simple Welch,0,0.0,,,
config_5x5_d1_p00,5x5_moderate_sparse,5,5,moderate_sparse,Moderate sparsity,200,200,0,0.1,0.0,4095152891,300,-0.004456413107933856,0.050826629134654834,0.051589156317641036,0.007285888987661628,0.013971052869095833,0.014369555266766684,expanded_welch,Expanded Welch,300,1.0,0.09333333333333334,0.03666666666666667,0.0033333333333333335
config_5x5_d1_p00,5x5_moderate_sparse,5,5,moderate_sparse,Moderate sparsity,200,200,0,0.1,0.0,4095152891,300,-0.004456413107933856,0.050826629134654834,0.051589156317641036,0.007285888987661628,0.013971052869095833,0.014369555266766684,edgeworth_normal,Joint Edgeworth,300,1.0,0.10333333333333333,0.05,0.013333333333333334
config_5x5_d1_p00,5x5_moderate_sparse,5,5,moderate_sparse,Moderate sparsity,200,200,0,0.1,0.0,4095152891,300,-0.004456413107933856,0.050826629134654834,0.051589156317641036,0.007285888987661628,0.013971052869095833,0.014369555266766684,joint_influence_welch,Joint-Influence Welch,300,1.0,0.1,0.04666666666666667,0.01
config_5x5_d1_p01,5x5_moderate_sparse,5,5,moderate_sparse,Moderate sparsity,200,200,1,0.1,-2.220446049250313e-16,3564677104,300,0.0012302785275697182,0.04749627189273667,0.051302269538509235,-0.004500977845034173,-0.009457937480829197,0.011537074971560406,normal_wald,Normal Wald,300,1.0,0.07333333333333333,0.02666666666666667,0.01
config_5x5_d1_p01,5x5_moderate_sparse,5,5,moderate_sparse,Moderate sparsity,200,200,1,0.1,-2.220446049250313e-16,3564677104,300,0.0012302785275697182,0.04749627189273667,0.051302269538509235,-0.004500977845034173,-0.009457937480829197,0.011537074971560406,simple_welch,Simple Welch,0,0.0,,,
config_5x5_d1_p01,5x5_moderate_sparse,5,5,moderate_sparse,Moderate sparsity,200,200,1,0.1,-2.220446049250313e-16,3564677104,300,0.0012302785275697182,0.04749627189273667,0.051302269538509235,-0.004500977845034173,-0.009457937480829197,0.011537074971560406,expanded_welch,Expanded Welch,300,1.0,0.07,0.023333333333333334,0.006666666666666667
config_5x5_d1_p01,5x5_moderate_sparse,5,5,moderate_sparse,Moderate sparsity,200,200,1,0.1,-2.220446049250313e-16,3564677104,300,0.0012302785275697182,0.04749627189273667,0.051302269538509235,-0.004500977845034173,-0.009457937480829197,0.011537074971560406,edgeworth_normal,Joint Edgeworth,300,1.0,0.08333333333333333,0.03666666666666667,0.01
config_5x5_d1_p01,5x5_moderate_sparse,5,5,moderate_sparse,Moderate sparsity,200,200,1,0.1,-2.220446049250313e-16,3564677104,300,0.0012302785275697182,0.04749627189273667,0.051302269538509235,-0.004500977845034173,-0.009457937480829197,0.011537074971560406,joint_influence_welch,Joint-Influence Welch,300,1.0,0.07333333333333333,0.02666666666666667,0.006666666666666667
config_5x5_d2_p00,5x5_ultra_sparse,5,5,ultra_sparse,Ultra-sparsity,75,75,0,0.1,1.1102230246251565e-16,3875519215,300,0.012873975176563905,0.10604207805626872,0.09980103987276656,0.007433093145153915,-0.012651855783625363,0.04500683901563937,normal_wald,Normal Wald,300,1.0,0.12333333333333334,0.06666666666666667,0.02
config_5x5_d2_p00,5x5_ultra_sparse,5,5,ultra_sparse,Ultra-sparsity,75,75,0,0.1,1.1102230246251565e-16,3875519215,300,0.012873975176563905,0.10604207805626872,0.09980103987276656,0.007433093145153915,-0.012651855783625363,0.04500683901563937,simple_welch,Simple Welch,0,0.0,,,
config_5x5_d2_p00,5x5_ultra_sparse,5,5,ultra_sparse,Ultra-sparsity,75,75,0,0.1,1.1102230246251565e-16,3875519215,300,0.012873975176563905,0.10604207805626872,0.09980103987276656,0.007433093145153915,-0.012651855783625363,0.04500683901563937,expanded_welch,Expanded Welch,300,1.0,0.12,0.056666666666666664,0.016666666666666666
config_5x5_d2_p00,5x5_ultra_sparse,5,5,ultra_sparse,Ultra-sparsity,75,75,0,0.1,1.1102230246251565e-16,3875519215,300,0.012873975176563905,0.10604207805626872,0.09980103987276656,0.007433093145153915,-0.012651855783625363,0.04500683901563937,edgeworth_normal,Joint Edgeworth,296,0.9866666666666667,0.11824324324324324,0.06418918918918919,0.02027027027027027
config_5x5_d2_p00,5x5_ultra_sparse,5,5,ultra_sparse,Ultra-sparsity,75,75,0,0.1,1.1102230246251565e-16,3875519215,300,0.012873975176563905,0.10604207805626872,0.09980103987276656,0.007433093145153915,-0.012651855783625363,0.04500683901563937,joint_influence_welch,Joint-Influence Welch,299,0.9966666666666667,0.11705685618729098,0.06020066889632107,0.016722408026755852
config_5x5_d2_p01,5x5_ultra_sparse,5,5,ultra_sparse,Ultra-sparsity,75,75,1,0.1,1.6653345369377348e-16,2786888119,300,0.007750813265239275,0.09468173356293325,0.09722378811230149,0.011349674826070464,0.01807039045740939,0.05418578869985749,normal_wald,Normal Wald,300,1.0,0.11333333333333333,0.056666666666666664,0.023333333333333334
config_5x5_d2_p01,5x5_ultra_sparse,5,5,ultra_sparse,Ultra-sparsity,75,75,1,0.1,1.6653345369377348e-16,2786888119,300,0.007750813265239275,0.09468173356293325,0.09722378811230149,0.011349674826070464,0.01807039045740939,0.05418578869985749,simple_welch,Simple Welch,0,0.0,,,
config_5x5_d2_p01,5x5_ultra_sparse,5,5,ultra_sparse,Ultra-sparsity,75,75,1,0.1,1.6653345369377348e-16,2786888119,300,0.007750813265239275,0.09468173356293325,0.09722378811230149,0.011349674826070464,0.01807039045740939,0.05418578869985749,expanded_welch,Expanded Welch,300,1.0,0.09333333333333334,0.05,0.01
config_5x5_d2_p01,5x5_ultra_sparse,5,5,ultra_sparse,Ultra-sparsity,75,75,1,0.1,1.6653345369377348e-16,2786888119,300,0.007750813265239275,0.09468173356293325,0.09722378811230149,0.011349674826070464,0.01807039045740939,0.05418578869985749,edgeworth_normal,Joint Edgeworth,295,0.9833333333333333,0.10508474576271186,0.06779661016949153,0.010169491525423728
config_5x5_d2_p01,5x5_ultra_sparse,5,5,ultra_sparse,Ultra-sparsity,75,75,1,0.1,1.6653345369377348e-16,2786888119,300,0.007750813265239275,0.09468173356293325,0.09722378811230149,0.011349674826070464,0.01807039045740939,0.05418578869985749,joint_influence_welch,Joint-Influence Welch,300,1.0,0.10333333333333333,0.07,0.013333333333333334
config_5x5_d3_p00,5x5_ultra_imbalanced,5,5,ultra_imbalanced,Ultra-sparsity with imbalance,75,375,0,0.1,-2.7755575615628914e-16,4287286767,300,-0.03914932981721677,0.08366454943145762,0.07701193115494746,0.35960039297281093,0.26375469508942617,0.31856996804534815,normal_wald,Normal Wald,300,1.0,0.20333333333333334,0.14666666666666667,0.09666666666666666
config_5x5_d3_p00,5x5_ultra_imbalanced,5,5,ultra_imbalanced,Ultra-sparsity with imbalance,75,375,0,0.1,-2.7755575615628914e-16,4287286767,300,-0.03914932981721677,0.08366454943145762,0.07701193115494746,0.35960039297281093,0.26375469508942617,0.31856996804534815,simple_welch,Simple Welch,0,0.0,,,
config_5x5_d3_p00,5x5_ultra_imbalanced,5,5,ultra_imbalanced,Ultra-sparsity with imbalance,75,375,0,0.1,-2.7755575615628914e-16,4287286767,300,-0.03914932981721677,0.08366454943145762,0.07701193115494746,0.35960039297281093,0.26375469508942617,0.31856996804534815,expanded_welch,Expanded Welch,300,1.0,0.17,0.11333333333333333,0.023333333333333334
config_5x5_d3_p00,5x5_ultra_imbalanced,5,5,ultra_imbalanced,Ultra-sparsity with imbalance,75,375,0,0.1,-2.7755575615628914e-16,4287286767,300,-0.03914932981721677,0.08366454943145762,0.07701193115494746,0.35960039297281093,0.26375469508942617,0.31856996804534815,edgeworth_normal,Joint Edgeworth,294,0.98,0.14285714285714285,0.08843537414965986,0.023809523809523808
config_5x5_d3_p00,5x5_ultra_imbalanced,5,5,ultra_imbalanced,Ultra-sparsity with imbalance,75,375,0,0.1,-2.7755575615628914e-16,4287286767,300,-0.03914932981721677,0.08366454943145762,0.07701193115494746,0.35960039297281093,0.26375469508942617,0.31856996804534815,joint_influence_welch,Joint-Influence Welch,300,1.0,0.14666666666666667,0.07666666666666666,0.023333333333333334
config_5x5_d3_p01,5x5_ultra_imbalanced,5,5,ultra_imbalanced,Ultra-sparsity with imbalance,75,375,1,0.1,1.6653345369377348e-16,2851230002,300,-0.042126339913640974,0.07656909506653332,0.07575218210335236,0.3668353101158486,0.2503007553355204,0.31592105048400404,normal_wald,Normal Wald,300,1.0,0.19666666666666666,0.14,0.06333333333333334
config_5x5_d3_p01,5x5_ultra_imbalanced,5,5,ultra_imbalanced,Ultra-sparsity with imbalance,75,375,1,0.1,1.6653345369377348e-16,2851230002,300,-0.042126339913640974,0.07656909506653332,0.07575218210335236,0.3668353101158486,0.2503007553355204,0.31592105048400404,simple_welch,Simple Welch,0,0.0,,,
config_5x5_d3_p01,5x5_ultra_imbalanced,5,5,ultra_imbalanced,Ultra-sparsity with imbalance,75,375,1,0.1,1.6653345369377348e-16,2851230002,300,-0.042126339913640974,0.07656909506653332,0.07575218210335236,0.3668353101158486,0.2503007553355204,0.31592105048400404,expanded_welch,Expanded Welch,300,1.0,0.17333333333333334,0.08333333333333333,0.023333333333333334
config_5x5_d3_p01,5x5_ultra_imbalanced,5,5,ultra_imbalanced,Ultra-sparsity with imbalance,75,375,1,0.1,1.6653345369377348e-16,2851230002,300,-0.042126339913640974,0.07656909506653332,0.07575218210335236,0.3668353101158486,0.2503007553355204,0.31592105048400404,edgeworth_normal,Joint Edgeworth,295,0.9833333333333333,0.13898305084745763,0.061016949152542375,0.030508474576271188
config_5x5_d3_p01,5x5_ultra_imbalanced,5,5,ultra_imbalanced,Ultra-sparsity with imbalance,75,375,1,0.1,1.6653345369377348e-16,2851230002,300,-0.042126339913640974,0.07656909506653332,0.07575218210335236,0.3668353101158486,0.2503007553355204,0.31592105048400404,joint_influence_welch,Joint-Influence Welch,300,1.0,0.11666666666666667,0.06666666666666667,0.023333333333333334
config_8x8_d0_p00,8x8_balanced_control,8,8,balanced_control,Balanced control,960,960,0,0.1,-1.7763568394002505e-15,1014955703,300,-0.0027126694884753513,0.02169003533349933,0.020905059094377395,0.0015867457622001032,-0.004466658123250878,0.0038213982223590797,normal_wald,Normal Wald,300,1.0,0.12,0.04666666666666667,0.01
config_8x8_d0_p00,8x8_balanced_control,8,8,balanced_control,Balanced control,960,960,0,0.1,-1.7763568394002505e-15,1014955703,300,-0.0027126694884753513,0.02169003533349933,0.020905059094377395,0.0015867457622001032,-0.004466658123250878,0.0038213982223590797,simple_welch,Simple Welch,0,0.0,,,
config_8x8_d0_p00,8x8_balanced_control,8,8,balanced_control,Balanced control,960,960,0,0.1,-1.7763568394002505e-15,1014955703,300,-0.0027126694884753513,0.02169003533349933,0.020905059094377395,0.0015867457622001032,-0.004466658123250878,0.0038213982223590797,expanded_welch,Expanded Welch,300,1.0,0.12,0.04666666666666667,0.01
config_8x8_d0_p00,8x8_balanced_control,8,8,balanced_control,Balanced control,960,960,0,0.1,-1.7763568394002505e-15,1014955703,300,-0.0027126694884753513,0.02169003533349933,0.020905059094377395,0.0015867457622001032,-0.004466658123250878,0.0038213982223590797,edgeworth_normal,Joint Edgeworth,300,1.0,0.12666666666666668,0.05,0.013333333333333334
config_8x8_d0_p00,8x8_balanced_control,8,8,balanced_control,Balanced control,960,960,0,0.1,-1.7763568394002505e-15,1014955703,300,-0.0027126694884753513,0.02169003533349933,0.020905059094377395,0.0015867457622001032,-0.004466658123250878,0.0038213982223590797,joint_influence_welch,Joint-Influence Welch,300,1.0,0.12333333333333334,0.05,0.013333333333333334
config_8x8_d0_p01,8x8_balanced_control,8,8,balanced_control,Balanced control,960,960,1,0.1,0.0,1303512339,300,-0.0009743529038876882,0.02108792591795523,0.020893528490933868,0.001304759684918309,-0.004327674666410075,0.003434938695502635,normal_wald,Normal Wald,300,1.0,0.09666666666666666,0.05,0.006666666666666667
config_8x8_d0_p01,8x8_balanced_control,8,8,balanced_control,Balanced control,960,960,1,0.1,0.0,1303512339,300,-0.0009743529038876882,0.02108792591795523,0.020893528490933868,0.001304759684918309,-0.004327674666410075,0.003434938695502635,simple_welch,Simple Welch,0,0.0,,,
config_8x8_d0_p01,8x8_balanced_control,8,8,balanced_control,Balanced control,960,960,1,0.1,0.0,1303512339,300,-0.0009743529038876882,0.02108792591795523,0.020893528490933868,0.001304759684918309,-0.004327674666410075,0.003434938695502635,expanded_welch,Expanded Welch,300,1.0,0.09666666666666666,0.05,0.006666666666666667
config_8x8_d0_p01,8x8_balanced_control,8,8,balanced_control,Balanced control,960,960,1,0.1,0.0,1303512339,300,-0.0009743529038876882,0.02108792591795523,0.020893528490933868,0.001304759684918309,-0.004327674666410075,0.003434938695502635,edgeworth_normal,Joint Edgeworth,300,1.0,0.10333333333333333,0.05,0.006666666666666667
config_8x8_d0_p01,8x8_balanced_control,8,8,balanced_control,Balanced control,960,960,1,0.1,0.0,1303512339,300,-0.0009743529038876882,0.02108792591795523,0.020893528490933868,0.001304759684918309,-0.004327674666410075,0.003434938695502635,joint_influence_welch,Joint-Influence Welch,300,1.0,0.10333333333333333,0.05,0.006666666666666667
config_8x8_d1_p00,8x8_moderate_sparse,8,8,moderate_sparse,Moderate sparsity,512,512,0,0.1,4.218847493575595e-15,3155669485,300,0.0016079077433666315,0.029509924985750006,0.03319704560028196,-0.0035879823015234308,-0.005989835064911714,0.004614785314244291,normal_wald,Normal Wald,300,1.0,0.04666666666666667,0.013333333333333334,0.0
config_8x8_d1_p00,8x8_moderate_sparse,8,8,moderate_sparse,Moderate sparsity,512,512,0,0.1,4.218847493575595e-15,3155669485,300,0.0016079077433666315,0.029509924985750006,0.03319704560028196,-0.0035879823015234308,-0.005989835064911714,0.004614785314244291,simple_welch,Simple Welch,0,0.0,,,
config_8x8_d1_p00,8x8_moderate_sparse,8,8,moderate_sparse,Moderate sparsity,512,512,0,0.1,4.218847493575595e-15,3155669485,300,0.0016079077433666315,0.029509924985750006,0.03319704560028196,-0.0035879823015234308,-0.005989835064911714,0.004614785314244291,expanded_welch,Expanded Welch,300,1.0,0.04666666666666667,0.013333333333333334,0.0
config_8x8_d1_p00,8x8_moderate_sparse,8,8,moderate_sparse,Moderate sparsity,512,512,0,0.1,4.218847493575595e-15,3155669485,300,0.0016079077433666315,0.029509924985750006,0.03319704560028196,-0.0035879823015234308,-0.005989835064911714,0.004614785314244291,edgeworth_normal,Joint Edgeworth,300,1.0,0.05333333333333334,0.013333333333333334,0.0
config_8x8_d1_p00,8x8_moderate_sparse,8,8,moderate_sparse,Moderate sparsity,512,512,0,0.1,4.218847493575595e-15,3155669485,300,0.0016079077433666315,0.029509924985750006,0.03319704560028196,-0.0035879823015234308,-0.005989835064911714,0.004614785314244291,joint_influence_welch,Joint-Influence Welch,300,1.0,0.05,0.01,0.0
config_8x8_d1_p01,8x8_moderate_sparse,8,8,moderate_sparse,Moderate sparsity,512,512,1,0.1,5.329070518200751e-15,3915028103,300,-0.0016761773909809519,0.029696078401973598,0.03275127869685756,-0.002207674591315882,-0.0060257434538291115,0.005086247965717381,normal_wald,Normal Wald,300,1.0,0.07666666666666666,0.03,0.006666666666666667
config_8x8_d1_p01,8x8_moderate_sparse,8,8,moderate_sparse,Moderate sparsity,512,512,1,0.1,5.329070518200751e-15,3915028103,300,-0.0016761773909809519,0.029696078401973598,0.03275127869685756,-0.002207674591315882,-0.0060257434538291115,0.005086247965717381,simple_welch,Simple Welch,0,0.0,,,
config_8x8_d1_p01,8x8_moderate_sparse,8,8,moderate_sparse,Moderate sparsity,512,512,1,0.1,5.329070518200751e-15,3915028103,300,-0.0016761773909809519,0.029696078401973598,0.03275127869685756,-0.002207674591315882,-0.0060257434538291115,0.005086247965717381,expanded_welch,Expanded Welch,300,1.0,0.07333333333333333,0.03,0.0033333333333333335
config_8x8_d1_p01,8x8_moderate_sparse,8,8,moderate_sparse,Moderate sparsity,512,512,1,0.1,5.329070518200751e-15,3915028103,300,-0.0016761773909809519,0.029696078401973598,0.03275127869685756,-0.002207674591315882,-0.0060257434538291115,0.005086247965717381,edgeworth_normal,Joint Edgeworth,300,1.0,0.07666666666666666,0.03333333333333333,0.006666666666666667
config_8x8_d1_p01,8x8_moderate_sparse,8,8,moderate_sparse,Moderate sparsity,512,512,1,0.1,5.329070518200751e-15,3915028103,300,-0.0016761773909809519,0.029696078401973598,0.03275127869685756,-0.002207674591315882,-0.0060257434538291115,0.005086247965717381,joint_influence_welch,Joint-Influence Welch,300,1.0,0.07666666666666666,0.03333333333333333,0.006666666666666667
config_8x8_d2_p00,8x8_ultra_sparse,8,8,ultra_sparse,Ultra-sparsity,192,192,0,0.1,-6.661338147750939e-16,1035720000,300,-0.005665818699733179,0.064671909082081,0.06856678339043382,-0.002849980073179087,-0.009543173327658904,0.011593422873754507,normal_wald,Normal Wald,300,1.0,0.08666666666666667,0.043333333333333335,0.0
config_8x8_d2_p00,8x8_ultra_sparse,8,8,ultra_sparse,Ultra-sparsity,192,192,0,0.1,-6.661338147750939e-16,1035720000,300,-0.005665818699733179,0.064671909082081,0.06856678339043382,-0.002849980073179087,-0.009543173327658904,0.011593422873754507,simple_welch,Simple Welch,0,0.0,,,
config_8x8_d2_p00,8x8_ultra_sparse,8,8,ultra_sparse,Ultra-sparsity,192,192,0,0.1,-6.661338147750939e-16,1035720000,300,-0.005665818699733179,0.064671909082081,0.06856678339043382,-0.002849980073179087,-0.009543173327658904,0.011593422873754507,expanded_welch,Expanded Welch,300,1.0,0.08666666666666667,0.043333333333333335,0.0
config_8x8_d2_p00,8x8_ultra_sparse,8,8,ultra_sparse,Ultra-sparsity,192,192,0,0.1,-6.661338147750939e-16,1035720000,300,-0.005665818699733179,0.064671909082081,0.06856678339043382,-0.002849980073179087,-0.009543173327658904,0.011593422873754507,edgeworth_normal,Joint Edgeworth,300,1.0,0.08666666666666667,0.04,0.0033333333333333335
config_8x8_d2_p00,8x8_ultra_sparse,8,8,ultra_sparse,Ultra-sparsity,192,192,0,0.1,-6.661338147750939e-16,1035720000,300,-0.005665818699733179,0.064671909082081,0.06856678339043382,-0.002849980073179087,-0.009543173327658904,0.011593422873754507,joint_influence_welch,Joint-Influence Welch,300,1.0,0.08666666666666667,0.03666666666666667,0.0
config_8x8_d2_p01,8x8_ultra_sparse,8,8,ultra_sparse,Ultra-sparsity,192,192,1,0.1,-1.887379141862766e-15,127500412,300,-0.01771828998302107,0.06440415557893474,0.06921547037283475,-0.007096668476386071,-0.002933820263873288,0.01390998499695749,normal_wald,Normal Wald,300,1.0,0.09333333333333334,0.05,0.0033333333333333335
config_8x8_d2_p01,8x8_ultra_sparse,8,8,ultra_sparse,Ultra-sparsity,192,192,1,0.1,-1.887379141862766e-15,127500412,300,-0.01771828998302107,0.06440415557893474,0.06921547037283475,-0.007096668476386071,-0.002933820263873288,0.01390998499695749,simple_welch,Simple Welch,0,0.0,,,
config_8x8_d2_p01,8x8_ultra_sparse,8,8,ultra_sparse,Ultra-sparsity,192,192,1,0.1,-1.887379141862766e-15,127500412,300,-0.01771828998302107,0.06440415557893474,0.06921547037283475,-0.007096668476386071,-0.002933820263873288,0.01390998499695749,expanded_welch,Expanded Welch,300,1.0,0.08666666666666667,0.04,0.0033333333333333335
config_8x8_d2_p01,8x8_ultra_sparse,8,8,ultra_sparse,Ultra-sparsity,192,192,1,0.1,-1.887379141862766e-15,127500412,300,-0.01771828998302107,0.06440415557893474,0.06921547037283475,-0.007096668476386071,-0.002933820263873288,0.01390998499695749,edgeworth_normal,Joint Edgeworth,300,1.0,0.09666666666666666,0.04666666666666667,0.0033333333333333335
config_8x8_d2_p01,8x8_ultra_sparse,8,8,ultra_sparse,Ultra-sparsity,192,192,1,0.1,-1.887379141862766e-15,127500412,300,-0.01771828998302107,0.06440415557893474,0.06921547037283475,-0.007096668476386071,-0.002933820263873288,0.01390998499695749,joint_influence_welch,Joint-Influence Welch,300,1.0,0.09333333333333334,0.03666666666666667,0.0033333333333333335
config_8x8_d3_p00,8x8_ultra_imbalanced,8,8,ultra_imbalanced,Ultra-sparsity with imbalance,192,960,0,0.1,-3.3306690738754696e-16,2766434811,300,-0.06946205903350433,0.04948406451601654,0.05108091935330518,0.24789000442499476,0.1913202026270482,0.29351194422855914,normal_wald,Normal Wald,300,1.0,0.43,0.3233333333333333,0.14666666666666667
config_8x8_d3_p00,8x8_ultra_imbalanced,8,8,ultra_imbalanced,Ultra-sparsity with imbalance,192,960,0,0.1,-3.3306690738754696e-16,2766434811,300,-0.06946205903350433,0.04948406451601654,0.05108091935330518,0.24789000442499476,0.1913202026270482,0.29351194422855914,simple_welch,Simple Welch,0,0.0,,,
config_8x8_d3_p00,8x8_ultra_imbalanced,8,8,ultra_imbalanced,Ultra-sparsity with imbalance,192,960,0,0.1,-3.3306690738754696e-16,2766434811,300,-0.06946205903350433,0.04948406451601654,0.05108091935330518,0.24789000442499476,0.1913202026270482,0.29351194422855914,expanded_welch,Expanded Welch,300,1.0,0.42,0.29333333333333333,0.1
config_8x8_d3_p00,8x8_ultra_imbalanced,8,8,ultra_imbalanced,Ultra-sparsity with imbalance,192,960,0,0.1,-3.3306690738754696e-16,2766434811,300,-0.06946205903350433,0.04948406451601654,0.05108091935330518,0.24789000442499476,0.1913202026270482,0.29351194422855914,edgeworth_normal,Joint Edgeworth,300,1.0,0.36333333333333334,0.22666666666666666,0.07666666666666666
config_8x8_d3_p00,8x8_ultra_imbalanced,8,8,ultra_imbalanced,Ultra-sparsity with imbalance,192,960,0,0.1,-3.3306690738754696e-16,2766434811,300,-0.06946205903350433,0.04948406451601654,0.05108091935330518,0.24789000442499476,0.1913202026270482,0.29351194422855914,joint_influence_welch,Joint-Influence Welch,300,1.0,0.3466666666666667,0.2,0.06666666666666667
config_8x8_d3_p01,8x8_ultra_imbalanced,8,8,ultra_imbalanced,Ultra-sparsity with imbalance,192,960,1,0.1,-1.1102230246251565e-16,3202765758,300,-0.05978589628020328,0.04712590600732895,0.052603896477160204,0.24617885098434963,0.18450574494266064,0.2334267875641151,normal_wald,Normal Wald,300,1.0,0.28,0.20666666666666667,0.10666666666666667
config_8x8_d3_p01,8x8_ultra_imbalanced,8,8,ultra_imbalanced,Ultra-sparsity with imbalance,192,960,1,0.1,-1.1102230246251565e-16,3202765758,300,-0.05978589628020328,0.04712590600732895,0.052603896477160204,0.24617885098434963,0.18450574494266064,0.2334267875641151,simple_welch,Simple Welch,0,0.0,,,
config_8x8_d3_p01,8x8_ultra_imbalanced,8,8,ultra_imbalanced,Ultra-sparsity with imbalance,192,960,1,0.1,-1.1102230246251565e-16,3202765758,300,-0.05978589628020328,0.04712590600732895,0.052603896477160204,0.24617885098434963,0.18450574494266064,0.2334267875641151,expanded_welch,Expanded Welch,300,1.0,0.26666666666666666,0.18666666666666668,0.07
