source,scenario_key,scenario_id,design_index,rows,columns,n_p,n_q,replicates,simulation_seed,true_variance_p,mean_estimated_variance_p,estimated_to_true_variance_ratio_p,true_variance_q,mean_estimated_variance_q,estimated_to_true_variance_ratio_q,estimated_to_true_se2_ratio,empirical_delta_variance_to_true_se2,mean_corrected_delta_in_se_units,correlation_delta_estimated_se2,empirical_component_df_p,population_variance_if_df_p,median_plugin_variance_if_df_p,empirical_component_df_q,population_variance_if_df_q,median_plugin_variance_if_df_q,empirical_total_df,population_variance_if_total_df,median_naive_total_df,median_local_kurtosis_total_df,median_plugin_variance_if_total_df,studentized_abs_q95,studentized_abs_q99,normal_fpr_10,normal_error_10,naive_welch_fpr_10,naive_welch_error_10,local_kurtosis_fpr_10,local_kurtosis_error_10,variance_if_fpr_10,variance_if_error_10,oracle_variance_normal_fpr_10,oracle_variance_normal_error_10,normal_fpr_05,normal_error_05,naive_welch_fpr_05,naive_welch_error_05,local_kurtosis_fpr_05,local_kurtosis_error_05,variance_if_fpr_05,variance_if_error_05,oracle_variance_normal_fpr_05,oracle_variance_normal_error_05,normal_fpr_01,normal_error_01,naive_welch_fpr_01,naive_welch_error_01,local_kurtosis_fpr_01,local_kurtosis_error_01,variance_if_fpr_01,variance_if_error_01,oracle_variance_normal_fpr_01,oracle_variance_normal_error_01,normal_valid_rate,naive_welch_valid_rate,local_kurtosis_valid_rate,variance_if_valid_rate,oracle_variance_normal_valid_rate
decisive_hard,hard:2026072601:random_5x5_d5,random_5x5_d5,5,5,5,250,1000,20000,3817745771,0.25015906636766105,0.27350849794620213,1.0933383383523834,0.2582295473092831,0.2657537618048147,1.0291376977341784,1.0801689423806276,1.1546371657143446,0.05963944434868611,0.6544453170936889,88.0735683005591,62.116203790588045,74.70313960129226,236.30293083294438,219.5936470272318,232.8316981930088,133.26387563329874,96.49526276921506,379.2802290094521,193.84865056227903,113.45898932601297,2.0482843439133056,2.6870806469975586,0.11325,0.013249999999999998,0.1119,0.011899999999999994,0.111,0.010999999999999996,0.1103,0.01029999999999999,0.1233,0.0233,0.05945,0.00945,0.0585,0.0085,0.05775,0.00775,0.05645,0.006449999999999997,0.06685,0.016850000000000004,0.0136,0.003599999999999999,0.013,0.002999999999999999,0.01235,0.0023499999999999997,0.0119,0.0019000000000000006,0.01735,0.007350000000000001,1.0,1.0,1.0,1.0,1.0
decisive_hard,hard:2026072601:random_5x10_d5,random_5x10_d5,5,5,10,500,2000,20000,3478039291,0.3008593621741652,0.31988918822087914,1.0632515668091382,0.2597360461347684,0.269875060646689,1.0390358391251546,1.0589528986162466,1.1224844927200195,0.08620868726611675,0.729090650007308,104.7538819935666,79.06036145445533,96.72619493784316,492.50583114822393,439.2592180030253,470.5323520033219,152.29741796038732,115.89839531112142,724.1666468140592,495.4562316473954,140.8392222029472,2.0393091030132036,2.6813745471812513,0.1119,0.011899999999999994,0.11165,0.011649999999999994,0.1116,0.0116,0.1102,0.0102,0.1213,0.0213,0.059,0.008999999999999994,0.0583,0.008299999999999995,0.05805,0.008049999999999995,0.05685,0.006849999999999995,0.0658,0.015799999999999995,0.01345,0.00345,0.01325,0.0032499999999999994,0.01315,0.00315,0.0121,0.0020999999999999994,0.0174,0.007399999999999999,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_2x2_d0,random_2x2_d0,0,2,2,400,400,10000,2385106389,0.058226838623005865,0.06051939772460429,1.0393728932536037,0.05743440999064974,0.05909105325514604,1.028844089540852,1.0341445593353942,1.0128467497387124,0.015781877730101233,0.020352503653483095,14.284456086830021,13.17565927510752,13.292001697363451,14.534725066914536,13.62961385135986,13.660621779585284,28.65399806219583,26.790110920973774,771.9891567081627,2593.51810900947,27.72249423669043,1.8930651462850254,2.4488396974632205,0.0891,0.010900000000000007,0.0884,0.0116,0.0888,0.011200000000000002,0.0783,0.02170000000000001,0.1012,0.0011999999999999927,0.0426,0.007400000000000004,0.0422,0.007800000000000001,0.0424,0.007600000000000003,0.0341,0.015900000000000004,0.0515,0.0014999999999999944,0.0061,0.0039,0.0057,0.0043,0.0057,0.0043,0.0029,0.0071,0.014,0.004,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_2x2_d1,random_2x2_d1,1,2,2,200,400,10000,3875680564,0.13011539537805913,0.1333312787469979,1.0247156253846426,0.05270157986759138,0.04505932712803608,0.8549900636991175,0.9961317967864266,1.0031959006037647,0.011251221368273525,0.9039016839930996,19.034535956912805,17.71186948904881,17.84010143707651,23.263725417372992,26.952259836938175,64.91583017343052,25.38436316013824,24.94006968285052,267.051798251043,565.2685441864627,24.405556550175348,2.0900019738586497,2.876931779724261,0.1161,0.01609999999999999,0.115,0.015,0.1151,0.015099999999999988,0.0984,0.0016000000000000042,0.0935,0.006500000000000006,0.0622,0.012199999999999996,0.0612,0.011199999999999995,0.0613,0.011299999999999998,0.0487,0.0013000000000000025,0.0489,0.0011000000000000038,0.0185,0.008499999999999999,0.0179,0.007899999999999999,0.0182,0.0082,0.0077,0.0023,0.0126,0.0026,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_2x2_d2,random_2x2_d2,2,2,2,120,480,10000,2010623381,0.25143621087881934,0.25071241245531617,0.9971213437357597,0.25468687622930997,0.25499791326587207,1.0012212527051534,0.9979497844929083,1.0229309396913815,-0.00840691047524817,0.8175868751086212,36.285605043652716,33.36262155463935,34.03535457619164,132.48436036007215,129.82516791723413,130.83452028326025,56.16037315496567,51.5495227211021,184.03821601743883,198.53034575171938,52.895480316212094,2.0606923647658397,2.7792952700918025,0.1135,0.013499999999999998,0.1126,0.0126,0.1121,0.0121,0.1059,0.005899999999999989,0.0995,0.0005000000000000004,0.0607,0.010699999999999994,0.0596,0.009599999999999997,0.0588,0.008799999999999995,0.0548,0.004799999999999999,0.0506,0.0005999999999999964,0.0157,0.0056999999999999985,0.0148,0.0048000000000000004,0.0146,0.0046,0.0112,0.0011999999999999997,0.012,0.002,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_2x2_d3,random_2x2_d3,3,2,2,800,800,10000,1941244138,0.05821374902585275,0.05938122611237787,1.0200550060090898,0.06607943616251621,0.0670464965913009,1.014634816592658,1.017173407472621,1.0323256120532258,0.015203514597034217,-0.1364457271210903,28.070309752239936,26.772569377875516,26.82656132519947,23.45218202064974,22.410613758826297,22.29595528155761,51.866436740020184,48.064324115995746,1564.957769476283,779.1757892340104,49.040087428104925,1.9446871665528442,2.5011674754631907,0.1,0.0,0.0998,0.00020000000000000573,0.0997,0.0003000000000000086,0.0933,0.0067000000000000115,0.1057,0.005699999999999997,0.0482,0.001800000000000003,0.048,0.0020000000000000018,0.0479,0.0021000000000000046,0.0427,0.007300000000000001,0.053,0.0029999999999999957,0.0075,0.0025000000000000005,0.0075,0.0025000000000000005,0.0074,0.0026,0.0056,0.0044,0.011,0.0009999999999999992,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_2x2_d4,random_2x2_d4,4,2,2,120,240,10000,2602149392,0.1301107078249098,0.13481075784813226,1.0361234682509555,0.12216816534843325,0.1224957546036421,1.0026814616907322,1.0254392111737431,1.0286831109022565,-0.0006601355402339515,0.6451473417030207,11.982163542464235,10.630440882279903,10.745381351228698,29.84907800062334,27.355616628320796,28.118326249998784,23.45908229403209,21.143987048065945,230.90042202711635,338.2808094937647,22.09509854361429,2.0044977152119983,2.6514081488402765,0.105,0.0049999999999999906,0.1035,0.0034999999999999892,0.1035,0.0034999999999999892,0.0907,0.009300000000000003,0.1052,0.005199999999999996,0.0551,0.0051,0.0539,0.0039000000000000007,0.0539,0.0039000000000000007,0.0434,0.006600000000000002,0.0551,0.0051,0.0122,0.0022000000000000006,0.0117,0.0017000000000000001,0.0113,0.001299999999999999,0.007,0.003,0.0147,0.004699999999999999,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_2x2_d5,random_2x2_d5,5,2,2,120,480,10000,2340127443,0.14110623298454872,0.11976830850870819,0.8487811344366549,0.26593904969915266,0.2660019440692533,1.000236499190968,0.8972874481319804,0.9750674307386037,-0.01839776353997923,0.10015649144286473,23.83633113194704,27.985133450129187,42.82814548289048,128.8703007027358,124.89472254710218,126.18132561136909,55.02281882967839,57.69907776599486,273.4652271601134,698.8825276689893,96.80237260889922,2.0264902399379445,2.6091846990058962,0.1165,0.0165,0.114,0.013999999999999999,0.1118,0.011799999999999991,0.1116,0.0116,0.0957,0.004300000000000012,0.0602,0.010199999999999994,0.0593,0.009299999999999996,0.0556,0.005599999999999994,0.0568,0.0068000000000000005,0.0481,0.0019000000000000059,0.0115,0.0014999999999999996,0.0109,0.0008999999999999998,0.009,0.0010000000000000009,0.0096,0.00040000000000000105,0.0084,0.0016000000000000007,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_2x5_d0,random_2x5_d0,0,2,5,1000,1000,10000,4191428074,0.057922555594873394,0.061296415120123994,1.0582477670503407,0.057128391455853154,0.06053528231926159,1.0596356868553032,1.0589369367439398,1.0345400012086805,0.0008532744564535713,0.01863925251621124,37.60404646195959,33.54374302443401,35.74936632831378,38.926317120959794,34.77548455760469,36.628061121724805,77.13305875898638,68.27677288088204,1973.883333466079,3061.6830479204173,73.32316952360924,1.9200016584914346,2.4912383599641994,0.0937,0.0063,0.0937,0.0063,0.0937,0.0063,0.0898,0.0102,0.1055,0.005499999999999991,0.0453,0.004700000000000003,0.0452,0.004800000000000006,0.0453,0.004700000000000003,0.0415,0.0085,0.0554,0.005399999999999995,0.0076,0.0024000000000000002,0.0076,0.0024000000000000002,0.0076,0.0024000000000000002,0.0059,0.0041,0.0131,0.0031000000000000003,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_2x5_d1,random_2x5_d1,1,2,5,500,1000,10000,616950551,0.09730759684539933,0.09833166065861679,1.0105239862705115,0.1288858493471547,0.13135500762498944,1.0191577142901396,1.0139637444808478,1.0178489694439268,0.027335759896436978,0.20006874887943515,42.82787172586877,47.82376193979101,46.01238560420502,99.37012868859864,94.45923577814263,97.2594660842808,99.6052068407769,108.13135426363571,1138.9650622441686,182.78134156977524,106.4777779248272,1.96694863103527,2.635341270109423,0.0994,0.0006000000000000033,0.0988,0.0012000000000000066,0.0977,0.0023000000000000104,0.0953,0.00470000000000001,0.1018,0.001799999999999996,0.0509,0.000899999999999998,0.0504,0.0003999999999999976,0.0495,0.0005000000000000004,0.0484,0.0016000000000000042,0.0509,0.000899999999999998,0.0126,0.0026,0.0122,0.0022000000000000006,0.0118,0.0017999999999999995,0.0102,0.00020000000000000052,0.0123,0.0023,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_2x5_d2,random_2x5_d2,2,2,5,250,1000,10000,3224312873,0.24651549117616628,0.24767728988873614,1.0047128831824188,0.24297887994971132,0.24400838683051493,1.0042370220861034,1.0046188064097081,1.0207826403815936,0.00019181232429262558,0.8005309494882907,89.44840957926638,76.46300961074836,85.3319891315317,330.55537129150133,317.8063658728743,327.8545077668981,136.63003025391478,117.0784433274182,380.7279321518106,235.65936904835513,130.20444865581217,2.0119222160495385,2.68029535872715,0.1085,0.008499999999999994,0.107,0.006999999999999992,0.1064,0.006399999999999989,0.1053,0.005299999999999999,0.1042,0.004199999999999995,0.0563,0.0063,0.0555,0.005499999999999998,0.0548,0.004799999999999999,0.0535,0.003499999999999996,0.0537,0.003699999999999995,0.0132,0.0031999999999999997,0.013,0.002999999999999999,0.0123,0.0023,0.0116,0.001599999999999999,0.0118,0.0017999999999999995,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_2x5_d3,random_2x5_d3,3,2,5,2000,2000,10000,915367154,0.048167386772113886,0.04832920743163458,1.0033595482413502,0.07201344543250121,0.07094173812002487,0.9851179553201511,0.9924290202001055,1.0130143402163099,0.054864552647348595,-0.44654707239103725,62.15825806368348,63.127633791571874,62.14097277529626,27.646584781692116,28.389296566143194,27.105599477650742,64.47255013713713,65.82409012868058,3851.3041065058114,132.6894793882677,64.72648204865114,2.014746055767734,2.6922075007805906,0.1079,0.00789999999999999,0.1079,0.00789999999999999,0.1056,0.005599999999999994,0.1029,0.0029,0.1049,0.004899999999999988,0.0569,0.006899999999999996,0.0569,0.006899999999999996,0.0549,0.004899999999999995,0.052,0.001999999999999995,0.0512,0.0011999999999999997,0.0132,0.0031999999999999997,0.0132,0.0031999999999999997,0.0119,0.0019000000000000006,0.0113,0.001299999999999999,0.0119,0.0019000000000000006,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_2x5_d4,random_2x5_d4,4,2,5,200,400,10000,2662233405,0.12834238977304616,0.1419120140681763,1.105729870848797,0.12382204273292838,0.12822292785683914,1.0355420168071612,1.0828897982045724,1.0867548513193868,0.009262496784029198,0.6041234570643103,23.528967298148288,18.506448146398753,21.819255199817107,43.1464981252012,40.025691917760135,42.71477277715255,44.49447112746566,36.717062706483695,382.0192132029057,440.58150031526736,42.3191802075537,1.965905755092451,2.663617007611739,0.1008,0.0007999999999999952,0.1,0.0,0.0999,0.00010000000000000286,0.094,0.006000000000000005,0.1145,0.014499999999999999,0.0507,0.0006999999999999992,0.0501,9.999999999999593e-05,0.0499,0.00010000000000000286,0.0435,0.006500000000000006,0.0594,0.009399999999999999,0.0128,0.0028000000000000004,0.0125,0.0025000000000000005,0.0125,0.0025000000000000005,0.0095,0.0005000000000000004,0.0161,0.0060999999999999995,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_2x5_d5,random_2x5_d5,5,2,5,120,480,10000,1733346042,0.16710003670077406,0.13629449801275165,0.8156461285332578,0.22676009046891527,0.22808377123863546,1.0058373621521448,0.8638249679701443,1.0145080465292817,-0.02564695597379754,0.14522774892675172,41.822893406715714,57.18963016168883,50.69730424650572,193.46382136400845,186.47184136043273,195.8105639462517,81.36214843668829,99.07861441979229,231.16061408920982,71.37984471302971,96.37066821027716,2.1788416718439376,2.9037443352862304,0.1382,0.038199999999999984,0.1369,0.03689999999999999,0.1343,0.0343,0.1339,0.033899999999999986,0.1052,0.005199999999999996,0.0758,0.025800000000000003,0.0745,0.024499999999999994,0.0725,0.022499999999999992,0.0714,0.021400000000000002,0.0541,0.0040999999999999995,0.0213,0.0113,0.0206,0.0106,0.0195,0.0095,0.0187,0.008700000000000001,0.0098,0.00020000000000000052,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_3x3_d0,random_3x3_d0,0,3,3,900,900,10000,608674468,0.05999445010438474,0.06394501345707643,1.065848813445545,0.059901158350988276,0.06403553517288427,1.0690199811775056,1.0674331635557526,1.0615986237159238,-0.011156893895735464,-0.0011877374531132072,30.57612910641927,27.530721119124205,29.715725324732283,31.049861010021704,28.061566625930233,30.22171158661071,62.132321240442984,55.58635907418122,1770.903376369447,4065.517222407906,60.42799324204143,1.9313728030379114,2.52164032736424,0.0958,0.004200000000000009,0.0957,0.004300000000000012,0.0958,0.004200000000000009,0.0911,0.008900000000000005,0.108,0.007999999999999993,0.0462,0.0038000000000000048,0.0462,0.0038000000000000048,0.0462,0.0038000000000000048,0.0424,0.007600000000000003,0.058,0.008,0.009,0.0010000000000000009,0.0088,0.0011999999999999997,0.0089,0.0011000000000000003,0.0073,0.0027,0.0141,0.0040999999999999995,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_3x3_d1,random_3x3_d1,1,3,3,450,900,10000,3674661213,0.12760095624224663,0.1336139545584982,1.0471234581097972,0.13063024418636324,0.13391860613889062,1.0251730521749316,1.0396917631676172,1.039693690935283,-0.015556235164591864,0.5582968463269483,46.890498591311335,42.02697500186383,44.28585432283646,84.76277629792243,79.92442709220941,82.79596749114256,93.38015104055764,84.4308189670913,900.6117068778763,1057.79671355056,88.86814838794649,1.9802196124076052,2.5809193944200524,0.1011,0.0010999999999999899,0.101,0.0010000000000000009,0.1009,0.000899999999999998,0.0974,0.002600000000000005,0.1075,0.007499999999999993,0.0522,0.0022000000000000006,0.0518,0.001799999999999996,0.052,0.001999999999999995,0.0496,0.0004000000000000045,0.0565,0.006499999999999999,0.0104,0.0003999999999999993,0.01,0.0,0.01,0.0,0.0086,0.0014000000000000002,0.0126,0.0026,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_3x3_d2,random_3x3_d2,2,3,3,225,900,10000,1201612115,0.19962583773236794,0.17787690828181818,0.8910515307156388,0.20668986616289634,0.2051236721651182,0.9924224925640825,0.9118956333030657,1.0413176166868527,0.019133850521912528,0.5010464350923938,54.31713736919856,71.35072653676359,61.53565935888254,263.7024520871102,272.937143507568,265.2421717209305,89.04197365726193,111.1227579323602,365.2973509364365,139.4654887019354,101.106171038284,2.115432954328596,2.8514868079067353,0.1262,0.0262,0.1256,0.025599999999999984,0.1232,0.0232,0.1222,0.022199999999999998,0.1053,0.005299999999999999,0.0684,0.0184,0.0674,0.0174,0.066,0.016,0.0648,0.014799999999999994,0.052,0.001999999999999995,0.0179,0.007899999999999999,0.0174,0.007399999999999999,0.0173,0.007299999999999999,0.0167,0.006699999999999999,0.0121,0.0020999999999999994,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_3x3_d3,random_3x3_d3,3,3,3,1800,1800,10000,3506268790,0.045248599258125646,0.04662019325265953,1.0303124078318862,0.05839262191766394,0.059921541694705045,1.0261834411066,1.027986101848948,1.022300611218358,0.010106317139656108,-0.3043004400595107,83.5245520318893,82.18406082037693,81.43220690666455,62.3228239726988,58.58649045189625,60.934170926426034,136.14227409402963,129.24098194146944,3537.3782523569503,638.5825377115123,132.53350809228363,1.9498549046690319,2.5734583682787378,0.1012,0.0011999999999999927,0.1011,0.0010999999999999899,0.1007,0.0006999999999999923,0.0994,0.0006000000000000033,0.1072,0.007199999999999998,0.049,0.0010000000000000009,0.0489,0.0011000000000000038,0.0485,0.0015000000000000013,0.0462,0.0038000000000000048,0.0548,0.004799999999999999,0.01,0.0,0.01,0.0,0.0097,0.0002999999999999999,0.0093,0.000700000000000001,0.0116,0.001599999999999999,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_3x3_d4,random_3x3_d4,4,3,3,180,360,10000,1956696173,0.1194006821485912,0.13353319495098115,1.1183620775700627,0.1424409623583282,0.14877519715881485,1.044469194083034,1.0907539850278227,1.1038956795624248,0.017757653282350884,0.42310110006238694,25.46472463499687,19.47000241818327,23.082278623777935,32.194480271909654,27.92437567555863,31.370406998986923,50.1932023069727,39.76077003346849,376.2615431075038,143.62391002211467,45.806438430230244,1.9970126645635282,2.633039905144766,0.1007,0.0006999999999999923,0.0997,0.0003000000000000086,0.0977,0.0023000000000000104,0.0942,0.0058,0.114,0.013999999999999999,0.0539,0.0039000000000000007,0.0533,0.0032999999999999974,0.0513,0.0012999999999999956,0.0479,0.0021000000000000046,0.0621,0.0121,0.0115,0.0014999999999999996,0.0113,0.001299999999999999,0.0101,9.99999999999994e-05,0.0086,0.0014000000000000002,0.017,0.007000000000000001,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_3x3_d5,random_3x3_d5,5,3,3,120,480,10000,3891157561,0.26006835768490116,0.23884767888127484,0.9184034574889064,0.252801754244812,0.2553035046025215,1.009896095718097,0.9362906613525429,1.0327797364955358,0.013395132232912324,0.718108240107981,29.75482196400678,29.288346914785677,27.361840378435527,105.36692039539265,102.03743964693776,106.28917292007054,46.87109249372497,44.49869641132278,187.83993256897782,188.701989187985,43.522876187310935,2.1353307811998645,2.8671333782829294,0.1267,0.0267,0.1248,0.02479999999999999,0.1249,0.02489999999999999,0.1186,0.01859999999999999,0.104,0.00399999999999999,0.0718,0.0218,0.0703,0.0203,0.0703,0.0203,0.0634,0.013399999999999995,0.0549,0.004899999999999995,0.0201,0.0101,0.019,0.009,0.0187,0.008700000000000001,0.0141,0.0040999999999999995,0.0124,0.0023999999999999994,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_3x7_d0,random_3x7_d0,0,3,7,2100,2100,10000,2294355376,0.05963507274027465,0.0647940946231594,1.0865098614929767,0.058224922161684935,0.06325177470918993,1.0863350668558374,1.086423509850503,1.0307155731805515,0.008000411719229756,0.047490233437612654,74.63402852800608,65.82029370568017,72.84809425560057,79.89076072599107,67.9618755185434,74.90097521731587,152.1829880878778,133.6775442265353,4173.663412373318,5917.0232971478745,148.20139552962206,1.8869232303714671,2.504015826868192,0.0881,0.011900000000000008,0.0879,0.0121,0.0879,0.0121,0.086,0.014000000000000012,0.1034,0.0034000000000000002,0.0415,0.0085,0.0415,0.0085,0.0415,0.0085,0.04,0.010000000000000002,0.0515,0.0014999999999999944,0.0081,0.0019000000000000006,0.0081,0.0019000000000000006,0.0081,0.0019000000000000006,0.0076,0.0024000000000000002,0.0126,0.0026,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_3x7_d1,random_3x7_d1,1,3,7,1050,2100,10000,501572919,0.13014149208338308,0.13839974636491123,1.0634559674191917,0.13354739776040386,0.13720667245403767,1.027400569048892,1.0512296262110656,1.049874431218525,-0.007500199414284874,0.5589722870576438,104.54742197878767,92.39689882844533,101.5233024644437,183.4326761863852,169.40978994076875,177.72398285866257,205.85446028393952,184.97676881852402,2091.2659406047806,1522.2187373086808,199.2696195586506,1.9594520834463727,2.586206730783037,0.0983,0.001700000000000007,0.0981,0.001899999999999999,0.0981,0.001899999999999999,0.0967,0.0033000000000000113,0.1044,0.004400000000000001,0.05,0.0,0.0499,0.00010000000000000286,0.0499,0.00010000000000000286,0.0485,0.0015000000000000013,0.0563,0.0063,0.0105,0.0005000000000000004,0.0105,0.0005000000000000004,0.0103,0.0002999999999999999,0.0096,0.00040000000000000105,0.012,0.002,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_3x7_d2,random_3x7_d2,2,3,7,525,2100,10000,3855930140,0.2622938494820072,0.26300675031056164,1.0027179471800896,0.2203609610035007,0.2197013727811569,0.9970067827833927,1.0017266264778106,1.0591561059280812,0.049286727591178775,0.7033192412998918,95.39472076279806,90.96424296365642,96.87735890520241,656.0575632063426,690.4356680666715,661.7873566295839,138.58096307912257,132.4183023722968,758.6027446732187,312.91202154786004,141.06354865448372,2.0185703629331075,2.6578604941657407,0.1113,0.01129999999999999,0.1112,0.011199999999999988,0.1105,0.010499999999999995,0.1097,0.0097,0.109,0.008999999999999994,0.0572,0.007199999999999998,0.0567,0.006699999999999998,0.056,0.005999999999999998,0.0549,0.004899999999999995,0.0559,0.0058999999999999955,0.0127,0.0026999999999999993,0.0124,0.0023999999999999994,0.0121,0.0020999999999999994,0.0114,0.0014000000000000002,0.0117,0.0017000000000000001,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_3x7_d3,random_3x7_d3,3,3,7,4200,4200,10000,2862001679,0.05882434899386979,0.06137795397747401,1.0434106798847929,0.05537591410385441,0.05783708030469534,1.0444447056210242,1.043912080834296,1.0248373222825,0.009275905133878238,0.07704423547466382,143.3535888471138,132.8098421435362,139.8383185377673,166.11096769934986,156.61100296613384,161.09622179612296,306.1597068759803,285.78356731590287,8370.584338519835,4930.401540832952,298.3561278788007,1.9545810321400514,2.5510164342586776,0.0983,0.001700000000000007,0.0983,0.001700000000000007,0.0983,0.001700000000000007,0.0976,0.0023999999999999994,0.1065,0.006499999999999992,0.049,0.0010000000000000009,0.049,0.0010000000000000009,0.049,0.0010000000000000009,0.0474,0.002600000000000005,0.0561,0.006099999999999994,0.0098,0.00020000000000000052,0.0098,0.00020000000000000052,0.0098,0.00020000000000000052,0.0091,0.0008999999999999998,0.0115,0.0014999999999999996,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_3x7_d4,random_3x7_d4,4,3,7,420,840,10000,1681275974,0.12435135010371322,0.14497359811930727,1.1658385534085025,0.13574378200062456,0.14039574983443795,1.034270209399293,1.119383232749061,1.1163003830496558,-0.007258262137419801,0.5195136453276893,56.97233112383701,40.941723701981346,51.36147654702068,74.64479035326588,67.54512313290337,70.33744889096423,107.58665235501277,82.8675183913508,826.8928185696622,591.1692612597196,97.36172188531593,1.9585509972433828,2.609515457945473,0.0994,0.0006000000000000033,0.0989,0.0011000000000000038,0.0988,0.0012000000000000066,0.0963,0.003700000000000009,0.1149,0.014899999999999997,0.0499,0.00010000000000000286,0.0499,0.00010000000000000286,0.0499,0.00010000000000000286,0.0482,0.001800000000000003,0.0632,0.013200000000000003,0.0106,0.0005999999999999998,0.0104,0.0003999999999999993,0.0104,0.0003999999999999993,0.0094,0.0005999999999999998,0.0164,0.006400000000000001,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_3x7_d5,random_3x7_d5,5,3,7,210,840,10000,1871271388,0.25106671066114705,0.26265011813679845,1.0461367715582373,0.2372792505702913,0.2433149570131103,1.0254371439066516,1.0421807427300733,1.1010517535527706,0.05772738668245344,0.6242564289772603,55.8185543630602,45.15311271328013,52.308696722279024,197.43351193660902,181.33388839160457,191.12077986519566,83.48979215878876,68.06436707384624,313.39931102438624,178.73287809722098,78.72335275554664,2.0194292645308956,2.714862906533294,0.1146,0.014599999999999988,0.1134,0.013399999999999995,0.1125,0.012499999999999997,0.1092,0.0092,0.1167,0.016699999999999993,0.0578,0.0077999999999999944,0.0565,0.006499999999999999,0.0559,0.0058999999999999955,0.0534,0.0034000000000000002,0.062,0.011999999999999997,0.0136,0.003599999999999999,0.0131,0.0031000000000000003,0.0125,0.0025000000000000005,0.0115,0.0014999999999999996,0.015,0.004999999999999999,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_4x6_d0,random_4x6_d0,0,4,6,2400,2400,10000,412957466,0.057152332220014326,0.06263384406302341,1.0959105539544283,0.055572011606573414,0.061050184789384426,1.0985779176322459,1.097225538457604,1.0459157926867488,-0.0003542052574399506,0.027311037611266,93.93362530241097,79.37753847624464,87.85783930086626,99.51430488745935,86.17438448710972,94.48225515411401,191.90975023927157,165.0504372742536,4775.194834068627,3130.1461952709715,182.78475925197424,1.8997833654816165,2.443687829341178,0.0907,0.009300000000000003,0.0906,0.009400000000000006,0.0905,0.009500000000000008,0.089,0.01100000000000001,0.1089,0.008899999999999991,0.0433,0.0067000000000000046,0.0433,0.0067000000000000046,0.0433,0.0067000000000000046,0.0419,0.008100000000000003,0.0533,0.0032999999999999974,0.0069,0.0031000000000000003,0.0069,0.0031000000000000003,0.0068,0.0032000000000000006,0.0066,0.0034000000000000002,0.0113,0.001299999999999999,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_4x6_d1,random_4x6_d1,1,4,6,1200,2400,10000,1844237970,0.13253720727682322,0.14210439231313007,1.0721848998698487,0.12732720555500146,0.13241990031533424,1.0399969098366246,1.0617404811586622,1.055751864255858,0.0021359357413654506,0.5975820598060897,110.05662557130907,97.82307136873818,108.92215260872192,238.93326807047498,224.25411742361902,235.7431325114032,213.85427774349205,194.76843630203115,2325.5246302708047,1684.4449924701526,213.07979121601846,1.9813122797140976,2.577812199523079,0.0995,0.0005000000000000004,0.0993,0.0007000000000000062,0.0993,0.0007000000000000062,0.0978,0.0022000000000000075,0.109,0.008999999999999994,0.0522,0.0022000000000000006,0.0522,0.0022000000000000006,0.0521,0.0020999999999999977,0.0512,0.0011999999999999997,0.0559,0.0058999999999999955,0.0102,0.00020000000000000052,0.01,0.0,0.01,0.0,0.0099,9.99999999999994e-05,0.0127,0.0026999999999999993,1.0,1.0,1.0,1.0,1.0
