configuration_id,anchor_configuration_id,configuration_label,sample_scale,n_p,n_q,mi_p,mi_q,minimum_expected_count,method,method_label,alpha,replicates,valid_count,valid_rate,reject_count,false_positive_rate,absolute_fpr_error,wilson_low,wilson_high
LR_C1_N7_n1000_scale1,C1_N7_n1000,Ultra-rare categories,1.0,1000,1000,0.0005000000000011523,0.0005000000000000629,0.27990804955251325,simple_welch,Simple Welch,0.01,2000,1998,0.999,0,0.0,0.01,-1.0842021724855044e-19,0.0019189625650760421
LR_C1_N7_n1000_scale1,C1_N7_n1000,Ultra-rare categories,1.0,1000,1000,0.0005000000000011523,0.0005000000000000629,0.27990804955251325,bartlett_lr,Constrained LR (oracle Bartlett),0.05,2000,2000,1.0,74,0.037,0.013000000000000005,0.029575304829629133,0.04619988095281107
LR_C1_N7_n1000_scale1,C1_N7_n1000,Ultra-rare categories,1.0,1000,1000,0.0005000000000011523,0.0005000000000000629,0.27990804955251325,constrained_lr,Constrained LR (chi-squared),0.05,2000,2000,1.0,7,0.0035,0.0465,0.0016964316970424177,0.007207196253241745
LR_C1_N7_n1000_scale1,C1_N7_n1000,Ultra-rare categories,1.0,1000,1000,0.0005000000000011523,0.0005000000000000629,0.27990804955251325,empirical_lr,Constrained LR (split empirical),0.05,2000,2000,1.0,78,0.039,0.011000000000000003,0.03136143254939691,0.04840608504391829
LR_C1_N7_n1000_scale1,C1_N7_n1000,Ultra-rare categories,1.0,1000,1000,0.0005000000000011523,0.0005000000000000629,0.27990804955251325,expanded_welch,Expanded Welch,0.05,2000,1737,0.8685,0,0.0,0.05,0.0,0.002206667816434279
LR_C1_N7_n1000_scale1,C1_N7_n1000,Ultra-rare categories,1.0,1000,1000,0.0005000000000011523,0.0005000000000000629,0.27990804955251325,normal_wald,Normal Wald,0.05,2000,1998,0.999,8,0.004004004004004004,0.045995995995996,0.002030278235745236,0.00788132526975062
LR_C1_N7_n1000_scale1,C1_N7_n1000,Ultra-rare categories,1.0,1000,1000,0.0005000000000011523,0.0005000000000000629,0.27990804955251325,simple_welch,Simple Welch,0.05,2000,1998,0.999,8,0.004004004004004004,0.045995995995996,0.002030278235745236,0.00788132526975062
LR_C1_N7_n1000_scale1,C1_N7_n1000,Ultra-rare categories,1.0,1000,1000,0.0005000000000011523,0.0005000000000000629,0.27990804955251325,bartlett_lr,Constrained LR (oracle Bartlett),0.1,2000,2000,1.0,213,0.1065,0.006499999999999992,0.09372694290202033,0.12078177330832571
LR_C1_N7_n1000_scale1,C1_N7_n1000,Ultra-rare categories,1.0,1000,1000,0.0005000000000011523,0.0005000000000000629,0.27990804955251325,constrained_lr,Constrained LR (chi-squared),0.1,2000,2000,1.0,49,0.0245,0.07550000000000001,0.01858163028213664,0.032241481682334906
LR_C1_N7_n1000_scale1,C1_N7_n1000,Ultra-rare categories,1.0,1000,1000,0.0005000000000011523,0.0005000000000000629,0.27990804955251325,empirical_lr,Constrained LR (split empirical),0.1,2000,2000,1.0,173,0.0865,0.013500000000000012,0.07495944584682306,0.0996259522547731
LR_C1_N7_n1000_scale1,C1_N7_n1000,Ultra-rare categories,1.0,1000,1000,0.0005000000000011523,0.0005000000000000629,0.27990804955251325,expanded_welch,Expanded Welch,0.1,2000,1737,0.8685,3,0.0017271157167530224,0.09827288428324699,0.0005875452036660888,0.005065731704939401
LR_C1_N7_n1000_scale1,C1_N7_n1000,Ultra-rare categories,1.0,1000,1000,0.0005000000000011523,0.0005000000000000629,0.27990804955251325,normal_wald,Normal Wald,0.1,2000,1998,0.999,61,0.03053053053053053,0.06946946946946947,0.023841308579676992,0.039021541156100126
LR_C1_N7_n1000_scale1,C1_N7_n1000,Ultra-rare categories,1.0,1000,1000,0.0005000000000011523,0.0005000000000000629,0.27990804955251325,simple_welch,Simple Welch,0.1,2000,1998,0.999,61,0.03053053053053053,0.06946946946946947,0.023841308579676992,0.039021541156100126
LR_C2_N0_np20_nq200_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",1.0,20,200,0.09999999999999987,0.09999999999999987,2.8020537383859025,bartlett_lr,Constrained LR (oracle Bartlett),0.01,2000,2000,1.0,12,0.006,0.004,0.003435594376936234,0.010458448336941664
LR_C2_N0_np20_nq200_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",1.0,20,200,0.09999999999999987,0.09999999999999987,2.8020537383859025,constrained_lr,Constrained LR (chi-squared),0.01,2000,2000,1.0,18,0.009,0.0010000000000000009,0.005700499728577407,0.014182040701612969
LR_C2_N0_np20_nq200_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",1.0,20,200,0.09999999999999987,0.09999999999999987,2.8020537383859025,empirical_lr,Constrained LR (split empirical),0.01,2000,2000,1.0,12,0.006,0.004,0.003435594376936234,0.010458448336941664
LR_C2_N0_np20_nq200_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",1.0,20,200,0.09999999999999987,0.09999999999999987,2.8020537383859025,expanded_welch,Expanded Welch,0.01,2000,1998,0.999,61,0.03053053053053053,0.020530530530530527,0.023841308579676992,0.039021541156100126
LR_C2_N0_np20_nq200_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",1.0,20,200,0.09999999999999987,0.09999999999999987,2.8020537383859025,normal_wald,Normal Wald,0.01,2000,2000,1.0,233,0.1165,0.10650000000000001,0.10316899183684573,0.13130138342787528
LR_C2_N0_np20_nq200_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",1.0,20,200,0.09999999999999987,0.09999999999999987,2.8020537383859025,simple_welch,Simple Welch,0.01,2000,2000,1.0,211,0.1055,0.0955,0.0927847041684807,0.11972784613642784
LR_C2_N0_np20_nq200_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",1.0,20,200,0.09999999999999987,0.09999999999999987,2.8020537383859025,bartlett_lr,Constrained LR (oracle Bartlett),0.05,2000,2000,1.0,79,0.0395,0.010500000000000002,0.03180890787160705,0.0489566926744269
LR_C2_N0_np20_nq200_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",1.0,20,200,0.09999999999999987,0.09999999999999987,2.8020537383859025,constrained_lr,Constrained LR (chi-squared),0.05,2000,2000,1.0,105,0.0525,0.0024999999999999953,0.04355496702511128,0.06316079029161008
LR_C2_N0_np20_nq200_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",1.0,20,200,0.09999999999999987,0.09999999999999987,2.8020537383859025,empirical_lr,Constrained LR (split empirical),0.05,2000,2000,1.0,83,0.0415,0.0085,0.033602383185357104,0.05115554917155182
LR_C2_N0_np20_nq200_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",1.0,20,200,0.09999999999999987,0.09999999999999987,2.8020537383859025,expanded_welch,Expanded Welch,0.05,2000,1998,0.999,114,0.057057057057057055,0.007057057057057052,0.04771069355517816,0.0681034024108802
LR_C2_N0_np20_nq200_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",1.0,20,200,0.09999999999999987,0.09999999999999987,2.8020537383859025,normal_wald,Normal Wald,0.05,2000,2000,1.0,361,0.1805,0.1305,0.16426184953647252,0.19796314367624804
LR_C2_N0_np20_nq200_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",1.0,20,200,0.09999999999999987,0.09999999999999987,2.8020537383859025,simple_welch,Simple Welch,0.05,2000,2000,1.0,340,0.17,0.12000000000000001,0.15417371960824247,0.18709153159738443
LR_C2_N0_np20_nq200_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",1.0,20,200,0.09999999999999987,0.09999999999999987,2.8020537383859025,bartlett_lr,Constrained LR (oracle Bartlett),0.1,2000,2000,1.0,181,0.0905,0.009500000000000008,0.07869900861825209,0.10387105310509405
LR_C2_N0_np20_nq200_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",1.0,20,200,0.09999999999999987,0.09999999999999987,2.8020537383859025,constrained_lr,Constrained LR (chi-squared),0.1,2000,2000,1.0,245,0.1225,0.022499999999999992,0.10885029598940679,0.13759707470793917
LR_C2_N0_np20_nq200_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",1.0,20,200,0.09999999999999987,0.09999999999999987,2.8020537383859025,empirical_lr,Constrained LR (split empirical),0.1,2000,2000,1.0,197,0.0985,0.0015000000000000013,0.08619980868374258,0.11233958028310354
LR_C2_N0_np20_nq200_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",1.0,20,200,0.09999999999999987,0.09999999999999987,2.8020537383859025,expanded_welch,Expanded Welch,0.1,2000,1998,0.999,168,0.08408408408408409,0.015915915915915915,0.07269927655288716,0.09706514576100495
LR_C2_N0_np20_nq200_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",1.0,20,200,0.09999999999999987,0.09999999999999987,2.8020537383859025,normal_wald,Normal Wald,0.1,2000,2000,1.0,480,0.24,0.13999999999999999,0.22179234080261478,0.2592045237836367
LR_C2_N0_np20_nq200_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",1.0,20,200,0.09999999999999987,0.09999999999999987,2.8020537383859025,simple_welch,Simple Welch,0.1,2000,2000,1.0,453,0.2265,0.1265,0.2086902655828713,0.24535835927997401
LR_C2_N3_np500_nq50_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",1.0,500,50,0.03000000000000036,0.029999999999678284,1.7297918432110366,bartlett_lr,Constrained LR (oracle Bartlett),0.01,2000,2000,1.0,8,0.004,0.006,0.0020282466069651696,0.007873464296037741
LR_C2_N3_np500_nq50_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",1.0,500,50,0.03000000000000036,0.029999999999678284,1.7297918432110366,constrained_lr,Constrained LR (chi-squared),0.01,2000,2000,1.0,12,0.006,0.004,0.003435594376936234,0.010458448336941664
LR_C2_N3_np500_nq50_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",1.0,500,50,0.03000000000000036,0.029999999999678284,1.7297918432110366,empirical_lr,Constrained LR (split empirical),0.01,2000,2000,1.0,6,0.003,0.007,0.0013756299236301083,0.006529915073935308
LR_C2_N3_np500_nq50_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",1.0,500,50,0.03000000000000036,0.029999999999678284,1.7297918432110366,expanded_welch,Expanded Welch,0.01,2000,1990,0.995,25,0.01256281407035176,0.002562814070351759,0.008523770183753639,0.018480111485223175
LR_C2_N3_np500_nq50_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",1.0,500,50,0.03000000000000036,0.029999999999678284,1.7297918432110366,normal_wald,Normal Wald,0.01,2000,2000,1.0,190,0.095,0.085,0.08291479680735943,0.10863801149045545
LR_C2_N3_np500_nq50_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",1.0,500,50,0.03000000000000036,0.029999999999678284,1.7297918432110366,simple_welch,Simple Welch,0.01,2000,2000,1.0,186,0.093,0.083,0.08104000170965553,0.10652047477728435
LR_C2_N3_np500_nq50_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",1.0,500,50,0.03000000000000036,0.029999999999678284,1.7297918432110366,bartlett_lr,Constrained LR (oracle Bartlett),0.05,2000,2000,1.0,69,0.0345,0.0155,0.027351694147721588,0.04343307687112489
LR_C2_N3_np500_nq50_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",1.0,500,50,0.03000000000000036,0.029999999999678284,1.7297918432110366,constrained_lr,Constrained LR (chi-squared),0.05,2000,2000,1.0,79,0.0395,0.010500000000000002,0.03180890787160705,0.0489566926744269
LR_C2_N3_np500_nq50_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",1.0,500,50,0.03000000000000036,0.029999999999678284,1.7297918432110366,empirical_lr,Constrained LR (split empirical),0.05,2000,2000,1.0,95,0.0475,0.0025000000000000022,0.03901402059617837,0.05772090719335553
LR_C2_N3_np500_nq50_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",1.0,500,50,0.03000000000000036,0.029999999999678284,1.7297918432110366,expanded_welch,Expanded Welch,0.05,2000,1990,0.995,80,0.04020100502512563,0.009798994974874374,0.032419425174431846,0.04975433949269577
LR_C2_N3_np500_nq50_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",1.0,500,50,0.03000000000000036,0.029999999999678284,1.7297918432110366,normal_wald,Normal Wald,0.05,2000,2000,1.0,323,0.1615,0.1115,0.1460236816757033,0.17827415933370488
LR_C2_N3_np500_nq50_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",1.0,500,50,0.03000000000000036,0.029999999999678284,1.7297918432110366,simple_welch,Simple Welch,0.05,2000,2000,1.0,317,0.1585,0.1085,0.14315092058681417,0.17515842270628157
LR_C2_N3_np500_nq50_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",1.0,500,50,0.03000000000000036,0.029999999999678284,1.7297918432110366,bartlett_lr,Constrained LR (oracle Bartlett),0.1,2000,2000,1.0,181,0.0905,0.009500000000000008,0.07869900861825209,0.10387105310509405
LR_C2_N3_np500_nq50_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",1.0,500,50,0.03000000000000036,0.029999999999678284,1.7297918432110366,constrained_lr,Constrained LR (chi-squared),0.1,2000,2000,1.0,196,0.098,0.0020000000000000018,0.0857302075571977,0.11181109845692967
LR_C2_N3_np500_nq50_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",1.0,500,50,0.03000000000000036,0.029999999999678284,1.7297918432110366,empirical_lr,Constrained LR (split empirical),0.1,2000,2000,1.0,192,0.096,0.0040000000000000036,0.08385284395816955,0.10969613024508282
LR_C2_N3_np500_nq50_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",1.0,500,50,0.03000000000000036,0.029999999999678284,1.7297918432110366,expanded_welch,Expanded Welch,0.1,2000,1990,0.995,140,0.07035175879396985,0.029648241206030157,0.05992372344020643,0.08243536813399475
LR_C2_N3_np500_nq50_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",1.0,500,50,0.03000000000000036,0.029999999999678284,1.7297918432110366,normal_wald,Normal Wald,0.1,2000,2000,1.0,416,0.208,0.10799999999999998,0.19078001256254865,0.22633954304970297
LR_C2_N3_np500_nq50_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",1.0,500,50,0.03000000000000036,0.029999999999678284,1.7297918432110366,simple_welch,Simple Welch,0.1,2000,2000,1.0,410,0.205,0.10499999999999998,0.18788077269708534,0.2232502851988538
LR_C2_N5_np200_nq2000_scale1,C2_N5_np200_nq2000,Rare and highly unequal,1.0,200,2000,0.005000000000104227,0.005000000000000088,0.6987991852185875,bartlett_lr,Constrained LR (oracle Bartlett),0.01,2000,2000,1.0,4,0.002,0.008,0.0007780273070510575,0.005131351785076866
LR_C2_N5_np200_nq2000_scale1,C2_N5_np200_nq2000,Rare and highly unequal,1.0,200,2000,0.005000000000104227,0.005000000000000088,0.6987991852185875,constrained_lr,Constrained LR (chi-squared),0.01,2000,2000,1.0,7,0.0035,0.006500000000000001,0.0016964316970424177,0.007207196253241745
LR_C2_N5_np200_nq2000_scale1,C2_N5_np200_nq2000,Rare and highly unequal,1.0,200,2000,0.005000000000104227,0.005000000000000088,0.6987991852185875,empirical_lr,Constrained LR (split empirical),0.01,2000,2000,1.0,18,0.009,0.0010000000000000009,0.005700499728577407,0.014182040701612969
LR_C2_N5_np200_nq2000_scale1,C2_N5_np200_nq2000,Rare and highly unequal,1.0,200,2000,0.005000000000104227,0.005000000000000088,0.6987991852185875,expanded_welch,Expanded Welch,0.01,2000,1926,0.963,34,0.017653167185877467,0.007653167185877467,0.012660057158184678,0.024566554640587483
LR_C2_N5_np200_nq2000_scale1,C2_N5_np200_nq2000,Rare and highly unequal,1.0,200,2000,0.005000000000104227,0.005000000000000088,0.6987991852185875,normal_wald,Normal Wald,0.01,2000,2000,1.0,329,0.1645,0.1545,0.148898411257462,0.18138792746825866
LR_C2_N5_np200_nq2000_scale1,C2_N5_np200_nq2000,Rare and highly unequal,1.0,200,2000,0.005000000000104227,0.005000000000000088,0.6987991852185875,simple_welch,Simple Welch,0.01,2000,2000,1.0,327,0.1635,0.1535,0.14793995204546784,0.18035022077481533
LR_C2_N5_np200_nq2000_scale1,C2_N5_np200_nq2000,Rare and highly unequal,1.0,200,2000,0.005000000000104227,0.005000000000000088,0.6987991852185875,bartlett_lr,Constrained LR (oracle Bartlett),0.05,2000,2000,1.0,43,0.0215,0.028500000000000004,0.016000780509074646,0.028833833739084404
LR_C2_N5_np200_nq2000_scale1,C2_N5_np200_nq2000,Rare and highly unequal,1.0,200,2000,0.005000000000104227,0.005000000000000088,0.6987991852185875,constrained_lr,Constrained LR (chi-squared),0.05,2000,2000,1.0,53,0.0265,0.023500000000000004,0.020316920414969065,0.03449852336037745
LR_C2_N5_np200_nq2000_scale1,C2_N5_np200_nq2000,Rare and highly unequal,1.0,200,2000,0.005000000000104227,0.005000000000000088,0.6987991852185875,empirical_lr,Constrained LR (split empirical),0.05,2000,2000,1.0,101,0.0505,0.0005000000000000004,0.04173547326167801,0.06098795224416838
LR_C2_N5_np200_nq2000_scale1,C2_N5_np200_nq2000,Rare and highly unequal,1.0,200,2000,0.005000000000104227,0.005000000000000088,0.6987991852185875,expanded_welch,Expanded Welch,0.05,2000,1926,0.963,397,0.20612668743509865,0.15612668743509867,0.18865414373869746,0.2247691741064102
LR_C2_N5_np200_nq2000_scale1,C2_N5_np200_nq2000,Rare and highly unequal,1.0,200,2000,0.005000000000104227,0.005000000000000088,0.6987991852185875,normal_wald,Normal Wald,0.05,2000,2000,1.0,991,0.4955,0.4455,0.4736174624101077,0.5173997910154234
LR_C2_N5_np200_nq2000_scale1,C2_N5_np200_nq2000,Rare and highly unequal,1.0,200,2000,0.005000000000104227,0.005000000000000088,0.6987991852185875,simple_welch,Simple Welch,0.05,2000,2000,1.0,991,0.4955,0.4455,0.4736174624101077,0.5173997910154234
LR_C2_N5_np200_nq2000_scale1,C2_N5_np200_nq2000,Rare and highly unequal,1.0,200,2000,0.005000000000104227,0.005000000000000088,0.6987991852185875,bartlett_lr,Constrained LR (oracle Bartlett),0.1,2000,2000,1.0,98,0.049,0.051000000000000004,0.04037353995030726,0.05935563669738288
LR_C2_N5_np200_nq2000_scale1,C2_N5_np200_nq2000,Rare and highly unequal,1.0,200,2000,0.005000000000104227,0.005000000000000088,0.6987991852185875,constrained_lr,Constrained LR (chi-squared),0.1,2000,2000,1.0,125,0.0625,0.037500000000000006,0.05270713160648804,0.07397028476460826
LR_C2_N5_np200_nq2000_scale1,C2_N5_np200_nq2000,Rare and highly unequal,1.0,200,2000,0.005000000000104227,0.005000000000000088,0.6987991852185875,empirical_lr,Constrained LR (split empirical),0.1,2000,2000,1.0,216,0.108,0.007999999999999993,0.0951409941930465,0.12236197087545578
LR_C2_N5_np200_nq2000_scale1,C2_N5_np200_nq2000,Rare and highly unequal,1.0,200,2000,0.005000000000104227,0.005000000000000088,0.6987991852185875,expanded_welch,Expanded Welch,0.1,2000,1926,0.963,714,0.3707165109034268,0.27071651090342674,0.3494231077197246,0.39252460631460706
LR_C2_N5_np200_nq2000_scale1,C2_N5_np200_nq2000,Rare and highly unequal,1.0,200,2000,0.005000000000104227,0.005000000000000088,0.6987991852185875,normal_wald,Normal Wald,0.1,2000,2000,1.0,1003,0.5015,0.40149999999999997,0.4796051735058332,0.5233890753523228
LR_C2_N5_np200_nq2000_scale1,C2_N5_np200_nq2000,Rare and highly unequal,1.0,200,2000,0.005000000000104227,0.005000000000000088,0.6987991852185875,simple_welch,Simple Welch,0.1,2000,2000,1.0,1003,0.5015,0.40149999999999997,0.4796051735058332,0.5233890753523228
LR_C3_C3_same_balanced_i0p005_n1000_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1.0,1000,1000,0.005000000000002336,0.005000000000002336,225.02085596313472,bartlett_lr,Constrained LR (oracle Bartlett),0.01,2000,2000,1.0,18,0.009,0.0010000000000000009,0.005700499728577407,0.014182040701612969
LR_C3_C3_same_balanced_i0p005_n1000_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1.0,1000,1000,0.005000000000002336,0.005000000000002336,225.02085596313472,constrained_lr,Constrained LR (chi-squared),0.01,2000,2000,1.0,18,0.009,0.0010000000000000009,0.005700499728577407,0.014182040701612969
LR_C3_C3_same_balanced_i0p005_n1000_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1.0,1000,1000,0.005000000000002336,0.005000000000002336,225.02085596313472,empirical_lr,Constrained LR (split empirical),0.01,2000,2000,1.0,19,0.0095,0.0005000000000000004,0.006090240228609851,0.014790383154299275
LR_C3_C3_same_balanced_i0p005_n1000_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1.0,1000,1000,0.005000000000002336,0.005000000000002336,225.02085596313472,expanded_welch,Expanded Welch,0.01,2000,2000,1.0,1,0.0005,0.0095,8.826773070546787e-05,0.0028268625032662133
LR_C3_C3_same_balanced_i0p005_n1000_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1.0,1000,1000,0.005000000000002336,0.005000000000002336,225.02085596313472,normal_wald,Normal Wald,0.01,2000,2000,1.0,2,0.001,0.009000000000000001,0.0002742789176520342,0.003638934269038394
LR_C3_C3_same_balanced_i0p005_n1000_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1.0,1000,1000,0.005000000000002336,0.005000000000002336,225.02085596313472,simple_welch,Simple Welch,0.01,2000,2000,1.0,2,0.001,0.009000000000000001,0.0002742789176520342,0.003638934269038394
LR_C3_C3_same_balanced_i0p005_n1000_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1.0,1000,1000,0.005000000000002336,0.005000000000002336,225.02085596313472,bartlett_lr,Constrained LR (oracle Bartlett),0.05,2000,2000,1.0,88,0.044,0.006000000000000005,0.03585182041641652,0.05389652670408614
LR_C3_C3_same_balanced_i0p005_n1000_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1.0,1000,1000,0.005000000000002336,0.005000000000002336,225.02085596313472,constrained_lr,Constrained LR (chi-squared),0.05,2000,2000,1.0,83,0.0415,0.0085,0.033602383185357104,0.05115554917155182
LR_C3_C3_same_balanced_i0p005_n1000_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1.0,1000,1000,0.005000000000002336,0.005000000000002336,225.02085596313472,empirical_lr,Constrained LR (split empirical),0.05,2000,2000,1.0,88,0.044,0.006000000000000005,0.03585182041641652,0.05389652670408614
LR_C3_C3_same_balanced_i0p005_n1000_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1.0,1000,1000,0.005000000000002336,0.005000000000002336,225.02085596313472,expanded_welch,Expanded Welch,0.05,2000,2000,1.0,18,0.009,0.041,0.005700499728577407,0.014182040701612969
LR_C3_C3_same_balanced_i0p005_n1000_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1.0,1000,1000,0.005000000000002336,0.005000000000002336,225.02085596313472,normal_wald,Normal Wald,0.05,2000,2000,1.0,49,0.0245,0.025500000000000002,0.01858163028213664,0.032241481682334906
LR_C3_C3_same_balanced_i0p005_n1000_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1.0,1000,1000,0.005000000000002336,0.005000000000002336,225.02085596313472,simple_welch,Simple Welch,0.05,2000,2000,1.0,49,0.0245,0.025500000000000002,0.01858163028213664,0.032241481682334906
LR_C3_C3_same_balanced_i0p005_n1000_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1.0,1000,1000,0.005000000000002336,0.005000000000002336,225.02085596313472,bartlett_lr,Constrained LR (oracle Bartlett),0.1,2000,2000,1.0,199,0.0995,0.0005000000000000004,0.08713931829845581,0.1133962365738278
LR_C3_C3_same_balanced_i0p005_n1000_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1.0,1000,1000,0.005000000000002336,0.005000000000002336,225.02085596313472,constrained_lr,Constrained LR (chi-squared),0.1,2000,2000,1.0,190,0.095,0.0050000000000000044,0.08291479680735943,0.10863801149045545
LR_C3_C3_same_balanced_i0p005_n1000_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1.0,1000,1000,0.005000000000002336,0.005000000000002336,225.02085596313472,empirical_lr,Constrained LR (split empirical),0.1,2000,2000,1.0,190,0.095,0.0050000000000000044,0.08291479680735943,0.10863801149045545
LR_C3_C3_same_balanced_i0p005_n1000_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1.0,1000,1000,0.005000000000002336,0.005000000000002336,225.02085596313472,expanded_welch,Expanded Welch,0.1,2000,2000,1.0,89,0.0445,0.05550000000000001,0.03630266512840682,0.054443764944814586
LR_C3_C3_same_balanced_i0p005_n1000_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1.0,1000,1000,0.005000000000002336,0.005000000000002336,225.02085596313472,normal_wald,Normal Wald,0.1,2000,2000,1.0,139,0.0695,0.0305,0.059160340573897574,0.08149023713526121
LR_C3_C3_same_balanced_i0p005_n1000_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1.0,1000,1000,0.005000000000002336,0.005000000000002336,225.02085596313472,simple_welch,Simple Welch,0.1,2000,2000,1.0,138,0.069,0.031,0.05869826979779586,0.08095422495864418
LR_C4_C4_s0p05_i0p0001_n500_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,1.0,500,500,9.999999999982245e-05,9.999999999987796e-05,1.5933916347608965,bartlett_lr,Constrained LR (oracle Bartlett),0.01,2000,2000,1.0,8,0.004,0.006,0.0020282466069651696,0.007873464296037741
LR_C4_C4_s0p05_i0p0001_n500_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,1.0,500,500,9.999999999982245e-05,9.999999999987796e-05,1.5933916347608965,constrained_lr,Constrained LR (chi-squared),0.01,2000,2000,1.0,0,0.0,0.01,1.0842021724855044e-19,0.001917047281252934
LR_C4_C4_s0p05_i0p0001_n500_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,1.0,500,500,9.999999999982245e-05,9.999999999987796e-05,1.5933916347608965,empirical_lr,Constrained LR (split empirical),0.01,2000,2000,1.0,12,0.006,0.004,0.003435594376936234,0.010458448336941664
LR_C4_C4_s0p05_i0p0001_n500_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,1.0,500,500,9.999999999982245e-05,9.999999999987796e-05,1.5933916347608965,expanded_welch,Expanded Welch,0.01,2000,2000,1.0,10,0.005,0.005,0.0027181808584985597,0.009179695949941846
LR_C4_C4_s0p05_i0p0001_n500_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,1.0,500,500,9.999999999982245e-05,9.999999999987796e-05,1.5933916347608965,normal_wald,Normal Wald,0.01,2000,2000,1.0,148,0.074,0.064,0.06332620153509969,0.08630712274852781
LR_C4_C4_s0p05_i0p0001_n500_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,1.0,500,500,9.999999999982245e-05,9.999999999987796e-05,1.5933916347608965,simple_welch,Simple Welch,0.01,2000,2000,1.0,146,0.073,0.063,0.06239935949340271,0.08523779888478729
LR_C4_C4_s0p05_i0p0001_n500_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,1.0,500,500,9.999999999982245e-05,9.999999999987796e-05,1.5933916347608965,bartlett_lr,Constrained LR (oracle Bartlett),0.05,2000,2000,1.0,48,0.024,0.026000000000000002,0.018149556703294482,0.03167547230845831
LR_C4_C4_s0p05_i0p0001_n500_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,1.0,500,500,9.999999999982245e-05,9.999999999987796e-05,1.5933916347608965,constrained_lr,Constrained LR (chi-squared),0.05,2000,2000,1.0,6,0.003,0.047,0.0013756299236301083,0.006529915073935308
LR_C4_C4_s0p05_i0p0001_n500_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,1.0,500,500,9.999999999982245e-05,9.999999999987796e-05,1.5933916347608965,empirical_lr,Constrained LR (split empirical),0.05,2000,2000,1.0,75,0.0375,0.012500000000000004,0.030021256563230403,0.04675201217192855
