configuration_id,population_id,shape,rows,columns,experiment,profile,family,constructor,relationship,n_p,n_q,relative_effect,shared_reachable_mi,achieved_mi_p,achieved_mi_q,absolute_mi_difference,target_mi_p,target_mi_q,replicates,simulation_seed
3x3_different_skew_common_additive_e0.1_np1000_nq1000,3x3_different_skew_common_additive_e0.1,3x3,3,3,construction_check,different_skew,common,additive,different_skew,1000,1000,0.1,0.2414294765664422,0.04828589531328853,0.07242884296993246,0.024142947656644223,0.048285895313288446,0.07242884296993267,10000,1856455468211631667
3x3_different_skew_common_additive_e0.1_np50_nq500,3x3_different_skew_common_additive_e0.1,3x3,3,3,construction_check,different_skew,common,additive,different_skew,50,500,0.1,0.2414294765664422,0.04828589531328853,0.07242884296993246,0.024142947656644223,0.048285895313288446,0.07242884296993267,10000,11491631436899233802
3x3_different_skew_common_additive_e0.1_np500_nq50,3x3_different_skew_common_additive_e0.1,3x3,3,3,construction_check,different_skew,common,additive,different_skew,500,50,0.1,0.2414294765664422,0.04828589531328853,0.07242884296993246,0.024142947656644223,0.048285895313288446,0.07242884296993267,10000,4820691593897102502
3x3_different_skew_common_additive_e0.3_np10_nq10,3x3_different_skew_common_additive_e0.3,3x3,3,3,construction_check,different_skew,common,additive,different_skew,10,10,0.3,0.2414294765664422,0.04828589531328853,0.12071473828322121,0.07242884296993266,0.048285895313288446,0.1207147382832211,10000,8157046412529104897
3x3_different_skew_common_additive_e0.3_np50_nq50,3x3_different_skew_common_additive_e0.3,3x3,3,3,construction_check,different_skew,common,additive,different_skew,50,50,0.3,0.2414294765664422,0.04828589531328853,0.12071473828322121,0.07242884296993266,0.048285895313288446,0.1207147382832211,10000,13490357899790783223
3x3_different_skew_common_additive_e0.3_np250_nq250,3x3_different_skew_common_additive_e0.3,3x3,3,3,construction_check,different_skew,common,additive,different_skew,250,250,0.3,0.2414294765664422,0.04828589531328853,0.12071473828322121,0.07242884296993266,0.048285895313288446,0.1207147382832211,10000,1262726305937152491
3x3_different_skew_common_additive_e0.3_np1000_nq1000,3x3_different_skew_common_additive_e0.3,3x3,3,3,construction_check,different_skew,common,additive,different_skew,1000,1000,0.3,0.2414294765664422,0.04828589531328853,0.12071473828322121,0.07242884296993266,0.048285895313288446,0.1207147382832211,10000,16441956893539341493
3x3_different_skew_common_additive_e0.3_np50_nq500,3x3_different_skew_common_additive_e0.3,3x3,3,3,construction_check,different_skew,common,additive,different_skew,50,500,0.3,0.2414294765664422,0.04828589531328853,0.12071473828322121,0.07242884296993266,0.048285895313288446,0.1207147382832211,10000,1561940809851263819
3x3_different_skew_common_additive_e0.3_np500_nq50,3x3_different_skew_common_additive_e0.3,3x3,3,3,construction_check,different_skew,common,additive,different_skew,500,50,0.3,0.2414294765664422,0.04828589531328853,0.12071473828322121,0.07242884296993266,0.048285895313288446,0.1207147382832211,10000,9864910455138334196
3x3_different_skew_common_additive_e0.6_np10_nq10,3x3_different_skew_common_additive_e0.6,3x3,3,3,construction_check,different_skew,common,additive,different_skew,10,10,0.6,0.2414294765664422,0.04828589531328853,0.19314358125315367,0.14485768593986534,0.048285895313288446,0.19314358125315378,10000,16871643433138035543
3x3_different_skew_common_additive_e0.6_np50_nq50,3x3_different_skew_common_additive_e0.6,3x3,3,3,construction_check,different_skew,common,additive,different_skew,50,50,0.6,0.2414294765664422,0.04828589531328853,0.19314358125315367,0.14485768593986534,0.048285895313288446,0.19314358125315378,10000,12336487390663954212
3x3_different_skew_common_additive_e0.6_np250_nq250,3x3_different_skew_common_additive_e0.6,3x3,3,3,construction_check,different_skew,common,additive,different_skew,250,250,0.6,0.2414294765664422,0.04828589531328853,0.19314358125315367,0.14485768593986534,0.048285895313288446,0.19314358125315378,10000,6240498514094407716
3x3_different_skew_common_additive_e0.6_np1000_nq1000,3x3_different_skew_common_additive_e0.6,3x3,3,3,construction_check,different_skew,common,additive,different_skew,1000,1000,0.6,0.2414294765664422,0.04828589531328853,0.19314358125315367,0.14485768593986534,0.048285895313288446,0.19314358125315378,10000,16136979554999125483
3x3_different_skew_common_additive_e0.6_np50_nq500,3x3_different_skew_common_additive_e0.6,3x3,3,3,construction_check,different_skew,common,additive,different_skew,50,500,0.6,0.2414294765664422,0.04828589531328853,0.19314358125315367,0.14485768593986534,0.048285895313288446,0.19314358125315378,10000,6347347004865309687
3x3_different_skew_common_additive_e0.6_np500_nq50,3x3_different_skew_common_additive_e0.6,3x3,3,3,construction_check,different_skew,common,additive,different_skew,500,50,0.6,0.2414294765664422,0.04828589531328853,0.19314358125315367,0.14485768593986534,0.048285895313288446,0.19314358125315378,10000,18087716548361107128
3x3_different_skew_common_loglinear_e0_np10_nq10,3x3_different_skew_common_loglinear_e0,3x3,3,3,construction_check,different_skew,common,loglinear,different_skew,10,10,0.0,0.2414294765664422,0.04828589531328997,0.048285895313288196,0.0,0.048285895313288446,0.048285895313288446,10000,14497312990224436673
3x3_different_skew_common_loglinear_e0_np50_nq50,3x3_different_skew_common_loglinear_e0,3x3,3,3,construction_check,different_skew,common,loglinear,different_skew,50,50,0.0,0.2414294765664422,0.04828589531328997,0.048285895313288196,0.0,0.048285895313288446,0.048285895313288446,10000,4004689507034745965
3x3_different_skew_common_loglinear_e0_np250_nq250,3x3_different_skew_common_loglinear_e0,3x3,3,3,construction_check,different_skew,common,loglinear,different_skew,250,250,0.0,0.2414294765664422,0.04828589531328997,0.048285895313288196,0.0,0.048285895313288446,0.048285895313288446,10000,7913923175854911125
3x3_different_skew_common_loglinear_e0_np1000_nq1000,3x3_different_skew_common_loglinear_e0,3x3,3,3,construction_check,different_skew,common,loglinear,different_skew,1000,1000,0.0,0.2414294765664422,0.04828589531328997,0.048285895313288196,0.0,0.048285895313288446,0.048285895313288446,10000,2561847753776399711
3x3_different_skew_common_loglinear_e0_np50_nq500,3x3_different_skew_common_loglinear_e0,3x3,3,3,construction_check,different_skew,common,loglinear,different_skew,50,500,0.0,0.2414294765664422,0.04828589531328997,0.048285895313288196,0.0,0.048285895313288446,0.048285895313288446,10000,8460624467148317905
3x3_different_skew_common_loglinear_e0_np500_nq50,3x3_different_skew_common_loglinear_e0,3x3,3,3,construction_check,different_skew,common,loglinear,different_skew,500,50,0.0,0.2414294765664422,0.04828589531328997,0.048285895313288196,0.0,0.048285895313288446,0.048285895313288446,10000,15271093323084665229
3x3_different_skew_common_loglinear_e0.1_np10_nq10,3x3_different_skew_common_loglinear_e0.1,3x3,3,3,construction_check,different_skew,common,loglinear,different_skew,10,10,0.1,0.2414294765664422,0.04828589531328997,0.07242884296993235,0.024142947656644223,0.048285895313288446,0.07242884296993267,10000,9010890429982773025
3x3_different_skew_common_loglinear_e0.1_np50_nq50,3x3_different_skew_common_loglinear_e0.1,3x3,3,3,construction_check,different_skew,common,loglinear,different_skew,50,50,0.1,0.2414294765664422,0.04828589531328997,0.07242884296993235,0.024142947656644223,0.048285895313288446,0.07242884296993267,10000,9302278900513289448
3x3_different_skew_common_loglinear_e0.1_np250_nq250,3x3_different_skew_common_loglinear_e0.1,3x3,3,3,construction_check,different_skew,common,loglinear,different_skew,250,250,0.1,0.2414294765664422,0.04828589531328997,0.07242884296993235,0.024142947656644223,0.048285895313288446,0.07242884296993267,10000,3047192195460879491
3x3_different_skew_common_loglinear_e0.1_np1000_nq1000,3x3_different_skew_common_loglinear_e0.1,3x3,3,3,construction_check,different_skew,common,loglinear,different_skew,1000,1000,0.1,0.2414294765664422,0.04828589531328997,0.07242884296993235,0.024142947656644223,0.048285895313288446,0.07242884296993267,10000,18065564472765003992
3x3_different_skew_common_loglinear_e0.1_np50_nq500,3x3_different_skew_common_loglinear_e0.1,3x3,3,3,construction_check,different_skew,common,loglinear,different_skew,50,500,0.1,0.2414294765664422,0.04828589531328997,0.07242884296993235,0.024142947656644223,0.048285895313288446,0.07242884296993267,10000,4553379942669321961
3x3_different_skew_common_loglinear_e0.1_np500_nq50,3x3_different_skew_common_loglinear_e0.1,3x3,3,3,construction_check,different_skew,common,loglinear,different_skew,500,50,0.1,0.2414294765664422,0.04828589531328997,0.07242884296993235,0.024142947656644223,0.048285895313288446,0.07242884296993267,10000,669494423675546294
3x3_different_skew_common_loglinear_e0.3_np10_nq10,3x3_different_skew_common_loglinear_e0.3,3x3,3,3,construction_check,different_skew,common,loglinear,different_skew,10,10,0.3,0.2414294765664422,0.04828589531328997,0.12071473828322143,0.07242884296993266,0.048285895313288446,0.1207147382832211,10000,5494597833661964567
3x3_different_skew_common_loglinear_e0.3_np50_nq50,3x3_different_skew_common_loglinear_e0.3,3x3,3,3,construction_check,different_skew,common,loglinear,different_skew,50,50,0.3,0.2414294765664422,0.04828589531328997,0.12071473828322143,0.07242884296993266,0.048285895313288446,0.1207147382832211,10000,6745899315522861067
3x3_different_skew_common_loglinear_e0.3_np250_nq250,3x3_different_skew_common_loglinear_e0.3,3x3,3,3,construction_check,different_skew,common,loglinear,different_skew,250,250,0.3,0.2414294765664422,0.04828589531328997,0.12071473828322143,0.07242884296993266,0.048285895313288446,0.1207147382832211,10000,17984685237115364473
3x3_different_skew_common_loglinear_e0.3_np1000_nq1000,3x3_different_skew_common_loglinear_e0.3,3x3,3,3,construction_check,different_skew,common,loglinear,different_skew,1000,1000,0.3,0.2414294765664422,0.04828589531328997,0.12071473828322143,0.07242884296993266,0.048285895313288446,0.1207147382832211,10000,9969960545180869072
3x3_different_skew_common_loglinear_e0.3_np50_nq500,3x3_different_skew_common_loglinear_e0.3,3x3,3,3,construction_check,different_skew,common,loglinear,different_skew,50,500,0.3,0.2414294765664422,0.04828589531328997,0.12071473828322143,0.07242884296993266,0.048285895313288446,0.1207147382832211,10000,4895527442600229212
3x3_different_skew_common_loglinear_e0.3_np500_nq50,3x3_different_skew_common_loglinear_e0.3,3x3,3,3,construction_check,different_skew,common,loglinear,different_skew,500,50,0.3,0.2414294765664422,0.04828589531328997,0.12071473828322143,0.07242884296993266,0.048285895313288446,0.1207147382832211,10000,4400070428145037499
3x3_different_skew_common_loglinear_e0.6_np10_nq10,3x3_different_skew_common_loglinear_e0.6,3x3,3,3,construction_check,different_skew,common,loglinear,different_skew,10,10,0.6,0.2414294765664422,0.04828589531328997,0.19314358125315212,0.14485768593986534,0.048285895313288446,0.19314358125315378,10000,3619246782966295689
3x3_different_skew_common_loglinear_e0.6_np50_nq50,3x3_different_skew_common_loglinear_e0.6,3x3,3,3,construction_check,different_skew,common,loglinear,different_skew,50,50,0.6,0.2414294765664422,0.04828589531328997,0.19314358125315212,0.14485768593986534,0.048285895313288446,0.19314358125315378,10000,11210290387063228428
3x3_different_skew_common_loglinear_e0.6_np250_nq250,3x3_different_skew_common_loglinear_e0.6,3x3,3,3,construction_check,different_skew,common,loglinear,different_skew,250,250,0.6,0.2414294765664422,0.04828589531328997,0.19314358125315212,0.14485768593986534,0.048285895313288446,0.19314358125315378,10000,18349513457674636210
3x3_different_skew_common_loglinear_e0.6_np1000_nq1000,3x3_different_skew_common_loglinear_e0.6,3x3,3,3,construction_check,different_skew,common,loglinear,different_skew,1000,1000,0.6,0.2414294765664422,0.04828589531328997,0.19314358125315212,0.14485768593986534,0.048285895313288446,0.19314358125315378,10000,5122897401440799294
3x3_different_skew_common_loglinear_e0.6_np50_nq500,3x3_different_skew_common_loglinear_e0.6,3x3,3,3,construction_check,different_skew,common,loglinear,different_skew,50,500,0.6,0.2414294765664422,0.04828589531328997,0.19314358125315212,0.14485768593986534,0.048285895313288446,0.19314358125315378,10000,15690736392571581552
3x3_different_skew_common_loglinear_e0.6_np500_nq50,3x3_different_skew_common_loglinear_e0.6,3x3,3,3,construction_check,different_skew,common,loglinear,different_skew,500,50,0.6,0.2414294765664422,0.04828589531328997,0.19314358125315212,0.14485768593986534,0.048285895313288446,0.19314358125315378,10000,6148143705292503118
3x3_different_skew_rare_additive_e0_np10_nq10,3x3_different_skew_rare_additive_e0,3x3,3,3,construction_check,different_skew,rare,additive,different_skew,10,10,0.0,0.023049613256896695,0.004609922651379383,0.004609922651379383,0.0,0.004609922651379339,0.004609922651379339,10000,18330703160384653976
3x3_different_skew_rare_additive_e0_np50_nq50,3x3_different_skew_rare_additive_e0,3x3,3,3,construction_check,different_skew,rare,additive,different_skew,50,50,0.0,0.023049613256896695,0.004609922651379383,0.004609922651379383,0.0,0.004609922651379339,0.004609922651379339,10000,9745177217835272052
3x3_different_skew_rare_additive_e0_np250_nq250,3x3_different_skew_rare_additive_e0,3x3,3,3,construction_check,different_skew,rare,additive,different_skew,250,250,0.0,0.023049613256896695,0.004609922651379383,0.004609922651379383,0.0,0.004609922651379339,0.004609922651379339,10000,216805184241373199
3x3_different_skew_rare_additive_e0_np1000_nq1000,3x3_different_skew_rare_additive_e0,3x3,3,3,construction_check,different_skew,rare,additive,different_skew,1000,1000,0.0,0.023049613256896695,0.004609922651379383,0.004609922651379383,0.0,0.004609922651379339,0.004609922651379339,10000,14006570327543442805
3x3_different_skew_rare_additive_e0_np50_nq500,3x3_different_skew_rare_additive_e0,3x3,3,3,construction_check,different_skew,rare,additive,different_skew,50,500,0.0,0.023049613256896695,0.004609922651379383,0.004609922651379383,0.0,0.004609922651379339,0.004609922651379339,10000,6447817747810680790
3x3_different_skew_rare_additive_e0_np500_nq50,3x3_different_skew_rare_additive_e0,3x3,3,3,construction_check,different_skew,rare,additive,different_skew,500,50,0.0,0.023049613256896695,0.004609922651379383,0.004609922651379383,0.0,0.004609922651379339,0.004609922651379339,10000,6718978063828977750
3x3_different_skew_rare_additive_e0.1_np10_nq10,3x3_different_skew_rare_additive_e0.1,3x3,3,3,construction_check,different_skew,rare,additive,different_skew,10,10,0.1,0.023049613256896695,0.004609922651379383,0.006914883977068742,0.00230496132568967,0.004609922651379339,0.006914883977069009,10000,17426539485121614929
3x3_different_skew_rare_additive_e0.1_np50_nq50,3x3_different_skew_rare_additive_e0.1,3x3,3,3,construction_check,different_skew,rare,additive,different_skew,50,50,0.1,0.023049613256896695,0.004609922651379383,0.006914883977068742,0.00230496132568967,0.004609922651379339,0.006914883977069009,10000,4585060926069221640
3x3_different_skew_rare_additive_e0.1_np250_nq250,3x3_different_skew_rare_additive_e0.1,3x3,3,3,construction_check,different_skew,rare,additive,different_skew,250,250,0.1,0.023049613256896695,0.004609922651379383,0.006914883977068742,0.00230496132568967,0.004609922651379339,0.006914883977069009,10000,9331579810694681560
3x3_different_skew_rare_additive_e0.1_np1000_nq1000,3x3_different_skew_rare_additive_e0.1,3x3,3,3,construction_check,different_skew,rare,additive,different_skew,1000,1000,0.1,0.023049613256896695,0.004609922651379383,0.006914883977068742,0.00230496132568967,0.004609922651379339,0.006914883977069009,10000,2733767558684103352
3x3_different_skew_rare_additive_e0.1_np50_nq500,3x3_different_skew_rare_additive_e0.1,3x3,3,3,construction_check,different_skew,rare,additive,different_skew,50,500,0.1,0.023049613256896695,0.004609922651379383,0.006914883977068742,0.00230496132568967,0.004609922651379339,0.006914883977069009,10000,9002821379262855110
3x3_different_skew_rare_additive_e0.1_np500_nq50,3x3_different_skew_rare_additive_e0.1,3x3,3,3,construction_check,different_skew,rare,additive,different_skew,500,50,0.1,0.023049613256896695,0.004609922651379383,0.006914883977068742,0.00230496132568967,0.004609922651379339,0.006914883977069009,10000,3839969952620177005
3x3_different_skew_rare_additive_e0.3_np10_nq10,3x3_different_skew_rare_additive_e0.3,3x3,3,3,construction_check,different_skew,rare,additive,different_skew,10,10,0.3,0.023049613256896695,0.004609922651379383,0.011524806628448347,0.006914883977069008,0.004609922651379339,0.011524806628448347,10000,2874045889659716144
3x3_different_skew_rare_additive_e0.3_np50_nq50,3x3_different_skew_rare_additive_e0.3,3x3,3,3,construction_check,different_skew,rare,additive,different_skew,50,50,0.3,0.023049613256896695,0.004609922651379383,0.011524806628448347,0.006914883977069008,0.004609922651379339,0.011524806628448347,10000,9887168650454357549
3x3_different_skew_rare_additive_e0.3_np250_nq250,3x3_different_skew_rare_additive_e0.3,3x3,3,3,construction_check,different_skew,rare,additive,different_skew,250,250,0.3,0.023049613256896695,0.004609922651379383,0.011524806628448347,0.006914883977069008,0.004609922651379339,0.011524806628448347,10000,7067098182753101844
3x3_different_skew_rare_additive_e0.3_np1000_nq1000,3x3_different_skew_rare_additive_e0.3,3x3,3,3,construction_check,different_skew,rare,additive,different_skew,1000,1000,0.3,0.023049613256896695,0.004609922651379383,0.011524806628448347,0.006914883977069008,0.004609922651379339,0.011524806628448347,10000,2352913946298435896
3x3_different_skew_rare_additive_e0.3_np50_nq500,3x3_different_skew_rare_additive_e0.3,3x3,3,3,construction_check,different_skew,rare,additive,different_skew,50,500,0.3,0.023049613256896695,0.004609922651379383,0.011524806628448347,0.006914883977069008,0.004609922651379339,0.011524806628448347,10000,9137077286281847391
3x3_different_skew_rare_additive_e0.3_np500_nq50,3x3_different_skew_rare_additive_e0.3,3x3,3,3,construction_check,different_skew,rare,additive,different_skew,500,50,0.3,0.023049613256896695,0.004609922651379383,0.011524806628448347,0.006914883977069008,0.004609922651379339,0.011524806628448347,10000,16872699128884549985
3x3_different_skew_rare_additive_e0.6_np10_nq10,3x3_different_skew_rare_additive_e0.6,3x3,3,3,construction_check,different_skew,rare,additive,different_skew,10,10,0.6,0.023049613256896695,0.004609922651379383,0.018439690605516867,0.013829767954138018,0.004609922651379339,0.018439690605517357,10000,1830863637768926462
3x3_different_skew_rare_additive_e0.6_np50_nq50,3x3_different_skew_rare_additive_e0.6,3x3,3,3,construction_check,different_skew,rare,additive,different_skew,50,50,0.6,0.023049613256896695,0.004609922651379383,0.018439690605516867,0.013829767954138018,0.004609922651379339,0.018439690605517357,10000,11033887005866972089
3x3_different_skew_rare_additive_e0.6_np250_nq250,3x3_different_skew_rare_additive_e0.6,3x3,3,3,construction_check,different_skew,rare,additive,different_skew,250,250,0.6,0.023049613256896695,0.004609922651379383,0.018439690605516867,0.013829767954138018,0.004609922651379339,0.018439690605517357,10000,5500286152787285665
3x3_different_skew_rare_additive_e0.6_np1000_nq1000,3x3_different_skew_rare_additive_e0.6,3x3,3,3,construction_check,different_skew,rare,additive,different_skew,1000,1000,0.6,0.023049613256896695,0.004609922651379383,0.018439690605516867,0.013829767954138018,0.004609922651379339,0.018439690605517357,10000,16166136105438730832
3x3_different_skew_rare_additive_e0.6_np50_nq500,3x3_different_skew_rare_additive_e0.6,3x3,3,3,construction_check,different_skew,rare,additive,different_skew,50,500,0.6,0.023049613256896695,0.004609922651379383,0.018439690605516867,0.013829767954138018,0.004609922651379339,0.018439690605517357,10000,176633287387657884
3x3_different_skew_rare_additive_e0.6_np500_nq50,3x3_different_skew_rare_additive_e0.6,3x3,3,3,construction_check,different_skew,rare,additive,different_skew,500,50,0.6,0.023049613256896695,0.004609922651379383,0.018439690605516867,0.013829767954138018,0.004609922651379339,0.018439690605517357,10000,1832020509017552926
3x3_different_skew_rare_loglinear_e0_np10_nq10,3x3_different_skew_rare_loglinear_e0,3x3,3,3,construction_check,different_skew,rare,loglinear,different_skew,10,10,0.0,0.023049613256896695,0.004609922651379272,0.004609922651377718,0.0,0.004609922651379339,0.004609922651379339,10000,12360135426655452700
3x3_different_skew_rare_loglinear_e0_np50_nq50,3x3_different_skew_rare_loglinear_e0,3x3,3,3,construction_check,different_skew,rare,loglinear,different_skew,50,50,0.0,0.023049613256896695,0.004609922651379272,0.004609922651377718,0.0,0.004609922651379339,0.004609922651379339,10000,16029594282855125018
3x3_different_skew_rare_loglinear_e0_np250_nq250,3x3_different_skew_rare_loglinear_e0,3x3,3,3,construction_check,different_skew,rare,loglinear,different_skew,250,250,0.0,0.023049613256896695,0.004609922651379272,0.004609922651377718,0.0,0.004609922651379339,0.004609922651379339,10000,10953406529123972484
3x3_different_skew_rare_loglinear_e0_np1000_nq1000,3x3_different_skew_rare_loglinear_e0,3x3,3,3,construction_check,different_skew,rare,loglinear,different_skew,1000,1000,0.0,0.023049613256896695,0.004609922651379272,0.004609922651377718,0.0,0.004609922651379339,0.004609922651379339,10000,14300464548196967595
3x3_different_skew_rare_loglinear_e0_np50_nq500,3x3_different_skew_rare_loglinear_e0,3x3,3,3,construction_check,different_skew,rare,loglinear,different_skew,50,500,0.0,0.023049613256896695,0.004609922651379272,0.004609922651377718,0.0,0.004609922651379339,0.004609922651379339,10000,5154468907680243525
3x3_different_skew_rare_loglinear_e0_np500_nq50,3x3_different_skew_rare_loglinear_e0,3x3,3,3,construction_check,different_skew,rare,loglinear,different_skew,500,50,0.0,0.023049613256896695,0.004609922651379272,0.004609922651377718,0.0,0.004609922651379339,0.004609922651379339,10000,4176890728616407241
3x3_different_skew_rare_loglinear_e0.1_np10_nq10,3x3_different_skew_rare_loglinear_e0.1,3x3,3,3,construction_check,different_skew,rare,loglinear,different_skew,10,10,0.1,0.023049613256896695,0.004609922651379272,0.006914883977069075,0.00230496132568967,0.004609922651379339,0.006914883977069009,10000,9950297125141125824
3x3_different_skew_rare_loglinear_e0.1_np50_nq50,3x3_different_skew_rare_loglinear_e0.1,3x3,3,3,construction_check,different_skew,rare,loglinear,different_skew,50,50,0.1,0.023049613256896695,0.004609922651379272,0.006914883977069075,0.00230496132568967,0.004609922651379339,0.006914883977069009,10000,13955875163958122420
3x3_different_skew_rare_loglinear_e0.1_np250_nq250,3x3_different_skew_rare_loglinear_e0.1,3x3,3,3,construction_check,different_skew,rare,loglinear,different_skew,250,250,0.1,0.023049613256896695,0.004609922651379272,0.006914883977069075,0.00230496132568967,0.004609922651379339,0.006914883977069009,10000,17348644213522725132
3x3_different_skew_rare_loglinear_e0.1_np1000_nq1000,3x3_different_skew_rare_loglinear_e0.1,3x3,3,3,construction_check,different_skew,rare,loglinear,different_skew,1000,1000,0.1,0.023049613256896695,0.004609922651379272,0.006914883977069075,0.00230496132568967,0.004609922651379339,0.006914883977069009,10000,12330758572550328841
3x3_different_skew_rare_loglinear_e0.1_np50_nq500,3x3_different_skew_rare_loglinear_e0.1,3x3,3,3,construction_check,different_skew,rare,loglinear,different_skew,50,500,0.1,0.023049613256896695,0.004609922651379272,0.006914883977069075,0.00230496132568967,0.004609922651379339,0.006914883977069009,10000,7947127876690151372
3x3_different_skew_rare_loglinear_e0.1_np500_nq50,3x3_different_skew_rare_loglinear_e0.1,3x3,3,3,construction_check,different_skew,rare,loglinear,different_skew,500,50,0.1,0.023049613256896695,0.004609922651379272,0.006914883977069075,0.00230496132568967,0.004609922651379339,0.006914883977069009,10000,13711796078179994312
3x3_different_skew_rare_loglinear_e0.3_np10_nq10,3x3_different_skew_rare_loglinear_e0.3,3x3,3,3,construction_check,different_skew,rare,loglinear,different_skew,10,10,0.3,0.023049613256896695,0.004609922651379272,0.011524806628448458,0.006914883977069008,0.004609922651379339,0.011524806628448347,10000,16234306479683520835
3x3_different_skew_rare_loglinear_e0.3_np50_nq50,3x3_different_skew_rare_loglinear_e0.3,3x3,3,3,construction_check,different_skew,rare,loglinear,different_skew,50,50,0.3,0.023049613256896695,0.004609922651379272,0.011524806628448458,0.006914883977069008,0.004609922651379339,0.011524806628448347,10000,9835791608295399611
3x3_different_skew_rare_loglinear_e0.3_np250_nq250,3x3_different_skew_rare_loglinear_e0.3,3x3,3,3,construction_check,different_skew,rare,loglinear,different_skew,250,250,0.3,0.023049613256896695,0.004609922651379272,0.011524806628448458,0.006914883977069008,0.004609922651379339,0.011524806628448347,10000,1801856325529560575
3x3_different_skew_rare_loglinear_e0.3_np1000_nq1000,3x3_different_skew_rare_loglinear_e0.3,3x3,3,3,construction_check,different_skew,rare,loglinear,different_skew,1000,1000,0.3,0.023049613256896695,0.004609922651379272,0.011524806628448458,0.006914883977069008,0.004609922651379339,0.011524806628448347,10000,8472861675448997679
3x3_different_skew_rare_loglinear_e0.3_np50_nq500,3x3_different_skew_rare_loglinear_e0.3,3x3,3,3,construction_check,different_skew,rare,loglinear,different_skew,50,500,0.3,0.023049613256896695,0.004609922651379272,0.011524806628448458,0.006914883977069008,0.004609922651379339,0.011524806628448347,10000,10044736058358484216
3x3_different_skew_rare_loglinear_e0.3_np500_nq50,3x3_different_skew_rare_loglinear_e0.3,3x3,3,3,construction_check,different_skew,rare,loglinear,different_skew,500,50,0.3,0.023049613256896695,0.004609922651379272,0.011524806628448458,0.006914883977069008,0.004609922651379339,0.011524806628448347,10000,923417140983613920
3x3_different_skew_rare_loglinear_e0.6_np10_nq10,3x3_different_skew_rare_loglinear_e0.6,3x3,3,3,construction_check,different_skew,rare,loglinear,different_skew,10,10,0.6,0.023049613256896695,0.004609922651379272,0.01843969060551731,0.013829767954138018,0.004609922651379339,0.018439690605517357,10000,5591556941038299424
3x3_different_skew_rare_loglinear_e0.6_np50_nq50,3x3_different_skew_rare_loglinear_e0.6,3x3,3,3,construction_check,different_skew,rare,loglinear,different_skew,50,50,0.6,0.023049613256896695,0.004609922651379272,0.01843969060551731,0.013829767954138018,0.004609922651379339,0.018439690605517357,10000,1067943631481278459
3x3_different_skew_rare_loglinear_e0.6_np250_nq250,3x3_different_skew_rare_loglinear_e0.6,3x3,3,3,construction_check,different_skew,rare,loglinear,different_skew,250,250,0.6,0.023049613256896695,0.004609922651379272,0.01843969060551731,0.013829767954138018,0.004609922651379339,0.018439690605517357,10000,8727144392277081904
3x3_different_skew_rare_loglinear_e0.6_np1000_nq1000,3x3_different_skew_rare_loglinear_e0.6,3x3,3,3,construction_check,different_skew,rare,loglinear,different_skew,1000,1000,0.6,0.023049613256896695,0.004609922651379272,0.01843969060551731,0.013829767954138018,0.004609922651379339,0.018439690605517357,10000,2739641932974346969
3x3_different_skew_rare_loglinear_e0.6_np50_nq500,3x3_different_skew_rare_loglinear_e0.6,3x3,3,3,construction_check,different_skew,rare,loglinear,different_skew,50,500,0.6,0.023049613256896695,0.004609922651379272,0.01843969060551731,0.013829767954138018,0.004609922651379339,0.018439690605517357,10000,17099235578903100569
3x3_different_skew_rare_loglinear_e0.6_np500_nq50,3x3_different_skew_rare_loglinear_e0.6,3x3,3,3,construction_check,different_skew,rare,loglinear,different_skew,500,50,0.6,0.023049613256896695,0.004609922651379272,0.01843969060551731,0.013829767954138018,0.004609922651379339,0.018439690605517357,10000,10898504095833123817
3x3_different_skew_spread_additive_e0_np10_nq10,3x3_different_skew_spread_additive_e0,3x3,3,3,construction_check,different_skew,spread,additive,different_skew,10,10,0.0,0.2414294765664422,0.04828589531328853,0.04828589531328875,0.0,0.048285895313288446,0.048285895313288446,10000,18034989932573489903
3x3_different_skew_spread_additive_e0_np50_nq50,3x3_different_skew_spread_additive_e0,3x3,3,3,construction_check,different_skew,spread,additive,different_skew,50,50,0.0,0.2414294765664422,0.04828589531328853,0.04828589531328875,0.0,0.048285895313288446,0.048285895313288446,10000,3969885272201406324
3x3_different_skew_spread_additive_e0_np250_nq250,3x3_different_skew_spread_additive_e0,3x3,3,3,construction_check,different_skew,spread,additive,different_skew,250,250,0.0,0.2414294765664422,0.04828589531328853,0.04828589531328875,0.0,0.048285895313288446,0.048285895313288446,10000,17903947044977988044
3x3_different_skew_spread_additive_e0_np1000_nq1000,3x3_different_skew_spread_additive_e0,3x3,3,3,construction_check,different_skew,spread,additive,different_skew,1000,1000,0.0,0.2414294765664422,0.04828589531328853,0.04828589531328875,0.0,0.048285895313288446,0.048285895313288446,10000,6599060793829188357
3x3_different_skew_spread_additive_e0_np50_nq500,3x3_different_skew_spread_additive_e0,3x3,3,3,construction_check,different_skew,spread,additive,different_skew,50,500,0.0,0.2414294765664422,0.04828589531328853,0.04828589531328875,0.0,0.048285895313288446,0.048285895313288446,10000,12181862044775953529
3x3_different_skew_spread_additive_e0_np500_nq50,3x3_different_skew_spread_additive_e0,3x3,3,3,construction_check,different_skew,spread,additive,different_skew,500,50,0.0,0.2414294765664422,0.04828589531328853,0.04828589531328875,0.0,0.048285895313288446,0.048285895313288446,10000,2898598470262923475
