regime,regime_label,method,method_label,nominal_alpha,population_pairs,mean_rejection_rate,median_rejection_rate,p10_rejection_rate,p90_rejection_rate,minimum_rejection_rate,maximum_rejection_rate,mean_absolute_calibration_error
moderate,Moderate,normal_wald,Normal Wald,0.077,12,0.08994166666666666,0.09025,0.07964,0.09772,0.0786,0.104,0.01294166666666667
moderate,Moderate,normal_wald,Normal Wald,0.078,12,0.09102500000000001,0.09154999999999999,0.08063000000000001,0.09867,0.0799,0.1049,0.013025
moderate,Moderate,normal_wald,Normal Wald,0.079,12,0.09194999999999999,0.0927,0.08133,0.09991,0.0805,0.1057,0.012949999999999998
moderate,Moderate,normal_wald,Normal Wald,0.08,12,0.09302500000000001,0.09375,0.0822,0.10171999999999999,0.0811,0.1068,0.013025
moderate,Moderate,normal_wald,Normal Wald,0.081,12,0.09411666666666667,0.09484999999999999,0.08347,0.10228,0.0818,0.1081,0.013116666666666665
moderate,Moderate,normal_wald,Normal Wald,0.082,12,0.09524166666666667,0.09615,0.08467999999999999,0.10312,0.0832,0.1091,0.013241666666666664
moderate,Moderate,normal_wald,Normal Wald,0.083,12,0.09614166666666667,0.09705,0.08578,0.10415,0.084,0.1098,0.013141666666666663
moderate,Moderate,normal_wald,Normal Wald,0.084,12,0.09726666666666667,0.09809999999999999,0.08682000000000001,0.10492,0.0852,0.1115,0.013266666666666661
moderate,Moderate,normal_wald,Normal Wald,0.085,12,0.098225,0.0989,0.08761,0.10604000000000001,0.0861,0.1124,0.013224999999999995
moderate,Moderate,normal_wald,Normal Wald,0.086,12,0.09915,0.09955,0.08852,0.10691,0.087,0.1133,0.013150000000000004
moderate,Moderate,normal_wald,Normal Wald,0.087,12,0.10021666666666668,0.10064999999999999,0.09015000000000001,0.10802,0.0874,0.1139,0.013216666666666673
moderate,Moderate,normal_wald,Normal Wald,0.088,12,0.10118333333333333,0.10164999999999999,0.09094,0.10912000000000001,0.0876,0.115,0.013250000000000005
moderate,Moderate,normal_wald,Normal Wald,0.089,12,0.10230833333333333,0.1029,0.09183999999999999,0.11051000000000001,0.0885,0.1161,0.013391666666666672
moderate,Moderate,normal_wald,Normal Wald,0.09,12,0.10335833333333333,0.10375000000000001,0.09261,0.11137,0.09,0.1164,0.013358333333333338
moderate,Moderate,normal_wald,Normal Wald,0.091,12,0.104275,0.1049,0.09352,0.11262,0.0907,0.1174,0.013325000000000002
moderate,Moderate,normal_wald,Normal Wald,0.092,12,0.1053,0.1057,0.09479,0.11326,0.0918,0.1189,0.013333333333333334
moderate,Moderate,normal_wald,Normal Wald,0.093,12,0.10639166666666666,0.10665,0.09609000000000001,0.11406,0.0931,0.1198,0.013391666666666668
moderate,Moderate,normal_wald,Normal Wald,0.094,12,0.10736666666666667,0.1078,0.09699,0.11486,0.0944,0.1204,0.013366666666666666
moderate,Moderate,normal_wald,Normal Wald,0.095,12,0.10830833333333334,0.10869999999999999,0.09816,0.11596000000000001,0.0953,0.1214,0.01330833333333333
moderate,Moderate,normal_wald,Normal Wald,0.096,12,0.10928333333333333,0.10969999999999999,0.09856000000000001,0.11739,0.0964,0.1215,0.01328333333333333
moderate,Moderate,normal_wald,Normal Wald,0.097,12,0.11035,0.11069999999999999,0.10003000000000001,0.1191,0.0977,0.1225,0.013349999999999999
moderate,Moderate,normal_wald,Normal Wald,0.098,12,0.11121666666666667,0.11149999999999999,0.10057,0.12002,0.0985,0.1234,0.013216666666666663
moderate,Moderate,normal_wald,Normal Wald,0.099,12,0.11239166666666667,0.11255000000000001,0.10164999999999999,0.12129,0.0991,0.1247,0.013391666666666663
moderate,Moderate,normal_wald,Normal Wald,0.1,12,0.11351666666666667,0.11345,0.10326,0.1226,0.1003,0.1257,0.013516666666666663
moderate,Moderate,simple_welch,Simple Welch,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moderate,Moderate,simple_welch,Simple Welch,0.001,12,0.00215,0.0017000000000000001,0.00141,0.004200000000000001,0.001,0.0047,0.00115
moderate,Moderate,simple_welch,Simple Welch,0.002,12,0.0038833333333333337,0.0036,0.00272,0.005810000000000001,0.0017,0.0079,0.0019333333333333336
moderate,Moderate,simple_welch,Simple Welch,0.003,12,0.005325,0.0051,0.0038,0.007810000000000001,0.0028,0.0096,0.0023583333333333334
moderate,Moderate,simple_welch,Simple Welch,0.004,12,0.006666666666666667,0.006500000000000001,0.00472,0.00932,0.0037,0.0111,0.0027166666666666663
moderate,Moderate,simple_welch,Simple Welch,0.005,12,0.008066666666666666,0.00795,0.0059,0.011640000000000001,0.0048,0.0126,0.0031
moderate,Moderate,simple_welch,Simple Welch,0.006,12,0.009483333333333333,0.00925,0.00721,0.01357,0.0056,0.0146,0.0035499999999999998
moderate,Moderate,simple_welch,Simple Welch,0.007,12,0.010783333333333332,0.010100000000000001,0.00842,0.01519,0.0065,0.0162,0.0038666666666666663
moderate,Moderate,simple_welch,Simple Welch,0.008,12,0.01205,0.01115,0.00933,0.01694,0.0078,0.0181,0.004083333333333334
moderate,Moderate,simple_welch,Simple Welch,0.009,12,0.013358333333333333,0.012750000000000001,0.010530000000000001,0.018320000000000003,0.0087,0.0196,0.004408333333333334
moderate,Moderate,simple_welch,Simple Welch,0.01,12,0.014558333333333333,0.0138,0.0119,0.019780000000000002,0.0095,0.0211,0.004641666666666666
moderate,Moderate,simple_welch,Simple Welch,0.011,12,0.015883333333333333,0.0153,0.01268,0.021490000000000002,0.011,0.023,0.004883333333333333
moderate,Moderate,simple_welch,Simple Welch,0.012,12,0.017258333333333334,0.016,0.013590000000000001,0.02318,0.0121,0.025,0.005258333333333333
moderate,Moderate,simple_welch,Simple Welch,0.013,12,0.0184,0.0171,0.01449,0.024650000000000002,0.0132,0.0261,0.005400000000000001
moderate,Moderate,simple_welch,Simple Welch,0.014,12,0.019608333333333335,0.0188,0.01549,0.026490000000000003,0.0143,0.0271,0.005608333333333333
moderate,Moderate,simple_welch,Simple Welch,0.015,12,0.020849999999999997,0.01985,0.016399999999999998,0.027790000000000002,0.0158,0.0284,0.005850000000000001
moderate,Moderate,simple_welch,Simple Welch,0.016,12,0.021949999999999997,0.020900000000000002,0.01749,0.028720000000000002,0.017,0.0295,0.0059499999999999996
moderate,Moderate,simple_welch,Simple Welch,0.017,12,0.023033333333333333,0.0221,0.01824,0.030060000000000003,0.0179,0.0308,0.006033333333333332
moderate,Moderate,simple_welch,Simple Welch,0.018,12,0.024066666666666667,0.023100000000000002,0.01936,0.03108,0.0191,0.0323,0.006066666666666668
moderate,Moderate,simple_welch,Simple Welch,0.019,12,0.025408333333333335,0.0247,0.02093,0.03252,0.0201,0.0343,0.006408333333333333
moderate,Moderate,simple_welch,Simple Welch,0.02,12,0.026524999999999996,0.0258,0.02203,0.034170000000000006,0.0208,0.036,0.006524999999999999
moderate,Moderate,simple_welch,Simple Welch,0.021,12,0.027883333333333333,0.02695,0.02306,0.035660000000000004,0.0219,0.0379,0.0068833333333333325
moderate,Moderate,simple_welch,Simple Welch,0.022,12,0.02903333333333333,0.02775,0.02408,0.03696,0.0228,0.0396,0.007033333333333335
moderate,Moderate,simple_welch,Simple Welch,0.023,12,0.030183333333333336,0.0288,0.02489,0.03833,0.0237,0.0411,0.007183333333333333
moderate,Moderate,simple_welch,Simple Welch,0.024,12,0.031125,0.029900000000000003,0.02549,0.03941,0.0249,0.0421,0.007124999999999999
moderate,Moderate,simple_welch,Simple Welch,0.025,12,0.03219166666666667,0.0314,0.02624,0.040510000000000004,0.0258,0.0428,0.007191666666666666
moderate,Moderate,simple_welch,Simple Welch,0.026,12,0.03325,0.032549999999999996,0.02698,0.04172000000000001,0.0266,0.0438,0.00725
moderate,Moderate,simple_welch,Simple Welch,0.027,12,0.034675000000000004,0.03395,0.02843,0.043550000000000005,0.0277,0.0454,0.007675000000000001
moderate,Moderate,simple_welch,Simple Welch,0.028,12,0.035775,0.03515,0.029490000000000002,0.044500000000000005,0.0287,0.046,0.007775
moderate,Moderate,simple_welch,Simple Welch,0.029,12,0.03700833333333333,0.0364,0.03065,0.04555,0.0295,0.0473,0.00800833333333333
moderate,Moderate,simple_welch,Simple Welch,0.03,12,0.03834166666666667,0.0376,0.032209999999999996,0.047200000000000006,0.0312,0.0487,0.008341666666666667
moderate,Moderate,simple_welch,Simple Welch,0.031,12,0.03940833333333333,0.0388,0.0333,0.04843,0.0322,0.0497,0.008408333333333335
moderate,Moderate,simple_welch,Simple Welch,0.032,12,0.0405,0.0398,0.034109999999999994,0.049890000000000004,0.0331,0.051,0.008499999999999999
moderate,Moderate,simple_welch,Simple Welch,0.033,12,0.041466666666666666,0.04065,0.03478,0.051000000000000004,0.0334,0.0521,0.008466666666666664
moderate,Moderate,simple_welch,Simple Welch,0.034,12,0.04253333333333333,0.041749999999999995,0.035809999999999995,0.051770000000000004,0.0345,0.0529,0.00853333333333333
moderate,Moderate,simple_welch,Simple Welch,0.035,12,0.043783333333333334,0.04295,0.03735,0.05265,0.0354,0.0542,0.00878333333333333
moderate,Moderate,simple_welch,Simple Welch,0.036,12,0.044875,0.0442,0.03816,0.05373,0.0365,0.0559,0.008875000000000003
moderate,Moderate,simple_welch,Simple Welch,0.037,12,0.045783333333333336,0.045149999999999996,0.03894,0.054580000000000004,0.0377,0.0571,0.008783333333333336
moderate,Moderate,simple_welch,Simple Welch,0.038,12,0.046966666666666664,0.04635,0.039670000000000004,0.05555,0.0388,0.0584,0.008966666666666666
moderate,Moderate,simple_welch,Simple Welch,0.039,12,0.04815,0.04765,0.04084,0.05695,0.0398,0.0595,0.00915
moderate,Moderate,simple_welch,Simple Welch,0.04,12,0.049341666666666666,0.04895,0.04176,0.05834,0.0403,0.061,0.009341666666666665
moderate,Moderate,simple_welch,Simple Welch,0.041,12,0.05035,0.0499,0.04253,0.05948,0.0416,0.062,0.009349999999999997
moderate,Moderate,simple_welch,Simple Welch,0.042,12,0.051524999999999994,0.0511,0.04339,0.060360000000000004,0.0426,0.0639,0.009524999999999997
moderate,Moderate,simple_welch,Simple Welch,0.043,12,0.05255833333333334,0.0523,0.044410000000000005,0.06146,0.0436,0.0646,0.009558333333333337
moderate,Moderate,simple_welch,Simple Welch,0.044,12,0.0537,0.05335,0.045759999999999995,0.06225,0.0448,0.0654,0.009700000000000002
moderate,Moderate,simple_welch,Simple Welch,0.045,12,0.05479166666666666,0.05445,0.047560000000000005,0.06313,0.0457,0.0662,0.009791666666666669
moderate,Moderate,simple_welch,Simple Welch,0.046,12,0.055933333333333335,0.0555,0.04821,0.06443,0.0467,0.0673,0.009933333333333334
moderate,Moderate,simple_welch,Simple Welch,0.047,12,0.056925,0.05655,0.04913,0.06509000000000001,0.0481,0.0683,0.009924999999999998
moderate,Moderate,simple_welch,Simple Welch,0.048,12,0.058100000000000006,0.05785,0.04994,0.06638000000000001,0.0491,0.0698,0.0101
moderate,Moderate,simple_welch,Simple Welch,0.049,12,0.059208333333333335,0.05935,0.05089,0.06715,0.0499,0.0712,0.010208333333333331
moderate,Moderate,simple_welch,Simple Welch,0.05,12,0.06025,0.06055,0.05232,0.06777999999999999,0.0507,0.0725,0.010249999999999997
moderate,Moderate,simple_welch,Simple Welch,0.051,12,0.061375000000000006,0.0615,0.05349,0.06908,0.0519,0.0737,0.010375000000000004
moderate,Moderate,simple_welch,Simple Welch,0.052,12,0.062408333333333336,0.06290000000000001,0.054040000000000005,0.07042,0.0531,0.0744,0.010408333333333339
moderate,Moderate,simple_welch,Simple Welch,0.053,12,0.06331666666666667,0.06365000000000001,0.05512,0.07094,0.0537,0.075,0.010316666666666668
moderate,Moderate,simple_welch,Simple Welch,0.054,12,0.06430833333333334,0.06465,0.05642,0.07187,0.0543,0.0755,0.010308333333333334
moderate,Moderate,simple_welch,Simple Welch,0.055,12,0.06533333333333334,0.0654,0.057659999999999996,0.07324,0.0552,0.0766,0.010333333333333333
moderate,Moderate,simple_welch,Simple Welch,0.056,12,0.06658333333333334,0.0664,0.05922,0.07503,0.0566,0.0776,0.010583333333333332
moderate,Moderate,simple_welch,Simple Welch,0.057,12,0.06773333333333333,0.06735,0.06028,0.07602,0.0576,0.079,0.01073333333333333
moderate,Moderate,simple_welch,Simple Welch,0.058,12,0.068675,0.06805,0.06148,0.07663,0.0586,0.0802,0.010674999999999995
moderate,Moderate,simple_welch,Simple Welch,0.059,12,0.06985000000000001,0.0694,0.062470000000000005,0.07828,0.0594,0.0817,0.010850000000000004
moderate,Moderate,simple_welch,Simple Welch,0.06,12,0.07084166666666668,0.07025,0.06369,0.07931,0.0604,0.0825,0.010841666666666671
moderate,Moderate,simple_welch,Simple Welch,0.061,12,0.07180833333333334,0.07125000000000001,0.06431,0.08024,0.0616,0.0833,0.010808333333333336
moderate,Moderate,simple_welch,Simple Welch,0.062,12,0.07294166666666667,0.07245,0.06531,0.08108,0.0627,0.0847,0.010941666666666669
moderate,Moderate,simple_welch,Simple Welch,0.063,12,0.0741,0.07365,0.06609,0.08213,0.0631,0.086,0.011099999999999999
moderate,Moderate,simple_welch,Simple Welch,0.064,12,0.07511666666666666,0.0747,0.06719,0.08314,0.064,0.087,0.011116666666666664
moderate,Moderate,simple_welch,Simple Welch,0.065,12,0.07615833333333333,0.0758,0.0681,0.08432,0.0649,0.0883,0.011174999999999997
moderate,Moderate,simple_welch,Simple Welch,0.066,12,0.07716666666666668,0.07665,0.06846000000000001,0.08589,0.0659,0.089,0.011183333333333332
moderate,Moderate,simple_welch,Simple Welch,0.067,12,0.07814166666666666,0.07745,0.06962,0.08675999999999999,0.0674,0.0902,0.011141666666666663
moderate,Moderate,simple_welch,Simple Welch,0.068,12,0.0793,0.0787,0.07035000000000001,0.08749,0.0685,0.0921,0.011299999999999996
moderate,Moderate,simple_welch,Simple Welch,0.069,12,0.08046666666666667,0.08005000000000001,0.07127,0.08824000000000001,0.0692,0.0935,0.011466666666666661
moderate,Moderate,simple_welch,Simple Welch,0.07,12,0.08140833333333333,0.081,0.07214,0.08917,0.0702,0.0942,0.011408333333333326
moderate,Moderate,simple_welch,Simple Welch,0.071,12,0.08239166666666667,0.0821,0.07314,0.08992,0.0709,0.0956,0.01140833333333334
moderate,Moderate,simple_welch,Simple Welch,0.072,12,0.08355833333333333,0.0833,0.07432,0.09101000000000001,0.0717,0.0971,0.011608333333333339
moderate,Moderate,simple_welch,Simple Welch,0.073,12,0.08455,0.08460000000000001,0.07527,0.09186,0.0729,0.0978,0.01156666666666667
moderate,Moderate,simple_welch,Simple Welch,0.074,12,0.08566666666666667,0.08604999999999999,0.07612000000000001,0.09331,0.0736,0.0993,0.011733333333333337
moderate,Moderate,simple_welch,Simple Welch,0.075,12,0.086725,0.087,0.077,0.09419,0.0742,0.1005,0.011858333333333334
moderate,Moderate,simple_welch,Simple Welch,0.076,12,0.08778333333333332,0.0881,0.07791,0.09492,0.0756,0.1014,0.011850000000000001
moderate,Moderate,simple_welch,Simple Welch,0.077,12,0.08864166666666667,0.08865,0.07877999999999999,0.09596,0.077,0.1025,0.011641666666666666
moderate,Moderate,simple_welch,Simple Welch,0.078,12,0.08959166666666667,0.09004999999999999,0.07962000000000001,0.09696,0.0778,0.1031,0.011625000000000002
moderate,Moderate,simple_welch,Simple Welch,0.079,12,0.090675,0.0912,0.08069,0.09786,0.0786,0.1045,0.011741666666666664
moderate,Moderate,simple_welch,Simple Welch,0.08,12,0.09163333333333333,0.09225,0.08106000000000001,0.09904,0.0801,0.1053,0.011633333333333334
moderate,Moderate,simple_welch,Simple Welch,0.081,12,0.09264166666666666,0.0933,0.08183,0.10054,0.081,0.106,0.011641666666666663
moderate,Moderate,simple_welch,Simple Welch,0.082,12,0.09378333333333333,0.09455,0.0827,0.10169,0.082,0.1074,0.011783333333333331
moderate,Moderate,simple_welch,Simple Welch,0.083,12,0.094925,0.0959,0.08389,0.10244,0.0833,0.1084,0.011924999999999996
moderate,Moderate,simple_welch,Simple Welch,0.084,12,0.09588333333333333,0.097,0.08481,0.10328000000000001,0.0841,0.1093,0.011883333333333327
moderate,Moderate,simple_welch,Simple Welch,0.085,12,0.09685833333333334,0.0979,0.08596000000000001,0.10425000000000001,0.0854,0.1104,0.011858333333333327
moderate,Moderate,simple_welch,Simple Welch,0.086,12,0.09789166666666667,0.0991,0.08706,0.10524,0.0863,0.112,0.01189166666666667
moderate,Moderate,simple_welch,Simple Welch,0.087,12,0.09880833333333333,0.0997,0.08769,0.1062,0.087,0.1127,0.011808333333333337
moderate,Moderate,simple_welch,Simple Welch,0.088,12,0.09985,0.10089999999999999,0.08896000000000001,0.10723,0.0875,0.1134,0.011933333333333337
moderate,Moderate,simple_welch,Simple Welch,0.089,12,0.10073333333333334,0.10195,0.09019,0.10816,0.0877,0.1142,0.011950000000000004
moderate,Moderate,simple_welch,Simple Welch,0.09,12,0.10189166666666666,0.10255,0.09107,0.10969999999999999,0.0887,0.1154,0.012108333333333337
moderate,Moderate,simple_welch,Simple Welch,0.091,12,0.10309166666666668,0.1037,0.09194,0.11073999999999999,0.0901,0.1162,0.01224166666666667
moderate,Moderate,simple_welch,Simple Welch,0.092,12,0.10393333333333334,0.1047,0.09276000000000001,0.11148,0.0909,0.1165,0.01211666666666667
moderate,Moderate,simple_welch,Simple Welch,0.093,12,0.10503333333333333,0.10569999999999999,0.09378,0.11276,0.0921,0.1175,0.012183333333333332
moderate,Moderate,simple_welch,Simple Welch,0.094,12,0.10607499999999999,0.1066,0.09507,0.11339,0.0934,0.1191,0.012175
moderate,Moderate,simple_welch,Simple Welch,0.095,12,0.10714166666666668,0.1078,0.09632,0.11462,0.0947,0.1199,0.012191666666666665
moderate,Moderate,simple_welch,Simple Welch,0.096,12,0.10805,0.10875,0.09713000000000001,0.11517,0.0955,0.1206,0.012133333333333331
moderate,Moderate,simple_welch,Simple Welch,0.097,12,0.10900833333333333,0.10955,0.09823,0.11685000000000001,0.0967,0.1214,0.012058333333333329
moderate,Moderate,simple_welch,Simple Welch,0.098,12,0.109975,0.11075,0.0989,0.11793,0.0978,0.1215,0.01200833333333333
moderate,Moderate,simple_welch,Simple Welch,0.099,12,0.11095,0.11175,0.10024999999999999,0.11938,0.0986,0.1227,0.012016666666666663
moderate,Moderate,simple_welch,Simple Welch,0.1,12,0.112075,0.11265,0.10091,0.12075,0.0992,0.124,0.012208333333333328
moderate,Moderate,expanded_welch,Expanded Welch,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moderate,Moderate,expanded_welch,Expanded Welch,0.001,12,0.0013833333333333334,0.0012499999999999998,0.0008200000000000001,0.00222,0.0008,0.0027,0.00045000000000000004
moderate,Moderate,expanded_welch,Expanded Welch,0.002,12,0.002675,0.00245,0.00201,0.003980000000000001,0.0014,0.0046,0.000775
moderate,Moderate,expanded_welch,Expanded Welch,0.003,12,0.003958333333333334,0.00375,0.00291,0.00578,0.0023,0.0061,0.0010916666666666668
moderate,Moderate,expanded_welch,Expanded Welch,0.004,12,0.00515,0.005050000000000001,0.0039,0.007180000000000001,0.003,0.0077,0.0013499999999999999
moderate,Moderate,expanded_welch,Expanded Welch,0.005,12,0.006325,0.0060999999999999995,0.00472,0.00876,0.0037,0.0093,0.0016083333333333331
moderate,Moderate,expanded_welch,Expanded Welch,0.006,12,0.007533333333333334,0.0079,0.00538,0.01023,0.0046,0.0104,0.0018833333333333332
moderate,Moderate,expanded_welch,Expanded Welch,0.007,12,0.008733333333333334,0.009,0.00644,0.011760000000000001,0.0052,0.012,0.002166666666666667
moderate,Moderate,expanded_welch,Expanded Welch,0.008,12,0.009866666666666668,0.009899999999999999,0.00775,0.0125,0.0062,0.014,0.0022166666666666667
moderate,Moderate,expanded_welch,Expanded Welch,0.009,12,0.011033333333333334,0.01115,0.008830000000000001,0.01395,0.0071,0.0158,0.002383333333333334
moderate,Moderate,expanded_welch,Expanded Welch,0.01,12,0.012075,0.012199999999999999,0.009559999999999999,0.015040000000000001,0.0081,0.0168,0.0024749999999999998
moderate,Moderate,expanded_welch,Expanded Welch,0.011,12,0.013258333333333332,0.01295,0.011130000000000001,0.01677,0.0085,0.0186,0.0026750000000000003
moderate,Moderate,expanded_welch,Expanded Welch,0.012,12,0.014533333333333334,0.01435,0.01213,0.01853,0.0091,0.021,0.003016666666666666
moderate,Moderate,expanded_welch,Expanded Welch,0.013,12,0.015808333333333334,0.01575,0.01309,0.01997,0.0105,0.022,0.0032250000000000004
moderate,Moderate,expanded_welch,Expanded Welch,0.014,12,0.01685,0.0168,0.01371,0.02118,0.0114,0.0232,0.0033499999999999992
moderate,Moderate,expanded_welch,Expanded Welch,0.015,12,0.018041666666666668,0.018099999999999998,0.01434,0.02237,0.0124,0.0251,0.0036083333333333336
moderate,Moderate,expanded_welch,Expanded Welch,0.016,12,0.0191,0.01925,0.015260000000000001,0.02333,0.0138,0.0264,0.003616666666666666
moderate,Moderate,expanded_welch,Expanded Welch,0.017,12,0.02036666666666667,0.0205,0.01627,0.02508,0.0147,0.0281,0.003899999999999999
moderate,Moderate,expanded_welch,Expanded Welch,0.018,12,0.021541666666666667,0.0218,0.017509999999999998,0.02611,0.0156,0.0297,0.004041666666666668
moderate,Moderate,expanded_welch,Expanded Welch,0.019,12,0.02255,0.022449999999999998,0.01788,0.027110000000000002,0.0169,0.0311,0.004116666666666667
moderate,Moderate,expanded_welch,Expanded Welch,0.02,12,0.023725,0.02325,0.01909,0.02886,0.018,0.032,0.004241666666666666
moderate,Moderate,expanded_welch,Expanded Welch,0.021,12,0.024816666666666667,0.0245,0.02019,0.030230000000000003,0.019,0.0333,0.004316666666666666
moderate,Moderate,expanded_welch,Expanded Welch,0.022,12,0.025841666666666666,0.025599999999999998,0.02074,0.03128,0.0201,0.0353,0.004408333333333334
moderate,Moderate,expanded_welch,Expanded Welch,0.023,12,0.027025000000000004,0.026500000000000003,0.02212,0.03279,0.0214,0.0366,0.004475000000000001
moderate,Moderate,expanded_welch,Expanded Welch,0.024,12,0.028016666666666665,0.027200000000000002,0.023,0.03374,0.0221,0.0382,0.004533333333333333
moderate,Moderate,expanded_welch,Expanded Welch,0.025,12,0.028941666666666668,0.02805,0.02373,0.03488,0.0231,0.0391,0.004508333333333333
moderate,Moderate,expanded_welch,Expanded Welch,0.026,12,0.02995,0.0292,0.02444,0.03576000000000001,0.0236,0.0402,0.004650000000000001
moderate,Moderate,expanded_welch,Expanded Welch,0.027,12,0.031141666666666668,0.0304,0.02557,0.03723,0.0242,0.0419,0.0048916666666666666
moderate,Moderate,expanded_welch,Expanded Welch,0.028,12,0.032141666666666666,0.03145,0.02632,0.03819,0.025,0.0428,0.004974999999999999
moderate,Moderate,expanded_welch,Expanded Welch,0.029,12,0.033258333333333334,0.0329,0.0275,0.03959,0.026,0.0445,0.005058333333333332
moderate,Moderate,expanded_welch,Expanded Welch,0.03,12,0.034341666666666666,0.03385,0.028589999999999997,0.04075,0.0268,0.0457,0.005158333333333333
moderate,Moderate,expanded_welch,Expanded Welch,0.031,12,0.035458333333333335,0.035,0.02956,0.04233,0.0279,0.0463,0.005258333333333333
moderate,Moderate,expanded_welch,Expanded Welch,0.032,12,0.03664166666666666,0.035949999999999996,0.03134,0.04336,0.0288,0.0468,0.005325
moderate,Moderate,expanded_welch,Expanded Welch,0.033,12,0.038033333333333336,0.036750000000000005,0.03244,0.04479,0.0305,0.0482,0.0055833333333333325
moderate,Moderate,expanded_welch,Expanded Welch,0.034,12,0.03895833333333333,0.0378,0.03325,0.04608,0.031,0.0492,0.005624999999999998
moderate,Moderate,expanded_welch,Expanded Welch,0.035,12,0.039933333333333335,0.038599999999999995,0.03435,0.04655,0.0313,0.051,0.005699999999999998
moderate,Moderate,expanded_welch,Expanded Welch,0.036,12,0.041075,0.03985,0.03508,0.04791,0.0323,0.0519,0.0058916666666666674
moderate,Moderate,expanded_welch,Expanded Welch,0.037,12,0.04224166666666667,0.04105,0.03602,0.0494,0.0334,0.0531,0.006058333333333335
moderate,Moderate,expanded_welch,Expanded Welch,0.038,12,0.04330833333333334,0.0416,0.03738,0.05056,0.0344,0.0545,0.0060750000000000005
moderate,Moderate,expanded_welch,Expanded Welch,0.039,12,0.0443,0.0427,0.03832,0.05186,0.0353,0.0557,0.006083333333333333
moderate,Moderate,expanded_welch,Expanded Welch,0.04,12,0.045375,0.04345,0.03958,0.052860000000000004,0.0364,0.0568,0.006108333333333334
moderate,Moderate,expanded_welch,Expanded Welch,0.041,12,0.04636666666666667,0.0447,0.04034,0.053750000000000006,0.0366,0.0578,0.006266666666666666
moderate,Moderate,expanded_welch,Expanded Welch,0.042,12,0.04745,0.0459,0.04123,0.05486,0.0376,0.0591,0.0063666666666666654
moderate,Moderate,expanded_welch,Expanded Welch,0.043,12,0.048558333333333335,0.047049999999999995,0.04185,0.05613,0.0384,0.0606,0.006591666666666669
moderate,Moderate,expanded_welch,Expanded Welch,0.044,12,0.04973333333333333,0.0485,0.042789999999999995,0.057350000000000005,0.0396,0.0612,0.006750000000000002
moderate,Moderate,expanded_welch,Expanded Welch,0.045,12,0.050800000000000005,0.0501,0.04336,0.05845,0.0404,0.0625,0.006916666666666668
moderate,Moderate,expanded_welch,Expanded Welch,0.046,12,0.0517,0.05105,0.04422,0.05927,0.0411,0.0636,0.006900000000000001
moderate,Moderate,expanded_welch,Expanded Welch,0.047,12,0.052725,0.05205,0.04571,0.060450000000000004,0.0423,0.0643,0.006791666666666667
moderate,Moderate,expanded_welch,Expanded Welch,0.048,12,0.05403333333333333,0.0534,0.047099999999999996,0.06137,0.0439,0.0659,0.006933333333333333
moderate,Moderate,expanded_welch,Expanded Welch,0.049,12,0.055108333333333336,0.05475,0.0481,0.0624,0.0447,0.0673,0.007041666666666666
moderate,Moderate,expanded_welch,Expanded Welch,0.05,12,0.05623333333333333,0.055999999999999994,0.04901,0.0631,0.0456,0.0681,0.007199999999999997
moderate,Moderate,expanded_welch,Expanded Welch,0.051,12,0.05726666666666667,0.0569,0.04999,0.06418,0.0466,0.0696,0.0072333333333333355
moderate,Moderate,expanded_welch,Expanded Welch,0.052,12,0.05828333333333333,0.05785,0.051070000000000004,0.06476000000000001,0.0477,0.0706,0.007216666666666667
moderate,Moderate,expanded_welch,Expanded Welch,0.053,12,0.05936666666666667,0.05925,0.05214,0.06569,0.0486,0.0718,0.007300000000000001
moderate,Moderate,expanded_welch,Expanded Welch,0.054,12,0.060425,0.060149999999999995,0.053309999999999996,0.06672,0.0493,0.0725,0.007375
moderate,Moderate,expanded_welch,Expanded Welch,0.055,12,0.06143333333333334,0.0609,0.05428,0.06757,0.0501,0.0733,0.007416666666666669
moderate,Moderate,expanded_welch,Expanded Welch,0.056,12,0.0625,0.06225,0.05481,0.06881000000000001,0.051,0.0746,0.007583333333333333
moderate,Moderate,expanded_welch,Expanded Welch,0.057,12,0.06353333333333333,0.06305,0.055869999999999996,0.06977,0.052,0.076,0.007599999999999999
moderate,Moderate,expanded_welch,Expanded Welch,0.058,12,0.06457500000000001,0.0639,0.057319999999999996,0.07082999999999999,0.0526,0.0772,0.007624999999999997
moderate,Moderate,expanded_welch,Expanded Welch,0.059,12,0.06575833333333332,0.06509999999999999,0.05899,0.07203,0.054,0.0781,0.007625
moderate,Moderate,expanded_welch,Expanded Welch,0.06,12,0.06685,0.06620000000000001,0.05992,0.07326,0.0552,0.0788,0.007700000000000001
moderate,Moderate,expanded_welch,Expanded Welch,0.061,12,0.06795,0.06755,0.06089,0.07404,0.056,0.0797,0.007850000000000001
moderate,Moderate,expanded_welch,Expanded Welch,0.062,12,0.06895,0.06820000000000001,0.06207,0.07495,0.0568,0.0811,0.007850000000000001
moderate,Moderate,expanded_welch,Expanded Welch,0.063,12,0.06988333333333334,0.0691,0.06341000000000001,0.07529000000000001,0.0582,0.0822,0.007683333333333331
