condition,condition_label,method,method_label,population_pairs,mean_valid_rate,mean_fpr_10,configuration_mae_10,population_sd_fpr_10,mean_fpr_05,configuration_mae_05,population_sd_fpr_05,mean_fpr_01,configuration_mae_01,population_sd_fpr_01
ultra_imbalanced,Ultra-sparsity with imbalance,normal_wald,Normal Wald,10,1.0,0.179,0.079,0.03364850995545304,0.1345,0.08449999999999999,0.03897648863952045,0.093,0.083,0.04171330722922841
ultra_imbalanced,Ultra-sparsity with imbalance,simple_welch,Simple Welch,10,1.0,0.1745,0.0745,0.03303617545795653,0.1305,0.08049999999999999,0.040307843184946304,0.093,0.083,0.04171330722922841
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,10,0.9904999999999999,0.12833801555129185,0.03225761354124161,0.03330393424911003,0.09703499082595435,0.04798976469530108,0.036869620284533146,0.07180873375347924,0.06180873375347924,0.03530025598639094
ultra_imbalanced,Ultra-sparsity with imbalance,constrained_lrt,Constrained LRT,10,1.0,0.135,0.03499999999999999,0.017159383568311665,0.0695,0.021500000000000002,0.019923464669691474,0.01,0.006,0.007071067811865475
