scenario_id,shape_index,design_index,rows,columns,n_p,n_q,target_mi,regime,regime_label,variant,method,method_label,valid_replicates,valid_rate,nominal_alpha,rejections,rejection_rate,rejection_rate_low,rejection_rate_high,absolute_calibration_error
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,normal_wald,Normal Wald,10000,1.0,0.052,463,0.0463,0.04235277568717738,0.05059566443437455,0.005699999999999997
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,normal_wald,Normal Wald,10000,1.0,0.053,477,0.0477,0.0436935891355785,0.052053775790535536,0.005299999999999999
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,normal_wald,Normal Wald,10000,1.0,0.054,485,0.0485,0.04446021495496292,0.05288653557375803,0.005499999999999998
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,normal_wald,Normal Wald,10000,1.0,0.055,496,0.0496,0.04551483891184551,0.054031066820459946,0.005400000000000002
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,normal_wald,Normal Wald,10000,1.0,0.056,501,0.0501,0.04599440546592007,0.05455111626801472,0.0059000000000000025
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,normal_wald,Normal Wald,10000,1.0,0.057,512,0.0512,0.04704986366401762,0.05569481327350168,0.0058
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,normal_wald,Normal Wald,10000,1.0,0.058,524,0.0524,0.04820190179081859,0.05694185355061109,0.005600000000000001
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,normal_wald,Normal Wald,10000,1.0,0.059,530,0.053,0.048778160614320124,0.05756513392906473,0.005999999999999998
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,normal_wald,Normal Wald,10000,1.0,0.06,539,0.0539,0.04964284138359744,0.05849976196272022,0.006099999999999994
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,normal_wald,Normal Wald,10000,1.0,0.061,551,0.0551,0.05079628235660827,0.05974539939361975,0.0058999999999999955
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,normal_wald,Normal Wald,10000,1.0,0.062,567,0.0567,0.05233512205233271,0.061405330903109144,0.005299999999999999
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,normal_wald,Normal Wald,10000,1.0,0.063,579,0.0579,0.053489917857932376,0.06264961350141986,0.0051
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,normal_wald,Normal Wald,10000,1.0,0.064,590,0.059,0.05454896638249439,0.06378972018044235,0.0050000000000000044
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,normal_wald,Normal Wald,10000,1.0,0.065,596,0.0596,0.055126820516927424,0.0644114052479645,0.005400000000000002
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,normal_wald,Normal Wald,10000,1.0,0.066,601,0.0601,0.05560846700111595,0.0649293747654053,0.0059000000000000025
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,normal_wald,Normal Wald,10000,1.0,0.067,612,0.0612,0.05666840814896296,0.0660685888211428,0.0058000000000000065
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,normal_wald,Normal Wald,10000,1.0,0.068,626,0.0626,0.058018043897642826,0.06751787787702505,0.005400000000000002
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,normal_wald,Normal Wald,10000,1.0,0.069,635,0.0635,0.05888602413178547,0.06844920644581519,0.005500000000000005
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,normal_wald,Normal Wald,10000,1.0,0.07,649,0.0649,0.06023675635244411,0.06989739902971867,0.005100000000000007
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,normal_wald,Normal Wald,10000,1.0,0.071,659,0.0659,0.06120195860736236,0.07093142877805905,0.005099999999999993
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,normal_wald,Normal Wald,10000,1.0,0.072,668,0.0668,0.062070914511738774,0.07186178167661544,0.005199999999999996
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,normal_wald,Normal Wald,10000,1.0,0.073,678,0.0678,0.06303671927101744,0.07289520892059541,0.005199999999999996
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,normal_wald,Normal Wald,10000,1.0,0.074,690,0.069,0.06419609058845041,0.07413491600707284,0.0049999999999999906
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,normal_wald,Normal Wald,10000,1.0,0.075,698,0.0698,0.06496924567872446,0.07496114651940568,0.005199999999999996
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,normal_wald,Normal Wald,10000,1.0,0.076,710,0.071,0.06612933201519897,0.07620013858684155,0.0050000000000000044
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,normal_wald,Normal Wald,10000,1.0,0.077,725,0.0725,0.06758002331835347,0.07774829528857499,0.004500000000000004
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,normal_wald,Normal Wald,10000,1.0,0.078,737,0.0737,0.06874103152331712,0.07898636548752175,0.004299999999999998
