scenario_id,shape_index,design_index,rows,columns,n_p,n_q,target_mi,margin_alpha_p,margin_alpha_q,association_p,association_q,generation_attempts,true_mi_p,true_mi_q,true_delta,distribution_l1,population_variance_p,population_variance_q,pooled_mixture_mi,pooled_mixture_variance,min_probability_p,min_probability_q,min_joint_expected_p,min_joint_expected_q,independence_expected_below_1_p,independence_expected_below_1_q,independence_expected_below_5_p,independence_expected_below_5_q,is_permutation_anchor,regime,regime_label,variant,cells,observations_per_cell_p,observations_per_cell_q,sample_size_ratio_q_to_p,minimum_joint_expected_pair,joint_expected_below_1_p,joint_expected_below_1_q,joint_expected_below_5_p,joint_expected_below_5_q,minimum_row_expected_p,minimum_row_expected_q,minimum_column_expected_p,minimum_column_expected_q,maximum_row_margin_p,maximum_column_margin_p,maximum_row_margin_q,maximum_column_margin_q,probability_p_json,probability_q_json,simulation_seed,replicates,estimator_valid_replicates,estimator_valid_rate,common_valid_replicates,common_valid_rate,mean_delta_error,empirical_delta_sd,mean_standard_error,mean_sample_zero_fraction_p,mean_sample_zero_fraction_q,mean_sample_expected_below_1_p,mean_sample_expected_below_1_q,mean_sample_expected_below_5_p,mean_sample_expected_below_5_q,mean_sample_minimum_expected_p,mean_sample_minimum_expected_q,mean_sample_empty_row_fraction_p,mean_sample_empty_row_fraction_q,mean_sample_empty_column_fraction_p,mean_sample_empty_column_fraction_q,mean_sample_has_empty_margin_p,mean_sample_has_empty_margin_q,method,method_label,valid_replicates,valid_rate,acceptable_validity,coverage_95,median_effective_df,p05_effective_df,fpr_10,fpr_10_low,fpr_10_high,absolute_fpr_error_10,unconditional_fpr_10,common_valid_fpr_10,adequate_size_control_10,fpr_05,fpr_05_low,fpr_05_high,absolute_fpr_error_05,unconditional_fpr_05,common_valid_fpr_05,adequate_size_control_05,fpr_01,fpr_01_low,fpr_01_high,absolute_fpr_error_01,unconditional_fpr_01,common_valid_fpr_01,adequate_size_control_01
strong_null_3x3_d-1,2,-1,3,3,100,200,0.15,8.0,8.0,0.6088062267508461,0.6088062267508461,1,0.1500000000000008,0.1500000000000008,0.0,0.0,0.24906261793043938,0.24906261793043938,0.1500000000000008,0.2490626179304394,0.03194429295772085,0.03194429295772085,3.1944292957720855,6.388858591544171,0.0,0.0,0.0,0.0,False,strong_null,Strong null (P = Q),variant_2,9,11.11111111111111,22.22222222222222,2.0,3.1944292957720855,0.0,0.0,0.2222222222222222,0.0,25.510208644053993,51.020417288107986,26.71121087802812,53.42242175605624,0.3943825528656402,0.3862697331364516,0.3943825528656402,0.3862697331364516,"[[0.1626389504561337, 0.13085402381904224, 0.05702238641864391], [0.1050737719887566, 0.03194429295772085, 0.2573644879191628], [0.11855701069156126, 0.1043137920035181, 0.03223128374546057]]","[[0.1626389504561337, 0.13085402381904224, 0.05702238641864391], [0.1050737719887566, 0.03194429295772085, 0.2573644879191628], [0.11855701069156126, 0.1043137920035181, 0.03223128374546057]]",1303512339,10000,10000,1.0,10000,1.0,0.0006386823560573198,0.06364742561075894,0.061745175237683074,0.009222222222222224,0.0003555555555555556,0.0,0.0,0.017555555555555553,0.0,6.515574,13.502937,0.0,0.0,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,10000,1.0,True,0.9396,,,0.1119,0.10586976203498188,0.11822829750033731,0.011899999999999994,0.1119,0.1119,True,0.0604,0.05589749864483998,0.06524011272265888,0.0104,0.0604,0.0604,True,0.0162,0.013904949781854473,0.018866607041612204,0.006199999999999999,0.0162,0.0162,False
strong_null_3x3_d-1,2,-1,3,3,100,200,0.15,8.0,8.0,0.6088062267508461,0.6088062267508461,1,0.1500000000000008,0.1500000000000008,0.0,0.0,0.24906261793043938,0.24906261793043938,0.1500000000000008,0.2490626179304394,0.03194429295772085,0.03194429295772085,3.1944292957720855,6.388858591544171,0.0,0.0,0.0,0.0,False,strong_null,Strong null (P = Q),variant_2,9,11.11111111111111,22.22222222222222,2.0,3.1944292957720855,0.0,0.0,0.2222222222222222,0.0,25.510208644053993,51.020417288107986,26.71121087802812,53.42242175605624,0.3943825528656402,0.3862697331364516,0.3943825528656402,0.3862697331364516,"[[0.1626389504561337, 0.13085402381904224, 0.05702238641864391], [0.1050737719887566, 0.03194429295772085, 0.2573644879191628], [0.11855701069156126, 0.1043137920035181, 0.03223128374546057]]","[[0.1626389504561337, 0.13085402381904224, 0.05702238641864391], [0.1050737719887566, 0.03194429295772085, 0.2573644879191628], [0.11855701069156126, 0.1043137920035181, 0.03223128374546057]]",1303512339,10000,10000,1.0,10000,1.0,0.0006386823560573198,0.06364742561075894,0.061745175237683074,0.009222222222222224,0.0003555555555555556,0.0,0.0,0.017555555555555553,0.0,6.515574,13.502937,0.0,0.0,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,10000,1.0,True,0.942,197.6262748370801,162.48835790212848,0.1103,0.10430915111284116,0.1165901372172642,0.01029999999999999,0.1103,0.1103,True,0.058,0.05358617600055701,0.06275327855912109,0.008,0.058,0.058,True,0.0156,0.013350536779147538,0.01822148084236395,0.005599999999999999,0.0156,0.0156,False
strong_null_3x3_d-1,2,-1,3,3,100,200,0.15,8.0,8.0,0.6088062267508461,0.6088062267508461,1,0.1500000000000008,0.1500000000000008,0.0,0.0,0.24906261793043938,0.24906261793043938,0.1500000000000008,0.2490626179304394,0.03194429295772085,0.03194429295772085,3.1944292957720855,6.388858591544171,0.0,0.0,0.0,0.0,False,strong_null,Strong null (P = Q),variant_2,9,11.11111111111111,22.22222222222222,2.0,3.1944292957720855,0.0,0.0,0.2222222222222222,0.0,25.510208644053993,51.020417288107986,26.71121087802812,53.42242175605624,0.3943825528656402,0.3862697331364516,0.3943825528656402,0.3862697331364516,"[[0.1626389504561337, 0.13085402381904224, 0.05702238641864391], [0.1050737719887566, 0.03194429295772085, 0.2573644879191628], [0.11855701069156126, 0.1043137920035181, 0.03223128374546057]]","[[0.1626389504561337, 0.13085402381904224, 0.05702238641864391], [0.1050737719887566, 0.03194429295772085, 0.2573644879191628], [0.11855701069156126, 0.1043137920035181, 0.03223128374546057]]",1303512339,10000,10000,1.0,10000,1.0,0.0006386823560573198,0.06364742561075894,0.061745175237683074,0.009222222222222224,0.0003555555555555556,0.0,0.0,0.017555555555555553,0.0,6.515574,13.502937,0.0,0.0,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,10000,1.0,True,0.9451,65.82101244608656,34.3679603409264,0.1078,0.10187151522049265,0.11402969310146607,0.007800000000000001,0.1078,0.1078,True,0.0549,0.05060400056424119,0.0595378347853351,0.004899999999999995,0.0549,0.0549,True,0.0131,0.011051026492993674,0.015522911120371194,0.0031000000000000003,0.0131,0.0131,True
fixed_3x3_d0,2,0,3,3,200,200,0.1,50.0,50.0,0.44442746954332335,0.507990824433372,1,0.09999999999997189,0.09999999999999054,-1.865174681370263e-14,0.6394639905799173,0.18861871133048155,0.17145519116405328,0.042340880704923256,0.07647154722891485,0.04541797091594001,0.030557209114501608,9.083594183188003,6.111441822900321,0.0,0.0,0.0,0.0,False,well_sampled,Well sampled,variant_1,9,22.22222222222222,22.22222222222222,1.0,6.111441822900321,0.0,0.0,0.0,0.0,59.94249837602668,54.71008888050377,45.70259996864669,52.759664792143354,0.3597156000902491,0.45585773366639915,0.39778715958578204,0.37135941461936584,"[[0.05950386500304133, 0.12447064050427038, 0.1757410945829374], [0.11904639023649116, 0.08619590065215221, 0.09447020099149003], [0.049962744603700954, 0.2451911925099766, 0.04541797091594001]]","[[0.05543687066250929, 0.21026725353599215, 0.06295827181319769], [0.09297629733500776, 0.030557209114501608, 0.15001693795300952], [0.1153851559631997, 0.12401779876942372, 0.15838420485315863]]",3155669485,10000,10000,1.0,10000,1.0,-0.0004225597679308116,0.043796527292005664,0.04354086647358634,0.0,0.0002111111111111111,0.0,0.0,0.0,0.0,13.175878499999998,14.167419999999998,0.0,0.0,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,10000,1.0,True,0.9494,,,0.0969,0.09125584095556179,0.10285373853087766,0.0031000000000000055,0.0969,0.0969,True,0.0506,0.04647408965973443,0.05507104807582969,0.0005999999999999964,0.0506,0.0506,True,0.0096,0.007868298014665221,0.011708327587294383,0.00040000000000000105,0.0096,0.0096,True
fixed_3x3_d0,2,0,3,3,200,200,0.1,50.0,50.0,0.44442746954332335,0.507990824433372,1,0.09999999999997189,0.09999999999999054,-1.865174681370263e-14,0.6394639905799173,0.18861871133048155,0.17145519116405328,0.042340880704923256,0.07647154722891485,0.04541797091594001,0.030557209114501608,9.083594183188003,6.111441822900321,0.0,0.0,0.0,0.0,False,well_sampled,Well sampled,variant_1,9,22.22222222222222,22.22222222222222,1.0,6.111441822900321,0.0,0.0,0.0,0.0,59.94249837602668,54.71008888050377,45.70259996864669,52.759664792143354,0.3597156000902491,0.45585773366639915,0.39778715958578204,0.37135941461936584,"[[0.05950386500304133, 0.12447064050427038, 0.1757410945829374], [0.11904639023649116, 0.08619590065215221, 0.09447020099149003], [0.049962744603700954, 0.2451911925099766, 0.04541797091594001]]","[[0.05543687066250929, 0.21026725353599215, 0.06295827181319769], [0.09297629733500776, 0.030557209114501608, 0.15001693795300952], [0.1153851559631997, 0.12401779876942372, 0.15838420485315863]]",3155669485,10000,10000,1.0,10000,1.0,-0.0004225597679308116,0.043796527292005664,0.04354086647358634,0.0,0.0002111111111111111,0.0,0.0,0.0,0.0,13.175878499999998,14.167419999999998,0.0,0.0,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,10000,1.0,True,0.9506,392.04766437666694,354.2923463122078,0.096,0.09038027763137998,0.10192999305212669,0.0040000000000000036,0.096,0.096,True,0.0494,0.04532304560552551,0.05382301372612823,0.0006000000000000033,0.0494,0.0494,True,0.009,0.007328320093401381,0.011048766306603034,0.0010000000000000009,0.009,0.009,True
fixed_3x3_d0,2,0,3,3,200,200,0.1,50.0,50.0,0.44442746954332335,0.507990824433372,1,0.09999999999997189,0.09999999999999054,-1.865174681370263e-14,0.6394639905799173,0.18861871133048155,0.17145519116405328,0.042340880704923256,0.07647154722891485,0.04541797091594001,0.030557209114501608,9.083594183188003,6.111441822900321,0.0,0.0,0.0,0.0,False,well_sampled,Well sampled,variant_1,9,22.22222222222222,22.22222222222222,1.0,6.111441822900321,0.0,0.0,0.0,0.0,59.94249837602668,54.71008888050377,45.70259996864669,52.759664792143354,0.3597156000902491,0.45585773366639915,0.39778715958578204,0.37135941461936584,"[[0.05950386500304133, 0.12447064050427038, 0.1757410945829374], [0.11904639023649116, 0.08619590065215221, 0.09447020099149003], [0.049962744603700954, 0.2451911925099766, 0.04541797091594001]]","[[0.05543687066250929, 0.21026725353599215, 0.06295827181319769], [0.09297629733500776, 0.030557209114501608, 0.15001693795300952], [0.1153851559631997, 0.12401779876942372, 0.15838420485315863]]",3155669485,10000,10000,1.0,10000,1.0,-0.0004225597679308116,0.043796527292005664,0.04354086647358634,0.0,0.0002111111111111111,0.0,0.0,0.0,0.0,13.175878499999998,14.167419999999998,0.0,0.0,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,10000,1.0,True,0.9536,62.81111487791086,39.53580812208881,0.0919,0.086393591536865,0.09771982793328123,0.00810000000000001,0.0919,0.0919,True,0.0464,0.04244851437936255,0.05069984894251525,0.003600000000000006,0.0464,0.0464,True,0.0076,0.006076784264021833,0.00950137733142048,0.0024000000000000002,0.0076,0.0076,True
fixed_3x3_d1,2,1,3,3,200,200,0.15,50.0,50.0,0.563062041253019,0.7393393300264027,1,0.1499999999999999,0.15000000000000013,-2.220446049250313e-16,0.6292749947439034,0.2794257178289715,0.2045035184180799,0.08503992530124505,0.1465129425175319,0.036072157654403775,0.018331858943171336,7.214431530880755,3.666371788634267,0.0,0.0,0.0,0.0,False,well_sampled,Well sampled,variant_2,9,22.22222222222222,22.22222222222222,1.0,3.666371788634267,0.0,0.0,0.0,0.1111111111111111,63.83913356306905,55.52496771373148,55.829400054238555,57.44818791451933,0.3470003722849924,0.38461196097077505,0.3992180189832977,0.3732596200948911,"[[0.08980282647113365, 0.19332068368980782, 0.036072157654403775], [0.049709162835464046, 0.10388732644031903, 0.19340388300920935], [0.19672904945143463, 0.08740395084064818, 0.049670959607579626]]","[[0.029171265532764338, 0.09579645766403579, 0.15265711537185728], [0.132303834045116, 0.0746013431453609, 0.11625196525756805], [0.17802434075463197, 0.20286181928549438, 0.018331858943171336]]",3915028103,10000,10000,1.0,10000,1.0,0.00013886779760145215,0.050356241514783365,0.04955144201909797,0.0001555555555555556,0.0032,0.0,0.0,0.0,0.0,16.283314999999998,15.240531500000003,0.0,0.0,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,10000,1.0,True,0.9453,,,0.1082,0.10226146887389521,0.11443943224936697,0.008199999999999999,0.1082,0.1082,True,0.0547,0.05041173530937794,0.05933025363954662,0.004699999999999996,0.0547,0.0547,True,0.012,0.010045476139717912,0.014329306270062445,0.002,0.012,0.012,True
fixed_3x3_d1,2,1,3,3,200,200,0.15,50.0,50.0,0.563062041253019,0.7393393300264027,1,0.1499999999999999,0.15000000000000013,-2.220446049250313e-16,0.6292749947439034,0.2794257178289715,0.2045035184180799,0.08503992530124505,0.1465129425175319,0.036072157654403775,0.018331858943171336,7.214431530880755,3.666371788634267,0.0,0.0,0.0,0.0,False,well_sampled,Well sampled,variant_2,9,22.22222222222222,22.22222222222222,1.0,3.666371788634267,0.0,0.0,0.0,0.1111111111111111,63.83913356306905,55.52496771373148,55.829400054238555,57.44818791451933,0.3470003722849924,0.38461196097077505,0.3992180189832977,0.3732596200948911,"[[0.08980282647113365, 0.19332068368980782, 0.036072157654403775], [0.049709162835464046, 0.10388732644031903, 0.19340388300920935], [0.19672904945143463, 0.08740395084064818, 0.049670959607579626]]","[[0.029171265532764338, 0.09579645766403579, 0.15265711537185728], [0.132303834045116, 0.0746013431453609, 0.11625196525756805], [0.17802434075463197, 0.20286181928549438, 0.018331858943171336]]",3915028103,10000,10000,1.0,10000,1.0,0.00013886779760145215,0.050356241514783365,0.04955144201909797,0.0001555555555555556,0.0032,0.0,0.0,0.0,0.0,16.283314999999998,15.240531500000003,0.0,0.0,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,10000,1.0,True,0.9463,387.655058504783,354.9272555835174,0.1073,0.10138411007512683,0.11351748224520257,0.007300000000000001,0.1073,0.1073,True,0.0537,0.049450660112119696,0.05829209683354622,0.003699999999999995,0.0537,0.0537,True,0.0116,0.009680916376468826,0.013894173232008068,0.001599999999999999,0.0116,0.0116,True
fixed_3x3_d1,2,1,3,3,200,200,0.15,50.0,50.0,0.563062041253019,0.7393393300264027,1,0.1499999999999999,0.15000000000000013,-2.220446049250313e-16,0.6292749947439034,0.2794257178289715,0.2045035184180799,0.08503992530124505,0.1465129425175319,0.036072157654403775,0.018331858943171336,7.214431530880755,3.666371788634267,0.0,0.0,0.0,0.0,False,well_sampled,Well sampled,variant_2,9,22.22222222222222,22.22222222222222,1.0,3.666371788634267,0.0,0.0,0.0,0.1111111111111111,63.83913356306905,55.52496771373148,55.829400054238555,57.44818791451933,0.3470003722849924,0.38461196097077505,0.3992180189832977,0.3732596200948911,"[[0.08980282647113365, 0.19332068368980782, 0.036072157654403775], [0.049709162835464046, 0.10388732644031903, 0.19340388300920935], [0.19672904945143463, 0.08740395084064818, 0.049670959607579626]]","[[0.029171265532764338, 0.09579645766403579, 0.15265711537185728], [0.132303834045116, 0.0746013431453609, 0.11625196525756805], [0.17802434075463197, 0.20286181928549438, 0.018331858943171336]]",3915028103,10000,10000,1.0,10000,1.0,0.00013886779760145215,0.050356241514783365,0.04955144201909797,0.0001555555555555556,0.0032,0.0,0.0,0.0,0.0,16.283314999999998,15.240531500000003,0.0,0.0,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,10000,1.0,True,0.9483,106.42271122772885,71.51080837072567,0.1043,0.09846055467228472,0.11044334163826876,0.004299999999999998,0.1043,0.1043,True,0.0517,0.04752980093219832,0.0562144920069503,0.0017000000000000001,0.0517,0.0517,True,0.0106,0.008772350992874956,0.012803506612343295,0.0005999999999999998,0.0106,0.0106,True
fixed_3x3_d2,2,2,3,3,100,100,0.1,8.0,4.0,0.600078781248396,0.5273179693155323,1,0.10000000000000564,0.09999999999999987,5.773159728050814e-15,0.6611179657678478,0.15182244150140944,0.16790436925676802,0.06990919925183725,0.12339904358798098,0.017579764821994453,0.02727218722563609,1.7579764821994452,2.727218722563609,0.0,0.0,0.0,0.1111111111111111,False,moderate,Moderate,variant_1,9,11.11111111111111,11.11111111111111,1.0,1.7579764821994452,0.0,0.0,0.2222222222222222,0.3333333333333333,29.26769400267987,17.893997070774123,25.194874417777548,19.472311157125706,0.37382384809976404,0.4467434472045661,0.5407355164395666,0.5171794516718664,"[[0.0466638559210545, 0.13400775367348539, 0.19315223850522417], [0.0837440348290911, 0.1003612256822956, 0.10857167951541202], [0.17089991786751296, 0.017579764821994453, 0.1450195291839299]]","[[0.04053286002528994, 0.3517178064845892, 0.14848484992968752], [0.10646323885081335, 0.06152087440032582, 0.11234039960155288], [0.047727012695153774, 0.10394077078695137, 0.02727218722563609]]",1035720000,10000,10000,1.0,10000,1.0,-0.00030759027548020814,0.06104203332007176,0.05889226234321381,0.020311111111111113,0.00942222222222222,0.0,8.88888888888889e-05,0.013011111111111112,0.20335555555555562,6.571823999999999,3.4357560000000005,0.0,0.0,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,10000,1.0,True,0.9387,,,0.113,0.10694291443138754,0.11935430030751615,0.012999999999999998,0.113,0.113,True,0.0613,0.05676478789369582,0.06617213227673581,0.011299999999999998,0.0613,0.0613,True,0.0157,0.013442876541463035,0.01832906428037432,0.0056999999999999985,0.0157,0.0157,False
fixed_3x3_d2,2,2,3,3,100,100,0.1,8.0,4.0,0.600078781248396,0.5273179693155323,1,0.10000000000000564,0.09999999999999987,5.773159728050814e-15,0.6611179657678478,0.15182244150140944,0.16790436925676802,0.06990919925183725,0.12339904358798098,0.017579764821994453,0.02727218722563609,1.7579764821994452,2.727218722563609,0.0,0.0,0.0,0.1111111111111111,False,moderate,Moderate,variant_1,9,11.11111111111111,11.11111111111111,1.0,1.7579764821994452,0.0,0.0,0.2222222222222222,0.3333333333333333,29.26769400267987,17.893997070774123,25.194874417777548,19.472311157125706,0.37382384809976404,0.4467434472045661,0.5407355164395666,0.5171794516718664,"[[0.0466638559210545, 0.13400775367348539, 0.19315223850522417], [0.0837440348290911, 0.1003612256822956, 0.10857167951541202], [0.17089991786751296, 0.017579764821994453, 0.1450195291839299]]","[[0.04053286002528994, 0.3517178064845892, 0.14848484992968752], [0.10646323885081335, 0.06152087440032582, 0.11234039960155288], [0.047727012695153774, 0.10394077078695137, 0.02727218722563609]]",1035720000,10000,10000,1.0,10000,1.0,-0.00030759027548020814,0.06104203332007176,0.05889226234321381,0.020311111111111113,0.00942222222222222,0.0,8.88888888888889e-05,0.013011111111111112,0.20335555555555562,6.571823999999999,3.4357560000000005,0.0,0.0,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,10000,1.0,True,0.9403,193.84590279821015,168.8565117852868,0.1116,0.10557711680446394,0.11792117312987765,0.0116,0.1116,0.1116,True,0.0597,0.05522314248169482,0.06451500648352297,0.0097,0.0597,0.0597,True,0.0151,0.01288922549293397,0.017683176126948193,0.0051,0.0151,0.0151,False
fixed_3x3_d2,2,2,3,3,100,100,0.1,8.0,4.0,0.600078781248396,0.5273179693155323,1,0.10000000000000564,0.09999999999999987,5.773159728050814e-15,0.6611179657678478,0.15182244150140944,0.16790436925676802,0.06990919925183725,0.12339904358798098,0.017579764821994453,0.02727218722563609,1.7579764821994452,2.727218722563609,0.0,0.0,0.0,0.1111111111111111,False,moderate,Moderate,variant_1,9,11.11111111111111,11.11111111111111,1.0,1.7579764821994452,0.0,0.0,0.2222222222222222,0.3333333333333333,29.26769400267987,17.893997070774123,25.194874417777548,19.472311157125706,0.37382384809976404,0.4467434472045661,0.5407355164395666,0.5171794516718664,"[[0.0466638559210545, 0.13400775367348539, 0.19315223850522417], [0.0837440348290911, 0.1003612256822956, 0.10857167951541202], [0.17089991786751296, 0.017579764821994453, 0.1450195291839299]]","[[0.04053286002528994, 0.3517178064845892, 0.14848484992968752], [0.10646323885081335, 0.06152087440032582, 0.11234039960155288], [0.047727012695153774, 0.10394077078695137, 0.02727218722563609]]",1035720000,10000,10000,1.0,10000,1.0,-0.00030759027548020814,0.06104203332007176,0.05889226234321381,0.020311111111111113,0.00942222222222222,0.0,8.88888888888889e-05,0.013011111111111112,0.20335555555555562,6.571823999999999,3.4357560000000005,0.0,0.0,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,10000,1.0,True,0.9445,43.1092307950575,21.463115115659395,0.1049,0.09904514423629898,0.11105829127620967,0.004899999999999988,0.1049,0.1049,True,0.0555,0.05118089521628427,0.06016047933524721,0.005499999999999998,0.0555,0.0555,True,0.0127,0.010684882862923493,0.015089361949137917,0.0026999999999999993,0.0127,0.0127,True
fixed_3x3_d3,2,3,3,3,100,200,0.15,8.0,2.0,0.6425555914549033,0.4806637504738776,1,0.15000000000000013,0.14999999999993274,6.7390537594747e-14,0.7759306528328864,0.2480441210775219,0.24877438242947225,0.13809190028828366,0.23017853563651214,0.011778337084105596,0.015675454234436934,1.1778337084105595,3.135090846887387,0.0,0.0,0.0,0.2222222222222222,False,moderate,Moderate,variant_2,9,11.11111111111111,22.22222222222222,2.0,1.1778337084105595,0.0,0.0,0.2222222222222222,0.2222222222222222,24.53378151818711,35.25511644382801,23.813355302308914,13.636462515132827,0.41850205613302816,0.4766783568400036,0.46600823191017315,0.5000951135453744,"[[0.08481692784227526, 0.07486207021836379, 0.17648113062446172], [0.011778337084105596, 0.211794897878445, 0.021764580219320515], [0.14153828809670826, 0.1900213887431948, 0.08694237929312512]]","[[0.3503753587621075, 0.07929248243235798, 0.036340390715707646], [0.0747763990864364, 0.26677331915873104, 0.01616646762551956], [0.07494335569683044, 0.08565677228787263, 0.015675454234436934]]",127500412,10000,10000,1.0,10000,1.0,0.001304274537567411,0.06309203365616066,0.060654954022790364,0.046422222222222226,0.009177777777777778,0.0,0.0013555555555555558,0.0437,0.19744444444444448,5.426905000000001,2.412187,0.0,0.0,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,10000,1.0,True,0.9398,,,0.1173,0.1111397333282864,0.12375417902462947,0.017299999999999996,0.1173,0.1173,True,0.0602,0.05570480725325504,0.06503295771359209,0.010199999999999994,0.0602,0.0602,True,0.0149,0.012704886505102705,0.017467668714127728,0.0049,0.0149,0.0149,True
fixed_3x3_d3,2,3,3,3,100,200,0.15,8.0,2.0,0.6425555914549033,0.4806637504738776,1,0.15000000000000013,0.14999999999993274,6.7390537594747e-14,0.7759306528328864,0.2480441210775219,0.24877438242947225,0.13809190028828366,0.23017853563651214,0.011778337084105596,0.015675454234436934,1.1778337084105595,3.135090846887387,0.0,0.0,0.0,0.2222222222222222,False,moderate,Moderate,variant_2,9,11.11111111111111,22.22222222222222,2.0,1.1778337084105595,0.0,0.0,0.2222222222222222,0.2222222222222222,24.53378151818711,35.25511644382801,23.813355302308914,13.636462515132827,0.41850205613302816,0.4766783568400036,0.46600823191017315,0.5000951135453744,"[[0.08481692784227526, 0.07486207021836379, 0.17648113062446172], [0.011778337084105596, 0.211794897878445, 0.021764580219320515], [0.14153828809670826, 0.1900213887431948, 0.08694237929312512]]","[[0.3503753587621075, 0.07929248243235798, 0.036340390715707646], [0.0747763990864364, 0.26677331915873104, 0.01616646762551956], [0.07494335569683044, 0.08565677228787263, 0.015675454234436934]]",127500412,10000,10000,1.0,10000,1.0,0.001304274537567411,0.06309203365616066,0.060654954022790364,0.046422222222222226,0.009177777777777778,0.0,0.0013555555555555558,0.0437,0.19744444444444448,5.426905000000001,2.412187,0.0,0.0,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,10000,1.0,True,0.9409,204.2926599448561,164.79812677194582,0.1156,0.10948019390904119,0.12201502403833499,0.015599999999999989,0.1156,0.1156,True,0.0591,0.05464526611656369,0.06389334364669892,0.009099999999999997,0.0591,0.0591,True,0.0141,0.011968644299765751,0.016604525316857764,0.0040999999999999995,0.0141,0.0141,True
fixed_3x3_d3,2,3,3,3,100,200,0.15,8.0,2.0,0.6425555914549033,0.4806637504738776,1,0.15000000000000013,0.14999999999993274,6.7390537594747e-14,0.7759306528328864,0.2480441210775219,0.24877438242947225,0.13809190028828366,0.23017853563651214,0.011778337084105596,0.015675454234436934,1.1778337084105595,3.135090846887387,0.0,0.0,0.0,0.2222222222222222,False,moderate,Moderate,variant_2,9,11.11111111111111,22.22222222222222,2.0,1.1778337084105595,0.0,0.0,0.2222222222222222,0.2222222222222222,24.53378151818711,35.25511644382801,23.813355302308914,13.636462515132827,0.41850205613302816,0.4766783568400036,0.46600823191017315,0.5000951135453744,"[[0.08481692784227526, 0.07486207021836379, 0.17648113062446172], [0.011778337084105596, 0.211794897878445, 0.021764580219320515], [0.14153828809670826, 0.1900213887431948, 0.08694237929312512]]","[[0.3503753587621075, 0.07929248243235798, 0.036340390715707646], [0.0747763990864364, 0.26677331915873104, 0.01616646762551956], [0.07494335569683044, 0.08565677228787263, 0.015675454234436934]]",127500412,10000,10000,1.0,10000,1.0,0.001304274537567411,0.06309203365616066,0.060654954022790364,0.046422222222222226,0.009177777777777778,0.0,0.0013555555555555558,0.0437,0.19744444444444448,5.426905000000001,2.412187,0.0,0.0,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,10000,1.0,True,0.9454,59.08260457522917,33.33432754316985,0.1115,0.10547957152641464,0.11781879520760109,0.011499999999999996,0.1115,0.1115,True,0.0546,0.05031560891015105,0.059226456838447655,0.0046,0.0546,0.0546,True,0.0112,0.009316987490236137,0.013458409316937302,0.0011999999999999997,0.0112,0.0112,True
stress_3x3_d4,2,4,3,3,277,277,0.1,2.0,2.0,0.6076308036434855,0.5679366391167211,3,0.10000000000006037,0.10000000000001152,4.884981308350689e-14,0.6787429568903429,0.19656955743773435,0.15617017157418575,0.01092719533874087,0.02243164487684336,0.004928002775971025,0.01422238431363817,1.3650567689439739,3.939600454877773,0.0,0.0,0.0,0.0,True,highly_sparse,Highly skewed and sparse,variant_1,9,30.77777777777778,30.77777777777778,1.0,1.3650567689439739,0.0,0.0,0.1111111111111111,0.1111111111111111,33.82803012928799,28.1333048013617,48.290114337799594,69.7227587846989,0.5017648804482129,0.593048937369101,0.47187800424801746,0.45234322486075773,"[[0.07891038107681057, 0.038284468599521594, 0.004928002775971025], [0.05602885764972045, 0.2939344342338417, 0.026148975215921764], [0.09767928116862937, 0.2608300345357377, 0.14325556474384582]]","[[0.01422238431363817, 0.04423063895630976, 0.04311125399128563], [0.15314042206795908, 0.1363243215264785, 0.18241326065357988], [0.12858725834356968, 0.27178826437796944, 0.02618219576920996]]",2766434811,10000,10000,1.0,10000,1.0,0.00031632463574325507,0.03668838467587101,0.03596899607211116,0.028333333333333332,0.002133333333333333,0.0,0.0,0.029011111111111116,0.010066666666666666,5.863548736462093,6.979531768953068,0.0,0.0,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,10000,1.0,True,0.9488,,,0.106,0.10011705042730643,0.11218554028878674,0.0059999999999999915,0.106,0.106,True,0.0512,0.04704986366401762,0.05569481327350168,0.0011999999999999997,0.0512,0.0512,True,0.0102,0.008410152377830622,0.012366012426084174,0.00020000000000000052,0.0102,0.0102,True
