name,r,c,n,skewness,p,q,replicate,observed_N,table_json,nonempty_table_json,row_totals_json,col_totals_json,nonempty_row_totals_json,nonempty_col_totals_json,observed_r,observed_c,dynamic_df,g_statistic,saddle_p,saddle_route,support_count,support_count_status,saddle_time_s,conditional_mean,conditional_variance,saddlepoint_s_hat,saddlepoint_w,saddlepoint_u,saddlepoint_k,saddlepoint_k2,saddlepoint_iterations,saddlepoint_converged,saddlepoint_fallback,saddle_error,chi2_nominal_p,chi2_nominal_df,chi2_dynamic_p,chi2_dynamic_df,chi2_p,chi2_df,chi2_time_s,shuffles,jidt_p_floor,jidt_p,jidt_g_statistic,jidt_g_abs_diff,jidt_time_s,jidt_error,config_index
6x3_N50_strong,6,3,50,strong,"(0.9, 0.019999999999999997, 0.019999999999999997, 0.019999999999999997, 0.019999999999999997, 0.019999999999999997)","(0.9, 0.04999999999999999, 0.04999999999999999)",0,50,"[[40,1,2],[2,0,0],[2,0,0],[0,1,0],[1,0,1],[0,0,0]]","[[40,1,2],[2,0,0],[2,0,0],[0,1,0],[1,0,1]]","[43,2,2,1,2,0]","[45,2,3]","[43,2,2,1,2]","[45,2,3]",5,3,8,10.885560388705917,0.075048235760538,exact,254,exact,0.0009206249960698187,4.271264767492997,10.755583212247043,,,,,,,,,,0.36650320137190195,10,0.2082682067032879,8,0.36650320137190195,10,4.704098682850599e-05,5,0.16666666666666666,0.2,10.885560388705933,1.5987211554602254e-14,6.925000343471766e-05,,9
