name,r,c,n,skewness,p,q,replicate,observed_N,table_json,nonempty_table_json,row_totals_json,col_totals_json,nonempty_row_totals_json,nonempty_col_totals_json,observed_r,observed_c,dynamic_df,g_statistic,saddle_p,saddle_route,support_count,support_count_status,saddle_time_s,conditional_mean,conditional_variance,saddlepoint_s_hat,saddlepoint_w,saddlepoint_u,saddlepoint_k,saddlepoint_k2,saddlepoint_iterations,saddlepoint_converged,saddlepoint_fallback,saddle_error,chi2_nominal_p,chi2_nominal_df,chi2_dynamic_p,chi2_dynamic_df,chi2_p,chi2_df,chi2_time_s,shuffles,jidt_p_floor,jidt_p,jidt_g_statistic,jidt_g_abs_diff,jidt_time_s,jidt_error,config_index
8x3_N50_balanced,8,3,50,balanced,"(0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125)","(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",0,50,"[[4,6,2],[1,1,1],[2,2,2],[0,1,4],[1,1,1],[1,5,1],[2,1,2],[1,5,3]]","[[4,6,2],[1,1,1],[2,2,2],[0,1,4],[1,1,1],[1,5,1],[2,1,2],[1,5,3]]","[12,3,6,5,3,7,5,9]","[12,22,16]","[12,3,6,5,3,7,5,9]","[12,22,16]",8,3,14,12.629858194073641,0.7747184588279945,saddlepoint,,>1000,0.011701333976816386,17.130045078638116,32.75937564871754,-0.1732209527974461,-0.8475987668337035,-0.7833572665677497,-2.5469679048430756,20.451205212564133,6,True,,,0.5558533716708172,14,0.5558533716708172,14,0.5558533716708172,14,3.829202614724636e-05,5,0.16666666666666666,0.8,12.62985819407364,1.7763568394002505e-15,0.00010962499072775245,,10
