name,r,c,n,skewness,p,q,replicate,observed_N,table_json,nonempty_table_json,row_totals_json,col_totals_json,nonempty_row_totals_json,nonempty_col_totals_json,observed_r,observed_c,dynamic_df,g_statistic,saddle_p,saddle_route,support_count,support_count_status,saddle_time_s,conditional_mean,conditional_variance,saddlepoint_s_hat,saddlepoint_w,saddlepoint_u,saddlepoint_k,saddlepoint_k2,saddlepoint_iterations,saddlepoint_converged,saddlepoint_fallback,saddle_error,chi2_nominal_p,chi2_nominal_df,chi2_dynamic_p,chi2_dynamic_df,chi2_p,chi2_df,chi2_time_s,shuffles,jidt_p_floor,jidt_p,jidt_g_statistic,jidt_g_abs_diff,jidt_time_s,jidt_error,config_index
2x2_N50_mild,2,2,50,mild,"(0.7, 0.30000000000000004)","(0.7, 0.30000000000000004)",0,50,"[[19,14],[12,5]]","[[19,14],[12,5]]","[33,17]","[31,19]","[33,17]","[31,19]",2,2,1,0.8220850585167452,0.5397611932497381,exact,18,exact,0.0005652499967254698,1.040094149201015,2.174596660644319,,,,,,,,,,0.3645712482390385,1,0.3645712482390385,1,0.3645712482390385,1,0.00010200001997873187,5,0.16666666666666666,0.4,0.8220850585167438,1.3322676295501878e-15,0.0001360419555567205,,2
