name,r,c,n,skewness,p,q,replicate,observed_N,table_json,nonempty_table_json,row_totals_json,col_totals_json,nonempty_row_totals_json,nonempty_col_totals_json,observed_r,observed_c,dynamic_df,g_statistic,saddle_p,saddle_route,support_count,support_count_status,saddle_time_s,conditional_mean,conditional_variance,saddlepoint_s_hat,saddlepoint_w,saddlepoint_u,saddlepoint_k,saddlepoint_k2,saddlepoint_iterations,saddlepoint_converged,saddlepoint_fallback,saddle_error,chi2_nominal_p,chi2_nominal_df,chi2_dynamic_p,chi2_dynamic_df,chi2_p,chi2_df,chi2_time_s,shuffles,jidt_p_floor,jidt_p,jidt_g_statistic,jidt_g_abs_diff,jidt_time_s,jidt_error,config_index
6x3_N50_balanced,6,3,50,balanced,"(0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666)","(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",0,50,"[[3,2,4],[1,6,1],[3,2,1],[1,2,2],[2,5,2],[3,8,2]]","[[3,2,4],[1,6,1],[3,2,1],[1,2,2],[2,5,2],[3,8,2]]","[9,8,6,5,9,13]","[13,25,12]","[9,8,6,5,9,13]","[13,25,12]",6,3,10,8.416795473052323,0.7265200900794171,saddlepoint,,>1000,0.011342792015057057,11.809832976136718,25.702730286761863,-0.1727542401724034,-0.7297716816035015,-0.6651203679127248,-1.72032046026888,14.82323737467263,6,True,,,0.588194633467207,10,0.588194633467207,10,0.588194633467207,10,3.7582998629659414e-05,5,0.16666666666666666,0.8,8.416795473052321,1.7763568394002505e-15,9.354104986414313e-05,,7
