configuration_id,anchor_configuration_id,configuration_label,sample_scale,n_p,n_q,mi_p,mi_q,mi_difference,minimum_expected_count,method,method_label,replicates,valid_count,valid_rate,reject_count,power,wilson_low,wilson_high
CURVE_CURVE_C2_N3_np500_nq50_di0p005_scale0p5,C2_N3_np500_nq50,"Skewed, unequal samples",0.5,250,25,0.03000000000000036,0.034999999999659415,0.005,0.7935319932386035,expanded_welch,Expanded Welch,5000,4628,0.9256,168,0.036300777873811585,0.03128522279210163,0.04208547908576891
CURVE_CURVE_C2_N3_np500_nq50_di0p005_scale0p5,C2_N3_np500_nq50,"Skewed, unequal samples",0.5,250,25,0.03000000000000036,0.034999999999659415,0.005,0.7935319932386035,normal_wald,Normal Wald,5000,5000,1.0,962,0.1924,0.18171172236960345,0.2035605678669957
CURVE_CURVE_C2_N3_np500_nq50_di0p005_scale0p5,C2_N3_np500_nq50,"Skewed, unequal samples",0.5,250,25,0.03000000000000036,0.034999999999659415,0.005,0.7935319932386035,simple_welch,Simple Welch,5000,5000,1.0,936,0.1872,0.17662957539558835,0.19825069894123945
CURVE_CURVE_C2_N5_np200_nq2000_di0p005_scale0p5,C2_N5_np200_nq2000,Rare and highly unequal,0.5,100,1000,0.005000000000208782,0.010000000000000314,0.005,0.34939959261344083,bartlett_lr,Constrained LR (oracle Bartlett),5000,5000,1.0,83,0.0166,0.013411609285621018,0.020530604954860213
CURVE_CURVE_C2_N5_np200_nq2000_di0p005_scale0p5,C2_N5_np200_nq2000,Rare and highly unequal,0.5,100,1000,0.005000000000208782,0.010000000000000314,0.005,0.34939959261344083,constrained_lr,Constrained LR (chi-squared),5000,5000,1.0,62,0.0124,0.009685385642423546,0.015863277294396162
CURVE_CURVE_C2_N5_np200_nq2000_di0p005_scale0p5,C2_N5_np200_nq2000,Rare and highly unequal,0.5,100,1000,0.005000000000208782,0.010000000000000314,0.005,0.34939959261344083,empirical_lr,Constrained LR (split empirical),5000,5000,1.0,131,0.0262,0.022123116236859242,0.031004358126276898
CURVE_CURVE_C2_N5_np200_nq2000_di0p005_scale0p5,C2_N5_np200_nq2000,Rare and highly unequal,0.5,100,1000,0.005000000000208782,0.010000000000000314,0.005,0.34939959261344083,expanded_welch,Expanded Welch,5000,3807,0.7614,1087,0.2855266614131862,0.27140106824196214,0.30008464753868086
CURVE_CURVE_C2_N5_np200_nq2000_di0p005_scale0p5,C2_N5_np200_nq2000,Rare and highly unequal,0.5,100,1000,0.005000000000208782,0.010000000000000314,0.005,0.34939959261344083,normal_wald,Normal Wald,5000,5000,1.0,3542,0.7084,0.6956459902149374,0.7208340316143629
CURVE_CURVE_C2_N5_np200_nq2000_di0p005_scale0p5,C2_N5_np200_nq2000,Rare and highly unequal,0.5,100,1000,0.005000000000208782,0.010000000000000314,0.005,0.34939959261344083,simple_welch,Simple Welch,5000,5000,1.0,3542,0.7084,0.6956459902149374,0.7208340316143629
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p005_scale0p5,C3_C3_same_balanced_i0p005_n1000,Near independence,0.5,500,500,0.005000000000004778,0.01000000000000223,0.005,107.3518574316245,bartlett_lr,Constrained LR (oracle Bartlett),5000,5000,1.0,514,0.1028,0.09468472980921208,0.1115251326159413
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p005_scale0p5,C3_C3_same_balanced_i0p005_n1000,Near independence,0.5,500,500,0.005000000000004778,0.01000000000000223,0.005,107.3518574316245,constrained_lr,Constrained LR (chi-squared),5000,5000,1.0,482,0.0964,0.08852643154627349,0.10489325746377662
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p005_scale0p5,C3_C3_same_balanced_i0p005_n1000,Near independence,0.5,500,500,0.005000000000004778,0.01000000000000223,0.005,107.3518574316245,empirical_lr,Constrained LR (split empirical),5000,5000,1.0,551,0.1102,0.1018178158948974,0.11918068454146917
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p005_scale0p5,C3_C3_same_balanced_i0p005_n1000,Near independence,0.5,500,500,0.005000000000004778,0.01000000000000223,0.005,107.3518574316245,expanded_welch,Expanded Welch,5000,5000,1.0,132,0.0264,0.022306626510353804,0.031220540772004313
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p005_scale0p5,C3_C3_same_balanced_i0p005_n1000,Near independence,0.5,500,500,0.005000000000004778,0.01000000000000223,0.005,107.3518574316245,normal_wald,Normal Wald,5000,5000,1.0,251,0.0502,0.04448534215006972,0.05660528251970369
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p005_scale0p5,C3_C3_same_balanced_i0p005_n1000,Near independence,0.5,500,500,0.005000000000004778,0.01000000000000223,0.005,107.3518574316245,simple_welch,Simple Welch,5000,5000,1.0,246,0.0492,0.04354338255549715,0.05554877751816637
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p005_scale0p5,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,0.5,250,250,9.999999999987796e-05,0.005099999999995941,0.005,0.7994669697625629,bartlett_lr,Constrained LR (oracle Bartlett),5000,5000,1.0,1118,0.2236,0.2122657467294152,0.2353586389058124
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p005_scale0p5,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,0.5,250,250,9.999999999987796e-05,0.005099999999995941,0.005,0.7994669697625629,constrained_lr,Constrained LR (chi-squared),5000,5000,1.0,229,0.0458,0.04034593470149568,0.05195144574539422
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p005_scale0p5,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,0.5,250,250,9.999999999987796e-05,0.005099999999995941,0.005,0.7994669697625629,empirical_lr,Constrained LR (split empirical),5000,5000,1.0,1182,0.2364,0.2248285520923372,0.24837618037309694
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p005_scale0p5,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,0.5,250,250,9.999999999987796e-05,0.005099999999995941,0.005,0.7994669697625629,expanded_welch,Expanded Welch,5000,4990,0.998,9,0.0018036072144288577,0.0009491924514442173,0.0034244864089679893
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p005_scale0p5,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,0.5,250,250,9.999999999987796e-05,0.005099999999995941,0.005,0.7994669697625629,normal_wald,Normal Wald,5000,5000,1.0,82,0.0164,0.01323266415044011,0.020309857170819144
