configuration_id,lr_valid_count,lr_valid_rate,lr_retry_count,lr_median_elapsed_ms,lr_p99_elapsed_ms,lr_max_constraint_residual,lr_median_iterations,lr_full_start_audit_count,lr_full_start_max_statistic_difference
CURVE_CURVE_C1_N0_n10_di0p05_scale2,4999,0.9998,1,2.8780840802937746,12.008016635663767,9.991713359469578e-09,10.0,25,7.3040666848100955e-09
CURVE_CURVE_C1_N0_n50_di0p005_scale0p5,5000,1.0,0,3.0372084584087133,15.997704190667758,9.99577101298832e-09,10.0,25,1.9173475607203727e-07
CURVE_CURVE_C1_N0_n50_di0p005_scale1,5000,1.0,0,3.287499537691474,8.65651877131316,9.99672766788251e-09,10.0,25,1.5261036878655432e-09
CURVE_CURVE_C1_N0_n50_di0p005_scale2,5000,1.0,0,3.427020972594619,3.9695429336279653,9.330429276421803e-09,10.0,25,5.324068297341e-09
CURVE_CURVE_C1_N0_n50_di0p05_scale0p5,5000,1.0,0,3.0362295219674706,13.663620881270623,9.960386904150909e-09,10.0,25,2.236959062429378e-09
CURVE_CURVE_C1_N0_n50_di0p05_scale1,5000,1.0,0,3.3138329163193703,7.590340590104461,9.973534137452944e-09,10.0,25,1.0575149644864723e-09
CURVE_CURVE_C1_N0_n50_di0p05_scale2,5000,1.0,0,3.4495838917791843,4.101857347413898,9.11335842901373e-09,11.0,25,7.51970219425857e-09
CURVE_CURVE_C1_N3_n50_di0p005_scale0p5,5000,1.0,0,3.776416415348649,12.667426993139115,9.831769454127226e-09,13.0,25,9.341334816781455e-09
CURVE_CURVE_C1_N3_n50_di0p005_scale1,5000,1.0,0,3.329375060275197,12.010344585869463,9.95341253168247e-09,11.0,25,2.1573214326053858e-09
CURVE_CURVE_C1_N3_n50_di0p005_scale2,5000,1.0,0,3.4700834657996893,9.57217833260077,9.94260757752885e-09,11.0,25,4.0900192743720254e-07
CURVE_CURVE_C1_N3_n50_di0p05_scale0p5,5000,1.0,0,3.994895494543016,12.663770369254056,9.855239062328547e-09,15.0,25,1.460064424918528e-08
CURVE_CURVE_C1_N3_n50_di0p05_scale1,5000,1.0,0,3.9820416131988168,11.873292117379615,9.988146296158185e-09,13.0,25,5.0501398618507665e-09
CURVE_CURVE_C1_N3_n50_di0p05_scale2,5000,1.0,0,3.6256250459700823,10.473887335974727,9.993814900632891e-09,12.0,25,8.110987437248696e-09
CURVE_CURVE_C1_N6_n100_di0p005_scale0p5,5000,1.0,0,5.86308294441551,19.983213893137894,2.6307709274919766e-09,32.0,25,9.224862651535659e-09
CURVE_CURVE_C1_N6_n100_di0p005_scale1,5000,1.0,0,5.332874949090183,11.037049160804601,5.3518654508089014e-09,31.0,25,4.4769308260583784e-09
CURVE_CURVE_C1_N6_n100_di0p005_scale2,5000,1.0,0,6.0609165811911225,13.254468855448074,9.705495520109797e-09,30.0,25,2.954948286060244e-09
CURVE_CURVE_C1_N6_n200_di0p005_scale0p5,5000,1.0,0,5.351291969418526,11.411397000774743,4.053626552480427e-09,30.0,25,2.0963852875865996e-10
CURVE_CURVE_C1_N6_n200_di0p005_scale1,5000,1.0,0,6.013416568748653,12.991425059735782,9.876125797378399e-09,30.0,25,5.6941189541248605e-09
CURVE_CURVE_C1_N6_n200_di0p005_scale2,5000,1.0,0,6.9795005256310105,19.061960063409064,9.97718611721321e-09,31.0,25,5.675246939063072e-09
