n_p,n_q,mi_p_plugin,mi_q_plugin,mi_p_jackknife,mi_q_jackknife,delta_plugin,delta_jackknife,standard_error,z_plugin,z_jackknife,wald_plugin_p,wald_jackknife_p,naive_perm_plugin_p,student_perm_plugin_p,student_perm_jackknife_p,valid_studentization,permutations,deterministic_seconds,permutation_seconds,scenario_id,family,regular,replicate,scenario_seed,true_delta,zero_cells_p,zero_cells_q
300,300,0.035773281688501024,0.09900981313804019,0.028964029965095506,0.09318379556864897,-0.06323653144953917,-0.06421976560355347,0.03174295351387762,-1.9921439075255853,-2.0231187868349236,0.046355270609533546,0.043060902066241635,0.102,0.048,0.044,True,499,0.00011983397416770458,0.0007596670184284449,curve_effect_d02_n300,power,True,20,3674827978,-0.01999999999999985,0,1
300,300,0.04346993407960209,0.10372368572580243,0.03666686311794365,0.0946060402834803,-0.06025375164620034,-0.05793917716553665,0.03341227234683777,-1.8033419284008358,-1.7340687446844716,0.07133453163005886,0.0829058864068394,0.148,0.068,0.078,True,499,0.00013679207768291235,0.0007083750097081065,curve_effect_d02_n300,power,True,21,3674827978,-0.01999999999999985,0,0
300,300,0.051443219831133646,0.07113838042886855,0.04462443964939666,0.06188399029666414,-0.019695160597734906,-0.017259550647267474,0.03123731631633066,-0.6305010455535967,-0.5525298803676133,0.5283668189316377,0.5805853682319502,0.656,0.528,0.588,True,499,0.00011566607281565666,0.0007194579811766744,curve_effect_d02_n300,power,True,22,3674827978,-0.01999999999999985,0,0
300,300,0.030305334580863263,0.05419075139458607,0.02350370109030564,0.05003924797226489,-0.023885416813722804,-0.02653554688195925,0.02894838789210568,-0.8251035222668284,-0.9166502459777934,0.4093128201861238,0.3593259457041156,0.566,0.388,0.346,True,499,0.00011958298273384571,0.0007209579925984144,curve_effect_d02_n300,power,True,23,3674827978,-0.01999999999999985,0,2
300,300,0.07466043696106328,0.053371321233862234,0.06783398734160073,0.046229836952562664,0.021289115727201047,0.021604150389038068,0.03077699742474998,0.6917216593091355,0.7019577020747524,0.4891121423367,0.48270554221789064,0.654,0.52,0.51,True,499,0.00011958298273384571,0.00072358304169029,curve_effect_d02_n300,power,True,24,3674827978,-0.01999999999999985,0,1
300,300,0.0436373667648835,0.0667727807119105,0.03683351605684493,0.058175686258636006,-0.023135413947027006,-0.021342170201791077,0.031004293217387957,-0.7462003337670703,-0.6883617714536989,0.455546406545426,0.4912249912095663,0.546,0.424,0.456,True,499,0.00011733395513147116,0.000732166925445199,curve_effect_d02_n300,power,True,25,3674827978,-0.01999999999999985,0,1
300,300,0.03037721926517789,0.05612865782892529,0.023577959013209693,0.05212651359288145,-0.025751438563747397,-0.02854855457967176,0.027430486753680546,-0.9387889757476557,-1.0407600432333266,0.34783910014211095,0.29798692868363763,0.512,0.336,0.292,True,499,0.00011658307630568743,0.0007277500117197633,curve_effect_d02_n300,power,True,26,3674827978,-0.01999999999999985,0,2
300,300,0.054134697047327984,0.0699742018014684,0.04732354540453798,0.05941082321318447,-0.01583950475414042,-0.01208727780864649,0.03223350643659904,-0.49139874947504003,-0.37499109296164496,0.623144448539525,0.7076670909207825,0.762,0.672,0.754,True,499,0.00011899997480213642,0.0007650420302525163,curve_effect_d02_n300,power,True,27,3674827978,-0.01999999999999985,0,0
300,300,0.025065003125608776,0.09358735258499817,0.018268867849201342,0.08551285170304368,-0.0685223494593894,-0.06724398385384234,0.032139343208515525,-2.1320395073049894,-2.0922637845326477,0.033003598880452005,0.03641492545192598,0.124,0.03,0.034,True,499,0.00012129195965826511,0.0007206250447779894,curve_effect_d02_n300,power,True,28,3674827978,-0.01999999999999985,0,0
300,300,0.03676056228516722,0.07074892353407636,0.029952310047463016,0.06166627743097308,-0.03398836124890914,-0.03171396738351007,0.029880169437299074,-1.1374889061533184,-1.0613717385391357,0.25533395966781525,0.2885209952841814,0.4,0.244,0.286,True,499,0.00011166709009557962,0.0007001670310273767,curve_effect_d02_n300,power,True,29,3674827978,-0.01999999999999985,0,0
300,300,0.045140794741852286,0.03969830075194708,0.03833250486417228,0.03163774410651854,0.005442493989905206,0.006694760757653739,0.025340048945393292,0.21477835349227403,0.2641968360866492,0.8299401304685574,0.7916282489202093,0.872,0.828,0.788,True,499,0.00011758401524275541,0.0007137920474633574,curve_effect_d02_n300,power,True,30,3674827978,-0.01999999999999985,0,0
300,300,0.03531776901662376,0.07460016800351843,0.0285145463096228,0.06896181553494785,-0.03928239898689467,-0.040447269225325044,0.028886773060879292,-1.3598749470599034,-1.4002003318294445,0.17386950020984715,0.1614533365255233,0.322,0.172,0.162,True,499,0.0001165829598903656,0.0007373329717665911,curve_effect_d02_n300,power,True,31,3674827978,-0.01999999999999985,0,1
300,300,0.0915651274046847,0.08547561685573879,0.08473805639181364,0.08000943339641253,0.006089510548945909,0.0047286229954011105,0.035126711201951676,0.1733584027817432,0.13461616056838202,0.8623697197652921,0.8929153636299805,0.874,0.846,0.878,True,499,0.00012008310295641422,0.0007128750439733267,curve_effect_d02_n300,power,True,32,3674827978,-0.01999999999999985,0,2
300,300,0.04730726502291582,0.09702805174809487,0.040495192101559496,0.0851286021370754,-0.049720786725179045,-0.04463341003551591,0.03422713584411057,-1.4526715572005553,-1.3040357872420674,0.14631496773614724,0.19222138075221784,0.272,0.174,0.22,True,499,0.00011312495917081833,0.000721332966350019,curve_effect_d02_n300,power,True,33,3674827978,-0.01999999999999985,0,0
300,300,0.03106431584246505,0.14398086048150982,0.024263230524127266,0.13306379593191764,-0.11291654463904477,-0.10880056540779037,0.036741437748484915,-3.0732750692016957,-2.9612495339074454,0.0021172323116352264,0.003063935879505284,0.008,0.002,0.004,True,499,0.00011824991088360548,0.0007193749770522118,curve_effect_d02_n300,power,True,34,3674827978,-0.01999999999999985,0,0
300,300,0.06661950434228592,0.0643206437469881,0.05980663131219899,0.053397036357168304,0.0022988605952978247,0.006409594955030684,0.03289046295548208,0.06989444321320074,0.19487700625273058,0.9442776759880196,0.8454892354244177,0.962,0.954,0.854,True,499,0.00011599995195865631,0.0007280840072780848,curve_effect_d02_n300,power,True,35,3674827978,-0.01999999999999985,0,0
300,300,0.06547579176273133,0.09226464120125732,0.058659784012661476,0.08330366484761953,-0.026788849438525997,-0.024643880834958054,0.03440681487470343,-0.7785913789486422,-0.7162499907271778,0.4362204590767489,0.4738370001155169,0.572,0.456,0.502,True,499,0.00011504208669066429,0.0007300830911844969,curve_effect_d02_n300,power,True,36,3674827978,-0.01999999999999985,0,0
300,300,0.0445952651717767,0.09536162027650497,0.037790916180881595,0.08738782033205439,-0.05076635510472827,-0.049596904151172794,0.034111820416021316,-1.4882335356363687,-1.4539506700697389,0.1366893160687475,0.1459599832198922,0.224,0.168,0.17,True,499,0.00011616596020758152,0.0007767919450998306,curve_effect_d02_n300,power,True,37,3674827978,-0.01999999999999985,0,0
300,300,0.06633766915131334,0.05611753051182167,0.0595199724512554,0.04698975714495646,0.010220138639491672,0.012530215306298942,0.02973391192734234,0.34371994725973354,0.42141159686346424,0.731056908447612,0.6734545523786656,0.818,0.738,0.67,True,499,0.00011904200073331594,0.0007110410369932652,curve_effect_d02_n300,power,True,38,3674827978,-0.01999999999999985,0,0
