configuration_id,anchor_configuration_id,configuration_label,n_p,n_q,mi_p,mi_q,mi_difference,minimum_expected_count,method,method_label,replicates,valid_count,valid_rate,reject_count,rejection_rate,wilson_low,wilson_high
CURVE_CURVE_C1_N0_n10_di0p02_scale1,C1_N0_n10,"Balanced, very small sample",10,10,0.09999999999999987,0.11999999999999988,0.02,1.3004315750608673,constrained_lr,Constrained LR,5000,4995,0.999,293,0.05865865865865866,0.05247491369410182,0.06552071862984213
CURVE_CURVE_C1_N0_n10_di0p02_scale1,C1_N0_n10,"Balanced, very small sample",10,10,0.09999999999999987,0.11999999999999988,0.02,1.3004315750608673,empirical_lr,Oracle-calibrated LR,5000,4995,0.999,251,0.05025025025025025,0.04452999762566604,0.056661741097736106
CURVE_CURVE_C1_N0_n10_di0p02_scale1,C1_N0_n10,"Balanced, very small sample",10,10,0.09999999999999987,0.11999999999999988,0.02,1.3004315750608673,expanded_welch,Expanded Welch,5000,4851,0.9702,243,0.05009276437847866,0.044302394548942796,0.05659512455144058
CURVE_CURVE_C1_N0_n10_di0p02_scale1,C1_N0_n10,"Balanced, very small sample",10,10,0.09999999999999987,0.11999999999999988,0.02,1.3004315750608673,normal_wald,Normal Wald,5000,4985,0.997,722,0.1448345035105316,0.13533832195739073,0.1548776471752398
CURVE_CURVE_C1_N0_n10_di0p02_scale1,C1_N0_n10,"Balanced, very small sample",10,10,0.09999999999999987,0.11999999999999988,0.02,1.3004315750608673,simple_welch,Simple Welch,5000,4985,0.997,541,0.10852557673019057,0.10019060241330797,0.11746342964674768
CURVE_CURVE_C1_N0_n10_di0p05_scale1,C1_N0_n10,"Balanced, very small sample",10,10,0.09999999999999987,0.14999999999944302,0.05,1.1661388787059048,bartlett_lr,Oracle Bartlett LR,5000,4997,0.9994,268,0.05363217930758455,0.047721563596825396,0.06022856105039754
CURVE_CURVE_C1_N0_n10_di0p05_scale1,C1_N0_n10,"Balanced, very small sample",10,10,0.09999999999999987,0.14999999999944302,0.05,1.1661388787059048,constrained_lr,Constrained LR,5000,4997,0.9994,348,0.06964178507104263,0.06290979819306448,0.07703494202386128
CURVE_CURVE_C1_N0_n10_di0p05_scale1,C1_N0_n10,"Balanced, very small sample",10,10,0.09999999999999987,0.14999999999944302,0.05,1.1661388787059048,empirical_lr,Oracle-calibrated LR,5000,4997,0.9994,319,0.06383830298178908,0.057389547046864,0.0709571450260445
CURVE_CURVE_C1_N0_n10_di0p05_scale1,C1_N0_n10,"Balanced, very small sample",10,10,0.09999999999999987,0.14999999999944302,0.05,1.1661388787059048,expanded_welch,Expanded Welch,5000,4832,0.9664,251,0.0519453642384106,0.04603653020050545,0.05856604271842819
CURVE_CURVE_C1_N0_n10_di0p05_scale1,C1_N0_n10,"Balanced, very small sample",10,10,0.09999999999999987,0.14999999999944302,0.05,1.1661388787059048,normal_wald,Normal Wald,5000,4986,0.9972,811,0.16265543521861212,0.15267205762224184,0.17315822621305815
