display_id,section,figure_key,row_key,row_label,column_key,column_label,x_kind,x_value,shape,profile,dominant_p,dominant_q,pattern,constructor,baseline_mi,mi_direction,mi_difference,target_mi_p,target_mi_q,n_p,n_q,pair_id,configuration_id
display_00372,main,main_5x5_large,uniform,uniform,1000,nP=nQ=1000,mi_difference,0.0,5x5,uniform,,,first,additive,0.02,q_higher,0.0,0.02,0.02,1000,1000,pair_489238afbcfc259d,config_2c1cfa826b349579
display_00377,main,main_5x5_large,uniform,uniform,1000,nP=nQ=1000,mi_difference,0.02,5x5,uniform,,,first,additive,0.02,q_higher,0.02,0.02,0.04,1000,1000,pair_45f2b342723736ae,config_3c66013c02274dd9
display_00378,main,main_5x5_small,same_skew,same skew,2,nP=nQ=2,mi_difference,0.0,5x5,same_skew,,,first,additive,0.02,q_higher,0.0,0.02,0.02,2,2,pair_0e678b31b33a4770,config_14c8f00471edb1ec
display_00383,main,main_5x5_small,same_skew,same skew,2,nP=nQ=2,mi_difference,0.02,5x5,same_skew,,,first,additive,0.02,q_higher,0.02,0.02,0.04,2,2,pair_7ce1d258fd1cfc5a,config_74c916611cd1cb38
display_00396,main,main_5x5_moderate,same_skew,same skew,20,nP=nQ=20,mi_difference,0.0,5x5,same_skew,,,first,additive,0.02,q_higher,0.0,0.02,0.02,20,20,pair_0e678b31b33a4770,config_4804849e6bc7f601
display_00401,main,main_5x5_moderate,same_skew,same skew,20,nP=nQ=20,mi_difference,0.02,5x5,same_skew,,,first,additive,0.02,q_higher,0.02,0.02,0.04,20,20,pair_7ce1d258fd1cfc5a,config_2c7b0c92fac8b38e
display_00402,main,main_5x5_moderate,same_skew,same skew,50,nP=nQ=50,mi_difference,0.0,5x5,same_skew,,,first,additive,0.02,q_higher,0.0,0.02,0.02,50,50,pair_0e678b31b33a4770,config_617be35d24acd8ce
display_00407,main,main_5x5_moderate,same_skew,same skew,50,nP=nQ=50,mi_difference,0.02,5x5,same_skew,,,first,additive,0.02,q_higher,0.02,0.02,0.04,50,50,pair_7ce1d258fd1cfc5a,config_65c3777d9067f14d
display_00420,main,main_5x5_large,same_skew,same skew,500,nP=nQ=500,mi_difference,0.0,5x5,same_skew,,,first,additive,0.02,q_higher,0.0,0.02,0.02,500,500,pair_0e678b31b33a4770,config_9d0baddf541c6a14
display_00425,main,main_5x5_large,same_skew,same skew,500,nP=nQ=500,mi_difference,0.02,5x5,same_skew,,,first,additive,0.02,q_higher,0.02,0.02,0.04,500,500,pair_7ce1d258fd1cfc5a,config_07d9e54989408104
