absolute_mi_difference,achieved_mi_p,achieved_mi_q,both_reject,columns,configuration_id,constructor,dominant_p,dominant_q,method_a,method_b,n_p,n_q,neither_rejects,nominal_alpha,only_method_a_rejects,only_method_b_rejects,pair_id,paired_95_high,paired_95_low,paired_standard_error,pattern,profile,rejection_rate_difference_a_minus_b,replicates,rows,shape,signed_mi_difference_q_minus_p,simulation_seed,target_mi_p,target_mi_q
1.2462734566131423e-16,1.000000000002521e-05,9.999999999900583e-06,0,2,config_25ecbece765957c1,additive,0.999,0.9995,expanded_welch,normal_wald,1,1,200,0.05,0,0,pair_f939eff0c7dd3f67,0.0,0.0,0.0,first,custom_extreme,0.0,200,2,2x2,-1.2462734566131423e-16,224854955114737858,1e-05,1e-05
0.019999999999999962,9.999999999999766e-05,0.020099999999999958,150,3,config_270a78ecd5873d30,additive,,,expanded_welch,normal_wald,1000,1000,29,0.05,0,21,pair_830adf4af45e859c,-0.06240724812174243,-0.14759275187825757,0.021730995856253862,first,different_skew,-0.105,200,3,3x3,0.019999999999999962,14768163869908623270,0.0001,0.0201
0.020000000000000472,9.999999999950543e-05,0.02009999999999998,16,5,config_2751a0f4628788c5,loglinear,,,expanded_welch,normal_wald,20,20,181,0.05,0,3,pair_d5737633c2c7847b,0.001888585541958216,-0.03188858554195821,0.008616625276509294,first,uniform,-0.015,200,5,5x5,0.020000000000000472,17130371658127246265,0.0001,0.0201
0.01999999999999989,0.019999999999999993,0.03999999999999988,12,5,config_27c1ecae207202e3,additive,,,expanded_welch,normal_wald,50,50,185,0.05,0,3,pair_9444938a7041d7e8,0.001888585541958216,-0.03188858554195821,0.008616625276509294,first,different_skew,-0.015,200,5,5x5,0.01999999999999989,4732353738390555106,0.02,0.04
0.020000000000000344,0.019999999999999817,0.04000000000000016,59,5,config_283629a95760ed95,loglinear,,,expanded_welch,normal_wald,1000,1000,134,0.05,0,7,pair_13ce026f1e6cdf08,-0.009465508596091417,-0.06053449140390859,0.013027801736688055,first,different_skew,-0.035,200,5,5x5,0.020000000000000344,15329574855859165247,0.02,0.04
0.020000000000000073,0.019999999999999907,0.03999999999999998,47,8,config_28d60f957a4b121f,loglinear,,,expanded_welch,normal_wald,1000,1000,149,0.05,0,4,pair_3483599cf91e430f,-0.000548299734571267,-0.039451700265428734,0.009924336870116702,first,different_skew,-0.02,200,8,8x8,0.020000000000000073,11035464059395001023,0.02,0.04
0.0,9.999999999999289e-05,9.999999999999289e-05,3,8,config_29446fdb6da0e63a,additive,,,expanded_welch,normal_wald,50000,50000,197,0.05,0,0,pair_8a97b40b75d5d5c1,0.0,0.0,0.0,first,uniform,0.0,200,8,8x8,0.0,12205017731045428727,0.0001,0.0001
0.019999999999999924,0.00010000000000003344,0.020099999999999958,3,3,config_29d498a386bd6277,additive,,,expanded_welch,normal_wald,20,20,197,0.05,0,0,pair_f19c43ce73f8850a,0.0,0.0,0.0,first,same_skew,0.0,200,3,3x3,0.019999999999999924,17359660720956265472,0.0001,0.0201
0.0,0.00010000000000007877,0.00010000000000007877,3,5,config_2afc7a0b315b0439,additive,,,expanded_welch,normal_wald,1000,1000,194,0.05,0,3,pair_0b60debe118a6b51,0.001888585541958216,-0.03188858554195821,0.008616625276509294,first,same_skew,-0.015,200,5,5x5,0.0,4328274945340849478,0.0001,0.0001
0.02000000000000017,0.01999999999999985,0.04000000000000002,84,2,config_2b62fe971dca8d78,additive,,,expanded_welch,normal_wald,1000,1000,115,0.05,0,1,pair_f92afa0319e6f637,0.0048,-0.0148,0.005,first,uniform,-0.005,200,2,2x2,0.02000000000000017,1484758466886285075,0.02,0.04
