configuration_id,population_id,experiment,shape,rows,columns,skewness,relationship,interaction_pair,n_p,n_q,sample_size_ratio_q_to_p,allocation_ratio,relative_effect,baseline_fraction,shared_reachable_mi,target_mi_p,target_mi_q,achieved_mi_p,achieved_mi_q,absolute_mi_difference,structural_breakdown,replicates,simulation_seed,minimum_true_expected_p,minimum_true_expected_q,true_expected_below_1_p,true_expected_below_1_q,true_expected_below_5_p,true_expected_below_5_q,observed_zero_fraction_p,observed_zero_fraction_q,empty_row_p,empty_row_q,empty_column_p,empty_column_q,method,method_label,nominal_alpha,valid_replicates,valid_rate,common_valid_replicates,common_valid_rate,rejections,common_valid_rejections,unconditional_rejection_rate,conditional_rejection_rate,common_valid_rejection_rate,wilson_95_low,wilson_95_high,monte_carlo_standard_error,absolute_calibration_error,invalid_reason_counts_json,component_degrees_of_freedom_p_median,component_degrees_of_freedom_p_p05,component_degrees_of_freedom_p_p95,component_degrees_of_freedom_p_fraction_below_1,component_degrees_of_freedom_p_fraction_above_1e4,component_degrees_of_freedom_q_median,component_degrees_of_freedom_q_p05,component_degrees_of_freedom_q_p95,component_degrees_of_freedom_q_fraction_below_1,component_degrees_of_freedom_q_fraction_above_1e4,welch_degrees_of_freedom_median,welch_degrees_of_freedom_p05,welch_degrees_of_freedom_p95,welch_degrees_of_freedom_fraction_below_1,welch_degrees_of_freedom_fraction_above_1e4
baseline_sensitivity_3x3_balanced_b0.02_e0.2_np50_nq50,baseline_sensitivity_3x3_balanced_b0.02_e0.2,baseline_sensitivity,3x3,3,3,balanced,equal_mi_different_shape,primary,50,50,1.0,1,0.2,0.02,1.0945886493400376,0.021891772986800753,0.2408095028548083,0.02189177298680018,0.24080950285480845,0.21891772986800828,False,10000,7263696142562744237,3.855102003609016,0.7107027180589829,0.0,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.0054444444444444445,0.11155555555555559,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,0.05,10000,1.0,10000,1.0,6579,6579,0.6579,0.6579,0.6579,0.6485426325933982,0.6671361007211422,0.004744128897911606,,"{""invalid_base"": 0, ""invalid_combined_df"": 0, ""invalid_component_p"": 0, ""invalid_component_q"": 0}",3.5688680093977148,0.6875732531522746,13.845445863759524,0.0955,0.0,22.30494678831989,10.212073342944851,55.95281757276218,0.0,0.0,23.38806739938729,11.89922877805288,46.55650840879879,0.0,0.0
baseline_sensitivity_3x3_balanced_b0.02_e0.2_np50_nq50,baseline_sensitivity_3x3_balanced_b0.02_e0.2,baseline_sensitivity,3x3,3,3,balanced,equal_mi_different_shape,primary,50,50,1.0,1,0.2,0.02,1.0945886493400376,0.021891772986800753,0.2408095028548083,0.02189177298680018,0.24080950285480845,0.21891772986800828,False,10000,7263696142562744237,3.855102003609016,0.7107027180589829,0.0,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.0054444444444444445,0.11155555555555559,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,0.1,10000,1.0,10000,1.0,7662,7662,0.7662,0.7662,0.7662,0.7578032645683189,0.7743922946991327,0.00423246453027075,,"{""invalid_base"": 0, ""invalid_combined_df"": 0, ""invalid_component_p"": 0, ""invalid_component_q"": 0}",3.5688680093977148,0.6875732531522746,13.845445863759524,0.0955,0.0,22.30494678831989,10.212073342944851,55.95281757276218,0.0,0.0,23.38806739938729,11.89922877805288,46.55650840879879,0.0,0.0
baseline_sensitivity_3x3_balanced_b0.02_e0.2_np250_nq250,baseline_sensitivity_3x3_balanced_b0.02_e0.2,baseline_sensitivity,3x3,3,3,balanced,equal_mi_different_shape,primary,250,250,1.0,1,0.2,0.02,1.0945886493400376,0.021891772986800753,0.2408095028548083,0.02189177298680018,0.24080950285480845,0.21891772986800828,False,10000,9910241078688345278,19.27551001804508,3.5535135902949144,0.0,0.0,0.0,0.2222222222222222,0.0,0.006222222222222222,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,0.01,10000,1.0,10000,1.0,9988,9988,0.9988,0.9988,0.9988,0.997903527544183,0.9993133956812301,0.0003462022530255947,,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
baseline_sensitivity_3x3_balanced_b0.02_e0.2_np250_nq250,baseline_sensitivity_3x3_balanced_b0.02_e0.2,baseline_sensitivity,3x3,3,3,balanced,equal_mi_different_shape,primary,250,250,1.0,1,0.2,0.02,1.0945886493400376,0.021891772986800753,0.2408095028548083,0.02189177298680018,0.24080950285480845,0.21891772986800828,False,10000,9910241078688345278,19.27551001804508,3.5535135902949144,0.0,0.0,0.0,0.2222222222222222,0.0,0.006222222222222222,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,0.05,10000,1.0,10000,1.0,9999,9999,0.9999,0.9999,0.9999,0.9994337311025987,0.9999823473263989,9.999499987498824e-05,,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
baseline_sensitivity_3x3_balanced_b0.02_e0.2_np250_nq250,baseline_sensitivity_3x3_balanced_b0.02_e0.2,baseline_sensitivity,3x3,3,3,balanced,equal_mi_different_shape,primary,250,250,1.0,1,0.2,0.02,1.0945886493400376,0.021891772986800753,0.2408095028548083,0.02189177298680018,0.24080950285480845,0.21891772986800828,False,10000,9910241078688345278,19.27551001804508,3.5535135902949144,0.0,0.0,0.0,0.2222222222222222,0.0,0.006222222222222222,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,0.1,10000,1.0,10000,1.0,10000,10000,1.0,1.0,1.0,0.9996160016293234,1.0,0.0,,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
baseline_sensitivity_3x3_balanced_b0.02_e0.2_np250_nq250,baseline_sensitivity_3x3_balanced_b0.02_e0.2,baseline_sensitivity,3x3,3,3,balanced,equal_mi_different_shape,primary,250,250,1.0,1,0.2,0.02,1.0945886493400376,0.021891772986800753,0.2408095028548083,0.02189177298680018,0.24080950285480845,0.21891772986800828,False,10000,9910241078688345278,19.27551001804508,3.5535135902949144,0.0,0.0,0.0,0.2222222222222222,0.0,0.006222222222222222,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,0.01,10000,1.0,10000,1.0,9988,9988,0.9988,0.9988,0.9988,0.997903527544183,0.9993133956812301,0.0003462022530255947,,"{""invalid_base"": 0, ""invalid_df"": 0}",,,,,,,,,,,,,,,
baseline_sensitivity_3x3_balanced_b0.02_e0.2_np250_nq250,baseline_sensitivity_3x3_balanced_b0.02_e0.2,baseline_sensitivity,3x3,3,3,balanced,equal_mi_different_shape,primary,250,250,1.0,1,0.2,0.02,1.0945886493400376,0.021891772986800753,0.2408095028548083,0.02189177298680018,0.24080950285480845,0.21891772986800828,False,10000,9910241078688345278,19.27551001804508,3.5535135902949144,0.0,0.0,0.0,0.2222222222222222,0.0,0.006222222222222222,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,0.05,10000,1.0,10000,1.0,9999,9999,0.9999,0.9999,0.9999,0.9994337311025987,0.9999823473263989,9.999499987498824e-05,,"{""invalid_base"": 0, ""invalid_df"": 0}",,,,,,,,,,,,,,,
baseline_sensitivity_3x3_balanced_b0.02_e0.2_np250_nq250,baseline_sensitivity_3x3_balanced_b0.02_e0.2,baseline_sensitivity,3x3,3,3,balanced,equal_mi_different_shape,primary,250,250,1.0,1,0.2,0.02,1.0945886493400376,0.021891772986800753,0.2408095028548083,0.02189177298680018,0.24080950285480845,0.21891772986800828,False,10000,9910241078688345278,19.27551001804508,3.5535135902949144,0.0,0.0,0.0,0.2222222222222222,0.0,0.006222222222222222,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,0.1,10000,1.0,10000,1.0,10000,10000,1.0,1.0,1.0,0.9996160016293234,1.0,0.0,,"{""invalid_base"": 0, ""invalid_df"": 0}",,,,,,,,,,,,,,,
baseline_sensitivity_3x3_balanced_b0.02_e0.2_np250_nq250,baseline_sensitivity_3x3_balanced_b0.02_e0.2,baseline_sensitivity,3x3,3,3,balanced,equal_mi_different_shape,primary,250,250,1.0,1,0.2,0.02,1.0945886493400376,0.021891772986800753,0.2408095028548083,0.02189177298680018,0.24080950285480845,0.21891772986800828,False,10000,9910241078688345278,19.27551001804508,3.5535135902949144,0.0,0.0,0.0,0.2222222222222222,0.0,0.006222222222222222,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,0.01,10000,1.0,10000,1.0,9986,9986,0.9986,0.9986,0.9986,0.9976512388536363,0.999165837971125,0.0003739037309254826,,"{""invalid_base"": 0, ""invalid_combined_df"": 0, ""invalid_component_p"": 0, ""invalid_component_q"": 0}",7.774187615255881,2.607653594787469,18.14734445288508,0.0038,0.0,126.54207925384408,89.00420006789989,173.4792694167536,0.0,0.0,119.50144669481125,87.9270892738845,153.2148791306889,0.0,0.0
baseline_sensitivity_3x3_balanced_b0.02_e0.2_np250_nq250,baseline_sensitivity_3x3_balanced_b0.02_e0.2,baseline_sensitivity,3x3,3,3,balanced,equal_mi_different_shape,primary,250,250,1.0,1,0.2,0.02,1.0945886493400376,0.021891772986800753,0.2408095028548083,0.02189177298680018,0.24080950285480845,0.21891772986800828,False,10000,9910241078688345278,19.27551001804508,3.5535135902949144,0.0,0.0,0.0,0.2222222222222222,0.0,0.006222222222222222,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,0.05,10000,1.0,10000,1.0,9999,9999,0.9999,0.9999,0.9999,0.9994337311025987,0.9999823473263989,9.999499987498824e-05,,"{""invalid_base"": 0, ""invalid_combined_df"": 0, ""invalid_component_p"": 0, ""invalid_component_q"": 0}",7.774187615255881,2.607653594787469,18.14734445288508,0.0038,0.0,126.54207925384408,89.00420006789989,173.4792694167536,0.0,0.0,119.50144669481125,87.9270892738845,153.2148791306889,0.0,0.0
baseline_sensitivity_3x3_balanced_b0.02_e0.2_np250_nq250,baseline_sensitivity_3x3_balanced_b0.02_e0.2,baseline_sensitivity,3x3,3,3,balanced,equal_mi_different_shape,primary,250,250,1.0,1,0.2,0.02,1.0945886493400376,0.021891772986800753,0.2408095028548083,0.02189177298680018,0.24080950285480845,0.21891772986800828,False,10000,9910241078688345278,19.27551001804508,3.5535135902949144,0.0,0.0,0.0,0.2222222222222222,0.0,0.006222222222222222,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,0.1,10000,1.0,10000,1.0,10000,10000,1.0,1.0,1.0,0.9996160016293234,1.0,0.0,,"{""invalid_base"": 0, ""invalid_combined_df"": 0, ""invalid_component_p"": 0, ""invalid_component_q"": 0}",7.774187615255881,2.607653594787469,18.14734445288508,0.0038,0.0,126.54207925384408,89.00420006789989,173.4792694167536,0.0,0.0,119.50144669481125,87.9270892738845,153.2148791306889,0.0,0.0
baseline_sensitivity_3x3_balanced_b0.02_e0.2_np1000_nq1000,baseline_sensitivity_3x3_balanced_b0.02_e0.2,baseline_sensitivity,3x3,3,3,balanced,equal_mi_different_shape,primary,1000,1000,1.0,1,0.2,0.02,1.0945886493400376,0.021891772986800753,0.2408095028548083,0.02189177298680018,0.24080950285480845,0.21891772986800828,False,10000,4497320930471769150,77.10204007218032,14.214054361179658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,0.01,10000,1.0,10000,1.0,10000,10000,1.0,1.0,1.0,0.9996160016293234,1.0,0.0,,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
baseline_sensitivity_3x3_balanced_b0.02_e0.2_np1000_nq1000,baseline_sensitivity_3x3_balanced_b0.02_e0.2,baseline_sensitivity,3x3,3,3,balanced,equal_mi_different_shape,primary,1000,1000,1.0,1,0.2,0.02,1.0945886493400376,0.021891772986800753,0.2408095028548083,0.02189177298680018,0.24080950285480845,0.21891772986800828,False,10000,4497320930471769150,77.10204007218032,14.214054361179658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,0.05,10000,1.0,10000,1.0,10000,10000,1.0,1.0,1.0,0.9996160016293234,1.0,0.0,,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
baseline_sensitivity_3x3_balanced_b0.02_e0.2_np1000_nq1000,baseline_sensitivity_3x3_balanced_b0.02_e0.2,baseline_sensitivity,3x3,3,3,balanced,equal_mi_different_shape,primary,1000,1000,1.0,1,0.2,0.02,1.0945886493400376,0.021891772986800753,0.2408095028548083,0.02189177298680018,0.24080950285480845,0.21891772986800828,False,10000,4497320930471769150,77.10204007218032,14.214054361179658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,0.1,10000,1.0,10000,1.0,10000,10000,1.0,1.0,1.0,0.9996160016293234,1.0,0.0,,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
baseline_sensitivity_3x3_balanced_b0.02_e0.2_np1000_nq1000,baseline_sensitivity_3x3_balanced_b0.02_e0.2,baseline_sensitivity,3x3,3,3,balanced,equal_mi_different_shape,primary,1000,1000,1.0,1,0.2,0.02,1.0945886493400376,0.021891772986800753,0.2408095028548083,0.02189177298680018,0.24080950285480845,0.21891772986800828,False,10000,4497320930471769150,77.10204007218032,14.214054361179658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,0.01,10000,1.0,10000,1.0,10000,10000,1.0,1.0,1.0,0.9996160016293234,1.0,0.0,,"{""invalid_base"": 0, ""invalid_df"": 0}",,,,,,,,,,,,,,,
baseline_sensitivity_3x3_balanced_b0.02_e0.2_np1000_nq1000,baseline_sensitivity_3x3_balanced_b0.02_e0.2,baseline_sensitivity,3x3,3,3,balanced,equal_mi_different_shape,primary,1000,1000,1.0,1,0.2,0.02,1.0945886493400376,0.021891772986800753,0.2408095028548083,0.02189177298680018,0.24080950285480845,0.21891772986800828,False,10000,4497320930471769150,77.10204007218032,14.214054361179658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,0.05,10000,1.0,10000,1.0,10000,10000,1.0,1.0,1.0,0.9996160016293234,1.0,0.0,,"{""invalid_base"": 0, ""invalid_df"": 0}",,,,,,,,,,,,,,,
baseline_sensitivity_3x3_balanced_b0.02_e0.2_np1000_nq1000,baseline_sensitivity_3x3_balanced_b0.02_e0.2,baseline_sensitivity,3x3,3,3,balanced,equal_mi_different_shape,primary,1000,1000,1.0,1,0.2,0.02,1.0945886493400376,0.021891772986800753,0.2408095028548083,0.02189177298680018,0.24080950285480845,0.21891772986800828,False,10000,4497320930471769150,77.10204007218032,14.214054361179658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,0.1,10000,1.0,10000,1.0,10000,10000,1.0,1.0,1.0,0.9996160016293234,1.0,0.0,,"{""invalid_base"": 0, ""invalid_df"": 0}",,,,,,,,,,,,,,,
baseline_sensitivity_3x3_balanced_b0.02_e0.2_np1000_nq1000,baseline_sensitivity_3x3_balanced_b0.02_e0.2,baseline_sensitivity,3x3,3,3,balanced,equal_mi_different_shape,primary,1000,1000,1.0,1,0.2,0.02,1.0945886493400376,0.021891772986800753,0.2408095028548083,0.02189177298680018,0.24080950285480845,0.21891772986800828,False,10000,4497320930471769150,77.10204007218032,14.214054361179658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,0.01,10000,1.0,10000,1.0,10000,10000,1.0,1.0,1.0,0.9996160016293234,1.0,0.0,,"{""invalid_base"": 0, ""invalid_combined_df"": 0, ""invalid_component_p"": 0, ""invalid_component_q"": 0}",25.60981094400249,14.590054396439264,41.73279799816038,0.0,0.0,542.9572508987062,466.72761965843307,621.2586857196295,0.0,0.0,498.97378477319904,440.48602967284916,553.3752115501119,0.0,0.0
baseline_sensitivity_3x3_balanced_b0.02_e0.2_np1000_nq1000,baseline_sensitivity_3x3_balanced_b0.02_e0.2,baseline_sensitivity,3x3,3,3,balanced,equal_mi_different_shape,primary,1000,1000,1.0,1,0.2,0.02,1.0945886493400376,0.021891772986800753,0.2408095028548083,0.02189177298680018,0.24080950285480845,0.21891772986800828,False,10000,4497320930471769150,77.10204007218032,14.214054361179658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,0.05,10000,1.0,10000,1.0,10000,10000,1.0,1.0,1.0,0.9996160016293234,1.0,0.0,,"{""invalid_base"": 0, ""invalid_combined_df"": 0, ""invalid_component_p"": 0, ""invalid_component_q"": 0}",25.60981094400249,14.590054396439264,41.73279799816038,0.0,0.0,542.9572508987062,466.72761965843307,621.2586857196295,0.0,0.0,498.97378477319904,440.48602967284916,553.3752115501119,0.0,0.0
baseline_sensitivity_3x3_balanced_b0.02_e0.2_np1000_nq1000,baseline_sensitivity_3x3_balanced_b0.02_e0.2,baseline_sensitivity,3x3,3,3,balanced,equal_mi_different_shape,primary,1000,1000,1.0,1,0.2,0.02,1.0945886493400376,0.021891772986800753,0.2408095028548083,0.02189177298680018,0.24080950285480845,0.21891772986800828,False,10000,4497320930471769150,77.10204007218032,14.214054361179658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,0.1,10000,1.0,10000,1.0,10000,10000,1.0,1.0,1.0,0.9996160016293234,1.0,0.0,,"{""invalid_base"": 0, ""invalid_combined_df"": 0, ""invalid_component_p"": 0, ""invalid_component_q"": 0}",25.60981094400249,14.590054396439264,41.73279799816038,0.0,0.0,542.9572508987062,466.72761965843307,621.2586857196295,0.0,0.0,498.97378477319904,440.48602967284916,553.3752115501119,0.0,0.0
baseline_sensitivity_3x3_balanced_b0.2_e0_np50_nq50,baseline_sensitivity_3x3_balanced_b0.2_e0,baseline_sensitivity,3x3,3,3,balanced,equal_mi_different_shape,primary,50,50,1.0,1,0.0,0.2,1.0945886493400376,0.21891772986800753,0.21891772986800753,0.2189177298680084,0.21891772986800803,3.608224830031759e-16,False,10000,7560003492795323077,0.8576222484771306,0.857622248477132,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.0965888888888889,0.09714444444444446,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,0.01,10000,1.0,10000,1.0,302,302,0.0302,0.0302,0.0302,0.027021969174996986,0.03373883569409074,0.0017113725485702988,0.020200000000000003,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
baseline_sensitivity_3x3_balanced_b0.2_e0_np50_nq50,baseline_sensitivity_3x3_balanced_b0.2_e0,baseline_sensitivity,3x3,3,3,balanced,equal_mi_different_shape,primary,50,50,1.0,1,0.0,0.2,1.0945886493400376,0.21891772986800753,0.21891772986800753,0.2189177298680084,0.21891772986800803,3.608224830031759e-16,False,10000,7560003492795323077,0.8576222484771306,0.857622248477132,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.0965888888888889,0.09714444444444446,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,0.05,10000,1.0,10000,1.0,922,922,0.0922,0.0922,0.0922,0.08668518704574357,0.09802800202538026,0.0028930807109377368,0.0422,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
baseline_sensitivity_3x3_balanced_b0.2_e0_np50_nq50,baseline_sensitivity_3x3_balanced_b0.2_e0,baseline_sensitivity,3x3,3,3,balanced,equal_mi_different_shape,primary,50,50,1.0,1,0.0,0.2,1.0945886493400376,0.21891772986800753,0.21891772986800753,0.2189177298680084,0.21891772986800803,3.608224830031759e-16,False,10000,7560003492795323077,0.8576222484771306,0.857622248477132,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.0965888888888889,0.09714444444444446,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,0.1,10000,1.0,10000,1.0,1526,1526,0.1526,0.1526,0.1526,0.1456854318723793,0.15978137019556682,0.0035960150166538516,0.05260000000000001,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
baseline_sensitivity_3x3_balanced_b0.2_e0_np50_nq50,baseline_sensitivity_3x3_balanced_b0.2_e0,baseline_sensitivity,3x3,3,3,balanced,equal_mi_different_shape,primary,50,50,1.0,1,0.0,0.2,1.0945886493400376,0.21891772986800753,0.21891772986800753,0.2189177298680084,0.21891772986800803,3.608224830031759e-16,False,10000,7560003492795323077,0.8576222484771306,0.857622248477132,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.0965888888888889,0.09714444444444446,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,0.01,10000,1.0,10000,1.0,278,278,0.0278,0.0278,0.0278,0.024754675024605585,0.031207973036661382,0.0016439939172636863,0.017799999999999996,"{""invalid_base"": 0, ""invalid_df"": 0}",,,,,,,,,,,,,,,
baseline_sensitivity_3x3_balanced_b0.2_e0_np50_nq50,baseline_sensitivity_3x3_balanced_b0.2_e0,baseline_sensitivity,3x3,3,3,balanced,equal_mi_different_shape,primary,50,50,1.0,1,0.0,0.2,1.0945886493400376,0.21891772986800753,0.21891772986800753,0.2189177298680084,0.21891772986800803,3.608224830031759e-16,False,10000,7560003492795323077,0.8576222484771306,0.857622248477132,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.0965888888888889,0.09714444444444446,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,0.05,10000,1.0,10000,1.0,893,893,0.0893,0.0893,0.0893,0.08386720411161148,0.09504821215006228,0.002851762788171555,0.0393,"{""invalid_base"": 0, ""invalid_df"": 0}",,,,,,,,,,,,,,,
baseline_sensitivity_3x3_balanced_b0.2_e0_np50_nq50,baseline_sensitivity_3x3_balanced_b0.2_e0,baseline_sensitivity,3x3,3,3,balanced,equal_mi_different_shape,primary,50,50,1.0,1,0.0,0.2,1.0945886493400376,0.21891772986800753,0.21891772986800753,0.2189177298680084,0.21891772986800803,3.608224830031759e-16,False,10000,7560003492795323077,0.8576222484771306,0.857622248477132,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.0965888888888889,0.09714444444444446,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,0.1,10000,1.0,10000,1.0,1496,1496,0.1496,0.1496,0.1496,0.1427438223236886,0.15672528373448158,0.00356678903216885,0.049600000000000005,"{""invalid_base"": 0, ""invalid_df"": 0}",,,,,,,,,,,,,,,
baseline_sensitivity_3x3_balanced_b0.2_e0_np50_nq50,baseline_sensitivity_3x3_balanced_b0.2_e0,baseline_sensitivity,3x3,3,3,balanced,equal_mi_different_shape,primary,50,50,1.0,1,0.0,0.2,1.0945886493400376,0.21891772986800753,0.21891772986800753,0.2189177298680084,0.21891772986800803,3.608224830031759e-16,False,10000,7560003492795323077,0.8576222484771306,0.857622248477132,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.0965888888888889,0.09714444444444446,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,0.01,10000,1.0,10000,1.0,226,226,0.0226,0.0226,0.0226,0.019865129825443677,0.025701511818878333,0.0014862449327079303,0.012599999999999998,"{""invalid_base"": 0, ""invalid_combined_df"": 0, ""invalid_component_p"": 0, ""invalid_component_q"": 0}",21.326067133172444,9.460742393852696,55.161698618113164,0.0,0.0,21.259257564152634,9.238850713088093,54.46550866678783,0.0,0.0,42.03832907903275,22.779079977846457,79.65187648754814,0.0,0.0
baseline_sensitivity_3x3_balanced_b0.2_e0_np50_nq50,baseline_sensitivity_3x3_balanced_b0.2_e0,baseline_sensitivity,3x3,3,3,balanced,equal_mi_different_shape,primary,50,50,1.0,1,0.0,0.2,1.0945886493400376,0.21891772986800753,0.21891772986800753,0.2189177298680084,0.21891772986800803,3.608224830031759e-16,False,10000,7560003492795323077,0.8576222484771306,0.857622248477132,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.0965888888888889,0.09714444444444446,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,0.05,10000,1.0,10000,1.0,812,812,0.0812,0.0812,0.0812,0.07600594596290927,0.08671569107236943,0.002731420143441869,0.03119999999999999,"{""invalid_base"": 0, ""invalid_combined_df"": 0, ""invalid_component_p"": 0, ""invalid_component_q"": 0}",21.326067133172444,9.460742393852696,55.161698618113164,0.0,0.0,21.259257564152634,9.238850713088093,54.46550866678783,0.0,0.0,42.03832907903275,22.779079977846457,79.65187648754814,0.0,0.0
baseline_sensitivity_3x3_balanced_b0.2_e0_np50_nq50,baseline_sensitivity_3x3_balanced_b0.2_e0,baseline_sensitivity,3x3,3,3,balanced,equal_mi_different_shape,primary,50,50,1.0,1,0.0,0.2,1.0945886493400376,0.21891772986800753,0.21891772986800753,0.2189177298680084,0.21891772986800803,3.608224830031759e-16,False,10000,7560003492795323077,0.8576222484771306,0.857622248477132,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.0965888888888889,0.09714444444444446,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,0.1,10000,1.0,10000,1.0,1425,1425,0.1425,0.1425,0.1425,0.1357859257888288,0.1494886330462049,0.0034956222622016813,0.04249999999999998,"{""invalid_base"": 0, ""invalid_combined_df"": 0, ""invalid_component_p"": 0, ""invalid_component_q"": 0}",21.326067133172444,9.460742393852696,55.161698618113164,0.0,0.0,21.259257564152634,9.238850713088093,54.46550866678783,0.0,0.0,42.03832907903275,22.779079977846457,79.65187648754814,0.0,0.0
baseline_sensitivity_3x3_balanced_b0.2_e0_np250_nq250,baseline_sensitivity_3x3_balanced_b0.2_e0,baseline_sensitivity,3x3,3,3,balanced,equal_mi_different_shape,primary,250,250,1.0,1,0.0,0.2,1.0945886493400376,0.21891772986800753,0.21891772986800753,0.2189177298680084,0.21891772986800803,3.608224830031759e-16,False,10000,6660743000932762744,4.288111242385653,4.28811124238566,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0031,0.002911111111111111,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,0.01,10000,1.0,10000,1.0,140,140,0.014,0.014,0.014,0.011876744048833453,0.016496502367464198,0.0011749042514179614,0.004,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
baseline_sensitivity_3x3_balanced_b0.2_e0_np250_nq250,baseline_sensitivity_3x3_balanced_b0.2_e0,baseline_sensitivity,3x3,3,3,balanced,equal_mi_different_shape,primary,250,250,1.0,1,0.0,0.2,1.0945886493400376,0.21891772986800753,0.21891772986800753,0.2189177298680084,0.21891772986800803,3.608224830031759e-16,False,10000,6660743000932762744,4.288111242385653,4.28811124238566,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0031,0.002911111111111111,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,0.05,10000,1.0,10000,1.0,586,586,0.0586,0.0586,0.0586,0.054163804894883746,0.06337518886674953,0.0023487451969083405,0.008599999999999997,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
baseline_sensitivity_3x3_balanced_b0.2_e0_np250_nq250,baseline_sensitivity_3x3_balanced_b0.2_e0,baseline_sensitivity,3x3,3,3,balanced,equal_mi_different_shape,primary,250,250,1.0,1,0.0,0.2,1.0945886493400376,0.21891772986800753,0.21891772986800753,0.2189177298680084,0.21891772986800803,3.608224830031759e-16,False,10000,6660743000932762744,4.288111242385653,4.28811124238566,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0031,0.002911111111111111,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,0.1,10000,1.0,10000,1.0,1134,1134,0.1134,0.1134,0.1134,0.10733319804978393,0.11976370949042321,0.0031708112526607447,0.013399999999999995,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
