n_p,n_q,mi_p_plugin,mi_q_plugin,mi_p_jackknife,mi_q_jackknife,delta_plugin,delta_jackknife,standard_error,z_plugin,z_jackknife,wald_plugin_p,wald_jackknife_p,naive_perm_plugin_p,student_perm_plugin_p,student_perm_jackknife_p,valid_studentization,permutations,deterministic_seconds,permutation_seconds,scenario_id,family,regular,replicate,scenario_seed,true_delta,zero_cells_p,zero_cells_q
100,100,0.10947440648690043,0.09136637883935106,0.10423340558682526,0.08614312772530752,0.018108027647549374,0.018090277861517734,0.059959007738514265,0.30200679314974394,0.3017107611321854,0.762646884425332,0.7628725641618679,0.8,0.81,0.81,True,99,0.0001115420600399375,0.00017670798115432262,strong_2x2_bal_100,strong_null,True,11,1062694068,0.0,0,0
100,100,0.014293192798176868,0.03159772359861934,0.009123503718413417,0.026417062510020628,-0.017304530800442475,-0.01729355879160721,0.029932682729645523,-0.5781149306508352,-0.5777483745043527,0.5631865273868086,0.5634340143365002,0.52,0.49,0.49,True,99,0.00010737497359514236,0.0001819579629227519,strong_2x2_bal_100,strong_null,True,12,1062694068,0.0,0,0
100,100,0.06338499938439779,0.03575917450220467,0.058166565726011754,0.030577628704449467,0.027625824882193117,0.027588937021562288,0.043162539647143464,0.6400416914304861,0.6391870646885847,0.5221454951257642,0.5227012460231097,0.55,0.55,0.55,True,99,0.00011695805005729198,0.00018108298536390066,strong_2x2_bal_100,strong_null,True,13,1062694068,0.0,0,0
100,100,0.06607918563312642,0.04564337490516657,0.060881532323605825,0.04045645449031099,0.020435810727959858,0.020425077833294836,0.04586337634868059,0.44558016340957335,0.4453461445579427,0.655900542102687,0.6560696254223832,0.74,0.74,0.74,True,99,0.00010954099707305431,0.00017470796592533588,strong_2x2_bal_100,strong_null,True,14,1062694068,0.0,0,0
100,100,0.07389796985559116,0.05294730802400738,0.06866507781005282,0.04775382201984257,0.020950661831583783,0.020911255790210248,0.048446999776897,0.43244497962853334,0.4316315950731428,0.6654180328755815,0.6660091913275097,0.71,0.71,0.71,True,99,0.00010799989104270935,0.00019733398221433163,strong_2x2_bal_100,strong_null,True,15,1062694068,0.0,0,0
100,100,0.022752356818760422,0.04079482990536709,0.017575674084071125,0.03561094977699497,-0.01804247308660667,-0.018035275692923847,0.034980476456172874,-0.5157869450180912,-0.5155811904254731,0.6060032215325862,0.6061469502732735,0.62,0.63,0.63,True,99,0.00017337501049041748,0.00023450003936886787,strong_2x2_bal_100,strong_null,True,16,1062694068,0.0,0,0
100,100,0.06364066524245504,0.0612945670592,0.05844311293088822,0.056080469710650505,0.002346098183255041,0.0023626432202377146,0.0484600785788743,0.04841300823391152,0.04875442404395287,0.9613870923904398,0.9611150032941643,0.94,0.94,0.94,True,99,0.0001289580250158906,0.00018595799338072538,strong_2x2_bal_100,strong_null,True,17,1062694068,0.0,0,0
100,100,0.0666918388648412,0.0196371066289196,0.06148491055066074,0.014469996022114628,0.047054732235921604,0.047014914528546115,0.040483392150302895,1.1623218741458536,1.1613383175499128,0.2451047445909722,0.24550434267708776,0.24,0.24,0.24,True,99,0.00011620798613876104,0.00018112501129508018,strong_2x2_bal_100,strong_null,True,18,1062694068,0.0,0,0
100,100,0.01610492819232101,0.039733217591059744,0.010939889439384842,0.034548711132217136,-0.023628289398738733,-0.023608821692832294,0.032852753651154004,-0.7192179276548635,-0.7186253530989174,0.47200665502045624,0.4723717878396885,0.5,0.5,0.5,True,99,0.00011237501166760921,0.00017916597425937653,strong_2x2_bal_100,strong_null,True,19,1062694068,0.0,0,0
100,100,0.05113387979598527,0.08324216141137719,0.04593024971897819,0.07802926120876919,-0.03210828161539192,-0.032099011489790996,0.04981432665783798,-0.644559181456684,-0.6443730878923848,0.5192128940799623,0.519333531549442,0.61,0.61,0.61,True,99,0.00011062505654990673,0.00017887505237013102,strong_2x2_bal_100,strong_null,True,20,1062694068,0.0,0,0
100,100,0.005561394069482195,0.013047219310541203,0.00040104202216184603,0.007881696674047589,-0.007485825241059008,-0.007480654651885743,0.01918194112062109,-0.39025379099988733,-0.3899842359459566,0.6963488890999738,0.6965482037782551,0.75,0.75,0.75,True,99,0.00010941701475530863,0.0001775000710040331,strong_2x2_bal_100,strong_null,True,21,1062694068,0.0,0,0
100,100,0.07641410207921906,0.024947627515162663,0.07119940405817715,0.01977607778650281,0.0514664745640564,0.05142332627167434,0.043460682619888696,1.1842076898374359,1.1832148777189648,0.2363308588570172,0.23672399811783718,0.26,0.29,0.29,True,99,0.00010837498120963573,0.00017862499225884676,strong_2x2_bal_100,strong_null,True,22,1062694068,0.0,0,0
100,100,0.13907881423267188,0.02463582455861879,0.1338155140535946,0.01946618225500174,0.11444298967405309,0.11434933179859286,0.05356082812918876,2.1366919383325533,2.134943311981327,0.03262305613994187,0.032765640874818536,0.05,0.05,0.05,True,99,0.00010775006376206875,0.00018154201097786427,strong_2x2_bal_100,strong_null,True,23,1062694068,0.0,0,0
100,100,0.07641410207921906,0.053617541530366686,0.07119940405817715,0.04841844675831908,0.022796560548852374,0.022780957299858073,0.049128262677471043,0.4640213047734393,0.46370370247806125,0.6426324817879534,0.6428600441658874,0.67,0.67,0.67,True,99,0.00011837494093924761,0.00017925002612173557,strong_2x2_bal_100,strong_null,True,24,1062694068,0.0,0,0
100,100,0.016457837087537786,0.10195808059610478,0.011291318388501281,0.09672261038325303,-0.085500243508567,-0.08543129199475175,0.04628362272522524,-1.8473109595625525,-1.8458211990434894,0.06470208547424465,0.06491817145513248,0.09,0.09,0.09,True,99,0.00011116708628833294,0.00017541693523526192,strong_2x2_bal_100,strong_null,True,25,1062694068,0.0,0,0
100,100,0.06795564700210799,0.03229902154688313,0.06275118149572734,0.02711456863391959,0.035656625455224855,0.03563661286180775,0.04354096911411059,0.8189212638280344,0.8184616370943102,0.412831337177724,0.41309363891512785,0.43,0.44,0.44,True,99,0.00010862504132091999,0.00017699995078146458,strong_2x2_bal_100,strong_null,True,26,1062694068,0.0,0,0
100,100,0.025838814851456893,0.01858726842456848,0.02066203041383119,0.01341888991015594,0.007251546426888411,0.007243140503675249,0.0295076698887525,0.24575123871954724,0.24546636623572005,0.805874805435352,0.8060953475024603,0.87,0.86,0.86,True,99,0.00010712502989917994,0.00017716700676828623,strong_2x2_bal_100,strong_null,True,27,1062694068,0.0,0,0
100,100,0.0990946015821601,0.05172414008263515,0.09387147319645806,0.04653727643929528,0.04737046149952495,0.04733419675716277,0.05257238376660346,0.9010521894884472,0.9003623835530121,0.3675605716324809,0.3679274323063194,0.37,0.37,0.37,True,99,0.00010887498501688242,0.0001768340589478612,strong_2x2_bal_100,strong_null,True,28,1062694068,0.0,0,0
100,100,0.04062065055171904,0.06900280856466945,0.03543525292899119,0.06379136749795578,-0.02838215801295041,-0.028356114568964585,0.04538871572551061,-0.6253130884908094,-0.6247393017341335,0.5317655913595388,0.5321421740264447,0.6,0.6,0.6,True,99,0.00010675005614757538,0.00017508398741483688,strong_2x2_bal_100,strong_null,True,29,1062694068,0.0,0,0
100,100,0.019470515769462238,0.058201658255899846,0.014301663158107658,0.05300455198495513,-0.03873114248643761,-0.03870288882684747,0.038440772876301245,-1.0075536881391731,-1.0068186961638281,0.313668771363247,0.31402190841003097,0.37,0.37,0.37,True,99,0.00010791595559567213,0.00017904199194163084,strong_2x2_bal_100,strong_null,True,30,1062694068,0.0,0,0
100,100,0.04782039371995339,0.05039331667425162,0.042630018693500915,0.04519618530710545,-0.002572922954298229,-0.002566166613604537,0.04327555109543737,-0.059454423783629126,-0.05929830004810945,0.9525901657745319,0.9527145150992108,0.96,0.96,0.96,True,99,0.00010966602712869644,0.00017754198051989079,strong_2x2_bal_100,strong_null,True,31,1062694068,0.0,0,0
100,100,0.10294673725730474,0.08255001320795574,0.09771141653685333,0.07734033821611774,0.020396724049349002,0.02037107832073559,0.05782124932776512,0.35275481395651415,0.35231127928869616,0.7242722619467444,0.7246048301072503,0.7,0.7,0.7,True,99,0.00011029106099158525,0.0001759999431669712,strong_2x2_bal_100,strong_null,True,32,1062694068,0.0,0,0
100,100,0.09435319729244684,0.0030197164688718914,0.08912246089957421,-0.002143462434943899,0.09133348082357495,0.0912659233345181,0.04188339800152844,2.1806607195586647,2.1790477298710953,0.02920852043122621,0.029328122664995813,0.01,0.01,0.01,True,99,0.00010954192839562893,0.00017512496560811996,strong_2x2_bal_100,strong_null,True,33,1062694068,0.0,0,0
100,100,0.10146037741315572,0.05879172279147726,0.09623209796019694,0.053599990936902486,0.04266865462167846,0.04263210702329445,0.054036747117508346,0.7896229306492335,0.7889465835274401,0.4297480124752543,0.43014322745300027,0.36,0.36,0.36,True,99,0.0001087080454453826,0.0001752499956637621,strong_2x2_bal_100,strong_null,True,34,1062694068,0.0,0,0
100,100,0.03042494330851009,0.0068889107533383065,0.02522628605305499,0.0017293234254225354,0.023536032555171782,0.023496962627632456,0.026841611326354545,0.8768487207793979,0.8753931476744792,0.3805688119748989,0.3813600269203564,0.37,0.38,0.38,True,99,0.00010808301158249378,0.00017449993174523115,strong_2x2_bal_100,strong_null,True,35,1062694068,0.0,0,0
100,100,0.048914330992151256,0.057205186670445496,0.04371303834243179,0.05200228258068762,-0.00829085567829424,-0.008289244238255833,0.044840741256339876,-0.18489559819937243,-0.18485966123684108,0.8533109235949871,0.8533391112788787,0.82,0.82,0.83,True,99,0.00012274994514882565,0.00019299995619803667,strong_2x2_bal_100,strong_null,True,36,1062694068,0.0,0,0
100,100,0.06311256316112324,0.044220205393429524,0.05790627345332666,0.03903546391879331,0.018892357767693713,0.01887080953453335,0.04506349381378459,0.4192386379485445,0.41876046301498504,0.6750417368554211,0.6753912023969462,0.81,0.8,0.8,True,99,0.00010674993973225355,0.00017691694665700197,strong_2x2_bal_100,strong_null,True,37,1062694068,0.0,0,0
