configuration_id,anchor_configuration_id,configuration_label,sample_scale,n_p,n_q,mi_p,mi_q,minimum_expected_count,method,method_label,alpha,replicates,valid_count,valid_rate,reject_count,false_positive_rate,absolute_fpr_error,wilson_low,wilson_high
LR_C1_N6_n200_scale1,C1_N6_n200,"Sparse, larger sample",1.0,200,200,0.004999999999999782,0.00500000000026285,0.48525847234602815,empirical_lr,Constrained LR (split empirical),0.1,100,100,1.0,11,0.11,0.009999999999999995,0.06254196357064568,0.18631296503080313
LR_C1_N6_n200_scale1,C1_N6_n200,"Sparse, larger sample",1.0,200,200,0.004999999999999782,0.00500000000026285,0.48525847234602815,expanded_welch,Expanded Welch,0.1,100,100,1.0,4,0.04,0.060000000000000005,0.01566330399154762,0.0983707143588792
LR_C1_N6_n200_scale1,C1_N6_n200,"Sparse, larger sample",1.0,200,200,0.004999999999999782,0.00500000000026285,0.48525847234602815,normal_wald,Normal Wald,0.1,100,100,1.0,15,0.15,0.04999999999999999,0.0930598528365663,0.23283559590832364
LR_C1_N6_n200_scale1,C1_N6_n200,"Sparse, larger sample",1.0,200,200,0.004999999999999782,0.00500000000026285,0.48525847234602815,simple_welch,Simple Welch,0.1,100,100,1.0,15,0.15,0.04999999999999999,0.0930598528365663,0.23283559590832364
LR_C1_N7_n1000_scale1,C1_N7_n1000,Ultra-rare categories,1.0,1000,1000,0.0005000000000011523,0.0005000000000000629,0.27990804955251325,bartlett_lr,Constrained LR (oracle Bartlett),0.01,100,100,1.0,0,0.0,0.01,3.469446951953614e-18,0.03699349820698568
LR_C1_N7_n1000_scale1,C1_N7_n1000,Ultra-rare categories,1.0,1000,1000,0.0005000000000011523,0.0005000000000000629,0.27990804955251325,constrained_lr,Constrained LR (chi-squared),0.01,100,100,1.0,0,0.0,0.01,3.469446951953614e-18,0.03699349820698568
LR_C1_N7_n1000_scale1,C1_N7_n1000,Ultra-rare categories,1.0,1000,1000,0.0005000000000011523,0.0005000000000000629,0.27990804955251325,empirical_lr,Constrained LR (split empirical),0.01,100,100,1.0,0,0.0,0.01,3.469446951953614e-18,0.03699349820698568
LR_C1_N7_n1000_scale1,C1_N7_n1000,Ultra-rare categories,1.0,1000,1000,0.0005000000000011523,0.0005000000000000629,0.27990804955251325,expanded_welch,Expanded Welch,0.01,100,88,0.88,0,0.0,0.01,0.0,0.0418270666648922
LR_C1_N7_n1000_scale1,C1_N7_n1000,Ultra-rare categories,1.0,1000,1000,0.0005000000000011523,0.0005000000000000629,0.27990804955251325,normal_wald,Normal Wald,0.01,100,100,1.0,0,0.0,0.01,3.469446951953614e-18,0.03699349820698568
LR_C1_N7_n1000_scale1,C1_N7_n1000,Ultra-rare categories,1.0,1000,1000,0.0005000000000011523,0.0005000000000000629,0.27990804955251325,simple_welch,Simple Welch,0.01,100,100,1.0,0,0.0,0.01,3.469446951953614e-18,0.03699349820698568
LR_C1_N7_n1000_scale1,C1_N7_n1000,Ultra-rare categories,1.0,1000,1000,0.0005000000000011523,0.0005000000000000629,0.27990804955251325,bartlett_lr,Constrained LR (oracle Bartlett),0.05,100,100,1.0,3,0.03,0.020000000000000004,0.010254524024038925,0.0845193642905276
LR_C1_N7_n1000_scale1,C1_N7_n1000,Ultra-rare categories,1.0,1000,1000,0.0005000000000011523,0.0005000000000000629,0.27990804955251325,constrained_lr,Constrained LR (chi-squared),0.05,100,100,1.0,0,0.0,0.05,3.469446951953614e-18,0.03699349820698568
LR_C1_N7_n1000_scale1,C1_N7_n1000,Ultra-rare categories,1.0,1000,1000,0.0005000000000011523,0.0005000000000000629,0.27990804955251325,empirical_lr,Constrained LR (split empirical),0.05,100,100,1.0,2,0.02,0.030000000000000002,0.00550196755016235,0.07001179072854388
LR_C1_N7_n1000_scale1,C1_N7_n1000,Ultra-rare categories,1.0,1000,1000,0.0005000000000011523,0.0005000000000000629,0.27990804955251325,expanded_welch,Expanded Welch,0.05,100,88,0.88,0,0.0,0.05,0.0,0.0418270666648922
LR_C1_N7_n1000_scale1,C1_N7_n1000,Ultra-rare categories,1.0,1000,1000,0.0005000000000011523,0.0005000000000000629,0.27990804955251325,normal_wald,Normal Wald,0.05,100,100,1.0,0,0.0,0.05,3.469446951953614e-18,0.03699349820698568
LR_C1_N7_n1000_scale1,C1_N7_n1000,Ultra-rare categories,1.0,1000,1000,0.0005000000000011523,0.0005000000000000629,0.27990804955251325,simple_welch,Simple Welch,0.05,100,100,1.0,0,0.0,0.05,3.469446951953614e-18,0.03699349820698568
LR_C1_N7_n1000_scale1,C1_N7_n1000,Ultra-rare categories,1.0,1000,1000,0.0005000000000011523,0.0005000000000000629,0.27990804955251325,bartlett_lr,Constrained LR (oracle Bartlett),0.1,100,100,1.0,10,0.1,0.0,0.0552291370606751,0.17436566150491345
LR_C1_N7_n1000_scale1,C1_N7_n1000,Ultra-rare categories,1.0,1000,1000,0.0005000000000011523,0.0005000000000000629,0.27990804955251325,constrained_lr,Constrained LR (chi-squared),0.1,100,100,1.0,0,0.0,0.1,3.469446951953614e-18,0.03699349820698568
LR_C1_N7_n1000_scale1,C1_N7_n1000,Ultra-rare categories,1.0,1000,1000,0.0005000000000011523,0.0005000000000000629,0.27990804955251325,empirical_lr,Constrained LR (split empirical),0.1,100,100,1.0,6,0.06,0.04000000000000001,0.027786123963188192,0.1247681544589592
LR_C1_N7_n1000_scale1,C1_N7_n1000,Ultra-rare categories,1.0,1000,1000,0.0005000000000011523,0.0005000000000000629,0.27990804955251325,expanded_welch,Expanded Welch,0.1,100,88,0.88,0,0.0,0.1,0.0,0.0418270666648922
LR_C1_N7_n1000_scale1,C1_N7_n1000,Ultra-rare categories,1.0,1000,1000,0.0005000000000011523,0.0005000000000000629,0.27990804955251325,normal_wald,Normal Wald,0.1,100,100,1.0,3,0.03,0.07,0.010254524024038925,0.0845193642905276
LR_C1_N7_n1000_scale1,C1_N7_n1000,Ultra-rare categories,1.0,1000,1000,0.0005000000000011523,0.0005000000000000629,0.27990804955251325,simple_welch,Simple Welch,0.1,100,100,1.0,3,0.03,0.07,0.010254524024038925,0.0845193642905276
LR_C2_N0_np20_nq200_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",1.0,20,200,0.09999999999999987,0.09999999999999987,2.8020537383859025,bartlett_lr,Constrained LR (oracle Bartlett),0.01,100,100,1.0,1,0.01,0.0,0.0017674320641406505,0.054486196178705315
LR_C2_N0_np20_nq200_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",1.0,20,200,0.09999999999999987,0.09999999999999987,2.8020537383859025,constrained_lr,Constrained LR (chi-squared),0.01,100,100,1.0,1,0.01,0.0,0.0017674320641406505,0.054486196178705315
LR_C2_N0_np20_nq200_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",1.0,20,200,0.09999999999999987,0.09999999999999987,2.8020537383859025,empirical_lr,Constrained LR (split empirical),0.01,100,100,1.0,1,0.01,0.0,0.0017674320641406505,0.054486196178705315
LR_C2_N0_np20_nq200_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",1.0,20,200,0.09999999999999987,0.09999999999999987,2.8020537383859025,expanded_welch,Expanded Welch,0.01,100,100,1.0,1,0.01,0.0,0.0017674320641406505,0.054486196178705315
LR_C2_N0_np20_nq200_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",1.0,20,200,0.09999999999999987,0.09999999999999987,2.8020537383859025,normal_wald,Normal Wald,0.01,100,100,1.0,8,0.08,0.07,0.041093461484380624,0.14998107700948735
LR_C2_N0_np20_nq200_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",1.0,20,200,0.09999999999999987,0.09999999999999987,2.8020537383859025,simple_welch,Simple Welch,0.01,100,100,1.0,8,0.08,0.07,0.041093461484380624,0.14998107700948735
LR_C2_N0_np20_nq200_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",1.0,20,200,0.09999999999999987,0.09999999999999987,2.8020537383859025,bartlett_lr,Constrained LR (oracle Bartlett),0.05,100,100,1.0,8,0.08,0.03,0.041093461484380624,0.14998107700948735
LR_C2_N0_np20_nq200_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",1.0,20,200,0.09999999999999987,0.09999999999999987,2.8020537383859025,constrained_lr,Constrained LR (chi-squared),0.05,100,100,1.0,8,0.08,0.03,0.041093461484380624,0.14998107700948735
LR_C2_N0_np20_nq200_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",1.0,20,200,0.09999999999999987,0.09999999999999987,2.8020537383859025,empirical_lr,Constrained LR (split empirical),0.05,100,100,1.0,8,0.08,0.03,0.041093461484380624,0.14998107700948735
LR_C2_N0_np20_nq200_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",1.0,20,200,0.09999999999999987,0.09999999999999987,2.8020537383859025,expanded_welch,Expanded Welch,0.05,100,100,1.0,5,0.05,0.0,0.02154367915436796,0.11175046923191913
LR_C2_N0_np20_nq200_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",1.0,20,200,0.09999999999999987,0.09999999999999987,2.8020537383859025,normal_wald,Normal Wald,0.05,100,100,1.0,14,0.14,0.09000000000000001,0.08526343659939134,0.22137188210963837
LR_C2_N0_np20_nq200_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",1.0,20,200,0.09999999999999987,0.09999999999999987,2.8020537383859025,simple_welch,Simple Welch,0.05,100,100,1.0,13,0.13,0.08,0.07757167427240512,0.20980351440076428
LR_C2_N0_np20_nq200_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",1.0,20,200,0.09999999999999987,0.09999999999999987,2.8020537383859025,bartlett_lr,Constrained LR (oracle Bartlett),0.1,100,100,1.0,12,0.12,0.01999999999999999,0.06999406437019488,0.19812099426711421
LR_C2_N0_np20_nq200_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",1.0,20,200,0.09999999999999987,0.09999999999999987,2.8020537383859025,constrained_lr,Constrained LR (chi-squared),0.1,100,100,1.0,12,0.12,0.01999999999999999,0.06999406437019488,0.19812099426711421
LR_C2_N0_np20_nq200_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",1.0,20,200,0.09999999999999987,0.09999999999999987,2.8020537383859025,empirical_lr,Constrained LR (split empirical),0.1,100,100,1.0,11,0.11,0.009999999999999995,0.06254196357064568,0.18631296503080313
LR_C2_N0_np20_nq200_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",1.0,20,200,0.09999999999999987,0.09999999999999987,2.8020537383859025,expanded_welch,Expanded Welch,0.1,100,100,1.0,9,0.09,0.010000000000000009,0.04807254000256516,0.1622621285271631
LR_C2_N0_np20_nq200_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",1.0,20,200,0.09999999999999987,0.09999999999999987,2.8020537383859025,normal_wald,Normal Wald,0.1,100,100,1.0,20,0.2,0.1,0.1333669333310325,0.2888291655931589
LR_C2_N0_np20_nq200_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",1.0,20,200,0.09999999999999987,0.09999999999999987,2.8020537383859025,simple_welch,Simple Welch,0.1,100,100,1.0,19,0.19,0.09,0.12514751509768735,0.27778845379064376
LR_C2_N3_np500_nq50_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",1.0,500,50,0.03000000000000036,0.029999999999678284,1.7297918432110366,bartlett_lr,Constrained LR (oracle Bartlett),0.01,100,100,1.0,1,0.01,0.0,0.0017674320641406505,0.054486196178705315
LR_C2_N3_np500_nq50_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",1.0,500,50,0.03000000000000036,0.029999999999678284,1.7297918432110366,constrained_lr,Constrained LR (chi-squared),0.01,100,100,1.0,1,0.01,0.0,0.0017674320641406505,0.054486196178705315
LR_C2_N3_np500_nq50_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",1.0,500,50,0.03000000000000036,0.029999999999678284,1.7297918432110366,empirical_lr,Constrained LR (split empirical),0.01,100,100,1.0,1,0.01,0.0,0.0017674320641406505,0.054486196178705315
LR_C2_N3_np500_nq50_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",1.0,500,50,0.03000000000000036,0.029999999999678284,1.7297918432110366,expanded_welch,Expanded Welch,0.01,100,100,1.0,1,0.01,0.0,0.0017674320641406505,0.054486196178705315
LR_C2_N3_np500_nq50_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",1.0,500,50,0.03000000000000036,0.029999999999678284,1.7297918432110366,normal_wald,Normal Wald,0.01,100,100,1.0,11,0.11,0.1,0.06254196357064568,0.18631296503080313
LR_C2_N3_np500_nq50_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",1.0,500,50,0.03000000000000036,0.029999999999678284,1.7297918432110366,simple_welch,Simple Welch,0.01,100,100,1.0,11,0.11,0.1,0.06254196357064568,0.18631296503080313
LR_C2_N3_np500_nq50_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",1.0,500,50,0.03000000000000036,0.029999999999678284,1.7297918432110366,bartlett_lr,Constrained LR (oracle Bartlett),0.05,100,100,1.0,7,0.07,0.020000000000000004,0.03431926106727268,0.137495147390735
LR_C2_N3_np500_nq50_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",1.0,500,50,0.03000000000000036,0.029999999999678284,1.7297918432110366,constrained_lr,Constrained LR (chi-squared),0.05,100,100,1.0,7,0.07,0.020000000000000004,0.03431926106727268,0.137495147390735
LR_C2_N3_np500_nq50_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",1.0,500,50,0.03000000000000036,0.029999999999678284,1.7297918432110366,empirical_lr,Constrained LR (split empirical),0.05,100,100,1.0,5,0.05,0.0,0.02154367915436796,0.11175046923191913
LR_C2_N3_np500_nq50_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",1.0,500,50,0.03000000000000036,0.029999999999678284,1.7297918432110366,expanded_welch,Expanded Welch,0.05,100,100,1.0,6,0.06,0.009999999999999995,0.027786123963188192,0.1247681544589592
LR_C2_N3_np500_nq50_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",1.0,500,50,0.03000000000000036,0.029999999999678284,1.7297918432110366,normal_wald,Normal Wald,0.05,100,100,1.0,14,0.14,0.09000000000000001,0.08526343659939134,0.22137188210963837
LR_C2_N3_np500_nq50_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",1.0,500,50,0.03000000000000036,0.029999999999678284,1.7297918432110366,simple_welch,Simple Welch,0.05,100,100,1.0,14,0.14,0.09000000000000001,0.08526343659939134,0.22137188210963837
LR_C2_N3_np500_nq50_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",1.0,500,50,0.03000000000000036,0.029999999999678284,1.7297918432110366,bartlett_lr,Constrained LR (oracle Bartlett),0.1,100,100,1.0,15,0.15,0.04999999999999999,0.0930598528365663,0.23283559590832364
LR_C2_N3_np500_nq50_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",1.0,500,50,0.03000000000000036,0.029999999999678284,1.7297918432110366,constrained_lr,Constrained LR (chi-squared),0.1,100,100,1.0,15,0.15,0.04999999999999999,0.0930598528365663,0.23283559590832364
LR_C2_N3_np500_nq50_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",1.0,500,50,0.03000000000000036,0.029999999999678284,1.7297918432110366,empirical_lr,Constrained LR (split empirical),0.1,100,100,1.0,15,0.15,0.04999999999999999,0.0930598528365663,0.23283559590832364
LR_C2_N3_np500_nq50_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",1.0,500,50,0.03000000000000036,0.029999999999678284,1.7297918432110366,expanded_welch,Expanded Welch,0.1,100,100,1.0,9,0.09,0.010000000000000009,0.04807254000256516,0.1622621285271631
LR_C2_N3_np500_nq50_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",1.0,500,50,0.03000000000000036,0.029999999999678284,1.7297918432110366,normal_wald,Normal Wald,0.1,100,100,1.0,20,0.2,0.1,0.1333669333310325,0.2888291655931589
LR_C2_N3_np500_nq50_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",1.0,500,50,0.03000000000000036,0.029999999999678284,1.7297918432110366,simple_welch,Simple Welch,0.1,100,100,1.0,19,0.19,0.09,0.12514751509768735,0.27778845379064376
LR_C2_N5_np200_nq2000_scale1,C2_N5_np200_nq2000,Rare and highly unequal,1.0,200,2000,0.005000000000104227,0.005000000000000088,0.6987991852185875,bartlett_lr,Constrained LR (oracle Bartlett),0.01,100,100,1.0,0,0.0,0.01,3.469446951953614e-18,0.03699349820698568
LR_C2_N5_np200_nq2000_scale1,C2_N5_np200_nq2000,Rare and highly unequal,1.0,200,2000,0.005000000000104227,0.005000000000000088,0.6987991852185875,constrained_lr,Constrained LR (chi-squared),0.01,100,100,1.0,1,0.01,0.0,0.0017674320641406505,0.054486196178705315
LR_C2_N5_np200_nq2000_scale1,C2_N5_np200_nq2000,Rare and highly unequal,1.0,200,2000,0.005000000000104227,0.005000000000000088,0.6987991852185875,empirical_lr,Constrained LR (split empirical),0.01,100,100,1.0,1,0.01,0.0,0.0017674320641406505,0.054486196178705315
LR_C2_N5_np200_nq2000_scale1,C2_N5_np200_nq2000,Rare and highly unequal,1.0,200,2000,0.005000000000104227,0.005000000000000088,0.6987991852185875,expanded_welch,Expanded Welch,0.01,100,97,0.97,1,0.010309278350515464,0.0003092783505154635,0.0018221648082868518,0.05610499024289903
LR_C2_N5_np200_nq2000_scale1,C2_N5_np200_nq2000,Rare and highly unequal,1.0,200,2000,0.005000000000104227,0.005000000000000088,0.6987991852185875,normal_wald,Normal Wald,0.01,100,100,1.0,26,0.26,0.25,0.18404698464748132,0.3537098944918718
LR_C2_N5_np200_nq2000_scale1,C2_N5_np200_nq2000,Rare and highly unequal,1.0,200,2000,0.005000000000104227,0.005000000000000088,0.6987991852185875,simple_welch,Simple Welch,0.01,100,100,1.0,26,0.26,0.25,0.18404698464748132,0.3537098944918718
LR_C2_N5_np200_nq2000_scale1,C2_N5_np200_nq2000,Rare and highly unequal,1.0,200,2000,0.005000000000104227,0.005000000000000088,0.6987991852185875,bartlett_lr,Constrained LR (oracle Bartlett),0.05,100,100,1.0,2,0.02,0.030000000000000002,0.00550196755016235,0.07001179072854388
LR_C2_N5_np200_nq2000_scale1,C2_N5_np200_nq2000,Rare and highly unequal,1.0,200,2000,0.005000000000104227,0.005000000000000088,0.6987991852185875,constrained_lr,Constrained LR (chi-squared),0.05,100,100,1.0,4,0.04,0.010000000000000002,0.01566330399154762,0.0983707143588792
LR_C2_N5_np200_nq2000_scale1,C2_N5_np200_nq2000,Rare and highly unequal,1.0,200,2000,0.005000000000104227,0.005000000000000088,0.6987991852185875,empirical_lr,Constrained LR (split empirical),0.05,100,100,1.0,4,0.04,0.010000000000000002,0.01566330399154762,0.0983707143588792
LR_C2_N5_np200_nq2000_scale1,C2_N5_np200_nq2000,Rare and highly unequal,1.0,200,2000,0.005000000000104227,0.005000000000000088,0.6987991852185875,expanded_welch,Expanded Welch,0.05,100,97,0.97,29,0.29896907216494845,0.24896907216494846,0.21694635359423237,0.39630795216362286
LR_C2_N5_np200_nq2000_scale1,C2_N5_np200_nq2000,Rare and highly unequal,1.0,200,2000,0.005000000000104227,0.005000000000000088,0.6987991852185875,normal_wald,Normal Wald,0.05,100,100,1.0,60,0.6,0.5499999999999999,0.5020025867910618,0.6905987135675411
LR_C2_N5_np200_nq2000_scale1,C2_N5_np200_nq2000,Rare and highly unequal,1.0,200,2000,0.005000000000104227,0.005000000000000088,0.6987991852185875,simple_welch,Simple Welch,0.05,100,100,1.0,60,0.6,0.5499999999999999,0.5020025867910618,0.6905987135675411
LR_C2_N5_np200_nq2000_scale1,C2_N5_np200_nq2000,Rare and highly unequal,1.0,200,2000,0.005000000000104227,0.005000000000000088,0.6987991852185875,bartlett_lr,Constrained LR (oracle Bartlett),0.1,100,100,1.0,4,0.04,0.060000000000000005,0.01566330399154762,0.0983707143588792
LR_C2_N5_np200_nq2000_scale1,C2_N5_np200_nq2000,Rare and highly unequal,1.0,200,2000,0.005000000000104227,0.005000000000000088,0.6987991852185875,constrained_lr,Constrained LR (chi-squared),0.1,100,100,1.0,5,0.05,0.05,0.02154367915436796,0.11175046923191913
LR_C2_N5_np200_nq2000_scale1,C2_N5_np200_nq2000,Rare and highly unequal,1.0,200,2000,0.005000000000104227,0.005000000000000088,0.6987991852185875,empirical_lr,Constrained LR (split empirical),0.1,100,100,1.0,5,0.05,0.05,0.02154367915436796,0.11175046923191913
LR_C2_N5_np200_nq2000_scale1,C2_N5_np200_nq2000,Rare and highly unequal,1.0,200,2000,0.005000000000104227,0.005000000000000088,0.6987991852185875,expanded_welch,Expanded Welch,0.1,100,97,0.97,44,0.4536082474226804,0.3536082474226804,0.3581919179315887,0.5525590757048393
LR_C2_N5_np200_nq2000_scale1,C2_N5_np200_nq2000,Rare and highly unequal,1.0,200,2000,0.005000000000104227,0.005000000000000088,0.6987991852185875,normal_wald,Normal Wald,0.1,100,100,1.0,60,0.6,0.5,0.5020025867910618,0.6905987135675411
LR_C2_N5_np200_nq2000_scale1,C2_N5_np200_nq2000,Rare and highly unequal,1.0,200,2000,0.005000000000104227,0.005000000000000088,0.6987991852185875,simple_welch,Simple Welch,0.1,100,100,1.0,60,0.6,0.5,0.5020025867910618,0.6905987135675411
LR_C3_C3_same_balanced_i0p005_n1000_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1.0,1000,1000,0.005000000000002336,0.005000000000002336,225.02085596313472,bartlett_lr,Constrained LR (oracle Bartlett),0.01,100,100,1.0,0,0.0,0.01,3.469446951953614e-18,0.03699349820698568
LR_C3_C3_same_balanced_i0p005_n1000_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1.0,1000,1000,0.005000000000002336,0.005000000000002336,225.02085596313472,constrained_lr,Constrained LR (chi-squared),0.01,100,100,1.0,0,0.0,0.01,3.469446951953614e-18,0.03699349820698568
LR_C3_C3_same_balanced_i0p005_n1000_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1.0,1000,1000,0.005000000000002336,0.005000000000002336,225.02085596313472,empirical_lr,Constrained LR (split empirical),0.01,100,100,1.0,2,0.02,0.01,0.00550196755016235,0.07001179072854388
LR_C3_C3_same_balanced_i0p005_n1000_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1.0,1000,1000,0.005000000000002336,0.005000000000002336,225.02085596313472,expanded_welch,Expanded Welch,0.01,100,100,1.0,0,0.0,0.01,3.469446951953614e-18,0.03699349820698568
LR_C3_C3_same_balanced_i0p005_n1000_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1.0,1000,1000,0.005000000000002336,0.005000000000002336,225.02085596313472,normal_wald,Normal Wald,0.01,100,100,1.0,0,0.0,0.01,3.469446951953614e-18,0.03699349820698568
LR_C3_C3_same_balanced_i0p005_n1000_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1.0,1000,1000,0.005000000000002336,0.005000000000002336,225.02085596313472,simple_welch,Simple Welch,0.01,100,100,1.0,0,0.0,0.01,3.469446951953614e-18,0.03699349820698568
LR_C3_C3_same_balanced_i0p005_n1000_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1.0,1000,1000,0.005000000000002336,0.005000000000002336,225.02085596313472,bartlett_lr,Constrained LR (oracle Bartlett),0.05,100,100,1.0,4,0.04,0.010000000000000002,0.01566330399154762,0.0983707143588792
LR_C3_C3_same_balanced_i0p005_n1000_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1.0,1000,1000,0.005000000000002336,0.005000000000002336,225.02085596313472,constrained_lr,Constrained LR (chi-squared),0.05,100,100,1.0,3,0.03,0.020000000000000004,0.010254524024038925,0.0845193642905276
LR_C3_C3_same_balanced_i0p005_n1000_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1.0,1000,1000,0.005000000000002336,0.005000000000002336,225.02085596313472,empirical_lr,Constrained LR (split empirical),0.05,100,100,1.0,4,0.04,0.010000000000000002,0.01566330399154762,0.0983707143588792
LR_C3_C3_same_balanced_i0p005_n1000_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1.0,1000,1000,0.005000000000002336,0.005000000000002336,225.02085596313472,expanded_welch,Expanded Welch,0.05,100,100,1.0,0,0.0,0.05,3.469446951953614e-18,0.03699349820698568
LR_C3_C3_same_balanced_i0p005_n1000_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1.0,1000,1000,0.005000000000002336,0.005000000000002336,225.02085596313472,normal_wald,Normal Wald,0.05,100,100,1.0,2,0.02,0.030000000000000002,0.00550196755016235,0.07001179072854388
LR_C3_C3_same_balanced_i0p005_n1000_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1.0,1000,1000,0.005000000000002336,0.005000000000002336,225.02085596313472,simple_welch,Simple Welch,0.05,100,100,1.0,2,0.02,0.030000000000000002,0.00550196755016235,0.07001179072854388
LR_C3_C3_same_balanced_i0p005_n1000_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1.0,1000,1000,0.005000000000002336,0.005000000000002336,225.02085596313472,bartlett_lr,Constrained LR (oracle Bartlett),0.1,100,100,1.0,8,0.08,0.020000000000000004,0.041093461484380624,0.14998107700948735
LR_C3_C3_same_balanced_i0p005_n1000_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1.0,1000,1000,0.005000000000002336,0.005000000000002336,225.02085596313472,constrained_lr,Constrained LR (chi-squared),0.1,100,100,1.0,8,0.08,0.020000000000000004,0.041093461484380624,0.14998107700948735
LR_C3_C3_same_balanced_i0p005_n1000_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1.0,1000,1000,0.005000000000002336,0.005000000000002336,225.02085596313472,empirical_lr,Constrained LR (split empirical),0.1,100,100,1.0,8,0.08,0.020000000000000004,0.041093461484380624,0.14998107700948735
LR_C3_C3_same_balanced_i0p005_n1000_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1.0,1000,1000,0.005000000000002336,0.005000000000002336,225.02085596313472,expanded_welch,Expanded Welch,0.1,100,100,1.0,4,0.04,0.060000000000000005,0.01566330399154762,0.0983707143588792
LR_C3_C3_same_balanced_i0p005_n1000_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1.0,1000,1000,0.005000000000002336,0.005000000000002336,225.02085596313472,normal_wald,Normal Wald,0.1,100,100,1.0,4,0.04,0.060000000000000005,0.01566330399154762,0.0983707143588792
LR_C3_C3_same_balanced_i0p005_n1000_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1.0,1000,1000,0.005000000000002336,0.005000000000002336,225.02085596313472,simple_welch,Simple Welch,0.1,100,100,1.0,4,0.04,0.060000000000000005,0.01566330399154762,0.0983707143588792
LR_C4_C4_s0p05_i0p0001_n500_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,1.0,500,500,9.999999999982245e-05,9.999999999987796e-05,1.5933916347608965,bartlett_lr,Constrained LR (oracle Bartlett),0.01,100,100,1.0,1,0.01,0.0,0.0017674320641406505,0.054486196178705315
LR_C4_C4_s0p05_i0p0001_n500_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,1.0,500,500,9.999999999982245e-05,9.999999999987796e-05,1.5933916347608965,constrained_lr,Constrained LR (chi-squared),0.01,100,100,1.0,0,0.0,0.01,3.469446951953614e-18,0.03699349820698568
LR_C4_C4_s0p05_i0p0001_n500_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,1.0,500,500,9.999999999982245e-05,9.999999999987796e-05,1.5933916347608965,empirical_lr,Constrained LR (split empirical),0.01,100,100,1.0,0,0.0,0.01,3.469446951953614e-18,0.03699349820698568
LR_C4_C4_s0p05_i0p0001_n500_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,1.0,500,500,9.999999999982245e-05,9.999999999987796e-05,1.5933916347608965,expanded_welch,Expanded Welch,0.01,100,100,1.0,1,0.01,0.0,0.0017674320641406505,0.054486196178705315
